TimestepsSoFar,LQGsigma_higher,TimeElapsed,ReturnMin,IWLastEpisode,DenMISEMeanLog,ReturnLastEpisode,ReturnMax,Regret/t,Delta,IWFirstEpisode,IWMin,Iteration,IWMean,LQGmu1_actor,ReturnMean,Regret,Bound,LQGmu1_higher,DenMISELogFirst,ReturnAbsMax,ReturnStepMax,DenMISELogLast,IWMax
36360,0.062317666,29943.811180353165,,5.4036667e-07,-0.7961161,17.209774,17.430159,3.4649172,3.6786946e-10,,,1818,1.0413588,-0.55573523,13.935082,6299.2188,34.88107,-0.63265306,-3.5338376,17.430159,19.219072,-0.41972283,9.921557
36380,0.19541045,29956.45420885086,,1.019842,-0.7957234,17.39745,17.430159,3.4630127,3.674651e-10,3.9399303e-10,,1819,0.98544073,-0.33165002,13.936987,6299.2207,34.881107,-0.30612245,-3.5343876,17.430159,19.219072,-0.121778965,3.3931513
36400,0.027547687,29969.25479030609,,,-0.7954199,17.278908,17.430159,3.4611778,3.670614e-10,,,1820,1.0585437,0.61838347,13.938822,6299.3438,34.848465,0.63265306,-3.5349371,17.430159,19.219072,-0.22824116,55.528835
36420,0.27086833,29982.300251722336,,3.98711,-0.7957031,5.623051,17.430159,3.465743,3.666584e-10,1.5872728,,1821,0.9826183,0.4177747,13.934257,6311.117,34.84529,0.3877551,-3.5354865,17.430159,19.219072,-1.3583585,5.396655
36440,0.01831564,29995.190356731415,,66.35488,-0.795983,7.515566,17.430159,3.469266,3.66256e-10,,,1822,0.9562875,0.41632697,13.930734,6321.002,35.018326,0.42857143,-3.535164,17.430159,19.219072,-1.2877,80.355484
36460,0.027547687,30007.981650829315,,45.81921,-0.7962636,7.5265603,17.430159,3.4727793,3.658543e-10,,,1823,1.0221821,0.4629301,13.92722,6330.877,34.974205,0.42857143,-3.535713,17.430159,19.219072,-1.2505877,51.207253
36480,1.0,30020.78394842148,,1.1801007,-0.79649353,7.1534867,17.430159,3.476493,3.6545325e-10,13.630175,,1824,1.0383267,0.20054382,13.923507,6341.123,34.84462,1.0,-3.5362613,17.430159,19.219072,-1.2287602,120.451866
36500,0.01831564,30033.69681096077,,30.506191,-0.7966947,8.738483,17.430159,3.4793339,3.6505288e-10,,,1825,1.0658311,0.21801749,13.920666,6349.785,34.832813,0.2244898,-3.5293646,17.430159,19.219072,-1.1915231,68.29753
36520,0.11973804,30046.907686948776,,3.4691583e-22,-0.7968444,8.671894,17.430159,3.4822083,3.6465314e-10,,,1826,0.95977926,-0.95511794,13.917791,6358.5117,34.833,-1.0,-3.5299122,17.430159,19.219072,-1.1219013,24.51294
36540,0.027547687,30059.81435394287,,,-0.79658866,17.240831,17.430159,3.4803886,3.6425404e-10,,,1827,1.0814446,-0.40758327,13.919611,6358.67,34.82459,-0.3469388,-3.53046,17.430159,19.219072,-0.28683785,17.478798
36560,0.14097345,30072.705670833588,,0.39663947,-0.79633,17.352907,17.430159,3.4785118,3.6385564e-10,1.0112608e-34,,1828,0.98579854,-0.7791351,13.921488,6358.7188,34.820335,-0.71428573,-3.531007,17.430159,19.219072,-0.40165505,4.628437
36580,0.19541045,30085.714200258255,,1.867507,-0.7962263,17.344837,17.430159,3.4766407,3.6345787e-10,2.166167e-14,,1829,0.9925399,-0.5439572,13.923359,6358.7754,34.79888,-0.5510204,-3.5315537,17.430159,19.219072,-0.59225684,3.4480748
36600,0.041433174,30098.786165475845,,5.2122408e-20,-0.79590034,17.37312,17.430159,3.4747543,3.6306078e-10,,,1830,1.0069869,-0.117327824,13.925245,6358.801,34.784874,-0.14285715,-3.5321004,17.430159,19.219072,-0.19206093,13.462283
36620,0.01831564,30111.715977668762,,25.570024,-0.79574114,16.010624,17.430159,3.4736156,3.626643e-10,,,1831,0.93051285,-0.06842515,13.926384,6360.1895,34.8193,-0.10204082,-3.5326467,17.430159,19.219072,-0.50867283,42.373104
36640,0.01831564,30124.569349765778,,47.065502,-0.79581153,14.402091,17.430159,3.4733562,3.622685e-10,,,1832,0.89952576,-0.046745833,13.926643,6363.1875,35.030567,-0.06122449,-3.5331929,17.430159,19.219072,-0.8477595,51.383835
36660,0.062317666,30137.58180475235,,14.496317,-0.79589725,13.544729,17.430159,3.4735641,3.618733e-10,,,1833,0.9773326,-0.036863327,13.926435,6367.043,34.83684,-0.06122449,-3.5337384,17.430159,19.219072,-0.8443129,14.738025
36680,0.01831564,30150.50186109543,,,-0.7959255,12.595391,17.430159,3.4742908,3.614788e-10,,,1834,1.0326772,-0.8940981,13.925709,6371.8496,34.767185,-0.9183673,-3.5342839,17.430159,19.219072,-0.822707,29.821676
36700,0.027547687,30162.714051008224,,4.4405842e-33,-0.7956859,17.27607,17.430159,3.4724646,3.610849e-10,,,1835,1.0801307,-0.5441243,13.927535,6371.9727,34.760696,-0.5510204,-3.534829,17.430159,19.219072,-0.38310897,17.032492
36720,0.041433174,30175.043978452682,,11.422333,-0.7953115,17.391026,17.430159,3.4705782,3.606917e-10,,,1836,1.0504029,-0.5519663,13.929421,6371.9805,34.7639,-0.5510204,-3.5353737,17.430159,19.219072,-0.18468648,11.7861805
36740,0.01831564,30187.64858150482,,,-0.79492176,17.40692,17.430159,3.4686852,3.602991e-10,,,1837,1.0428663,0.11989431,13.931314,6371.9746,34.73371,0.14285715,-3.5359182,17.430159,19.219072,-0.12822056,67.844955
36760,0.027547687,30199.967083215714,,1.9453562e-08,-0.795119,8.973777,17.430159,3.4713821,3.5990716e-10,,,1838,0.9231176,-0.022621598,13.9286175,6380.4004,34.73402,-0.06122449,-3.5364625,17.430159,19.219072,-1.1854488,33.084328
36780,0.041433174,30212.831564188004,,,-0.79516387,12.0115,17.430159,3.4724245,3.595158e-10,,,1839,1.0027755,-0.98165923,13.927575,6385.789,34.727203,-0.9591837,-3.5370064,17.430159,19.219072,-0.7954328,12.95154
36800,0.062317666,30225.780757188797,,3.973544e-10,-0.79493463,17.216288,17.430159,3.4706373,3.5912515e-10,,,1840,1.0200328,-0.5477204,13.929362,6385.9727,34.71611,-0.5510204,-3.53755,17.430159,19.219072,-0.37392217,8.576932
36820,0.01831564,30238.556770801544,,24.900927,-0.7945743,17.402634,17.430159,3.46875,3.587351e-10,,,1841,1.1139604,-0.5432747,13.93125,6385.9688,34.80226,-0.5510204,-3.5380933,17.430159,19.219072,-0.15007487,24.952696
36840,0.01831564,30251.419759750366,,23.655167,-0.7941772,17.363598,17.430159,3.4668875,3.5834571e-10,,,1842,1.1158719,-0.55827993,13.933112,6386.006,34.745274,-0.5510204,-3.5386364,17.430159,19.219072,-0.17194244,24.632383
36860,0.01831564,30264.294689655304,,,-0.7937312,17.377214,17.430159,3.4650183,3.5795694e-10,,,1843,0.900446,0.7525301,13.934981,6386.0293,34.714447,0.79591835,-3.539179,17.430159,19.219072,-0.08290909,105.192924
36880,0.027547687,30276.72972559929,,,-0.79420257,3.948674,17.430159,3.4704342,3.5756878e-10,,,1844,1.0900632,-0.5290508,13.929565,6399.4805,34.697308,-0.5510204,-3.5397217,17.430159,19.219072,-1.5462929,16.35256
36900,0.041433174,30289.4679377079,,1.155936e-27,-0.7938924,17.397398,17.430159,3.4685535,3.5718128e-10,,,1845,0.9488501,-0.9578289,13.931446,6399.4824,34.697273,-1.0,-3.5402637,17.430159,19.219072,-0.30876526,24.367573
36920,0.01831564,30302.388353824615,,28.857077,-0.7936458,17.239363,17.430159,3.4667625,3.5679446e-10,,,1846,1.048794,-0.9777064,13.933237,6399.6426,34.726593,-0.9591837,-3.5408056,17.430159,19.219072,-0.2840294,28.978247
36940,0.08638168,30315.07492661476,,0.23538435,-0.79337883,17.221611,17.430159,3.464983,3.564082e-10,,,1847,0.96918315,-0.719381,13.935017,6399.8223,34.693058,-0.75510204,-3.5413473,17.430159,19.219072,-0.34384996,8.1307955
36960,0.01831564,30327.734752893448,,22.083784,-0.7929952,17.359331,17.430159,3.46313,3.560226e-10,,,1848,1.1553426,-0.72670805,13.93687,6399.8633,34.73069,-0.71428573,-3.5418885,17.430159,19.219072,-0.052477133,22.609842
36980,0.027547687,30340.555946588516,,14.448676,-0.7925387,17.396389,17.430159,3.461259,3.556376e-10,,,1849,1.1118141,-0.68618315,13.938741,6399.867,34.69188,-0.71428573,-3.5424294,17.430159,19.219072,-0.09937764,14.869916
37000,0.27086833,30353.143395662308,,0.17841789,-0.7921677,17.404175,17.430159,3.459385,3.5525322e-10,0.002678324,,1850,0.9837913,-0.096456185,13.940615,6399.8633,34.683174,-0.10204082,-3.5429702,17.430159,19.219072,-0.21455313,4.0998
37020,0.027547687,30365.894736766815,,,-0.7921115,15.571389,17.430159,3.4585037,3.5486947e-10,,,1851,1.0254154,0.46588665,13.941496,6401.6895,34.673683,0.46938777,-3.543509,17.430159,19.219072,-0.6713229,50.057293
37040,0.24963507,30378.578126192093,,1.7499141e-07,-0.79233056,7.1284847,17.430159,3.462182,3.5448636e-10,2.347888e-14,,1852,1.0231357,-1.3662976,13.937818,6411.961,34.66703,-1.0,-3.5440493,17.430159,19.219072,-1.2135396,22.09723
37060,0.84936583,30391.341572523117,,13.284716,-0.79374576,17.185637,17.430159,3.4604292,3.541038e-10,0.7644406,,1853,1.00035,-1.2511357,13.93957,6412.176,34.743263,-1.0,-3.544589,17.430159,19.219072,-3.43528,30.720922
37080,0.37546432,30404.20338654518,,18.985296,-0.79499424,17.189821,17.430159,3.4586763,3.5372197e-10,5.8955025e-06,,1854,1.0753722,-0.57278514,13.941323,6412.3867,34.756218,-1.0,-3.5447161,17.430159,19.219072,-3.106703,20.36639
37100,0.027547687,30416.938572883606,,11.313757,-0.7945614,17.401636,17.430159,3.456812,3.5334072e-10,,,1855,1.095311,-0.59346765,13.943188,6412.3867,34.680084,-0.5510204,-3.5452552,17.430159,19.219072,-0.06523104,16.286777
37120,0.027547687,30429.84285235405,,,-0.7941188,17.416454,17.430159,3.4549398,3.5296008e-10,,,1856,1.06649,0.694865,13.94506,6412.367,34.64775,0.67346936,-3.5457942,17.430159,19.219072,-0.0654317,56.204212
37140,0.062317666,30442.42120194435,,8.4884915e-35,-0.7944458,4.7085867,17.430159,3.4599142,3.5258002e-10,,,1857,0.9779086,-0.08327727,13.940085,6425.0605,34.638077,-0.10204082,-3.5463328,17.430159,19.219072,-1.4555725,13.160165
37160,0.01831564,30455.07217359543,,,-0.79444027,15.187998,17.430159,3.4592419,3.522006e-10,,,1858,1.137243,0.27499008,13.940758,6427.2715,34.632763,0.26530612,-3.5468712,17.430159,19.219072,-0.7603255,66.05479
37180,0.027547687,30467.784915924072,,,-0.79454166,8.416163,17.430159,3.4622135,3.5182182e-10,,,1859,0.9498528,-0.13810176,13.937786,6436.256,34.624798,-0.10204082,-3.5474093,17.430159,19.219072,-1.1053602,27.687586
37200,1.0,30480.591196537018,,0.53661734,-0.79430467,16.226404,17.430159,3.4609833,3.514436e-10,7.0594196,,1860,0.993277,-0.72427547,13.939016,6437.4297,34.61766,-0.06122449,-3.5479472,17.430159,19.219072,-0.29942358,20.304293
37220,0.01831564,30493.71181869507,,20.196945,-0.7939212,17.3646,17.430159,3.4591436,3.5106598e-10,,,1861,1.1602974,-0.70083874,13.940856,6437.465,34.668777,-0.71428573,-3.5446963,17.430159,19.219072,-0.073212095,22.283623
37240,0.027547687,30506.738701581955,,13.875286,-0.7934524,17.36942,17.430159,3.4573011,3.50689e-10,,,1862,1.115559,-0.72407603,13.9426985,6437.494,34.65119,-0.71428573,-3.5452335,17.430159,19.219072,-0.07634904,14.65921
37260,0.041433174,30519.582803726196,,0.0016551022,-0.7929952,17.381098,17.430159,3.4554567,3.5031264e-10,,,1863,1.053902,-0.5464016,13.944543,6437.5156,34.602238,-0.5510204,-3.5457704,17.430159,19.219072,-0.053955715,11.412622
37280,0.01831564,30532.3500893116,,,-0.7926067,17.38341,17.430159,3.4536114,3.4993689e-10,,,1864,0.98877686,-0.28252482,13.946388,6437.5312,34.598488,-0.26530612,-3.546307,17.430159,19.219072,-0.12042336,33.444416
37300,0.041433174,30545.325682878494,,4.235447,-0.7923985,17.016802,17.430159,3.4519644,3.495617e-10,,,1865,1.0466493,-0.34086883,13.948035,6437.914,34.58875,-0.3469388,-3.5468435,17.430159,19.219072,-0.38721773,11.727341
37320,0.062317666,30558.162405014038,,0.002350852,-0.792057,17.209986,17.430159,3.4502163,3.4918715e-10,,,1866,1.0403467,-0.54406154,13.949783,6438.1035,34.583572,-0.59183675,-3.5473795,17.430159,19.219072,-0.19976392,8.148186
37340,0.01831564,30570.87842822075,,23.261509,-0.79168594,17.399956,17.430159,3.448368,3.4881317e-10,,,1867,1.1289728,-0.51631486,13.951632,6438.1035,34.65979,-0.5510204,-3.5479152,17.430159,19.219072,-0.13791569,23.96832
37360,0.01831564,30583.8340113163,,,-0.7914229,17.383501,17.430159,3.4465313,3.4843978e-10,,,1868,0.8990434,0.60388774,13.953468,6438.121,34.575573,0.59183675,-3.5484507,17.430159,19.219072,-0.42427108,90.58322
37380,0.09372906,30596.842089653015,,2.7850408e-13,-0.7917998,5.7843647,17.430159,3.450902,3.4806705e-10,9.263784e-37,,1869,0.9741846,-0.17288017,13.949098,6449.7363,34.57531,-0.14285715,-3.548986,17.430159,19.219072,-1.379257,7.3925695
37400,0.027547687,30609.899886608124,,,-0.79163367,16.440784,17.430159,3.4495697,3.476949e-10,,,1870,1.0974488,0.24551763,13.95043,6450.6953,34.56944,0.26530612,-3.5495207,17.430159,19.219072,-0.45408407,42.679314
37420,0.09372906,30622.648260116577,,2.6511733e-15,-0.7917504,8.555835,17.430159,3.4524536,3.4732328e-10,,,1871,1.006976,-0.5981118,13.947546,6459.539,34.566887,-0.5510204,-3.5500555,17.430159,19.219072,-1.0983964,6.2924385
37440,0.01831564,30635.554813861847,,,-0.791375,17.367678,17.430159,3.4506264,3.4695233e-10,,,1872,1.1332102,0.37932917,13.949373,6459.5723,34.545235,0.3877551,-3.5505898,17.430159,19.219072,-0.09528005,71.02589
37460,0.01831564,30648.569633722305,,,-0.79151434,7.794579,17.430159,3.4539108,3.4658193e-10,,,1873,1.1055855,-0.15848644,13.946089,6469.176,34.54396,-0.14285715,-3.5511239,17.430159,19.219072,-1.1699018,29.090977
37480,0.027547687,30661.36466240883,,,-0.79122216,16.39803,17.430159,3.4526033,3.4621217e-10,,,1874,1.0253183,-0.97336257,13.947396,6470.1797,34.54406,-0.9591837,-3.5516577,17.430159,19.219072,-0.3434919,19.209478
37500,0.027547687,30674.20903801918,,,-0.79096174,17.2228,17.430159,3.4508572,3.45843e-10,,,1875,1.0547607,0.22604954,13.949142,6470.3574,34.543232,0.2244898,-3.552191,17.430159,19.219072,-0.3246116,44.52554
37520,0.027547687,30687.232831716537,,,-0.79109985,8.63942,17.430159,3.4536877,3.4547434e-10,,,1876,1.1145908,-0.7451817,13.946312,6479.117,34.539066,-0.71428573,-3.5527241,17.430159,19.219072,-1.0960095,14.639937
37540,0.041433174,30700.09377336502,,12.636638,-0.79077905,17.371246,17.430159,3.4518633,3.4510636e-10,,,1877,0.9733832,-0.7964598,13.948136,6479.1465,34.55581,-0.75510204,-3.5532572,17.430159,19.219072,-0.300529,15.54505
37560,0.12992261,30712.919390439987,,0.00139699,-0.7907256,17.341497,17.430159,3.4500551,3.447389e-10,1.0914567e-22,,1878,0.9816077,-0.5303862,13.9499445,6479.203,34.538143,-0.26530612,-3.5537899,17.430159,19.219072,-0.66150314,5.406551
37580,0.027547687,30725.583634138107,,14.50458,-0.79046506,17.338982,17.430159,3.4482517,3.443721e-10,,,1879,1.1023424,-0.53218156,13.951748,6479.2656,34.555866,-0.5510204,-3.554322,17.430159,19.219072,-0.28209272,15.962706
37600,0.041433174,30738.398525476456,,11.183998,-0.79012644,17.412296,17.430159,3.4464111,3.4400582e-10,,,1880,1.0633007,-0.5928747,13.9535885,6479.254,34.536255,-0.5510204,-3.5548542,17.430159,19.219072,-0.2531161,11.197189
37620,0.01831564,30751.11271214485,,,-0.78970575,17.444004,17.444004,3.4445553,3.4364014e-10,,,1881,0.86463374,0.7680209,13.955444,6479.207,34.55358,0.75510204,-3.5553858,17.444004,19.2331,-0.05971598,103.85566
37640,0.027547687,30763.87444972992,,40.095924,-0.79018056,3.7342174,17.444004,3.4499855,3.4327505e-10,1.5241131e-24,,1882,0.9256614,0.8495516,13.950014,6492.873,34.57415,0.79591835,-3.5559175,17.444004,19.2331,-1.5311525,67.20838
37660,0.5647181,30776.48240685463,,0.016084189,-0.7906457,2.5334795,17.444004,3.456049,3.429106e-10,0.024533406,,1883,1.0580908,-2.25864,13.943951,6507.74,34.5495,-1.0,-3.5564487,17.444004,19.2331,-1.5809827,20.860174
37680,0.84936583,30789.27893781662,,29.527262,-0.79297715,12.657389,17.444004,3.4567327,3.4254663e-10,0.77396125,,1884,1.0072309,-0.82748425,13.943267,6512.4824,34.579193,-1.0,-3.5569665,17.444004,19.2331,-5.23894,30.507515
37700,0.01831564,30801.90202331543,,38.816696,-0.7929278,17.347288,17.444004,3.4549274,3.4218328e-10,,,1885,0.850167,-0.84382063,13.945072,6512.539,34.73852,-0.8367347,-3.5570865,17.444004,19.2331,-0.7053309,42.850258
37720,0.027547687,30814.681666612625,,26.339596,-0.792925,17.322327,17.444004,3.4531364,3.4182052e-10,,,1886,0.86525947,-0.87677604,13.946863,6512.615,34.692574,-0.8367347,-3.5576167,17.444004,19.2331,-0.63125706,27.940771
37740,0.027547687,30827.479567050934,,22.622002,-0.792815,17.307934,17.444004,3.451355,3.414583e-10,,,1887,0.96747327,-0.8975739,13.948645,6512.709,34.66014,-0.877551,-3.558147,17.444004,19.2331,-0.44642046,22.734915
37760,0.041433174,30840.486470222473,,12.5659895,-0.79261714,17.286047,17.444004,3.4495869,3.410967e-10,,,1888,0.9534175,-0.9224863,13.950413,6512.8203,34.559326,-0.877551,-3.5586767,17.444004,19.2331,-0.38302746,15.217974
37780,0.041433174,30853.277628183365,,8.795037,-0.79238343,17.276258,17.444004,3.4478254,3.4073563e-10,,,1889,1.0068058,-0.9224709,13.952174,6512.9414,34.562733,-0.9591837,-3.5592062,17.444004,19.2331,-0.30168557,12.766657
37800,0.027547687,30866.17284631729,,19.286015,-0.7921193,17.267382,17.444004,3.4460726,3.4037517e-10,,,1890,1.029174,-0.9225713,13.953927,6513.078,34.596382,-0.9183673,-3.5597355,17.444004,19.2331,-0.2975768,19.609669
37820,0.01831564,30878.939819574356,,28.293533,-0.79183894,17.277811,17.444004,3.444315,3.400153e-10,,,1891,1.0455632,-0.9256687,13.955685,6513.199,34.59877,-0.9183673,-3.5602643,17.444004,19.2331,-0.28791353,29.179058
37840,0.041433174,30891.546234846115,,12.47145,-0.7915443,17.259321,17.444004,3.4425688,3.3965594e-10,,,1892,1.010954,-0.88791794,13.957431,6513.342,34.572144,-0.9183673,-3.5607932,17.444004,19.2331,-0.2742341,12.7763
37860,0.062317666,30904.066712617874,,8.33064,-0.7913237,17.283783,17.444004,3.440812,3.3929717e-10,,,1893,0.9778306,-0.9074132,13.9591875,6513.457,34.575867,-0.9183673,-3.5613215,17.444004,19.2331,-0.38274112,8.639388
37880,0.08638168,30916.621047735214,,5.897327,-0.79107904,17.27291,17.444004,3.439062,3.38939e-10,,,1894,0.94864583,-0.76847863,13.9609375,6513.582,34.53459,-0.877551,-3.5618496,17.444004,19.2331,-0.30421236,7.8375354
37900,0.10170138,30929.316326141357,,4.2976866,-0.7909677,17.34692,17.444004,3.437275,3.3858136e-10,,,1895,1.0084466,-0.4898587,13.962725,6513.6367,34.501328,-0.67346936,-3.5623775,17.444004,19.2331,-0.5276643,6.0460157
37920,0.01831564,30941.960899829865,,2.3333009e-12,-0.79085225,17.364677,17.444004,3.43548,3.3822428e-10,,,1896,1.0872365,-0.3628392,13.9645195,6513.67,34.490143,-0.3469388,-3.562905,17.444004,19.2331,-0.57986605,26.713985
37940,0.19541045,30954.768823623657,,1.6340905,-0.79051936,17.263227,17.444004,3.4337425,3.378678e-10,2.2363357e-14,,1897,0.99239975,-0.11745098,13.966257,6513.8105,34.485794,-0.5510204,-3.5634322,17.444004,19.2331,-0.24106088,3.4733732
37960,0.027547687,30967.517991542816,,15.493581,-0.7903664,15.736933,17.444004,3.4328098,3.3751185e-10,,,1898,1.0678995,-0.18732525,13.96719,6515.4727,34.568863,-0.14285715,-3.5639594,17.444004,19.2331,-0.49281067,19.276999
37980,0.01831564,30980.32571053505,,36.597298,-0.79020053,16.794815,17.444004,3.4313202,3.3715652e-10,,,1899,0.96281266,-0.21735966,13.968679,6516.076,34.555176,-0.18367347,-3.564486,17.444004,19.2331,-0.53878933,36.75882
38000,0.027547687,30993.02419424057,,,-0.7901362,16.996923,17.444004,3.4297266,3.368017e-10,,,1900,0.9518202,0.5326398,13.970273,6516.4805,34.474743,0.5102041,-3.5650125,17.444004,19.2331,-0.62499136,55.851692
38020,0.027547687,31005.953746557236,,5.8082867,-0.79048496,6.521616,17.444004,3.4336443,3.3644743e-10,,,1901,0.9085162,0.57946587,13.966355,6527.3574,34.44868,0.59183675,-3.5655386,17.444004,19.2331,-1.3952518,58.43193
38040,0.041433174,31018.661608695984,,37.1452,-0.7908556,6.0474863,17.444004,3.437807,3.3609374e-10,6.6318217e-31,,1902,0.9378009,0.6159954,13.962193,6538.711,34.457962,0.59183675,-3.5660646,17.444004,19.2331,-1.3946731,37.789955
38060,0.079610266,31031.46560192108,,0.41284353,-0.79118425,5.6498895,17.444004,3.4421759,3.357406e-10,0.7372594,,1903,0.9906174,0.9724486,13.957824,6550.461,34.440224,0.8367347,-3.5665903,17.444004,19.2331,-1.3477088,24.385887
38080,0.01831564,31044.415417909622,,,-0.7916697,0.49478096,17.444004,3.4492464,3.3538805e-10,,,1904,1.0505927,-0.91258377,13.950753,6567.3633,34.439552,-0.9183673,-3.566728,17.444004,19.2331,-1.701763,28.51974
38100,0.027547687,31057.248133659363,,,-0.7913723,17.271564,17.444004,3.447504,3.3503603e-10,,,1905,0.90515983,0.127517,13.952496,6567.496,34.43525,0.10204082,-3.5672534,17.444004,19.2331,-0.2704286,50.21807
38120,0.027547687,31070.105105400085,,39.959396,-0.79162455,8.956606,17.444004,3.4501247,3.3468453e-10,,,1906,0.98009163,0.15840724,13.949875,6575.9375,34.462666,0.14285715,-3.567778,17.444004,19.2331,-1.1700112,44.62929
38140,0.027547687,31083.01371049881,,4.0651053e-14,-0.79182756,8.876191,17.444004,3.4527855,3.3433362e-10,,,1907,1.0550462,0.42869574,13.947214,6584.463,34.4356,0.3877551,-3.5683026,17.444004,19.2331,-1.150202,46.34259
38160,0.041433174,31095.9217274189,,33.833645,-0.7920475,7.4314,17.444004,3.4561996,3.3398329e-10,,,1908,1.025076,0.46559727,13.9438,6594.4297,34.437683,0.42857143,-3.568827,17.444004,19.2331,-1.2567254,33.883213
38180,0.027547687,31109.06254339218,,,-0.7922635,7.130939,17.444004,3.4597692,3.3363348e-10,,,1909,1.0715138,-0.31705302,13.94023,6604.6973,34.426884,-0.3469388,-3.5693507,17.444004,19.2331,-1.2237061,17.62931
