Iteration,LQGsigma_higher,Delta,ReturnMin,ReturnMax,IWLastEpisode,IWFirstEpisode,ReturnAbsMax,Regret,TimestepsSoFar,IWMax,TimeElapsed,LQGmu1_higher,Regret/t,ReturnStepMax,DenMISEMeanLog,ReturnMean,IWMean,LQGmu1_actor,DenMISELogLast,DenMISELogFirst,IWMin,Bound,ReturnLastEpisode
2232,0.01831564,2.4405802e-10,,17.431028,35.48789,,17.431028,7429.3926,44640,39.46062,27356.184354782104,-0.06122449,3.32858,19.219326,-0.78663146,14.07142,1.0710574,-0.076592505,-0.6461736,-4.0006857,,33.15016,14.239102
2233,0.027547687,2.438395e-10,,17.431028,,,17.431028,7431.4434,44660,81.80765,27368.807852745056,0.9183673,3.3280087,19.219326,-0.7864956,14.071991,0.9952822,0.9124976,-0.5475336,-4.001134,,33.027596,15.3470745
2234,0.7214223,2.4362123e-10,,17.431028,0.08962262,22.037693,17.431028,7447.3184,44680,27.08618,27381.83655667305,-1.0,3.3336258,19.219326,-0.7869094,14.066374,0.99907655,-0.98638695,-1.6941861,-4.001581,,33.02384,1.523647
2235,0.01831564,2.4340327e-10,,17.431028,0.042915963,,17.431028,7447.5117,44700,32.019974,27394.479886054993,-0.9183673,3.33222,19.219326,-0.7868567,14.06778,0.98874474,-0.9262932,-0.6663815,-3.9922125,,33.00089,17.208025
2236,0.062317666,2.431856e-10,,17.431028,1.6544772e-18,,17.431028,7447.6523,44720,8.398731,27407.692899942398,-0.3469388,3.3307934,19.219326,-0.7866977,14.069206,1.0151273,-0.2685687,-0.4155542,-3.99266,,32.99823,17.259956
2237,0.01831564,2.4296823e-10,,17.431028,27.355303,,17.431028,7447.9688,44740,27.735268,27420.552268505096,-0.26530612,3.329444,19.219326,-0.7864488,14.070556,1.0733787,-0.23196462,-0.24371412,-3.993107,,33.14087,17.085741
2238,0.1800923,2.4275115e-10,,17.431028,3.7064624,7.7347934e-11,17.431028,7448.3516,44760,3.9444892,27433.40597176552,-0.2244898,3.3281288,19.219326,-0.78629714,14.071871,0.998689,-0.57813823,-0.5155921,-3.993554,,32.99929,17.01502
2239,0.062317666,2.4253435e-10,,17.431028,8.878589,,17.431028,7448.34,44780,9.441477,27446.258822202682,-0.59183675,3.3266373,19.219326,-0.78610367,14.073362,0.999177,-0.64551836,-0.35123077,-3.9940007,,33.02531,17.4103
2240,0.08638168,2.423179e-10,,17.431028,6.1553335,4.1417994e-24,17.431028,7448.3477,44800,6.431324,27458.98406147957,-0.63265306,3.3251553,19.219326,-0.7858866,14.074844,0.9963451,-0.481634,-0.29836875,-3.9944472,,33.02997,17.395695
2241,0.062317666,2.4210164e-10,,17.431028,7.644169e-15,1.33322e-16,17.431028,7448.3633,44820,22.382164,27471.576648950577,-1.0,3.323679,19.219326,-0.7856424,14.076321,0.99509156,-1.068936,-0.23417947,-3.9948936,,32.989708,17.380384
2242,0.09372906,2.418858e-10,,17.431028,20.09596,1.6718409e-06,17.431028,7448.5664,44840,21.06528,27484.40335917473,-1.0,3.3222857,19.219326,-0.7861084,14.077714,1.0156677,-1.0177652,-1.8225768,-3.9953396,,33.03852,17.200851
2243,0.041433174,2.416701e-10,,17.431028,,,17.431028,7448.7656,44860,28.758194,27497.1495821476,0.14285715,3.3208942,19.219326,-0.78615505,14.079105,1.0233437,0.14279442,-0.90384126,-3.9957857,,32.981346,17.197803
2244,0.11973804,2.4145477e-10,,17.431028,6.570432e-08,4.4768068e-13,17.431028,7457.246,44880,4.895509,27509.820900201797,-0.59183675,3.3231945,19.219326,-0.78627753,14.076805,0.9948472,-0.5791314,-1.0794603,-3.9962313,,32.980976,8.919007
2245,0.041433174,2.4123972e-10,,17.431028,,,17.431028,7457.2344,44900,30.769316,27522.909272909164,0.42857143,3.3217077,19.219326,-0.78608555,14.078292,1.0644553,0.41573367,-0.349982,-3.996677,,32.976692,17.412743
2246,0.0529305,2.4102495e-10,,17.431028,2.9403627e-06,,17.431028,7467.1016,44920,34.218945,27535.705847740173,0.71428573,3.3246222,19.219326,-0.7862215,14.075377,0.9903063,0.61913526,-1.150546,-3.9971223,,32.972977,7.531055
2247,0.027547687,2.4081048e-10,,17.431028,38.315865,,17.431028,7478.8906,44940,59.414963,27548.892706394196,0.59183675,3.3283882,19.219326,-0.7865297,14.071611,1.0350008,0.56081307,-1.4639615,-3.9975674,,33.03454,5.61458
2248,0.01831564,2.4059627e-10,,17.431028,,,17.431028,7490.047,44960,39.000156,27561.99969983101,-0.06122449,3.331871,19.219326,-0.78679436,14.068129,1.0678326,-0.04122837,-1.4066069,-3.9980123,,32.97072,6.241137
2249,0.027547687,2.4038238e-10,,17.431028,,,17.431028,7493.408,44980,19.578028,27575.263458013535,-0.8367347,3.3318853,19.219326,-0.7867265,14.068114,1.0039713,-0.8539619,-0.6953713,-3.998457,,32.953213,14.038252
2250,1.0,2.4016875e-10,,17.431028,0.5518532,15.03672,17.431028,7493.492,45000,27.278645,27588.641164302826,-0.71428573,3.3304405,19.219326,-0.78652483,14.069559,0.9798995,-1.8072977,-0.33421993,-3.9989016,,32.951843,17.317814
2251,0.027547687,2.399554e-10,,17.431028,,,17.431028,7493.7305,45020,58.37331,27601.576811552048,0.5510204,3.3290672,19.219326,-0.78817034,14.070932,1.0179068,0.54557955,-4.4693675,-3.992685,,32.933846,17.159231
2252,0.09372906,2.3974234e-10,,17.431028,,1.6681508e-06,17.431028,7504.7383,45040,20.935413,27614.289443969727,-1.0,3.3324766,19.219326,-0.7884219,14.067523,1.0146227,-1.0086886,-1.364019,-3.9931293,,32.92167,6.394589
2253,0.01831564,2.3952956e-10,,17.431028,41.525307,,17.431028,7504.949,45060,43.26631,27627.22994160652,-1.0,3.331092,19.219326,-0.7884028,14.068908,0.8764223,-0.97781444,-0.7577595,-3.9935732,,32.977192,17.189285
2254,0.01831564,2.3931707e-10,,17.431028,,,17.431028,7505.121,45080,27.640717,27639.98713684082,-0.46938777,3.329691,19.219326,-0.78840387,14.070309,1.0447584,-0.4725574,-0.6612537,-3.9940171,,32.91816,17.224205
2255,0.027547687,2.3910487e-10,,17.431028,,,17.431028,7505.1562,45100,25.677814,27653.008322954178,-0.06122449,3.328229,19.219326,-0.7881312,14.071771,1.0590364,-0.054323804,-0.2136208,-3.9944606,,32.917458,17.368702
2256,0.027547687,2.3889296e-10,,17.431028,,,17.431028,7507.7715,45120,82.281296,27666.076555252075,0.9591837,3.3279133,19.219326,-0.78801876,14.072086,1.0763,1.0087236,-0.58930176,-3.994904,,32.911316,14.783607
2257,0.01831564,2.386813e-10,,17.431028,,,17.431028,7525.174,45140,27.600159,27678.744360923767,-0.26530612,3.3341484,19.219326,-0.7884999,14.065851,1.0646874,-0.23086067,-1.9359549,-3.995347,,32.906445,
2258,0.7214223,2.384699e-10,,17.431028,0.53065413,21.910439,17.431028,7525.74,45160,26.787575,27691.573827028275,-1.0,3.332923,19.219326,-0.78835773,14.067077,1.0035564,-0.52053034,-0.5270935,-3.99579,,32.901836,16.832567
2259,0.062317666,2.3825883e-10,,17.431028,8.376619,,17.431028,7525.7656,45180,8.568316,27704.013641119003,-0.5102041,3.33146,19.219326,-0.78813297,14.06854,1.000752,-0.46078396,-0.2826016,-3.986576,,32.95099,17.371965
2260,0.01831564,2.3804805e-10,,17.431028,26.10942,,17.431028,7525.8613,45200,27.294903,27716.81000304222,-0.46938777,3.3300266,19.219326,-0.78791344,14.069973,1.0549293,-0.4599137,-0.29156834,-3.9870188,,32.990833,17.306763
2261,0.027547687,2.3783756e-10,,17.431028,18.267483,,17.431028,7525.924,45220,18.268976,27729.955147266388,-0.46938777,3.3285818,19.219326,-0.7876716,14.071418,0.9937178,-0.49391544,-0.29136327,-3.987461,,32.95873,17.336172
2262,0.09372906,2.3762728e-10,,17.431028,5.4737988,2.479215e-26,17.431028,7526.008,45240,5.8231134,27742.692165136337,-0.5102041,3.3271465,19.219326,-0.7874454,14.072853,0.9963039,-0.53663397,-0.2666648,-3.9879034,,32.89159,17.317923
2263,0.027547687,2.374173e-10,,17.431028,11.468952,,17.431028,7525.998,45260,19.213541,27755.853611946106,-0.5102041,3.325673,19.219326,-0.7871996,14.0743265,1.0287588,-0.54035705,-0.22699186,-3.9883454,,32.89232,17.408787
2264,0.01831564,2.3720764e-10,,17.431028,22.638424,,17.431028,7526.01,45280,26.439754,27768.712577342987,-0.5510204,3.3242102,19.219326,-0.7869323,14.075789,1.068378,-0.548234,-0.20806457,-3.9887872,,32.990303,17.386948
2265,0.01831564,2.3699823e-10,,17.431028,25.795752,,17.431028,7526.01,45300,26.146088,27781.4413459301,-0.5510204,3.3227415,19.219326,-0.78663653,14.077258,1.0705938,-0.5492212,-0.18072037,-3.9892287,,32.95699,17.402067
2266,0.01831564,2.367891e-10,,17.431028,25.687222,,17.431028,7526.0273,45320,25.859127,27794.066592931747,-0.5510204,3.3212833,19.219326,-0.78633493,14.078716,1.0728048,-0.56154567,-0.16975701,-3.98967,,32.924408,17.379356
2267,0.041433174,2.3658023e-10,,17.431028,3.129055e-09,,17.431028,7526.047,45340,12.996193,27807.010256767273,-0.8367347,3.3198261,19.219326,-0.7860502,14.0801735,0.9994303,-0.83253384,-0.20918977,-3.9901114,,32.882645,17.384138
2268,0.01831564,2.3637164e-10,,17.431028,28.508331,,17.431028,7526.125,45360,29.234299,27819.83566570282,-0.8367347,3.3183975,19.219326,-0.7858351,14.081602,1.0227804,-0.83032465,-0.29543787,-3.9905524,,32.93786,17.32096
2269,0.01831564,2.3616337e-10,,17.431028,27.279062,,17.431028,7526.211,45380,28.87499,27832.807912826538,-0.8367347,3.3169737,19.219326,-0.7856067,14.083026,1.025299,-0.8489838,-0.2863001,-3.990993,,32.896694,17.31251
2270,0.062317666,2.359553e-10,,17.431028,8.478323,1.4276566e-28,17.431028,7526.3164,45400,8.486516,27845.672453165054,-0.8367347,3.3155575,19.219326,-0.7853837,14.084442,0.9923455,-0.8181204,-0.3002586,-3.9914339,,32.88552,17.29712
2271,0.027547687,2.357476e-10,,17.431028,7.516544e-20,,17.431028,7526.371,45420,17.05411,27858.62917804718,-0.5510204,3.3141222,19.219326,-0.785173,14.085877,1.0441757,-0.5768707,-0.29789308,-3.9918742,,32.88104,17.341766
2272,0.027547687,2.355401e-10,,17.431028,,,17.431028,7526.3867,45440,33.29494,27871.12647342682,-0.020408163,3.3126698,19.219326,-0.7849524,14.08733,1.1046536,-0.036214516,-0.3252437,-3.9923143,,32.877625,17.3883
2273,0.041433174,2.353329e-10,,17.431028,16.476187,,17.431028,7529.5156,45460,17.272495,27883.8419778347,-0.06122449,3.3125896,19.219326,-0.78487986,14.08741,1.0550005,-0.023930341,-0.7193608,-3.9927545,,32.888603,14.271094
2274,0.062317666,2.3512595e-10,,17.431028,0.0077020987,,17.431028,7535.201,45480,9.403478,27896.62741947174,-0.26530612,3.313634,19.219326,-0.78485405,14.086366,0.9867462,-0.1976372,-0.7784388,-3.9931943,,32.8761,11.711787
2275,0.01831564,2.349193e-10,,17.431028,27.993908,,17.431028,7535.875,45500,35.449944,27909.552536010742,-0.18367347,3.3124723,19.219326,-0.7847534,14.087527,0.9762104,-0.17317425,-0.54154754,-3.993634,,32.911713,16.72755
2276,0.11973804,2.3471292e-10,,17.431028,0.011841338,4.4671596e-13,17.431028,7536.699,45520,4.9112425,27922.587208747864,-0.59183675,3.3113794,19.219326,-0.7846291,14.08862,0.9960009,-0.64040107,-0.4730414,-3.9940734,,32.874817,16.57436
2277,0.01831564,2.345068e-10,,17.431028,26.286015,,17.431028,7536.742,45540,28.163692,27935.321560144424,-0.63265306,3.3099432,19.219326,-0.7844085,14.090056,1.0405803,-0.6273811,-0.27745128,-3.9945128,,32.98014,17.360342
2278,0.01831564,2.3430094e-10,,17.431028,26.95174,,17.431028,7536.7266,45560,27.831821,27948.01700425148,-0.63265306,3.308484,19.219326,-0.78415996,14.091516,1.0427083,-0.6594626,-0.25441208,-3.9949517,,32.938244,17.41269
2279,0.027547687,2.3409538e-10,,17.431028,13.170866,,17.431028,7536.717,45580,18.299055,27960.9247341156,-0.63265306,3.3070288,19.219326,-0.78396535,14.092971,1.002682,-0.7134347,-0.37867185,-3.9953907,,32.884087,17.408741
2280,0.01831564,2.3389007e-10,,17.431028,27.851063,,17.431028,7536.742,45600,27.85817,27973.718897342682,-0.71428573,3.3055887,19.219326,-0.78372985,14.094411,1.0455554,-0.75440294,-0.24688922,-3.9958293,,32.980442,17.378174
2281,0.01831564,2.3368504e-10,,17.431028,31.047522,,17.431028,7536.754,45620,31.097727,27986.928884744644,-0.75510204,3.3041449,19.219326,-0.7835242,14.095855,0.99470466,-0.7614458,-0.355186,-3.9962678,,32.94883,17.386385
2282,0.027547687,2.3348026e-10,,17.431028,20.00996,,17.431028,7536.785,45640,20.410137,27999.749927282333,-0.75510204,3.3027096,19.219326,-0.78333837,14.09729,1.0097092,-0.714291,-0.3498472,-3.9967062,,32.933807,17.370548
2283,0.041433174,2.332758e-10,,17.431028,7.471459,,17.431028,7536.8164,45660,13.464192,28012.885586500168,-0.75510204,3.3012772,19.219326,-0.78309363,14.098722,1.003467,-0.73853743,-0.23145339,-3.9971442,,32.866444,17.365185
2284,0.11973804,2.3307156e-10,,17.431028,4.4769516,1.2725319e-08,17.431028,7536.8438,45680,4.6663494,28026.007739782333,-0.75510204,3.2998447,19.219326,-0.7828835,14.100155,0.99212104,-0.60554695,-0.30500096,-3.9975822,,32.866512,17.373259
2285,0.16597496,2.328676e-10,,17.431028,2.8427794e-12,5.4679635e-37,17.431028,7536.871,45700,10.585735,28039.030614852905,0.63265306,3.2984114,19.219326,-0.7827038,14.101588,0.99167883,0.47002792,-0.3637853,-3.99802,,32.86204,17.374617
2286,0.1800923,2.326639e-10,,17.431028,9.3096077e-07,1.1935803e-05,17.431028,7547.176,45720,3.4266427,28052.01334142685,-0.5510204,3.3014774,19.219326,-0.7829736,14.098522,0.9945067,-0.64024943,-1.389691,-3.9984574,,32.857956,7.0931964
2287,0.08638168,2.3246048e-10,,17.431028,3.9030612e-11,,17.431028,7547.162,45740,11.933489,28065.114772319794,-0.020408163,3.300027,19.219326,-0.7827422,14.099973,1.0242267,-0.009789487,-0.24797215,-3.998895,,32.85651,17.415632
2288,0.027547687,2.3225734e-10,,17.431028,,,17.431028,7554.16,45760,18.183807,28078.276041269302,-0.63265306,3.3016434,19.219326,-0.78277117,14.098356,1.0071925,-0.6470601,-0.8720818,-3.999332,,32.842873,10.401568
2289,1.0,2.3205445e-10,,17.431028,0.52945274,15.049768,17.431028,7554.162,45780,27.148998,28091.43982887268,-0.71428573,3.3002024,19.219326,-0.782552,14.099797,0.9824434,-1.9204676,-0.28528678,-3.999769,,32.838226,17.395767
2290,0.041433174,2.3185183e-10,,17.431028,,,17.431028,7554.4727,45800,33.12123,28104.539160966873,0.26530612,3.2988958,19.219326,-0.78426343,14.101104,0.923443,0.19341023,-4.6829686,-3.9936523,,32.818558,17.093401
2291,0.01831564,2.3164945e-10,,17.431028,67.00184,,17.431028,7563.1055,45820,75.40122,28117.647315740585,0.18367347,3.3012247,19.219326,-0.78450876,14.098775,0.9735833,0.19661814,-1.2649627,-3.9940891,,32.89809,8.7640705
2292,0.01831564,2.3144736e-10,,17.431028,,,17.431028,7571.754,45840,35.132282,28130.40351176262,-0.18367347,3.3035564,19.219326,-0.78472674,14.096443,0.97733027,-0.16884571,-1.2465491,-3.9945254,,32.813972,8.752679
2293,0.01831564,2.3124554e-10,,17.431028,12.795008,,17.431028,7572.551,45860,35.11966,28143.486256837845,-0.14285715,3.3024645,19.219326,-0.7846034,14.097535,0.9944858,-0.20140171,-0.474671,-3.9949617,,32.80922,16.602978
2294,0.027547687,2.3104398e-10,,17.431028,20.330988,,17.431028,7573.0586,45880,23.030025,28156.633763313293,-0.18367347,3.3012466,19.219326,-0.78450435,14.098753,0.9739776,-0.19315581,-0.54632455,-3.9953976,,32.876266,16.890192
2295,0.01831564,2.3084265e-10,,17.431028,31.066736,,17.431028,7573.8164,45900,34.264214,28169.62713956833,-0.18367347,3.3001375,19.219326,-0.7843885,14.099862,0.9896959,-0.16567813,-0.48909238,-3.9958334,,32.824867,16.644712
2296,0.027547687,2.3064162e-10,,17.431028,,,17.431028,7574.6016,45920,53.01568,28182.60792160034,0.5102041,3.2990427,19.219326,-0.7842525,14.100957,1.0476768,0.5382506,-0.45681283,-3.996269,,32.810177,16.613605
2297,0.14097345,2.3044086e-10,,17.431028,1.540708e-25,0.03879468,17.431028,7585.537,45940,20.695406,28195.516184806824,-1.0,3.3023663,19.219326,-0.7844861,14.097633,1.0106571,-0.9251897,-1.3592511,-3.9967046,,32.803955,6.46691
2298,0.01831564,2.3024038e-10,,17.431028,31.001263,,17.431028,7585.67,45960,32.07612,28207.865854740143,-0.9183673,3.3009882,19.219326,-0.7843247,14.099011,0.99270636,-0.9098667,-0.4223399,-3.997123,,32.88356,17.266056
2299,0.01831564,2.3004011e-10,,17.431028,28.002405,,17.431028,7585.783,45980,31.648317,28220.236498832703,-0.9183673,3.2996016,19.219326,-0.78414494,14.100398,0.994832,-0.9228442,-0.3589322,-3.9975579,,32.82696,17.285704
2300,0.027547687,2.2984012e-10,,17.431028,,,17.431028,7585.91,46000,22.52554,28233.364180088043,-0.18367347,3.2982216,19.219326,-0.7839736,14.101778,0.9762705,-0.16671352,-0.38008565,-3.9979928,,32.804443,17.274717
2301,0.19541045,2.296404e-10,,17.431028,2.4800086,8.062908e-08,17.431028,7587.008,46020,3.2917123,28246.3503575325,-0.30612245,3.297266,19.219326,-0.7838399,14.102734,0.995178,-0.59906775,-0.44902858,-3.9984276,,32.796352,16.300436
2302,0.041433174,2.2944092e-10,,17.431028,10.145598,,17.431028,7587.0,46040,12.13258,28259.17902445793,-0.63265306,3.2958288,19.219326,-0.7836668,14.104171,0.9983416,-0.6749506,-0.38083315,-3.998862,,32.84565,17.408827
2303,0.041433174,2.2924171e-10,,17.431028,14.416317,,17.431028,7587.002,46060,14.421745,28272.0745742321,-0.67346936,3.2943993,19.219326,-0.78350353,14.1056,0.99392927,-0.7031357,-0.4042648,-3.9992964,,32.81671,17.396824
2304,0.01831564,2.2904276e-10,,17.431028,23.86403,,17.431028,7587.0215,46080,27.42449,28285.26435828209,-0.71428573,3.2929783,19.219326,-0.7832869,14.107021,1.04882,-0.7259711,-0.2766109,-3.9997306,,32.862865,17.37899
2305,0.027547687,2.2884405e-10,,17.431028,16.921272,,17.431028,7587.0234,46100,18.037037,28298.048887491226,-0.71428573,3.2915497,19.219326,-0.7830345,14.10845,1.009818,-0.7338678,-0.24564077,-4.0001645,,32.80571,17.400768
2306,0.01831564,2.2864563e-10,,17.431028,2.6590755e-21,,17.431028,7587.0566,46120,31.31333,28311.195330619812,-0.9183673,3.2901373,19.219326,-0.7828129,14.109862,0.9982883,-0.90157837,-0.278625,-4.000598,,32.796608,17.365843
2307,0.041433174,2.2844746e-10,,17.431028,0.00050151045,,17.431028,7587.1797,46140,12.047789,28323.64716219902,-0.71428573,3.288764,19.219326,-0.78262967,14.111236,1.0009887,-0.6814673,-0.35418102,-4.001032,,32.789093,17.278835
2308,0.062317666,2.2824954e-10,,17.431028,9.311352,,17.431028,7587.1895,46160,9.471619,28336.47822356224,-0.67346936,3.287344,19.219326,-0.78245693,14.112656,0.9982577,-0.64933324,-0.38289824,-4.0014653,,32.79308,17.388004
2309,0.16597496,2.2805188e-10,,17.431028,2.9896839,0.00019685167,17.431028,7587.203,46180,3.4503965,28348.852890968323,-0.71428573,3.2859268,19.219326,-0.7822469,14.114073,0.994818,-0.6416513,-0.29476088,-4.0018983,,32.79026,17.385466
2310,0.01831564,2.2785447e-10,,17.431028,24.60012,,17.431028,7587.2266,46200,27.002827,28361.58955836296,-0.63265306,3.2845135,19.219326,-0.78201556,14.115486,1.0531499,-0.6191182,-0.24237087,-4.0023313,,32.789604,17.38019
2311,1.0,2.2765732e-10,,17.431028,0.5167135,15.094907,17.431028,7587.207,46220,27.088646,28374.329218149185,-0.71428573,3.283084,19.219326,-0.78177005,14.116916,0.9883491,-0.56614596,-0.26320016,-4.0027637,,32.78504,17.418676
2312,0.041433174,2.2746041e-10,,17.431028,10.19794,,17.431028,7587.2188,46240,14.0455065,28386.991654634476,-0.59183675,3.2816687,19.219326,-0.7815454,14.118331,1.0094687,-0.5380519,-0.24968402,-3.996686,,32.777977,17.38914
2313,0.01831564,2.2726379e-10,,17.431028,20.622366,,17.431028,7587.25,46260,25.66194,28399.087797641754,-0.5510204,3.280264,19.219326,-0.7812889,14.119736,1.0781018,-0.57226753,-0.19598584,-3.9971185,,32.827686,17.366293
2314,0.027547687,2.270674e-10,,17.431028,,,17.431028,7587.2695,46280,49.0556,28411.891199350357,0.18367347,3.2788553,19.219326,-0.7810437,14.121144,0.9879335,0.22050564,-0.28822184,-3.9975507,,32.769455,17.379206
2315,0.01831564,2.2687129e-10,,17.431028,74.520645,,17.431028,7596.01,46300,76.23032,28425.223425626755,0.2244898,3.2812138,19.219326,-0.7812563,14.118786,0.98125696,0.20661008,-1.2536737,-3.9979827,,32.850906,8.66196
2316,0.041433174,2.2667539e-10,,17.431028,28.498606,,17.431028,7604.6934,46320,31.937828,28438.234869241714,0.18367347,3.2835464,19.219326,-0.7814668,14.116453,1.0021199,0.20272997,-1.2383463,-3.9984148,,32.784714,8.715996
2317,0.027547687,2.264798e-10,,17.431028,,,17.431028,7613.365,46340,16.916904,28451.009330511093,-0.5510204,3.2858715,19.219326,-0.781659,14.114128,1.0476458,-0.5820949,-1.2247885,-3.9988463,,32.764896,8.730457
2318,0.062317666,2.2628441e-10,,17.431028,8.929208,,17.431028,7613.3496,46360,9.27026,28464.634202957153,-0.59183675,3.2844477,19.219326,-0.7814513,14.115552,1.0115114,-0.44667682,-0.34497467,-3.9992778,,32.767105,17.41201
2319,0.01831564,2.2608929e-10,,17.431028,,,17.431028,7613.465,46380,49.35635,28477.597982406616,-0.020408163,3.283082,19.219326,-0.7813293,14.116918,1.1201184,-0.027119704,-0.5089452,-3.9997091,,32.7639,17.284767
2320,0.057432614,2.2589444e-10,,17.431028,0.0010070258,,17.431028,7619.3867,46400,23.393166,28490.30564546585,0.2244898,3.2842178,19.219326,-0.7812706,14.115782,0.96465075,0.06277245,-0.7574095,-4.00014,,32.76411,11.478675
2321,0.24963507,2.256998e-10,,17.431028,0.5986083,0.004898937,17.431028,7627.699,46420,3.0816276,28503.25962781906,-0.46938777,3.2863855,19.219326,-0.78150654,14.113614,0.99600244,-0.5406673,-1.2902205,-4.0005713,,32.75153,9.085438
2322,0.0529305,2.2550545e-10,,17.431028,,,17.431028,7627.746,46440,30.498701,28515.942508220673,0.46938777,3.2849894,19.219326,-0.7812441,14.11501,1.0348058,0.42315435,-0.16779886,-4.001,,32.74214,17.356112
2323,0.041433174,2.2531134e-10,,17.431028,,,17.431028,7637.672,46460,15.103885,28528.30569434166,-0.18367347,3.2878485,19.219326,-0.78138894,14.112151,0.96787906,-0.18346375,-1.1486787,-4.0014305,,32.71469,7.4743776
2324,0.01831564,2.2511751e-10,,17.431028,,,17.431028,7638.5,46480,28.926249,28540.760398864746,-0.8367347,3.2867908,19.219326,-0.7812532,14.113209,1.0232658,-0.8571675,-0.43173817,-4.0018606,,32.709103,16.569033
