DenMISELogLast,MountainCar_mu1_higher,NumTrajectories,IWLastEpisode,AvgEpLen,Regret/t,NumTrainableParams,ActionIn1,MountainCar_std0_higher,ReturnMin,ReturnStepMax,ReturnLastEpisode,Regret,IWMean,Bound,DenMISELogFirst,MinEpLen,MountainCar_std1_higher,IWMin,ReturnMax,TimeElapsed,IWFirstEpisode,GridSize,ReturnAbsMax,Iteration,ReturnMean,TimestepsSoFar,IWMax,Delta,MountainCar_mu0_higher,DenMISEMeanLog
-33.551197,-10.0,83,175763990000000.0,999.0,6.85138,,-10.070796,0.14999999,-2.8000343,28.00704,-1.7095679,568.66455,2.4093944e+24,inf,-29.301167,999,1.5,,,38.06806397438049,2.0054467e-05,25,2.8000343,83,-1.8513798,82917,2.9199344e+25,6.788158e-07,-1.0,-27.322796
-16.717098,-10.0,84,10644942.0,999.0,6.8511066,,-10.761873,0.14999999,-2.8000343,28.00704,-1.8284601,575.493,2.4086751e+24,inf,-29.313143,999,1.5,,,38.52547311782837,2.029609e-05,25,2.8000343,84,-1.8511069,83916,2.9550863e+25,6.627497e-07,-1.0,-27.199137
-0.47470456,-10.0,85,0.9587595,999.0,6.85446,,-12.636628,0.14999999,-2.8000343,28.00704,-2.1360707,582.629,2.4079633e+24,inf,-29.324978,999,1.5,,,39.00524282455444,2.0537722e-05,25,2.8000343,85,-1.8544595,84915,2.9902394e+25,6.472474e-07,-1.0,-26.887268
-59.715446,-10.0,86,2.2661668e+25,999.0,6.8505635,,-11.7517605,0.14999999,-2.8000343,28.00704,-1.5194055,589.14844,2.670775e+24,inf,-29.336674,999,1.5,,,39.4730761051178,2.077934e-05,25,2.8000343,86,-1.8505635,85914,3.0253952e+25,6.3228265e-07,-1.0,-27.271467
-19.97108,-10.0,87,94793410.0,999.0,6.8434057,,-11.428014,0.14999999,-2.8000343,28.00704,-1.2278364,595.3763,2.6700933e+24,inf,-29.348234,999,1.5,,,39.95558834075928,2.1020951e-05,25,2.8000343,87,-1.8434057,86913,3.0605436e+25,6.1783095e-07,-1.0,-27.19011
-5.370545,-10.0,88,97.08115,999.0,6.83945,,-10.908001,0.14999999,-2.8000343,28.00704,-1.4952683,601.8716,2.6694203e+24,inf,-29.359663,999,1.5,,,40.43506455421448,2.1262575e-05,25,2.8000343,88,-1.8394496,87912,3.0956992e+25,6.0386907e-07,-1.0,-26.944653
-1.5063095,-10.0,89,0.9737732,999.0,6.84821,,-9.122694,0.14999999,-2.8000343,28.00704,-2.6191242,609.4907,2.6687576e+24,inf,-29.370962,999,1.5,,,40.89826560020447,2.1504185e-05,25,2.8000343,89,-1.84821,88911,3.1308524e+25,5.903753e-07,-1.0,-26.661264
-59.761845,-10.0,90,2.8367883e+25,999.0,6.8465676,,-9.756825,0.14999999,-2.8000343,28.00704,-1.7004001,616.1911,2.9833046e+24,inf,-29.382135,999,1.5,,,41.3743360042572,2.1745804e-05,25,2.8000343,90,-1.8465677,89910,3.1660062e+25,5.773287e-07,-1.0,-27.031435
-41.129566,-10.0,91,2.1512919e+17,999.0,6.8519115,,-10.8391075,0.14999999,-2.8000343,28.00704,-2.3328605,623.5239,2.9826705e+24,inf,-29.393187,999,1.5,,,41.85199165344238,2.1987455e-05,25,2.8000343,91,-1.8519117,90909,3.2011516e+25,5.647098e-07,-1.0,-27.188814
0.1487117,-10.0,92,0.4723496,999.0,6.8557453,,-9.570843,0.14999999,-2.8000343,28.00704,-2.2046342,630.7286,2.9820413e+24,inf,-29.404116,999,1.5,,,42.32671308517456,2.2229076e-05,25,2.8000343,92,-1.8557456,91908,3.2363046e+25,5.5250035e-07,-1.0,-26.894064
-43.655033,-10.0,93,4.0797277e+18,999.0,6.8560524,,-10.155963,0.14999999,-2.8000343,28.00704,-1.8842677,637.61285,2.981427e+24,inf,-29.414927,999,1.5,,,42.80516266822815,2.2470695e-05,25,2.8000343,93,-1.8560522,92907,3.2714567e+25,5.4068244e-07,-1.0,-27.076637
-12.4595785,-10.0,94,152403.67,999.0,6.854866,,-13.328447,0.14999999,-2.8000343,28.00704,-1.744554,644.3574,2.9808174e+24,inf,-29.425621,999,1.5,,,43.27484703063965,2.2712296e-05,25,2.8000343,94,-1.854866,93906,3.306612e+25,5.292397e-07,-1.0,-26.923433
-59.815918,-10.0,95,1.7878845e+25,999.0,6.8533773,,-10.31499,0.14999999,-2.8000343,28.00704,-1.713426,651.0708,3.1684185e+24,inf,-29.436203,999,1.5,,,43.74343800544739,2.2953915e-05,25,2.8000343,95,-1.8533772,94905,3.3417628e+25,5.181564e-07,-1.0,-27.271915
-5.599059,-10.0,96,133.496,999.0,6.850344,,-12.669215,0.14999999,-2.8000343,28.00704,-1.5621887,657.63306,3.1678285e+24,inf,-29.446674,999,1.5,,,44.22084021568298,2.3195535e-05,25,2.8000343,96,-1.8503441,95904,3.3769009e+25,5.0741784e-07,-1.0,-27.048468
-59.417133,-10.0,97,2.4130308e+25,999.0,6.8501906,,-10.933163,0.14999999,-2.8000343,28.00704,-1.8354759,664.4685,3.4160228e+24,inf,-29.457037,999,1.5,,,44.69086050987244,2.3437151e-05,25,2.8000343,97,-1.8501908,96903,3.412057e+25,4.9700947e-07,-1.0,-27.384428
1.4424238,-10.0,98,0.11173464,999.0,6.846547,,-12.417061,0.14999999,-2.8000343,28.00704,-1.4931409,670.9617,3.414571e+24,inf,-29.467293,999,1.5,,,45.162028074264526,2.3678756e-05,25,2.8000343,98,-1.8465474,97902,3.4471975e+25,4.8691817e-07,-1.0,-27.092562
-54.639694,-10.0,99,1.144007e+23,999.0,6.8416142,,-11.456266,0.14999999,-2.8000343,28.00704,-1.3581933,677.3198,3.4142848e+24,inf,-29.477446,999,1.5,,,45.644622802734375,2.3920386e-05,25,2.8000343,99,-1.8416144,98901,3.4823413e+25,4.7713115e-07,-1.0,-27.373053
-3.1949553,-10.0,100,16.192003,999.0,6.841035,,-13.160084,0.14999999,-2.8000343,28.00704,-1.7836727,684.1035,3.4128558e+24,inf,-29.487495,999,1.5,,,46.113938093185425,2.4161993e-05,25,2.8000343,100,-1.8410351,99900,3.5174943e+25,4.6763623e-07,-1.0,-27.133467
-59.877163,-10.0,101,1.2097709e+25,999.0,6.8363204,,-13.940582,0.14999999,-2.8000343,28.00704,-1.3648521,690.4684,3.5312092e+24,inf,-29.497446,999,1.5,,,46.59960460662842,2.440362e-05,25,2.8000343,101,-1.8363203,100899,3.5526365e+25,4.584219e-07,-1.0,-27.459808
-59.887016,-10.0,102,4.9749186e+24,999.0,6.8432765,,-11.653478,0.14999999,-2.8000343,28.00704,-2.5458448,698.01416,3.5785816e+24,inf,-29.5073,999,1.5,,,47.09915804862976,2.4645267e-05,25,2.8000343,102,-1.8432764,101898,3.5877877e+25,4.4947728e-07,-1.0,-27.779924
-8.650496,-10.0,103,3531.8552,999.0,6.8425164,,-8.397726,0.14999999,-2.8000343,28.00704,-1.764977,704.7792,3.577185e+24,inf,-29.517056,999,1.5,,,47.59688925743103,2.4886886e-05,25,2.8000343,103,-1.8425163,102897,3.6229272e+25,4.40792e-07,-1.0,-27.596457
-59.906433,-10.0,104,1.6211326e+25,999.0,6.843231,,-11.524118,0.14999999,-2.8000343,28.00704,-1.9169011,711.69604,3.7316867e+24,inf,-29.526716,999,1.5,,,48.09318828582764,2.5128476e-05,25,2.8000343,104,-1.8432314,103896,3.658076e+25,4.32356e-07,-1.0,-27.909344
-2.151971,-10.0,105,4.5053067,999.0,6.8467245,,-12.09539,0.14999999,-2.8000343,28.00704,-2.2100112,718.90607,3.7303274e+24,inf,-29.536287,999,1.5,,,48.56577920913696,2.5370136e-05,25,2.8000343,105,-1.8467246,104895,3.6932134e+25,4.2415985e-07,-1.0,-27.666298
-34.036835,-10.0,106,162710840000000.0,999.0,6.8421545,,-10.706391,0.14999999,-2.8000343,28.00704,-1.3622775,725.2684,3.7289695e+24,inf,-29.545765,999,1.5,,,49.07100701332092,2.5611727e-05,25,2.8000343,106,-1.8421543,105894,3.7283614e+25,4.161946e-07,-1.0,-27.728615
0.9809812,-10.0,107,0.149197,999.0,6.8381324,,-10.292,0.14999999,-2.8000343,28.00704,-1.4118139,731.6802,3.727638e+24,inf,-29.555155,999,1.5,,,49.57398581504822,2.5853351e-05,25,2.8000343,107,-1.8381325,106893,3.7634992e+25,4.084516e-07,-1.0,-27.462475
-4.152966,-10.0,108,11.334338,999.0,6.83176,,-11.063843,0.14999999,-2.8000343,28.00704,-1.1498846,737.8301,3.7263046e+24,inf,-29.564457,999,1.5,,,50.069480895996094,2.6094966e-05,25,2.8000343,108,-1.8317598,107892,3.798635e+25,4.0092266e-07,-1.0,-27.248783
-0.063971885,-10.0,109,0.20326222,999.0,6.8394375,,-10.533152,0.14999999,-2.8000343,28.00704,-2.6686292,745.49866,3.7249925e+24,inf,-29.573673,999,1.5,,,50.61148953437805,2.6336576e-05,25,2.8000343,109,-1.8394375,108891,3.833777e+25,3.936001e-07,-1.0,-27.001478
-4.675184,-10.0,110,62.9427,999.0,6.842252,,-11.694493,0.14999999,-2.8000343,28.00704,-2.149024,752.6477,3.7237033e+24,inf,-29.582806,999,1.5,,,51.136229276657104,2.6578193e-05,25,2.8000343,110,-1.8422519,109890,3.868919e+25,3.8647622e-07,-1.0,-26.800566
-7.811829,-10.0,111,1547.8625,999.0,6.8433504,,-8.67004,0.14999999,-2.8000343,28.00704,-1.964171,759.6119,3.7224106e+24,inf,-29.591856,999,1.5,,,51.670650243759155,2.6819827e-05,25,2.8000343,111,-1.8433503,110889,3.904056e+25,3.7954405e-07,-1.0,-26.631516
-59.98054,-10.0,112,2.3900547e+25,999.0,6.842659,,-9.237192,0.14999999,-2.8000343,28.00704,-1.7658944,766.3778,3.9345314e+24,inf,-29.600824,999,1.5,,,52.19273257255554,2.706144e-05,25,2.8000343,112,-1.8426588,111888,3.9391966e+25,3.727967e-07,-1.0,-26.931257
-59.648422,-10.0,113,2.6026767e+25,999.0,6.840721,,-10.613807,0.14999999,-2.8000343,28.00704,-1.6237204,773.00146,4.1635933e+24,inf,-29.609715,999,1.5,,,52.70080876350403,2.7303093e-05,25,2.8000343,113,-1.8407212,112887,3.974335e+25,3.6622777e-07,-1.0,-27.222816
-0.2969781,-10.0,114,0.8138257,999.0,6.839006,,-9.111513,0.14999999,-2.8000343,28.00704,-1.6452074,779.6467,4.1617506e+24,inf,-29.618525,999,1.5,,,53.16911196708679,2.7544696e-05,25,2.8000343,114,-1.8390061,113886,4.0094805e+25,3.598309e-07,-1.0,-26.98867
-60.006973,-10.0,115,2.1816056e+25,999.0,6.8432193,,-12.439495,0.14999999,-2.8000343,28.00704,-2.3234906,786.9702,4.3496192e+24,inf,-29.627258,999,1.5,,,53.67672419548035,2.7786318e-05,25,2.8000343,115,-1.8432192,114885,4.0446133e+25,3.5360017e-07,-1.0,-27.277798
-51.991364,-10.0,116,1.1753472e+22,999.0,6.8408117,,-11.253248,0.14999999,-2.8000343,28.00704,-1.5639942,793.5342,4.3479077e+24,inf,-29.635916,999,1.5,,,54.1648063659668,2.8027922e-05,25,2.8000343,116,-1.8408118,115884,4.079758e+25,3.4752992e-07,-1.0,-27.492895
0.06275375,-10.0,117,0.6338067,999.0,6.8400273,,-11.446326,0.14999999,-2.8000343,28.00704,-1.7490177,800.2832,4.3461036e+24,inf,-29.6445,999,1.5,,,54.67641830444336,2.8269576e-05,25,2.8000343,117,-1.8400273,116883,4.114894e+25,3.416146e-07,-1.0,-27.25939
-2.0610535,-10.0,118,5.2800217,999.0,6.8408384,,-8.347003,0.14999999,-2.8000343,28.00704,-1.9357609,807.219,4.3443123e+24,inf,-29.653011,999,1.5,,,55.18405365943909,2.8511195e-05,25,2.8000343,118,-1.8408387,117882,4.1500323e+25,3.3584908e-07,-1.0,-27.047823
-60.041164,-10.0,119,7.9177864e+24,999.0,6.84574,,-8.0313225,0.14999999,-2.8000343,28.00704,-2.4240785,814.64307,4.409068e+24,inf,-29.66145,999,1.5,,,55.71349501609802,2.8752793e-05,25,2.8000343,119,-1.8457398,118881,4.185167e+25,3.3022823e-07,-1.0,-27.327024
-60.049534,-10.0,120,2.3959232e+24,999.0,6.8526855,,-11.414657,0.14999999,-2.8000343,28.00704,-2.6791825,822.32227,4.427272e+24,inf,-29.669817,999,1.5,,,56.24418354034424,2.8994393e-05,25,2.8000343,120,-1.8526853,119880,4.220293e+25,3.2474742e-07,-1.0,-27.601694
-0.7542618,-10.0,121,1.2982839,999.0,6.854705,,-12.796329,0.14999999,-2.8000343,28.00704,-2.0970619,829.4193,4.4255278e+24,inf,-29.678116,999,1.5,,,56.75732350349426,2.9236015e-05,25,2.8000343,121,-1.8547049,120879,4.2554217e+25,3.194018e-07,-1.0,-27.381836
-59.49831,-10.0,122,1.8398733e+25,999.0,6.85804,,-9.331059,0.14999999,-2.8000343,28.00704,-2.2615645,836.68085,4.5745942e+24,inf,-29.686348,999,1.5,,,57.250832319259644,2.9477682e-05,25,2.8000343,122,-1.8580397,121878,4.2905646e+25,3.141872e-07,-1.0,-27.647068
-59.65997,-10.0,123,3.0640715e+25,999.0,6.858594,,-9.916605,0.14999999,-2.8000343,28.00704,-1.9261767,843.60706,4.8214422e+24,inf,-29.694511,999,1.5,,,57.76590061187744,2.9719306e-05,25,2.8000343,123,-1.8585937,122877,4.325701e+25,3.0909925e-07,-1.0,-27.909327
-21.231325,-10.0,124,851856900.0,999.0,6.8570848,,-13.862181,0.14999999,-2.8000343,28.00704,-1.671485,850.2785,4.8185075e+24,inf,-29.702608,999,1.5,,,58.305219888687134,2.9960911e-05,25,2.8000343,124,-1.8570848,123876,4.3608255e+25,3.0413386e-07,-1.0,-27.857473
-60.090355,-10.0,125,1.4071218e+25,999.0,6.85705,,-11.487934,0.14999999,-2.8000343,28.00704,-1.8527162,857.1312,4.928155e+24,inf,-29.71064,999,1.5,,,58.83952498435974,3.0202522e-05,25,2.8000343,125,-1.8570498,124875,4.39595e+25,2.992872e-07,-1.0,-28.117306
-3.6520653,-10.0,126,25.676952,999.0,6.8571973,,-10.653723,0.14999999,-2.8000343,28.00704,-1.875602,864.00684,4.9252593e+24,inf,-29.718609,999,1.5,,,59.3734130859375,3.0444164e-05,36,2.8000343,126,-1.8571972,125874,4.431087e+25,2.0698488e-07,-1.0,-27.925138
0.49654797,-10.0,127,0.30703494,999.0,6.8543477,,-11.04845,0.14999999,-2.8000343,28.00704,-1.4953094,870.50214,4.922377e+24,inf,-29.726513,999,1.5,,,62.739444732666016,3.068575e-05,36,2.8000343,127,-1.8543477,126873,4.466215e+25,2.0373817e-07,-1.0,-27.703312
1.9064287,-10.0,128,0.10084844,999.0,6.8555813,,-8.896432,0.14999999,-2.8000343,28.00704,-2.012267,877.5144,4.919516e+24,inf,-29.734356,999,1.5,,,63.336387157440186,3.0927364e-05,36,2.8000343,128,-1.8555814,127872,4.5013473e+25,2.0056716e-07,-1.0,-27.473923
-60.121853,-10.0,129,2.8952227e+25,999.0,6.8531494,,-8.553668,0.14999999,-2.8000343,28.00704,-1.5418383,884.0563,5.1411133e+24,inf,-29.742138,999,1.5,,,63.93909454345703,3.116898e-05,36,2.8000343,129,-1.8531492,128871,4.5364786e+25,1.9746963e-07,-1.0,-27.728912
-60.129578,-10.0,130,2.3097085e+25,999.0,6.8542027,,-11.717821,0.14999999,-2.8000343,28.00704,-1.990092,891.0463,5.31597e+24,inf,-29.74986,999,1.5,,,64.49767708778381,3.1410626e-05,36,2.8000343,130,-1.8542026,129870,4.5716054e+25,1.9444334e-07,-1.0,-27.980085
-6.451478,-10.0,131,310.2709,999.0,6.857026,,-11.110185,0.14999999,-2.8000343,28.00704,-2.224079,898.2704,5.31317e+24,inf,-29.757523,999,1.5,,,65.05492758750916,3.1652213e-05,36,2.8000343,131,-1.8570261,130869,4.6067404e+25,1.9148608e-07,-1.0,-27.817709
1.8056713,-10.0,132,0.10465777,999.0,6.858796,,-13.11639,0.14999999,-2.8000343,28.00704,-2.0906475,905.3611,5.3103795e+24,inf,-29.765127,999,1.5,,,65.60066962242126,3.1893833e-05,36,2.8000343,132,-1.858796,131868,4.641862e+25,1.8859575e-07,-1.0,-27.595222
-60.15239,-10.0,133,1.9953815e+25,999.0,6.8631597,,-12.00602,0.14999999,-2.8000343,28.00704,-2.4391718,912.80023,5.457636e+24,inf,-29.772675,999,1.5,,,66.2210156917572,3.2135456e-05,36,2.8000343,133,-1.8631597,132867,4.676984e+25,1.8577038e-07,-1.0,-27.841919
-21.783585,-10.0,134,1585146600.0,999.0,6.862505,,-14.168878,0.14999999,-2.8000343,28.00704,-1.7754228,919.5757,5.454892e+24,inf,-29.780167,999,1.5,,,66.82074165344238,3.2377124e-05,36,2.8000343,134,-1.8625048,133866,4.71212e+25,1.8300804e-07,-1.0,-27.798637
-60.167316,-10.0,135,6.0904474e+24,999.0,6.8595634,,-9.922074,0.14999999,-2.8000343,28.00704,-1.465385,926.041,5.497274e+24,inf,-29.787601,999,1.5,,,67.38478302955627,3.261874e-05,36,2.8000343,135,-1.8595634,134865,4.747248e+25,1.8030686e-07,-1.0,-28.040306
-37.606293,-10.0,136,3026741800000000.0,999.0,6.8654118,,-11.148788,0.14999999,-2.8000343,28.00704,-2.654936,933.696,5.494564e+24,inf,-29.794981,999,1.5,,,68.00248122215271,3.2860342e-05,36,2.8000343,136,-1.8654116,135864,4.7823645e+25,1.7766503e-07,-1.0,-28.112572
1.4455729,-10.0,137,0.16581297,999.0,6.8653684,,-12.142617,0.14999999,-2.8000343,28.00704,-1.8594581,940.5554,5.491862e+24,inf,-29.802307,999,1.5,,,68.55094814300537,3.3101962e-05,36,2.8000343,137,-1.8653682,136863,4.8174834e+25,1.7508086e-07,-1.0,-27.898722
-42.98198,-10.0,138,4.9526333e+17,999.0,6.859898,,-12.616704,0.14999999,-2.8000343,28.00704,-1.1105056,946.66595,5.4891896e+24,inf,-29.80958,999,1.5,,,69.16078424453735,3.3343582e-05,36,2.8000343,138,-1.8598982,137862,4.8526194e+25,1.7255263e-07,-1.0,-28.009892
-52.147766,-10.0,139,1.7004989e+22,999.0,6.8611503,,-9.812325,0.14999999,-2.8000343,28.00704,-2.0339274,953.6999,5.486652e+24,inf,-29.8168,999,1.5,,,69.68568539619446,3.358517e-05,36,2.8000343,139,-1.8611503,138861,4.8877323e+25,1.7007879e-07,-1.0,-28.18539
-25.409786,-10.0,140,50507784000.0,999.0,6.859472,,-12.620553,0.14999999,-2.8000343,28.00704,-1.6261864,960.32605,5.4840026e+24,inf,-29.823969,999,1.5,,,70.22986197471619,3.3826833e-05,36,2.8000343,140,-1.8594718,139860,4.922855e+25,1.6765776e-07,-1.0,-28.167383
-60.204594,-10.0,141,3.7806657e+25,999.0,6.85715,,-8.75378,0.14999999,-2.8000343,28.00704,-1.532121,966.85815,5.749509e+24,inf,-29.831085,999,1.5,,,70.85339498519897,3.4068413e-05,36,2.8000343,141,-1.8571502,140859,4.957984e+25,1.6528809e-07,-1.0,-28.396385
-60.21787,-10.0,142,3.042025e+25,999.0,6.8582096,,-11.545932,0.14999999,-2.8000343,28.00704,-2.0076144,973.8658,5.961102e+24,inf,-29.838154,999,1.5,,,71.39651274681091,3.4310084e-05,36,2.8000343,142,-1.8582097,141858,4.9930974e+25,1.6296828e-07,-1.0,-28.622297
-9.762531,-10.0,143,6144.838,999.0,6.8549595,,-13.3954525,0.14999999,-2.8000343,28.00704,-1.3934183,980.2592,5.9584995e+24,inf,-29.845171,999,1.5,,,71.91278266906738,3.455169e-05,36,2.8000343,143,-1.8549596,142857,5.0282287e+25,1.6069696e-07,-1.0,-28.49225
-60.231857,-10.0,144,2.3108543e+25,999.0,6.8532896,,-9.095258,0.14999999,-2.8000343,28.00704,-1.6145047,986.8737,6.116386e+24,inf,-29.852139,999,1.5,,,72.46322083473206,3.479327e-05,36,2.8000343,144,-1.8532897,143856,5.0633564e+25,1.5847283e-07,-1.0,-28.714478
-60.238777,-10.0,145,3.691664e+25,999.0,6.855333,,-9.28971,0.14999999,-2.8000343,28.00704,-2.1495478,994.0233,6.368401e+24,inf,-29.85906,999,1.5,,,72.98501586914062,3.5034936e-05,36,2.8000343,145,-1.855333,144855,5.098477e+25,1.5629453e-07,-1.0,-28.933718
-60.24328,-10.0,146,5.013003e+25,999.0,6.8564463,,-10.303289,0.14999999,-2.8000343,28.00704,-2.0178516,1001.04114,6.709185e+24,inf,-29.865932,999,1.5,,,73.51442885398865,3.527653e-05,36,2.8000343,146,-1.8564461,145854,5.1335864e+25,1.5416083e-07,-1.0,-29.150026
-8.7408905,-10.0,147,3974.0818,999.0,6.8564634,,-10.344761,0.14999999,-2.8000343,28.00704,-1.85896,1007.9001,6.706643e+24,inf,-29.872759,999,1.5,,,74.05231404304504,3.551817e-05,36,2.8000343,147,-1.8564632,146853,5.1687007e+25,1.5207053e-07,-1.0,-29.013067
-14.692258,-10.0,148,654781.25,999.0,6.860871,,-8.329585,0.14999999,-2.8000343,28.00704,-2.5088322,1015.40894,6.704102e+24,inf,-29.879538,999,1.5,,,74.57830119132996,3.5759753e-05,36,2.8000343,148,-1.860871,147852,5.2038173e+25,1.5002249e-07,-1.0,-28.918154
-60.265987,-10.0,149,1.8425071e+25,999.0,6.862413,,-14.632389,0.14999999,-2.8000343,28.00704,-2.09062,1022.4995,6.825232e+24,inf,-29.886272,999,1.5,,,75.1207549571991,3.6001402e-05,36,2.8000343,149,-1.862413,148851,5.2389325e+25,1.4801552e-07,-1.0,-29.130367
-60.27268,-10.0,150,3.3431127e+24,999.0,6.86683,,-6.850059,0.14999999,-2.8000343,28.00704,-2.5249038,1030.0244,6.845024e+24,inf,-29.892962,999,1.5,,,75.64801001548767,3.6243026e-05,36,2.8000343,150,-1.8668296,149850,5.2740634e+25,1.4604855e-07,-1.0,-29.339834
-60.279324,-10.0,151,2.4020546e+24,999.0,6.8657966,,-7.1186996,0.14999999,-2.8000343,28.00704,-1.7108586,1036.7354,6.858443e+24,inf,-29.899607,999,1.5,,,76.19062232971191,3.648467e-05,36,2.8000343,151,-1.8657967,150849,5.3091666e+25,1.4412053e-07,-1.0,-29.546597
-60.285923,-10.0,152,3.773877e+24,999.0,6.864346,,-8.184749,0.14999999,-2.8000343,28.00704,-1.6453273,1043.3806,6.88079e+24,inf,-29.906206,999,1.5,,,76.74992418289185,3.6726244e-05,36,2.8000343,152,-1.8643461,151848,5.3442994e+25,1.4223045e-07,-1.0,-29.750717
-60.29248,-10.0,153,1.6126455e+25,999.0,6.862214,,-10.589455,0.14999999,-2.8000343,28.00704,-1.5381395,1049.9187,6.9837263e+24,inf,-29.912764,999,1.5,,,77.29039883613586,3.6967867e-05,36,2.8000343,153,-1.8622141,152847,5.379398e+25,1.403773e-07,-1.0,-29.952238
-0.5097799,-10.0,154,0.9601472,999.0,6.860428,,-11.920468,0.14999999,-2.8000343,28.00704,-1.5870956,1056.5059,6.9812827e+24,inf,-29.91928,999,1.5,,,77.90113091468811,3.7209516e-05,36,2.8000343,154,-1.8604276,153846,5.4145206e+25,1.3856015e-07,-1.0,-29.762974
-27.381557,-10.0,155,156950720000.0,999.0,6.8564534,,-11.9566345,0.14999999,-2.8000343,28.00704,-1.2444232,1062.7502,6.9788374e+24,inf,-29.92575,999,1.5,,,78.49857115745544,3.7451104e-05,36,2.8000343,155,-1.8564534,154845,5.449644e+25,1.3677804e-07,-1.0,-29.749506
-14.489781,-10.0,156,933996.25,999.0,6.858567,,-12.281164,0.14999999,-2.8000343,28.00704,-2.1862247,1069.9365,6.9764214e+24,inf,-29.932182,999,1.5,,,79.05184483528137,3.769275e-05,36,2.8000343,156,-1.8585675,155844,5.484744e+25,1.3503009e-07,-1.0,-29.653559
-28.76103,-10.0,157,1229383500000.0,999.0,6.860974,,-9.556455,0.14999999,-2.8000343,28.00704,-2.236419,1077.1729,6.974014e+24,inf,-29.938572,999,1.5,,,79.60998749732971,3.7934362e-05,36,2.8000343,157,-1.860974,156843,5.51986e+25,1.3331542e-07,-1.0,-29.64972
-33.551865,-10.0,158,80308400000000.0,999.0,6.857436,,-7.276768,0.14999999,-2.8000343,28.00704,-1.301951,1083.4749,6.97163e+24,inf,-29.944921,999,1.5,,,80.15226578712463,3.8175996e-05,36,2.8000343,158,-1.857436,157842,5.5549667e+25,1.3163326e-07,-1.0,-29.676239
-60.330948,-10.0,159,5.1568225e+24,999.0,6.8561716,,-9.398809,0.14999999,-2.8000343,28.00704,-1.6564372,1090.1313,7.001686e+24,inf,-29.951231,999,1.5,,,80.70603227615356,3.841763e-05,36,2.8000343,159,-1.8561718,158841,5.590084e+25,1.299827e-07,-1.0,-29.870836
-60.337173,-10.0,160,2.4229187e+25,999.0,6.860277,,-8.936276,0.14999999,-2.8000343,28.00704,-2.5130622,1097.6444,7.1507466e+24,inf,-29.9575,999,1.5,,,81.25415563583374,3.8659244e-05,36,2.8000343,160,-1.8602774,159840,5.6252087e+25,1.2836298e-07,-1.0,-30.063068
-60.343445,-10.0,161,4.311155e+25,999.0,6.8608017,,-10.559378,0.14999999,-2.8000343,28.00704,-1.9447099,1104.5891,7.4161624e+24,inf,-29.96373,999,1.5,,,81.81391191482544,3.890082e-05,36,2.8000343,161,-1.8608017,160839,5.6603165e+25,1.2677337e-07,-1.0,-30.252975
-4.058771,-10.0,162,34.18336,999.0,6.8625736,,-11.294819,0.14999999,-2.8000343,28.00704,-2.1478887,1111.7369,7.4138416e+24,inf,-29.969923,999,1.5,,,82.3730309009552,3.9142484e-05,36,2.8000343,162,-1.8625739,161838,5.6954267e+25,1.2521309e-07,-1.0,-30.093128
0.89208114,-10.0,163,0.22832832,999.0,6.8645782,,-11.98218,0.14999999,-2.8000343,28.00704,-2.1893225,1118.9263,7.411511e+24,inf,-29.976076,999,1.5,,,83.0420310497284,3.9384075e-05,36,2.8000343,163,-1.8645785,162837,5.7305355e+25,1.2368146e-07,-1.0,-29.90486
-15.444028,-10.0,164,2392987.5,999.0,6.866796,,-13.879637,0.14999999,-2.8000343,28.00704,-2.2282684,1126.1545,7.409193e+24,inf,-29.982193,999,1.5,,,83.62007164955139,3.9625724e-05,36,2.8000343,164,-1.8667961,163836,5.7656405e+25,1.2217775e-07,-1.0,-29.818491
-60.36799,-10.0,165,2.871354e+24,999.0,6.873204,,-12.774455,0.14999999,-2.9240801,29.576733,-2.9240801,1134.0786,7.424303e+24,inf,-29.988272,999,1.5,,,84.19653749465942,3.986733e-05,36,2.9240801,165,-1.8732041,164835,5.8007396e+25,1.2070127e-07,-1.0,-30.005415
-60.37403,-10.0,166,4.4056027e+25,999.0,6.871503,,-10.854292,0.14999999,-2.9240801,29.576733,-1.5908386,1140.6694,7.687416e+24,inf,-29.994314,999,1.5,,,84.74211597442627,4.0108956e-05,36,2.9240801,166,-1.871503,165834,5.835852e+25,1.1925142e-07,-1.0,-30.190153
1.3413553,-10.0,167,0.18242475,999.0,6.8718185,,-10.595685,0.14999999,-2.9240801,29.576733,-1.9242088,1147.5938,7.685134e+24,inf,-30.00032,999,1.5,,,85.30022501945496,4.0350584e-05,36,2.9240801,167,-1.8718185,166833,5.870953e+25,1.1782755e-07,-1.0,-30.003149
-2.373712,-10.0,168,7.0759974,999.0,6.8726177,,-10.56476,0.14999999,-2.9240801,29.576733,-2.0060637,1154.5997,7.682869e+24,inf,-30.00629,999,1.5,,,85.83808040618896,4.0592196e-05,36,2.9240801,168,-1.8726176,167832,5.9060627e+25,1.16429e-07,-1.0,-29.840475
-3.508572,-10.0,169,20.82264,999.0,6.8737426,,-13.022747,0.14999999,-2.9240801,29.576733,-2.0627275,1161.6625,7.680627e+24,inf,-30.012224,999,1.5,,,86.41243720054626,4.083378e-05,36,2.9240801,169,-1.8737425,168831,5.941178e+25,1.1505522e-07,-1.0,-29.686438
