Delta,ReturnMin,DenMISELogLast,ReturnLastEpisode,LQGmu1_actor,TimestepsSoFar,LQGmu1_higher,IWLastEpisode,ReturnAbsMax,IWMean,IWFirstEpisode,Bound,IWMin,Iteration,IWMax,Regret/t,ReturnStepMax,Regret,ReturnMax,LQGsigma_higher,TimeElapsed,DenMISEMeanLog,DenMISELogFirst,ReturnMean
7.182504e-08,,-1.2372394,0.13162772,-1.0027593,1840,-0.7979798,2.3746525e-26,0.922595,1.1189663,0.0006885357,2.687068,,92,4.2808285,0.28788877,0.9671884,26.485764,0.922595,0.14999999,64.31946539878845,-0.84704024,-0.7456965,0.67723125
7.028872e-08,,-0.6936674,0.91358685,-0.19178969,1860,-0.25252524,1.9679019e-05,0.922595,0.95206237,4.7124414,2.6768668,,93,5.335858,0.28534728,0.9671884,26.5373,0.922595,0.14999999,65.12882685661316,-0.8442653,-0.7564999,0.67977273
6.880116e-08,,-0.6905836,0.8884117,0.041253272,1880,0.09090909,0.8983423,0.922595,0.8565578,1.3246306,2.6648169,,94,7.0978293,0.28312778,0.9671884,26.614014,0.922595,0.14999999,65.96547889709473,-0.843283,-0.7177658,0.68199223
6.736033e-08,,-0.88004714,0.48505053,0.77840036,1900,0.75757575,7.160157e-05,0.922595,0.98261464,3.8406363e-08,2.6648145,,95,8.475809,0.2852009,0.9671884,27.094086,0.922595,0.14999999,66.8154501914978,-0.84533596,-0.71435446,0.6799191
6.5964315e-08,,-1.1504385,0.19640023,-0.94847065,1920,-1.0,2.5187417e-30,0.922595,0.9960968,8.9694305e-07,2.6422074,,96,7.5892963,0.29023755,0.9671884,27.8628,0.922595,0.14999999,67.66013360023499,-0.84893495,-0.72482574,0.6748825
6.461123e-08,,-0.5599447,0.9157359,-0.15420067,1940,-0.11111111,7.9616916e-07,0.922595,0.9531464,5.2442956,2.641464,,97,5.7619963,0.28775454,0.9671884,27.912186,0.922595,0.14999999,68.50893807411194,-0.84618765,-0.73518854,0.6773655
6.329935e-08,,-0.69740427,0.88313854,-0.25283957,1960,-0.45454547,0.7196326,0.922595,0.92107093,0.787805,2.633094,,98,5.0177975,0.28565472,0.9671884,27.994164,0.922595,0.14999999,69.43940615653992,-0.84529674,-0.692791,0.6794653
6.2027055e-08,,-0.64089316,0.90915537,-0.2454299,1980,-0.23232323,5.0014153,0.922595,1.0113313,4.7653923,2.6276915,,99,5.1106734,0.28333467,0.9671884,28.050133,0.922595,0.14999999,71.4154098033905,-0.84413564,-0.6949367,0.68178535
6.079271e-08,,-0.6046676,0.9040221,-1.0724803,2000,-0.83838385,0.001968744,0.922595,1.0991776,0.00019392326,2.6218023,,100,4.3736644,0.2811123,0.9671884,28.111229,0.922595,0.14999999,73.24381422996521,-0.84176356,-0.65797436,0.6840077
5.9594853e-08,,-0.96441144,0.9096033,0.2946286,2020,0.37373737,4.5516983e-20,0.922595,1.072726,0.008932716,2.6155558,,101,7.8721566,0.27887863,0.9671884,28.16674,0.922595,0.14999999,74.77705335617065,-0.8421243,-0.66792274,0.6862414
5.8432047e-08,,-1.0193318,0.44226462,-0.9900116,2040,-1.0,4.918585e-16,0.922595,1.0261024,8.5564295e-07,2.6012723,,102,7.4230556,0.28127062,0.9671884,28.689606,0.922595,0.14999999,76.92720913887024,-0.8433802,-0.67768663,0.6838494
5.7302962e-08,,-0.6256465,0.91390747,-0.08346534,2060,-0.27272728,5.3843152e-05,0.922595,1.0160389,4.015947,2.5845344,,103,4.9558954,0.279037,0.9671884,28.740814,0.922595,0.14999999,79.07264614105225,-0.8411886,-0.6874428,0.686083
5.6206275e-08,,-0.74874675,0.82541937,-0.16034271,2080,-0.05050505,5.4892216,0.922595,0.9855413,3.9105954,2.5857775,,104,5.974612,0.2776972,0.9671884,28.880508,0.922595,0.14999999,81.13747191429138,-0.8402726,-0.6588558,0.6874228
5.5140777e-08,,-0.63234544,0.8805579,0.7205381,2100,0.5959596,1.5105777e-05,0.922595,1.1769586,1.4559344e-05,2.5703092,,105,8.257364,0.27585787,0.9671884,28.965073,0.922595,0.14999999,83.84638833999634,-0.83857304,-0.6315131,0.68926215
5.4105296e-08,,-1.1552287,0.23747952,-1.1442999,2120,-1.0,2.2759992e-28,0.922595,1.029039,8.248138e-07,2.557011,,106,7.1908426,0.28011996,0.9671884,29.69271,0.922595,0.14999999,86.57769918441772,-0.84016293,-0.6409917,0.68500006
5.3098706e-08,,-1.3370361,0.907696,0.31733406,2140,0.21212122,1.7735475e-17,0.922595,0.87805706,0.22945215,2.5508513,,107,7.501134,0.27803868,0.9671884,29.750145,0.922595,0.14999999,88.31961750984192,-0.8446957,-0.65038145,0.68708134
5.2119947e-08,,-1.0060903,0.43568352,-0.6673984,2160,-0.6363636,1.2128418e-08,0.922595,0.933685,0.034145735,2.5421667,,108,4.840324,0.28036648,0.9671884,30.27958,0.922595,0.14999999,90.76219367980957,-0.8474528,-0.6575417,0.68475354
5.116801e-08,,-0.54415494,0.92247707,-0.28205884,2180,-0.17171717,0.01949375,0.922595,1.033225,5.166856,2.5369627,,109,5.1721745,0.27818543,0.9671884,30.322212,0.922595,0.14999999,93.32688426971436,-0.8453641,-0.6664423,0.6869346
5.024191e-08,,-0.5900833,0.9069912,-1.3302538,2200,-1.0,5.0884657e-05,0.922595,1.041935,8.151959e-07,2.525361,,110,6.987733,0.27618498,0.9671884,30.380348,0.922595,0.14999999,96.12497019767761,-0.8428625,-0.6292616,0.68893504
4.9340724e-08,,-3.3578608,0.9077539,0.87048745,2220,1.0,,0.922595,0.9197863,4.830575e-13,2.5246663,,111,16.93701,0.2742136,0.9671884,30.437706,0.922595,0.14999999,98.49374055862427,-0.8652947,-0.63831145,0.6909064
4.846357e-08,,-1.2871101,0.1244829,-0.4637217,2240,-0.37373737,1.1044659e-14,0.922595,0.95210683,1.8657261,2.5241797,,112,4.988045,0.27927095,0.9671884,31.27835,0.922595,0.14999999,100.88184785842896,-0.8701386,-0.6472801,0.6858491
4.760961e-08,,-0.61913145,0.92086095,-0.6393831,2260,-0.5959596,3.3491812,0.922595,0.9217736,0.075895004,2.5094695,,113,4.831833,0.27719122,0.9671884,31.322609,0.922595,0.14999999,103.17314434051514,-0.8684336,-0.639648,0.6879288
4.6778016e-08,,-0.55510944,0.9226284,0.72516924,2280,0.7979798,5.3313694e-20,0.9226284,1.0297967,6.653346e-09,2.501372,,114,9.216428,0.27513242,0.96721965,31.365097,0.9226284,0.14999999,104.43318843841553,-0.8664429,-0.6477872,0.6899876
4.596802e-08,,-1.1580113,0.23430839,-1.0211651,2300,-1.0,1.6009502e-28,0.9226284,1.0577959,8.3772284e-07,2.500852,,115,7.0126457,0.27909487,0.96721965,32.09591,0.9226284,0.14999999,105.8791389465332,-0.86892813,-0.6565209,0.68602514
4.517889e-08,,-0.6865832,0.91262335,-0.67506635,2320,-0.75757575,1.1283752,0.9226284,1.0342858,0.0019215312,2.491536,,116,4.4421496,0.27714145,0.96721965,32.148407,0.9226284,0.14999999,107.89670062065125,-0.8670038,-0.66517895,0.68797857
4.4409898e-08,,-0.5276514,0.92246807,0.3832687,2340,0.43434343,5.965297e-12,0.9226284,1.1254624,0.0019590012,2.4840438,,117,7.9871645,0.27513725,0.96721965,32.191063,0.9226284,0.14999999,109.9643623828888,-0.86389923,-0.6737461,0.6899828
4.366038e-08,,-1.0400755,0.4138044,-0.61058927,2360,-0.47474748,5.909324e-07,0.9226284,0.90483916,0.593737,2.480721,,118,4.969158,0.2774778,0.96721965,32.74238,0.9226284,0.14999999,112.6583890914917,-0.86451805,-0.68224007,0.6876422
4.292967e-08,,-0.5576503,0.92101216,-0.6778943,2380,-0.67676765,4.214402,0.9226284,1.0242381,0.014434096,2.4764001,,119,4.5206976,0.2755167,0.96721965,32.786484,0.9226284,0.14999999,115.44244599342346,-0.8628041,-0.6856599,0.6896033
4.2217163e-08,,-0.4988312,0.92232525,0.309791,2400,0.05050505,3.318756e-05,0.9226284,0.85872144,1.9622697,2.464971,,120,6.8700767,0.27357733,0.96721965,32.829277,0.9226284,0.14999999,118.56099557876587,-0.8596546,-0.69390684,0.6915427
4.1522238e-08,,-1.0570337,0.437924,0.19873646,2420,0.27272728,7.4237776,0.9226284,1.0047985,0.08011956,2.4537785,,121,7.6175942,0.27567333,0.96721965,33.356476,0.9226284,0.14999999,121.41184401512146,-0.8625481,-0.6859857,0.6894467
4.0844334e-08,,-0.98421925,0.4646722,-0.99678755,2440,-1.0,9.640184e-14,0.9226284,1.045013,8.6932795e-07,2.4516838,,122,7.008467,0.2775157,0.96721965,33.85692,0.9226284,0.14999999,124.02408814430237,-0.86365426,-0.6935542,0.6876043
4.01829e-08,,-0.6221869,0.9136863,-0.30403838,2460,-0.23232323,1.1348499e-05,0.9226284,0.9880809,4.797816,2.4448745,,123,5.1415854,0.27567768,0.96721965,33.908356,0.9226284,0.14999999,126.23780083656311,-0.86145306,-0.70171756,0.68944234
3.95374e-08,,-0.6052512,0.90906036,-0.8521039,2480,-0.7171717,0.10976228,0.9226284,1.045594,0.005439924,2.4435403,,124,4.437719,0.2739066,0.96721965,33.964417,0.9226284,0.14999999,129.19263410568237,-0.8595725,-0.6715497,0.6912134
3.8907334e-08,,-0.46610442,0.9182146,-0.9017966,2500,-1.0,2.6070347,0.9226284,1.0564368,8.572283e-07,2.426773,,125,6.7897224,0.2720906,0.96721965,34.011322,0.9226284,0.14999999,132.2071249485016,-0.8561413,-0.67953795,0.6930294
3.8292207e-08,,-0.46910787,0.9179222,-0.92535317,2520,-0.8181818,3.6397836,0.9226284,1.0695292,0.00036349118,2.4270158,,126,4.165573,0.27030575,0.96721965,34.058525,0.9226284,0.14999999,134.829425573349,-0.8527405,-0.68750614,0.69481426
3.769156e-08,,-0.4682225,0.9166762,0.7997806,2540,0.61616164,4.9525136e-23,0.9226284,1.1589367,7.791532e-06,2.4217503,,127,8.527561,0.26855874,0.96721965,34.106964,0.9226284,0.14999999,136.82726740837097,-0.8492353,-0.6954084,0.6965613
3.7104925e-08,,-1.260986,0.1804189,-0.105735704,2560,-0.35353535,1.3655606e-12,0.9226284,0.9497311,2.3659773,2.4198878,,128,5.004712,0.2725911,0.96721965,34.891663,0.9226284,0.14999999,138.67304873466492,-0.85139763,-0.70325154,0.6925289
3.653188e-08,,-0.7547505,0.85744613,-0.14188774,2580,-0.09090909,5.6296477,0.9226284,0.9616866,4.7608986,2.4209101,,129,5.8572416,0.2713127,0.96721965,34.999336,0.9226284,0.14999999,140.96747207641602,-0.85111123,-0.6927182,0.6938073
3.5972022e-08,,-0.68194276,0.8871133,-1.0247171,2600,-0.83838385,0.00010945156,0.9226284,1.0707667,0.00019513413,2.3967736,,130,4.175366,0.2698257,0.96721965,35.07734,0.9226284,0.14999999,143.1322889328003,-0.85019314,-0.6641988,0.6952943
3.5424925e-08,,-0.6808835,0.9125727,-0.9159275,2620,-1.0,5.1835427,0.9226284,1.0751196,8.5067165e-07,2.3963897,,131,6.7194505,0.26816714,0.96721965,35.129898,0.9226284,0.14999999,145.21935153007507,-0.8484271,-0.67186016,0.6969529
3.4890213e-08,,-0.44219735,0.91703355,-0.12615466,2640,-0.17171717,1.869264e-05,0.9226284,1.0090954,5.2345815,2.3921537,,132,5.244318,0.26649982,0.96721965,35.17798,0.9226284,0.14999999,147.13979649543762,-0.8448871,-0.67946476,0.6986202
3.4367517e-08,,-0.68197614,0.8599015,1.1110297,2660,1.0,3.0295475e-12,0.9226284,0.8864472,4.878203e-13,2.377499,,133,17.430508,0.26528716,0.96721965,35.283195,0.9226284,0.14999999,149.05202460289001,-0.8436772,-0.6481222,0.69983286
3.3856487e-08,,-1.9763207,0.00487205,0.0500973,2680,0.1919192,1.349938e-07,0.9226284,0.90090555,0.31965452,2.3767643,,134,7.7003055,0.27047342,0.96721965,36.24344,0.9226284,0.14999999,150.96289229393005,-0.85321355,-0.6556128,0.6946466
3.335677e-08,,-0.90440494,0.48347852,-0.44311717,2700,-0.53535354,0.003233661,0.9226284,0.8692567,0.230267,2.3685608,,135,4.9405975,0.27203768,0.96721965,36.725082,0.9226284,0.14999999,152.88013124465942,-0.8544199,-0.66066515,0.69308233
3.286803e-08,,-0.6189252,0.91956544,-0.1614898,2720,-0.11111111,0.42638806,0.9226284,1.0114999,4.8953876,2.3678339,,136,5.5195203,0.2703724,0.96721965,36.770638,0.9226284,0.14999999,154.78590941429138,-0.8536938,-0.66634107,0.6947476
3.238996e-08,,-0.6382491,0.88655835,-0.17002712,2740,-0.2929293,3.4298344,0.9226284,0.99392134,3.4284904,2.3614416,,137,4.8421574,0.26897228,0.96721965,36.849197,0.9226284,0.14999999,156.69874787330627,-0.85211957,-0.6383043,0.69614774
3.1922237e-08,,-0.6138392,0.88675845,-1.11613,2760,-1.0,1.1047749e-06,0.9226284,1.0643593,8.0837464e-07,2.3602037,,138,6.7331347,0.267591,0.96721965,36.927567,0.9226284,0.14999999,158.60982275009155,-0.8505028,-0.62085956,0.697529
3.1464577e-08,,-1.0848707,0.90804744,0.98025763,2780,0.7979798,3.4397232e-35,0.9226284,1.0405481,6.5235137e-09,2.3541846,,139,9.893497,0.2660765,0.96721965,36.984642,0.9226284,0.14999999,160.52464890480042,-0.85182166,-0.62807983,0.6990435
3.101669e-08,,-1.4650433,0.028260844,0.4091921,2800,0.43434343,0.015306252,0.9226284,1.0800259,0.0018850169,2.3474329,,140,8.2109785,0.27086776,0.96721965,37.921494,0.9226284,0.14999999,162.4238886833191,-0.85606986,-0.6352483,0.69425225
3.05783e-08,,-1.071196,0.4040744,0.026940748,2820,-0.15151516,0.007175196,0.9226284,1.0468233,5.044793,2.3406923,,141,5.157823,0.27292585,0.96721965,38.482544,0.9226284,0.14999999,164.3338496685028,-0.85715866,-0.64235234,0.69219416
3.014913e-08,,-0.86987287,0.48927033,-0.98125035,2840,-1.0,4.2130438e-10,0.9226284,1.0728835,8.030628e-07,2.3412023,,142,6.6059875,0.27435488,0.96721965,38.95839,0.9226284,0.14999999,166.4179825782776,-0.85699546,-0.61426604,0.69076514
2.972894e-08,,-0.5482229,0.9147326,0.109285206,2860,0.07070707,9.6158116e-11,0.9226284,0.89879465,1.4950123,2.3332856,,143,6.8405037,0.27278864,0.96721965,39.008774,0.9226284,0.14999999,168.34769916534424,-0.85441816,-0.6212836,0.6923314
2.9317473e-08,,-0.9438373,0.47788453,-0.7569968,2880,-0.8181818,3.41185e-08,0.9226284,1.0460229,0.00033903407,2.3319972,,144,4.275029,0.27427787,0.96721965,39.49601,0.9226284,0.14999999,170.2751259803772,-0.8558092,-0.6178519,0.69084215
2.8914489e-08,,-0.48604998,0.9212857,-0.76045555,2900,-0.5555556,1.755029,0.9226284,0.8712459,0.15735835,2.3221266,,145,4.9878244,0.27268857,0.96721965,39.53984,0.9226284,0.14999999,172.50084495544434,-0.852995,-0.62477,0.69243145
2.8519755e-08,,-0.478909,0.9202341,-0.662177,2920,-0.8181818,3.9869993,0.9226284,1.0681335,0.00034336944,2.3244703,,146,4.17683,0.27112836,0.96721965,39.584732,0.9226284,0.14999999,175.13339281082153,-0.85135454,-0.6305582,0.69399166
2.8133048e-08,,-0.5323836,0.92157596,-0.7844256,2940,-0.67676765,4.507913,0.9226284,0.9904831,0.013753803,2.3068666,,147,4.507913,0.26958013,0.96721965,39.62829,0.9226284,0.14999999,178.0316424369812,-0.8487741,-0.63738185,0.6955399
2.775416e-08,,-0.4303365,0.91947734,0.48355132,2960,0.3131313,9.67894e-12,0.9226284,1.0226135,0.03397837,2.2941737,,148,7.9286423,0.26806706,0.96721965,39.673927,0.9226284,0.14999999,180.81224918365479,-0.8460632,-0.64406794,0.69705296
2.738287e-08,,-1.1174978,0.37263277,-0.7793356,2980,-0.8181818,3.6012326e-16,0.9226284,1.0728729,0.00035031093,2.294033,,149,4.0622697,0.27024436,0.96721965,40.26641,0.9226284,0.14999999,183.7367970943451,-0.84784216,-0.6505724,0.69487566
2.701898e-08,,-0.4194344,0.92054904,0.50946206,3000,0.5959596,2.2528868e-18,0.9226284,1.1075647,1.4939046e-05,2.28932,,150,8.820697,0.26873988,0.96721965,40.31098,0.9226284,0.14999999,186.73639726638794,-0.84455025,-0.65725905,0.69638014
2.6662299e-08,,-1.1008613,0.36044627,-0.2443746,3020,-0.2929293,4.8899255e-06,0.9226284,0.9583042,3.5173903,2.2856064,,151,4.9940968,0.27096462,0.96721965,40.915657,0.9226284,0.14999999,189.86122250556946,-0.84566224,-0.66390353,0.6941554
2.6312636e-08,,-0.6062808,0.90769637,-0.023452751,3040,-0.030303031,1.7613708,0.9226284,0.97408694,3.4682875,2.2833886,,152,6.047833,0.26955974,0.96721965,40.973083,0.9226284,0.14999999,192.91164827346802,-0.8444152,-0.6474774,0.6955603
2.59698e-08,,-0.78240544,0.75685817,-0.752083,3060,-1.0,3.6391465e-09,0.9226284,1.0497737,8.1700074e-07,2.2806964,,153,6.771017,0.26915908,0.96721965,41.181335,0.9226284,0.14999999,195.35547304153442,-0.84424484,-0.63147354,0.69596094
2.5633629e-08,,-0.45323467,0.92192554,-0.849349,3080,-0.7171717,4.072804,0.9226284,1.0458491,0.0052603805,2.287494,,154,4.3244705,0.2676918,0.96721965,41.224533,0.9226284,0.14999999,198.40680623054504,-0.8414575,-0.6379882,0.6974282
2.5303939e-08,,-0.404301,0.91955394,-0.64297676,3100,-0.8181818,3.8996854,0.9226284,1.0910176,0.00034816455,2.2698529,,155,3.978218,0.26625872,0.96721965,41.270096,0.9226284,0.14999999,201.40121865272522,-0.8383924,-0.6444266,0.6988613
2.4980569e-08,,-0.51767254,0.9216291,-0.14196104,3120,-0.17171717,0.032084506,0.9226284,1.034957,5.086944,2.2643125,,156,5.0899076,0.2648307,0.96721965,41.313583,0.9226284,0.14999999,204.44369840621948,-0.83580047,-0.6508552,0.7002893
2.4663356e-08,,-0.6397093,0.87877315,-0.6272844,3140,-0.4949495,0.3163148,0.9226284,0.8356961,0.41945308,2.2584503,,157,5.081953,0.26369387,0.96721965,41.39995,0.9226284,0.14999999,207.40540599822998,-0.83438975,-0.62515676,0.70142615
2.435215e-08,,-0.5275373,0.9199654,-0.5925173,3160,-0.67676765,4.2686844,0.9226284,1.0243542,0.013636792,2.261392,,158,4.3416667,0.26231074,0.96721965,41.4451,0.9226284,0.14999999,210.48020005226135,-0.8335179,-0.6288379,0.7028093
2.4046798e-08,,-0.5406577,0.9214814,0.8227782,3180,1.0,1.5262891e-24,0.9226284,0.96647096,4.8149006e-13,2.2487667,,159,18.262695,0.26093537,0.96721965,41.48873,0.9226284,0.14999999,212.821293592453,-0.8315685,-0.6350607,0.70418465
2.374715e-08,,-1.3429916,0.16274521,-0.036647573,3200,0.07070707,3.54297e-05,0.9226284,0.9057803,1.525285,2.2467582,,160,6.9350996,0.26431942,0.96721965,42.291107,0.9226284,0.14999999,214.5991337299347,-0.8351793,-0.64133036,0.7008006
2.3453074e-08,,-0.762599,0.7212128,-0.15821363,3220,-0.13131313,4.672221,0.9226284,1.0503594,4.9338555,2.2436218,,161,5.1866517,0.26419264,0.96721965,42.53501,0.9226284,0.14999999,216.62337565422058,-0.83537024,-0.638073,0.7009274
2.3164423e-08,,-0.6158618,0.8906304,-0.4949922,3240,-0.65656567,0.019743085,0.9226284,1.0073379,0.02115051,2.2418494,,162,4.420088,0.2630216,0.96721965,42.609497,0.9226284,0.14999999,219.29354119300842,-0.83376455,-0.61408013,0.7020984
2.2881071e-08,,-0.6197657,0.92183006,-0.4646199,3260,-0.41414142,4.274572,0.9226284,0.8684068,1.1959229,2.2422733,,163,4.967237,0.26167357,0.96721965,42.652786,0.9226284,0.14999999,221.57893538475037,-0.83244896,-0.6201034,0.70344645
2.2602883e-08,,-0.6109836,0.9197249,0.75027573,3280,0.47474748,1.4928798e-08,0.9226284,1.1261853,0.0006135456,2.2427223,,164,8.567733,0.26035482,0.96721965,42.69818,0.9226284,0.14999999,223.82060289382935,-0.8319344,-0.6189095,0.7047652
2.2329736e-08,,-1.3203084,0.21676342,0.48726374,3300,0.7777778,9.793137,0.9226284,1.0874532,1.5251143e-08,2.241036,,165,10.196846,0.26331234,0.96721965,43.446533,0.9226284,0.14999999,225.90210914611816,-0.83423924,-0.6249848,0.7018077
2.2061514e-08,,-1.1266366,0.37092575,-0.55101746,3320,-0.53535354,6.63169e-10,0.9226284,0.90151864,0.22354248,2.226913,,166,4.788041,0.26530564,0.96721965,44.04074,0.9226284,0.14999999,227.6898741722107,-0.8355987,-0.6310271,0.6998144
2.1798098e-08,,-0.5557676,0.92233944,-0.34979898,3340,-0.23232323,0.48525855,0.9226284,1.0115075,4.4912486,2.2182786,,167,4.88465,0.26397318,0.96721965,44.083527,0.9226284,0.14999999,229.1518678665161,-0.8345436,-0.6356874,0.70114684
2.1539364e-08,,-0.5966396,0.91748255,-1.1005095,3360,-1.0,0.00040167084,0.9226284,1.0077715,8.0374775e-07,2.2180648,,168,7.108533,0.26268548,0.96721965,44.131165,0.9226284,0.14999999,231.07771801948547,-0.8331063,-0.61511916,0.70243454
2.1285215e-08,,-1.036822,0.90874255,-0.49745888,3380,-0.43434343,0.000391035,0.9226284,0.892757,0.9454286,2.2169752,,169,4.8860025,0.26146472,0.96721965,44.18754,0.9226284,0.14999999,232.45156526565552,-0.8343271,-0.6210539,0.7036553
2.1035541e-08,,-0.5747226,0.92048144,-0.79411316,3400,-0.61616164,3.4548712,0.9226284,0.9900587,0.04999101,2.2167132,,170,4.440082,0.2601893,0.96721965,44.232178,0.9226284,0.14999999,233.9254982471466,-0.83346254,-0.62137496,0.7049307
2.079023e-08,,-0.41867626,0.92044747,-0.92397594,3420,-0.83838385,3.8701935,0.9226284,1.0683641,0.00018799864,2.2119157,,171,4.0669756,0.2589289,0.96721965,44.27684,0.9226284,0.14999999,235.29583430290222,-0.8311304,-0.62694603,0.7061911
2.0549185e-08,,-0.46736008,0.9169223,-1.0695896,3440,-1.0,3.7325993,0.9226284,1.0282654,8.1806576e-07,2.2082574,,172,6.9675384,0.25770372,0.96721965,44.325043,0.9226284,0.14999999,237.26714062690735,-0.8286554,-0.63277584,0.7074163
2.031231e-08,,-0.8537683,0.91007817,0.07608046,3460,0.27272728,2.5486528e-17,0.9226284,0.94126815,0.076409526,2.2016225,,173,8.249916,0.2565323,0.96721965,44.38008,0.9226284,0.14999999,238.21394872665405,-0.8286958,-0.638573,0.7085877
2.0079504e-08,,-0.9532297,0.48161536,-0.070663795,3480,-0.01010101,5.8495293,0.9226284,0.98140645,3.0443566,2.199017,,174,6.2531357,0.2578367,0.96721965,44.86358,0.9226284,0.14999999,240.1959583759308,-0.8298187,-0.6438951,0.7072833
1.985068e-08,,-0.71876043,0.83905876,-0.9004607,3500,-1.0,2.5219908e-08,0.9226284,1.0348798,8.176602e-07,2.1938233,,175,6.8130746,0.2570837,0.96721965,44.98964,0.9226284,0.14999999,242.17904710769653,-0.8293436,-0.63228077,0.7080363
1.9625745e-08,,-0.42662844,0.91747737,-0.8045698,3520,-0.8181818,3.5056274,0.9226284,1.0724164,0.0003459269,2.1876547,,176,3.959406,0.25589365,0.96721965,45.037292,0.9226284,0.14999999,244.16217613220215,-0.82691383,-0.6379788,0.70922637
1.9404615e-08,,-0.38855895,0.91976804,-0.056315437,3540,-0.17171717,0.0005349626,0.9226284,1.0410674,5.050386,2.1869605,,177,5.0524077,0.25470424,0.96721965,45.082657,0.9226284,0.14999999,246.16192030906677,-0.8240629,-0.64364254,0.7104158
1.9187196e-08,,-0.7306316,0.79159623,0.6801998,3560,0.61616164,0.00023861956,0.9226284,1.1085753,7.233847e-06,2.1785254,,178,9.179168,0.2542482,0.96721965,45.25618,0.9226284,0.14999999,248.09952569007874,-0.82335466,-0.6211426,0.7108718
1.8973413e-08,,-1.250187,0.2642415,-0.98476547,3580,-0.7979798,7.589492e-21,0.9226284,1.0748117,0.0006113168,2.174479,,179,3.9742246,0.25674325,0.96721965,45.957047,0.9226284,0.14999999,250.0174219608307,-0.8252284,-0.6267448,0.70837677
1.8763183e-08,,-0.54497975,0.91432357,0.28945148,3600,-0.05050505,1.7286457e-08,0.9226284,1.0296861,3.8081605,2.1719558,,180,5.7724457,0.25559914,0.96721965,46.007843,0.9226284,0.14999999,251.79705357551575,-0.82328993,-0.6323125,0.7095209
1.8556428e-08,,-1.1213808,0.44369683,-1.018847,3620,-1.0,7.3328087e-16,0.9226284,1.0375434,8.051939e-07,2.170319,,181,6.7688894,0.25706768,0.96721965,46.52925,0.9226284,0.14999999,253.72744250297546,-0.8248242,-0.6169169,0.70805234
1.8353068e-08,,-0.62583125,0.91282314,-0.21488144,3640,-0.3939394,0.000846858,0.9226284,0.8792391,1.4904654,2.165065,,182,5.0055785,0.25594264,0.96721965,46.58156,0.9226284,0.14999999,254.88795590400696,-0.82357603,-0.6224265,0.7091774
1.8153036e-08,,-0.5981498,0.8990459,0.22383766,3660,0.3939394,0.0012803501,0.9226284,1.0695512,0.0052173166,2.1573572,,183,8.410303,0.2549051,0.96721965,46.64763,0.9226284,0.14999999,256.00697112083435,-0.82303274,-0.61974996,0.7102149
1.795626e-08,,-1.0849571,0.4596483,0.08226697,3680,0.15151516,7.0069623,0.9226284,0.9044533,0.5639771,2.1632514,,184,7.3891654,0.25626683,0.96721965,47.15309,0.9226284,0.14999999,257.4394197463989,-0.82416004,-0.62517107,0.7088532
1.7762662e-08,,-0.91756034,0.48020318,-0.95249605,3700,-1.0,3.3043828e-11,0.9226284,1.0402908,8.137861e-07,2.155059,,185,6.669075,0.25750285,0.96721965,47.63803,0.9226284,0.14999999,258.35921025276184,-0.82522666,-0.62753075,0.70761716
1.757218e-08,,-0.46633998,0.91560274,0.79479575,3720,1.0,6.8462336e-37,0.9226284,0.90953326,4.804608e-13,2.1516612,,186,19.056835,0.2563846,0.96721965,47.687546,0.9226284,0.14999999,259.3406352996826,-0.82312995,-0.6329216,0.7087354
1.7384744e-08,,-1.3642675,0.18418369,-0.112370014,3740,-0.23232323,6.851357e-10,0.9226284,1.0004625,4.502923,2.149295,,187,4.924309,0.25918967,0.96721965,48.468475,0.9226284,0.14999999,260.2749705314636,-0.8266499,-0.6382835,0.70593035
1.720029e-08,,-0.659562,0.85595804,-0.7507725,3760,-0.83838385,4.2098214e-05,0.9226284,1.0745388,0.00018666411,2.1469398,,188,3.9716136,0.25839168,0.96721965,48.577637,0.9226284,0.14999999,261.28514981269836,-0.8257958,-0.6198224,0.70672834
1.7018756e-08,,-0.42054084,0.92091256,-0.57358813,3780,-0.6363636,3.0278323,0.9226284,0.9663289,0.03305663,2.1451423,,189,4.5108094,0.25725842,0.96721965,48.62184,0.9226284,0.14999999,262.2880654335022,-0.823288,-0.6251265,0.7078616
1.6840083e-08,,-0.5572566,0.9218455,-0.002049096,3800,-0.07070707,0.016834486,0.9226284,1.0533592,4.1602454,2.1427858,,190,5.5631514,0.2561322,0.96721965,48.665115,0.9226284,0.14999999,263.230042219162,-0.8220933,-0.63022864,0.70898783
1.6664211e-08,,-0.79200757,0.6125512,0.7396269,3820,0.7979798,3.905745e-06,0.9226284,1.065742,6.4311405e-09,2.1416378,,191,10.685543,0.2566371,0.96721965,49.017685,0.9226284,0.14999999,264.16879057884216,-0.8217023,-0.6138182,0.7084829
1.6491079e-08,,-1.3032886,0.224278,-0.46204007,3840,-0.5959596,5.963189e-17,0.9226284,0.93701595,0.07434699,2.1317077,,192,4.6399283,0.25915903,0.96721965,49.75853,0.9226284,0.14999999,265.1965796947479,-0.8239662,-0.6190402,0.705961
1.6320628e-08,,-0.61921954,0.9185963,-0.43274477,3860,-0.41414142,4.694619,0.9226284,0.8750669,1.2004093,2.1296191,,193,4.9200134,0.2580573,0.96721965,49.805054,0.9226284,0.14999999,266.00425910949707,-0.8232574,-0.62384784,0.7070627
