TimestepsSoFar,ReturnMax,Regret/t,IWMean,Iteration,ReturnMin,ReturnAbsMax,IWMin,DenMISELogFirst,ReturnMean,IWFirstEpisode,ReturnStepMax,Delta,LQGmu1_higher,TimeElapsed,LQGmu1_actor,IWMax,Regret,ReturnLastEpisode,LQGsigma_higher,DenMISEMeanLog,Bound,DenMISELogLast,IWLastEpisode
15860,0.9447293,0.1483385,0.9768621,793,,0.9447293,,-1.1493406,0.8167815,0.9272687,0.9882658,9.667299e-10,-0.21212122,1026.9423654079437,-0.25245398,4.6749887,117.632385,0.9393333,0.14999999,-0.7156175,1.5579431,-0.4792192,4.028389
15880,0.9447293,0.14818805,0.99126774,794,,0.9447293,,-1.1494322,0.81693196,0.12268555,0.9882658,9.642963e-10,-0.33333334,1028.4970495700836,-0.18457898,4.041857,117.661316,0.93625385,0.14999999,-0.7153644,1.5576825,-0.49018672,3.7546763
15900,0.9447293,0.14804476,0.98053056,795,,0.9447293,,-1.1505364,0.81707525,1.2205684,0.9882658,9.618719e-10,-0.1919192,1030.6040587425232,-0.3096939,4.785998,117.69556,0.9308199,0.14999999,-0.71519846,1.5577515,-0.57348937,4.7137017
15920,0.9447293,0.14788955,0.9933499,796,,0.9447293,,-1.1502593,0.81723046,0.12278706,0.9882658,9.594567e-10,-0.33333334,1032.1690969467163,-0.47610396,4.016682,117.72009,0.94064516,0.14999999,-0.71485955,1.5565873,-0.42451668,4.015974
15940,0.9447293,0.1477319,1.0103452,797,,0.9447293,,-1.1513605,0.8173881,0.013834232,0.9882658,9.570505e-10,-0.43434343,1034.0996091365814,-0.61180913,3.7025974,117.74237,0.9428884,0.14999999,-0.7143534,1.5549879,-0.30361304,3.4661353
15960,0.9447293,0.14757353,1.0358264,798,,0.9447293,,-1.1525971,0.8175465,1.1512206e-05,0.9882658,9.546535e-10,-0.67676765,1036.610081911087,-0.7219793,3.3611846,117.76367,0.9437382,0.14999999,-0.7137579,1.5547235,-0.24841958,3.104436
15980,0.9447293,0.14741582,1.0412927,799,,0.9447293,,-1.1538495,0.8177042,1.2478112e-07,0.9882658,9.522653e-10,-0.7979798,1038.1606006622314,-0.35815814,3.3578355,117.78528,0.94357574,0.14999999,-0.7131036,1.5543334,-0.2258721,2.9320343
16000,0.9447293,0.14726317,1.0084984,800,,0.9447293,,-1.1551002,0.81785685,0.022287898,0.9882658,9.498861e-10,-0.41414142,1039.7117385864258,-0.5151712,3.745966,117.81055,0.93984425,0.14999999,-0.71263456,1.5542954,-0.3782046,3.6209588
16020,0.9447293,0.14710581,1.0224066,801,,0.9447293,,-1.1563216,0.8180142,0.0017473204,0.9882658,9.475157e-10,-0.5151515,1041.6512441635132,-0.42411083,3.52477,117.83179,0.94388825,0.14999999,-0.7120845,1.5535984,-0.2793872,3.5168605
16040,0.9447293,0.14695054,1.0136182,802,,0.9447293,,-1.157567,0.8181695,0.013920362,0.9882658,9.451544e-10,-0.43434343,1043.209840297699,-0.31235263,3.6732035,117.85431,0.9425675,0.14999999,-0.711575,1.5528381,-0.32492226,3.6721487
16060,0.9447293,0.14679629,0.98940665,803,,0.9447293,,-1.1587958,0.81832373,0.2613291,0.9882658,9.428018e-10,-0.2929293,1044.7655527591705,-0.27567902,4.152878,117.87744,0.94201773,0.14999999,-0.7111866,1.5529546,-0.41223693,3.982998
16080,0.9447293,0.14664602,0.990933,804,,0.9447293,,-1.1597149,0.818474,0.2615694,0.9882658,9.404579e-10,-0.2929293,1046.3071856498718,-0.26695105,4.1366563,117.90338,0.9391217,0.14999999,-0.71087235,1.5521866,-0.44685557,4.130607
16100,0.9447293,0.14649844,0.98947906,805,,0.9447293,,-1.1606327,0.8186216,0.37011158,0.9882658,9.381228e-10,-0.27272728,1047.9078934192657,-0.085535124,4.2207003,117.931274,0.9372491,0.14999999,-0.7105646,1.5514232,-0.4528298,4.1798267
16120,0.9447293,0.14639157,0.98058164,806,,0.9447293,,-1.1614145,0.81872845,3.0751038,0.9882658,9.357964e-10,-0.11111111,1049.8358030319214,0.085558854,5.521095,117.99158,0.90486866,0.14999999,-0.7106096,1.551455,-0.73506904,5.4669137
16140,0.9447293,0.14672709,0.953819,807,,0.9447293,,-1.1588464,0.81839293,8.447904,0.9882658,9.334787e-10,0.09090909,1051.373208284378,0.14063004,8.7188,118.40875,0.54797435,0.14999999,-0.71114224,1.551141,-1.1192672,8.140183
16160,0.9447293,0.14709765,0.9370375,808,,0.9447293,,-1.149671,0.8180224,0.003282805,0.9882658,9.311696e-10,0.6969697,1053.2133910655975,0.89609253,17.06766,118.85486,0.51894724,0.14999999,-0.7118488,1.5508678,-1.2330254,0.0094015775
16180,0.9447293,0.14795178,0.9970911,809,,0.9447293,,-1.1509037,0.81716824,1.544335e-11,0.9882658,9.28869e-10,-1.0,1054.838996887207,-0.9470888,6.2593026,119.69299,0.1270063,0.14999999,-0.71353894,1.5498722,-2.0100594,3.9889785e-34
16200,0.9447293,0.14779931,1.0351633,810,,0.9447293,,-1.1521391,0.8173207,5.4984675e-08,0.9882658,9.265768e-10,-0.8181818,1056.4062225818634,-0.89398664,3.403935,119.71741,0.94066584,0.14999999,-0.7131177,1.5485096,-0.3677153,2.6554918
16220,0.9447293,0.14764541,0.997646,811,,0.9447293,,-1.1533729,0.8174746,1.5481541e-11,0.9882658,9.242932e-10,-1.0,1058.236926317215,-1.1011515,6.225542,119.74042,0.9421246,0.14999999,-0.7125561,1.5479977,-0.2917067,2.773573
16240,0.9447293,0.14749652,0.9993971,812,,0.9447293,,-1.1546052,0.8176235,1.5500629e-11,0.9882658,9.220181e-10,-1.0,1059.5721340179443,-1.2274374,6.185734,119.76715,0.93842745,0.14999999,-0.7128163,1.547679,-0.919685,5.31481
16260,0.9447293,0.14735311,1.0018572,813,,0.9447293,,-1.155836,0.8177669,1.551971e-11,0.9882658,9.197512e-10,-1.0,1060.8941173553467,-0.99729973,6.1465282,119.798096,0.9341622,0.14999999,-0.714334,1.5480138,-1.9443119,5.888418
16280,0.9447293,0.14720273,1.0022992,814,,0.9447293,,-1.1570652,0.8179173,1.5538786e-11,0.9882658,9.1749275e-10,-1.0,1062.700602531433,-0.9952713,6.1079125,119.823,0.94017196,0.14999999,-0.71403307,1.5465143,-0.46940228,4.2521377
16300,0.9447293,0.14705259,0.90397483,815,,0.9447293,,-1.1582929,0.81806743,3.7910323,0.9882658,9.152426e-10,0.2929293,1064.3359982967377,0.090123564,12.1534395,119.84784,0.94031006,0.14999999,-0.7137204,1.5464694,-0.45981076,4.0651165e-16
16320,0.9447293,0.14737517,0.9769101,816,,0.9447293,,-1.1548784,0.81774485,7.5117073,0.9882658,9.1300073e-10,0.030303031,1066.3080236911774,0.25622278,7.589881,120.25818,0.55478156,0.14999999,-0.714349,1.5491873,-1.1267589,7.5792804
16340,0.9447293,0.14777857,1.0093592,817,,0.9447293,,-1.1469398,0.81734145,0.013773209,0.9882658,9.107673e-10,-0.43434343,1067.6892294883728,-0.37333408,3.6879508,120.73511,0.4882152,0.14999999,-0.7152652,1.5453031,-1.4372418,0.00027965644
16360,0.9447293,0.14762795,1.0026228,818,,0.9447293,,-1.1481462,0.81749207,1.5400814e-11,0.9882658,9.085418e-10,-1.0,1069.558366060257,-0.8476199,6.0922112,120.759705,0.94053257,0.14999999,-0.7148195,1.5450284,-0.35907596,0.00061761955
16380,0.9447293,0.1474756,1.0018469,819,,0.9447293,,-1.1493678,0.8176444,0.054066446,0.9882658,9.0632457e-10,-0.37373737,1071.1430070400238,-0.3958284,3.8369327,120.78253,0.94231576,0.14999999,-0.71425426,1.5447694,-0.25271142,0.02329693
16400,0.9447293,0.14732319,1.0091368,820,,0.9447293,,-1.1505221,0.8177968,0.022186095,0.9882658,9.041153e-10,-0.41414142,1072.896476984024,-0.5592239,3.7149143,120.80505,0.9425532,0.14999999,-0.7137984,1.5440993,-0.341337,3.713838
16420,0.9447293,0.14717042,1.0252368,821,,0.9447293,,-1.1517138,0.8179496,4.497168e-05,0.9882658,9.019142e-10,-0.6363636,1074.696316242218,-0.43032473,3.41565,120.826904,0.9432413,0.14999999,-0.7132454,1.5447383,-0.26778716,3.0457113
16440,0.9447293,0.14701867,1.017628,822,,0.9447293,,-1.1529311,0.81810135,0.0050935857,0.9882658,8.99721e-10,-0.47474748,1076.474084854126,-0.7515193,3.580302,120.849365,0.9426975,0.14999999,-0.7127337,1.5442452,-0.31694254,3.4947824
16460,0.9447293,0.14686698,1.0352615,823,,0.9447293,,-1.1541407,0.81825304,5.5094798e-08,0.9882658,8.975359e-10,-0.8181818,1078.2885932922363,-0.73004,3.3992915,120.87152,0.94295716,0.14999999,-0.71213245,1.5451059,-0.23459293,3.046585
16480,0.9447293,0.14671606,1.0367404,824,,0.9447293,,-1.155355,0.81840396,1.2496916e-07,0.9882658,8.953588e-10,-0.7979798,1079.8194732666016,-0.7634899,3.3705897,120.89404,0.94257694,0.14999999,-0.7115088,1.5438526,-0.23251238,3.0286598
16500,0.9447293,0.14656496,1.0331277,825,,0.9447293,,-1.1565678,0.81855506,5.6883287e-06,0.9882658,8.931895e-10,-0.6969697,1081.7266237735748,-0.7337422,3.3586586,120.91608,0.9430934,0.14999999,-0.7108815,1.5433273,-0.22973013,3.033083
16520,0.9447293,0.1464141,1.038469,826,,0.9447293,,-1.1577792,0.8187059,1.2527249e-07,0.9882658,8.910281e-10,-0.7979798,1083.4220128059387,-1.1304705,3.3543856,120.93805,0.9431447,0.14999999,-0.7102568,1.5429449,-0.22714306,3.0453784
16540,0.9447293,0.14626986,1.0019326,827,,0.9447293,,-1.1589892,0.81885016,1.5568718e-11,0.9882658,8.888746e-10,-1.0,1085.2485046386719,-0.8705325,6.1114697,120.96515,0.9380325,0.14999999,-0.71067655,1.5416744,-1.0948464,5.4452777
16560,0.9447293,0.14612103,0.95190525,828,,0.9447293,,-1.1601976,0.818999,8.333089,0.9882658,8.8672886e-10,0.13131313,1086.4835472106934,0.13944855,9.461769,120.98822,0.94207335,0.14999999,-0.71013063,1.5414397,-0.2588456,7.0890416e-10
16580,0.9447293,0.14646995,1.0376796,829,,0.9447293,,-1.1513908,0.81865007,1.2447471e-07,0.9882658,8.845909e-10,-0.7979798,1087.8255026340485,-0.8328841,3.3472018,121.423584,0.5297578,0.14999999,-0.7108193,1.5404644,-1.2298758,3.005582e-08
16600,0.9447293,0.14632136,1.0373077,830,,0.9447293,,-1.1525964,0.81879866,5.5009746e-08,0.9882658,8.8246055e-10,-0.8181818,1089.71631193161,-0.87945485,3.356712,121.44672,0.9419957,0.14999999,-0.7102038,1.5397637,-0.23675047,3.3539152
16620,0.9447293,0.14617336,0.97785443,831,,0.9447293,,-1.1538005,0.81894666,5.0034404,0.9882658,8.803379e-10,-0.05050505,1091.5931582450867,0.054252088,6.3332396,121.47003,0.94176704,0.14999999,-0.7096206,1.5390468,-0.26178423,8.0678427e-07
16640,0.9447293,0.14646244,1.0379696,832,,0.9447293,,-1.1490002,0.8186576,5.4812322e-08,0.9882658,8.7822305e-10,-0.8181818,1092.950031042099,-0.91064245,3.3512473,121.85675,0.57843477,0.14999999,-0.71004647,1.5388906,-1.039893,3.3937147e-07
16660,0.9447293,0.1463154,1.0019679,833,,0.9447293,,-1.1502013,0.8188046,1.5432513e-11,0.9882658,8.761158e-10,-1.0,1094.7756621837616,-1.0597655,6.1080728,121.88068,0.94115156,0.14999999,-0.7095004,1.538869,-0.2920505,2.9825914
16680,0.9447293,0.14617139,1.1771775,834,,0.9447293,,-1.1514012,0.8189486,1.4290994e-07,0.9882658,8.740161e-10,1.0,1096.8621258735657,1.1816633,35.46441,121.90692,0.9389296,0.14999999,-0.70947194,1.5387778,-0.68607897,
16700,0.9447293,0.14711255,1.0032153,835,,0.9447293,,-1.1525995,0.81800747,1.5469558e-11,0.9882658,8.7192376e-10,-1.0,1098.8347582817078,-0.83439654,6.0781703,122.83899,0.03308872,0.14999999,-0.7122896,1.5382438,-3.2231696,
16720,0.9447293,0.14696378,1.0393157,836,,0.9447293,,-1.1537963,0.81815624,5.5075887e-08,0.9882658,8.6983915e-10,-0.8181818,1100.7324631214142,-0.95129496,3.3402388,122.861694,0.9423483,0.14999999,-0.7117133,1.5380299,-0.23215021,3.3350549
16740,0.9447293,0.14681709,1.0378516,837,,0.9447293,,-1.1549917,0.8183029,2.3902244e-08,0.9882658,8.677619e-10,-0.83838385,1102.4533216953278,-0.79710907,3.3584256,122.885925,0.9408965,0.14999999,-0.71123236,1.5364854,-0.34749794,2.8359303
16760,0.9447293,0.14666873,0.97975713,838,,0.9447293,,-1.1561857,0.8184513,0.36846936,0.9882658,8.656921e-10,-0.27272728,1103.6440227031708,-0.2452487,4.2923026,122.90839,0.94264877,0.14999999,-0.7105989,1.5363823,-0.21727392,0.007334774
16780,0.9447293,0.14652485,0.9010415,839,,0.9447293,,-1.1569388,0.8185952,0.73456335,0.9882658,8.6362967e-10,0.43434343,1105.5521442890167,0.30084872,14.04979,122.93439,0.9391403,0.14999999,-0.7103635,1.5358797,-0.49161336,0.00015172544
16800,0.9447293,0.14694232,0.94474524,840,,0.9447293,,-1.1572548,0.8181777,7.0900884,0.9882658,8.6157464e-10,0.1919192,1107.7222003936768,0.019065604,10.507887,123.43152,0.46795595,0.14999999,-0.71143603,1.5377578,-1.507723,9.227826
16820,0.9447293,0.14704078,0.98485285,841,,0.9447293,,-1.1500394,0.81807923,5.668291,0.9882658,8.5952695e-10,-0.030303031,1109.735713005066,-0.18357244,6.615739,123.661316,0.73539203,0.14999999,-0.71180767,1.5383729,-0.96543145,6.615739
16840,0.9447293,0.14691061,0.9803708,842,,0.9447293,,-1.1445105,0.8182094,0.68927604,0.9882658,8.574865e-10,-0.23232323,1111.5380265712738,-0.46934617,4.5150423,123.69873,0.9276438,0.14999999,-0.7116672,1.5388777,-0.57605034,4.488047
16860,0.9447293,0.14676368,1.0105487,843,,0.9447293,,-1.1448791,0.81835634,0.0084095355,0.9882658,8.554533e-10,-0.45454547,1113.3262798786163,-0.34891737,3.6660995,123.7218,0.9420941,0.14999999,-0.7112167,1.5372897,-0.3111225,3.61263
16880,0.9447293,0.14661664,0.998422,844,,0.9447293,,-1.1460547,0.8185034,0.08191179,0.9882658,8.534274e-10,-0.35353535,1115.2310264110565,-0.6535181,3.9179153,123.744446,0.9424198,0.14999999,-0.71081674,1.537035,-0.3832622,3.8999736
16900,0.9447293,0.14646876,1.0414059,845,,0.9447293,,-1.1471418,0.81865126,5.471059e-08,0.9882658,8.5140883e-10,-0.8181818,1117.4657979011536,-0.95570576,3.348727,123.76611,0.94349843,0.14999999,-0.7102668,1.537262,-0.24342766,1.8572048
16920,0.9447293,0.14632386,1.0037787,846,,0.9447293,,-1.1483245,0.81879616,1.5403576e-11,0.9882658,8.4939716e-10,-1.0,1119.7119672298431,-1.058811,6.110173,123.78998,0.94121915,0.14999999,-0.70980525,1.5358974,-0.36023718,3.6503356
16940,0.9447293,0.14618164,1.004992,847,,0.9447293,,-1.1495059,0.8189384,1.5421773e-11,0.9882658,8.473927e-10,-1.0,1121.523200750351,-1.1060189,6.073532,123.81586,0.93927115,0.14999999,-0.7097677,1.5352534,-0.6800786,4.861755
16960,0.9447293,0.14604151,1.0066313,848,,0.9447293,,-1.1506858,0.8190785,1.5439991e-11,0.9882658,8.4539525e-10,-1.0,1123.7994158267975,-0.8417852,6.03741,123.8432,0.93777794,0.14999999,-0.71001565,1.5350165,-0.9233158,5.21594
16980,0.9447293,0.14589643,1.0220702,849,,0.9447293,,-1.1518644,0.8192236,4.4978413e-05,0.9882658,8.4340496e-10,-0.6363636,1125.6586322784424,-0.71707326,3.4204156,123.86609,0.9422397,0.14999999,-0.7094464,1.5348341,-0.23171729,1.3128036
17000,0.9447293,0.1457504,1.0421598,850,,0.9447293,,-1.1530415,0.8193696,5.5034302e-08,0.9882658,8.4142165e-10,-0.8181818,1127.3950943946838,-0.5737948,3.3292685,123.88782,0.94335735,0.14999999,-0.70885223,1.5352464,-0.22576937,2.6558757
17020,0.9447293,0.14560407,1.0199748,851,,0.9447293,,-1.1542172,0.81951594,0.00016393796,0.9882658,8.394453e-10,-0.5959596,1129.3730773925781,-0.6066579,3.4566946,123.90906,0.9439456,0.14999999,-0.7082866,1.5352273,-0.26859495,3.4413338
17040,0.9447293,0.1454581,1.0231082,852,,0.9447293,,-1.1553915,0.8196619,8.685631e-05,0.9882658,8.374759e-10,-0.61616164,1130.9373617172241,-0.7132351,3.4226017,123.9303,0.94375926,0.14999999,-0.70773107,1.5346826,-0.25417507,3.4224253
17060,0.9447293,0.14531267,1.0287936,853,,0.9447293,,-1.1565644,0.81980735,2.3062265e-05,0.9882658,8.355135e-10,-0.65656567,1132.3886187076569,-0.70029104,3.3683743,123.95172,0.9437635,0.14999999,-0.7071344,1.5337002,-0.22097707,3.0888336
17080,0.9447293,0.14516789,1.0357012,854,,0.9447293,,-1.157736,0.81995213,5.694978e-06,0.9882658,8.335579e-10,-0.6969697,1134.7425422668457,-0.5830303,3.3222187,123.97339,0.94348174,0.14999999,-0.70653266,1.5331576,-0.22112954,3.317017
17100,0.9447293,0.14502394,1.0251615,855,,0.9447293,,-1.1589062,0.8200961,8.716209e-05,0.9882658,8.3160917e-10,-0.61616164,1136.7899706363678,-0.48323575,3.3964932,123.99548,0.94297796,0.14999999,-0.70596415,1.5324111,-0.25539908,3.350761
17120,0.9447293,0.14488024,1.0132011,856,,0.9447293,,-1.1600751,0.8202398,0.0051301043,0.9882658,8.296673e-10,-0.47474748,1138.541672706604,-0.5147798,3.608128,124.01752,0.94319236,0.14999999,-0.7054584,1.5326729,-0.29721504,3.574393
17140,0.9447293,0.14473689,1.0178854,857,,0.9447293,,-1.1612366,0.82038313,0.00175593,0.9882658,8.277322e-10,-0.5151515,1140.0924971103668,-0.57474405,3.5232048,124.03949,0.9430531,0.14999999,-0.7049462,1.5319898,-0.27891985,3.5152063
17160,0.9447293,0.14459354,1.0236535,858,,0.9447293,,-1.1624007,0.8205265,0.00030672248,0.9882658,8.2580387e-10,-0.57575756,1141.2699563503265,-0.5326287,3.42372,124.06128,0.9433458,0.14999999,-0.70439786,1.5313208,-0.25134733,3.41954
17180,0.9447293,0.14444959,1.0215086,859,,0.9447293,,-1.1635652,0.8206704,0.0010014744,0.9882658,8.238823e-10,-0.53535354,1143.3395972251892,-0.5717102,3.4713585,124.082214,0.9441567,0.14999999,-0.7038603,1.5308216,-0.2653913,3.4674094
17200,0.9447293,0.14430845,1.0290202,860,,0.9447293,,-1.1647274,0.82081157,8.767095e-05,0.9882658,8.2196744e-10,-0.61616164,1145.0271451473236,-0.38987154,3.3582814,124.105286,0.94209146,0.14999999,-0.7033051,1.5303776,-0.24697289,3.2584279
17220,0.9447293,0.14416885,1.0079712,861,,0.9447293,,-1.1658895,0.82095116,0.02252967,0.9882658,8.200592e-10,-0.41414142,1147.1217732429504,-0.3272343,3.7202933,124.129395,0.94100326,0.14999999,-0.70285946,1.5305418,-0.34785149,3.7170987
17240,0.9447293,0.14402837,0.97527355,862,,0.9447293,,-1.1670241,0.82109165,0.7049701,0.9882658,8.181576e-10,-0.23232323,1148.8952453136444,-0.16552104,4.554429,124.152466,0.9420784,0.14999999,-0.70250237,1.5302515,-0.40211335,3.254747
17260,0.9447293,0.14390892,0.97233444,863,,0.9447293,,-1.167366,0.8212111,0.00018488023,0.9882658,8.162626e-10,0.7979798,1151.1597046852112,0.973066,19.15822,124.19336,0.9241678,0.14999999,-0.70242625,1.5302424,-0.6108212,5.3796745e-09
17280,0.9447293,0.14478898,0.97442657,864,,0.9447293,,-1.1685239,0.82033104,2.532913,0.9882658,8.143742e-10,-0.13131313,1152.741717338562,-0.038727134,5.408473,125.09772,0.060772806,0.14999999,-0.70416284,1.5299654,-2.1681,3.9405222e-11
17300,0.9447293,0.14474142,0.9807431,865,,0.9447293,,-1.1667533,0.8203786,7.058489,0.9882658,8.1249235e-10,0.01010101,1154.4262940883636,-0.13688949,7.3359804,125.201294,0.8614937,0.14999999,-0.70436025,1.5299788,-0.8477471,5.888178
17320,0.9447293,0.14461452,0.9770926,866,,0.9447293,,-1.1597817,0.8205055,1.2319052,0.9882658,8.106169e-10,-0.1919192,1156.2772645950317,-0.29224497,4.8103447,125.236206,0.93024445,0.14999999,-0.7043261,1.5302122,-0.65323836,4.778492
17340,0.9447293,0.14447927,0.99468637,867,,0.9447293,,-1.1595143,0.82064074,0.123928756,0.9882658,8.0874807e-10,-0.33333334,1158.4673202037811,-0.48675823,3.9821784,125.26349,0.93782234,0.14999999,-0.70404273,1.5297887,-0.43429086,3.954901
17360,0.9447293,0.1443395,1.0155295,868,,0.9447293,,-1.1605241,0.8207805,0.008542138,0.9882658,8.068857e-10,-0.45454547,1160.2207524776459,-0.53152436,3.6034212,125.28668,0.94199663,0.14999999,-0.7035649,1.5288117,-0.28301993,3.4491997
17380,0.9447293,0.14419949,1.0238155,869,,0.9447293,,-1.1616657,0.8209205,0.0009995742,0.9882658,8.0502965e-10,-0.53535354,1161.6741597652435,-0.5716247,3.4532447,125.309326,0.94242835,0.14999999,-0.70303875,1.528209,-0.2609132,3.4513617
17400,0.9447293,0.14405811,1.0295227,870,,0.9447293,,-1.1628146,0.8210619,8.7503475e-05,0.9882658,8.0318013e-10,-0.61616164,1163.347008228302,-0.5489801,3.3559675,125.33057,0.94388777,0.14999999,-0.7024849,1.5277096,-0.24419071,3.2488256
17420,0.9447293,0.14391822,1.0243843,871,,0.9447293,,-1.1639633,0.8212018,0.0017607242,0.9882658,8.0133694e-10,-0.5151515,1165.0571506023407,-0.90753305,3.4661963,125.35272,0.9429504,0.14999999,-0.7019318,1.5275811,-0.24927995,3.3268666
17440,0.9447293,0.14378065,1.0007176,872,,0.9447293,,-1.1651087,0.82133937,1.5664272e-11,0.9882658,7.9950013e-10,-1.0,1167.1961495876312,-0.9273446,6.1633663,125.37671,0.94115853,0.14999999,-0.70143795,1.5279936,-0.29494557,2.9538932
17460,0.9447293,0.14364308,1.0378704,873,,0.9447293,,-1.1662549,0.82147694,5.5766254e-08,0.9882658,7.976696e-10,-0.8181818,1169.0112555027008,-0.69012594,3.347621,125.40045,0.9414141,0.14999999,-0.70100105,1.5274923,-0.31900212,2.8077183
17480,0.9447293,0.14350373,1.0343791,874,,0.9447293,,-1.1673996,0.8216163,1.1683876e-05,0.9882658,7.958453e-10,-0.67676765,1170.2335650920868,-0.66100794,3.3027968,125.42224,0.94330835,0.14999999,-0.7004024,1.5257754,-0.21474591,3.283671
17500,0.9447293,0.14336514,1.0337937,875,,0.9447293,,-1.1685431,0.8217549,2.334017e-05,0.9882658,7.9402723e-10,-0.65656567,1171.6207404136658,-0.5168569,3.3049812,125.44452,0.94286764,0.14999999,-0.6998106,1.525285,-0.21612884,3.2998328
17520,0.9447293,0.14322674,1.0243027,876,,0.9447293,,-1.1696854,0.8218933,0.001770828,0.9882658,7.9221546e-10,-0.5151515,1173.637401342392,-0.4220823,3.4553561,125.46661,0.94298935,0.14999999,-0.69926906,1.5249622,-0.258355,3.4434433
17540,0.9447293,0.14308947,1.0174925,877,,0.9447293,,-1.1708242,0.82203054,0.008630578,0.9882658,7.9040985e-10,-0.45454547,1175.524344444275,-0.46105894,3.569983,125.4895,0.9422247,0.14999999,-0.6988004,1.5243936,-0.3116912,3.5482469
17560,0.9447293,0.14295131,1.0185136,878,,0.9447293,,-1.1719539,0.8221687,0.008640333,0.9882658,7.886104e-10,-0.45454547,1177.5081105232239,-0.64217347,3.559564,125.51123,0.94338906,0.14999999,-0.6983074,1.5238023,-0.28259537,3.5248365
17580,0.9447293,0.14281267,1.0343834,879,,0.9447293,,-1.1730825,0.82230735,2.3446362e-05,0.9882658,7.868171e-10,-0.65656567,1179.3823564052582,-0.6363362,3.2891707,125.53235,0.94400334,0.14999999,-0.6977369,1.5234423,-0.21435356,3.2802906
17600,0.9447293,0.14267492,1.0342667,880,,0.9447293,,-1.1742194,0.8224451,4.599523e-05,0.9882658,7.850298e-10,-0.6363636,1181.4144995212555,-0.6959717,3.2912729,125.553894,0.943562,0.14999999,-0.6971475,1.5229757,-0.21274748,3.290136
17620,0.9447293,0.14253843,1.036201,881,,0.9447293,,-1.1753551,0.8225816,5.6276146e-08,0.9882658,7.8324874e-10,-0.8181818,1182.5019500255585,-0.60928684,3.336243,125.576355,0.942686,0.14999999,-0.6965497,1.52286,-0.20390224,2.3400867
17640,0.9447293,0.14240134,1.0356342,882,,0.9447293,,-1.1764895,0.8227187,8.8708286e-05,0.9882658,7.8147366e-10,-0.61616164,1183.570835351944,-0.6580507,3.2954023,125.59796,0.9434636,0.14999999,-0.69596416,1.523648,-0.21538433,3.29536
17660,0.9447293,0.1422649,1.0376085,883,,0.9447293,,-1.1776226,0.8228551,4.615205e-05,0.9882658,7.797046e-10,-0.6363636,1185.1451675891876,-0.63209945,3.2724228,125.619934,0.9431505,0.14999999,-0.695367,1.5230615,-0.20352578,3.2260404
