TimestepsSoFar,ReturnAbsMax,IWLastEpisode,ReturnMean,DenMISELogLast,LQGmu1_higher,DenMISEMeanLog,ReturnStepMax,Bound,Iteration,IWMin,IWMax,DenMISELogFirst,Regret/t,IWMean,IWFirstEpisode,LQGmu1_actor,ReturnMin,ReturnLastEpisode,Regret,ReturnMax,TimeElapsed,Delta,LQGsigma_higher
25780,0.9533616,0.0025722529,0.84733826,-0.37778848,-0.27272728,-0.7149542,0.9965011,1.440995,1289,,3.8916883,-0.62577987,0.11778176,0.9934669,1.604397,-0.3955329,,0.9523654,151.82068,0.9533616,2038.4997913837433,3.658859e-10,0.14999999
25800,0.9533616,0.06918185,0.84741986,-0.32040462,-0.8181818,-0.71465385,0.9965011,1.4409227,1290,,3.8634045,-0.62531143,0.11770016,0.9688473,9.085053e-06,-0.8877765,,0.9526383,151.83325,0.9533616,2044.3060433864594,3.6531886e-10,0.14999999
25820,0.9533616,2.9620845,0.847501,-0.38758102,-1.0,-0.71442515,0.9965011,1.4408175,1291,,5.6872406,-0.62608635,0.11761904,0.9963121,8.581722e-09,-1.2150269,,0.9521018,151.84619,0.9533616,2048.8575491905212,3.6475314e-10,0.14999999
25840,0.9533616,5.5214753,0.8475805,-1.7579426,-1.0,-0.7152366,0.9965011,1.4409331,1292,,5.6666827,-0.6268606,0.117539525,0.9974601,8.58837e-09,-1.0549045,,0.9501285,151.86108,0.9533616,2052.4007556438446,3.641887e-10,0.14999999
25860,0.9533616,,0.8476609,-0.67431456,1.0,-0.7152078,0.9965011,1.4405944,1293,,41.792328,-0.62763435,0.11745912,1.1600361,1.3053741e-10,0.8842454,,0.9515174,151.87463,0.9533616,2054.5951569080353,3.636256e-10,0.14999999
25880,0.9533616,1.2719187e-33,0.8471443,-2.1743984,-1.0,-0.71622115,0.9965011,1.4406075,1294,,5.650671,-0.6284074,0.11797571,0.99811375,8.601649e-09,-0.77312434,,0.17919846,152.66064,0.9533616,2056.7910447120667,3.630638e-10,0.14999999
25900,0.9533616,0.076188594,0.84722584,-0.35960662,-0.35353535,-0.71594816,0.9965011,1.4403131,1295,,3.7462702,-0.6291799,0.11789417,0.99274933,0.6192347,-0.13360533,,0.9527607,152.67297,0.9533616,2058.981425523758,3.625033e-10,0.14999999
25920,0.9533616,4.3722167,0.84730643,-0.49720544,-0.13131313,-0.7157854,0.9965011,1.4402175,1296,,4.4787407,-0.62947375,0.11781359,1.0050522,4.2634726,0.056334868,,0.9515907,152.6864,0.9533616,2062.775733947754,3.619441e-10,0.14999999
25940,0.9533616,6.14423,0.8472778,-0.84192216,0.07070707,-0.71587944,0.9965011,1.4402329,1297,,6.8158097,-0.62696075,0.1178422,1.0511638,3.6571906,0.1813843,,0.8102246,152.84131,0.9533616,2066.396849155426,3.613862e-10,0.14999999
25960,0.9533616,6.325366,0.8470821,-1.1428818,0.2929293,-0.71617025,0.9965011,1.4406989,1298,,11.609362,-0.6249157,0.11803794,1.0180697,0.38047376,0.4205201,,0.59326744,153.21326,0.9533616,2068.6033000946045,3.6082956e-10,0.14999999
25980,0.9533616,5.056334,0.8467952,-1.6777588,0.6363636,-0.7168986,0.9965011,1.4406602,1299,,19.35278,-0.62539274,0.118324816,0.89510185,0.00015421945,0.7280486,,0.47437546,153.70398,0.9533616,2070.818377971649,3.6027423e-10,0.14999999
26000,0.9533616,6.859121e-22,0.84637356,-2.0408108,-0.7979798,-0.7180009,0.9965011,1.4394511,1300,,3.850284,-0.6261622,0.11874646,0.97035116,1.8006547e-05,-0.91896904,,0.2986274,154.37036,0.9533616,2073.878923177719,3.597202e-10,0.14999999
26020,0.9533616,3.4331806,0.84645486,-0.40121725,-1.0,-0.7177806,0.9965011,1.4386694,1301,,5.656072,-0.6269311,0.11866516,0.9971401,8.58896e-09,-0.68940306,,0.95218146,154.3833,0.9533616,2076.854197740555,3.591674e-10,0.14999999
26040,0.9533616,2.8486564,0.84653664,-0.33064166,-0.7979798,-0.7174864,0.9965011,1.4391186,1302,,3.8400364,-0.62769943,0.11858338,0.9713418,1.803425e-05,-1.0560031,,0.9528903,154.39563,0.9533616,2079.2869069576263,3.586159e-10,0.14999999
26060,0.9533616,4.8810883,0.8466172,-0.6768833,-1.0,-0.7174777,0.9965011,1.4371729,1303,,5.639784,-0.62846714,0.118502796,0.9967164,8.602174e-09,-1.0736685,,0.95157915,154.40918,0.9533616,2081.4887087345123,3.5806566e-10,0.14999999
26080,0.9533616,4.427198e-10,0.8466977,-0.74736893,-0.05050505,-0.71750414,0.9965011,1.4370207,1304,,5.1624293,-0.6292343,0.11842233,1.0163774,4.988619,-0.14205371,,0.95152646,154.42273,0.9533616,2085.0101478099823,3.5751674e-10,0.14999999
26100,0.9533616,3.2983086,0.84677756,-0.48642743,-0.25252524,-0.71731514,0.9965011,1.4376533,1305,,3.953299,-0.62618256,0.11834246,0.99339813,1.9477186,-0.26892087,,0.95091754,154.43689,0.9533616,2088.603859901428,3.5696904e-10,0.14999999
26120,0.9533616,3.8411636,0.8468583,-0.38040283,-0.2929293,-0.7170628,0.9965011,1.4374609,1306,,3.8539085,-0.62545717,0.118261695,0.99199253,1.2979405,-0.059527397,,0.95231843,154.44983,0.9533616,2092.2394568920135,3.5642256e-10,0.14999999
26140,0.9533616,4.5834637,0.84692955,-0.6034041,-0.11111111,-0.7169825,0.9965011,1.4375596,1307,,4.603247,-0.62522924,0.11819047,1.0080742,4.5375004,-0.17292462,,0.93992406,154.47498,0.9533616,2096.987962245941,3.5587736e-10,0.14999999
26160,0.9533616,4.1613564,0.84700817,-0.4476921,-0.17171717,-0.716771,0.9965011,1.4370217,1308,,4.2201567,-0.6225284,0.11811185,1.0019215,3.5101151,-0.26687145,,0.9497215,154.49023,0.9533616,2101.349707365036,3.5533343e-10,0.14999999
26180,0.9533616,2.5190573e-05,0.8470859,-0.3767246,-1.0,-0.7165105,0.9965011,1.4370023,1309,,5.6413374,-0.6206126,0.118034124,0.9974415,8.534873e-09,-0.8873952,,0.94879615,154.50671,0.9533616,2105.644901037216,3.547907e-10,0.14999999
26200,0.9533616,3.2671163,0.8471661,-0.38339555,-0.7979798,-0.71625894,0.9965011,1.4370081,1310,,3.8426852,-0.6213763,0.1179539,0.97053486,1.7920565e-05,-0.80615115,,0.95228404,154.51965,0.9533616,2110.0390791893005,3.5424927e-10,0.14999999
26220,0.9533616,3.8327804,0.8472465,-0.3668928,-0.7979798,-0.71601546,0.9965011,1.4368234,1311,,3.8343713,-0.62213933,0.11787349,0.9714894,1.7934242e-05,-0.9846593,,0.9525902,154.5321,0.9533616,2112.6847450733185,3.5370903e-10,0.14999999
26240,0.9533616,4.249365,0.8473264,-0.4738177,-1.0,-0.71585304,0.9965011,1.4366264,1312,,5.6290884,-0.6229018,0.11779362,0.99832314,8.55443e-09,-0.81951517,,0.95198923,154.54517,0.9533616,2114.9502680301666,3.5317005e-10,0.14999999
26260,0.9533616,3.796152,0.84740645,-0.36611256,-0.7979798,-0.7155888,0.9965011,1.4365504,1313,,3.8243725,-0.6236637,0.11771357,0.97251403,1.796161e-05,-0.60234714,,0.9524269,154.55798,0.9533616,2117.2144737243652,3.5263228e-10,0.14999999
26280,0.9533616,0.32227772,0.8474865,-0.30390525,-0.27272728,-0.7152968,0.9965011,1.4365809,1314,,3.8913493,-0.62442505,0.11763352,0.99400604,1.6022248,-0.42407838,,0.9526561,154.57043,0.9533616,2119.4725732803345,3.5209574e-10,0.14999999
26300,0.9533616,3.4582913,0.8475662,-0.31964558,-0.47474748,-0.71500117,0.9965011,1.4368918,1315,,3.6169963,-0.6239672,0.11755383,1.002572,0.08528346,-0.47835544,,0.9522623,154.58325,0.9533616,2122.735203027725,3.5156048e-10,0.14999999
26320,0.9533616,3.5834618,0.8476461,-0.30426696,-0.4949495,-0.7146875,0.9965011,1.4367392,1316,,3.595691,-0.62466246,0.1174739,1.0057421,0.05760689,-0.4821204,,0.9527582,154.59558,0.9533616,2127.389445066452,3.5102637e-10,0.14999999
26340,0.9533616,3.591422,0.8477252,-0.3015748,-0.47474748,-0.71436995,0.9965011,1.4365644,1317,,3.6028018,-0.6253783,0.117394805,1.0041163,0.08540389,-0.5777813,,0.95184934,154.60901,0.9533616,2131.7555866241455,3.504935e-10,0.14999999
26360,0.9533616,3.5506675,0.8478048,-0.2962975,-0.5959596,-0.71405,0.9965011,1.4367791,1318,,3.5897837,-0.62607247,0.11731523,1.0100971,0.006158289,-0.6495071,,0.9524921,154.62146,0.9533616,2135.7892422676086,3.4996187e-10,0.14999999
26380,0.9533616,3.547777,0.8478841,-0.3128491,-0.61616164,-0.71373874,0.9965011,1.436554,1319,,3.601215,-0.6268262,0.1172359,1.0086037,0.0037310382,-0.5695283,,0.95242554,154.63416,0.9533616,2139.7871901988983,3.4943137e-10,0.14999999
26400,0.9533616,3.5051074,0.84796345,-0.29156446,-0.5959596,-0.7134128,0.9965011,1.4362311,1320,,3.5757964,-0.62758124,0.117156565,1.0113187,0.006167587,-0.54878354,,0.9526146,154.6466,0.9533616,2143.6799194812775,3.4890213e-10,0.14999999
26420,0.9533616,3.492405,0.8480424,-0.2885779,-0.57575756,-0.713083,0.9965011,1.435946,1321,,3.5562065,-0.62833387,0.11707759,1.0130502,0.010012046,-0.48079413,,0.952292,154.65955,0.9533616,2146.279379606247,3.4837414e-10,0.14999999
26440,0.9533616,3.5686831,0.84812135,-0.29482767,-0.47474748,-0.7127574,0.9965011,1.4358573,1322,,3.5793054,-0.62908304,0.11699867,1.0062393,0.08572088,-0.52711827,,0.9524025,154.67224,0.9533616,2148.5446286201477,3.4784728e-10,0.14999999
26460,0.9533616,3.5279047,0.8482006,-0.28570494,-0.5151515,-0.71243024,0.9965011,1.4356863,1323,,3.543767,-0.62977433,0.1169194,1.0119799,0.038381718,-0.557355,,0.9530765,154.68433,0.9533616,2150.804529905319,3.473216e-10,0.14999999
26480,0.9533616,3.5312958,0.8482801,-0.28355533,-0.5555556,-0.7120977,0.9965011,1.4355301,1324,,3.531313,-0.63050085,0.116839945,1.0150614,0.015983298,-0.71690226,,0.9532928,154.69604,0.9533616,2153.0722529888153,3.4679717e-10,0.14999999
26500,0.9533616,1.2303497e-11,0.8483588,-0.33390036,0.37373737,-0.7118014,0.9965011,1.4347863,1325,,13.782051,-0.6312438,0.11676121,0.95804614,0.0976516,0.33926526,,0.9526086,154.70862,0.9533616,2157.3754522800446,3.462739e-10,0.14999999
26520,0.9533616,1.890603e-08,0.84810513,-1.5233827,-0.61616164,-0.7124473,0.9965011,1.4347866,1326,,3.569456,-0.63192457,0.117014885,1.0110655,0.0037501089,-0.48682356,,0.5119941,155.16174,0.9533616,2162.0163292884827,3.457518e-10,0.14999999
26540,0.9533616,3.4834578,0.8481837,-0.28767657,-0.5151515,-0.71211946,0.9965011,1.4341388,1327,,3.528526,-0.6326756,0.116936326,1.0126115,0.03849324,-0.73347735,,0.95231795,155.17444,0.9533616,2166.657817363739,3.452309e-10,0.14999999
26560,0.9533616,3.4071095,0.8482622,-0.34013972,-0.7979798,-0.7118303,0.9965011,1.4337761,1328,,3.8236132,-0.63339984,0.11685783,0.9717036,1.8137342e-05,-0.58287567,,0.95237553,155.18726,0.9533616,2171.33322429657,3.4471115e-10,0.14999999
26580,0.9533616,3.4388537,0.8483408,-0.28157791,-0.61616164,-0.7115281,0.9965011,1.4345484,1329,,3.555698,-0.6341526,0.11677921,1.0124558,0.0037584726,-0.38422874,,0.95280164,155.19958,0.9533616,2176.0172805786133,3.4419262e-10,0.14999999
26600,0.9533616,3.6007023,0.8484187,-0.32283112,-0.41414142,-0.711227,0.9965011,1.4339707,1330,,3.6333036,-0.63490194,0.116701305,0.99868953,0.25143534,-0.5446663,,0.95188725,155.21277,0.9533616,2180.698804140091,3.4367523e-10,0.14999999
26620,0.9533616,3.4958797,0.84849656,-0.27603853,-0.5555556,-0.7109015,0.9965011,1.4338145,1331,,3.5058334,-0.6354645,0.11662346,1.016783,0.016062835,-0.63442546,,0.9519888,155.22583,0.9533616,2185.3758313655853,3.4315897e-10,0.14999999
26640,0.9533616,3.5341418,0.84857416,-0.29170167,-0.61616164,-0.7105746,0.9965011,1.4335485,1332,,3.5421681,-0.63620347,0.116545856,1.0131646,0.0037661886,-0.7021273,,0.9519061,155.23914,0.9533616,2190.0573205947876,3.4264394e-10,0.14999999
26660,0.9533616,7.07689e-08,0.84865224,-0.32062137,0.1919192,-0.7102728,0.9965011,1.4333322,1333,,9.293024,-0.6369511,0.116467774,1.0586019,1.412697,0.5115022,,0.9526849,155.25159,0.9533616,2194.7386951446533,3.4213005e-10,0.14999999
26680,0.9533616,10.439536,0.8483433,-1.8350499,0.65656567,-0.7110736,0.9965011,1.4332372,1334,,19.892872,-0.6366418,0.116776705,0.9139399,8.367073e-05,0.44306326,,0.43662947,155.78015,0.9533616,2199.5292315483093,3.4161726e-10,0.14999999
26700,0.9533616,14.881013,0.84806335,-1.7235944,0.43434343,-0.71189976,0.9965011,1.4334649,1335,,15.1391945,-0.63739103,0.11705667,0.93135595,0.029146696,0.47730726,,0.47457886,156.27063,0.9533616,2205.1287546157837,3.4110564e-10,0.14999999
26720,0.9533616,1.6708596e-11,0.8477691,-1.7681186,-0.6363636,-0.71274406,0.9965011,1.4331536,1336,,3.5707495,-0.638118,0.117350936,1.0100673,0.0022433589,-0.69375455,,0.4548928,156.78088,0.9533616,2209.4211132526398,3.4059527e-10,0.14999999
26740,0.9533616,3.5410485,0.8478477,-0.31697512,-0.65656567,-0.71244097,0.9965011,1.4328822,1337,,3.5958774,-0.6388646,0.11727232,1.0063448,0.0013107185,-0.8304835,,0.95288897,156.79309,0.9533616,2214.9881315231323,3.4008596e-10,0.14999999
26760,0.9533616,3.7568738,0.8479258,-0.36888325,-0.7979798,-0.7121799,0.9965011,1.4327819,1338,,3.8155615,-0.63961124,0.117194235,0.97303575,1.8250348e-05,-0.6803399,,0.95232284,156.80591,0.9533616,2219.643384218216,3.3957775e-10,0.14999999
26780,0.9533616,3.5709798,0.84800375,-0.30721888,-0.65656567,-0.7118981,0.9965011,1.4322886,1339,,3.5849981,-0.6403583,0.11711627,1.0069896,0.001312678,-0.6006746,,0.95236963,156.8186,0.9533616,2223.7163832187653,3.3907077e-10,0.14999999
26800,0.9533616,3.4064598,0.84808207,-0.27579662,-0.6363636,-0.7115678,0.9965011,1.4319409,1340,,3.5473557,-0.64110386,0.11703795,1.0116714,0.0022500665,-0.59961975,,0.95281166,156.83093,0.9533616,2226.0894644260406,3.3856487e-10,0.14999999
26820,0.9533616,3.475994,0.84815985,-0.27377972,-0.61616164,-0.7112331,0.9965011,1.4316709,1341,,3.514974,-0.6418482,0.11696017,1.0154912,0.0037875082,-0.7577752,,0.9524608,156.84363,0.9533616,2229.5723848342896,3.380601e-10,0.14999999
26840,0.9533616,3.603484,0.8482376,-0.33963987,-0.7979798,-0.71094507,0.9965011,1.4313943,1342,,3.798809,-0.6425908,0.11688244,0.9736913,1.8304801e-05,-0.9425513,,0.95253575,156.8562,0.9533616,2232.3698365688324,3.3755648e-10,0.14999999
26860,0.9533616,3.7739308,0.8483149,-0.4232768,-1.0,-0.710751,0.9965011,1.4307456,1343,,5.735572,-0.6433357,0.116805136,0.9932693,8.731025e-09,-0.9346114,,0.9519485,156.86926,0.9533616,2234.584188222885,3.3705397e-10,0.14999999
26880,0.9533616,2.655036,0.8483918,-0.4131257,-0.7979798,-0.7105352,0.9965011,1.4307764,1344,,3.7891293,-0.64408,0.116728246,0.9742957,1.833209e-05,-0.7159291,,0.9516538,156.88281,0.9533616,2237.6891520023346,3.3655256e-10,0.14999999
26900,0.9533616,3.3756576,0.84846926,-0.31672013,-0.65656567,-0.71026206,0.9965011,1.4303244,1345,,3.559358,-0.64482373,0.11665076,1.0082262,0.0013185523,-0.83937734,,0.95264757,156.89526,0.9533616,2241.918579339981,3.360523e-10,0.14999999
26920,0.9533616,3.7834399,0.84854645,-0.36243546,-0.8181818,-0.70999783,0.9965011,1.4309585,1346,,3.8009648,-0.645566,0.11657357,0.97394687,9.270939e-06,-0.810548,,0.95258194,156.90796,0.9533616,2246.4975352287292,3.355532e-10,0.14999999
26940,0.9533616,3.7757092,0.84862375,-0.35170174,-0.8181818,-0.7097518,0.9965011,1.430767,1347,,3.793077,-0.64630866,0.116496265,0.9748305,9.277829e-06,-0.9289959,,0.9525591,156.92053,0.9533616,2251.060316801071,3.3505512e-10,0.14999999
26960,0.9533616,3.0317338,0.84870034,-0.40383685,-0.8181818,-0.70954394,0.9965011,1.4300535,1348,,3.7852342,-0.64705074,0.11641967,0.97516084,9.284715e-06,-0.8294112,,0.9518547,156.93372,0.9533616,2255.3590681552887,3.345582e-10,0.14999999
26980,0.9533616,3.7759686,0.84877753,-0.35327765,-0.8181818,-0.7092987,0.9965011,1.4298759,1349,,3.7774353,-0.64779234,0.116342485,0.9760449,9.291607e-06,-0.85546947,,0.9527363,156.94604,0.9533616,2259.042018175125,3.340624e-10,0.14999999
27000,0.9533616,2.3948512,0.84885424,-0.35934138,-1.0,-0.7090577,0.9965011,1.4298187,1350,,5.737496,-0.64853334,0.116265774,0.99423224,8.776523e-09,-0.9291994,,0.9523427,156.95874,0.9533616,2261.274295091629,3.3356765e-10,0.14999999
27020,0.9533616,3.0144808,0.8489304,-0.39913303,-0.8181818,-0.7088333,0.9965011,1.4301076,1351,,3.7672186,-0.6492738,0.1161896,0.9775848,9.305379e-06,-0.79894197,,0.95172966,156.97217,0.9533616,2264.1210494041443,3.3307404e-10,0.14999999
27040,0.9533616,3.7042208,0.8490067,-0.3395175,-0.8181818,-0.70857716,0.9965011,1.4298885,1352,,3.7595243,-0.6500137,0.116113305,0.9784123,9.312267e-06,-0.75836205,,0.95210767,156.98523,0.9533616,2268.4928736686707,3.325815e-10,0.14999999
27060,0.9533616,0.000100414065,0.84908354,-0.32381937,-0.07070707,-0.7083092,0.9965011,1.4294606,1353,,5.073122,-0.6507531,0.116036475,1.006855,5.035724,-0.19204377,,0.9530183,156.99731,0.9533616,2273.127417087555,3.3209005e-10,0.14999999
27080,0.9533616,0.00068761304,0.8491575,-0.45173252,-0.8181818,-0.7081153,0.9965011,1.4294734,1354,,3.754645,-0.6477769,0.115962505,0.97900754,9.291456e-06,-0.84435105,,0.94922155,157.01318,0.9533616,2279.93262052536,3.3159972e-10,0.14999999
27100,0.9533616,3.7155018,0.8492337,-0.3495507,-0.8181818,-0.70786655,0.9965011,1.429272,1355,,3.7470272,-0.64851516,0.11588633,0.97984064,9.298317e-06,-0.9007932,,0.9522881,157.026,0.9533616,2283.8410143852234,3.3111042e-10,0.14999999
27120,0.9533616,5.4532105e-05,0.8493095,-0.37181634,-0.1919192,-0.70763415,0.9965011,1.4290215,1356,,4.2300844,-0.6492529,0.11581051,0.99338686,3.1944675,-0.19438095,,0.95211184,157.03906,0.9533616,2286.092764854431,3.3062225e-10,0.14999999
27140,0.9533616,0.000731543,0.84938383,-0.44874388,-0.8181818,-0.70744866,0.9965011,1.4287882,1357,,3.742208,-0.64763707,0.11573619,0.9803534,9.290163e-06,-1.0390396,,0.95021826,157.05396,0.9533616,2290.237334251404,3.3013522e-10,0.14999999
27160,0.9533616,4.7775297,0.8494589,-0.6196108,-1.0,-0.7073991,0.9965011,1.429302,1358,,5.743359,-0.6483737,0.115661144,0.9956495,8.775133e-09,-1.0087701,,0.9513155,157.06775,0.9533616,2294.861206293106,3.296492e-10,0.14999999
27180,0.9533616,3.3744332e-06,0.8495341,-0.52585816,-0.21212122,-0.70726943,0.9965011,1.4287891,1359,,4.14359,-0.64910984,0.11558592,0.9925177,2.7792623,-0.19918646,,0.951652,157.0813,0.9533616,2298.6533029079437,3.2916422e-10,0.14999999
27200,0.9533616,2.6809355e-06,0.8496092,-0.44364113,-1.0,-0.70708156,0.9965011,1.4287614,1360,,5.727594,-0.6478024,0.11551082,0.9960139,8.7701135e-09,-1.1815574,,0.95161116,157.09473,0.9533616,2304.3957006931305,3.2868033e-10,0.14999999
27220,0.9533616,5.468891,0.8496828,-1.4534078,-1.0,-0.70763373,0.9965011,1.4288908,1361,,5.7077675,-0.6485374,0.11543721,0.9971014,8.7765555e-09,-1.0467149,,0.94981384,157.10999,0.9533616,2308.647881269455,3.2819752e-10,0.14999999
27240,0.9533616,9.551943e-07,0.84975755,-0.63928175,-0.21212122,-0.7075864,0.9965011,1.4286158,1362,,4.1401134,-0.6492719,0.115362465,0.9933539,2.779713,-0.14797778,,0.95143306,157.12366,0.9533616,2313.326387166977,3.2771574e-10,0.14999999
27260,0.9533616,4.3032597e-07,0.84982765,-0.4951389,-1.0,-0.70743597,0.9965011,1.4285804,1363,,5.692283,-0.64796704,0.11529237,0.99769765,8.771552e-09,-1.2984512,,0.94530463,157.14355,0.9533616,2318.0049920082092,3.2723504e-10,0.14999999
27280,0.9533616,5.6371193,0.84990096,-2.7305944,-1.0,-0.70892173,0.9965011,1.4288388,1364,,5.6727686,-0.6487004,0.11521906,0.9989101,8.777995e-09,-0.9113243,,0.94992614,157.15881,0.9533616,2322.183653831482,3.267554e-10,0.14999999
27300,0.9533616,2.0266516e-05,0.8499759,-0.37125137,-0.17171717,-0.7086759,0.9965011,1.4284925,1365,,4.3165965,-0.6494333,0.11514413,0.9976083,3.6058369,-0.1380045,,0.9521528,157.17175,0.9533616,2324.4863345623016,3.262768e-10,0.14999999
27320,0.9533616,0.013100592,0.85004777,-0.5062719,0.37373737,-0.7085301,0.9965011,1.428359,1366,,13.8274975,-0.64752746,0.11507225,0.9733615,0.09925475,0.28749263,,0.94822174,157.18872,0.9533616,2328.1306762695312,3.2579928e-10,0.14999999
27340,0.9533616,0.10141271,0.84983224,-1.4193428,-0.17171717,-0.7090717,0.9965011,1.4282312,1367,,4.3092585,-0.6481866,0.11528778,0.998388,3.6013443,-0.32960236,,0.55534774,157.59839,0.9533616,2331.3507030010223,3.253228e-10,0.14999999
27360,0.9533616,0.00017537142,0.84990704,-0.36061555,-1.0,-0.70881873,0.9965011,1.4274832,1368,,5.6658397,-0.64628685,0.11521298,0.99836206,8.756825e-09,-0.8350632,,0.95219135,157.61133,0.9533616,2333.4364144802094,3.2484734e-10,0.14999999
27380,0.9533616,0.003324509,0.849982,-0.34253582,-0.27272728,-0.70855314,0.9965011,1.4272977,1369,,3.9439814,-0.6470176,0.115137994,0.9896906,1.6388352,-0.24194396,,0.95249337,157.6239,0.9533616,2336.023209810257,3.2437295e-10,0.14999999
27400,0.9533616,5.6894264e-11,0.85005486,-0.4068106,0.8181818,-0.70834094,0.9965011,1.4271275,1370,,23.149837,-0.6465514,0.11506516,1.0051409,3.0177384e-07,1.1177729,,0.9498888,157.63928,0.9533616,2339.4387023448944,3.238996e-10,0.14999999
27420,0.9533616,1.1336445e-17,0.84949076,-2.9697702,-0.27272728,-0.7099909,0.9965011,1.4271181,1371,,3.938397,-0.64728105,0.115629256,0.99050164,1.6392671,-0.5516702,,0.076709785,158.52771,0.9533616,2341.745642185211,3.2342723e-10,0.14999999
27440,0.9533616,0.9137244,0.8495665,-0.27977931,-0.7979798,-0.70968467,0.9965011,1.4258232,1372,,3.7254772,-0.64681524,0.1155535,0.9807402,1.83823e-05,-1.0111903,,0.95325744,158.53943,0.9533616,2345.5390021800995,3.2295594e-10,0.14999999
27460,0.9533616,4.482468,0.84964085,-0.52477497,-1.0,-0.7095645,0.9965011,1.4270431,1373,,5.662651,-0.6475438,0.11547917,0.9989073,8.767839e-09,-1.0767528,,0.9516655,158.55286,0.9533616,2348.1624612808228,3.2248568e-10,0.14999999
27480,0.9533616,4.9754972,0.84971476,-0.7572547,-1.0,-0.70960075,0.9965011,1.4268628,1374,,5.6435003,-0.64827186,0.11540526,0.99963653,8.774229e-09,-1.0936378,,0.95124674,158.5669,0.9533616,2350.5979523658752,3.2201644e-10,0.14999999
27500,0.9533616,5.056651,0.8497884,-0.83736837,-1.0,-0.7096948,0.9965011,1.4267454,1375,,5.6245055,-0.6489994,0.11533159,1.0004274,8.780624e-09,-1.1465486,,0.9510256,158.58093,0.9533616,2354.199910879135,3.215482e-10,0.14999999
27520,0.9533616,5.2703323,0.84986204,-1.1611676,-1.0,-0.7100234,0.9965011,1.4267831,1376,,5.6056666,-0.6497264,0.11525798,1.0013765,8.787008e-09,-0.86087006,,0.95099515,158.59497,0.9533616,2356.5265016555786,3.2108102e-10,0.14999999
27540,0.9533616,1.0993541e-11,0.8499363,-0.34525546,0.23232323,-0.7097582,0.9965011,1.4257226,1377,,10.356317,-0.6504529,0.11518371,1.0468847,0.89897263,0.5110209,,0.95228887,158.60791,0.9533616,2359.5758719444275,3.2061484e-10,0.14999999
27560,0.9533616,1.5397064e-21,0.84962964,-1.8365513,-1.0,-0.71054363,0.9965011,1.4248921,1378,,5.591037,-0.6505262,0.11549038,1.0002735,8.794033e-09,-1.0011175,,0.42731994,159.14575,0.9533616,2361.9604160785675,3.2014968e-10,0.14999999
