DenMISEMeanLog,ReturnAbsMax,IWLastEpisode,ReturnLastEpisode,Iteration,delta,TimestepsSoFar,Regret,LQGmu1_actor,DenMISELogFirst,IWFirstEpisode,Bound,IWMean,LQGsigma_higher,DenMISELogLast,IWMin,ReturnMax,ReturnMin,ReturnStepMax,TimeElapsed,Regret/t,LQGmu1_higher,IWMax,ReturnMean
-0.5499556,17.444357,3.35084,17.269495,2610,1.7848452e-10,52200,4111.5664,-0.22701041,-1.9339225,0.0028523952,23.132545,1.0042666,0.14999999,-0.32045373,,17.444357,,19.232504,5077.506163597107,1.5753126,-0.3877551,3.380146,15.784688
-0.5499579,17.444357,3.3818073,16.936365,2611,1.7834782e-10,52220,4111.992,-0.453359,-1.9343045,0.008595541,23.131508,1.0006452,0.14999999,-0.5598468,,17.444357,,19.232504,5081.835794210434,1.574873,-0.3469388,3.6739807,15.785128
-0.5497966,17.444357,2.7491844,17.371187,2612,1.7821128e-10,52240,4111.9766,-0.43206093,-1.9346842,0.0028545693,23.125511,1.0044155,0.14999999,-0.1287644,,17.444357,,19.232504,5086.211713790894,1.5742645,-0.3877551,3.373828,15.785736
-0.54964185,17.444357,3.0884702,17.33427,2613,1.780749e-10,52260,4112.0,-0.15830147,-1.9350659,0.00088034326,23.124828,1.0081213,0.14999999,-0.14976501,,17.444357,,19.232504,5089.449569702148,1.5736704,-0.42857143,3.1565168,15.78633
-0.54972565,17.444357,4.4826136,16.58329,2614,1.7793868e-10,52280,4112.7812,-0.39579722,-1.935448,0.06253094,23.119307,0.993479,0.14999999,-0.77646893,,17.444357,,19.232504,5093.126044988632,1.5733662,-0.26530612,4.5890565,15.786634
-0.5495921,17.444357,3.2238479,17.23241,2615,1.778026e-10,52300,4112.91,-0.47920075,-1.9358066,0.0028577754,23.11883,1.0047289,0.14999999,-0.19383132,,17.444357,,19.232504,5095.922544717789,1.572814,-0.3877551,3.3655705,15.787187
-0.5494205,17.444357,2.9483662,17.346827,2616,1.7766671e-10,52320,4112.926,-0.5020536,-1.9361879,0.0002523064,23.118206,1.0108637,0.14999999,-0.10520957,,17.444357,,19.232504,5099.607423782349,1.5722189,-0.46938777,3.0029695,15.787782
-0.5492408,17.444357,1.3412565e-13,17.355137,2617,1.7753096e-10,52340,4112.926,0.74866986,-1.93657,0.28629145,23.118095,0.989483,0.14999999,-0.08969698,,17.444357,,19.232504,5102.713248491287,1.571619,0.67346936,30.051172,15.788382
-0.5499887,17.444357,1.5439416e-13,4.0014353,2618,1.7739535e-10,52360,4126.285,-0.18814331,-1.9368427,0.00025247177,23.118073,1.0110941,0.14999999,-2.4928806,,17.444357,,19.232504,5105.843279838562,1.5761213,-0.46938777,3.0018196,15.783879
-0.5500327,17.444357,3.8371449,16.762442,2619,1.7725993e-10,52380,4126.879,-0.44603556,-1.9372245,0.024114713,23.106773,0.9970799,0.14999999,-0.6758599,,17.444357,,19.232504,5109.012832641602,1.5757465,-0.30612245,4.0563984,15.784254
-0.5498743,17.444357,2.9982896,17.307436,2620,1.7712463e-10,52400,4126.9375,-0.5226149,-1.937597,0.00025266228,23.111359,1.0110286,0.14999999,-0.13197884,,17.444357,,19.232504,5112.1006853580475,1.5751667,-0.46938777,2.9984493,15.784834
-0.54969037,17.444357,2.8670278,17.385418,2621,1.7698949e-10,52420,4126.91,-0.2946204,-1.9379785,6.719536e-05,23.110762,1.0124991,0.14999999,-0.0785172,,17.444357,,19.232504,5115.18812417984,1.5745554,-0.5102041,2.9031482,15.785445
-0.54962003,17.444357,2.6038244,17.049313,2622,1.7685452e-10,52440,4127.2188,-0.66097355,-1.93836,0.0008832483,23.10621,1.0086881,0.14999999,-0.37753054,,17.444357,,19.232504,5118.367926597595,1.5740728,-0.42857143,3.140592,15.785928
-0.5494321,17.444357,0.22077279,17.374825,2623,1.7671968e-10,52460,4127.203,-0.8285055,-1.938741,2.6004963e-14,23.106468,1.0025107,0.14999999,-0.06539617,,17.444357,,19.232504,5121.465412855148,1.5734673,-1.0,5.0275154,15.786533
-0.54925686,17.444357,2.846544,17.326698,2624,1.7658502e-10,52480,4127.2383,-0.84357065,-1.9391221,7.9411366e-10,23.101238,1.0017194,0.14999999,-0.09152242,,17.444357,,19.232504,5124.590245723724,1.5728807,-0.79591835,2.897026,15.78712
-0.5490832,17.444357,2.780615,17.322014,2625,1.7645051e-10,52500,4127.2734,-0.897693,-1.9395031,7.9441664e-10,23.101418,1.001987,0.14999999,-0.09495166,,17.444357,,19.232504,5127.6378219127655,1.5722952,-0.79591835,2.894934,15.787705
-0.54891986,17.444357,2.7662132,17.286682,2626,1.7631614e-10,52520,4127.3516,-0.47810212,-1.939884,1.168408e-10,23.099258,1.004072,0.14999999,-0.12187363,,17.444357,,19.232504,5130.73221039772,1.5717249,-0.8367347,2.9195132,15.788276
-0.54874897,17.444357,2.9454808,17.332384,2627,1.7618193e-10,52540,4127.379,-0.4838163,-1.9402647,0.00025333714,23.104616,1.0113263,0.14999999,-0.10377815,,17.444357,,19.232504,5133.823512554169,1.5711374,-0.46938777,2.995824,15.788863
-0.54857355,17.444357,2.9228199,17.37372,2628,1.7604787e-10,52560,4127.3633,-0.54509383,-1.9406452,0.00025343357,23.10499,1.0115876,0.14999999,-0.09899372,,17.444357,,19.232504,5136.938648223877,1.5705338,-0.46938777,2.9935508,15.789467
-0.54838693,17.444357,2.7738507,17.379314,2629,1.7591399e-10,52580,4127.3477,-0.5767719,-1.9410256,6.740042e-05,23.10494,1.0130031,0.14999999,-0.069106035,,17.444357,,19.232504,5141.983388185501,1.569931,-0.5102041,2.8984091,15.79007
-0.5481972,17.444357,2.7888265,17.360207,2630,1.7578024e-10,52600,4127.3477,-0.5558451,-1.9414059,1.6645823e-05,23.104244,1.0129168,0.14999999,-0.062175937,,17.444357,,19.232504,5146.955625534058,1.569334,-0.5510204,2.8457792,15.790667
-0.54800886,17.444357,2.8368359,17.406992,2631,1.7564662e-10,52620,4127.297,-0.41190338,-1.941786,1.6652142e-05,23.105055,1.0131909,0.14999999,-0.0650252,,17.444357,,19.232504,5150.913551568985,1.5687189,-0.5510204,2.843784,15.791282
-0.5478588,17.444357,2.5341582,17.307398,2632,1.7551319e-10,52640,4127.3516,-0.47132,-1.942166,6.747734e-05,23.10294,1.0135515,0.14999999,-0.16641404,,17.444357,,19.232504,5154.110609292984,1.5681419,-0.5102041,2.8925323,15.791859
-0.54768544,17.444357,2.8558917,17.386894,2633,1.7537989e-10,52660,4127.324,-0.28288633,-1.9425459,6.750295e-05,23.10351,1.0138135,0.14999999,-0.10480195,,17.444357,,19.232504,5158.132903575897,1.5675364,-0.5102041,2.8904548,15.792464
-0.54762626,17.444357,2.4893942,17.08747,2634,1.7524675e-10,52680,4127.5938,-0.3948766,-1.9429256,0.00088728976,23.097946,1.0097446,0.14999999,-0.40550578,,17.444357,,19.232504,5162.117193222046,1.5670433,-0.42857143,3.1309223,15.792957
-0.54748607,17.444357,3.204513,17.261944,2635,1.7511374e-10,52700,4127.6953,-0.5671189,-1.9433048,0.002879283,23.09885,1.0063272,0.14999999,-0.18750575,,17.444357,,19.232504,5166.3964965343475,1.5664883,-0.3877551,3.3455536,15.793512
-0.54729897,17.444357,2.629136,17.378689,2636,1.7498093e-10,52720,4127.672,-0.7224054,-1.9436831,6.75798e-05,23.095205,1.013858,0.14999999,-0.060458142,,17.444357,,19.232504,5170.518934011459,1.5658846,-0.5102041,2.8852735,15.794116
-0.5471141,17.444357,1.4899402,17.38106,2637,1.7484823e-10,52740,4127.6562,-0.5971467,-1.9440624,1.6690094e-05,23.084568,1.0130594,0.14999999,-0.07328385,,17.444357,,19.232504,5174.68185210228,1.5652857,-0.5510204,2.834206,15.794715
-0.54692334,17.444357,2.8136404,17.414675,2638,1.7471569e-10,52760,4127.6016,-0.32240582,-1.9444416,3.8277362e-06,23.08471,1.0114162,0.14999999,-0.056924257,,17.444357,,19.232504,5178.011251449585,1.5646715,-0.59183675,2.8157327,15.795329
-0.54683083,17.444357,3.5920408,17.178307,2639,1.7458332e-10,52780,4127.785,-0.49306285,-1.9448205,0.008686406,23.080437,1.0014597,0.14999999,-0.31391385,,17.444357,,19.232504,5181.725071191788,1.564147,-0.3469388,3.6449142,15.795854
-0.54665565,17.444357,2.8781996,17.358917,2640,1.7445106e-10,52800,4127.785,-0.5287688,-1.9451962,6.768209e-05,23.083656,1.0138698,0.14999999,-0.08551276,,17.444357,,19.232504,5187.718293428421,1.5635548,-0.5102041,2.879027,15.796446
-0.546469,17.444357,2.8233497,17.365389,2641,1.7431898e-10,52820,4127.7773,-0.39842907,-1.9455748,6.770772e-05,23.084078,1.0141217,0.14999999,-0.06740139,,17.444357,,19.232504,5192.731110572815,1.5629597,-0.5102041,2.8769798,15.797041
-0.5463246,17.444357,2.8436604,17.288622,2642,1.7418707e-10,52840,4127.8477,-0.3861848,-1.9459534,0.0002547824,23.08231,1.0130184,0.14999999,-0.17880267,,17.444357,,19.232504,5197.104266405106,1.5623951,-0.46938777,2.9678335,15.7976055
-0.5461873,17.444357,3.1090536,17.16778,2643,1.7405528e-10,52860,4128.043,-0.5576644,-1.9463316,0.000890317,23.082268,1.0105114,0.14999999,-0.19606194,,17.444357,,19.232504,5200.810829877853,1.5618782,-0.42857143,3.1148107,15.798122
-0.5459986,17.444357,2.6806338,17.396193,2644,1.7392364e-10,52880,4128.004,-0.6628195,-1.9467096,6.7784604e-05,23.080097,1.014506,0.14999999,-0.05792693,,17.444357,,19.232504,5205.105509281158,1.5612726,-0.5102041,2.8712091,15.798728
-0.5458102,17.444357,4.0862813e-10,17.378561,2645,1.7379215e-10,52900,4127.9883,0.4628705,-1.9470878,14.491925,23.078808,1.0060083,0.14999999,-0.061642073,,17.444357,,19.232504,5208.742986917496,1.5606756,0.3469388,20.897,15.799325
-0.5464156,17.444357,5.0819718e-20,7.1539893,2646,1.736608e-10,52920,4138.1953,-1.2408676,-1.9420017,2.6089868e-14,23.076298,1.0010685,0.14999999,-2.1511502,,17.444357,,19.232504,5212.430844545364,1.5639439,-1.0,5.0617013,15.796057
-0.5469197,17.444357,4.8081555,17.19012,2647,1.7352961e-10,52940,4138.3633,-1.0576535,-1.9423796,2.6099724e-14,23.081768,1.0016565,0.14999999,-1.8814036,,17.444357,,19.232504,5215.825226545334,1.5634165,-1.0,5.053945,15.796584
-0.54689807,17.444357,4.035472,17.193508,2648,1.7339859e-10,52960,4138.5312,-1.0929536,-1.9427572,2.6109582e-14,23.08222,1.0019519,0.14999999,-0.49080688,,17.444357,,19.232504,5220.141055345535,1.56289,-1.0,5.04622,15.797111
-0.54694086,17.444357,4.256004,17.199253,2649,1.7326769e-10,52980,4138.6875,-0.84182924,-1.9431349,2.6119445e-14,23.08414,1.0023313,0.14999999,-0.6621573,,17.444357,,19.232504,5223.202846288681,1.5623589,-1.0,5.0385237,15.797642
-0.54677063,17.444357,5.342817e-33,17.324997,2650,1.7313695e-10,53000,4138.7266,1.0896096,-1.9435123,5.0356095e-05,23.075764,1.0042504,0.14999999,-0.097504824,,17.444357,,19.232504,5225.394320964813,1.5617838,1.0,71.053894,15.798217
-0.5478057,17.444357,7.4992825e-25,,2651,1.7300635e-10,53020,4156.09,-0.6561784,-1.9438895,1.6687212e-05,23.073204,1.0137504,0.14999999,-3.2868226,,17.444357,,19.232504,5229.547163963318,1.5677433,-0.5510204,2.8281152,15.792257
-0.5476176,17.444357,2.795042,17.394419,2652,1.728759e-10,53040,4156.051,-0.7597983,-1.9442667,8.1476065e-07,23.074194,1.0087119,0.14999999,-0.06196441,,17.444357,,19.232504,5233.132927656174,1.5671377,-0.63265306,2.8201125,15.792863
-0.5474384,17.444357,2.7541728,17.371843,2653,1.7274561e-10,53060,4156.043,-0.71841574,-1.9446437,2.9583529e-08,23.073154,1.0025369,0.14999999,-0.08096667,,17.444357,,19.232504,5236.506306171417,1.5665445,-0.71428573,2.8609319,15.793456
-0.5472585,17.444357,2.8589234,17.397951,2654,1.7261545e-10,53080,4156.004,-0.7098411,-1.9450206,2.9594702e-08,23.07433,1.0028493,0.14999999,-0.07264268,,17.444357,,19.232504,5239.618899345398,1.5659399,-0.71428573,2.8589272,15.794061
-0.5470779,17.444357,2.85195,17.37863,2655,1.7248546e-10,53100,4155.9805,-0.7249743,-1.9453973,2.9605824e-08,23.075441,1.0031588,0.14999999,-0.0702605,,17.444357,,19.232504,5243.0196051597595,1.565341,-0.71428573,2.8569272,15.79466
-0.5468982,17.444357,2.852392,17.398016,2656,1.7235557e-10,53120,4155.9414,-0.91729766,-1.9457738,2.9617008e-08,23.076588,1.0034683,0.14999999,-0.07251522,,17.444357,,19.232504,5246.137449264526,1.5647373,-0.71428573,2.854931,15.795263
-0.54674494,17.444357,2.636931,17.274324,2657,1.7222587e-10,53140,4156.0312,-0.9253264,-1.9461503,2.6198328e-14,23.075182,1.0020585,0.14999999,-0.14342715,,17.444357,,19.232504,5249.185512542725,1.5641813,-1.0,5.044137,15.795819
-0.5465959,17.444357,2.1331162,17.26484,2658,1.7209631e-10,53160,4156.125,-0.5971359,-1.9465265,8.0001694e-10,23.076744,1.0021002,0.14999999,-0.1515459,,17.444357,,19.232504,5252.2482216358185,1.5636282,-0.79591835,2.8967447,15.796372
-0.5464096,17.444357,2.4656909,17.390265,2659,1.7196689e-10,53180,4156.0977,-0.69335634,-1.9469028,1.6150356e-07,23.067806,1.0060827,0.14999999,-0.053774968,,17.444357,,19.232504,5255.24747300148,1.5630302,-0.67346936,2.8300116,15.79697
-0.5462265,17.444357,2.8126216,17.38964,2660,1.7183761e-10,53200,4156.0664,-0.35575768,-1.9472787,1.6156426e-07,23.068806,1.0063765,0.14999999,-0.06472416,,17.444357,,19.232504,5258.425985813141,1.5624313,-0.67346936,2.828066,15.797569
-0.54611284,17.444357,0.046096038,17.258913,2661,1.7170847e-10,53220,4156.164,-0.7375846,-1.9476546,8.009192e-10,23.054615,1.0013257,0.14999999,-0.25015554,,17.444357,,19.232504,5261.535965681076,1.5618811,-0.79591835,2.8924506,15.79812
-0.5459342,17.444357,2.2376223,17.386738,2662,1.7157949e-10,53240,4156.1406,-0.8268541,-1.9480304,8.178333e-07,23.057823,1.0092361,0.14999999,-0.07191293,,17.444357,,19.232504,5265.421893119812,1.561285,-0.63265306,2.8080518,15.798716
-0.54575956,17.444357,2.8483186,17.334059,2663,1.7145066e-10,53260,4156.164,-0.74123204,-1.9484059,8.0152135e-10,23.061525,1.0020458,0.14999999,-0.08981453,,17.444357,,19.232504,5269.0076649188995,1.560708,-0.79591835,2.889801,15.799293
-0.54558086,17.444357,2.6730824,17.38784,2664,1.7132197e-10,53280,4156.1406,-0.9710146,-1.9487814,8.018226e-10,23.061142,1.0022701,0.14999999,-0.07150839,,17.444357,,19.232504,5272.799018621445,1.560112,-0.79591835,2.8877523,15.799889
-0.5454587,17.444357,3.259027,17.223316,2665,1.711934e-10,53300,4156.2773,-1.1074462,-1.9491566,2.6277198e-14,23.056583,1.0013765,0.14999999,-0.22191724,,17.444357,,19.232504,5275.986101150513,1.5595789,-1.0,5.0495973,15.800422
-0.54553324,17.444357,4.335943,17.192905,2666,1.7106502e-10,53320,4156.4414,-1.0629976,-1.9495318,2.6287073e-14,23.059055,1.0017865,0.14999999,-0.74530625,,17.444357,,19.232504,5279.958175420761,1.5590553,-1.0,5.041939,15.800945
-0.54551995,17.444357,4.0625916,17.19815,2667,1.7093675e-10,53340,4156.6055,-0.81815314,-1.9499068,2.6296953e-14,23.05979,1.0020941,0.14999999,-0.511833,,17.444357,,19.232504,5284.147566318512,1.5585327,-1.0,5.034309,15.801468
-0.54534715,17.444357,2.865881,17.347359,2668,1.7080863e-10,53360,4156.6133,-0.7364868,-1.9502817,8.0302553e-10,23.052187,1.0021081,0.14999999,-0.08568068,,17.444357,,19.232504,5287.372071504593,1.557951,-0.79591835,2.885091,15.80205
-0.5451682,17.444357,2.6366935,17.382305,2669,1.7068066e-10,53380,4156.59,-0.7895992,-1.9506565,8.0332735e-10,23.051594,1.0023197,0.14999999,-0.069835566,,17.444357,,19.232504,5290.49756026268,1.5573587,-0.79591835,2.8830552,15.802642
-0.5449927,17.444357,2.8738036,17.346218,2670,1.7055282e-10,53400,4156.6094,-0.84102786,-1.9510311,8.036277e-10,23.052515,1.00262,0.14999999,-0.07834231,,17.444357,,19.232504,5293.6079313755035,1.5567818,-0.79591835,2.8810232,15.803219
-0.54482144,17.444357,2.7815576,17.333494,2671,1.7042515e-10,53420,4156.6367,-0.7205441,-1.9514055,8.039297e-10,23.05283,1.0028855,0.14999999,-0.09004886,,17.444357,,19.232504,5296.77009677887,1.5562096,-0.79591835,2.8789954,15.803791
-0.544641,17.444357,2.8368042,17.379187,2672,1.7029764e-10,53440,4156.617,-1.1348376,-1.9517798,2.979543e-08,23.05241,1.0043825,0.14999999,-0.06536698,,17.444357,,19.232504,5300.051323890686,1.5556202,-0.71428573,2.8371987,15.80438
-0.5447802,17.444357,4.4607034,17.197151,2673,1.7017021e-10,53460,4156.7773,-0.9343683,-1.952154,2.6356104e-14,23.0504,1.001954,0.14999999,-0.92115146,,17.444357,,19.232504,5303.199169635773,1.5550985,-1.0,5.0359898,15.804902
-0.54463476,17.444357,2.828067,17.263119,2674,1.7004298e-10,53480,4156.875,-0.9101707,-1.9525281,2.6365959e-14,23.043312,1.0018013,0.14999999,-0.15713471,,17.444357,,19.232504,5306.259565353394,1.554553,-1.0,5.0284,15.805448
-0.54447883,17.444357,2.2645714,17.277102,2675,1.6991586e-10,53500,4156.953,-0.7847177,-1.952902,8.051328e-10,23.046734,1.0030318,0.14999999,-0.129284,,17.444357,,19.232504,5309.443539619446,1.5540018,-0.79591835,2.875022,15.805999
-0.5443022,17.444357,2.8580866,17.350332,2676,1.6978888e-10,53520,4156.9688,-0.81848556,-1.9532758,8.0543383e-10,23.0476,1.0033262,0.14999999,-0.07475879,,17.444357,,19.232504,5312.615315198898,1.5534258,-0.79591835,2.8730087,15.806575
-0.5441279,17.444357,2.8510444,17.328753,2677,1.6966205e-10,53540,4157.0,-0.62214243,-1.9536494,8.0573503e-10,23.0484,1.0036179,0.14999999,-0.080821216,,17.444357,,19.232504,5315.733261823654,1.5528574,-0.79591835,2.871,15.807143
-0.54394305,17.444357,0.083455116,17.39451,2678,1.6953539e-10,53560,4156.965,-0.02275984,-1.9540229,0.15367016,23.041101,0.9870432,0.14999999,-0.05231928,,17.444357,,19.232504,5318.932871103287,1.5522642,-0.2244898,5.3421855,15.807736
-0.54422766,17.444357,1.6484513e-05,11.241251,2679,1.6940883e-10,53580,4163.082,-0.8972937,-1.9543388,8.0629e-10,23.039791,1.0033582,0.14999999,-1.2925996,,17.444357,,19.232504,5322.136103153229,1.5539684,-0.79591835,2.8700647,15.806032
-0.5440668,17.444357,2.3779786,17.293966,2680,1.6928244e-10,53600,4163.1484,-0.6720661,-1.954712,8.0659146e-10,23.037523,1.0034735,0.14999999,-0.11644634,,17.444357,,19.232504,5325.324848890305,1.5534143,-0.79591835,2.8680637,15.806586
-0.54388356,17.444357,2.812873,17.40917,2681,1.6915616e-10,53620,4163.0977,-0.8116647,-1.955085,1.6283033e-07,23.037525,1.0066364,0.14999999,-0.0560686,,17.444357,,19.232504,5328.529802083969,1.5528154,-0.67346936,2.8139234,15.807185
-0.54370713,17.444357,2.8573294,17.338123,2682,1.6903005e-10,53640,4163.125,-0.7427409,-1.955458,8.071932e-10,23.038189,1.0038745,0.14999999,-0.07721586,,17.444357,,19.232504,5331.715394973755,1.5522461,-0.79591835,2.8649926,15.8077545
-0.5435272,17.444357,2.6644678,17.384474,2683,1.6890407e-10,53660,4163.1016,-0.6810978,-1.9558308,8.0749507e-10,23.037888,1.0040967,0.14999999,-0.06466373,,17.444357,,19.232504,5334.912709951401,1.5516586,-0.79591835,2.8630025,15.808342
-0.54334396,17.444357,2.808267,17.398653,2684,1.6877824e-10,53680,4163.0625,-0.98369956,-1.9562035,1.630126e-07,23.041052,1.0073018,0.14999999,-0.05567931,,17.444357,,19.232504,5338.057919502258,1.5510664,-0.67346936,2.8098342,15.808934
-0.54322964,17.444357,1.4244783e-11,17.218544,2685,1.6865254e-10,53700,4163.203,0.23439729,-1.956576,12.28807,23.03395,0.94253796,0.14999999,-0.24346001,,17.444357,,19.232504,5341.269662857056,1.5505409,0.10204082,15.481684,15.80946
-0.54377335,17.444357,5.45106,8.604424,2686,1.6852698e-10,53720,4171.953,0.70835114,-1.9523822,5.850505,23.038027,1.0232759,0.14999999,-1.9447515,,17.444357,,19.232504,5344.471033811569,1.5532217,0.46938777,23.640942,15.806779
-0.5444793,17.444357,26.268703,4.53629,2687,1.6840156e-10,53740,4184.7773,0.70296913,-1.9505787,0.019719807,23.035183,0.9940368,0.14999999,-2.460597,,17.444357,,19.232504,5347.675284862518,1.5574169,0.79591835,35.461838,15.802584
-0.5451899,17.444357,6.3660042e-21,4.605447,2688,1.6827628e-10,53760,4197.5312,-0.9413575,-1.9509435,8.035572e-10,23.030964,1.0040464,0.14999999,-2.44437,,17.444357,,19.232504,5350.79575586319,1.5615826,-0.79591835,2.8631454,15.798418
-0.545047,17.444357,2.9057233,17.260305,2689,1.6815115e-10,53780,4197.6367,-0.98890954,-1.9513154,2.6333993e-14,23.033237,1.0017306,0.14999999,-0.16492178,,17.444357,,19.232504,5353.920785665512,1.5610399,-1.0,5.0468388,15.798961
-0.5449389,17.444357,3.4258764,17.205011,2690,1.6802615e-10,53800,4197.789,-1.0146663,-1.9516872,2.634379e-14,23.030006,1.0018035,0.14999999,-0.2559092,,17.444357,,19.232504,5357.01962018013,1.5605164,-1.0,5.0392566,15.799484
-0.5448572,17.444357,3.667545,17.196192,2691,1.679013e-10,53820,4197.949,-0.8787492,-1.9520589,2.635359e-14,23.028336,1.0019674,0.14999999,-0.326121,,17.444357,,19.232504,5360.089190721512,1.5599957,-1.0,5.031705,15.800005
-0.5446917,17.444357,2.8289242,17.296356,2692,1.677766e-10,53840,4198.0156,-1.0357369,-1.9524304,1.1831598e-10,23.032951,1.0059574,0.14999999,-0.100942135,,17.444357,,19.232504,5363.268565416336,1.5594416,-0.8367347,2.891041,15.800559
-0.54463446,17.444357,3.841743,17.200666,2693,1.6765199e-10,53860,4198.176,-1.1156749,-1.9528018,2.6373201e-14,23.028427,1.0023056,0.14999999,-0.39612535,,17.444357,,19.232504,5366.436130523682,1.5589218,-1.0,5.0259237,15.801079
-0.54472476,17.444357,4.352674,17.191938,2694,1.6752756e-10,53880,4198.3438,-1.0246001,-1.953173,2.6382962e-14,23.031183,1.002726,0.14999999,-0.7899572,,17.444357,,19.232504,5369.633414745331,1.5584059,-1.0,5.0184255,15.801595
-0.5446534,17.444357,3.7418854,17.200325,2695,1.6740327e-10,53900,4198.508,-1.133975,-1.9535441,2.6392776e-14,23.030067,1.0029197,0.14999999,-0.35485628,,17.444357,,19.232504,5372.851188659668,1.5578871,-1.0,5.010953,15.802114
-0.54478747,17.444357,4.4275064,17.195866,2696,1.672791e-10,53920,4198.672,-1.1384851,-1.9539152,2.6402544e-14,23.033344,1.0033685,0.14999999,-0.9085286,,17.444357,,19.232504,5376.019208908081,1.5573702,-1.0,5.0035086,15.80263
-0.5449326,17.444357,4.4413857,17.19563,2697,1.6715508e-10,53940,4198.832,-1.1763406,-1.954286,2.6412366e-14,23.036716,1.0038224,0.14999999,-0.9389653,,17.444357,,19.232504,5379.155713558197,1.5568523,-1.0,4.9960938,15.803148
-0.5451867,17.444357,4.577388,17.19486,2698,1.670312e-10,53960,4198.996,-1.0558829,-1.9546567,2.642214e-14,23.040962,1.0043267,0.14999999,-1.2339693,,17.444357,,19.232504,5382.252789020538,1.5563364,-1.0,4.9887047,15.803664
