ReturnMin,Iteration,TimestepsSoFar,IWLastEpisode,LQGmu1_actor,Regret/t,DenMISELogFirst,ReturnStepMax,ReturnLastEpisode,ReturnMean,delta,IWMean,Regret,Bound,DenMISEMeanLog,LQGsigma_higher,LQGmu1_higher,DenMISELogLast,ReturnAbsMax,IWFirstEpisode,IWMin,IWMax,ReturnMax,TimeElapsed
,4097,81940,2.7124577,-0.90796256,1.3190384,-1.7168326,19.23485,17.385576,16.040962,7.243518e-11,0.9968256,5404.1016,21.868622,-0.5094341,0.14999999,-0.59183675,-0.043455355,17.44557,0.00065103266,,2.817944,17.44557,11472.104420900345
,4098,81960,2.6072962,-1.232887,1.3187389,-1.7170764,19.23485,17.276817,16.041262,7.2399836e-11,0.9904474,5404.1875,21.867973,-0.50935185,0.14999999,-1.0,-0.16837436,17.44557,8.174808e-11,,4.9767823,17.44557,11476.89202427864
,4099,81980,4.762,-0.92585504,1.3184566,-1.7173204,19.23485,17.19258,16.041544,7.236452e-11,0.99081004,5404.3516,21.871708,-0.509666,0.14999999,-1.0,-1.787739,17.44557,8.176804e-11,,4.9719577,17.44557,11482.938107013702
,4100,82000,2.828455,-1.151246,1.3181572,-1.7175643,19.23485,17.262474,16.041843,7.232922e-11,0.9907009,5404.4453,21.867382,-0.50958884,0.14999999,-1.0,-0.1837153,17.44557,8.178785e-11,,4.9671474,17.44557,11487.677660226822
,4101,82020,4.54165,-1.1297352,1.3178768,-1.7178082,19.23485,17.19569,16.042124,7.229395e-11,0.99101055,5404.6094,21.870213,-0.5097213,0.14999999,-1.0,-1.0434499,17.44557,8.180782e-11,,4.962346,17.44557,11492.367961406708
,4102,82040,4.4570556,-1.104562,1.3175945,-1.718052,19.23485,17.198662,16.042406,7.2258706e-11,0.99129945,5404.7656,21.872696,-0.5098164,0.14999999,-1.0,-0.89033425,17.44557,8.1827795e-11,,4.9575567,17.44557,11497.435683250427
,4103,82060,4.341847,-1.0340662,1.3173141,-1.7182958,19.23485,17.19653,16.042686,7.2223484e-11,0.9915603,5404.9453,21.874697,-0.5098731,0.14999999,-1.0,-0.7330789,17.44557,8.184777e-11,,4.9527793,17.44557,11502.404278993607
,4104,82080,3.9053237,-1.148558,1.3170319,-1.7185395,19.23485,17.201855,16.042969,7.21883e-11,0.99171466,5405.1016,21.874878,-0.50985086,0.14999999,-1.0,-0.40994817,17.44557,8.1867756e-11,,4.9480133,17.44557,11508.764732837677
,4105,82100,4.5166836,-1.1419996,1.3167496,-1.7187831,19.23485,17.20099,16.043251,7.215313e-11,0.9920184,5405.258,21.877634,-0.5099772,0.14999999,-1.0,-1.0200297,17.44557,8.188759e-11,,4.9432592,17.44557,11513.860234737396
,4106,82120,4.48927,-0.91748476,1.3164711,-1.7190267,19.23485,17.19385,16.04353,7.2117985e-11,0.9923153,5405.4297,21.880262,-0.5100916,0.14999999,-1.0,-0.9715951,17.44557,8.1907585e-11,,4.9385166,17.44557,11519.553429365158
,4107,82140,2.7170982,-1.2706568,1.3161697,-1.7192702,19.23485,17.278488,16.04383,7.2082874e-11,0.99218106,5405.508,21.875538,-0.5100114,0.14999999,-1.0,-0.17268893,17.44557,8.192758e-11,,4.9337854,17.44557,11523.745184659958
,4108,82160,4.78318,-1.0514139,1.3158913,-1.7195138,19.23485,17.182844,16.04411,7.2047784e-11,0.9925505,5405.6797,21.879412,-0.51042825,0.14999999,-1.0,-2.2148159,17.44557,8.1947435e-11,,4.9290657,17.44557,11528.652651786804
,4109,82180,4.015652,-1.2307566,1.3156128,-1.7197571,19.23485,17.194567,16.044388,7.201272e-11,0.99273294,5405.8516,21.880087,-0.51042056,0.14999999,-1.0,-0.4707603,17.44557,8.196744e-11,,4.9243584,17.44557,11534.847229480743
,4110,82200,4.710599,-1.0951684,1.3153305,-1.7200005,19.23485,17.198992,16.04467,7.197768e-11,0.9930846,5406.008,21.88368,-0.51072526,0.14999999,-1.0,-1.7549366,17.44557,8.198746e-11,,4.9196596,17.44557,11541.195927381516
,4111,82220,4.267602,-1.2397876,1.315052,-1.7202437,19.23485,17.1919,16.044949,7.1942674e-11,0.9933286,5406.1797,21.885416,-0.5107667,0.14999999,-1.0,-0.6741376,17.44557,8.200732e-11,,4.9149747,17.44557,11546.386286735535
,4112,82240,4.718277,-1.1337315,1.3147717,-1.720487,19.23485,17.196106,16.045229,7.190768e-11,0.99368215,5406.336,21.889048,-0.5110943,0.14999999,-1.0,-1.8509976,17.44557,8.202734e-11,,4.910299,17.44557,11552.558810710907
,4113,82260,4.4318485,-0.9300964,1.3144932,-1.7207301,19.23485,17.194391,16.045507,7.1872716e-11,0.99396574,5406.508,21.891478,-0.5111924,0.14999999,-1.0,-0.9080599,17.44557,8.2047216e-11,,4.905635,17.44557,11558.687095880508
,4114,82280,2.8617284,-1.1498946,1.3141975,-1.7209733,19.23485,17.261362,16.045803,7.1837786e-11,0.9938679,5406.6016,21.887398,-0.51111394,0.14999999,-1.0,-0.18183361,17.44557,8.206724e-11,,4.900982,17.44557,11564.907656669617
,4115,82300,4.482992,-0.9112381,1.3139153,-1.7212162,19.23485,17.198757,16.046085,7.180287e-11,0.9941648,5406.7656,21.890064,-0.51123947,0.14999999,-1.0,-1.0214069,17.44557,8.208713e-11,,4.8963404,17.44557,11571.356163978577
,4116,82320,2.6298842,-1.0489274,1.3136158,-1.7214593,19.23485,17.283972,16.046385,7.176798e-11,0.9940116,5406.8438,21.885056,-0.5111566,0.14999999,-1.0,-0.16384025,17.44557,8.2107016e-11,,4.8917108,17.44557,11577.741108894348
,4117,82340,3.9754925,-0.87548846,1.3133354,-1.7217022,19.23485,17.199406,16.046665,7.1733126e-11,0.99418586,5407.008,21.885628,-0.5111445,0.14999999,-1.0,-0.45516485,17.44557,8.212706e-11,,4.8870897,17.44557,11584.543792247772
,4118,82360,2.1736393,-0.91519743,1.3130283,-1.721945,19.23485,17.313442,16.046972,7.1698286e-11,0.99392307,5407.0547,21.878742,-0.5110565,0.14999999,-1.0,-0.14273521,17.44557,8.2146956e-11,,4.88248,17.44557,11590.209908485413
,4119,82380,2.6755674,-1.0699989,1.3127308,-1.7221879,19.23485,17.27683,16.04727,7.166348e-11,0.9937829,5407.1406,21.873966,-0.51097417,0.14999999,-1.0,-0.16579048,17.44557,8.216686e-11,,4.877884,17.44557,11594.870819091797
,4120,82400,4.1003027,-0.8345794,1.3124504,-1.7224306,19.23485,17.197567,16.04755,7.16287e-11,0.9939896,5407.297,21.875103,-0.5109832,0.14999999,-1.0,-0.5417648,17.44557,8.2186924e-11,,4.873297,17.44557,11598.675341844559
,4121,82420,1.6506847,-1.1076293,1.3121395,-1.7226733,19.23485,17.3345,16.047861,7.159394e-11,0.9936021,5407.328,21.866076,-0.5108927,0.14999999,-1.0,-0.13109711,17.44557,8.220683e-11,,4.8687215,17.44557,11605.281120300293
,4122,82440,4.2901325,-1.1951432,1.3118591,-1.7229159,19.23485,17.19722,16.048141,7.155921e-11,0.99385595,5407.4844,21.86803,-0.5109487,0.14999999,-1.0,-0.73555994,17.44557,8.222675e-11,,4.864155,17.44557,11612.139093399048
,4123,82460,4.5817714,-1.0502713,1.3115788,-1.7231585,19.23485,17.200434,16.048422,7.15245e-11,0.9941807,5407.6406,21.871212,-0.5111636,0.14999999,-1.0,-1.390146,17.44557,8.224667e-11,,4.8596015,17.44557,11617.170244216919
,4124,82480,3.9645016,-0.7279208,1.3113022,-1.723401,19.23485,17.197107,16.048698,7.148981e-11,0.9943554,5407.8047,21.871815,-0.5111516,0.14999999,-1.0,-0.45535874,17.44557,8.2266596e-11,,4.8550572,17.44557,11622.285584926605
,4125,82500,0.5750216,-0.9129321,1.310976,-1.7236434,19.23485,17.388836,16.049025,7.1455154e-11,0.993709,5407.7734,21.858324,-0.5110566,0.14999999,-1.0,-0.11351778,17.44557,8.2286684e-11,,4.850524,17.44557,11626.665328979492
,4126,82520,8.331139e-05,-0.3318319,1.3106766,-1.7238859,19.23485,17.277029,16.049324,7.142052e-11,1.02425,5407.8516,21.857662,-0.51097333,0.14999999,-0.2244898,-0.16117887,17.44557,1.898403,,4.8035626,17.44557,11633.88249540329
,4127,82540,3.080743,-0.1704546,1.3103943,-1.7236682,19.23485,17.22051,16.049606,7.138592e-11,1.0222378,5407.992,21.854427,-0.51088285,0.14999999,-0.30612245,-0.1616777,17.44557,0.5421485,,3.5250957,17.44557,11639.93284368515
,4128,82560,4.0508456,-0.17292897,1.3102798,-1.7237791,19.23485,16.52256,16.04972,7.135133e-11,1.0239801,5408.836,21.856081,-0.510904,0.14999999,-0.26530612,-0.6206733,17.44557,1.0527675,,4.0561104,17.44557,11644.393807888031
,4129,82580,4.615243,-0.4605291,1.3101597,-1.7237663,19.23485,16.551811,16.04984,7.131678e-11,1.0248381,5409.6484,21.858711,-0.51092255,0.14999999,-0.2244898,-0.6102612,17.44557,1.8981761,,4.7936068,17.44557,11649.674845933914
,4130,82600,0.00430828,-1.1020818,1.3098335,-1.7235489,19.23485,17.393875,16.050167,7.1282244e-11,0.9935611,5409.617,21.853626,-0.51080304,0.14999999,-1.0,-0.0419109,17.44557,8.2278837e-11,,4.8507,17.44557,11655.797352075577
,4131,82620,4.2516317,-1.2002381,1.309555,-1.723791,19.23485,17.202991,16.050446,7.124774e-11,0.9938067,5409.7734,21.855463,-0.5108505,0.14999999,-1.0,-0.7006921,17.44557,8.2298765e-11,,4.8461823,17.44557,11661.966858148575
,4132,82640,4.578224,-0.9946317,1.3092766,-1.724033,19.23485,17.199821,16.050724,7.121326e-11,0.9941315,5409.9297,21.85866,-0.5110757,0.14999999,-1.0,-1.4341364,17.44557,8.231871e-11,,4.841676,17.44557,11666.90634059906
,4133,82660,3.519445,-1.0105907,1.3089981,-1.724275,19.23485,17.205181,16.051003,7.11788e-11,0.99419993,5410.086,21.857468,-0.5110215,0.14999999,-1.0,-0.28076217,17.44557,8.233865e-11,,4.8371787,17.44557,11673.761049032211
,4134,82680,3.6558344,-1.0580349,1.3087177,-1.7245169,19.23485,17.198467,16.051283,7.114437e-11,0.9943021,5410.242,21.856842,-0.5109767,0.14999999,-1.0,-0.32063538,17.44557,8.235844e-11,,4.832692,17.44557,11678.902729988098
,4135,82700,3.9984262,-0.90683234,1.3084393,-1.7247587,19.23485,17.198866,16.051561,7.1109965e-11,0.99448735,5410.3984,21.857653,-0.51097125,0.14999999,-1.0,-0.48256493,17.44557,8.2378396e-11,,4.828219,17.44557,11684.526789665222
,4136,82720,2.5618348,-1.0693486,1.3081455,-1.7250006,19.23485,17.28064,16.051855,7.107558e-11,0.99432564,5410.4844,21.852545,-0.51088667,0.14999999,-1.0,-0.15543593,17.44557,8.239835e-11,,4.8237524,17.44557,11691.605858564377
,4137,82740,4.060863,-1.133413,1.307869,-1.7252424,19.23485,17.190582,16.052132,7.104122e-11,0.9945269,5410.6484,21.853634,-0.5108928,0.14999999,-1.0,-0.5300858,17.44557,8.241831e-11,,4.819299,17.44557,11696.951975345612
,4138,82760,4.3589435,-1.0443249,1.3075924,-1.725484,19.23485,17.19846,16.052408,7.100689e-11,0.99480057,5410.8125,21.855972,-0.5109856,0.14999999,-1.0,-0.889582,17.44557,8.243828e-11,,4.8148546,17.44557,11703.237894535065
,4139,82780,3.8976433,-0.9486192,1.3073158,-1.7257257,19.23485,17.196398,16.052685,7.097258e-11,0.9949629,5410.9766,21.856398,-0.5109665,0.14999999,-1.0,-0.42585048,17.44557,8.2458096e-11,,4.810421,17.44557,11707.721506357193
,4140,82800,3.045521,-1.0459063,1.3070278,-1.7259673,19.23485,17.241396,16.052973,7.0938304e-11,0.99491966,5411.1016,21.853327,-0.51089126,0.14999999,-1.0,-0.19415693,17.44557,8.2478066e-11,,4.805998,17.44557,11714.03699541092
,4141,82820,3.9028468,-0.98754174,1.3067532,-1.7262088,19.23485,17.198624,16.053247,7.0904047e-11,0.9950837,5411.2656,21.853794,-0.5108731,0.14999999,-1.0,-0.43035567,17.44557,8.249805e-11,,4.8015842,17.44557,11720.567814588547
,4142,82840,3.4357905,-0.965619,1.3064728,-1.7264502,19.23485,17.211002,16.053528,7.086981e-11,0.9951355,5411.414,21.852345,-0.51081365,0.14999999,-1.0,-0.2595147,17.44557,8.251788e-11,,4.797181,17.44557,11725.829242229462
,4143,82860,3.2205176,-1.0198641,1.3061886,-1.7266916,19.23485,17.232862,16.053812,7.08356e-11,0.995136,5411.539,21.850029,-0.51074415,0.14999999,-1.0,-0.21762839,17.44557,8.2537865e-11,,4.7927885,17.44557,11730.564160108566
,4144,82880,3.7066357,-0.9995853,1.3059101,-1.726933,19.23485,17.2023,16.05409,7.080142e-11,0.9952542,5411.6953,21.84972,-0.5107043,0.14999999,-1.0,-0.3407116,17.44557,8.255771e-11,,4.7884073,17.44557,11736.975815057755
,4145,82900,3.5374868,-1.0944593,1.3056335,-1.7271743,19.23485,17.203602,16.054367,7.076727e-11,0.99533206,5411.8516,21.848726,-0.5106513,0.14999999,-1.0,-0.28523883,17.44557,8.257771e-11,,4.7840347,17.44557,11741.813602209091
,4146,82920,4.1663327,-1.1763085,1.3053589,-1.7274154,19.23485,17.200647,16.054642,7.073313e-11,0.9955619,5412.0156,21.850346,-0.5106852,0.14999999,-1.0,-0.6471338,17.44557,8.2597554e-11,,4.7796702,17.44557,11747.647685050964
,4147,82940,4.461684,-0.95924723,1.3050823,-1.7276566,19.23485,17.19505,16.054918,7.069902e-11,0.9958632,5412.172,21.85319,-0.5108544,0.14999999,-1.0,-1.2081158,17.44557,8.2617566e-11,,4.775319,17.44557,11752.449470758438
,4148,82960,3.146462,-0.78563887,1.3047962,-1.7278978,19.23485,17.237371,16.055204,7.066493e-11,0.99584734,5412.297,21.850615,-0.5107819,0.14999999,-1.0,-0.20500357,17.44557,8.2637425e-11,,4.7709765,17.44557,11757.101816892624
,4149,82980,0.018191738,-0.16945624,1.3044872,-1.7281388,19.23485,17.345095,16.055513,7.0630876e-11,1.022216,5412.3125,21.848576,-0.5106898,0.14999999,-0.30612245,-0.12472059,17.44557,0.5445776,,3.5342329,17.44557,11761.873093128204
,4150,83000,4.6547694,-0.4899531,1.3043766,-1.7282486,19.23485,16.511189,16.055624,7.059684e-11,1.0246578,5413.164,21.851074,-0.51071274,0.14999999,-0.2244898,-0.6270151,17.44557,1.9067034,,4.8090343,17.44557,11766.634867668152
,4151,83020,2.7494826,-0.56046146,1.3040695,-1.7280301,19.23485,17.333092,16.055931,7.0562826e-11,1.0093716,5413.1875,21.847454,-0.51059395,0.14999999,-0.46938777,-0.042629816,17.44557,0.018271867,,2.781858,17.44557,11771.30975985527
,4152,83040,2.656591,-0.5121483,1.3037472,-1.7282666,19.23485,17.390556,16.056253,7.0528854e-11,1.005072,5413.1562,21.848145,-0.5104821,0.14999999,-0.5102041,-0.054991204,17.44557,0.0065003536,,2.777446,17.44557,11776.02010846138
,4153,83060,2.7762113,-0.7275659,1.3034248,-1.7285058,19.23485,17.39828,16.056576,7.0494895e-11,1.0052478,5413.125,21.849236,-0.51036817,0.14999999,-0.5102041,-0.042989682,17.44557,0.0065019066,,2.7762575,17.44557,11780.767325162888
,4154,83080,2.1525951e-11,0.4799528,1.3031044,-1.7287451,19.23485,17.384588,16.056896,7.0460957e-11,0.947948,5413.1016,21.846815,-0.5102724,0.14999999,0.3469388,-0.11695138,17.44557,3.0774558,,27.791313,17.44557,11785.480862379074
,4155,83100,1.0689744e-08,-0.771386,1.3052807,-1.7282451,19.23485,7.0073533,16.05472,7.0427046e-11,1.0050064,5423.4453,21.843119,-0.5107532,0.14999999,-0.5102041,-2.4547427,17.44557,0.0065002143,,2.7757392,17.44557,11790.272429466248
,4156,83120,0.9429807,-1.0193744,1.3049679,-1.7284843,19.23485,17.359072,16.055033,7.039316e-11,0.99558705,5423.4453,21.844234,-0.5106591,0.14999999,-1.0,-0.124539085,17.44557,8.268598e-11,,4.7746863,17.44557,11795.074748754501
,4157,83140,3.6945915,-1.1443212,1.3046951,-1.7287248,19.23485,17.196648,16.055305,7.0359295e-11,0.99570334,5423.617,21.843914,-0.51061857,0.14999999,-1.0,-0.33703005,17.44557,8.2705856e-11,,4.7703557,17.44557,11802.010215997696
,4158,83160,4.3589272,-1.1470939,1.3044205,-1.7289654,19.23485,17.194242,16.05558,7.0325454e-11,0.9959801,5423.7812,21.84634,-0.51072705,0.14999999,-1.0,-0.9569026,17.44557,8.272574e-11,,4.766033,17.44557,11808.168690681458
,4159,83180,4.3645954,-1.2509075,1.3041458,-1.7292058,19.23485,17.197617,16.055855,7.029165e-11,0.996258,5423.9453,21.848803,-0.5108399,0.14999999,-1.0,-0.9761577,17.44557,8.274562e-11,,4.7617216,17.44557,11813.889996290207
,4160,83200,4.596078,-1.0922831,1.303875,-1.7294463,19.23485,17.190384,16.056126,7.0257855e-11,0.9965916,5424.117,21.852219,-0.51118577,0.14999999,-1.0,-1.9460131,17.44557,8.276551e-11,,4.7574186,17.44557,11819.212632417679
,4161,83220,4.1375895,-0.9872397,1.3035984,-1.7296866,19.23485,17.200676,16.056402,7.0224083e-11,0.99681497,5424.2734,21.853752,-0.5112157,0.14999999,-1.0,-0.6311802,17.44557,8.2785404e-11,,4.7531266,17.44557,11824.460041999817
,4162,83240,3.412737,-1.1542699,1.3033199,-1.729927,19.23485,17.215843,16.05668,7.019035e-11,0.99686396,5424.414,21.852304,-0.5111546,0.14999999,-1.0,-0.2529514,17.44557,8.2805304e-11,,4.7488446,17.44557,11831.066605091095
,4163,83260,4.3732767,-1.1550494,1.3030453,-1.7301672,19.23485,17.198946,16.056955,7.015663e-11,0.99714446,5424.578,21.854828,-0.511279,0.14999999,-1.0,-1.0262026,17.44557,8.2825205e-11,,4.7445717,17.44557,11837.746018886566
,4164,83280,4.372131,-0.88368815,1.3027706,-1.7304074,19.23485,17.20068,16.05723,7.0122935e-11,0.99742466,5424.7344,21.857347,-0.5114045,0.14999999,-1.0,-1.0312986,17.44557,8.284511e-11,,4.740309,17.44557,11843.622517585754
,4165,83300,2.259914,-0.85992193,1.302475,-1.7306474,19.23485,17.283237,16.057526,7.008926e-11,0.9971976,5424.8125,21.851194,-0.5113156,0.14999999,-1.0,-0.1377774,17.44557,8.286502e-11,,4.736057,17.44557,11848.943713188171
,4166,83320,1.960889,-1.0901002,1.3021736,-1.7308875,19.23485,17.311632,16.057827,7.005562e-11,0.99689966,5424.8594,21.843834,-0.5112251,0.14999999,-1.0,-0.13125795,17.44557,8.2884935e-11,,4.731813,17.44557,11857.28284406662
,4167,83340,4.1084385,-0.8242334,1.3019028,-1.7311275,19.23485,17.191576,16.058098,7.0022e-11,0.9971181,5425.0312,21.845297,-0.51125085,0.14999999,-1.0,-0.61526245,17.44557,8.2904704e-11,,4.7275796,17.44557,11863.925374031067
,4168,83360,1.5203178,-0.8229313,1.3015976,-1.7313675,19.23485,17.332592,16.058403,6.998841e-11,0.99671584,5425.0625,21.836142,-0.5111595,0.14999999,-1.0,-0.1272691,17.44557,8.2924625e-11,,4.723355,17.44557,11870.097219228745
,4169,83380,0.5840643,-0.7189957,1.3012905,-1.7316074,19.23485,17.33832,16.05871,6.9954834e-11,0.99982584,5425.078,21.833214,-0.5110683,0.14999999,-0.5510204,-0.12708646,17.44557,0.0021541843,,2.810389,17.44557,11873.581475496292
,4170,83400,9.062214e-29,0.73254913,1.3009739,-1.7318467,19.23485,17.376936,16.059027,6.9921284e-11,1.015033,5425.0625,21.83228,-0.5109736,0.14999999,1.0,-0.11644914,17.44557,1.0217054e-07,,95.83183,17.44557,11879.718806743622
,4171,83420,38.478,0.7426299,1.303812,-1.7320865,19.23485,4.218839,16.056189,6.988776e-11,1.0354952,5438.203,21.848488,-0.5115084,0.14999999,0.67346936,-2.74947,17.44557,0.0060054753,,39.21348,17.44557,11884.605570554733
,4172,83440,2.7191206e-16,-0.5292187,1.3066845,-1.7323248,19.23485,4.0834446,16.053316,6.985427e-11,0.9949718,5451.4844,21.829536,-0.51203835,0.14999999,-0.59183675,-2.7541327,17.44557,0.00066119694,,2.85503,17.44557,11890.89591884613
,4173,83460,2.7610903,-0.52620363,1.3063564,-1.7325643,19.23485,17.412874,16.053644,6.982079e-11,0.9999057,5451.422,21.830765,-0.51192844,0.14999999,-0.5510204,-0.048006635,17.44557,0.0021562467,,2.809342,17.44557,11897.77072429657
,4174,83480,2.7496505,-0.5542096,1.306036,-1.7328033,19.23485,17.394796,16.053965,6.9787336e-11,1.000078,5451.3906,21.831726,-0.5118169,0.14999999,-0.5510204,-0.046978295,17.44557,0.002156762,,2.8081245,17.44557,11903.404358625412
,4175,83500,2.805884,-0.5768094,1.3057117,-1.7330424,19.23485,17.4082,16.054289,6.975391e-11,1.0002631,5451.3438,21.832924,-0.5117073,0.14999999,-0.5510204,-0.053763095,17.44557,0.0021572772,,2.806909,17.44557,11910.044436454773
,4176,83520,2.786157,-0.31722772,1.3053913,-1.7332814,19.23485,17.388807,16.05461,6.9720514e-11,1.0004436,5451.3125,21.834023,-0.5115994,0.14999999,-0.5510204,-0.061261147,17.44557,0.0021577936,,2.805695,17.44557,11915.644082546234
,4177,83540,1.411343,-0.5731311,1.30513,-1.7335203,19.23485,17.146246,16.05487,6.968713e-11,1.0048256,5451.5234,21.828087,-0.5115232,0.14999999,-0.5102041,-0.19391315,17.44557,0.0065345922,,2.7778506,17.44557,11921.765949726105
,4178,83560,2.7909422,-0.3356368,1.3048096,-1.7337581,19.23485,17.392702,16.055191,6.965377e-11,1.000376,5451.5,21.82889,-0.5114138,0.14999999,-0.5510204,-0.059061803,17.44557,0.0021588218,,2.8033648,17.44557,11927.853370904922
,4179,83580,2.798092,-0.20428488,1.3045292,-1.7339969,19.23485,17.225143,16.055471,6.962044e-11,1.0228244,5451.633,21.827415,-0.5113299,0.14999999,-0.26530612,-0.1606764,17.44557,1.0635797,,4.0860295,17.44557,11933.410036802292
,4180,83600,4.04179,-0.3062105,1.3043232,-1.7339817,19.23485,16.919785,16.055677,6.9587135e-11,1.0230775,5452.0703,21.829126,-0.511322,0.14999999,-0.26530612,-0.50125265,17.44557,1.0635636,,4.0830154,17.44557,11939.529151916504
,4181,83620,3.2971225,-0.60236716,1.3040524,-1.7339665,19.23485,17.188732,16.055948,6.9553856e-11,1.0215976,5452.242,21.828121,-0.5112458,0.14999999,-0.30612245,-0.21486884,17.44557,0.5477605,,3.5424998,17.44557,11945.867912054062
,4182,83640,2.6929712,-0.63008034,1.3037319,-1.7340747,19.23485,17.394695,16.056269,6.952059e-11,1.0003917,5452.211,21.827019,-0.51113534,0.14999999,-0.5510204,-0.07105245,17.44557,0.0021595054,,2.8031528,17.44557,11952.353099822998
,4183,83660,2.5149078,-0.57943285,1.3034191,-1.7343132,19.23485,17.36626,16.056581,6.948735e-11,1.0005076,5452.203,21.826988,-0.5110329,0.14999999,-0.5510204,-0.08295419,17.44557,0.0021600213,,2.8019447,17.44557,11959.42890381813
,4184,83680,2.8162417,-0.5131601,1.3031044,-1.7345518,19.23485,17.373417,16.056896,6.9454144e-11,0.9959019,5452.1875,21.828236,-0.5109251,0.14999999,-0.59183675,-0.06064085,17.44557,0.0006626713,,2.8461616,17.44557,11965.855724334717
,4185,83700,2.6862984,-0.36818042,1.3027802,-1.7347906,19.23485,17.415997,16.05722,6.9420955e-11,1.0008518,5452.133,21.829094,-0.51081413,0.14999999,-0.5510204,-0.041835994,17.44557,0.0021610516,,2.7995775,17.44557,11971.242878437042
,4186,83720,1.8998171,-0.611423,1.3024788,-1.735029,19.23485,17.323668,16.057522,6.9387794e-11,1.0053189,5452.172,21.825573,-0.51071864,0.14999999,-0.5102041,-0.1118144,17.44557,0.006544458,,2.7715905,17.44557,11974.965555667877
,4187,83740,2.6384807,-0.5643097,1.3021622,-1.7352663,19.23485,17.382837,16.057838,6.9354654e-11,1.0008578,5452.1484,21.825298,-0.51061285,0.14999999,-0.5510204,-0.07309911,17.44557,0.0021620803,,2.797265,17.44557,11979.58368730545
,4188,83760,2.7941751,-0.286525,1.3018398,-1.7355045,19.23485,17.409239,16.05816,6.932153e-11,1.0010405,5452.1016,21.82648,-0.5105034,0.14999999,-0.5510204,-0.053280104,17.44557,0.0021625957,,2.7960653,17.44557,11985.149371385574
,4189,83780,3.4143713,-0.20388208,1.3015709,-1.7357428,19.23485,17.17831,16.05843,6.9288436e-11,1.0213622,5452.2734,21.821049,-0.5104431,0.14999999,-0.30612245,-0.25834653,17.44557,0.54873437,,3.5435708,17.44557,11990.957521677017
