TimestepsSoFar,ReturnStepMax,Regret/t,Delta,DenMISELogLast,LQGmu1_actor,ReturnAbsMax,Iteration,DenMISELogFirst,LQGmu1_higher,IWMin,Regret,IWMax,GridSize,ReturnLastEpisode,TimeElapsed,Bound,ReturnMin,LQGsigma_higher,ReturnMax,ReturnMean,IWMean,IWFirstEpisode,DenMISEMeanLog,IWLastEpisode
93560,0.9989831,0.09006941,2.7779923e-10,-0.54384124,-0.69668347,0.9559584,4678,-0.9251176,-0.7777778,,421.34473,8.350123,10,0.9554975,13929.068665981293,1.3595957,,0.044551425,0.9559584,0.8750506,1.0105832,0.17274523,-0.6986867,8.082392
93580,0.9989831,0.090052366,2.7768052e-10,-0.90279937,-0.634549,0.9559584,4679,-0.92529446,-0.5555556,,421.35498,3.791383,10,0.95445406,13934.765586137772,1.3593348,,0.26359713,0.9559584,0.87506765,1.0053445,1.4922729,-0.6987282,3.2344916
93600,0.9989831,0.09003532,2.7756186e-10,-0.8817236,-0.6174589,0.9559584,4680,-0.92518926,-0.5555556,,421.36523,6.8234296,10,0.95509905,13940.418623685837,1.3598095,,0.10836801,0.9559584,0.8750847,1.00734,0.035807252,-0.69876593,6.81641
93620,0.9989831,0.09001809,2.774433e-10,-0.71891564,-0.61698645,0.9559584,4681,-0.92539525,-0.5555556,,421.3745,7.9513245,10,0.9554399,13946.047210931778,1.3598248,,0.069483444,0.9559584,0.8751019,1.0136678,1.9472915e-05,-0.69876885,7.923128
93640,0.9989831,0.09000093,2.7732477e-10,-0.7119351,-0.74292856,0.9559584,4682,-0.9256089,-0.5555556,,421.38428,6.806019,10,0.9557314,13951.694494724274,1.3599533,,0.10836801,0.9559584,0.8751191,1.0080156,0.03582228,-0.69876885,6.3888006
93660,0.9989831,0.08998376,2.7720637e-10,-0.20692709,-0.8173969,0.9559584,4683,-0.92581475,-0.7777778,,421.39404,7.8694377,10,0.9556359,13957.34423494339,1.3596609,,0.069483444,0.9559584,0.87513626,1.0112758,1.954431,-0.6986622,6.226912
93680,0.9989831,0.089966655,2.77088e-10,-0.31737858,-0.70943034,0.9559584,4684,-0.925611,-0.7777778,,421.4038,8.325021,10,0.9550553,13962.994770050049,1.3596152,,0.044551425,0.9559584,0.87515336,1.0116653,0.17283048,-0.6985786,8.282409
93700,0.9989831,0.08994949,2.769697e-10,-0.78587174,-0.80564135,0.9559584,4685,-0.92578757,-0.7777778,,421.41357,6.8373356,10,0.9554726,13968.701789140701,1.3600001,,0.10836801,0.9559584,0.8751705,1.0165442,4.0772834,-0.69859487,6.6211276
93720,0.9989831,0.08993244,2.7685154e-10,-0.027095895,-0.558192,0.9559584,4686,-0.9251311,-0.7777778,,421.42334,5.3391867,10,0.9553837,13974.402762413025,1.3596857,,0.1690133,0.9559584,0.8751876,1.013195,4.2433867,-0.69844824,2.3925166
93740,0.9989831,0.089915395,2.7673341e-10,0.18669152,-0.18068925,0.9559584,4687,-0.9244394,-0.5555556,,421.4336,2.5363011,10,0.95508075,13980.108246326447,1.3591479,,0.41111228,0.9559584,0.8752046,1.0017338,1.6622887,-0.69825643,0.8051218
93760,0.9989831,0.08989847,2.7661534e-10,-0.8548109,-0.25355804,0.9559584,4688,-0.9242981,-0.11111111,,421.44385,9.259484,10,0.9542058,13985.893239974976,1.3603253,,0.069483444,0.9559584,0.87522155,0.99519634,9.111367e-29,-0.6982894,8.175774
93780,0.9989831,0.08988136,2.764974e-10,-0.88513505,-0.07181181,0.9559584,4689,-0.9245114,-0.11111111,,421.4536,8.681618,10,0.9555127,13991.612944602966,1.3592485,,0.10836801,0.9559584,0.87523866,0.99129677,9.1766395e-12,-0.6983304,3.760297
93800,0.9989831,0.08986622,2.7637947e-10,-0.4552563,-1.4659276,0.9559584,4690,-0.92472464,-1.0,,421.47266,11.418886,10,0.94670385,13997.337401390076,1.3589377,,0.6411804,0.9559584,0.8752538,1.0072887,1.555543,-0.6982805,0.34402347
93820,0.9989831,0.08984947,2.7626165e-10,-2.9887958,-0.81889737,0.9559584,4691,-0.9246062,-1.0,,421.4839,10.207308,10,0.95353496,14002.973574638367,1.3594412,,0.41111228,0.9559584,0.87527055,1.0050691,2.3967407,-0.69876736,10.140353
93840,0.9989831,0.089832366,2.7614394e-10,-0.3483833,-0.77542025,0.9559584,4692,-0.92430854,-0.7777778,,421.49365,8.303895,10,0.95541424,14008.581467151642,1.3595425,,0.044551425,0.9559584,0.87528765,1.0127319,0.17260551,-0.69869167,8.286438
93860,0.9989831,0.08981526,2.7602623e-10,0.4165368,-0.7464471,0.9559584,4693,-0.92448485,-0.7777778,,421.50293,8.290991,10,0.95547724,14014.226537942886,1.3588754,,0.044551425,0.9559584,0.87530476,1.0125421,0.17263596,-0.69845146,5.8957734
93880,0.9989831,0.08979815,2.7590863e-10,-0.11319084,-1.1466236,0.9559584,4694,-0.92466116,-1.0,,421.5127,24.206799,10,0.9554654,14019.911279439926,1.3588448,,1.0,0.9559584,0.87532187,0.98346025,1.0022695,-0.69832426,0.43262142
93900,0.9989831,0.089781284,2.757911e-10,-1.7681447,-0.15674666,0.9559584,4695,-0.9246607,-0.11111111,,421.52295,9.237096,10,0.9547826,14025.596395254135,1.3584906,,0.069483444,0.9559584,0.87533873,0.9944287,9.1146344e-29,-0.6985558,
93920,0.9989831,0.08976483,2.7567368e-10,-0.53373003,-0.86918885,0.9559584,4696,-0.92487365,-0.7777778,,421.53564,8.280671,10,0.95296127,14031.24134683609,1.3584812,,0.044551425,0.9559584,0.8753552,1.0126591,0.17270309,-0.6985219,
93940,0.9989831,0.08974773,2.7555633e-10,-0.95660645,-1.4514502,0.9559584,4697,-0.9250498,-1.0,,421.5454,10.183937,10,0.95537424,14036.958910703659,1.358712,,0.41111228,0.9559584,0.8753723,1.0051401,2.3978043,-0.6985745,2.401119
93960,0.9989831,0.0897311,2.75439e-10,-2.9494092,-0.7603093,0.9559584,4698,-0.9247523,-1.0,,421.55664,11.354309,10,0.95324844,14042.593111991882,1.3594687,,0.6411804,0.9559584,0.8753889,1.0089455,1.555586,-0.6990524,9.2724
93980,0.9989831,0.08971411,2.753218e-10,0.22266714,-0.7859888,0.9559584,4699,-0.9246341,-0.7777778,,421.5669,7.80572,10,0.9552434,14048.269347667694,1.3588631,,0.069483444,0.9559584,0.8754059,1.0121123,1.952125,-0.69885445,4.4524693
94000,0.9989831,0.08969718,2.7520464e-10,0.37581027,-0.7755678,0.9559584,4700,-0.9244315,-0.7777778,,421.57666,9.2675085,10,0.95541275,14054.025154352188,1.3585806,,0.0285655,0.9559584,0.87542284,1.0157715,0.00025033433,-0.6986232,9.202677
94020,0.9989831,0.089680135,2.750876e-10,0.42082348,-0.7775851,0.9559584,4701,-0.92464423,-0.7777778,,421.58643,9.251239,10,0.9555046,14059.771060705185,1.3582593,,0.0285655,0.9559584,0.8754399,1.0159285,0.0002503876,-0.698382,9.141285
94040,0.9989831,0.08966309,2.749706e-10,0.4259938,-0.07113063,0.9559584,4702,-0.92485684,-0.11111111,,421.5957,8.670277,10,0.95553017,14065.481352329254,1.3582195,,0.10836801,0.9559584,0.8754569,0.99103576,9.179808e-12,-0.6981396,1.4712522e-08
94060,0.9989831,0.08964658,2.7485364e-10,-0.4697486,-0.18942887,0.9559584,4703,-0.9250695,-0.11111111,,421.6079,9.58862,10,0.95304674,14071.162677526474,1.3587441,,0.044551425,0.9559584,0.87547344,1.0027747,,-0.6980932,9.575974
94080,0.9989831,0.08962977,2.7473682e-10,-0.9237238,-0.12424796,0.9559584,4704,-0.9252821,-0.11111111,,421.61865,9.205501,10,0.9543924,14076.864534854889,1.3583099,,0.069483444,0.9559584,0.87549025,0.9953256,9.120339e-29,-0.6981407,7.6616454
94100,0.9989831,0.08961314,2.7462005e-10,0.12705502,-0.8279468,0.9559584,4705,-0.9254947,-1.0,,421.62988,10.159846,10,0.9537833,14082.500269174576,1.3581601,,0.41111228,0.9559584,0.8755069,1.0055304,2.3988712,-0.69796634,0.08839109
94120,0.9989831,0.08959627,2.7450336e-10,-0.52062833,-0.7525314,0.9559584,4706,-0.9251975,-0.7777778,,421.64014,9.241633,10,0.95538855,14088.252127170563,1.3587621,,0.0285655,0.9559584,0.87552375,1.0169724,0.00025052612,-0.6979275,5.027824
94140,0.9989831,0.089579225,2.7438674e-10,0.046815045,-0.73955166,0.9559584,4707,-0.92540985,-0.7777778,,421.6494,8.232427,10,0.95517343,14093.98124074936,1.3587402,,0.044551425,0.9559584,0.8755408,1.0139849,0.17279571,-0.6977658,7.2775536
94160,0.9989831,0.08956224,2.742702e-10,-0.27378288,-0.7202567,0.9559584,4708,-0.9255856,-0.7777778,,421.65918,7.781072,10,0.9552883,14099.85735630989,1.3588064,,0.069483444,0.9559584,0.8755578,1.0126339,1.9539833,-0.6976731,6.4894643
94180,0.9989831,0.08954537,2.7415373e-10,-0.63820684,-0.8069335,0.9559584,4709,-0.92538303,-0.7777778,,421.66895,7.7698827,10,0.9555131,14105.529976844788,1.3587611,,0.069483444,0.9559584,0.87557465,1.0130919,1.9535875,-0.69765776,7.7158475
94200,0.9989831,0.08952826,2.740373e-10,-0.047757037,-0.77720785,0.9559584,4710,-0.9251806,-0.7777778,,421.67822,8.199319,10,0.9555178,14111.250368595123,1.3585112,,0.044551425,0.9559584,0.87559175,1.0150492,0.17275612,-0.697517,7.5821075
94220,0.9989831,0.089511395,2.7392102e-10,0.42999548,-0.83049697,0.9559584,4711,-0.9253562,-0.7777778,,421.688,9.191,10,0.95547414,14117.114543437958,1.3580955,,0.0285655,0.9559584,0.8756086,1.0180866,0.0002505658,-0.69727457,9.083164
94240,0.9989831,0.08949453,2.7380476e-10,-0.5573897,-0.76561636,0.9559584,4712,-0.9255684,-0.7777778,,421.69824,7.746678,10,0.9551259,14122.861049890518,1.3583727,,0.069483444,0.9559584,0.8756255,1.0131816,1.9539497,-0.69724125,7.5178657
94260,0.9989831,0.0894776,2.7368857e-10,0.33228025,-0.9829192,0.9559584,4713,-0.925366,-1.0,,421.708,13.6292715,10,0.95534426,14128.717462062836,1.3579732,,0.01831564,0.9559584,0.8756424,1.0198934,0.0018453411,-0.6970203,4.3006422e-35
94280,0.9989831,0.08946073,2.7357244e-10,0.26818424,-0.7952787,0.9559584,4714,-0.92557776,-0.7777778,,421.71777,8.168569,10,0.9552554,14134.457042694092,1.3577588,,0.044551425,0.9559584,0.8756593,1.0151483,0.17282474,-0.6968115,0.00017043177
94300,0.9989831,0.08944386,2.7345642e-10,0.23492512,-0.06607763,0.9559584,4715,-0.92575324,-0.11111111,,421.72803,8.657185,10,0.9552666,14140.247385025024,1.3577017,,0.10836801,0.9559584,0.87567616,0.9910945,9.188041e-12,-0.6966107,6.4384555e-09
94320,0.9989831,0.089428365,2.7334046e-10,-0.57240117,-0.11241838,0.9559584,4716,-0.9259653,-0.11111111,,421.74414,9.567593,10,0.9485882,14145.955892562866,1.3580003,,0.044551425,0.9559584,0.87569165,1.0032774,,-0.69658643,9.522858
94340,0.9989831,0.08941209,2.7322455e-10,0.22942494,-0.7881333,0.9559584,4717,-0.9261773,-0.7777778,,421.75684,9.163829,10,0.9526564,14151.76280927658,1.3574992,,0.0285655,0.9559584,0.8757079,1.0185882,0.0002507716,-0.6963896,
94360,0.9989831,0.089395165,2.7310876e-10,0.36142203,-1.0059036,0.9559584,4718,-0.9263892,-1.0,,421.7661,13.604387,10,0.9553923,14157.551982402802,1.3574508,,0.01831564,0.9559584,0.87572485,1.019808,0.0018472304,-0.6961617,1.333975e-28
94380,0.9989831,0.08937836,2.7299304e-10,0.44500366,0.9571962,0.9559584,4719,-0.92660075,1.0,,421.77637,85.560074,10,0.95509744,14163.326343536377,1.3574545,,0.044551425,0.9559584,0.87574166,0.95310235,,-0.6959159,
94400,0.9989831,0.08952993,2.728774e-10,-2.6199186,-0.967373,0.9559584,4720,-0.92681265,-1.0,,422.58154,13.571023,10,0.16053739,14169.11486363411,1.3574222,,0.01831564,0.9559584,0.8755901,1.0202498,0.0018480127,-0.6963346,
94420,0.9989831,0.08951312,2.7276179e-10,-0.13708836,-0.08469804,0.9559584,4721,-0.9270241,-0.11111111,,422.5913,9.558345,10,0.9550975,14174.883433580399,1.357346,,0.044551425,0.9559584,0.8756069,1.003127,,-0.6962121,
94440,0.9989831,0.08949667,2.7264627e-10,-0.15231344,-0.7600458,0.9559584,4722,-0.9272359,-0.7777778,,422.60352,9.155755,10,0.95305246,14180.65160036087,1.3572145,,0.0285655,0.9559584,0.87562335,1.0187534,0.0002510372,-0.69609654,
94460,0.9989831,0.089479744,2.7253083e-10,0.23186636,-0.6493517,0.9559584,4723,-0.9274476,-1.0,,422.6128,11.37322,10,0.95539635,14186.427678585052,1.3571321,,0.6411804,0.9559584,0.8756403,1.0070416,1.5597844,-0.69589627,0.46006498
94480,0.9989831,0.08946282,2.7241545e-10,-0.9630503,-0.8352064,0.9559584,4724,-0.9273291,-0.7777778,,422.62256,6.775563,10,0.9554055,14192.24034166336,1.3577331,,0.10836801,0.9559584,0.8756572,1.0159518,4.0835733,-0.6959513,4.778432
94500,0.9989831,0.08944601,2.7230015e-10,-0.6283708,-0.8775854,0.9559584,4725,-0.92667675,-0.7777778,,422.63232,6.767291,10,0.95522094,14197.984031915665,1.3576003,,0.10836801,0.9559584,0.875674,1.0163022,4.08091,-0.6959337,5.996861
94520,0.9989831,0.08942926,2.721849e-10,-0.9837454,-0.69927657,0.9559584,4726,-0.92602503,-0.7777778,,422.64258,5.3050284,10,0.95535123,14203.903843641281,1.3576181,,0.1690133,0.9559584,0.87569076,1.0129889,4.247182,-0.6959914,5.302727
94540,0.9989831,0.08941245,2.7206978e-10,-0.8665899,-0.59104085,0.9559584,4727,-0.9253383,-0.7777778,,422.65283,6.75314,10,0.95531344,14209.618348360062,1.3578471,,0.10836801,0.9559584,0.87570757,1.0174401,4.075452,-0.6960246,6.7362256
94560,0.9989831,0.08939546,2.719547e-10,-0.31743848,-0.60964584,0.9559584,4728,-0.92468804,-0.5555556,,422.66162,5.3217554,10,0.95546675,14215.366212368011,1.3576226,,0.1690133,0.9559584,0.87572455,1.0065397,0.60564184,-0.6959409,3.1716027
94580,0.9989831,0.089378655,2.7183972e-10,-0.6211807,-0.520632,0.9559584,4729,-0.9247714,-0.5555556,,422.67188,8.985001,10,0.955223,14221.18183016777,1.3583629,,0.044551425,0.9559584,0.87574136,1.014433,1.1795281e-13,-0.6959238,7.9750967
94600,0.9989831,0.08936179,2.7172478e-10,-0.3071681,-0.4932925,0.9559584,4730,-0.9249829,-0.5555556,,422.68115,7.9706464,10,0.9554391,14226.939749956131,1.3582795,,0.069483444,0.9559584,0.87575823,1.0139395,1.9464893e-05,-0.6958387,6.8797646
94620,0.9989831,0.08934492,2.716099e-10,-0.7259214,-0.5461194,0.9559584,4731,-0.92519426,-0.5555556,,422.69092,7.9589186,10,0.9556368,14232.813848018646,1.3581607,,0.069483444,0.9559584,0.8757751,1.0143135,1.9468996e-05,-0.6958422,7.942003
94640,0.9989831,0.08932817,2.7149513e-10,0.13685565,-0.5426028,0.9559584,4732,-0.9254056,-0.5555556,,422.70068,8.947049,10,0.95490056,14238.584713935852,1.3577317,,0.044551425,0.9559584,0.87579185,1.015068,1.1802752e-13,-0.69566333,7.636096
94660,0.9989831,0.08931142,2.7138042e-10,0.09683113,-0.4819196,0.9559584,4733,-0.9256169,-0.5555556,,422.71094,8.932053,10,0.95544934,14244.368970394135,1.3572857,,0.044551425,0.9559584,0.8758086,1.0150933,1.1805251e-13,-0.69549274,7.7918415
94680,0.9989831,0.08929455,2.7126576e-10,-0.8366847,-0.5493097,0.9559584,4734,-0.9258282,-0.5555556,,422.7202,6.8066354,10,0.95544225,14250.1338763237,1.357442,,0.10836801,0.9559584,0.87582546,1.0073345,0.035830136,-0.69551957,6.7470727
94700,0.9989831,0.089277804,2.711512e-10,0.16744876,-0.08673599,0.9559584,4735,-0.9260318,-0.33333334,,422.73047,5.4306145,10,0.95510286,14255.959521770477,1.3571597,,0.1690133,0.9559584,0.8758422,1.0000691,0.015371157,-0.695336,0.8824263
94720,0.9989831,0.08926141,2.7103672e-10,-0.107755065,-0.11992338,0.9559584,4736,-0.9262398,-0.11111111,,422.7422,11.175402,10,0.9538099,14261.754984855652,1.3584378,,0.0285655,0.9559584,0.8758586,0.9930875,,-0.6952118,10.808212
94740,0.9989831,0.08924508,2.7092228e-10,0.18296202,-0.10360084,0.9559584,4737,-0.9264509,-0.11111111,,422.7539,11.151448,10,0.95302814,14267.60845041275,1.3581595,,0.0285655,0.9559584,0.87587494,0.9933886,,-0.6950281,11.0903015
94760,0.9989831,0.08922881,2.7080793e-10,0.19413167,-0.0975884,0.9559584,4738,-0.92666197,-0.11111111,,422.7661,9.538204,10,0.9530814,14273.32344865799,1.3579984,,0.044551425,0.9559584,0.8758912,1.0044011,,-0.6948422,7.270551
94780,0.9989831,0.08921313,2.7069366e-10,0.11679119,-0.11314163,0.9559584,4739,-0.926873,-0.11111111,,422.78076,11.112362,10,0.9507682,14279.079169750214,1.3580568,,0.0285655,0.9559584,0.8759069,0.99435115,,-0.69466996,11.1092205
94800,0.9989831,0.08919722,2.7057945e-10,0.23341778,-0.12106164,0.9559584,4740,-0.927084,-0.11111111,,422.79492,11.088707,10,0.95099556,14284.888286590576,1.3577747,,0.0285655,0.9559584,0.8759228,0.9946463,,-0.6944756,11.030597
94820,0.9989831,0.08918083,2.7046534e-10,0.1777796,-0.07192837,0.9559584,4741,-0.92729497,-0.11111111,,422.80615,11.06516,10,0.9534171,14290.546233415604,1.3574978,,0.0285655,0.9559584,0.8759392,0.9949384,,-0.6942931,11.002985
94840,0.9989831,0.089164674,2.7035124e-10,-0.44047144,-0.1364907,0.9559584,4742,-0.92750585,-0.11111111,,422.81885,9.479652,10,0.95231676,14296.327245950699,1.3574216,,0.044551425,0.9559584,0.87595534,1.0043352,,-0.69424087,9.448807
94860,0.9989831,0.08914858,2.7023728e-10,-0.09946094,0.9283929,0.9559584,4743,-0.92771673,1.0,,422.83203,87.45323,10,0.9526655,14301.999915599823,1.3570836,,0.1690133,0.9559584,0.87597144,1.0184264,6.9875834e-28,-0.6941146,3.960084e-10
94880,0.9989831,0.08929515,2.7012334e-10,-2.9945207,-0.11450607,0.9559584,4744,-0.92792755,-0.11111111,,423.6162,9.464731,10,0.18062754,14307.85824251175,1.3570356,,0.044551425,0.9559584,0.87582487,1.0044715,,-0.69459665,
94900,0.9989831,0.08927846,2.7000951e-10,0.23554288,-0.099380225,0.9559584,4745,-0.9281383,-0.11111111,,423.62646,11.0141325,10,0.9549768,14313.576577186584,1.3569257,,0.0285655,0.9559584,0.87584156,0.9958457,,-0.6943995,10.957367
94920,0.9989831,0.0892635,2.6989574e-10,0.15522316,-0.10806764,0.9559584,4746,-0.928349,-0.11111111,,423.64453,10.99094,10,0.9468683,14319.28885269165,1.3566489,,0.0285655,0.9559584,0.8758565,0.996145,,-0.6942216,10.990932
94940,0.9989831,0.08924723,2.6978203e-10,0.23959243,-0.4991145,0.9559584,4747,-0.9285597,-0.5555556,,423.65674,7.9321156,10,0.95326626,14325.037937879562,1.356574,,0.069483444,0.9559584,0.8758728,1.0136025,1.953463e-05,-0.694026,4.451544e-09
94960,0.9989831,0.08923048,2.6966843e-10,-0.64971703,-0.5035885,0.9559584,4748,-0.92877036,-0.5555556,,423.66602,3.764041,10,0.9552636,14330.752813577652,1.356633,,0.26359713,0.9559584,0.87588954,1.0047362,1.4974688,-0.69401383,2.8325815
94980,0.9989831,0.08921379,2.6955485e-10,-0.5881225,-0.55357563,0.9559584,4749,-0.9286656,-0.5555556,,423.67627,7.9173555,10,0.9554547,14336.428659915924,1.3573581,,0.069483444,0.9559584,0.8759062,1.0150943,1.9536697e-05,-0.6939906,7.8159695
95000,0.9989831,0.08919692,2.6944139e-10,0.18643907,-0.5514496,0.9559584,4750,-0.92887616,-0.5555556,,423.68555,8.904439,10,0.9555193,14342.205627918243,1.357124,,0.044551425,0.9559584,0.8759231,1.0166101,1.1843796e-13,-0.6938023,7.4242077
95020,0.9989831,0.08918023,2.6932795e-10,0.18048951,-0.4547767,0.9559584,4751,-0.9290866,-0.5555556,,423.6953,8.889649,10,0.9557263,14348.018472671509,1.3566202,,0.044551425,0.9559584,0.8759398,1.0165664,1.1846282e-13,-0.6936149,7.444206
95040,0.9989831,0.08916348,2.6921462e-10,-0.9812202,-0.54047096,0.9559584,4752,-0.9292971,-0.5555556,,423.70508,6.7795467,10,0.95525926,14353.731682777405,1.3564019,,0.10836801,0.9559584,0.87595654,1.0071313,0.03595464,-0.6936722,6.3730807
95060,0.9989831,0.08914685,2.6910135e-10,0.071607105,-0.96006703,0.9559584,4753,-0.9294999,-1.0,,423.71484,9.128031,10,0.95506805,14359.402354001999,1.3563188,,0.0285655,0.9559584,0.87597317,1.0087954,0.51223904,-0.6935097,
95080,0.9989831,0.08913022,2.6898817e-10,-0.32955995,-0.0960623,0.9559584,4754,-0.92960256,-0.11111111,,423.7251,10.983359,10,0.9549765,14365.154804229736,1.3562999,,0.0285655,0.9559584,0.8759898,0.99634355,,-0.69343156,
95100,0.9989831,0.08911461,2.68875e-10,0.10488322,0.40437698,0.9559584,4755,-0.9298129,0.33333334,,423.73975,34.289383,10,0.9501512,14370.978258371353,1.3562953,,0.044551425,0.9559584,0.8760054,1.0123482,,-0.69326437,5.4276936e-20
95120,0.9989831,0.08918542,2.6876198e-10,-2.288253,0.31705058,0.9559584,4756,-0.9300232,0.33333334,,424.16602,33.68799,10,0.5390046,14376.762957811356,1.3572605,,0.069483444,0.9559584,0.8759346,1.0203388,,-0.6935978,33.557987
95140,0.9989831,0.0892424,2.6864896e-10,-1.0745518,-0.67644805,0.9559584,4757,-0.9302334,-0.5555556,,424.52588,5.284907,10,0.604759,14382.490171194077,1.3561361,,0.1690133,0.9559584,0.8758776,1.0059159,0.6090097,-0.6936741,1.1256083e-05
95160,0.9989831,0.08922577,2.6853608e-10,-0.9789014,-0.38404346,0.9559584,4758,-0.9303156,-0.5555556,,424.53613,3.7534788,10,0.95538056,14388.258032798767,1.3562694,,0.26359713,0.9559584,0.87589425,1.0048542,1.4997846,-0.69373274,3.6259904
95180,0.9989831,0.08920902,2.684232e-10,-0.5444879,0.09031361,0.9559584,4759,-0.9302106,-0.33333334,,424.5459,2.8838367,10,0.9555825,14394.010746479034,1.3561649,,0.41111228,0.9559584,0.875911,0.99890935,0.89836323,-0.6937003,1.6600219
95200,0.9989831,0.08923012,2.6831043e-10,-0.53430635,0.074803635,0.9559584,4760,-0.9302319,0.11111111,,424.73535,28.698864,10,0.7755029,14399.732829332352,1.3590031,,0.01831564,0.9559584,0.8758899,0.99978805,,-0.693667,19.505217
95220,0.9989831,0.08921945,2.6819774e-10,-0.8896437,0.139455,0.9559584,4761,-0.930442,0.11111111,,424.77393,18.78132,10,0.9266603,14405.538106441498,1.3575292,,0.0285655,0.9559584,0.87590057,0.9968168,,-0.69370896,15.15769
95240,0.9989831,0.08925873,2.6808514e-10,-0.75267303,-0.009610176,0.9559584,4762,-0.930652,-1.0,,425.0498,24.42614,10,0.6891908,14411.279731750488,1.3560829,,1.0,0.9559584,0.8758613,0.98114467,1.008292,-0.6937221,0.4424427
95260,0.9989831,0.08924723,2.679726e-10,-1.2908432,-0.0046381056,0.9559584,4763,-0.93065023,-0.11111111,,425.08447,7.314253,10,0.93050927,14417.163536310196,1.3561542,,0.1690133,0.9559584,0.8758728,0.99345154,6.94753e-05,-0.69385153,7.166034
95280,0.9989831,0.08923149,2.678601e-10,-1.3204488,-0.15916045,0.9559584,4764,-0.93086016,-0.11111111,,425.09863,9.160456,10,0.9507248,14422.999462842941,1.3563542,,0.069483444,0.9559584,0.8758885,0.9949206,9.171346e-29,-0.6939845,6.6467466
95300,0.9989831,0.08921516,2.6774766e-10,-0.55959064,-0.27559233,0.9559584,4765,-0.9310701,-0.11111111,,425.11035,7.29724,10,0.9539597,14428.76000380516,1.3562212,,0.1690133,0.9559584,0.87590486,0.9942317,6.950453e-05,-0.6939576,3.9670336
95320,0.9989831,0.08919877,2.6763533e-10,-0.6553236,0.07170576,0.9559584,4766,-0.9312799,-0.33333334,,425.12158,3.8902273,10,0.9542214,14434.477036476135,1.355878,,0.26359713,0.9559584,0.87592125,1.0003779,0.3313405,-0.69395083,2.8454666
95340,0.9989831,0.08919507,2.6752303e-10,-0.95059544,0.14598912,0.9559584,4767,-0.93142015,0.11111111,,425.19287,18.716389,10,0.89332205,14440.238084316254,1.3574033,,0.0285655,0.9559584,0.87592494,0.9989968,,-0.6940046,13.953618
95360,0.9989831,0.08923626,2.6741084e-10,-0.923979,0.14120103,0.9559584,4768,-0.9316299,0.11111111,,425.47852,17.34179,10,0.67930514,14445.985154628754,1.357261,,0.044551425,0.9559584,0.87588376,1.004577,,-0.6940534,16.605074
95380,0.9989831,0.08925229,2.672987e-10,-0.7931576,0.13175496,0.9559584,4769,-0.93183964,0.11111111,,425.64404,17.282566,10,0.79946023,14451.722902536392,1.3563457,,0.044551425,0.9559584,0.8758677,1.0051007,,-0.6940735,15.756443
