LQGsigma_higher,DenMISELogLast,LQGmu1_actor,DenMISEMeanLog,MISE,IWLastEpisode,IWMin,ReturnLastEpisode,DenMISELogFirst,IWMax,ReturnAbsMax,ReturnMax,LQGmu1_higher,Iteration,IWMean,ReturnStepMax,Bound,TimestepsSoFar,ReturnMin,IWFirstEpisode,TimeElapsed,ReturnMean
0.11,-0.7722883,-0.68662167,-0.5376238,13.928709,7.8194346,,17.389107,-1.3679564,7.8194346,17.414635,17.414635,-0.67676765,121,0.8019316,19.203485,36.31069,2420,,1.344416e-07,1353.8381016254425,15.149584
0.11,-0.60427296,-0.57326734,-0.5398751,15.210804,6.6349635,,17.407757,-1.3761868,7.0211105,17.414635,17.414635,-0.57575756,122,0.8757258,19.203485,37.59279,2440,,2.3626559e-05,1375.5792846679688,15.168093
0.11,-0.6573431,-0.60889,-0.5419296,16.030725,6.2222757,,17.398365,-1.3843501,6.2996473,17.414635,17.414635,-0.5555556,123,0.9231849,19.203485,38.412712,2460,,6.0431e-05,1397.630541086197,15.186226
0.11,-0.056211784,-0.40572438,-0.5387209,18.697603,3.8144982,,17.294918,-1.3924468,3.8144982,17.414635,17.414635,-0.3939394,124,1.0850617,19.203485,41.07959,2480,,0.031041715,1419.824515581131,15.203231
0.11,-0.08568978,-0.43972197,-0.5344906,18.641314,3.8458178,,17.300802,-1.4002286,3.8458178,17.414635,17.414635,-0.41414142,125,1.0800557,19.203485,41.0233,2500,,0.016150951,1442.4659576416016,15.220012
0.11,-0.031527594,-0.4217401,-0.529935,18.708237,3.7339926,,17.286467,-1.4080676,3.7608752,17.414635,17.414635,-0.41414142,126,1.0839305,19.203485,41.09022,2520,,0.01627806,1464.2690613269806,15.236412
0.11,0.01813006,-0.38558567,-0.5250281,18.845892,3.5513318,,17.249044,-1.4158435,3.5761366,17.414635,17.414635,-0.3939394,127,1.0936106,19.203485,41.227875,2540,,0.031776555,1486.5838689804077,15.25226
0.11,-0.28073615,-0.5202725,-0.52245593,17.919262,4.4080434,,17.357124,-1.4234365,4.408689,17.414635,17.414635,-0.47474748,128,1.0347933,19.203485,40.301247,2560,,0.0018578315,1510.0059459209442,15.268703
0.11,0.040586982,-0.4086085,-0.51788753,18.797525,3.478094,,17.311247,-1.4312041,3.5418515,17.414635,17.414635,-0.41414142,129,1.0890479,19.203485,41.179512,2580,,0.016659062,1532.8937666416168,15.284537
0.11,-0.062601894,-0.30574083,-0.5137631,18.809845,2.7996447,,17.203268,-1.438797,3.3922284,17.414635,17.414635,-0.3939394,130,1.0914891,19.203485,41.19183,2600,,0.03251437,1555.7345004081726,15.299297
0.11,-0.7667225,-0.14411667,-0.5150561,15.45787,7.1038294,,16.540348,-1.4462098,7.1331296,17.414635,17.414635,-0.1919192,131,0.95595664,19.203485,37.839855,2620,,3.8098366,1579.319489479065,15.308771
0.11,-0.4722661,-0.1966247,-0.5151658,16.483244,5.517594,,16.525969,-1.4251466,5.5841026,17.414635,17.414635,-0.23232323,132,0.9945712,19.203485,38.865227,2640,,1.8872223,1602.536725282669,15.317991
0.11,-0.27237266,-0.23485206,-0.5134559,17.428143,4.4881067,,16.950445,-1.4184978,4.51599,17.414635,17.414635,-0.27272728,133,1.0340664,19.203485,39.810127,2660,,0.82871747,1625.8450727462769,15.330265
0.11,-0.05096328,-0.2893962,-0.5098108,18.17873,3.7285545,,17.065508,-1.4197768,3.7620738,17.414635,17.414635,-0.3131313,134,1.0671654,19.203485,40.560715,2680,,0.32050878,1649.612692117691,15.343214
0.11,-0.89416265,-0.10111074,-0.51221496,15.693642,7.2174106,,15.967567,-1.4248228,7.2174106,17.414635,17.414635,-0.17171717,135,0.9826306,19.203485,38.075626,2700,,4.984403,1674.0332548618317,15.34784
0.11,0.08204192,-0.3412512,-0.50807506,14.431124,0.0051040766,,17.32835,-1.3959466,7.131816,17.414635,17.414635,-0.7373737,136,0.8317097,19.203485,36.81311,2720,,4.169979e-09,1698.4950587749481,15.362402
0.11,-0.70442575,-0.66502094,-0.5107968,14.297845,7.0327897,,17.384014,-1.4032727,7.2596545,17.414635,17.414635,-0.6969697,137,0.82336414,19.203485,36.67983,2740,,4.4840135e-08,1722.8250708580017,15.37716
0.11,-0.53497434,-0.59298944,-0.51231354,15.553407,6.1168094,,17.406374,-1.4105455,6.1969137,17.414635,17.414635,-0.57575756,138,0.89551777,19.203485,37.93539,2760,,2.4452449e-05,1747.6424036026,15.391864
0.11,-0.37363854,-0.55677634,-0.5121314,16.16837,5.269383,,17.400307,-1.4177655,5.6364584,17.414635,17.414635,-0.5555556,139,0.9312148,19.203485,38.550354,2780,,6.248447e-05,1772.5217702388763,15.406313
0.11,-0.5218599,-0.6124992,-0.51275283,16.075739,5.780056,,17.388542,-1.4249336,5.7851305,17.414635,17.414635,-0.57575756,140,0.9255283,19.203485,38.457726,2800,,2.4806817e-05,1797.6058466434479,15.420471
0.11,-0.43959936,-0.5950613,-0.5128247,16.651695,5.277455,,17.417555,-1.4320507,5.2794023,17.417555,17.417555,-0.5555556,141,0.95894,19.206022,39.03743,2820,,6.338347e-05,1822.6431505680084,15.434634
0.11,-0.5487288,-0.65396166,-0.51342636,15.331168,6.144595,,17.387623,-1.4391174,6.4372845,17.417555,17.417555,-0.67676765,142,0.88247067,19.206022,37.716904,2840,,1.4435726e-07,1848.172016620636,15.448388
0.11,-0.5191217,-0.7273824,-0.51434606,15.539194,6.068733,,17.386106,-1.446135,6.160626,17.417555,17.417555,-0.7171717,143,0.8949621,19.206022,37.92493,2860,,1.4568989e-08,1872.7861459255219,15.46194
0.11,-0.06543118,-0.48385912,-0.51201224,5.357483,1.7695482e-23,,17.316803,-1.4531037,28.888756,17.417555,17.417555,0.65656567,144,1.0389549,19.206022,27.74322,2880,,1.8343246e-07,1898.7974786758423,15.474821
0.11,-1.8558164,0.63466036,-0.5213701,17.060163,6.288589e-24,,5.4373555,-1.4600241,4.730393,17.417555,17.417555,-0.53535354,145,0.9830127,19.206022,39.445633,2900,,0.00015987849,1924.4464256763458,15.405597
0.11,0.038601168,-0.43301675,-0.51770127,18.632322,3.2760372,,17.355097,-1.4668959,3.3957236,17.417555,17.417555,-0.3939394,146,1.0814692,19.206022,41.01779,2920,,0.03344095,1950.295501947403,15.418949
0.11,0.08104261,-0.38175213,-0.51311845,18.67502,3.3355558,,17.32164,-1.4734929,3.3610206,17.417555,17.417555,-0.37373737,147,1.0859812,19.206022,41.060486,2940,,0.0630409,1976.460434436798,15.431893
0.11,-0.26015756,-0.23556685,-0.5108725,5.4424424,0.032782733,,16.995878,-1.4798439,19.788506,17.417555,17.417555,0.11111111,148,0.5574606,19.206022,27.82791,2960,,8.858618,2002.7322442531586,15.442459
0.11,-1.2388977,-0.044320412,-0.5188447,15.940736,6.401777,,13.384848,-1.4284452,7.453891,17.417555,17.417555,-0.17171717,149,1.0012927,19.206022,38.326202,2980,,5.0024915,2028.8878462314606,15.428652
0.11,-0.6128121,-0.15312335,-0.5195516,16.884693,5.796857,,16.541792,-1.4021118,5.796857,17.417555,17.417555,-0.21212122,150,1.0307118,19.206022,39.27016,3000,,2.6370063,2055.1397297382355,15.436071
0.11,-0.65343297,-0.13883752,-0.52030164,16.415762,6.6665134,,16.360176,-1.391329,6.949561,17.417555,17.417555,-0.17171717,151,1.0280422,19.206022,38.80123,3020,,4.820222,2081.5805354118347,15.442192
0.11,-1.3473364,-0.011409953,-0.5256438,13.326422,12.065829,,10.809074,-1.3665066,12.093108,17.417555,17.417555,-0.07070707,152,0.93807554,19.206022,35.71189,3040,,12.093108,2108.0464544296265,15.411711
0.11,-1.2751541,-0.011824131,-0.5310759,8.128359,0.05220773,,10.023344,-1.2965105,21.405865,17.417555,17.417555,0.35353535,153,1.0610477,19.206022,30.513826,3060,,0.059730396,2135.4801247119904,15.376492
0.11,-1.7304599,0.085708916,-0.5387569,10.558067,16.160583,,9.03777,-1.3026348,16.160583,17.417555,17.417555,0.01010101,154,0.8829507,19.206022,32.943535,3080,,13.16223,2162.2272679805756,15.335332
0.11,-1.6740448,0.097400114,-0.5469844,13.724159,6.0171375,,9.018279,-1.2270951,10.519432,17.417555,17.417555,-0.07070707,155,1.0079354,19.206022,36.109627,3100,,10.519432,2189.800607442856,15.294576
0.11,-0.3194143,-0.20229639,-0.54559666,17.481031,4.066452,,16.849821,-1.1678625,4.2260084,17.417555,17.417555,-0.27272728,156,1.0401086,19.206022,39.8665,3120,,0.6449959,2216.8364911079407,15.304546
0.11,0.060041815,-0.3980528,-0.54152507,18.40659,3.413013,,17.264421,-1.1701262,3.414152,17.417555,17.417555,-0.3939394,157,1.0684462,19.206022,40.792057,3140,,0.024853818,2244.619396686554,15.31703
0.11,0.07026209,-0.40519217,-0.53725755,18.461391,3.3630283,,17.309843,-1.1763171,3.3630283,17.417555,17.417555,-0.3939394,158,1.0715643,19.206022,40.84686,3160,,0.025008166,2272.2884624004364,15.329642
0.11,0.06327389,-0.33445743,-0.53306746,18.488781,3.1941009,,17.198435,-1.182468,3.2888553,17.417555,17.417555,-0.37373737,159,1.0754179,19.206022,40.87425,3180,,0.04712289,2299.7838277816772,15.341394
0.11,-0.07159909,-0.48892805,-0.5297481,17.448265,3.890109,,17.330235,-1.1884414,4.225784,17.417555,17.417555,-0.4949495,160,1.0067492,19.206022,39.833733,3200,,0.00066256477,2327.643745660782,15.353826
0.11,-0.43395603,-0.60519844,-0.52914786,16.39273,5.400414,,17.399273,-1.1946678,5.4064755,17.417555,17.417555,-0.57575756,161,0.9437997,19.206022,38.7782,3220,,1.9704616e-05,2355.46861243248,15.366529
0.11,-0.4405072,-0.6170503,-0.52899283,15.262388,3.7233217,,17.389187,-1.2008595,6.4585657,17.417555,17.417555,-0.7171717,162,0.87903625,19.206022,37.647858,3240,,1.1400072e-08,2383.59955906868,15.379015
0.11,-0.54493093,-0.71506375,-0.529876,15.859567,5.4295774,,17.394516,-1.2070135,6.063868,17.417555,17.417555,-0.65656567,163,0.9127268,19.206022,38.245033,3260,,3.437093e-07,2412.764855146408,15.39138
0.11,-0.36380348,-0.82093775,-0.52944225,16.74097,5.2164965,,17.328686,-1.2131298,5.4010644,17.417555,17.417555,-0.8181818,164,0.966501,19.206022,39.12644,3280,,2.033532e-11,2442.100414276123,15.4031925
0.11,-0.16998091,-0.9178374,-0.5275128,17.610184,4.036211,,17.27207,-1.2192087,4.6066704,17.417555,17.417555,-0.8787879,165,1.0184674,19.206022,39.99565,3300,,3.0389157e-13,2470.6330268383026,15.414519
0.11,-0.19143075,-0.97583437,-0.5254232,18.10686,4.1574216,,17.222013,-1.2252511,4.2148175,17.417555,17.417555,-0.93939394,166,1.0490395,19.206022,40.492325,3320,,3.3522409e-15,2500.169152021408,15.425409
0.11,-0.6111537,-1.0687625,-0.525691,18.07563,5.4964714,,17.19669,-1.2312571,6.425274,17.417555,17.417555,-1.0,167,1.0488485,19.206022,40.461098,3340,,2.7296156e-17,2529.1317479610443,15.436015
0.11,-0.1164307,-0.9262046,-0.52302504,17.959522,3.2535148,,17.269365,-1.2372272,6.2242713,17.417555,17.417555,-1.0,168,1.0420467,19.206022,40.34499,3360,,2.7459602e-17,2559.976732492447,15.446928
0.11,-0.7007664,-1.0862042,-0.52388537,18.074038,5.376459,,17.195951,-1.243162,6.037631,17.417555,17.417555,-1.0,169,1.0487393,19.206022,40.459503,3380,,2.7622972e-17,2591.7305493354797,15.457277
0.11,-0.10462251,-0.9673855,-0.52118874,18.037737,3.8535855,,17.22927,-1.2490617,5.863866,17.417555,17.417555,-1.0,170,1.0466169,19.206022,40.423203,3400,,2.7786466e-17,2622.78898024559,15.4677
0.11,-0.0795524,-0.95906806,-0.5183871,18.152586,3.864739,,17.242552,-1.2549268,3.8994985,17.417555,17.417555,-0.93939394,171,1.0517502,19.206022,40.538055,3420,,3.453221e-15,2655.1811966896057,15.478079
0.11,-0.90465236,-1.1136035,-0.52037334,18.180134,5.257698,,17.197214,-1.2607578,5.673864,17.417555,17.417555,-1.0,172,1.054915,19.206022,40.5656,3440,,2.811336e-17,2687.3887989521027,15.488074
0.11,-0.19134542,-1.0190884,-0.51820534,18.207943,4.3259225,,17.191708,-1.2665548,5.524608,17.417555,17.417555,-1.0,173,1.0565693,19.206022,40.59341,3460,,2.8276845e-17,2720.001983642578,15.497923
0.11,-1.17049,-1.140699,-0.5216786,18.324268,5.1593003,,17.193321,-1.2723185,5.384589,17.417555,17.417555,-1.0,174,1.0633687,19.206022,40.709736,3480,,2.8440306e-17,2752.3583567142487,15.507667
0.11,-0.3984493,-1.0637245,-0.52066123,18.383224,4.5675797,,17.199602,-1.2780492,5.252978,17.417555,17.417555,-1.0,175,1.0668206,19.206022,40.768692,3500,,2.8603727e-17,2784.6252291202545,15.517335
0.11,-0.0076086763,-0.93479764,-0.51741403,18.300093,3.0656805,,17.253424,-1.2837473,5.1290355,17.417555,17.417555,-1.0,176,1.0619564,19.206022,40.685562,3520,,2.8767208e-17,2818.052309989929,15.5272
0.11,-0.022136476,-0.9130005,-0.5143113,18.19295,2.7120585,,17.269548,-1.289413,5.012114,17.417555,17.417555,-1.0,177,1.0556885,19.206022,40.578415,3540,,2.8930632e-17,2851.954304456711,15.537044
0.11,-1.5054777,-1.1717353,-0.5196101,18.300085,4.8311977,,17.199429,-1.2950468,4.901631,17.417555,17.417555,-1.0,178,1.0619419,19.206022,40.685555,3560,,2.9094096e-17,2886.546916246414,15.546383
0.11,-0.34508717,-1.0670927,-0.5183317,18.35169,4.2521057,,17.196898,-1.300649,4.79707,17.417555,17.417555,-1.0,179,1.0649695,19.206022,40.73716,3580,,2.925748e-17,2920.3403780460358,15.555603
0.11,-0.31227586,-1.0649443,-0.5168677,18.397863,4.1633697,,17.197624,-1.3062202,4.697967,17.417555,17.417555,-1.0,180,1.0676796,19.206022,40.783333,3600,,2.9420995e-17,2953.4451394081116,15.564724
0.11,-0.9363095,-1.1337042,-0.51885176,18.471437,4.419094,,17.19862,-1.3117603,4.603905,17.417555,17.417555,-1.0,181,1.071981,19.206022,40.856903,3620,,2.958441e-17,2988.670021057129,15.573752
0.11,-0.3797955,-0.79207224,-0.51773214,17.221165,0.13808563,,17.333824,-1.3172699,4.4810586,17.417555,17.417555,-0.4949495,182,0.9936305,19.206022,39.606632,3640,,0.0007536642,3021.5994210243225,15.583424
0.11,-0.23405845,-0.5266701,-0.51624733,17.100605,4.5581293,,17.388792,-1.3227452,4.657721,17.417555,17.417555,-0.5151515,183,0.98592675,19.206022,39.486073,3660,,0.00033051288,3055.847063064575,15.593288
0.11,-0.38858753,-0.5870392,-0.51566166,16.756653,5.1344085,,17.392996,-1.3281931,5.1344085,17.417555,17.417555,-0.5555556,184,0.9650517,19.206022,39.14212,3680,,5.71309e-05,3089.707396507263,15.603068
0.11,-0.50473577,-0.64525825,-0.5158265,16.19858,5.8013353,,17.366297,-1.3336129,5.8013353,17.417555,17.417555,-0.61616164,185,0.93226004,19.206022,38.584045,3700,,3.1793538e-06,3124.3798472881317,15.6126
0.11,-0.038614057,-0.45712796,-0.5136629,17.666872,3.721482,,17.30401,-1.3390037,3.9864166,17.417555,17.417555,-0.47474748,186,1.0201725,19.206022,40.052338,3720,,0.0017074088,3159.0518474578857,15.621695
0.11,-0.0042427056,-0.44150466,-0.5108582,18.055262,3.6344576,,17.369406,-1.3443564,3.6413403,17.417555,17.417555,-0.43434343,187,1.0447706,19.206022,40.440727,3740,,0.0076235654,3194.1819920539856,15.63104
0.11,0.007385215,-0.4435768,-0.5078905,18.119255,3.5874016,,17.33403,-1.3496491,3.5908895,17.417555,17.417555,-0.43434343,188,1.0484378,19.206022,40.504723,3760,,0.0076640197,3229.5906722545624,15.6401
0.11,-0.36103183,-0.22593482,-0.5068838,16.591774,5.1949224,,16.840044,-1.3549134,5.5597453,17.417555,17.417555,-0.23232323,189,1.0070044,19.206022,38.97724,3780,,1.759224,3264.406099319458,15.646448
0.11,-1.3122686,-0.015349001,-0.5111241,8.362353,8.448963,,11.976191,-1.3509253,22.745476,17.417555,17.417555,0.09090909,190,0.8236727,19.206022,30.747822,3800,,9.34241,3300.124042749405,15.6271305
0.11,-1.2469734,-0.021073565,-0.5160262,14.191092,11.398855,,12.8727,-1.3081747,11.423969,17.417555,17.417555,-0.07070707,191,1.0438504,19.206022,36.57656,3820,,11.407873,3335.6935663223267,15.612709
0.11,-0.80338395,-0.106900305,-0.5173916,15.274253,8.092904,,15.688525,-1.2553853,8.969308,17.417555,17.417555,-0.11111111,192,1.0513831,19.206022,37.65972,3840,,8.205843,3371.0551702976227,15.613103
0.11,-1.3596728,0.021160312,-0.5215652,14.74293,8.40662,,9.15461,-1.2187295,9.427139,17.417555,17.417555,-0.09090909,193,1.05841,19.206022,37.1284,3860,,9.238588,3407.571896791458,15.57964
0.11,-1.3170354,0.020118445,-0.5254452,18.19332,2.858157e-18,,9.288442,-1.1771395,4.81217,17.417555,17.417555,-1.0,194,1.0558041,19.206022,40.57879,3880,,2.5858175e-17,3443.7325642108917,15.547213
0.11,0.008614758,-0.9378693,-0.52245647,0.88159823,,,17.256104,-1.1822809,72.45555,17.417555,17.417555,1.0,195,0.8393489,19.206022,23.267065,3900,,6.8657583e-18,3480.6552176475525,15.555975
0.11,-2.4508972,0.89643514,-0.5335529,18.135292,,,1.7881906,-1.187396,4.7441025,17.417555,17.417555,-1.0,196,1.0523999,19.206022,36.967564,3920,,2.6124786e-17,3516.9675455093384,15.485731
0.11,-0.0041210814,-0.9247413,-0.53063416,8.0119295,2.0069132e-38,,17.26481,-1.1924851,26.399637,17.417555,17.417555,0.53535354,197,1.2344804,19.206022,26.8442,3940,,5.999098e-05,3553.640631198883,15.494762
0.11,-1.8938515,0.5491503,-0.5366262,17.62191,2.0093706e-17,,6.358999,-1.197548,3.8271623,17.417555,17.417555,-0.45454547,198,1.0185186,19.206022,36.45418,3960,,0.0031766994,3591.383728981018,15.448622
0.11,-0.08560907,-0.48868132,-0.53429085,17.537973,3.9193377,,17.383102,-1.2025698,3.95014,17.417555,17.417555,-0.47474748,199,1.0126234,19.206022,36.370247,3980,,0.001489653,3627.968627691269,15.458343
0.11,-0.019982966,-0.4615182,-0.5316803,17.769169,3.6925242,,17.325544,-1.2075748,3.7196808,17.417555,17.417555,-0.45454547,200,1.0269628,19.206022,36.60144,4000,,0.003208712,3665.3867173194885,15.467678
0.11,0.029971639,-0.38950828,-0.5287754,18.064817,7.211148e-07,,17.226423,-1.2125463,4.7501497,17.417555,17.417555,-1.0,201,1.0482697,19.206022,36.897087,4020,,2.6790165e-17,3701.7165982723236,15.476429
0.11,-0.85235906,-1.1249459,-0.5301713,18.132147,4.461983,,17.197138,-1.2175092,4.6635704,17.417555,17.417555,-1.0,202,1.0522093,19.206022,36.964417,4040,,2.6923452e-17,3740.256140947342,15.484948
0.11,0.010187295,-0.98686385,-0.52728456,17.957148,4.6621967e-06,,17.215712,-1.2224474,3.5388665,17.417555,17.417555,-0.41414142,203,1.0405393,19.206022,36.78942,4060,,0.013520376,3776.941393136978,15.493473
0.11,-0.60744333,-0.15348482,-0.5275019,15.042131,5.663109,,16.496075,-1.2272949,9.497536,17.417555,17.417555,-0.09090909,204,1.0879791,19.206022,33.874405,4080,,9.318061,3814.6895966529846,15.498386
0.11,-0.88556004,-0.0727611,-0.52889544,15.561345,8.274038,,15.552523,-1.1875206,8.342701,17.417555,17.417555,-0.11111111,205,1.0850934,19.206022,34.393616,4100,,7.667431,3853.4850256443024,15.4986515
0.11,-2.0229914,0.24039781,-0.53580105,7.555403,26.530312,,8.5784855,-1.1556672,27.11214,17.417555,17.417555,0.21212122,206,0.8687396,19.206022,26.387674,4120,,1.5539782,3891.4516088962555,15.465058
0.11,-1.8992906,0.22580183,-0.54318863,18.124863,2.6230617e-26,,8.640439,-1.1529945,4.6711617,17.417555,17.417555,-1.0,207,1.0517907,19.206022,36.957134,4140,,2.5241352e-17,3930.0989418029785,15.432089
0.11,-1.3617033,-1.1661572,-0.5469058,18.19532,4.523128,,17.193893,-1.1578138,4.5901465,17.417555,17.417555,-1.0,208,1.0559154,19.206022,37.02759,4160,,2.5363257e-17,3969.4911255836487,15.440558
0.11,-0.4531688,-1.086686,-0.5462204,18.238794,4.182839,,17.19761,-1.16261,4.5126295,17.417555,17.417555,-1.0,209,1.0584656,19.206022,37.071068,4180,,2.5485167e-17,4008.17795419693,15.448966
0.11,0.012002745,-0.92978394,-0.54331374,18.182049,2.9229767,,17.262815,-1.1673833,4.43839,17.417555,17.417555,-1.0,210,1.0551351,19.206022,37.01432,4200,,2.5607176e-17,4047.792023897171,15.457604
0.11,-0.034508314,-1.0187491,-0.54067,18.19343,3.6999478,,17.197126,-1.1721338,4.367223,17.417555,17.417555,-1.0,211,1.0558195,19.206022,37.025703,4220,,2.572908e-17,4086.576761007309,15.465848
0.11,-1.7775598,-1.197184,-0.54626924,18.256828,4.30261,,17.1992,-1.176862,4.30261,17.417555,17.417555,-1.0,212,1.0595255,19.206022,37.0891,4240,,2.5850976e-17,4126.032693386078,15.474025
0.11,0.025951345,-1.0064797,-0.543331,18.25839,3.5277138,,17.195023,-1.1815679,4.236916,17.417555,17.417555,-1.0,213,1.0596399,19.206022,37.09066,4260,,2.5972952e-17,4166.172877550125,15.482103
0.11,0.084657915,-0.9708793,-0.5401449,18.238768,3.2176027,,17.22933,-1.1862518,4.1737843,17.417555,17.417555,-1.0,214,1.0584918,19.206022,37.071037,4280,,2.6094906e-17,4205.574310302734,15.490269
0.11,-0.25256133,-0.8433521,-0.5385616,15.339024,3.720192e-09,,17.314375,-1.1909138,7.7012787,17.417555,17.417555,-0.13131313,215,1.0378771,19.206022,34.171295,4300,,6.36903,4245.58818936348,15.498754
0.11,-0.59200186,-0.14891641,-0.53868514,15.78916,6.416392,,16.313822,-1.1663611,6.4674873,17.417555,17.417555,-0.17171717,216,1.0144404,19.206022,34.62143,4320,,3.8491488,4286.880670070648,15.502526
0.11,-0.06069188,-0.3531354,-0.5364549,17.847986,3.3043427,,17.166374,-1.1533167,3.708426,17.417555,17.417555,-0.41414142,217,1.0342851,19.206022,36.68026,4340,,0.012617276,4327.718907833099,15.510193
0.11,-0.23239091,-0.5333502,-0.5349244,17.535812,3.9701934,,17.37443,-1.1578563,4.0488963,17.417555,17.417555,-0.47474748,218,1.0125871,19.206022,36.368084,4360,,0.0014245126,4368.08084154129,15.518745
0.11,-0.07030041,-0.47734898,-0.53276646,17.604273,3.889798,,17.29783,-1.1624265,3.9933019,17.417555,17.417555,-0.47474748,219,1.016579,19.206022,36.436546,4380,,0.0014310376,4408.579825162888,15.526869
0.11,-0.29967818,-0.5612417,-0.5316525,17.246635,4.482735,,17.37712,-1.1669757,4.4855833,17.417555,17.417555,-0.5151515,220,0.99443555,19.206022,36.078907,4400,,0.00028283856,4449.552298307419,15.535278
0.11,-0.10354921,-0.50319946,-0.5297626,17.548824,4.0111303,,17.37576,-1.1715095,4.1284633,17.417555,17.417555,-0.4949495,221,1.0125086,19.206022,36.381096,4420,,0.000651441,4489.585372209549,15.543608
0.11,-0.08874886,-0.50267386,-0.5277406,17.61999,3.9535725,,17.365124,-1.1760213,4.071092,17.417555,17.417555,-0.4949495,222,1.0165974,19.206022,36.452263,4440,,0.0006543868,4531.607517242432,15.551812
0.11,0.030317029,-0.42863417,-0.52518433,17.933104,3.4221725,,17.340534,-1.1805128,3.625431,17.417555,17.417555,-0.45454547,223,1.0364383,19.206022,36.765373,4460,,0.0031230424,4573.717553138733,15.559834
