MountainCar_std1_higher,DenMISEMeanLog,BoundBonus,ReturnMin,TimestepsSoFar,ActionIn1,MountainCar_mu1_higher,ReturnLastEpisode,IWMean,Regret/t,AvgEpLen,IWMin,NumTrainableParams,ReturnStepMax,Bound,NumTrajectories,MountainCar_std0_higher,IWMax,DenMISELogLast,ReturnAbsMax,MinEpLen,Delta,GridSize,IWLastEpisode,TimeElapsed,DenMISELogFirst,MountainCar_mu0_higher,ReturnMean,ReturnMax,Iteration,IWFirstEpisode,Regret,BoundMISE
3.0,-4.427129,70.185005,-11.010139,70952,-8.476533,-5.0,-1.200536,0.9911769,6.2518315,886.9,,,116.43876,69.33083,80,0.14999999,27.282652,-4.732231,14.466876,185,7.306816e-07,25,8.1134025e-15,39.91300868988037,-4.0770497,0.5,-1.2518314,14.466876,80,9.621397,500.1465,-0.8541687
3.0,-4.421954,70.06476,-11.010139,71951,2.9250264,5.0,-0.5612466,1.1300513,6.2433057,888.283950617284,,,116.43876,68.59632,81,0.14999999,16.577883,-3.922996,14.466876,185,7.1275144e-07,25,2.3503773e-23,40.531155824661255,-3.975905,-1.0,-1.2433057,14.466876,81,2.50354e-22,505.70776,-1.4684404
3.0,-4.419677,70.12518,-11.010139,72950,-8.478283,-5.0,-2.3322709,0.95818216,6.256586,889.6341463414634,,,116.43876,68.203766,82,0.14999999,22.7835,-4.296319,14.466876,185,6.954733e-07,25,0.18663138,41.09310817718506,-3.988175,-1.0,-1.2565858,14.466876,82,1.0404989e-21,513.04004,-1.9214143
3.0,-4.41835,68.422585,-11.010139,73949,7.3455005,5.0,-1.7416826,1.0524505,6.26243,890.9518072289156,,,116.43876,67.482315,83,0.14999999,20.106686,-4.1896377,14.466876,185,6.788158e-07,25,1.6761991e-23,41.67537307739258,-4.000296,0.5,-1.2624304,14.466876,83,2.1704319,519.78174,-0.94026935
3.0,-4.413668,68.40118,-11.010139,74948,-9.942169,-10.0,-0.9951003,1.3142284,6.259248,892.2380952380952,,,116.43876,67.47556,84,0.14999999,41.0363,-4.0115113,14.466876,185,6.627497e-07,25,3.5716812e-16,42.23233485221863,-3.9864588,-0.5,-1.2592479,14.466876,84,4.4487896e-11,525.77686,-0.92561394
3.0,-4.4119005,70.30269,-11.010139,75947,-7.3900757,-5.0,-0.7413189,0.71293336,6.2531548,893.4941176470588,,,116.43876,66.96558,85,0.14999999,20.685505,-4.3984094,14.466876,185,6.472474e-07,25,7.230891e-24,42.79461741447449,-3.9982932,1.0,-1.2531546,14.466876,85,0.040474176,531.5181,-3.3371062
3.0,-4.416866,67.4792,-11.010139,76946,-11.220786,-10.0,-5.748335,1.6046273,6.305424,894.7209302325581,,,116.43876,66.082184,86,0.14999999,41.316826,-4.498747,14.466876,185,6.3228265e-07,25,0.005980134,43.33191919326782,-4.0095134,0.5,-1.3054242,14.466876,86,0.28250527,542.2665,-1.3970178
3.0,-4.423166,65.74237,-11.010139,77945,3.5133066,5.0,-1.8357671,1.1744702,6.31152,895.919540229885,,,116.43876,65.74608,87,0.14999999,20.502462,-5.373814,14.466876,185,6.1783095e-07,25,4.5720935e-20,43.867181062698364,-4.0177946,-0.5,-1.31152,14.466876,87,3.5593828e-10,549.10223,0.0037063512
3.0,-4.4129124,63.15627,-11.010139,78944,10.912844,10.0,-0.32227486,0.9106131,6.3002787,897.0909090909091,,,116.43876,65.29285,88,0.14999999,18.804234,-3.6197853,14.466876,185,6.0386907e-07,25,8.396708e-08,44.42267847061157,-4.029223,0.5,-1.3002785,14.466876,88,0.017095,554.4245,2.1365802
3.0,-4.4083467,65.17065,-11.010139,79343,-1.8022636,-5.0,1.5126721,1.0854809,6.2686725,891.4943820224719,,,116.43876,64.44615,89,0.14999999,23.483435,-3.8635993,14.466876,185,5.903753e-07,25,3.8390555e-11,44.745685338974,-4.0403285,-0.5,-1.2686723,14.466876,89,1.4945799e-09,557.91187,-0.72449297
3.0,-4.4002857,63.227287,-11.010139,80342,12.128184,10.0,-0.45373353,0.5850438,6.259618,892.6888888888889,,,116.43876,63.364304,90,0.14999999,14.199433,-3.705497,14.466876,185,5.773287e-07,25,0.010315662,45.33668899536133,-4.0515018,-0.5,-1.2596176,14.466876,90,2.8169149e-12,563.3656,0.13701656
3.0,-4.414722,62.65767,-11.010139,80596,0.9256064,,6.601022,1.0176715,6.173237,885.6703296703297,,,116.43876,61.745346,91,0.14999999,19.239569,-5.2765203,14.466876,185,5.647098e-07,25,2.102722e-15,45.59345006942749,-4.0625515,0.5,-1.1732368,14.466876,91,18.76935,561.7645,-0.9123213
3.0,-4.4072876,61.782383,-11.010139,81595,-2.1383562,-5.0,-0.5079097,0.6739592,6.166005,886.9021739130435,,,116.43876,61.726776,92,0.14999999,14.794555,-3.6906154,14.466876,185,5.5250035e-07,25,0.07923892,46.10469937324524,-3.885959,,-1.1660051,14.466876,92,0.026098173,567.27246,-0.055604987
3.0,-4.4059134,61.03459,-11.010139,82594,6.6481786,5.0,-0.00019853636,1.1903721,6.1534696,888.1075268817204,,,116.43876,61.492775,93,0.14999999,19.711977,-3.9298987,14.466876,185,5.4068244e-07,25,1.0639906,46.660685300827026,-3.896486,,-1.1534696,14.466876,93,0.00642427,572.27264,0.45818326
3.0,-4.3986864,70.797134,-11.010139,83593,1.2897178,5.0,-0.0049829646,1.5436077,6.1412516,889.2872340425532,,,116.43876,58.724575,94,0.14999999,29.906094,-3.8603601,14.466876,185,5.292397e-07,25,1.8468743e-08,47.40422582626343,-3.9071124,1.0,-1.1412516,14.466876,94,0.008999532,577.27765,-12.072559
3.0,-4.3894167,56.2254,-11.010139,84592,0.756539,,-5.584775,1.2577963,6.1880255,890.4421052631579,,,116.43876,55.50906,95,0.14999999,20.774572,-3.9198203,14.466876,185,5.181564e-07,25,9.154805e-23,48.06777095794678,-3.9175987,-0.5,-1.1880255,14.466876,95,2.6165285e-09,587.8624,-0.71633863
3.0,-4.3794045,57.084328,-11.010139,85591,0.6546337,5.0,-0.35242596,1.1547524,6.1793213,891.5729166666666,,,116.43876,55.368656,96,0.14999999,19.747738,-3.6178064,14.466876,185,5.0741784e-07,25,0.001344747,48.60074305534363,-3.92807,-1.0,-1.1793213,14.466876,96,2.3865993e-22,593.21484,-1.7156712
3.0,-4.372717,56.00521,-11.010139,86590,-4.5008183,-5.0,-1.9213765,0.81686527,6.1869717,892.680412371134,,,116.43876,55.32331,97,0.14999999,21.764046,-3.818311,14.466876,185,4.9700947e-07,25,4.2294266e-22,49.1453115940094,-3.9384327,0.5,-1.1869714,14.466876,97,8.376017,600.1362,-0.681899
3.0,-4.375322,53.08533,-11.010139,87589,6.4961786,10.0,-1.4308475,0.8327166,6.18946,893.765306122449,,,116.43876,55.312798,98,0.14999999,31.072945,-4.405918,14.466876,185,4.8691817e-07,25,3.2618293e-17,49.7853307723999,-3.8658652,-0.5,-1.1894599,14.466876,98,2.3396601e-12,606.5671,2.2274673
3.0,-4.371144,57.205235,-11.010139,88454,-6.936657,-5.0,-0.25244284,0.97544897,6.179995,893.4747474747475,,,116.43876,55.28308,99,0.14999999,21.473602,-3.736602,14.466876,185,4.7713115e-07,25,2.9398734e-07,50.311034202575684,-3.8760176,-1.0,-1.1799952,14.466876,99,9.30107e-22,611.8195,-1.9221524
3.0,-4.3689504,53.175476,-11.010139,89453,6.01851,10.0,-1.8156403,0.8429123,6.186352,894.53,,,116.43876,54.97751,100,0.14999999,17.601805,-4.061796,14.466876,185,4.6763623e-07,25,1.3942673e-26,50.99833655357361,-3.8860679,0.5,-1.1863517,14.466876,100,0.014814863,618.63513,1.802034
3.0,-4.374226,55.710728,-11.010139,90452,-16.166613,-10.0,-1.6060535,1.1661552,6.190507,895.5643564356436,,,116.43876,54.897392,101,0.14999999,32.55215,-4.7050543,14.466876,185,4.584219e-07,25,7.68515e-18,51.72369742393494,-3.89587,-0.5,-1.190507,14.466876,101,4.063499e-11,625.2412,-0.8133363
3.0,-4.397339,54.55385,-11.010139,91451,7.656911,10.0,-1.0235264,0.9737648,6.18887,896.5784313725491,,,116.43876,53.98922,102,0.14999999,30.634644,-6.7843075,14.466876,185,4.4947728e-07,25,1.1986258e-14,52.502386808395386,-3.9057224,-1.0,-1.18887,14.466876,102,1.7858154e-24,631.2647,-0.5646272
3.0,-4.3953094,53.813732,-11.010139,91914,-4.78955,-10.0,-0.8935752,0.60067105,6.1860027,892.3689320388349,,,116.43876,53.75736,103,0.14999999,24.452984,-4.079926,14.466876,185,4.40792e-07,25,9.739992e-17,52.998955965042114,-3.9154785,,-1.186003,14.466876,103,0.0008444024,637.1583,-0.0563728
3.0,-4.395571,55.272556,-11.010139,92913,-10.439629,-10.0,-0.0045694974,1.4691966,6.174643,893.3942307692307,,,116.43876,53.77216,104,0.14999999,32.68796,-3.9930456,14.466876,185,4.32356e-07,25,0.01432886,53.63278102874756,-3.9251323,0.5,-1.174643,14.466876,104,0.2596452,642.1629,-1.5003973
3.0,-4.3884034,54.77696,-11.010139,93912,3.1430078,5.0,-0.48950735,1.1670524,6.168118,894.4,,,116.43876,53.64404,105,0.14999999,22.625853,-3.9852242,14.466876,185,4.2415985e-07,25,1.3142337e-05,54.254228830337524,-3.9322083,0.5,-1.168118,14.466876,105,2.0275707,647.6524,-1.1329188
3.0,-4.3895183,57.473118,-11.010139,94911,-3.5731268,-5.0,-1.6719869,0.79099387,6.1728716,895.3867924528302,,,116.43876,53.631836,106,0.14999999,20.67664,-4.6128383,14.466876,185,4.161946e-07,25,0.13424285,54.842987298965454,-3.922561,1.0,-1.1728715,14.466876,106,0.03752217,654.3244,-3.841282
3.0,-4.3939147,53.371536,-11.010139,95910,5.6712456,5.0,-6.7915416,1.0574489,6.2253823,896.3551401869158,,,116.43876,53.39213,107,0.14999999,16.599133,-4.6061,14.466876,185,4.084516e-07,25,4.5485554e-28,55.47816753387451,-3.9315968,-0.5,-1.2253823,14.466876,107,3.2654202e-10,666.1159,0.020594658
3.0,-4.389225,53.552116,-11.010139,96559,-5.385453,-5.0,-0.04052835,0.88874525,6.2144113,894.0648148148148,,,116.43876,52.98257,108,0.14999999,20.310083,-3.9039257,14.466876,185,4.0092266e-07,25,0.0061007747,55.91980028152466,-3.9408991,-0.5,-1.2144114,14.466876,108,1.3531227e-09,671.15643,-0.5695466
3.0,-4.3942375,52.629055,-11.010139,97558,1.0077105,,-1.1381081,1.1647009,6.2137117,895.0275229357799,,,116.43876,52.595806,109,0.14999999,20.736376,-4.790058,14.466876,185,3.936001e-07,25,6.192889e-05,56.597569704055786,-3.9501157,,-1.2137115,14.466876,109,0.05507834,677.29456,-0.03324926
3.0,-4.389177,54.834953,-11.010139,98557,-12.356383,-10.0,-0.014630847,1.2102528,6.202811,895.9727272727273,,,116.43876,52.420094,110,0.14999999,36.580887,-3.947652,14.466876,185,3.8647622e-07,25,1.0588132e-10,57.34932541847229,-3.958743,-1.0,-1.2028106,14.466876,110,3.1738007e-23,682.3092,-2.41486
3.0,-4.388457,51.679436,-11.010139,99556,9.623601,5.0,-1.9584965,1.2555156,6.2096186,896.9009009009009,,,116.43876,52.088528,111,0.14999999,18.820272,-4.408573,14.466876,185,3.7954405e-07,25,5.540249e-16,58.05981230735779,-3.9677927,,-1.2096187,14.466876,111,0.006899088,689.2677,0.4090937
3.0,-4.382947,51.717995,-11.010139,100016,-1.5576842,-5.0,0.94233763,0.843551,6.190405,893.0,,,116.43876,51.669895,112,0.14999999,19.53603,-3.976732,14.466876,185,3.727967e-07,25,0.0001345534,58.517273902893066,-3.9766994,,-1.1904049,14.466876,112,0.0285771,693.3253,-0.04810077
3.0,-4.380668,52.272655,-11.010139,101015,1.1942492,,-0.019194413,1.1031802,6.1800404,893.9380530973451,,,116.43876,51.193657,113,0.14999999,17.552677,-3.9351985,14.466876,185,3.6622777e-07,25,0.32876918,59.309664249420166,-3.9853332,0.5,-1.1800402,14.466876,113,17.374561,698.34454,-1.0789987
3.0,-4.377595,46.92679,-11.010139,102014,13.912144,10.0,-1.2191412,0.9554508,6.180383,894.859649122807,,,116.43876,49.43199,114,0.14999999,22.394272,-4.0855217,14.466876,185,3.598309e-07,25,9.387547e-05,59.983445167541504,-3.8511202,,-1.1803831,14.466876,114,4.6976627e-05,704.56366,2.5052047
3.0,-4.3840666,54.99978,-11.010139,102281,-11.993269,-10.0,6.508469,1.0911124,6.1135235,889.4,,,116.43876,49.283787,115,0.14999999,36.2159,-5.032113,14.466876,185,3.5360017e-07,25,2.2150085e-25,60.26992917060852,-3.8598533,1.0,-1.1135235,14.466876,115,0.0011070658,703.0552,-5.7159934
3.0,-4.391212,46.69883,-11.010139,103280,8.957709,10.0,-5.5582757,0.72651744,6.15184,890.3448275862069,,,116.43876,48.402733,116,0.14999999,26.98964,-5.20697,14.466876,185,3.4752992e-07,25,5.990008e-37,61.0303909778595,-3.868502,-0.5,-1.1518403,14.466876,116,2.3458358e-12,713.61346,1.7039049
3.0,-4.388216,46.73668,-11.010139,103615,9.629516,10.0,2.849967,0.7634638,6.1176367,885.5982905982906,,,116.43876,48.151054,117,0.14999999,17.289248,-3.732878,14.466876,185,3.416146e-07,25,1.5460937e-08,61.39271402359009,-3.8770854,0.5,-1.1176369,14.466876,117,0.014682389,715.76355,1.4143761
3.0,-4.3851585,55.64884,-11.010139,104614,16.470306,10.0,-1.0294883,1.2876204,6.11689,886.5593220338983,,,116.43876,48.0716,118,0.14999999,35.4753,-3.7634242,14.466876,185,3.3584908e-07,25,0.034216594,62.0127694606781,-3.8854709,1.0,-1.11689,14.466876,118,6.738788e-05,721.793,-7.5772414
3.0,-4.402782,57.300503,-11.010139,105613,12.177322,5.0,-5.448695,1.243335,6.1532917,887.5042016806723,,,116.43876,48.060196,119,0.14999999,26.418268,-6.647366,14.466876,185,3.3022823e-07,25,0.2794244,62.69595551490784,-3.893909,1.0,-1.1532917,14.466876,119,0.008881491,732.2417,-9.240305
3.0,-4.407529,48.553753,-11.010139,106612,-1.2554672,,-3.6839263,1.1300288,6.1743803,888.4333333333333,,,116.43876,47.924114,120,0.14999999,19.418419,-5.1360188,14.466876,185,3.2474742e-07,25,2.047822e-17,63.319037199020386,-3.9022026,-0.5,-1.1743802,14.466876,120,2.5765527e-09,740.92566,-0.6296371
3.0,-4.4035683,49.477444,-11.010139,107611,0.5343605,5.0,-0.7290215,1.0908605,6.1706996,889.3471074380166,,,116.43876,47.830418,121,0.14999999,20.098652,-4.0125556,14.466876,185,3.194018e-07,25,0.057504218,63.85796642303467,-3.9105015,-1.0,-1.1706997,14.466876,121,2.3450318e-22,746.65466,-1.6470248
3.0,-4.4024243,48.5037,-11.010139,108610,-7.151502,-10.0,-2.391175,1.0977386,6.1807036,890.2459016393443,,,116.43876,47.673634,122,0.14999999,29.188534,-4.3060336,14.466876,185,3.141872e-07,25,2.2047539e-06,64.52870678901672,-3.918732,-0.5,-1.1807036,14.466876,122,4.1574667e-11,754.04584,-0.83006704
3.0,-4.3982716,48.445755,-11.010139,109609,-2.397304,-5.0,-0.59767926,0.8729716,6.1759634,891.130081300813,,,116.43876,47.61355,123,0.14999999,21.725344,-3.907597,14.466876,185,3.0909925e-07,25,2.1071649e-09,65.17275714874268,-3.9268954,0.5,-1.1759634,14.466876,123,8.279937,759.6435,-0.8322049
3.0,-4.3966174,49.558304,-11.010139,110608,-11.7358055,-5.0,-1.1042612,1.0706156,6.175385,892.0,,,116.43876,47.522934,124,0.14999999,22.021217,-4.02872,14.466876,185,3.0413386e-07,25,3.871615e-23,65.86444926261902,-3.869845,-1.0,-1.1753851,14.466876,124,9.243839e-22,765.74774,-2.03537
3.0,-4.3963084,47.29591,-11.010139,111607,-10.9897585,-10.0,-1.8541625,0.53834295,6.1808157,892.856,,,116.43876,47.244926,125,0.14999999,23.371807,-4.3714347,14.466876,185,2.992872e-07,25,1.0052377e-08,66.51201891899109,-3.877877,,-1.1808155,14.466876,125,0.0008132411,772.6019,-0.05098506
3.0,-4.3979335,76.411224,-11.010139,112606,-5.2287087,-6.0,-0.023009516,0.5861811,6.1716266,893.6984126984127,,,116.43876,76.276306,126,0.14999999,21.636328,-4.119448,14.466876,185,2.0698488e-07,36,2.5079222,67.30882501602173,-3.8858387,0.2,-1.1716264,14.466876,126,0.6095461,777.62494,-0.13491613
3.0,-4.3972044,74.86528,-11.010139,113605,6.146304,6.0,-0.32078698,1.0417114,6.164927,894.5275590551181,,,116.43876,75.10196,127,0.14999999,17.158232,-3.8766313,14.466876,185,2.0373817e-07,36,0.00744118,71.60321569442749,-3.888918,0.2,-1.164927,14.466876,127,0.112282895,782.94574,0.23668091
3.0,-4.393669,72.4524,-11.010139,114604,-2.1018276,-6.0,-0.10596012,0.84617436,6.156654,895.34375,,,116.43876,72.34729,128,0.14999999,21.253353,-3.9535007,14.466876,185,2.0056716e-07,36,0.00037042843,72.31245470046997,-3.8958774,-0.2,-1.1566539,14.466876,128,7.4517644e-05,788.0517,-0.10510889
3.0,-4.3919487,71.05242,-11.010139,115603,10.722206,6.0,-0.021472238,1.0299673,6.147854,896.1472868217054,,,116.43876,71.49156,129,0.14999999,18.299736,-3.977332,14.466876,185,1.9746963e-07,36,0.41023228,73.01896858215332,-3.9036589,-0.2,-1.1478539,14.466876,129,1.3791387e-05,793.0731,0.43913922
3.0,-4.390017,67.6244,-11.010139,115870,-3.1220624,-2.0,6.4496183,0.8765525,6.0894117,891.3076923076923,,,116.43876,67.45897,130,0.14999999,14.356874,-4.1388392,14.466876,185,1.9444334e-07,36,3.2966873e-05,73.36997365951538,-3.9113808,0.2,-1.0894119,14.466876,130,2.1029787,791.62354,-0.1654288
3.0,-4.387258,65.39748,-11.010139,116869,5.2482977,6.0,-0.021057352,0.7992691,6.0812564,892.1297709923664,,,116.43876,65.59899,131,0.14999999,30.649132,-3.8852756,14.466876,185,1.9148608e-07,36,4.392993e-06,74.10187816619873,-3.9029965,-0.6,-1.0812564,14.466876,131,1.3611087e-12,796.6446,0.2015163
3.0,-4.3892913,66.84749,-11.010139,117283,-13.453136,-10.0,0.40887436,1.2769699,6.0699673,888.5075757575758,,,116.43876,65.245895,132,0.14999999,48.63712,-4.4214635,14.466876,185,1.8859575e-07,36,6.648117e-21,74.45762205123901,-3.9106011,0.6,-1.0699675,14.466876,132,0.21170817,801.2357,-1.6015899
3.0,-4.392648,66.845695,-11.010139,118282,0.56091213,2.0,-0.54163,1.2762952,6.065995,889.3383458646616,,,116.43876,65.034615,133,0.14999999,34.234318,-4.99332,14.466876,185,1.8577038e-07,36,2.1202071e-05,75.18176436424255,-3.9165456,0.6,-1.0659951,14.466876,133,8.100771,806.77734,-1.8110822
3.0,-4.390399,65.594894,-11.010139,119281,-13.06191,-6.0,-1.4126647,1.0645232,6.068582,890.1567164179105,,,116.43876,64.69491,134,0.14999999,25.932722,-4.287866,14.466876,185,1.8300804e-07,36,1.072177e-14,75.88181257247925,-3.864911,-0.6,-1.0685822,14.466876,134,7.1348157e-12,813.19,-0.8999846
3.0,-4.3910174,64.23226,-11.010139,120280,4.5911703,2.0,-0.4910521,1.1936469,6.0643044,890.9629629629629,,,116.43876,64.05739,135,0.14999999,18.182564,-4.4872847,14.466876,185,1.8030686e-07,36,9.0355545e-09,76.51056551933289,-3.8723462,0.2,-1.0643042,14.466876,135,1.1495798,818.6811,-0.17487489
3.0,-4.3861756,63.13214,-11.010139,121074,1.5007027,2.0,0.023886316,1.0145886,6.056303,890.25,,,116.43876,63.08296,136,0.14999999,17.990078,-3.8855813,14.466876,185,1.7766503e-07,36,6.4256983,77.09584975242615,-3.8712468,-0.2,-1.0563028,14.466876,136,0.00013898063,823.65717,-0.049182743
3.0,-4.382834,63.213417,-11.010139,122073,-12.341305,-10.0,-0.10535354,0.94510776,6.049361,891.043795620438,,,116.43876,62.95874,137,0.14999999,29.59181,-3.9176528,14.466876,185,1.7508086e-07,36,0.00026114672,77.78224563598633,-3.878572,0.2,-1.0493615,14.466876,137,0.030411363,828.7625,-0.25467837
3.0,-4.3849583,62.99346,-11.010139,123072,-13.375892,-10.0,-0.6825777,0.47879598,6.0467033,891.8260869565217,,,116.43876,62.906807,138,0.14999999,16.2232,-4.577598,14.466876,185,1.7255263e-07,36,0.0015623331,78.51427626609802,-3.8856227,-0.2,-1.0467036,14.466876,138,3.7067296e-06,834.44507,-0.08665631
3.0,-4.391182,63.654312,-11.010139,124071,8.894283,6.0,-0.15420511,1.1042085,6.0402827,892.5971223021583,,,116.43876,62.039356,139,0.14999999,30.984112,-4.719198,14.466876,185,1.7007879e-07,36,4.814409e-15,79.18356943130493,-3.892843,0.6,-1.0402827,14.466876,139,0.75999355,839.5993,-1.6149548
3.0,-4.392175,62.682087,-11.010139,125070,-4.7562046,-2.0,-2.1984682,1.0489938,6.0485554,893.3571428571429,,,116.43876,61.432945,140,0.14999999,20.936775,-4.5815063,14.466876,185,1.6765776e-07,36,0.09081845,79.89848971366882,-3.8945587,0.6,-1.0485556,14.466876,140,13.941863,846.7978,-1.24914
3.0,-4.3942657,58.04765,-11.010139,126069,14.3315115,10.0,-1.8861573,0.9988134,6.054496,894.1063829787234,,,116.43876,61.423862,141,0.14999999,23.81799,-4.6923857,14.466876,185,1.6528809e-07,36,5.3639666e-13,80.55455350875854,-3.8067436,-0.2,-1.054496,14.466876,141,2.0324347e-07,853.68396,3.3762121
3.0,-4.4006867,61.259117,-11.010139,126367,-3.4536476,-2.0,4.7082906,0.9198499,6.013913,889.9084507042254,,,116.43876,61.137928,142,0.14999999,14.714504,-5.2628584,14.466876,185,1.6296828e-07,36,1.5648837e-05,80.89673447608948,-3.8138108,-0.2,-1.013913,14.466876,142,0.00023086218,853.97565,-0.12118893
3.0,-4.397721,61.03729,-11.010139,127366,-3.466387,2.0,-0.0049779923,0.9609659,6.006858,890.6713286713286,,,116.43876,60.53232,143,0.14999999,15.387842,-3.877429,14.466876,185,1.6069696e-07,36,0.0030138015,81.51878786087036,-3.8208268,-0.6,-1.0068576,14.466876,143,1.3050598e-11,858.98065,-0.5049687
3.0,-4.394794,58.1496,-11.010139,128365,14.090439,10.0,-0.61609906,0.8807226,6.004144,891.4236111111111,,,116.43876,59.627373,144,0.14999999,26.106731,-3.9098623,14.466876,185,1.5847283e-07,36,1.37852245e-08,82.10417246818542,-3.8277953,0.2,-1.0041441,14.466876,144,0.0017150111,864.59674,1.4777709
3.0,-4.4002485,57.501675,-11.010139,128640,12.862145,10.0,6.031949,0.7540069,5.9556193,887.1724137931035,,,116.43876,59.60552,145,0.14999999,39.579502,-5.0329375,14.466876,185,1.5629453e-07,36,0.00023121428,82.3973069190979,-3.834704,-0.6,-0.9556192,14.466876,145,2.0641029e-14,863.5648,2.1038435
3.0,-4.4078445,59.283413,-11.010139,128823,-1.2097043,-2.0,14.467577,1.162698,5.849981,882.3493150684932,,,116.43876,58.37377,146,0.14999999,21.806746,-5.219453,14.467577,183,1.5416083e-07,36,9.98418e-05,82.66775393486023,-3.8415768,-0.6,-0.8499809,14.467577,146,2.344146e-11,854.0972,-0.90963936
3.0,-4.4043894,57.596466,-11.010139,129822,-4.3003187,-6.0,-0.7818852,0.65896326,5.849518,883.1428571428571,,,116.43876,57.447617,147,0.14999999,18.82363,-4.0130267,14.467577,183,1.5207053e-07,36,2.9024975e-06,83.35248374938965,-3.8484027,0.2,-0.84951764,14.467577,147,0.587149,859.8791,-0.14885065
3.0,-4.4031143,56.94043,-11.010139,130821,11.602693,6.0,-0.0034117328,0.9967406,5.8438005,883.9256756756756,,,116.43876,57.195923,148,0.14999999,17.998713,-3.8609629,14.467577,183,1.5002249e-07,36,0.020639708,84.03588938713074,-3.8511963,0.2,-0.8438007,14.467577,148,0.1081263,864.8825,0.25549427
3.0,-4.402063,58.011673,-11.010139,131065,-17.671637,-10.0,8.334353,1.2858208,5.7822022,879.6308724832214,,,116.43876,56.960594,149,0.14999999,49.23048,-4.2166,14.467577,183,1.4801552e-07,36,1.0124247e-15,84.45475816726685,-3.8572,-0.6,-0.7822024,14.467577,149,3.558115e-13,861.54816,-1.0510795
3.0,-4.4229264,55.253082,-11.010139,132064,14.043117,6.0,-1.3084552,0.9836261,5.785711,880.4266666666666,,,116.43876,55.92205,150,0.14999999,16.548002,-7.7153587,14.467577,183,1.4604855e-07,36,7.499382e-14,85.26791477203369,-3.863889,-0.2,-0.78571075,14.467577,150,1.3253664e-05,867.8566,0.66896856
3.0,-4.428119,57.187107,-11.010139,132436,2.2846634,-6.0,2.1735241,0.9768196,5.7661133,877.0596026490066,,,116.43876,55.90812,151,0.14999999,30.291458,-5.1677494,14.467577,183,1.4412053e-07,36,4.2664467e-14,85.74463939666748,-3.8705332,0.6,-0.76611316,14.467577,151,4.0471673,870.6831,-1.2789886
3.0,-4.4287906,55.954514,-11.010139,133435,-0.6817872,-6.0,-1.7186602,0.8197465,5.77238,877.8618421052631,,,116.43876,55.861996,152,0.14999999,19.044971,-4.463271,14.467577,183,1.4223045e-07,36,4.489234e-08,86.40898489952087,-3.8506844,-0.2,-0.77237993,14.467577,152,7.122488e-05,877.40173,-0.09251788
3.0,-4.426945,57.70317,-11.010139,134434,11.330729,10.0,-0.02027616,1.2570709,5.767464,878.6535947712418,,,116.43876,55.566025,153,0.14999999,36.681316,-3.9404166,14.467577,183,1.403773e-07,36,9.71807e-07,87.07262682914734,-3.8572414,0.6,-0.76746416,14.467577,153,0.011908228,882.422,-2.1371448
