IWMin,BoundMISE,DenMISEMeanLog,MountainCar_std0_higher,ReturnLastEpisode,Delta,IWMean,MountainCar_mu0_higher,Iteration,TimestepsSoFar,NumTrainableParams,IWMax,MountainCar_std1_higher,BoundBonus,DenMISELogLast,Regret/t,IWLastEpisode,ReturnMean,ReturnStepMax,ReturnMax,GridSize,NumTrajectories,Bound,IWFirstEpisode,DenMISELogFirst,MinEpLen,ReturnAbsMax,AvgEpLen,ReturnMin,Regret,ActionIn1,MountainCar_mu1_higher,TimeElapsed
,-0.5183052,-4.255004,0.14999999,-0.02718677,7.49297e-07,0.9426693,-0.5,79,68092,,16.299973,3.0,44.660213,-3.7561872,5.8018107,0.0044716066,-0.80181086,100.79676,6.5508513,25,79,44.141907,0.2752002,-3.8201466,250,8.917037,861.9240506329114,-8.917037,458.34305,-4.02146,,40.60391426086426
,-0.9592412,-4.2509356,0.14999999,-0.2386295,7.306816e-07,0.9659826,0.5,80,69091,,23.49244,3.0,44.6985,-3.8337088,5.794771,2.837769e-06,-0.7947711,100.79676,6.5508513,25,80,43.73926,0.00633567,-3.8292477,250,8.917037,863.6375,-8.917037,463.5817,-2.3378158,,41.17074656486511
,-0.37183145,-4.2462316,0.14999999,-0.3406314,7.1275144e-07,0.79436934,-0.5,81,70090,,25.568153,3.0,42.729294,-3.7754421,5.7891645,2.455657e-06,-0.78916436,100.79676,6.5508513,25,81,42.357464,0.22508666,-3.8415911,250,8.917037,865.3086419753087,-8.917037,468.9223,-7.945118,-5.0,41.70466923713684
,-0.4696036,-4.256787,0.14999999,-0.916968,6.954733e-07,0.7718741,0.5,82,71089,,15.325811,3.0,42.766068,-4.8550944,5.790723,3.3173204e-12,-0.7907229,100.79676,6.5508513,25,82,42.296463,0.0051839966,-3.8510861,250,8.917037,866.939024390244,-8.917037,474.8393,-5.37228,-5.0,42.229904890060425
,2.9454439,-4.2551327,0.14999999,-0.29029012,6.788158e-07,1.2218351,-0.5,83,72088,,33.477985,3.0,39.286953,-3.8584335,5.7846937,8.6255066e-12,-0.7846936,100.79676,6.5508513,25,83,42.232395,0.0001077521,-3.8631444,250,8.917037,868.5301204819277,-8.917037,480.12958,10.602025,10.0,42.77418756484985
,-0.3452143,-4.2607236,0.14999999,5.4984,6.627497e-07,0.7190092,-1.0,84,72353,,16.214901,3.0,42.58463,-4.8282914,5.709895,0.30206746,-0.7098949,100.79676,6.5508513,25,84,42.239414,8.638214e-09,-3.8751192,250,8.917037,861.3452380952381,-8.917037,479.63116,3.8002949,5.0,42.998427391052246
,-0.5077513,-4.261324,0.14999999,-1.7993879,6.472474e-07,0.69618565,0.5,85,72900,,30.222328,3.0,41.558342,-3.9974825,5.7227125,1.5888014e-27,-0.72271246,100.79676,6.5508513,25,85,41.05059,0.0002674582,-3.8869538,250,8.917037,857.6470588235294,-8.917037,486.43057,-14.342535,-10.0,43.35954284667969
,-2.3286643,-4.285426,0.14999999,-1.2540877,6.3228265e-07,1.0448753,-1.0,86,73899,,26.729671,3.0,43.36826,-5.972583,5.7288914,1.6210914e-25,-0.7288913,100.79676,6.5508513,25,86,41.039597,9.115723e-08,-3.8986466,250,8.917037,859.2906976744187,-8.917037,492.68466,-7.235877,-5.0,43.911367654800415
,-0.6946089,-4.298057,0.14999999,-2.6588933,6.1783095e-07,1.101566,-0.5,87,74898,,39.120243,3.0,41.6261,-5.3486643,5.7510753,0.00019326674,-0.7510752,100.79676,6.5508513,25,87,40.931488,0.01199953,-3.9102075,250,8.917037,860.8965517241379,-8.917037,500.34354,-4.086346,-10.0,44.45118308067322
,0.25702074,-4.294379,0.14999999,-0.15580262,6.0386907e-07,1.2674565,-0.5,88,75897,,25.029028,3.0,39.97199,-3.9664912,5.744311,0.056251314,-0.74431074,100.79676,6.5508513,25,88,40.229008,0.023653965,-3.9214983,250,8.917037,862.4659090909091,-8.917037,505.49933,0.82999593,5.0,45.01895236968994
,-3.5679085,-4.2973566,0.14999999,-1.0456101,5.903753e-07,0.7147514,1.0,89,76896,,25.219181,3.0,43.472485,-4.7520227,5.747696,3.1231458e-28,-0.7476961,100.79676,6.5508513,25,89,39.904575,4.90783e-11,-3.932529,250,8.917037,864.0,-8.917037,511.54495,0.28123987,-5.0,45.59390592575073
,0.31707922,-4.29612,0.14999999,-4.686708,5.773287e-07,0.7450499,0.5,90,77895,,14.985766,3.0,39.510418,-3.8514903,5.791463,5.9412458e-05,-0.7914629,100.79676,6.5508513,25,90,39.827496,2.6644216e-06,-3.9437022,250,8.917037,865.5,-8.917037,521.2317,11.850752,10.0,46.17489504814148
,-0.9492026,-4.2959743,0.14999999,2.4008124,5.647098e-07,0.88682735,0.5,91,78239,,17.204308,3.0,40.06558,-3.9957533,5.756383,1.7486401,-0.75638306,100.79676,6.5508513,25,91,39.116375,0.0005578754,-3.9547522,250,8.917037,859.7692307692307,-8.917037,523.8309,5.3104014,5.0,46.5433292388916
,0.350372,-4.291246,0.14999999,-0.35879564,5.5250035e-07,1.0110819,,92,79238,,19.988794,3.0,37.90542,-3.7068846,5.7520614,1.3305477,-0.7520614,100.79676,6.5508513,25,92,38.25579,0.96590096,-3.965675,250,8.917037,861.2826086956521,-8.917037,529.18964,2.1009126,5.0,47.125603675842285
,-0.08330849,-4.2868915,0.14999999,-0.020245135,5.4068244e-07,1.3105031,,93,80237,,17.670431,3.0,37.016407,-3.8403096,5.744192,0.92227364,-0.74419236,100.79676,6.5508513,25,93,36.933098,9.959578,-3.9660418,250,8.917037,862.763440860215,-8.917037,534.2099,-3.9664683,-5.0,47.71598815917969
,-6.96283,-4.279763,0.14999999,-0.012751145,5.292397e-07,1.2600933,1.0,94,81236,,25.36378,3.0,43.63766,-3.863982,5.736411,6.1556366e-10,-0.7364111,100.79676,6.5508513,25,94,36.67483,4.4952653e-12,-3.875,250,8.917037,864.2127659574468,-8.917037,539.22266,6.4164705,5.0,48.29633188247681
,3.8376994,-4.2846665,0.14999999,-2.5230515,5.181564e-07,1.2094351,-0.5,95,82235,,27.8022,3.0,32.650547,-4.907176,5.755218,1.981105e-15,-0.75521785,100.79676,6.5508513,25,95,36.488247,0.00011019707,-3.8855822,250,8.917037,865.6315789473684,-8.917037,546.7457,12.086574,10.0,48.88001894950867
,-0.57234836,-4.281959,0.14999999,2.8600285,5.0741784e-07,0.946441,-0.5,96,82567,,15.049492,3.0,35.193798,-4.1367393,5.717559,0.0032847826,-0.71755904,100.79676,6.5508513,25,96,34.62145,0.29690272,-3.8960524,250,8.917037,860.0729166666666,-8.917037,548.8857,-0.7560245,,49.13753032684326
,-0.7610835,-4.2786584,0.14999999,-1.9683776,4.9700947e-07,0.8380065,0.5,97,83566,,19.679783,3.0,35.218323,-3.8762443,5.730454,1.9312613e-21,-0.730454,100.79676,6.5508513,25,97,34.45724,0.006822835,-3.9033272,250,8.917037,861.5051546391752,-8.917037,555.85406,-0.39311925,,49.68549680709839
,-0.74850947,-4.2751274,0.14999999,-0.41826898,4.8691817e-07,0.89293826,-1.0,98,84565,,21.507072,3.0,34.85632,-3.7384846,5.727268,2.8841253e-18,-0.72726846,100.79676,6.5508513,25,98,34.10781,8.9763095e-09,-3.9135134,250,8.917037,862.9081632653061,-8.917037,561.27234,2.6239228,5.0,50.24603199958801
,-0.4082129,-4.2771463,0.14999999,-1.4921664,4.7713115e-07,0.74147236,0.5,99,85346,,13.566245,3.0,34.28491,-4.3248916,5.734995,1.6619161e-18,-0.73499477,100.79676,6.5508513,25,99,33.876694,0.0055742413,-3.9236658,250,8.917037,862.0808080808081,-8.917037,567.76447,-3.2501693,-5.0,50.71532154083252
,-0.46177322,-4.274842,0.14999999,-0.780448,4.6763623e-07,0.8450084,-0.5,100,86345,,21.10409,3.0,34.3087,-3.7650626,5.7354493,6.1922862e-09,-0.7354492,100.79676,6.5508513,25,100,33.846928,0.24679403,-3.9336598,250,8.917037,863.45,-8.917037,573.5449,-9.509226,-5.0,51.30121207237244
,0.6611411,-4.273328,0.14999999,-0.35177904,4.584219e-07,0.56843686,,101,87344,,15.540996,3.0,33.051506,-3.9253793,5.7316504,8.81391e-10,-0.73165053,100.79676,6.5508513,25,101,33.712646,0.004551386,-3.9411452,250,8.917037,864.7920792079208,-8.917037,578.8967,9.380551,10.0,51.87558674812317
,-0.54889256,-4.2742214,0.14999999,4.0892034,4.4947728e-07,0.9555822,-0.5,102,87658,,30.690899,3.0,34.023518,-3.9157202,5.684387,6.832587e-11,-0.68438727,100.79676,6.5508513,25,102,33.474625,0.012498545,-3.9509525,250,8.917037,859.3921568627451,-8.917037,579.8075,-4.7251782,-10.0,52.155380964279175
,0.6262792,-4.2734118,0.14999999,-0.052415602,4.40792e-07,0.84006935,0.5,103,88657,,17.083658,3.0,32.832367,-4.083613,5.6782517,1.5310103e-08,-0.6782516,100.79676,6.5508513,25,103,33.458645,2.709789e-06,-3.960586,250,8.917037,860.747572815534,-8.917037,584.8599,8.290122,10.0,52.81810927391052
,-0.82113147,-4.270443,0.14999999,-0.6248424,4.32356e-07,0.9003343,0.5,104,89656,,35.26966,3.0,34.06869,-3.769258,5.677738,1.3115104e-07,-0.6777381,100.79676,6.5508513,25,104,33.24756,0.00029069022,-3.970248,250,8.917037,862.0769230769231,-8.917037,590.48474,-16.640076,-10.0,53.474992752075195
,-0.07021204,-4.2961206,0.14999999,-0.4550099,4.2415985e-07,0.97971374,,105,90655,,25.35176,3.0,33.212677,-6.788672,5.6756167,0.98898655,-0.6756169,100.79676,6.5508513,25,105,33.142464,0.5026163,-3.9798145,250,8.917037,863.3809523809524,-8.917037,595.93976,-11.534914,-10.0,54.113444805145264
,0.12946692,-4.297855,0.14999999,-0.06573391,4.161946e-07,1.0739789,-0.5,106,91654,,20.888268,3.0,32.876507,-4.4004354,5.669863,5.024324e-10,-0.6698633,100.79676,6.5508513,25,106,33.005974,0.025192603,-3.984518,250,8.917037,864.6603773584906,-8.917037,601.0055,-2.0422857,5.0,54.71022820472717
,-2.6344008,-4.293964,0.14999999,-0.6278737,4.084516e-07,1.1425471,-1.0,107,92653,,25.616497,3.0,35.447594,-3.9119475,5.669471,0.06350902,-0.6694708,100.79676,6.5508513,25,107,32.813194,1.0024408e-07,-3.99367,250,8.917037,865.9158878504672,-8.917037,606.63336,-5.8851147,-5.0,55.36934971809387
,0.51398164,-4.2968574,0.14999999,-1.3146328,4.0092266e-07,0.9863581,,108,93652,,17.982466,3.0,31.979647,-4.670661,5.6754446,7.030032e-08,-0.67544454,100.79676,6.5508513,25,108,32.49363,1.0026069,-4.0029726,250,8.917037,867.1481481481482,-8.917037,612.948,12.769775,5.0,56.025158405303955
,-3.2799006,-4.3005633,0.14999999,9.752637,3.936001e-07,0.66541827,1.0,109,93879,,24.025856,3.0,38.8182,-4.6465406,5.579774,1.4795646e-20,-0.5797741,100.79676,9.752637,25,109,35.5383,5.2658954e-11,-4.0029488,227,9.752637,861.2752293577981,-8.917037,608.1954,-6.25103,-5.0,56.25953149795532
,-1.8864418,-4.3051243,0.14999999,-3.24352,3.8647622e-07,0.9750161,-1.0,110,94878,,31.799475,3.0,36.966198,-4.433035,5.60399,3.94937e-34,-0.60398996,100.79676,9.752637,25,110,35.079758,5.0823976e-09,-4.012081,227,9.752637,862.5272727272727,-8.917037,616.4389,-6.6729994,-10.0,56.87521004676819
,-0.97454375,-4.3085127,0.14999999,-2.4004815,3.7954405e-07,0.92502284,0.5,111,95877,,15.121335,3.0,36.069927,-4.572473,5.6201744,3.4941564e-28,-0.6201746,100.79676,9.752637,25,111,35.095383,0.0005961633,-4.021131,227,9.752637,863.7567567567568,-8.917037,623.83936,7.3237224,5.0,57.5121123790741
,3.653074,-4.3071027,0.14999999,-1.0891297,3.727967e-07,1.1194158,-0.5,112,96876,,24.589771,3.0,31.407036,-4.0447783,5.6243615,1.652431e-10,-0.62436163,100.79676,9.752637,25,112,35.06011,0.00012733004,-4.030094,227,9.752637,864.9642857142857,-8.917037,629.9285,6.6097875,10.0,58.10292339324951
,2.8017204,-4.3011312,0.14999999,-0.2808372,3.6622777e-07,0.97692156,-1.0,113,97583,,27.777706,3.0,32.25063,-3.6837418,5.6213217,0.001785259,-0.6213216,100.79676,9.752637,25,113,35.05235,4.9141996e-11,-4.038982,227,9.752637,863.566371681416,-8.917037,635.20935,7.8196177,10.0,58.51634502410889
,-0.083858326,-4.302189,0.14999999,1.3770427,3.598309e-07,1.405906,,114,97907,,17.760998,3.0,34.50679,-4.320367,5.603792,4.092095e-16,-0.60379213,100.79676,9.752637,25,114,34.42293,10.807985,-4.0477924,227,9.752637,858.8333333333334,-8.917037,638.8323,-0.2644806,-5.0,58.812950134277344
,2.1384847,-4.2969956,0.14999999,-0.14419815,3.5360017e-07,0.7369943,,115,98906,,18.44404,3.0,31.653444,-4.0489044,5.599796,0.021428585,-0.59979564,100.79676,9.752637,25,115,33.791927,0.0046656863,-3.9659483,227,9.752637,860.0521739130435,-8.917037,643.9765,6.3821845,10.0,59.402514934539795
,-4.067195,-4.2965336,0.14999999,-0.06422131,3.4752992e-07,0.75425196,1.0,116,99905,,37.26277,3.0,37.471916,-3.954452,5.5951786,6.489083e-07,-0.5951786,100.79676,9.752637,25,116,33.40472,2.3980577e-14,-3.9745657,227,9.752637,861.25,-8.917037,649.0407,8.750947,10.0,60.04424238204956
,-0.57863104,-4.310546,0.14999999,-8.756072,3.416146e-07,0.9818929,-0.5,117,100904,,16.715933,3.0,33.02328,-5.627896,5.66493,2.011452e-29,-0.66492987,102.38852,9.752637,25,117,32.44465,0.32392168,-3.9831495,227,9.752637,862.4273504273505,-8.917037,662.7968,-0.67370576,,60.6605863571167
,-0.72541434,-4.3073916,0.14999999,-0.66137844,3.3584908e-07,0.86477077,0.5,118,101903,,18.292545,3.0,33.041725,-3.8903031,5.6649,5.843356e-10,-0.6648997,102.38852,9.752637,25,118,32.31631,0.0074323607,-3.9888954,227,9.752637,863.5847457627119,-8.917037,668.4582,6.4384847,,61.24679207801819
,-0.72349346,-4.3138356,0.14999999,-2.7547727,3.3022823e-07,0.9221785,-1.0,119,102902,,20.547071,3.0,33.05521,-4.913154,5.6824617,8.876336e-28,-0.68246174,102.38852,9.752637,25,119,32.33172,9.760526e-09,-3.9972713,227,9.752637,864.7226890756302,-8.917037,676.21295,2.0897627,5.0,61.85925579071045
,-0.46498522,-4.313014,0.14999999,-2.1974332,3.2474742e-07,0.8157654,-0.5,120,103901,,27.606535,3.0,32.67033,-4.1003585,5.6950865,5.4751536e-07,-0.6950865,102.38852,9.752637,25,120,32.205345,0.013201089,-4.0056396,227,9.752637,865.8416666666667,-8.917037,683.4104,-8.843526,-10.0,62.439457654953
,-5.060074,-4.3109345,0.14999999,-0.48727906,3.194018e-07,1.0459498,1.0,121,104900,,39.785194,3.0,37.204033,-3.8354368,5.693369,9.389383e-20,-0.6933691,102.38852,9.752637,25,121,32.14396,2.649787e-12,-4.0138283,227,9.752637,866.9421487603306,-8.917037,688.89764,-7.6366043,-10.0,63.0400173664093
,-0.54065436,-4.3165765,0.14999999,-2.2431948,3.141872e-07,0.79541934,0.5,122,105899,,15.541055,3.0,32.44635,-4.9361253,5.706073,4.8301277,-0.70607257,102.38852,9.752637,25,122,31.905695,0.0061505972,-4.022059,227,9.752637,868.0245901639345,-8.917037,696.14087,-6.732116,-5.0,63.6536808013916
,0.29812455,-4.3200183,0.14999999,-1.4856238,3.0909925e-07,0.9197092,0.5,123,106898,,17.168596,3.0,31.605083,-4.5115743,5.7124104,1.0011535e-06,-0.71241033,102.38852,9.752637,25,123,31.903208,2.9050675e-06,-4.030172,227,9.752637,869.089430894309,-8.917037,702.62646,5.386906,10.0,64.26619815826416
,-0.071937196,-4.316303,0.14999999,-0.56035155,3.0413386e-07,0.9594144,,124,107897,,23.951527,3.0,31.866642,-3.7463892,5.711184,1.4872738e-06,-0.7111841,102.38852,9.752637,25,124,31.794704,0.5328722,-4.038269,227,9.752637,870.1370967741935,-8.917037,708.1868,-12.277641,-10.0,64.86693048477173
,-0.4991422,-4.3185344,0.14999999,-0.04709574,2.992872e-07,0.91024685,-0.5,125,108896,,18.604527,3.0,32.257202,-4.5064993,5.7058716,0.1038924,-0.70587134,102.38852,9.752637,25,125,31.75806,0.27503753,-4.042013,227,9.752637,871.168,-8.917037,713.2339,-6.281734,-5.0,65.62231659889221
,-0.16248618,-4.3228545,0.14999999,-1.080123,2.0698488e-07,1.2316548,-0.2,126,109895,,17.919132,3.0,51.46191,-4.7456117,5.708842,0.09607931,-0.7088416,102.38852,9.752637,36,126,51.299423,6.485982,-4.0477834,227,9.752637,872.1825396825396,-8.917037,719.314,-8.348539,-6.0,66.38557839393616
,-0.20758243,-4.3179536,0.14999999,-0.0040659425,2.0373817e-07,1.0444142,0.2,127,110894,,15.438558,3.0,51.225468,-3.890101,5.7032924,6.3762493,-0.70329225,102.38852,9.752637,36,127,51.017887,1.3705218,-4.0054936,227,9.752637,873.1811023622047,-8.917037,724.3181,-5.0538445,-6.0,71.28047704696655
,0.697557,-4.315191,0.14999999,-0.118581824,2.0056716e-07,0.7856715,-0.2,128,111893,,11.548688,3.0,47.91995,-3.97931,5.6987243,0.00045056746,-0.69872415,102.38852,9.752637,36,128,48.617504,0.377203,-4.002603,227,9.752637,874.1640625,-8.917037,729.4367,9.432499,6.0,72.16648149490356
,0.14836407,-4.314221,0.14999999,1.2793995,1.9746963e-07,1.0678004,0.2,129,112318,,18.635386,3.0,47.917282,-3.9606402,5.6833897,1.3209845,-0.68338984,102.38852,9.752637,36,129,48.065647,0.08355133,-4.0074425,227,9.752637,870.6821705426356,-8.917037,733.1573,7.8833656,6.0,72.77157092094421
,-0.17002633,-4.311011,0.14999999,0.40921286,1.9444334e-07,1.3820323,-0.2,130,112841,,19.43779,3.0,46.559933,-3.9320054,5.6749854,0.00491127,-0.67498523,102.38852,9.752637,36,130,46.389908,14.599835,-4.0145173,227,9.752637,868.0076923076923,-8.917037,737.74805,-2.9938645,-2.0,73.3816511631012
,0.23856802,-4.305379,0.14999999,-0.009977921,1.9148608e-07,1.0507927,-0.6,131,113840,,22.645771,3.0,44.085464,-3.9014997,5.669909,1.1298188e-05,-0.6699088,102.38852,9.752637,36,131,44.32403,0.0012801457,-3.9157443,227,9.752637,869.0076335877862,-8.917037,742.75806,6.5615253,6.0,74.25464987754822
,-1.4816736,-4.3070483,0.14999999,-0.6227084,1.8859575e-07,1.0513515,0.6,132,114379,,40.294067,3.0,45.06419,-4.53581,5.6695514,1.3177791e-22,-0.66955125,102.38852,9.752637,36,132,43.582516,1.6491778e-05,-3.9233391,227,9.752637,866.5075757575758,-8.917037,748.38074,-8.0980215,-10.0,74.8315851688385
,-0.22838892,-4.305131,0.14999999,-0.9921101,1.8577038e-07,1.3025709,0.2,133,115378,,16.366852,3.0,43.726933,-4.0244956,5.6719766,0.12723003,-0.6719765,102.38852,9.752637,36,133,43.498543,2.9600828,-3.9308863,227,9.752637,867.5037593984962,-8.917037,754.37286,-3.3821595,-2.0,75.551274061203
,4.0709176,-4.300055,0.14999999,-0.024345439,1.8300804e-07,1.0146011,-0.2,134,116377,,24.304266,3.0,39.00957,-3.8847015,5.6671433,0.00068818085,-0.6671434,102.38852,9.752637,36,134,43.08049,0.0038877977,-3.9163647,227,9.752637,868.4850746268656,-8.917037,759.3972,5.627952,10.0,76.16762971878052
,-0.20353484,-4.2970457,0.14999999,-0.0011424455,1.8030686e-07,0.9564432,0.2,135,117376,,24.730644,3.0,42.57374,-3.8612993,5.66221,7.0481774e-06,-0.6622101,102.38852,9.752637,36,135,42.370205,0.091726676,-3.9237707,227,9.752637,869.4518518518519,-8.917037,764.3984,-10.201098,-10.0,76.82322406768799
,-0.13620926,-4.2962027,0.14999999,-0.12057266,1.7766503e-07,1.1065094,-0.2,136,118375,,23.720222,3.0,42.438408,-4.096619,5.6582274,0.5418977,-0.65822744,102.38852,9.752637,36,136,42.3022,0.41891855,-3.9304717,227,9.752637,870.4044117647059,-8.917037,769.5189,-7.206287,-10.0,77.5577003955841
,-0.08516264,-4.292615,0.14999999,-0.26079422,1.7508086e-07,1.0060436,-0.2,137,119374,,16.432123,3.0,42.0473,-3.8574412,5.6553264,0.14418341,-0.6553265,102.38852,9.752637,36,137,41.962135,5.301924,-3.934722,227,9.752637,871.3430656934306,-8.917037,774.7797,4.3134103,2.0,78.41093826293945
,-2.5460534,-4.289837,0.14999999,-0.061934263,1.7255263e-07,1.2674638,0.6,138,120373,,37.419605,3.0,44.24887,-3.8872094,5.6510267,5.2445914e-05,-0.65102655,102.38852,9.752637,36,138,41.702816,1.3551867e-05,-3.9040246,227,9.752637,872.268115942029,-8.917037,779.8417,6.6886067,6.0,79.27227759361267
,2.5440407,-4.292156,0.14999999,-2.1216645,1.7007879e-07,0.9951994,-0.6,139,121372,,34.89185,3.0,38.659256,-4.7976003,5.661607,1.5101659e-16,-0.6616067,102.38852,9.752637,36,139,41.203297,1.4318156e-05,-3.9112449,227,9.752637,873.1798561151079,-8.917037,786.9633,9.786857,10.0,80.12069535255432
,-0.1092811,-4.292369,0.14999999,0.8207617,1.6765776e-07,0.956655,0.2,140,121777,,13.88195,3.0,41.177612,-4.257736,5.651018,1.6799127e-07,-0.6510183,102.38852,9.752637,36,140,41.068333,1.1498129,-3.9184132,227,9.752637,869.8357142857143,-8.917037,791.1426,3.1180131,2.0,80.60115146636963
,-0.9777361,-4.2899904,0.14999999,-0.1011624,1.6528809e-07,1.1683133,-0.6,141,122776,,30.246859,3.0,41.102932,-3.895789,5.6471186,1.8317654e-05,-0.6471186,102.38852,9.752637,36,141,40.125195,0.019288402,-3.9173512,227,9.752637,870.7517730496454,-8.917037,796.2437,5.9574857,2.0,81.45996332168579
,-0.7449903,-4.289012,0.14999999,-0.59461933,1.6296828e-07,0.5893883,0.6,142,123327,,13.175527,3.0,40.88584,-4.2671056,5.646749,2.8379196e-16,-0.64674896,102.38852,9.752637,36,142,40.14085,0.00052892603,-3.9242816,227,9.752637,868.5,-8.917037,801.8384,-2.6808462,-2.0,81.9323377609253
,0.7285418,-4.289,0.14999999,-0.9595791,1.6069696e-07,0.8591625,0.2,143,124326,,14.107427,3.0,39.16189,-3.8662581,5.6489367,9.399596e-05,-0.64893657,102.38852,9.752637,36,143,39.89043,0.0008698907,-3.9312956,227,9.752637,869.4125874125874,-8.917037,807.7979,11.358538,10.0,82.59588408470154
,-0.64105743,-4.2879353,0.14999999,2.9675536,1.5847283e-07,0.8002876,-0.6,144,124656,,29.06602,3.0,39.90098,-3.9742882,5.623822,4.9974825e-19,-0.623822,102.38852,9.752637,36,144,39.259926,0.0015628509,-3.9382582,227,9.752637,865.6666666666666,-8.917037,809.8304,-13.028867,-10.0,82.96257734298706
,-0.71524334,-4.295198,0.14999999,-0.9781678,1.5629453e-07,0.844747,-0.6,145,125655,,15.702912,3.0,39.719475,-5.1041026,5.626266,0.12680721,-0.6262658,102.38852,9.752637,36,145,39.00423,0.050423894,-3.9451678,227,9.752637,866.5862068965517,-8.917037,815.80853,-2.6747828,-2.0,83.62175750732422
,-0.15640348,-4.2986283,0.14999999,-1.141934,1.5416083e-07,1.1675354,-0.2,146,126654,,15.701699,3.0,38.78823,-4.617777,5.629798,0.021962047,-0.62979776,102.38852,9.752637,36,146,38.63183,5.8917475,-3.9516928,227,9.752637,867.4931506849315,-8.917037,821.95044,-10.0436535,-6.0,84.22118496894836
,-0.20799764,-4.2950363,0.14999999,-0.31146243,1.5207053e-07,1.1002165,0.2,147,127653,,18.417635,3.0,38.694298,-3.9077678,5.627632,0.008026927,-0.6276322,102.38852,9.752637,36,147,38.4863,1.2569088,-3.9189575,227,9.752637,868.3877551020408,-8.917037,827.26196,-4.1554985,-6.0,84.86520314216614
,-1.6970747,-4.2916546,0.14999999,-0.1630544,1.5002249e-07,0.9259036,0.6,148,128652,,27.7578,3.0,40.000668,-3.866458,5.624493,0.09084837,-0.6244932,102.38852,9.752637,36,148,38.303593,0.00020657125,-3.917223,227,9.752637,869.2702702702703,-8.917037,832.425,7.0736814,2.0,85.4997034072876
,0.6389314,-4.2955465,0.14999999,-2.6143742,1.4801552e-07,0.8621558,-0.2,149,129651,,15.396018,3.0,37.251232,-4.764414,5.637848,2.4934184e-07,-0.6378481,102.38852,9.752637,36,149,37.890163,0.34867358,-3.9239557,227,9.752637,870.1409395973154,-8.917037,840.03937,-0.4418388,6.0,86.13079047203064
,-0.9630792,-4.2942047,0.14999999,-0.031900782,1.4604855e-07,0.842836,0.6,150,130650,,19.885195,3.0,38.848347,-3.9392693,5.6338086,0.0001657801,-0.63380843,102.38852,9.752637,36,150,37.88527,1.5600065e-07,-3.9283073,227,9.752637,871.0,-8.917037,845.0713,11.04658,10.0,86.81622433662415
,0.21970423,-4.292909,0.14999999,1.4714897,1.4412053e-07,1.1275054,0.2,151,131017,,16.888952,3.0,37.270428,-3.917335,5.619866,1.5063994,-0.6198661,102.38852,9.752637,36,151,37.49013,0.07770895,-3.9349518,227,9.752637,867.6622516556291,-8.917037,848.5998,6.8884974,6.0,87.16665244102478
,-1.1020811,-4.289126,0.14999999,-0.2112959,1.4223045e-07,0.8266255,0.6,152,132016,,27.554363,3.0,38.497993,-3.81641,5.617178,0.00018220794,-0.61717814,102.38852,9.752637,36,152,37.395912,0.00023112807,-3.9410381,227,9.752637,868.5263157894736,-8.917037,853.8111,-7.117056,-6.0,87.79388093948364
,-0.8613371,-4.2881308,0.14999999,-0.90328795,1.403773e-07,1.0038292,-0.6,153,133015,,29.260677,3.0,37.85588,-3.933197,5.619048,1.560112e-11,-0.61904806,102.38852,9.752637,36,153,36.994545,0.021720536,-3.947594,227,9.752637,869.3790849673203,-8.917037,859.71436,-13.423437,-6.0,88.45531845092773
