IWMax,Regret/t,Bound,IWMean,Delta,ReturnAbsMax,Regret,IWFirstEpisode,ReturnStepMax,ReturnMin,TimeElapsed,MinEpLen,TimestepsSoFar,DenMISELogFirst,ReturnMax,ReturnLastEpisode,NumTrainableParams,DenMISELogLast,IWLastEpisode,GridSize,ReturnMean,AvgEpLen,MountainCar_std1_higher,MountainCar_std0_higher,DenMISEMeanLog,NumTrajectories,IWMin,MountainCar_mu1_higher,MountainCar_mu0_higher,ActionIn1,Iteration
2.9702871e+25,6.855051,inf,3.9799626e+24,4.015901e-07,3.455834,596.3894,1.1329484e-17,34.23079,-3.455834,109.3611466884613,999,86913,-10.089177,,-1.8164086,,-59.72795,1.6694313e+25,400,-1.8550509,999.0,1.5,0.14999999,-28.836962,87,,-10.0,-1.0,-9.710576,87
3.0044288e+25,6.847618,inf,3.978969e+24,3.925149e-07,3.455834,602.5904,1.14597106e-17,34.23079,-3.455834,110.67448830604553,999,87912,-10.100605,,-1.2009418,,-24.292612,6231323000.0,400,-1.8476181,999.0,1.5,0.14999999,-28.788685,88,,-10.0,-1.0,-10.932611,88
3.038569e+25,6.851625,inf,3.9779795e+24,3.8374395e-07,3.455834,609.7946,1.15899295e-17,34.23079,-3.455834,112.0461540222168,999,88911,-10.111905,,-2.2042422,,1.0327483,0.1952964,400,-1.8516251,999.0,1.5,0.14999999,-28.4569,89,,-10.0,-1.0,-10.662775,89
3.07271e+25,6.8530626,inf,3.9769964e+24,3.7526362e-07,3.455834,616.77563,1.17201525e-17,34.23079,-3.455834,113.44860410690308,999,89910,-10.123078,,-1.9810156,,-1.1463435,2.1032557,400,-1.8530627,999.0,1.5,0.14999999,-28.156662,90,,-10.0,-1.0,-10.335503,90
3.1068435e+25,6.859887,inf,3.9760213e+24,3.670614e-07,3.455834,624.24976,1.1850393e-17,34.23079,-3.455834,114.753253698349,999,90909,-10.134129,,-2.4740765,,-14.820069,773634.7,400,-1.8598871,999.0,1.5,0.14999999,-28.01325,91,,-10.0,-1.0,-9.202205,91
3.1409848e+25,6.8524475,inf,3.975217e+24,3.591252e-07,3.455834,630.4252,1.1980617e-17,34.23079,-3.455834,116.0299379825592,999,91908,-10.145058,,-1.1754292,,-53.241913,1.5164818e+22,400,-1.8524474,999.0,1.5,0.14999999,-28.290548,92,,-10.0,-1.0,-12.052936,92
3.1751255e+25,6.8604956,inf,3.9742498e+24,3.514436e-07,3.455834,638.02606,1.2110841e-17,34.23079,-3.455834,117.36431097984314,999,92907,-10.155869,,-2.6009235,,-14.385202,345198.5,400,-1.8604954,999.0,1.5,0.14999999,-28.144037,93,,-10.0,-1.0,-10.871844,93
3.2092705e+25,6.8570337,inf,3.9732825e+24,3.440058e-07,3.455834,644.56116,1.2241079e-17,34.23079,-3.455834,118.61686611175537,999,93906,-10.166563,,-1.5350991,,1.6799511,0.10204221,400,-1.8570337,999.0,1.5,0.14999999,-27.829702,94,,-10.0,-1.0,-11.14013,94
3.243411e+25,6.8520164,inf,3.9723285e+24,3.368017e-07,3.455834,650.9416,1.2371301e-17,34.23079,-3.455834,119.93567514419556,999,94905,-10.177146,,-1.3804002,,-1.1228174,1.0077121,400,-1.8520166,999.0,1.5,0.14999999,-27.551456,95,,-10.0,-1.0,-10.84438,95
3.2775525e+25,6.854376,inf,3.9713796e+24,3.2982157e-07,3.455834,658.0201,1.25014776e-17,34.23079,-3.455834,121.25582098960876,999,95904,-10.187616,,-2.0784924,,0.7402745,0.30169123,400,-1.8543757,999.0,1.5,0.14999999,-27.259573,96,,-10.0,-1.0,-9.53597,96
3.3116868e+25,6.8454947,inf,3.9704406e+24,3.2305616e-07,3.455834,664.013,1.2631724e-17,34.23079,-3.455834,122.69547033309937,999,96903,-10.19798,,-0.9929462,,-29.934124,655457400000.0,400,-1.8454949,999.0,1.5,0.14999999,-27.289906,97,,-10.0,-1.0,-10.939515,97
3.345832e+25,6.844634,inf,3.969507e+24,3.164968e-07,3.455834,670.7742,1.2761963e-17,34.23079,-3.455834,124.0357973575592,999,97902,-10.208236,,-1.7611288,,1.9051843,0.10275855,400,-1.844634,999.0,1.5,0.14999999,-26.994703,98,,-10.0,-1.0,-9.873559,98
3.379968e+25,6.839592,inf,3.9685714e+24,3.1013525e-07,3.455834,677.1196,1.2892168e-17,34.23079,-3.455834,125.40035033226013,999,98901,-10.218389,,-1.3454795,,-18.274366,22170186.0,400,-1.8395922,999.0,1.5,0.14999999,-26.90927,99,,-10.0,-1.0,-11.540477,99
3.414114e+25,6.8365645,inf,3.9676497e+24,3.0396353e-07,3.455834,683.65643,1.302241e-17,34.23079,-3.455834,126.81564784049988,999,99900,-10.228438,,-1.536829,,-7.578423,983.85596,400,-1.8365645,999.0,1.5,0.14999999,-26.718555,100,,-10.0,-1.0,-8.724501,100
3.4482496e+25,6.839407,inf,4.1482724e+24,2.9797425e-07,3.455834,690.7801,1.31526135e-17,34.23079,-3.455834,128.16820168495178,999,100899,-10.238389,,-2.12364,,-59.877163,1.8336444e+25,400,-1.8394068,999.0,1.5,0.14999999,-27.049404,101,,-10.0,-1.0,-8.847844,101
3.4823943e+25,6.8329496,inf,4.2360743e+24,2.9216025e-07,3.455834,696.9609,1.3282851e-17,34.23079,-3.455834,129.53050565719604,999,101898,-10.248241,,-1.1807969,,-59.887016,9.04871e+24,400,-1.8329499,999.0,1.5,0.14999999,-27.373932,102,,-10.0,-1.0,-12.17959,102
3.5165284e+25,6.8348546,inf,4.2351566e+24,2.8651482e-07,3.455834,703.99,1.3413049e-17,34.23079,-3.455834,130.91476607322693,999,102897,-10.2579975,,-2.0291388,,-26.232601,123365330000.0,400,-1.8348546,999.0,1.5,0.14999999,-27.365486,103,,-10.0,-1.0,-13.73315,103
3.5506722e+25,6.8382196,inf,4.357336e+24,2.810314e-07,3.455834,711.17487,1.35432826e-17,34.23079,-3.455834,132.2892415523529,999,103896,-10.267659,,-2.1848395,,-59.906433,1.2800364e+25,400,-1.8382199,999.0,1.5,0.14999999,-27.680965,104,,-10.0,-1.0,-9.927396,104
3.584819e+25,6.834073,inf,4.3564422e+24,2.7570388e-07,3.455834,717.5777,1.3673528e-17,34.23079,-3.455834,133.61952471733093,999,104895,-10.277229,,-1.4028342,,-17.17438,9655814.0,400,-1.8340733,999.0,1.5,0.14999999,-27.583529,105,,-10.0,-1.0,-9.298952,105
3.6189491e+25,6.8343306,inf,4.6787117e+24,2.705265e-07,3.455834,724.439,1.38037634e-17,34.23079,-3.455834,135.01563835144043,999,105894,-10.286708,,-1.861321,,-59.78072,3.4256595e+25,400,-1.8343304,999.0,1.5,0.14999999,-27.88985,106,,-10.0,-1.0,-11.561786,106
3.6530975e+25,6.83093,inf,4.6774178e+24,2.6549353e-07,3.455834,730.90955,1.3933963e-17,34.23079,-3.455834,136.41882753372192,999,106893,-10.296098,,-1.4705217,,-9.004811,3591.8008,400,-1.8309304,999.0,1.5,0.14999999,-27.715963,107,,-10.0,-1.0,-10.584924,107
3.6872307e+25,6.8256307,inf,4.676111e+24,2.6059973e-07,3.455834,737.1681,1.406421e-17,34.23079,-3.455834,137.84115862846375,999,107892,-10.3054,,-1.258589,,0.032730073,0.26185095,400,-1.8256308,999.0,1.5,0.14999999,-27.461588,108,,-10.0,-1.0,-9.841056,108
3.7213705e+25,6.825916,inf,4.6748197e+24,2.5584006e-07,3.455834,744.0248,1.419443e-17,34.23079,-3.455834,139.22942328453064,999,108891,-10.314616,,-1.8566889,,-27.406384,420439500000.0,400,-1.8259157,999.0,1.5,0.14999999,-27.463593,109,,-10.0,-1.0,-11.308321,109
3.755511e+25,6.8262243,inf,4.673544e+24,2.5120954e-07,3.455834,750.88464,1.4324652e-17,34.23079,-3.455834,140.62950658798218,999,109890,-10.323749,,-1.8598439,,-0.38379228,1.00922,400,-1.8262242,999.0,1.5,0.14999999,-27.219875,110,,-10.0,-1.0,-8.370282,110
3.7896613e+25,6.8233542,inf,4.7918026e+24,2.4670365e-07,3.455834,757.39233,1.4454855e-17,34.23079,-3.455834,141.98151445388794,999,110889,-10.332799,,-1.5076463,,-59.971573,1.3268803e+25,400,-1.8233541,999.0,1.5,0.14999999,-27.517353,111,,-10.0,-1.0,-10.952726,111
3.8238011e+25,6.834237,inf,4.7905286e+24,2.4231784e-07,3.455834,765.4346,1.4585075e-17,34.23079,-3.455834,143.43474864959717,999,111888,-10.341767,,-3.0422258,,-4.2658315,3.2220159,400,-1.834237,999.0,1.5,0.14999999,-27.312206,112,,-10.0,-1.0,-8.793991,112
3.8579396e+25,6.8280067,inf,4.858658e+24,2.3804806e-07,3.455834,771.56476,1.4715288e-17,34.23079,-3.455834,144.83184957504272,999,112887,-10.3506565,,-1.13021,,-59.98943,7.8420966e+24,400,-1.8280066,999.0,1.5,0.14999999,-27.603796,113,,-10.0,-1.0,-11.312962,113
3.892086e+25,6.8244653,inf,4.8574e+24,2.3389008e-07,3.455834,777.989,1.4845533e-17,34.23079,-3.455834,146.15586304664612,999,113886,-10.3594675,,-1.4243034,,-3.3644974,11.6840515,400,-1.8244653,999.0,1.5,0.14999999,-27.39362,114,,-10.0,-1.0,-9.725005,114
3.9262198e+25,6.825457,inf,4.856139e+24,2.2984011e-07,3.455834,784.9276,1.4975786e-17,34.23079,-3.455834,147.43006896972656,999,114885,-10.3682,,-1.9385384,,-35.403755,1144844900000000.0,400,-1.8254572,999.0,1.5,0.14999999,-27.465675,115,,-10.0,-1.0,-12.746474,115
4.0870477e+25,6.825359,inf,5.207224e+24,2.2589445e-07,3.455834,791.74164,1.5105972e-17,34.23079,-3.455834,148.74242734909058,999,115884,-10.376859,,-1.8140453,,-60.01479,4.0870477e+25,400,-1.825359,999.0,1.5,0.14999999,-27.748634,116,,-10.0,-1.0,-10.196776,116
4.122247e+25,6.82008,inf,5.2059755e+24,2.2204951e-07,3.455834,797.94934,1.5236243e-17,34.23079,-3.455834,150.10837483406067,999,116883,-10.385443,,-1.2076942,,-6.4141607,114.52556,400,-1.8200797,999.0,1.5,0.14999999,-27.568684,117,,-10.0,-1.0,-10.372738,117
4.157448e+25,6.819798,inf,5.204734e+24,2.1830189e-07,3.455834,804.7362,1.5366409e-17,34.23079,-3.455834,151.5359525680542,999,117882,-10.393953,,-1.7868369,,-6.0142584,262.2739,400,-1.8197981,999.0,1.5,0.14999999,-27.388374,118,,-10.0,-1.0,-9.551232,118
4.192661e+25,6.821348,inf,5.203497e+24,2.1464834e-07,3.455834,811.7404,1.549668e-17,34.23079,-3.455834,152.89782667160034,999,118881,-10.402392,,-2.0042365,,-46.98638,1.0752388e+20,400,-1.821348,999.0,1.5,0.14999999,-27.555376,119,,-10.0,-1.0,-11.753246,119
4.2278665e+25,6.82702,inf,5.2022695e+24,2.1108582e-07,3.455834,819.24243,1.5626863e-17,34.23079,-3.455834,154.18875646591187,999,119880,-10.41076,,-2.5020013,,-5.8012133,92.726425,400,-1.82702,999.0,1.5,0.14999999,-27.37637,120,,-10.0,-1.0,-9.863451,120
4.2630582e+25,6.82452,inf,5.2010514e+24,2.076112e-07,3.455834,825.76697,1.5757117e-17,34.23079,-3.455834,155.49007177352905,999,120879,-10.419059,,-1.5245588,,-21.191301,640253200.0,400,-1.8245203,999.0,1.5,0.14999999,-27.327492,121,,-10.0,-1.0,-11.479995,121
4.2982643e+25,6.821556,inf,5.199824e+24,2.0422168e-07,3.455834,832.22986,1.5887367e-17,34.23079,-3.455834,156.77672839164734,999,121878,-10.42729,,-1.4628744,,-6.748795,377.89417,400,-1.8215561,999.0,1.5,0.14999999,-27.161013,122,,-10.0,-1.0,-11.977419,122
4.3334635e+25,6.8264503,inf,5.19861e+24,2.009145e-07,3.455834,839.65344,1.6017595e-17,34.23079,-3.455834,158.09121894836426,999,122877,-10.435453,,-2.4235868,,-13.293083,196350.66,400,-1.8264506,999.0,1.5,0.14999999,-27.050428,123,,-10.0,-1.0,-12.549674,123
4.368651e+25,6.824975,inf,5.205169e+24,1.97687e-07,3.455834,846.29694,1.614778e-17,34.23079,-3.455834,159.5190577507019,999,123876,-10.44355,,-1.6435082,,-56.25303,9.627925e+23,400,-1.8249753,999.0,1.5,0.14999999,-27.288065,124,,-10.0,-1.0,-12.517097,124
4.4038553e+25,6.8331614,inf,5.203898e+24,1.9453667e-07,3.455834,854.1452,1.627803e-17,34.23079,-3.455834,160.89232993125916,999,124875,-10.451582,,-2.8482535,,-33.582893,31843550000000.0,400,-1.8331615,999.0,1.5,0.14999999,-27.340519,125,,-10.0,-1.0,-11.244137,125
4.4390554e+25,6.835313,inf,5.2026425e+24,1.9146103e-07,3.455834,861.2494,1.6408203e-17,34.23079,-3.455834,162.26865601539612,999,125874,-10.459551,,-2.1042323,,1.1688603,0.19537394,400,-1.8353128,999.0,1.5,0.14999999,-27.116318,126,,-10.0,-1.0,-12.356055,126
4.474247e+25,6.83496,inf,5.201386e+24,1.8845779e-07,3.455834,868.0399,1.653847e-17,34.23079,-3.455834,163.69684720039368,999,126873,-10.467456,,-1.7904617,,-40.14005,1.24629815e+17,400,-1.8349597,999.0,1.5,0.14999999,-27.2209,127,,-10.0,-1.0,-10.937015,127
4.5094592e+25,6.834158,inf,5.2001406e+24,1.8552461e-07,3.455834,874.7722,1.6668692e-17,34.23079,-3.455834,165.06154537200928,999,127872,-10.475299,,-1.7323202,,1.899635,0.101778984,400,-1.8341578,999.0,1.5,0.14999999,-26.995392,128,,-10.0,-1.0,-9.878923,128
4.5446542e+25,6.8351893,inf,5.1988995e+24,1.826594e-07,3.455834,881.7394,1.6798913e-17,34.23079,-3.455834,166.49986791610718,999,128871,-10.483081,,-1.9672151,,-27.02977,287462820000.0,400,-1.8351892,999.0,1.5,0.14999999,-26.997623,129,,-10.0,-1.0,-11.571,129
4.579844e+25,6.8289204,inf,5.1976716e+24,1.798601e-07,3.455834,887.75964,1.692912e-17,34.23079,-3.455834,167.853670835495,999,129870,-10.490803,,-1.0202374,,-17.876541,3624959.0,400,-1.8289204,999.0,1.5,0.14999999,-26.929398,130,,-10.0,-1.0,-10.039158,130
4.6150424e+25,6.8298864,inf,5.196445e+24,1.7712463e-07,3.455834,894.7151,1.7059358e-17,34.23079,-3.455834,169.29029393196106,999,130869,-10.498466,,-1.9554797,,-19.352758,144147870.0,400,-1.8298864,999.0,1.5,0.14999999,-26.873468,131,,-10.0,-1.0,-10.373712,131
4.6502273e+25,6.828554,inf,5.195217e+24,1.7445107e-07,3.455834,901.36914,1.718955e-17,34.23079,-3.455834,170.7886254787445,999,131868,-10.50607,,-1.6540271,,-5.0382533,91.3363,400,-1.8285542,999.0,1.5,0.14999999,-26.709927,132,,-10.0,-1.0,-9.9227295,132
4.68543e+25,6.8311605,inf,5.193994e+24,1.718376e-07,3.455834,908.5444,1.7319809e-17,34.23079,-3.455834,172.18550300598145,999,132867,-10.5136175,,-2.1752307,,-28.776676,1342602000000.0,400,-1.8311608,999.0,1.5,0.14999999,-26.727312,133,,-10.0,-1.0,-9.367814,133
4.7206297e+25,6.832738,inf,5.454898e+24,1.6928244e-07,3.455834,915.58685,1.7450058e-17,34.23079,-3.455834,173.55734610557556,999,133866,-10.521109,,-2.0424623,,-59.860214,3.5122785e+25,400,-1.8327377,999.0,1.5,0.14999999,-26.976395,134,,-10.0,-1.0,-10.757948,134
4.7558215e+25,6.8305864,inf,5.453183e+24,1.6678383e-07,3.455834,922.12915,1.7580212e-17,34.23079,-3.455834,174.97757816314697,999,134865,-10.528543,,-1.5422944,,1.2892476,0.1504465,400,-1.8305862,999.0,1.5,0.14999999,-26.768854,135,,-10.0,-1.0,-10.190027,135
4.7910197e+25,6.8304605,inf,5.4514787e+24,1.6434014e-07,3.455834,928.9426,1.771046e-17,34.23079,-3.455834,176.29710364341736,999,135864,-10.535924,,-1.813454,,-11.950885,94603.16,400,-1.8304603,999.0,1.5,0.14999999,-26.661707,136,,-10.0,-1.0,-10.000479,136
4.826202e+25,6.8279533,inf,5.449771e+24,1.6194979e-07,3.455834,935.42957,1.7840719e-17,34.23079,-3.455834,177.5302791595459,999,136863,-10.543249,,-1.4869804,,-15.367849,1983682.2,400,-1.8279531,999.0,1.5,0.14999999,-26.581049,137,,-10.0,-1.0,-10.159909,137
4.8614014e+25,6.824586,inf,5.448085e+24,1.5961119e-07,3.455834,941.79285,1.7970909e-17,34.23079,-3.455834,178.81040477752686,999,137862,-10.550522,,-1.3632593,,-8.539438,1647.1223,400,-1.8245858,999.0,1.5,0.14999999,-26.452068,138,,-10.0,-1.0,-10.202986,138
4.896597e+25,6.8273506,inf,5.4464035e+24,1.5732289e-07,3.455834,949.0017,1.810115e-17,34.23079,-3.455834,180.12766027450562,999,138861,-10.557742,,-2.2088633,,-16.289335,5537823.0,400,-1.8273504,999.0,1.5,0.14999999,-26.380684,139,,-10.0,-1.0,-10.619094,139
4.931783e+25,6.8285418,inf,5.444722e+24,1.5508344e-07,3.455834,955.99585,1.8231362e-17,34.23079,-3.455834,181.52487802505493,999,139860,-10.564911,,-1.9941297,,-1.7291039,3.7892613,400,-1.8285416,999.0,1.5,0.14999999,-26.206306,140,,-10.0,-1.0,-11.05765,140
4.966976e+25,6.826921,inf,5.443055e+24,1.5289147e-07,3.455834,962.5958,1.83616e-17,34.23079,-3.455834,182.92136883735657,999,140859,-10.572028,,-1.600027,,1.1659597,0.17492723,400,-1.826921,999.0,1.5,0.14999999,-26.013857,141,,-10.0,-1.0,-9.559608,141
5.002153e+25,6.8286266,inf,5.441385e+24,1.5074565e-07,3.455834,969.665,1.8491781e-17,34.23079,-3.455834,184.299574136734,999,141858,-10.579096,,-2.0691216,,-48.142757,3.2067167e+20,400,-1.8286266,999.0,1.5,0.14999999,-26.171349,142,,-10.0,-1.0,-12.562917,142
5.0373483e+25,6.831185,inf,5.4397327e+24,1.4864469e-07,3.455834,976.85944,1.8622033e-17,34.23079,-3.455834,185.6343150138855,999,142857,-10.586113,,-2.194451,,-45.991116,3.3461536e+19,400,-1.8311849,999.0,1.5,0.14999999,-26.31158,143,,-10.0,-1.0,-10.316352,143
5.0725396e+25,6.8332524,inf,5.438088e+24,1.4658735e-07,3.455834,983.9884,1.875227e-17,34.23079,-3.455834,186.93483448028564,999,143856,-10.593081,,-2.1289499,,-11.026284,33560.223,400,-1.8332525,999.0,1.5,0.14999999,-26.20704,144,,-10.0,-1.0,-10.444824,144
5.1077236e+25,6.8319006,inf,5.436441e+24,1.4457244e-07,3.455834,990.62555,1.8882484e-17,34.23079,-3.455834,188.26249957084656,999,144855,-10.600002,,-1.6371775,,-3.21828,14.601994,400,-1.8319004,999.0,1.5,0.14999999,-26.050087,145,,-10.0,-1.0,-10.410763,145
5.1429163e+25,6.829755,inf,5.434798e+24,1.4259878e-07,3.455834,997.14417,1.901273e-17,34.23079,-3.455834,189.66123867034912,999,145854,-10.606875,,-1.5186381,,-3.245601,12.484579,400,-1.8297547,999.0,1.5,0.14999999,-25.895454,146,,-10.0,-1.0,-12.677689,146
5.1780947e+25,6.836608,inf,5.433176e+24,1.4066525e-07,3.455834,1004.9814,1.9142926e-17,34.23079,-3.455834,191.06684708595276,999,146853,-10.613701,,-2.8372047,,-42.562527,2.0908145e+17,400,-1.836608,999.0,1.5,0.14999999,-26.010378,147,,-10.0,-1.0,-12.262906,147
5.2132948e+25,6.8337784,inf,5.431551e+24,1.387708e-07,3.455834,1011.3992,1.9273131e-17,34.23079,-3.455834,192.49800753593445,999,147852,-10.620481,,-1.4177732,,-42.593346,8.9595114e+17,400,-1.8337781,999.0,1.5,0.14999999,-26.123947,148,,-10.0,-1.0,-8.223916,148
5.248474e+25,6.8358345,inf,5.531975e+24,1.3691435e-07,3.455834,1018.5393,1.9403409e-17,34.23079,-3.455834,193.88509488105774,999,148851,-10.627215,,-2.1401362,,-60.265987,1.5204519e+25,400,-1.8358343,999.0,1.5,0.14999999,-26.354591,149,,-10.0,-1.0,-10.582761,149
5.2836686e+25,6.8333554,inf,5.5303754e+24,1.3509491e-07,3.455834,1025.0033,1.9533597e-17,34.23079,-3.455834,195.3551013469696,999,149850,-10.6339035,,-1.4639953,,-0.21555062,0.5697963,400,-1.8333553,999.0,1.5,0.14999999,-26.181856,150,,-10.0,-1.0,-11.175545,150
5.3188562e+25,6.837352,inf,5.528776e+24,1.333115e-07,3.455834,1032.4402,1.9663833e-17,34.23079,-3.455834,196.8754322528839,999,150849,-10.640549,,-2.4368105,,1.3205422,0.100789495,400,-1.8373518,999.0,1.5,0.14999999,-26.001226,151,,-10.0,-1.0,-8.513627,151
5.354033e+25,6.841224,inf,5.606679e+24,1.3156317e-07,3.455834,1039.8661,1.9794033e-17,34.23079,-3.455834,198.24366545677185,999,151848,-10.647149,,-2.425943,,-60.285923,1.2084563e+25,400,-1.8412241,999.0,1.5,0.14999999,-26.228268,152,,-10.0,-1.0,-11.410404,152
5.389216e+25,6.837085,inf,5.605091e+24,1.29849e-07,3.455834,1046.074,1.9924258e-17,34.23079,-3.455834,199.6280665397644,999,152847,-10.653707,,-1.2078838,,-8.483656,926.52136,400,-1.8370847,999.0,1.5,0.14999999,-26.113804,153,,-10.0,-1.0,-13.240468,153
5.4244025e+25,6.8402443,inf,5.7687857e+24,1.2816815e-07,3.455834,1053.3976,2.0054498e-17,34.23079,-3.455834,201.0154480934143,999,153846,-10.660221,,-2.3236635,,-60.298996,2.5452386e+25,400,-1.840244,999.0,1.5,0.14999999,-26.33727,154,,-10.0,-1.0,-12.654722,154
5.45959e+25,6.8381453,inf,6.0369904e+24,1.265197e-07,3.455834,1059.9125,2.0184744e-17,34.23079,-3.455834,202.45983982086182,999,154845,-10.666694,,-1.5148811,,-60.30476,4.1817676e+25,400,-1.838145,999.0,1.5,0.14999999,-26.55793,155,,-10.0,-1.0,-11.421927,155
5.494775e+25,6.834731,inf,6.035423e+24,1.2490284e-07,3.455834,1066.218,2.0314982e-17,34.23079,-3.455834,203.750568151474,999,155844,-10.673124,,-1.305529,,-7.5031495,487.80286,400,-1.8347309,999.0,1.5,0.14999999,-26.437319,156,,-10.0,-1.0,-8.766038,156
5.529955e+25,6.8316965,inf,6.175281e+24,1.2331678e-07,3.455834,1072.5764,2.0445202e-17,34.23079,-3.455834,205.1132230758667,999,156843,-10.679515,,-1.3583431,,-60.318287,2.220344e+25,400,-1.8316965,999.0,1.5,0.14999999,-26.654633,157,,-10.0,-1.0,-12.164168,157
5.5651263e+25,6.831557,inf,6.173729e+24,1.2176076e-07,3.455834,1079.386,2.0575393e-17,34.23079,-3.455834,206.47797775268555,999,157842,-10.6858635,,-1.8096209,,-29.18477,2430146000000.0,400,-1.8315569,999.0,1.5,0.14999999,-26.672184,158,,-10.0,-1.0,-13.171005,158
5.600308e+25,6.8391576,inf,6.195822e+24,1.2023399e-07,3.455834,1087.426,2.0705624e-17,34.23079,-3.455834,207.83913230895996,999,158841,-10.692173,,-3.0400836,,-60.330944,3.7591928e+24,400,-1.8391576,999.0,1.5,0.14999999,-26.885386,159,,-10.0,-1.0,-12.755472,159
5.635497e+25,6.837706,inf,6.482737e+24,1.18735755e-07,3.455834,1094.033,2.0835806e-17,34.23079,-3.455834,209.21396327018738,999,159840,-10.698442,,-1.6068947,,-60.33721,4.615465e+25,400,-1.837706,999.0,1.5,0.14999999,-27.095997,160,,-10.0,-1.0,-11.35495,160
5.670669e+25,6.8406525,inf,6.4811915e+24,1.17265365e-07,3.455834,1101.3451,2.0966085e-17,34.23079,-3.455834,210.59876608848572,999,160839,-10.704673,,-2.312133,,0.47947416,0.28457195,400,-1.8406527,999.0,1.5,0.14999999,-26.926275,161,,-10.0,-1.0,-11.460336,161
5.705865e+25,6.840899,inf,6.4796696e+24,1.1582212e-07,3.455834,1108.2256,2.1096295e-17,34.23079,-3.455834,212.00261688232422,999,161838,-10.710865,,-1.8805406,,-2.866796,11.843821,400,-1.8408989,999.0,1.5,0.14999999,-26.779297,162,,-10.0,-1.0,-12.020966,162
5.7410377e+25,6.840994,inf,6.478139e+24,1.1440535e-07,3.455834,1115.082,2.1226503e-17,34.23079,-3.455834,213.40010929107666,999,162837,-10.717019,,-1.8563601,,-22.211418,2435399400.0,400,-1.8409936,999.0,1.5,0.14999999,-26.752787,163,,-10.0,-1.0,-11.448784,163
5.7762078e+25,6.840371,inf,6.476612e+24,1.13014416e-07,3.455834,1121.8208,2.1356781e-17,34.23079,-3.455834,214.75360798835754,999,163836,-10.723135,,-1.7388421,,-3.8653753,29.475199,400,-1.8403709,999.0,1.5,0.14999999,-26.614729,164,,-10.0,-1.0,-10.455949,164
5.811393e+25,6.8380885,inf,6.4751035e+24,1.1164868e-07,3.455834,1128.2847,2.1486958e-17,34.23079,-3.455834,216.1570200920105,999,164835,-10.729214,,-1.4637524,,-2.2052612,4.1869144,400,-1.8380885,999.0,1.5,0.14999999,-26.468277,165,,-10.0,-1.0,-10.429694,165
5.84657e+25,6.842125,inf,6.473595e+24,1.1030757e-07,3.455834,1135.7927,2.1617186e-17,34.23079,-3.455834,217.51642179489136,999,165834,-10.735256,,-2.5082214,,-11.906078,39559.035,400,-1.8421252,999.0,1.5,0.14999999,-26.382013,166,,-10.0,-1.0,-10.830458,166
5.8817356e+25,6.8398504,inf,6.4720834e+24,1.08990484e-07,3.455834,1142.2551,2.1747455e-17,34.23079,-3.455834,218.89442443847656,999,166833,-10.741262,,-1.4622724,,1.4973745,0.10260667,400,-1.8398507,999.0,1.5,0.14999999,-26.216513,167,,-10.0,-1.0,-9.107714,167
5.916932e+25,6.835293,inf,6.472242e+24,1.0769683e-07,3.455834,1148.3291,2.1877592e-17,34.23079,-3.455834,220.25225734710693,999,167832,-10.747232,,-1.0741018,,-56.798523,2.7823202e+23,400,-1.8352926,999.0,1.5,0.14999999,-26.399973,168,,-10.0,-1.0,-8.356841,168
5.952089e+25,6.8341017,inf,6.613524e+24,1.0642608e-07,3.455834,1154.9633,2.2007837e-17,34.23079,-3.455834,221.63295602798462,999,168831,-10.753167,,-1.6340449,,-60.39194,2.4130124e+25,400,-1.8341019,999.0,1.5,0.14999999,-26.602518,169,,-10.0,-1.0,-8.7960005,169
5.9872726e+25,6.833784,inf,6.854356e+24,1.0517771e-07,3.455834,1161.7433,2.2138096e-17,34.23079,-3.455834,223.05617117881775,999,169830,-10.759068,,-1.780026,,-60.397842,4.1194803e+25,400,-1.8337839,999.0,1.5,0.14999999,-26.802746,170,,-10.0,-1.0,-10.686646,170
6.022457e+25,6.833221,inf,6.852858e+24,1.0395115e-07,3.455834,1168.4807,2.2268278e-17,34.23079,-3.455834,224.46059656143188,999,170829,-10.764933,,-1.7375245,,0.2659861,0.5136323,400,-1.833221,999.0,1.5,0.14999999,-26.645897,171,,-10.0,-1.0,-9.711261,171
6.0576175e+25,6.833251,inf,6.8513796e+24,1.0274593e-07,3.455834,1175.3192,2.239854e-17,34.23079,-3.455834,225.8742551803589,999,171828,-10.770763,,-1.8384157,,-34.095085,314908900000000.0,400,-1.8332511,999.0,1.5,0.14999999,-26.690638,172,,-10.0,-1.0,-10.134775,172
6.0927972e+25,6.833936,inf,6.849892e+24,1.0156155e-07,3.455834,1182.271,2.2528707e-17,34.23079,-3.455834,227.2431812286377,999,172827,-10.77656,,-1.9517499,,-15.617259,3552327.8,400,-1.8339361,999.0,1.5,0.14999999,-26.62804,173,,-10.0,-1.0,-14.072789,173
6.1279706e+25,6.8387203,inf,6.884475e+24,1.0039753e-07,3.455834,1189.9374,2.2659023e-17,34.23079,-3.455834,228.62066674232483,999,173826,-10.782324,,-2.666446,,-60.421097,6.2734794e+24,400,-1.8387206,999.0,1.5,0.14999999,-26.823648,174,,-10.0,-1.0,-9.336809,174
