IWLastEpisode,ReturnMean,TimeElapsed,Iteration,MinEpLen,ActionIn1,ReturnLastEpisode,Delta,IWMin,MountainCar_std1_higher,ReturnMax,MountainCar_std0_higher,IWMean,TimestepsSoFar,ReturnAbsMax,ReturnStepMax,NumTrajectories,AvgEpLen,MountainCar_mu1_higher,Regret/t,IWMax,Bound,DenMISELogLast,DenMISELogFirst,NumTrainableParams,ReturnMin,IWFirstEpisode,MountainCar_mu0_higher,DenMISEMeanLog,Regret,GridSize
,-1.0491396,8286.371988296509,1890,245,2.2618048,-5.158869,8.5093793e-10,,0.14999999,8.115148,0.14999999,0.95106477,1721149,13.593301,144.20976,1890,910.6608465608466,2.631579,6.0491395,120.15403,32.065605,-3.6426976,-4.703741,,-13.593301,,-0.57894737,-3.4240792,11432.874,400
1.7568136e-33,-1.0490212,8294.529780864716,1891,245,4.0421114,-0.82546836,8.5003826e-10,,0.14999999,8.115148,0.14999999,0.6939734,1722148,13.593301,144.20976,1891,910.7075621364357,4.736842,6.0490212,196.67166,32.05408,-3.9866087,-4.70427,,-13.593301,,-1.0,-3.4244137,11438.699,400
,-1.0490694,8301.559141159058,1892,245,0.739897,-1.1401588,8.491398e-10,,0.14999999,8.115148,0.14999999,1.0316378,1722640,13.593301,144.20976,1892,910.4862579281184,1.5789474,6.0490694,123.01619,32.048973,-3.7681375,-4.7047987,,-13.593301,8.023815e-35,-0.7894737,-3.4247684,11444.84,400
,-1.0491962,8308.859169006348,1893,245,6.369771,-1.2890427,8.482429e-10,,0.14999999,8.115148,0.14999999,0.9698127,1723639,13.593301,144.20976,1893,910.5330163761225,5.7894735,6.0491962,131.8969,32.044876,-2.8761415,-4.705327,,-13.593301,,0.68421054,-3.4244735,11451.129,400
,-1.0492877,8316.496752977371,1894,245,-5.6007276,-1.2223302,8.473474e-10,,0.14999999,8.115148,0.14999999,0.9362886,1724638,13.593301,144.20976,1894,910.5797254487857,-5.7894735,6.049288,117.02931,32.024353,-2.8620026,-4.7058554,,-13.593301,,0.15789473,-3.4242046,11457.351,400
,-1.0489513,8324.896409749985,1895,245,1.4536088,-0.41190618,8.464534e-10,,0.14999999,8.115148,0.14999999,0.99924254,1725637,13.593301,144.20976,1895,910.6263852242744,1.5789474,6.048951,117.13618,32.022102,-3.492027,-4.706383,,-13.593301,6.446844e-29,0.15789473,-3.4242842,11462.763,400
,-1.0483984,8332.284960985184,1896,245,0.21368247,-0.000715215,8.455607e-10,,0.14999999,8.115148,0.14999999,0.7370571,1726636,13.593301,144.20976,1896,910.6729957805907,-0.5263158,6.0483985,213.52222,32.016273,-3.0477414,-4.7069106,,-13.593301,2.5693009e-08,1.0,-3.4240959,11467.764,400
8.2109084e-14,-1.0487396,8340.240330696106,1897,245,-1.1079167,-1.6955298,8.446695e-10,,0.14999999,8.115148,0.14999999,1.0656099,1727635,13.593301,144.20976,1897,910.719557195572,-0.5263158,6.0487394,120.78592,32.014618,-2.969443,-4.707438,,-13.593301,0.040739186,-0.57894737,-3.424008,11474.459,400
,-1.0486658,8347.712378263474,1898,245,4.8919644,-0.9085933,8.4377966e-10,,0.14999999,8.115148,0.14999999,1.0827833,1728634,13.593301,144.20976,1898,910.7660695468915,4.736842,6.048666,116.90706,32.002193,-2.8931105,-4.7079434,,-13.593301,,0.15789473,-3.4237072,11480.367,400
,-1.048147,8354.240834712982,1899,245,5.8221703,-0.06362532,8.428913e-10,,0.14999999,8.115148,0.14999999,0.93274444,1729633,13.593301,144.20976,1899,910.8125329120589,6.8421054,6.048147,112.75721,31.989235,-2.751207,-4.7084703,,-13.593301,,-0.7894737,-3.423322,11485.432,400
,-1.0487167,8362.28935623169,1900,245,7.8022194,-2.1305275,8.420042e-10,,0.14999999,8.115148,0.14999999,0.89882874,1730444,13.593301,144.20976,1900,910.76,8.947369,6.0487165,182.23334,31.98884,-3.3075001,-4.708997,,-13.593301,,-1.0,-3.4233074,11492.562,400
,-1.0484205,8369.721159696579,1901,245,-1.7775483,-0.48568606,8.411186e-10,,0.14999999,8.115148,0.14999999,0.7185418,1730830,13.593301,144.20976,1901,910.4839558127302,-2.631579,6.0484204,122.32252,31.986662,-3.5972412,-4.7095227,,-13.593301,,0.57894737,-3.423466,11498.047,400
,-1.0488709,8378.347798347473,1902,245,3.9863837,-1.9050888,8.4023444e-10,,0.14999999,8.115148,0.14999999,1.2609735,1731829,13.593301,144.20976,1902,910.5304942166141,3.6842105,6.048871,117.678604,31.986698,-3.3253007,-4.7100487,,-13.593301,,0.15789473,-3.4235694,11504.952,400
,-1.0484076,8386.139890909195,1903,245,-1.7106631,-0.16725275,8.393515e-10,,0.14999999,8.115148,0.14999999,0.8308611,1732828,13.593301,144.20976,1903,910.5769837099317,-1.5789474,6.0484076,113.61947,31.972784,-2.9364252,-4.710574,,-13.593301,5.9257536e-16,0.05263158,-3.423191,11510.119,400
,-1.0478642,8392.455170869827,1904,245,0.35472843,-0.0139692165,8.3847007e-10,,0.14999999,8.115148,0.14999999,0.95919466,1733827,13.593301,144.20976,1904,910.6234243697479,0.5263158,6.047864,116.578735,31.964884,-2.8385196,-4.7110996,,-13.593301,0.0009274114,-0.2631579,-3.4229808,11515.134,400
,-1.0473518,8401.195050239563,1905,245,-3.9010751,-0.07171272,8.375901e-10,,0.14999999,8.115148,0.14999999,1.0668505,1734826,13.593301,144.20976,1905,910.6698162729659,-3.6842105,6.047352,121.402084,31.963692,-2.7533143,-4.711624,,-13.593301,,-0.57894737,-3.4226613,11520.205,400
,-1.046959,8409.447608947754,1906,245,-6.983046,-0.29863572,8.3671137e-10,,0.14999999,8.115148,0.14999999,0.98964816,1735825,13.593301,144.20976,1906,910.7161594963274,-6.8421054,6.046959,118.03175,31.958876,-3.2285593,-4.712149,,-13.593301,,-0.2631579,-3.4225364,11525.504,400
,-1.0464119,8418.826497793198,1907,245,9.268334,-0.0034093286,8.358341e-10,,0.14999999,8.115148,0.14999999,0.69922507,1736824,13.593301,144.20976,1907,910.7624541164132,8.947369,6.046412,125.4905,31.953379,-3.2216508,-4.7126737,,-13.593301,,0.57894737,-3.4224477,11530.508,400
,-1.0467902,8425.973632335663,1908,245,-3.8160965,-1.7682755,8.3495816e-10,,0.14999999,8.115148,0.14999999,0.8714182,1737823,13.593301,144.20976,1908,910.8087002096436,-2.631579,6.04679,197.99615,31.944979,-4.0562153,-4.7131977,,-13.593301,,-1.0,-3.4229443,11537.275,400
,-1.0475147,8433.476719617844,1909,245,-0.8454164,-2.4297087,8.340837e-10,,0.14999999,8.115148,0.14999999,1.020622,1738822,13.593301,144.20976,1909,910.8548978522787,-0.5263158,6.047515,117.2343,31.945154,-3.7367413,-4.7137218,,-13.593301,16.68973,-0.2631579,-3.4231892,11544.705,400
,-1.0471244,8439.484231472015,1910,245,-10.220163,-0.30211264,8.3321056e-10,,0.14999999,8.115148,0.14999999,0.79128325,1739821,13.593301,144.20976,1910,910.9010471204189,-8.947369,6.0471244,204.97888,31.940004,-2.7818825,-4.7055407,,-13.593301,,-1.0,-3.422853,11550.008,400
,-1.0476656,8447.190563678741,1911,245,2.868631,-2.081285,8.3233886e-10,,0.14999999,8.115148,0.14999999,0.92710024,1740820,13.593301,144.20976,1911,910.9471480900053,2.631579,6.0476656,115.25813,31.939432,-4.1663203,-4.706064,,-13.593301,,-0.15789473,-3.4233646,11557.089,400
,-1.0471236,8454.857628107071,1912,245,-3.861777,-0.0113399215,8.3146834e-10,,0.14999999,8.115148,0.14999999,0.95319873,1741819,13.593301,144.20976,1912,910.99320083682,-3.6842105,6.0471234,115.332466,31.940187,-3.4657443,-4.7065873,,-13.593301,,-0.15789473,-3.4234347,11562.101,400
,-1.0465853,8463.365524291992,1913,245,-7.865419,-0.017336102,8.305994e-10,,0.14999999,8.115148,0.14999999,1.0327674,1742818,13.593301,144.20976,1913,911.0392054364872,-7.894737,6.046585,117.816666,31.932257,-3.0023048,-4.7071104,,-13.593301,,0.2631579,-3.423249,11567.117,400
,-1.046049,8469.808073997498,1914,245,0.65277594,-0.020236706,8.297317e-10,,0.14999999,8.115148,0.14999999,1.0269384,1743817,13.593301,144.20976,1914,911.0851619644723,0.5263158,6.046049,118.40035,31.925932,-2.895568,-4.707633,,-13.593301,0.0010910239,0.2631579,-3.4229674,11572.138,400
,-1.0457363,8476.619672775269,1915,245,-9.225687,-0.44726902,8.288653e-10,,0.14999999,8.115148,0.14999999,1.1051548,1744816,13.593301,144.20976,1915,911.1310704960836,-8.947369,6.0457363,118.58811,31.924707,-4.0609474,-4.7081547,,-13.593301,,-0.2631579,-3.423298,11577.585,400
,-1.04526,8483.706604242325,1916,245,10.87528,-0.1330067,8.2800033e-10,,0.14999999,8.115148,0.14999999,0.9278469,1745815,13.593301,144.20976,1916,911.1769311064718,10.0,6.04526,157.45312,31.922396,-2.801261,-4.708677,,-13.593301,,0.8947368,-3.4229305,11582.718,400
,-1.0468307,8491.26070022583,1917,245,-2.1274433,-4.056256,8.2713675e-10,,0.14999999,8.115148,0.14999999,1.0813498,1746814,13.593301,144.20976,1917,911.2227438706312,-2.631579,6.0468307,114.731514,31.9165,-2.9943736,-4.7091985,,-13.593301,,0.15789473,-3.4227588,11591.774,400
,-1.0465119,8498.849202871323,1918,245,-6.8234153,-0.43532264,8.2627444e-10,,0.14999999,8.115148,0.14999999,0.85258424,1747813,13.593301,144.20976,1918,911.2685088633993,-6.8421054,6.0465117,117.05912,31.91456,-3.178418,-4.70972,,-13.593301,,0.15789473,-3.4226003,11597.21,400
,-1.0459957,8506.250028133392,1919,245,-4.5254827,-0.05615961,8.254135e-10,,0.14999999,8.115148,0.14999999,0.8871538,1748812,13.593301,144.20976,1919,911.314226159458,-3.6842105,6.0459957,201.06514,31.902462,-3.0754519,-4.7102413,,-13.593301,,-1.0,-3.4225054,11602.266,400
,-1.0463586,8513.45862698555,1920,245,8.196806,-1.7427022,8.24554e-10,,0.14999999,8.115148,0.14999999,0.88585585,1749811,13.593301,144.20976,1920,911.3598958333333,7.894737,6.0463586,115.70223,31.8965,-3.1169488,-4.710762,,-13.593301,,0.36842105,-3.4224195,11609.009,400
,-1.045683,8520.461574077606,1921,245,0.8592204,0.25146994,8.2369567e-10,,0.14999999,8.115148,0.14999999,0.7953863,1750371,13.593301,144.20976,1921,911.1769911504425,0.5263158,6.045683,124.29326,31.889048,-3.1894174,-4.7112827,,-13.593301,3.2823991e-06,0.57894737,-3.4223678,11613.757,400
,-1.045558,8528.728192567825,1922,245,2.8028288,-0.8054387,8.228388e-10,,0.14999999,8.115148,0.14999999,0.8623418,1751370,13.593301,144.20976,1922,911.222684703434,3.6842105,6.045558,116.98993,31.886509,-3.306327,-4.7118034,,-13.593301,,-0.2631579,-3.4224222,11619.5625,400
,-1.0453126,8536.930813074112,1923,245,-9.206038,-0.57376754,8.2198326e-10,,0.14999999,8.115148,0.14999999,1.1489766,1752232,13.593301,144.20976,1923,911.1970878835153,-8.947369,6.045313,121.50227,31.884172,-6.0950904,-4.7123237,,-13.593301,,-0.57894737,-3.423892,11625.137,400
,-1.0448712,8544.00619649887,1924,245,-7.338863,-0.1960032,8.21129e-10,,0.14999999,8.115148,0.14999999,1.1185457,1753231,13.593301,144.20976,1924,911.2427234927235,-6.8421054,6.0448713,121.81896,31.87074,-2.7730973,-4.7128434,,-13.593301,,-0.57894737,-3.4234886,11630.332,400
,-1.0446508,8551.616347074509,1925,245,1.66808,-0.6207556,8.202761e-10,,0.14999999,8.115148,0.14999999,0.8588682,1754230,13.593301,144.20976,1925,911.2883116883116,1.5789474,6.044651,117.54524,31.871296,-2.794064,-4.713363,,-13.593301,2.1231395e-29,-0.2631579,-3.4231129,11635.953,400
,-1.0441087,8559.85500407219,1926,245,4.855395,-0.00044408196,8.194246e-10,,0.14999999,8.115148,0.14999999,0.97098523,1755229,13.593301,144.20976,1926,911.3338525441329,4.736842,6.044109,117.75528,31.870045,-2.9324677,-4.7138824,,-13.593301,,-0.2631579,-3.4229398,11640.953,400
,-1.0435648,8568.200325965881,1927,245,7.002365,0.003953415,8.1857426e-10,,0.14999999,8.115148,0.14999999,1.0880237,1756071,13.593301,144.20976,1927,911.2978723404256,7.894737,6.043565,184.00272,31.869833,-3.5806828,-4.7144012,,-13.593301,,-1.0,-3.4230466,11645.949,400
,-1.0438154,8575.772221565247,1928,245,4.29784,-1.5265782,8.1772533e-10,,0.14999999,8.115148,0.14999999,1.2738732,1756600,13.593301,144.20976,1928,911.0995850622406,4.736842,6.0438156,121.175835,31.850323,-3.2664812,-4.71492,,-13.593301,,-0.57894737,-3.4229383,11652.477,400
,-1.043436,8583.19902920723,1929,245,10.124821,-0.31193414,8.1687773e-10,,0.14999999,8.115148,0.14999999,0.9586073,1757276,13.593301,144.20976,1929,910.9777086573354,10.0,6.043436,103.754135,31.80446,-2.773779,-4.715439,,-13.593301,,0.2631579,-3.4224741,11657.788,400
1.2878643e-07,-1.0387232,8590.616162538528,1930,245,9.170107,8.052152,8.160314e-10,,0.14999999,8.115148,0.14999999,0.9925431,1757523,13.593301,144.20976,1930,910.6336787564767,10.0,6.038723,105.21104,31.79494,-2.6573355,-4.715957,,-13.593301,,-0.7894737,-3.4221077,11654.736,400
,-1.0353612,8598.103707075119,1931,245,-7.816464,5.4534936,8.1518653e-10,,0.14999999,8.115148,0.14999999,0.9697455,1757780,13.593301,144.20976,1931,910.2951838425686,-6.8421054,6.0353613,184.19638,31.794912,-2.800297,-4.716475,,-13.593301,,-1.0,-3.4217992,11654.282,400
,-1.036142,8606.927179574966,1932,245,-1.6708132,-2.5440722,8.143428e-10,,0.14999999,8.115148,0.14999999,1.1114595,1758779,13.593301,144.20976,1932,910.3410973084887,-1.5789474,6.036142,117.38074,31.79542,-5.2208753,-4.716993,,-13.593301,1.2321759e-16,-0.2631579,-3.4227626,11661.826,400
,-1.0356283,8615.782054424286,1933,245,-4.9639626,-0.04323481,8.135005e-10,,0.14999999,8.115148,0.14999999,1.0839416,1759778,13.593301,144.20976,1933,910.3869632695292,-4.736842,6.0356283,115.95387,31.789461,-2.763755,-4.71751,,-13.593301,,-0.15789473,-3.4223762,11666.869,400
,-1.0351325,8624.6743350029,1934,245,-8.337826,-0.076766856,8.126594e-10,,0.14999999,8.115148,0.14999999,1.0203305,1760777,13.593301,144.20976,1934,910.4327817993795,-7.894737,6.0351324,112.69932,31.788101,-2.7999835,-4.7180276,,-13.593301,,-0.15789473,-3.4220238,11671.946,400
5.9208093e-37,-1.0347323,8633.694189548492,1935,245,-9.725419,-0.26069874,8.118197e-10,,0.14999999,8.115148,0.14999999,1.0755289,1761776,13.593301,144.20976,1935,910.4785529715763,-10.0,6.0347323,116.28532,31.788076,-3.073171,-4.7185445,,-13.593301,,-0.15789473,-3.421843,11677.207,400
,-1.0342327,8641.011908769608,1936,245,-6.672729,-0.067621835,8.109812e-10,,0.14999999,8.115148,0.14999999,0.82665837,1762775,13.593301,144.20976,1936,910.5242768595041,-7.894737,6.0342326,223.95009,31.788528,-3.2105658,-4.719061,,-13.593301,,1.0,-3.4217079,11682.274,400
,-1.0378244,8648.219722747803,1937,245,-3.7553072,-7.99117,8.1014406e-10,,0.14999999,8.115148,0.14999999,0.9745181,1763774,13.593301,144.20976,1937,910.5699535363965,-4.736842,6.0378246,124.40942,31.78411,-4.85502,-4.7195773,,-13.593301,,0.68421054,-3.4225514,11695.266,400
,-1.0395124,8656.501472711563,1938,245,-2.6315904,-4.3090897,8.0930823e-10,,0.14999999,8.115148,0.14999999,0.9417257,1764773,13.593301,144.20976,1938,910.6155830753354,-1.5789474,6.0395126,201.12747,31.781116,-3.158378,-4.7200937,,-13.593301,1.0197336e-25,-1.0,-3.422439,11704.575,400
3.9816875e-16,-1.0400047,8664.67376446724,1939,245,-2.5565898,-1.9942284,8.084737e-10,,0.14999999,8.115148,0.14999999,1.2544265,1765772,13.593301,144.20976,1939,910.6611655492522,-2.631579,6.0400047,115.669136,31.761883,-3.1030672,-4.720609,,-13.593301,,-0.15789473,-3.4223201,11711.569,400
,-1.0394889,8671.960357189178,1940,245,-8.347472,-0.039270435,8.076404e-10,,0.14999999,8.115148,0.14999999,0.9678374,1766771,13.593301,144.20976,1940,910.7067010309279,-8.947369,6.039489,129.46252,31.762669,-3.5819511,-4.721125,,-13.593301,,0.68421054,-3.422286,11716.608,400
,-1.0394214,8679.398673772812,1941,245,5.6455684,-0.90852886,8.0680845e-10,,0.14999999,8.115148,0.14999999,0.9139435,1767770,13.593301,144.20976,1941,910.7521895929933,5.7894735,6.0394216,116.434456,31.749926,-2.9378352,-4.72164,,-13.593301,,-0.36842105,-3.422064,11722.518,400
,-1.0387357,8687.35072016716,1942,245,-3.6439073,0.2920788,8.059778e-10,,0.14999999,8.115148,0.14999999,0.95463085,1768305,13.593301,144.20976,1942,910.558702368692,-3.6842105,6.038736,115.124664,31.74787,-2.9640632,-4.7221556,,-13.593301,,0.15789473,-3.4218812,11727.225,400
,-1.0382401,8694.426136016846,1943,245,6.1067195,-0.07560642,8.051483e-10,,0.14999999,8.115148,0.14999999,1.0536652,1769304,13.593301,144.20976,1943,910.6042202779207,5.7894735,6.03824,116.01819,31.746645,-3.075797,-4.72267,,-13.593301,,0.15789473,-3.4217355,11732.301,400
,-1.0378777,8701.292997837067,1944,245,-9.835175,-0.3336022,8.043202e-10,,0.14999999,8.115148,0.14999999,0.97156376,1770303,13.593301,144.20976,1944,910.6496913580247,-10.0,6.0378776,115.608315,31.738338,-2.7733727,-4.7231846,,-13.593301,,0.15789473,-3.4213855,11737.634,400
4.487029e-10,-1.0374027,8709.039453268051,1945,245,-8.628866,-0.11424786,8.034933e-10,,0.14999999,8.115148,0.14999999,0.888644,1771302,13.593301,144.20976,1945,910.6951156812339,-8.947369,6.0374026,116.73883,31.73838,-2.7700496,-4.723699,,-13.593301,,0.15789473,-3.4210756,11742.748,400
,-1.0369256,8717.560773611069,1946,245,-5.3076982,-0.10867143,8.026678e-10,,0.14999999,8.115148,0.14999999,0.9082818,1772301,13.593301,144.20976,1946,910.74049331963,-5.7894735,6.0369253,127.711266,31.737793,-3.1113682,-4.724213,,-13.593301,,0.68421054,-3.4209816,11747.857,400
2.1853315e-10,-1.0367953,8724.843862771988,1947,245,-4.7502313,-0.7832439,8.018434e-10,,0.14999999,8.115148,0.14999999,0.7995652,1773300,13.593301,144.20976,1947,910.7858243451464,-4.736842,6.036795,112.22296,31.727158,-2.8295324,-4.7247267,,-13.593301,,0.15789473,-3.4207351,11753.641,400
,-1.0363016,8732.068485498428,1948,245,2.7121477,-0.07531001,8.010204e-10,,0.14999999,8.115148,0.14999999,1.0881493,1774299,13.593301,144.20976,1948,910.8311088295687,2.631579,6.0363016,115.12664,31.71866,-3.3572307,-4.72524,,-13.593301,,0.15789473,-3.4208117,11758.716,400
,-1.0357723,8738.847691059113,1949,245,-0.37492055,-0.0045442223,8.001987e-10,,0.14999999,8.115148,0.14999999,0.96131814,1775298,13.593301,144.20976,1949,910.8763468445356,-0.5263158,6.0357723,118.47422,31.716297,-2.7838988,-4.7257533,,-13.593301,19.940775,0.2631579,-3.420451,11763.721,400
,-1.0353717,8746.064220905304,1950,245,0.34987605,-0.2546139,7.9937806e-10,,0.14999999,8.115148,0.14999999,1.1904718,1776297,13.593301,144.20976,1950,910.9215384615385,1.5789474,6.035372,237.38304,31.706312,-3.1605468,-4.716087,,-13.593301,1.7564138e-38,-1.0,-3.4203465,11768.975,400
5.2565407e-38,-1.0360447,8753.792338132858,1951,245,-1.5244782,-2.348406,7.985589e-10,,0.14999999,8.115148,0.14999999,0.8144348,1777296,13.593301,144.20976,1951,910.9666837519221,-0.5263158,6.0360446,129.09628,31.702831,-3.881814,-4.7166,,-13.593301,1.2006923e-06,-0.8947368,-3.4205077,11776.323,400
,-1.0363219,8761.655647993088,1952,245,2.0528786,-1.5771945,7.9774093e-10,,0.14999999,8.115148,0.14999999,0.9989009,1778295,13.593301,144.20976,1952,911.0117827868852,1.5789474,6.0363216,126.78081,31.688236,-3.0961673,-4.717112,,-13.593301,7.541283e-32,0.57894737,-3.4204457,11782.9,400
,-1.0362701,8769.292890787125,1953,245,2.0074642,-0.9354263,7.969242e-10,,0.14999999,8.115148,0.14999999,0.98699164,1779294,13.593301,144.20976,1953,911.0568356374808,3.6842105,6.03627,198.47398,31.680696,-2.862943,-4.717624,,-13.593301,,-1.0,-3.4201732,11788.836,400
,-1.0370047,8777.371008634567,1954,245,7.2343497,-2.471312,7.961087e-10,,0.14999999,8.115148,0.14999999,1.2169875,1780118,13.593301,144.20976,1954,911.0122824974411,6.8421054,6.0370045,113.121254,31.65868,-9.195207,-4.7181363,,-13.593301,,-0.15789473,-3.423152,11796.307,400
2.435743e-10,-1.0357589,8783.825790166855,1955,245,7.4483767,1.3987176,7.952944e-10,,0.14999999,8.115148,0.14999999,0.985406,1780531,13.593301,144.20976,1955,910.7575447570332,7.894737,6.035759,111.62352,31.636591,-3.8256977,-4.718648,,-13.593301,,-0.57894737,-3.42326,11799.908,400
6.6001362e-12,-1.0350705,8791.753766775131,1956,245,8.883571,0.31048292,7.944815e-10,,0.14999999,8.115148,0.14999999,0.80958664,1781031,13.593301,144.20976,1956,910.5475460122699,8.947369,6.0350704,103.033005,31.629147,-2.990079,-4.719159,,-13.593301,,-0.15789473,-3.4230552,11804.598,400
,-1.0323838,8799.911279201508,1957,245,4.291565,4.222802,7.936697e-10,,0.14999999,8.115148,0.14999999,0.8884536,1781343,13.593301,144.20976,1957,910.2416964741952,3.6842105,6.032384,127.1175,31.618414,-2.7044342,-4.7196703,,-13.593301,,0.57894737,-3.4227927,11805.375,400
,-1.033208,8807.883110046387,1958,245,8.028891,-2.6462295,7.928592e-10,,0.14999999,8.115148,0.14999999,1.264759,1782342,13.593301,144.20976,1958,910.2870275791624,8.947369,6.033208,108.51653,31.600828,-3.8566825,-4.720181,,-13.593301,,-0.68421054,-3.4230804,11813.021,400
,-1.032823,8814.178010940552,1959,245,-6.4844975,-0.27891558,7.9205004e-10,,0.14999999,8.115148,0.14999999,1.085486,1782806,13.593301,144.20976,1959,910.059213884635,-6.8421054,6.032823,124.37395,31.599,-3.336783,-4.7206917,,-13.593301,,0.57894737,-3.422916,11818.301,400
,-1.032854,8821.54976439476,1960,245,-10.72416,-1.0933752,7.91242e-10,,0.14999999,8.115148,0.14999999,0.92582405,1783805,13.593301,144.20976,1960,910.1045918367347,-10.0,6.032854,132.9857,31.593624,-3.7870028,-4.7212024,,-13.593301,,-0.8947368,-3.4230697,11824.394,400
,-1.0331993,8829.010679244995,1961,245,-6.296576,-1.710059,7.904352e-10,,0.14999999,8.115148,0.14999999,0.91205597,1784804,13.593301,144.20976,1961,910.1499235084141,-5.7894735,6.0331993,119.80139,31.586027,-4.009834,-4.721712,,-13.593301,,-0.47368422,-3.4234178,11831.104,400
,-1.0329107,8837.610027074814,1962,245,9.299492,-0.4670941,7.8962964e-10,,0.14999999,8.115148,0.14999999,1.193049,1785803,13.593301,144.20976,1962,910.1952089704383,8.947369,6.032911,109.45664,31.57358,-2.8458273,-4.722222,,-13.593301,,0.2631579,-3.423177,11836.57,400
,-1.0326135,8845.77412033081,1963,245,5.320854,-0.44934097,7.888254e-10,,0.14999999,8.115148,0.14999999,0.9118221,1786802,13.593301,144.20976,1963,910.2404482934285,4.736842,6.0326138,123.26539,31.568857,-2.7314353,-4.7227316,,-13.593301,,0.47368422,-3.4227386,11842.0205,400
