TimestepsSoFar,MountainCar_mu0_higher,GridSize,DenMISELogFirst,MountainCar_std0_higher,TimeElapsed,IWMax,ReturnMean,DenMISEMeanLog,Iteration,Regret,ActionIn1,MountainCar_std1_higher,ReturnLastEpisode,IWMin,ReturnMin,IWMean,NumTrainableParams,Delta,IWFirstEpisode,Bound,BoundMISE,BoundBonus,AvgEpLen,MountainCar_mu1_higher,MinEpLen,Regret/t,DenMISELogLast,NumTrajectories,IWLastEpisode,ReturnAbsMax,ReturnMax,ReturnStepMax
3227145,-0.29411766,324,-4.6828628,0.14999999,25085.888718128204,31.87529,52.915455,-3.9342012,4919,-235696.12,-1.2825811,3.0,97.87953,,-121.05606,0.95294255,,1.5461245e-11,9.688202,135.15607,10.904236,124.25183,656.0571254319984,0.5882353,110,-47.915455,-3.7637439,4919,8.236929,121.05606,99.3986,121.05606
3228144,-0.05882353,324,-4.6810985,0.14999999,25093.368453264236,16.057255,52.90398,-3.9343488,4920,-235687.58,7.846656,3.0,-3.544273,,-121.05606,0.9792737,,1.5454962e-11,1.8028975,135.05597,52.853416,82.20255,656.1268292682927,5.2941175,110,-47.90398,-4.6073027,4920,0.38325474,121.05606,99.3986,121.05606
3228605,0.1764706,324,-4.680935,0.14999999,25100.305828094482,37.83705,52.91332,-3.9341383,4921,-235781.44,2.1979537,3.0,98.86656,,-121.05606,1.0426589,,1.544868e-11,5.5859985,135.007,0.76039046,134.24661,656.0871774029669,0.5882353,110,-47.91332,-2.8720355,4921,0.047509737,121.05606,99.3986,121.05606
3229604,-0.7647059,324,-4.6800036,0.14999999,25107.679678440094,7.653656,52.902275,-3.934261,4922,-235775.0,5.76381,3.0,-1.4405897,,-121.05606,0.9910319,,1.5442403e-11,3.898241e-07,134.9921,86.3135,48.678593,656.1568468102397,10.0,110,-47.902275,-4.5860624,4922,5.320263e-10,121.05606,99.3986,121.05606
3230425,-0.1764706,324,-4.680207,0.14999999,25114.644421339035,5.703357,52.909184,-3.9341304,4923,-235856.9,8.02946,3.0,86.90701,,-121.05606,1.0037307,,1.543613e-11,0.009295977,134.98782,93.0775,41.91033,656.1903310989234,10.0,110,-47.909184,-3.2812352,4923,0.0020593905,121.05606,99.3986,121.05606
3230773,-0.7647059,324,-4.680408,0.14999999,25121.390934467316,15.687165,52.91845,-3.9338975,4924,-235950.45,-1.1529825,3.0,98.54456,,-121.05606,0.9855628,,1.5429862e-11,6.3728105e-05,134.98524,54.33892,80.646324,656.1277416734363,5.2941175,110,-47.91845,-2.7961233,4924,0.0013457669,121.05606,99.3986,121.05606
3231772,-0.1764706,324,-4.680611,0.14999999,25128.893681049347,5.699073,52.90599,-3.9340434,4925,-235937.0,2.4911017,3.0,-8.464592,,-121.05606,1.0039744,,1.5423596e-11,0.0092997365,134.98203,93.10401,41.878017,656.1973604060913,10.0,110,-47.90599,-4.629345,4925,0.0008749501,121.05606,99.3986,121.05606
3232706,-0.5294118,324,-4.6808124,0.14999999,25136.08662724495,14.027984,52.914062,-3.9340506,4926,-236024.67,2.6605325,3.0,92.68098,,-121.05606,0.96931165,,1.5417334e-11,0.02274618,135.02635,59.35069,75.67566,656.2537555826228,5.2941175,110,-47.914062,-3.9735374,4926,14.027984,121.05606,99.3986,121.05606
3233705,-0.29411766,324,-4.6810107,0.14999999,25143.680262327194,13.618111,52.90148,-3.934058,4927,-236010.6,5.975349,3.0,-9.070633,,-121.05606,0.97956115,,1.5411079e-11,0.693066,134.95322,61.00645,73.94677,656.3233204789933,5.2941175,110,-47.90148,-3.9419172,4927,1.9504969,121.05606,99.3986,121.05606
3234680,0.1764706,324,-4.681073,0.14999999,25151.117005586624,40.889893,52.910732,-3.9339187,4928,-236104.1,-2.897965,3.0,98.49429,,-121.05606,1.0048681,,1.5404825e-11,2.887302,134.9491,-1.687006,136.63611,656.387987012987,-6.470588,110,-47.910732,-3.2234306,4928,0.00016631122,121.05606,99.3986,121.05606
3235679,0.4117647,324,-4.6806903,0.14999999,25158.58196234703,30.723705,52.899525,-3.9340882,4929,-236096.75,6.8248262,3.0,-2.3499537,,-121.05606,0.9790442,,1.5398575e-11,4.6447047e-05,134.93436,39.61868,95.31568,656.4574964495841,10.0,110,-47.899525,-4.7761593,4929,0.0018146876,121.05606,99.3986,121.05606
3236678,-0.1764706,324,-4.680893,0.14999999,25165.511521577835,5.6982193,52.88175,-3.934344,4930,-236057.02,10.776651,3.0,-34.734165,,-121.05606,1.00353,,1.539233e-11,0.009302358,134.91449,93.06922,41.845276,656.5269776876268,10.0,110,-47.88175,-5.1677146,4930,3.4401378e-08,121.05606,99.3986,121.05606
3237094,0.7647059,324,-4.681094,0.14999999,25172.556243419647,85.315956,52.890884,-3.93413,4931,-236149.95,-3.8703053,3.0,97.93333,,-121.05606,1.105782,,1.5386085e-11,1.2783161e-07,134.91249,-26.436718,161.34921,656.4781991482458,-10.0,110,-47.890884,-2.8859622,4931,1.1755756e-16,121.05606,99.3986,121.05606
3238093,-0.1764706,324,-4.681297,0.14999999,25179.965019464493,5.6939497,52.874973,-3.9343479,4932,-236119.38,6.053009,3.0,-25.563736,,-121.05606,1.0036297,,1.5379847e-11,0.009306116,134.89401,93.0809,41.81311,656.5476480129764,10.0,110,-47.874973,-5.107929,4932,2.0139023e-13,121.05606,99.3986,121.05606
3238982,-0.1764706,324,-4.6814976,0.14999999,25187.319713115692,14.292654,52.88413,-3.9341834,4933,-236212.4,2.0565352,3.0,98.02384,,-121.05606,0.97848403,,1.5373612e-11,1.5210476,134.95798,58.997364,75.96062,656.5947699168863,5.2941175,110,-47.88413,-3.1305966,4933,7.535317,121.05606,99.3986,121.05606
3239981,-0.7647059,324,-4.681392,0.14999999,25194.792776107788,7.6603265,52.873116,-3.9342272,4934,-236205.95,14.049747,3.0,-1.444733,,-121.05606,0.99046415,,1.5367381e-11,3.9036576e-07,134.88034,86.25345,48.62689,656.6641670044588,10.0,110,-47.873116,-4.120827,4934,0.0015692976,121.05606,99.3986,121.05606
3240164,-0.7647059,324,-4.681595,0.14999999,25201.383519411087,7.65,52.881683,-3.934272,4935,-236296.11,11.189409,3.0,95.152824,,-121.05606,0.9904015,,1.5361153e-11,3.9044468e-07,134.82861,86.252846,48.57577,656.5681864235056,10.0,110,-47.881683,-4.147382,4935,4.2104535,121.05606,99.3986,121.05606
3240424,-0.7647059,324,-4.6817975,0.14999999,25207.40666770935,7.639709,52.88959,-3.9341366,4936,-236383.02,7.3080406,3.0,91.90674,,-121.05606,0.99097216,,1.5354931e-11,3.905236e-07,134.83249,86.30768,48.524815,656.4878444084279,10.0,110,-47.88959,-3.2561038,4936,7.3309765,121.05606,99.3986,121.05606
3240932,-0.5294118,324,-4.6819997,0.14999999,25214.39062666893,6.1892843,52.897854,-3.9339347,4937,-236471.7,10.343143,3.0,93.69616,,-121.05606,1.0103397,,1.534871e-11,0.00013935969,134.84474,91.3723,43.472446,656.4577678752279,10.0,110,-47.897854,-2.930113,4937,4.464665,121.05606,99.3986,121.05606
3241369,-0.5294118,324,-4.6822023,0.14999999,25221.06842803955,6.182789,52.90642,-3.9336975,4938,-236561.9,10.876452,3.0,95.20355,,-121.05606,1.0105472,,1.5342495e-11,0.00013938786,134.83038,91.394394,43.435986,656.4133252328878,10.0,110,-47.90642,-2.768663,4938,4.80357,121.05606,99.3986,121.05606
3241769,-0.5294118,324,-4.682405,0.14999999,25228.158886432648,6.1763062,52.91461,-3.9334981,4939,-236650.27,8.918467,3.0,93.34781,,-121.05606,1.0109584,,1.5336283e-11,0.00013941605,134.83327,91.433655,43.399616,656.3614091921442,10.0,110,-47.91461,-2.9672723,4939,5.8071017,121.05606,99.3986,121.05606
3242164,0.4117647,324,-4.682607,0.14999999,25235.27035832405,68.63376,52.922817,-3.933291,4940,-236738.72,-6.7542725,3.0,93.44912,,-121.05606,0.9497054,,1.5330074e-11,0.004944124,134.8178,-6.5224648,141.34026,656.3085020242914,-10.0,110,-47.922817,-2.910604,4940,1.991586e-21,121.05606,99.3986,121.05606
3243163,-0.05882353,324,-4.682809,0.14999999,25242.757417201996,6.37236,52.909,-3.9335146,4941,-236718.38,6.41043,3.0,-15.34332,,-121.05606,1.0009799,,1.532387e-11,0.011051639,134.80858,91.30534,43.503235,656.37785873305,10.0,110,-47.909,-4.9914184,4941,3.651554e-11,121.05606,99.3986,121.05606
3243694,-0.7647059,324,-4.6830087,0.14999999,25249.998777151108,7.6275806,52.918213,-3.933333,4942,-236811.81,14.536791,3.0,98.43813,,-121.05606,0.99128366,,1.5317669e-11,3.909969e-07,134.8075,86.34458,48.46291,656.3524888709024,10.0,110,-47.918213,-3.0352502,4942,0.0059845243,121.05606,99.3986,121.05606
3243945,-0.7647059,324,-4.6832113,0.14999999,25256.89932322502,7.6173673,52.925842,-3.9334903,4943,-236897.44,9.219175,3.0,90.63412,,-121.05606,0.99184334,,1.531147e-11,3.9107633e-07,134.80887,86.396545,48.412323,656.2704835120372,10.0,110,-47.925842,-4.698059,4943,7.279628,121.05606,99.3986,121.05606
3244469,-1.0,324,-4.6834135,0.14999999,25264.120485305786,14.591512,52.933033,-3.9333346,4944,-236980.9,6.8703117,3.0,88.47609,,-121.05606,0.9920617,,1.5305278e-11,9.361065e-11,134.81866,82.89056,51.9281,656.2437297734627,10.0,110,-47.933033,-3.160041,4944,7.856594,121.05606,99.3986,121.05606
3245030,-0.1764706,324,-4.6836157,0.14999999,25271.22035717964,5.6962633,52.939724,-3.933225,4945,-237061.94,9.399123,3.0,86.02739,,-121.05606,1.003111,,1.5299088e-11,0.00932772,134.79138,93.027466,41.76391,656.2244691607684,10.0,110,-47.939724,-3.380079,4945,1.9814315e-06,121.05606,99.3986,121.05606
3245653,-0.29411766,324,-4.683816,0.14999999,25278.416082143784,5.504348,52.948597,-3.932966,4946,-237153.77,8.448437,3.0,96.81782,,-121.05606,1.0160612,,1.5292902e-11,0.004253101,134.80441,94.095314,40.70909,656.2177517185604,10.0,110,-47.948597,-2.6563716,4946,4.975757,121.05606,99.3986,121.05606
3246072,-0.29411766,324,-4.684017,0.14999999,25285.47796010971,5.499342,52.957687,-3.932722,4947,-237246.69,8.122039,3.0,97.915085,,-121.05606,1.0160966,,1.5286722e-11,0.0042539574,134.78027,94.10108,40.67919,656.1697998787143,10.0,110,-47.957687,-2.7420557,4947,3.6830394,121.05606,99.3986,121.05606
3246522,-0.29411766,324,-4.6842184,0.14999999,25292.67298388481,13.592103,52.96667,-3.9324722,4948,-237339.1,2.6053073,3.0,97.39861,,-121.05606,0.98209107,,1.5280542e-11,0.6952927,134.77544,61.15471,73.62073,656.1281325788198,5.2941175,110,-47.96667,-2.715659,4948,3.088554,121.05606,99.3986,121.05606
3247521,-0.7647059,324,-4.68428,0.14999999,25300.00866675377,68.21307,52.95516,-3.9324784,4949,-237330.08,-15.772263,3.0,-4.003179,,-121.05606,0.97153693,,1.5274369e-11,4.1593434e-05,134.76567,-11.893205,146.65887,656.197413618913,-10.0,110,-47.95516,-3.9483159,4949,3.6099973e-05,121.05606,99.3986,121.05606
3248520,-1.0,324,-4.684482,0.14999999,25307.357996940613,14.566221,52.94278,-3.93306,4950,-237316.75,14.711785,3.0,-8.324662,,-121.05606,0.9920853,,1.5268196e-11,9.3710865e-11,134.76181,82.8939,51.867912,656.2666666666667,10.0,110,-47.94278,-6.772249,4950,6.452746e-15,121.05606,99.3986,121.05606
3248701,-1.0,324,-4.6846843,0.14999999,25313.919753313065,14.526421,52.95015,-3.9333124,4951,-237401.19,14.156055,3.0,89.42378,,-121.05606,0.99254817,,1.526203e-11,9.3729816e-11,134.7479,82.94203,51.80586,656.1706725913957,10.0,110,-47.95015,-5.17587,4951,10.20285,121.05606,99.3986,121.05606
3249020,-0.7647059,324,-4.684886,0.14999999,25320.1752512455,7.6082883,52.958187,-3.9334292,4952,-237488.94,8.762458,3.0,92.78853,,-121.05606,0.9922737,,1.5255868e-11,3.9173182e-07,134.79254,86.44052,48.352024,656.1025848142165,10.0,110,-47.958187,-4.502653,4952,6.9153724,121.05606,99.3986,121.05606
3249548,-0.7647059,324,-4.685088,0.14999999,25326.66347718239,7.5981517,52.965588,-3.9332561,4953,-237573.56,5.387892,3.0,89.621635,,-121.05606,0.99237657,,1.5249706e-11,3.91811e-07,134.7518,86.45002,48.301785,656.0767211790834,10.0,110,-47.965588,-3.0657444,4953,5.019271,121.05606,99.3986,121.05606
3250320,-1.0,324,-4.68529,0.14999999,25334.112343788147,57.24053,52.971733,-3.9331708,4954,-237651.97,-3.5083659,3.0,83.388695,,-121.05606,1.0350223,,1.5243551e-11,1.393507e-07,134.74501,6.8158574,127.92915,656.1001211142511,1.7647059,110,-47.971733,-3.5077686,4954,3.482008,121.05606,99.3986,121.05606
3251319,-0.1764706,324,-4.6854916,0.14999999,25341.887721776962,39.35814,52.956337,-3.9335237,4955,-237623.66,-4.402754,3.0,-23.320175,,-121.05606,0.9255046,,1.5237398e-11,30.602516,134.73607,-0.17352481,134.90959,656.1693239152371,-2.9411764,110,-47.956337,-5.713334,4955,1.4510245e-07,121.05606,99.3986,121.05606
3252318,-0.1764706,324,-4.6795363,0.14999999,25349.471021175385,5.692438,52.945255,-3.9337013,4956,-237616.69,10.96446,3.0,-1.9696367,,-121.05606,1.00321,,1.5231252e-11,0.009289747,134.73413,93.03584,41.69828,656.2384987893463,10.0,110,-47.945255,-4.739649,4956,0.000486031,121.05606,99.3986,121.05606
3252615,-0.29411766,324,-4.679736,0.14999999,25356.470400094986,5.4995494,52.954067,-3.9334712,4957,-237708.31,8.980164,3.0,96.62273,,-121.05606,1.0164214,,1.5225106e-11,0.0042357845,134.75397,94.1205,40.633465,656.166027839419,10.0,110,-47.954067,-2.7918587,4957,5.1304364,121.05606,99.3986,121.05606
3253203,-0.29411766,324,-4.6799374,0.14999999,25363.691331386566,5.4945636,52.962902,-3.9332104,4958,-237800.06,11.612096,3.0,96.761566,,-121.05606,1.0167044,,1.5218965e-11,0.004236637,134.75311,94.14937,40.60374,656.1522791448165,10.0,110,-47.962902,-2.6601431,4958,4.9114685,121.05606,99.3986,121.05606
3253546,-0.29411766,324,-4.680138,0.14999999,25370.663019180298,5.489588,52.971447,-3.9330041,4959,-237890.4,5.7130423,3.0,95.341705,,-121.05606,1.0170281,,1.5212826e-11,0.004237488,134.75475,94.180664,40.574078,656.0891308731599,10.0,110,-47.971447,-2.9211164,4959,5.11198,121.05606,99.3986,121.05606
3254059,-0.29411766,324,-4.680339,0.14999999,25377.807451963425,5.4846244,52.980354,-3.9328415,4960,-237982.56,12.08577,3.0,97.1566,,-121.05606,1.0169985,,1.5206694e-11,0.0042383387,134.724,94.17953,40.54447,656.0602822580645,10.0,110,-47.980354,-3.145023,4960,3.36083,121.05606,99.3986,121.05606
3254518,-1.0,324,-4.6805396,0.14999999,25384.969613552094,14.513003,52.989544,-3.9326768,4961,-238076.12,2.17409,3.0,98.548416,,-121.05606,0.99269,,1.5200563e-11,9.334214e-11,134.71066,82.97352,51.737144,656.020560370893,10.0,110,-47.989544,-3.135586,4961,4.945733e-09,121.05606,99.3986,121.05606
3255517,0.1764706,324,-4.680741,0.14999999,25392.364931583405,11.712997,52.97537,-3.9327362,4962,-238053.78,8.904057,3.0,-17.325653,,-121.05606,1.0190594,,1.5194438e-11,0.0024494312,134.67474,78.11239,56.562355,656.089681580008,10.0,110,-47.97537,-4.217456,4962,2.1432574e-12,121.05606,99.3986,121.05606
3255906,-0.05882353,324,-4.680942,0.14999999,25399.266595840454,6.3678255,52.984554,-3.9325461,4963,-238147.34,12.25755,3.0,98.56079,,-121.05606,1.0004897,,1.5188316e-11,0.011031027,134.68665,91.27456,43.41209,656.0358654039895,10.0,110,-47.984554,-3.0089724,4963,5.0561123,121.05606,99.3986,121.05606
3256140,-0.05882353,324,-4.6811414,0.14999999,25406.08823132515,6.3609486,52.99358,-3.932391,4964,-238240.12,12.205328,3.0,97.79126,,-121.05606,1.0009258,,1.5182196e-11,0.011033226,134.69548,91.31969,43.375793,655.9508460918614,10.0,110,-47.99358,-3.1638696,4964,6.201519,121.05606,99.3986,121.05606
3256465,-0.05882353,324,-4.6813407,0.14999999,25412.978297472,6.3540883,53.002323,-3.932249,4965,-238331.53,16.631058,3.0,96.414185,,-121.05606,1.0013058,,1.5176081e-11,0.011035426,134.69728,91.35768,43.339596,655.8841893252769,10.0,110,-48.002323,-3.2270784,4965,5.924177,121.05606,99.3986,121.05606
3256668,0.05882353,324,-4.6815395,0.14999999,25420.284385442734,7.934368,53.011364,-3.9325688,4966,-238424.44,8.675924,3.0,97.91551,,-121.05606,1.0105623,,1.516997e-11,0.007074917,134.7343,87.38154,47.352764,655.7929923479662,10.0,110,-48.011364,-5.520214,4966,7.910708,121.05606,99.3986,121.05606
3257667,0.29411766,324,-4.68174,0.14999999,25427.715620279312,42.133827,52.99915,-3.9325635,4967,-238411.78,-0.9751294,3.0,-7.681796,,-121.05606,1.0793312,,1.5163861e-11,1.5038372,134.64204,-3.8124714,138.45451,655.8620897926314,-2.9411764,110,-47.99915,-3.9196935,4967,0.014589228,121.05606,99.3986,121.05606
3258666,-0.5294118,324,-4.6816382,0.14999999,25435.22979950905,32.726032,52.98762,-3.9327261,4968,-238402.5,2.008225,3.0,-4.268887,,-121.05606,1.0083692,,1.5157759e-11,0.31763723,134.62035,8.2503195,126.370026,655.9311594202899,0.5882353,110,-47.98762,-4.8080173,4968,6.5326344e-07,121.05606,99.3986,121.05606
3259665,0.05882353,324,-4.6817756,0.14999999,25442.71351337433,7.926499,52.976517,-3.9327576,4969,-238395.31,3.863285,3.0,-2.2008526,,-121.05606,1.0101107,,1.5151658e-11,0.0070765875,134.59032,87.28395,47.306362,656.000201247736,10.0,110,-47.976517,-4.1039453,4969,0.045474466,121.05606,99.3986,121.05606
3260601,-0.05882353,324,-4.6819754,0.14999999,25450.535002946854,16.023127,52.98579,-3.9327295,4970,-238489.38,0.09603503,3.0,99.07976,,-121.05606,0.9800418,,1.514556e-11,1.8044791,134.6932,53.069088,81.62412,656.0565392354125,5.2941175,110,-47.98579,-3.8008509,4970,13.58839,121.05606,99.3986,121.05606
3261600,-0.7647059,324,-4.6818137,0.14999999,25458.05842614174,7.610117,52.974514,-3.9328365,4971,-238481.31,9.845378,3.0,-3.0709972,,-121.05606,0.9911932,,1.5139468e-11,3.9053032e-07,134.58308,86.329056,48.254032,656.125528062764,10.0,110,-47.974514,-4.446694,4971,0.0049347496,121.05606,99.3986,121.05606
3262033,-0.5294118,324,-4.6820145,0.14999999,25465.21213030815,6.1832137,52.98252,-3.93263,4972,-238569.1,7.394559,3.0,92.77103,,-121.05606,1.0089372,,1.5133379e-11,0.00013936168,134.586,91.246315,43.339687,656.0806516492357,10.0,110,-47.98252,-2.89359,4972,4.7639437,121.05606,99.3986,121.05606
3262640,-0.7647059,324,-4.6822157,0.14999999,25472.54792189598,7.5983906,52.99021,-3.9324362,4973,-238655.31,4.8436117,3.0,91.21274,,-121.05606,0.99179584,,1.5127292e-11,3.9068715e-07,134.5876,86.38739,48.20021,656.0707822240097,10.0,110,-47.99021,-2.9794526,4973,5.191509,121.05606,99.3986,121.05606
3263197,-0.05882353,324,-4.682417,0.14999999,25479.81516647339,33.14328,52.997875,-3.932343,4974,-238741.44,-0.07967046,3.0,91.115814,,-121.05606,0.9865299,,1.512121e-11,25.188824,134.54329,8.308874,126.23441,656.050864495376,0.5882353,110,-47.997875,-3.454564,4974,0.00016352776,121.05606,99.3986,121.05606
3264196,-0.7647059,324,-4.6775665,0.14999999,25487.425703048706,7.589852,52.98721,-3.932482,4975,-238736.38,9.028116,3.0,-0.04717835,,-121.05606,0.99161375,,1.5115133e-11,3.88875e-07,134.52327,86.37241,48.150856,656.1197989949749,10.0,110,-47.98721,-4.612672,4975,6.4996335e-08,121.05606,99.3986,121.05606
3264604,-0.7647059,324,-4.6777673,0.14999999,25494.973850488663,7.579812,52.994812,-3.9322891,4976,-238822.19,7.1809464,3.0,90.808334,,-121.05606,0.9920738,,1.5109058e-11,3.889529e-07,134.51685,86.41558,48.10126,656.0699356913183,10.0,110,-47.994812,-2.9605875,4976,6.7895975,121.05606,99.3986,121.05606
3264926,-1.0,324,-4.6779685,0.14999999,25502.00675344467,30.212854,53.0024,-3.932211,4977,-238907.94,4.992575,3.0,90.76532,,-121.05606,0.96832716,,1.5102988e-11,1.5214157e-08,134.53833,46.5958,87.94253,656.0028129395218,5.2941175,110,-48.0024,-3.543889,4977,6.973056,121.05606,99.3986,121.05606
3265331,-0.7647059,324,-4.6781693,0.14999999,25509.22787117958,15.680165,53.009983,-3.9321334,4978,-238993.69,5.893259,3.0,90.720985,,-121.05606,0.9868466,,1.509692e-11,6.358563e-05,134.54585,54.376694,80.16916,655.9523905182805,5.2941175,110,-48.009983,-3.505407,4978,8.782673,121.05606,99.3986,121.05606
3265977,-1.0,324,-4.67837,0.14999999,25516.76789021492,14.521324,53.016605,-3.932015,4979,-239074.69,6.3813686,3.0,86.02422,,-121.05606,0.9921349,,1.5090857e-11,9.313975e-11,134.58066,82.92486,51.655796,655.9503916449086,10.0,110,-48.016605,-3.3311846,4979,4.238137,121.05606,99.3986,121.05606
3266377,-0.7647059,324,-4.678571,0.14999999,25524.023198604584,7.57068,53.024666,-3.9318595,4980,-239162.84,10.4543915,3.0,93.14823,,-121.05606,0.99262166,,1.5084796e-11,3.892661e-07,134.52435,86.480225,48.044125,655.8989959839357,10.0,110,-48.024666,-3.1516755,4980,5.2156715,121.05606,99.3986,121.05606
3266811,-0.5294118,324,-4.678772,0.14999999,25531.128766059875,6.174101,53.032837,-3.931649,4981,-239251.56,11.691354,3.0,93.6982,,-121.05606,1.0089825,,1.507874e-11,0.00013891053,134.5513,91.25762,43.29367,655.8544468982132,10.0,110,-48.032837,-2.873762,4981,5.8385916,121.05606,99.3986,121.05606
3267066,-0.5294118,324,-4.6789727,0.14999999,25538.121956825256,6.167695,53.041393,-3.931494,4982,-239342.22,9.019573,3.0,95.675865,,-121.05606,1.0093685,,1.5072688e-11,0.00013893849,134.5549,91.29722,43.25768,655.7739863508631,10.0,110,-48.041393,-3.174912,4982,5.6867385,121.05606,99.3986,121.05606
3267397,-0.5294118,324,-4.679173,0.14999999,25545.065149784088,6.1613045,53.05002,-3.9312558,4983,-239433.25,10.352124,3.0,96.047615,,-121.05606,1.009711,,1.5066639e-11,0.00013896631,134.55478,91.333,43.221783,655.7088099538431,10.0,110,-48.05002,-2.7499614,4983,5.4695616,121.05606,99.3986,121.05606
3267658,-0.5294118,324,-4.6793737,0.14999999,25552.08781695366,6.1549296,53.058815,-3.931027,4984,-239525.12,5.8019705,3.0,96.852745,,-121.05606,1.0100222,,1.5060592e-11,0.00013899415,134.55267,91.3667,43.185974,655.6296147672552,10.0,110,-48.058815,-2.7923634,4984,5.315712,121.05606,99.3986,121.05606
3268561,0.4117647,324,-4.6795745,0.14999999,25559.526142835617,36.5636,53.064518,-3.9309287,4985,-239601.62,0.7069998,3.0,81.48459,,-121.05606,0.98644215,,1.5054551e-11,0.007581586,134.5099,0.34971422,134.16019,655.6792377131394,5.2941175,110,-48.064518,-3.4539096,4985,5.071906e-18,121.05606,99.3986,121.05606
3269560,-0.4117647,324,-4.6797733,0.14999999,25566.420869588852,5.639387,53.052433,-3.9311173,4986,-239589.44,14.557787,3.0,-7.171592,,-121.05606,1.0210298,,1.5048511e-11,0.0010438499,134.46397,93.64836,40.815617,655.7480946650621,10.0,110,-48.052433,-4.861798,4986,9.334776e-09,121.05606,99.3986,121.05606
3269785,-0.29411766,324,-4.6799736,0.14999999,25573.45469379425,5.4890776,53.061108,-3.9311361,4987,-239680.75,5.2214503,3.0,96.32061,,-121.05606,1.0151331,,1.5042478e-11,0.004236791,134.48737,94.00085,40.486523,655.6617204732304,10.0,110,-48.061108,-4.048974,4987,5.430413,121.05606,99.3986,121.05606
