IWMax,IWFirstEpisode,TimestepsSoFar,ReturnMin,BoundBonus,InvPendulum_std3_higher,InvPendulum_std0_higher,GridSize,IWLastEpisode,MinEpLen,DenMISEMeanLog,InvPendulum_mu3_higher,AvgEpLen,Regret/t,InvPendulum_std2_higher,ReturnMax,NumTrajectories,Delta,DenMISELogLast,InvPendulum_mu1_higher,ReturnLastEpisode,InvPendulum_mu0_higher,BoundMISE,Bound,DenMISELogFirst,ActionIn1,InvPendulum_std1_higher,NumTrainableParams,Iteration,ReturnAbsMax,IWMin,InvPendulum_mu2_higher,TimeElapsed,IWMean,Regret,ReturnMean
0.0648879,,126629,-580.3206,339501300.0,0.01,0.01,2401,,11,5.1771927,0.2,65.27268041237113,145.3521,0.01,82.20315,1940,1.3449466e-11,5.211131,0.13333334,-105.579796,,-0.0044433894,339501300.0,6.210514,0.20067151,0.01,,1940,580.3206,,-0.13333334,21880.177258491516,3.3517073e-05,281983.06,-140.3521
0.094274156,,126646,-580.3206,339508320.0,0.01,0.01,2401,,11,5.174276,-0.2,65.2478104070067,145.33733,0.01,82.20315,1941,1.3435611e-11,0.5165884,0.13333334,-111.6926,,-0.0051383046,339508320.0,6.2099986,0.09790611,0.01,,1941,580.3206,,0.13333334,21893.709669351578,4.8697628e-05,282099.75,-140.33733
2.6740441,,126660,-580.3206,339515300.0,0.01,0.01,2401,,11,5.1737566,0.2,65.22142121524202,145.31906,0.01,82.20315,1942,1.3421778e-11,5.165,0.13333334,-104.883,,-0.20890464,339515300.0,6.2094836,0.45605963,0.01,,1942,580.3206,,0.13333334,21907.27751970291,0.0013772233,282209.62,-140.31906
0.16590194,,126677,-580.3206,339522270.0,0.01,0.01,2401,,11,5.1740136,-0.13333334,65.19660319094184,145.30452,0.01,82.20315,1943,1.3407966e-11,6.6696486,0.13333334,-112.08985,,-0.009035775,339522270.0,6.2089686,0.19861117,0.01,,1943,580.3206,,0.2,21920.443517923355,8.538582e-05,282326.7,-140.30452
0.16010672,,126696,-580.3206,339529250.0,0.01,0.01,2401,,11,5.174316,0.13333334,65.17283950617283,145.28746,0.01,82.20315,1944,1.33941755e-11,6.7625966,0.13333334,-107.07774,,-0.010164411,339529250.0,6.208454,0.4666103,0.01,,1944,580.3206,,0.2,21933.896824359894,8.8713205e-05,282438.8,-140.28746
3.2355165,,126735,-580.3206,339536260.0,0.01,0.01,2401,,11,5.17442,,65.15938303341902,145.27942,0.01,82.20315,1945,1.3380405e-11,6.375979,0.13333334,-124.675125,0.13333334,-0.20281503,339536260.0,6.20794,0.07085841,0.01,,1945,580.3206,,-0.2,21946.8185942173,0.0018064278,282568.47,-140.27942
0.0077013276,,126750,-580.3206,339543200.0,0.01,0.01,2401,,11,5.1737943,-0.2,65.13360739979446,145.26147,0.01,82.20315,1946,1.3366658e-11,4.955157,0.13333334,-105.37476,0.13333334,-0.00074184313,339543200.0,6.207426,0.04686056,0.01,,1946,580.3206,,,21959.99418067932,6.420892e-06,282678.84,-140.26147
0.0063341237,,126773,-580.3206,339550200.0,0.01,0.01,2401,,11,5.1734905,0.2,65.11196712891628,145.2509,0.01,82.20315,1947,1.335293e-11,5.581661,0.13333334,-119.68071,0.13333334,-0.0005943836,339550200.0,6.206912,0.43441805,0.01,,1947,580.3206,,,21974.953181743622,5.154795e-06,282803.5,-140.2509
5.037366,,126810,-580.3206,339557150.0,0.01,0.01,2401,,11,5.1730304,,65.09753593429159,145.24776,0.01,82.20315,1948,1.3339224e-11,5.277051,0.13333334,-134.11415,0.13333334,-0.27991402,339557150.0,6.206399,0.4428284,0.01,,1948,580.3206,,0.2,21989.770545721054,0.0025860071,282942.62,-140.24776
0.051039964,,126832,-580.3206,339564130.0,0.01,0.01,2401,,11,5.1727986,,65.07542329399692,145.23422,0.01,82.20315,1949,1.33255395e-11,5.7175784,0.13333334,-113.890724,0.2,-0.0032496299,339564130.0,6.2058854,0.20210122,0.01,,1949,580.3206,,-0.13333334,22002.709169387817,2.6187883e-05,283061.5,-140.23422
0.26809692,,126852,-580.3206,339571070.0,0.01,0.01,2401,,11,5.172844,-0.13333334,65.05230769230769,145.21924,0.01,82.20315,1950,1.3311875e-11,6.260741,0.13333334,-110.97563,0.2,-0.015493326,339571070.0,6.2053723,0.2091237,0.01,,1950,580.3206,,,22017.53083705902,0.00013749726,283177.5,-140.21924
0.6452284,,126884,-580.3206,339578050.0,0.01,0.01,2401,,11,5.17164,0.13333334,65.03536647872886,145.21025,0.01,82.20315,1951,1.3298232e-11,3.823073,0.13333334,-122.69486,0.2,-0.043826863,339578050.0,6.2048597,0.4943151,0.01,,1951,580.3206,,,22031.492461442947,0.00033073718,283305.2,-140.21025
0.0077114073,,126906,-580.3206,339584930.0,0.01,0.01,2401,,11,5.171216,,65.01331967213115,145.19922,0.01,82.20315,1952,1.3284612e-11,5.344201,0.13333334,-118.678085,0.2,-0.00045615682,339584930.0,6.2043476,0.49613333,0.01,,1952,580.3206,,0.13333334,22045.86918449402,3.9506194e-06,283428.88,-140.19922
0.22531812,,126922,-580.3206,339591900.0,0.01,0.01,2401,,11,5.1704974,,64.98822324628776,145.18423,0.01,82.20315,1953,1.3271011e-11,4.7688227,0.2,-110.93919,-0.13333334,-0.013486598,339591900.0,6.2038355,-0.062913254,0.01,,1953,580.3206,,-0.13333334,22060.021354675293,0.00011537065,283544.8,-140.18423
1.7830957,,126943,-580.3206,339598820.0,0.01,0.01,2401,,11,5.1708636,-0.13333334,64.96571136131013,145.16801,0.01,82.20315,1954,1.325743e-11,6.8844557,0.2,-108.484245,-0.13333334,-0.09768453,339598820.0,6.2033234,-0.057404853,0.01,,1954,580.3206,,,22073.710592508316,0.00091407297,283658.3,-140.16801
0.0006171726,,126966,-580.3206,339605760.0,0.01,0.01,2401,,11,5.170662,0.13333334,64.94424552429668,145.15445,0.01,82.20315,1955,1.3243871e-11,5.774381,0.2,-113.63546,-0.13333334,-7.6494165e-05,339605760.0,6.2028117,0.19127253,0.01,,1955,580.3206,,,22087.486509799957,6.1092493e-07,283776.94,-140.15445
0.008386802,,127030,-580.3206,339612700.0,0.01,0.01,2401,,11,5.170056,,64.9437627811861,145.16545,0.01,82.20315,1956,1.3230333e-11,4.9862094,0.2,-161.67679,-0.13333334,-0.000488803,339612700.0,6.2023005,0.20231003,0.01,,1956,580.3206,,0.13333334,22100.90428495407,4.310308e-06,283943.62,-140.16545
0.03966815,,127045,-580.3206,339619620.0,0.01,0.01,2401,,11,5.16943,-0.13333334,64.9182422074604,145.14735,0.01,82.20315,1957,1.3216815e-11,4.9439373,0.2,-104.75864,,-0.0022334382,339619620.0,6.2017894,-0.055619508,0.01,,1957,580.3206,,-0.13333334,22114.38285589218,2.0270003e-05,284053.38,-140.14735
2.760537,,127059,-580.3206,339626560.0,0.01,0.01,2401,,11,5.169413,0.13333334,64.89223697650664,145.12956,0.01,82.20315,1958,1.3203318e-11,6.136786,0.2,-105.31174,,-0.1622057,339626560.0,6.201278,0.19739497,0.01,,1958,580.3206,,-0.13333334,22127.72529053688,0.0014098758,284163.7,-140.12956
0.011529572,,127073,-580.3206,339633470.0,0.01,0.01,2401,,11,5.169238,-0.13333334,64.8662582950485,145.11351,0.01,82.20315,1959,1.31898424e-11,5.8240857,0.2,-108.70842,,-0.00065871136,339633470.0,6.200768,0.18809864,0.01,,1959,580.3206,,0.13333334,22141.334958314896,6.094129e-06,284277.38,-140.11351
0.37694967,,127090,-580.3206,339640420.0,0.01,0.01,2401,,11,5.1694207,0.13333334,64.84183673469387,145.09732,0.01,82.20315,1960,1.3176387e-11,6.527884,0.2,-108.37066,,-0.022465477,339640420.0,6.2002573,0.45825854,0.01,,1960,580.3206,,0.13333334,22154.7716524601,0.00019236132,284390.75,-140.09732
2.042395,,127106,-580.3206,339647330.0,0.01,0.01,2401,,11,5.169562,,64.81693013768485,145.08284,0.01,82.20315,1961,1.3162952e-11,6.446226,0.2,-111.69855,0.13333334,-0.13074705,339647330.0,6.1997476,0.21676269,0.01,,1961,580.3206,,-0.13333334,22168.25159239769,0.0010415072,284507.44,-140.08284
4.3442225,,127125,-580.3206,339654240.0,0.01,0.01,2401,,11,5.169666,-0.13333334,64.79357798165138,145.06671,0.01,82.20315,1962,1.3149535e-11,6.373099,0.2,-108.42632,0.13333334,-0.25454485,339654240.0,6.1992373,0.20727977,0.01,,1962,580.3206,,,22182.26749062538,0.0022142543,284620.88,-140.06671
0.004326419,,127138,-580.3206,339661150.0,0.01,0.01,2401,,11,5.169092,0.13333334,64.76719307182883,145.05002,0.01,82.20315,1963,1.3136143e-11,5.040093,0.2,-107.303185,0.13333334,-0.00029274268,339661150.0,6.198728,0.46029875,0.01,,1963,580.3206,,,22197.052116155624,2.209779e-06,284733.2,-140.05002
0.00017911347,,127154,-580.3206,339668030.0,0.01,0.01,2401,,11,5.169399,,64.74236252545825,145.03561,0.01,82.20315,1964,1.3122769e-11,6.7717366,0.2,-111.754395,0.13333334,-1.2444145e-05,339668030.0,6.198219,0.4629759,0.01,,1964,580.3206,,0.13333334,22211.286160945892,1.1015435e-07,284849.94,-140.03561
1.3966066,,127168,-580.3206,339674940.0,0.01,0.01,2401,,11,5.169876,0.13333334,64.71653944020356,145.01765,0.01,82.20315,1965,1.3109417e-11,7.106536,0.2,-104.75697,0.2,-0.08071761,339674940.0,6.1977096,0.65507656,0.01,,1965,580.3206,,0.13333334,22225.36138343811,0.0007153545,284959.7,-140.01765
2806.42,,127189,-580.3206,339681860.0,0.01,0.01,2401,,11,5.1684813,0.2,64.6943031536114,145.00104,0.01,82.20315,1966,1.3096086e-11,3.4268527,,-107.341125,-0.13333334,-196.33818,339681660.0,6.197201,0.18892495,0.01,,1966,580.3206,,0.13333334,22239.597539186478,1.4275243,285072.03,-140.00104
3584.0132,,127227,-580.3206,339688770.0,0.01,0.01,2401,1.2822486e-15,11,5.168167,0.13333334,64.6807320793086,144.99739,0.01,82.20315,1967,1.3082773e-11,4.665436,,-132.84875,-0.13333334,-209.79535,339688540.0,6.1966925,0.18801904,0.01,,1967,580.3206,,0.2,22253.462700128555,1.8220711,285209.88,-139.99739
1.9695854,,127256,-580.3206,339694660.0,0.01,0.01,2401,,11,5.1689463,,64.66260162601625,144.9898,0.01,82.20315,1968,1.306948e-11,6.6621814,-0.13333334,-125.06762,-0.06666667,-0.39643708,339694660.0,6.196184,-0.2329379,0.01,,1968,580.3206,,,22266.777693986893,0.0010022481,285339.94,-139.9898
0.37026143,,127756,-580.3206,339701540.0,0.01,0.01,2401,1.1696439e-09,11,5.167711,,64.88369730827831,145.16693,0.01,82.20315,1969,1.3056209e-11,3.7348015,-0.13333334,-488.75604,,-0.033405628,339701540.0,6.1956763,-0.18695946,0.01,,1969,580.3206,,-0.06666667,22280.36996293068,0.0002209338,285833.7,-140.16693
80.444695,,127819,-580.3206,339708380.0,0.01,0.01,2401,1.07716866e-17,11,5.1676474,-0.06666667,64.88274111675126,145.17738,0.01,82.20315,1970,1.3042957e-11,6.0427127,-0.13333334,-160.75815,,-5.961492,339708380.0,6.1951685,-0.1902927,0.01,,1970,580.3206,,,22293.76840519905,0.040874135,285999.44,-140.17738
0.2975039,,128319,-580.3206,339715260.0,0.01,0.01,2401,1.0297046e-34,11,5.1677747,0.06666667,65.10350076103501,145.20482,0.01,82.20315,1971,1.3029726e-11,6.3783026,-0.13333334,-194.21942,,-0.03691648,339715260.0,6.194661,-0.07380754,0.01,,1971,580.3206,,,22307.168137550354,0.00015531284,286198.7,-140.20482
0.00034748737,,128566,-580.3206,339722140.0,0.01,0.01,2401,1.0280802e-18,11,5.1679907,,65.19574036511156,145.30914,0.01,82.20315,1972,1.3016513e-11,6.59153,-0.13333334,-345.9162,,-5.5739765e-05,339722140.0,6.194154,-0.105761096,0.01,,1972,580.3206,,0.06666667,22321.002245426178,2.9397805e-07,286549.62,-140.30914
0.02711259,,128652,-580.3206,339729020.0,0.01,0.01,2401,3.8861297e-16,11,5.1668253,,65.20628484541308,145.3155,0.01,82.20315,1973,1.3003322e-11,3.8689618,-0.13333334,-152.89394,0.06666667,-0.0037242372,339729020.0,6.193647,-0.059864834,0.01,,1973,580.3206,,,22334.774828910828,2.2918503e-05,286707.5,-140.3155
2.7310271,,128757,-580.3206,339735900.0,0.01,0.01,2401,,11,5.1667647,,65.22644376899696,145.34773,0.01,82.20315,1974,1.2990151e-11,6.047101,-0.06666667,-203.93549,-0.13333334,-0.75965613,339735900.0,6.19314,-0.20773283,0.01,,1974,580.3206,,,22347.869959115982,0.0015404162,286916.44,-140.34773
19.689648,,129257,-580.3206,339742750.0,0.01,0.01,2401,,11,5.165493,,65.44658227848102,145.45155,0.01,82.20315,1975,1.29770006e-11,3.6528308,-0.06666667,-345.3601,,-1.2388015,339742750.0,6.1926336,-0.22034715,0.01,,1975,580.3206,,-0.13333334,22361.101145267487,0.010005965,287266.8,-140.45155
0.19877286,,129283,-580.3206,339749600.0,0.01,0.01,2401,,11,5.1656404,-0.13333334,65.42661943319838,145.44252,0.01,82.20315,1976,1.2963869e-11,6.4475484,-0.06666667,-122.600716,,-0.013045382,339749600.0,6.192127,-0.21268252,0.01,,1976,580.3206,,,22374.00038075447,0.0001030911,287394.4,-140.44252
23.791977,,129783,-580.3206,339756480.0,0.01,0.01,2401,,11,5.1653647,0.13333334,65.64643399089529,145.33745,0.01,82.20315,1977,1.2950757e-11,5.6209393,-0.06666667,67.27167,,-7.0061364,339756480.0,6.1916213,0.038970254,0.01,,1977,580.3206,,,22388.85571193695,0.012104524,287332.12,-140.33745
0.21430457,,130060,-580.3206,339763330.0,0.01,0.01,2401,,11,5.1652846,,65.75328614762387,145.45564,0.01,82.20315,1978,1.2937667e-11,5.9928613,-0.06666667,-374.134,0.13333334,-0.021284608,339763330.0,6.191116,0.077946946,0.01,,1978,580.3206,,,22402.831498146057,0.00014176789,287711.25,-140.45564
0.079723164,,130094,-580.3206,339770200.0,0.01,0.01,2401,,11,5.1648273,,65.73724103082365,145.4491,0.01,82.20315,1979,1.29245946e-11,5.261318,,-127.49161,-0.13333334,-0.0063856374,339770200.0,6.1906104,-0.2158885,0.01,,1979,580.3206,,-0.06666667,22416.658683538437,5.1753705e-05,287843.75,-140.4491
0.027180742,,130594,-580.3206,339777020.0,0.01,0.01,2401,2.2719761e-19,11,5.163162,0.06666667,65.95656565656566,145.56229,0.01,82.20315,1980,1.29115425e-11,2.8680463,,-364.5583,-0.13333334,-0.0067859134,339777020.0,6.190105,-0.062569186,0.01,,1980,580.3206,,,22431.62493133545,1.372783e-05,288213.3,-140.56229
4.088031,,131094,-580.3206,339783870.0,0.01,0.01,2401,,11,5.163144,,66.17566885411408,145.73647,0.01,82.20315,1981,1.289851e-11,6.125832,,-485.62506,-0.06666667,-0.23116884,339783870.0,6.1896,-0.21171062,0.01,,1981,580.3206,,-0.13333334,22446.188850402832,0.0021446655,288703.94,-140.73647
0.4267061,,131112,-580.3206,339790720.0,0.01,0.01,2401,,11,5.162404,-0.13333334,66.15136226034309,145.72336,0.01,82.20315,1982,1.2885498e-11,4.6944833,,-114.78795,-0.06666667,-0.020039422,339790720.0,6.1890955,-0.2080122,0.01,,1982,580.3206,,,22460.288944721222,0.00022002085,288823.7,-140.72336
3.4852204,,131355,-580.3206,339797540.0,0.01,0.01,2401,,11,5.1609735,0.13333334,66.24054462934947,145.70102,0.01,82.20315,1983,1.2872506e-11,3.325226,,-96.40468,-0.06666667,-0.24954134,339797540.0,6.188591,0.040935427,0.01,,1983,580.3206,,,22474.739500284195,0.0017947452,288925.12,-140.70102
1.5907805,,131855,-580.3206,339804380.0,0.01,0.01,2401,,11,5.1604466,,66.45917338709677,145.8819,0.01,82.20315,1984,1.2859532e-11,5.1140666,,-499.59787,-0.06666667,-0.09542216,339804380.0,6.188087,0.07315993,0.01,,1984,580.3206,,0.13333334,22488.43660402298,0.0008022091,289429.7,-140.8819
0.058224134,,131878,-580.3206,339811200.0,0.01,0.01,2401,,11,5.1603904,-0.06666667,66.43727959697733,145.86745,0.01,82.20315,1985,1.2846578e-11,6.04732,,-112.1838,,-0.0035973974,339811200.0,6.187583,-0.18429232,0.01,,1985,580.3206,,-0.13333334,22502.370834350586,3.0033993e-05,289546.88,-140.86745
0.10359287,,131899,-580.3206,339818020.0,0.01,0.01,2401,7.6272015e-34,11,5.1596184,0.06666667,66.41440080563947,145.85275,0.01,82.20315,1986,1.2833644e-11,4.627785,,-111.66891,,-0.006601434,339818020.0,6.1870794,-0.084790364,0.01,,1986,580.3206,,-0.13333334,22516.09675168991,5.2482992e-05,289663.56,-140.85275
1.8105131,,131941,-580.3206,339824860.0,0.01,0.01,2401,,11,5.1567507,-0.13333334,66.40211373930549,145.84727,0.01,82.20315,1987,1.2820731e-11,0.4594974,,-129.95355,,-0.106846265,339824860.0,6.186576,-0.20607717,0.01,,1987,580.3206,,-0.06666667,22529.66908955574,0.000916523,289798.53,-140.84727
1.4559214,,131966,-580.3206,339831650.0,0.01,0.01,2401,,11,5.156687,0.13333334,66.38128772635815,145.83414,0.01,82.20315,1988,1.28078355e-11,6.029809,,-114.71156,,-0.086928114,339831650.0,6.186073,0.09499745,0.01,,1988,580.3206,,-0.06666667,22543.07965040207,0.00074120157,289918.25,-140.83414
16.929453,,132007,-580.3206,339838500.0,0.01,0.01,2401,,11,5.1558347,-0.13333334,66.36852689793866,145.83336,0.01,82.20315,1989,1.2794959e-11,4.4600286,,-139.34952,,-0.90206003,339838500.0,6.18557,-0.07431136,0.01,,1989,580.3206,,0.06666667,22556.495968341827,0.008715599,290062.56,-140.83336
2.020371,,132091,-580.3206,339845300.0,0.01,0.01,2401,,11,5.1544967,0.13333334,66.37738693467337,145.82114,0.01,82.20315,1990,1.2782103e-11,3.4850078,,-116.482285,,-0.11740635,339845300.0,6.185067,0.19448228,0.01,,1990,580.3206,,0.06666667,22569.916812181473,0.0010155975,290184.06,-140.82114
0.0020036835,,132116,-580.3206,339852100.0,0.01,0.01,2401,,11,5.154796,-0.06666667,66.3566047212456,145.81229,0.01,82.20315,1991,1.2769268e-11,6.749069,,-123.17907,,-0.00012565502,339852100.0,6.184565,0.08985349,0.01,,1991,580.3206,,0.13333334,22582.737632751465,1.044933e-06,290312.25,-140.81229
0.029132523,,132145,-580.3206,339858900.0,0.01,0.01,2401,,11,5.153982,0.06666667,66.33785140562249,145.8019,0.01,82.20315,1992,1.27564495e-11,4.5323467,,-120.12385,,-0.001804931,339858900.0,6.184063,0.19306168,0.01,,1992,580.3206,,0.13333334,22597.606040000916,1.4877124e-05,290437.38,-140.8019
0.008178779,,132163,-580.3206,339865700.0,0.01,0.01,2401,,11,5.154333,,66.3135975915705,145.78854,0.01,82.20315,1993,1.2743651e-11,6.8529725,,-114.20674,0.06666667,-0.00054809166,339865700.0,6.183561,-0.04693716,0.01,,1993,580.3206,,-0.13333334,22611.93567609787,4.5805905e-06,290556.56,-140.78854
0.022081135,,132184,-580.3206,339872480.0,0.01,0.01,2401,,11,5.1545296,-0.13333334,66.29087261785357,145.77673,0.01,82.20315,1994,1.2730874e-11,6.545679,,-117.24475,0.06666667,-0.0028150291,339872480.0,6.183059,-0.07313819,0.01,,1994,580.3206,,,22625.685091257095,2.0882257e-05,290678.8,-140.77673
0.044382423,,132222,-580.3206,339879300.0,0.01,0.01,2401,,11,5.154722,,66.2766917293233,145.77061,0.01,82.20315,1995,1.2718113e-11,6.5394053,,-128.5587,0.06666667,-0.002574625,339879300.0,6.182558,0.21824354,0.01,,1995,580.3206,,0.13333334,22639.160984277725,2.3010864e-05,290812.38,-140.77061
0.10863915,,132246,-580.3206,339886080.0,0.01,0.01,2401,,11,5.154411,,66.25551102204409,145.75392,0.01,82.20315,1996,1.2705372e-11,5.532339,,-107.42824,0.13333334,-0.0069180895,339886080.0,6.182057,0.091049194,0.01,,1996,580.3206,,-0.06666667,22653.75613760948,5.7532892e-05,290924.8,-140.75392
13.449409,,132340,-580.3206,339892860.0,0.01,0.01,2401,2.7036533e-19,11,5.1540236,-0.06666667,66.26940410615924,145.77016,0.01,82.20315,1997,1.26926525e-11,5.3817377,,-173.17436,0.13333334,-0.804367,339892860.0,6.1815557,0.06268794,0.01,,1997,580.3206,,,22667.85878920555,0.007035087,291103.0,-140.77016
0.8187834,,132396,-580.3206,339899650.0,0.01,0.01,2401,5.592022e-36,11,5.153368,0.06666667,66.26426426426427,145.77693,0.01,82.20315,1998,1.2679949e-11,4.836756,,-154.31429,0.13333334,-0.06487039,339899650.0,6.181055,0.22317208,0.01,,1998,580.3206,,,22682.095865249634,0.00043480645,291262.3,-140.77693
22.567856,,132428,-580.3206,339906400.0,0.01,0.01,2401,1.6446223e-19,11,5.1531262,,66.2471235617809,145.77007,0.01,82.20315,1999,1.26672665e-11,5.66909,,-127.09946,0.13333334,-1.259239,339906400.0,6.180555,0.21461959,0.01,,1999,580.3206,,0.06666667,22696.031703472137,0.011309382,291394.38,-140.77007
0.016633566,,132469,-580.3206,339913150.0,0.01,0.01,2401,,11,5.1529126,,66.2345,145.76617,0.01,82.20315,2000,1.2654602e-11,5.7138267,0.06666667,-132.94446,-0.13333334,-0.0009979729,339913150.0,6.1800547,-0.040046126,0.01,,2000,580.3206,,,22709.94854569435,8.3345685e-06,291532.34,-140.76617
0.17596719,,132563,-580.3206,339919970.0,0.01,0.01,2401,,11,5.1527267,,66.24837581209395,145.78864,0.01,82.20315,2001,1.2641957e-11,5.7813616,0.06666667,-185.72621,,-0.010681864,339919970.0,6.179555,-0.0738627,0.01,,2001,580.3206,,-0.13333334,22723.223885297775,9.0188805e-05,291723.06,-140.78864
0.37527424,,132586,-580.3206,339926720.0,0.01,0.01,2401,,11,5.152709,-0.13333334,66.22677322677323,145.77818,0.01,82.20315,2002,1.2629332e-11,6.1173716,0.06666667,-119.882256,,-0.0218324,339926720.0,6.179055,-0.11419265,0.01,,2002,580.3206,,,22736.40695977211,0.00019352254,291847.94,-140.77818
1.6885498,,132608,-580.3206,339933500.0,0.01,0.01,2401,,11,5.150238,0.13333334,66.20469296055916,145.75967,0.01,82.20315,2003,1.26167245e-11,1.201239,0.06666667,-103.66452,,-0.10580109,339933500.0,6.178556,0.1883549,0.01,,2003,580.3206,,,22749.333548069,0.0008430845,291956.62,-140.75967
6.694729,,132635,-580.3206,339940260.0,0.01,0.01,2401,,11,5.1498036,,66.18512974051896,145.7514,0.01,82.20315,2004,1.2604136e-11,5.2793236,0.06666667,-124.17978,,-0.36391443,339940260.0,6.1780567,0.22401658,0.01,,2004,580.3206,,0.13333334,22762.664208173752,0.0033417342,292085.8,-140.7514
244.70523,,132657,-580.3206,339947000.0,0.01,0.01,2401,,11,5.149488,,66.16309226932668,145.74023,0.01,82.20315,2005,1.2591566e-11,5.514875,0.06666667,-118.3619,0.13333334,-13.941749,339947000.0,6.177558,0.1933621,0.01,,2005,580.3206,,,22776.17321538925,0.12204804,292209.16,-140.74023
0.05387111,,132685,-580.3206,339953760.0,0.01,0.01,2401,,11,5.1491227,,66.14406779661017,145.72888,0.01,82.20315,2006,1.2579014e-11,5.3003154,0.13333334,-117.96671,-0.06666667,-0.0035696735,339953760.0,6.177059,0.08008679,0.01,,2006,580.3206,,,22789.62292599678,3.022521e-05,292332.12,-140.72888
0.0050964523,,132716,-580.3206,339960500.0,0.01,0.01,2401,1.2910322e-18,11,5.149448,,66.12655705032387,145.72255,0.01,82.20315,2007,1.25664834e-11,6.800602,0.13333334,-128.01627,,-0.00030188527,339960500.0,6.176561,0.06520727,0.01,,2007,580.3206,,-0.06666667,22804.754845142365,2.5564416e-06,292465.16,-140.72255
0.07386801,,132770,-580.3206,339967260.0,0.01,0.01,2401,2.8410558e-27,11,5.1480765,-0.06666667,66.12051792828686,145.7263,0.01,82.20315,2008,1.2553969e-11,3.3969467,0.13333334,-148.25732,,-0.005959363,339967260.0,6.1760626,0.09714347,0.01,,2008,580.3206,,,22818.943187236786,4.6580408e-05,292618.4,-140.7263
0.32523042,,132791,-580.3206,339974000.0,0.01,0.01,2401,2.8410702e-32,11,5.147095,0.06666667,66.09805873568939,145.71115,0.01,82.20315,2009,1.2541474e-11,4.1761765,0.13333334,-110.30896,,-0.018039288,339974000.0,6.175565,0.18389168,0.01,,2009,580.3206,,,22832.776069164276,0.00016300526,292733.7,-140.71115
4.5891967,,132841,-580.3206,339980740.0,0.01,0.01,2401,1.098441e-21,11,5.1464815,,66.09004975124378,145.71312,0.01,82.20315,2010,1.2528999e-11,4.911564,0.13333334,-144.69382,,-0.2805722,339980740.0,6.1750674,0.20155463,0.01,,2010,580.3206,,0.06666667,22847.102320432663,0.002290753,292883.38,-140.71312
0.00052208005,,132865,-580.3206,339987460.0,0.01,0.01,2401,1.0145501e-17,11,5.146718,,66.06911984087519,145.70343,0.01,82.20315,2011,1.2516541e-11,6.620736,0.13333334,-121.20192,0.06666667,-4.7211357e-05,339987460.0,6.1745696,0.20578359,0.01,,2011,580.3206,,,22861.416518449783,3.814086e-07,293009.6,-140.70343
