Delta,ReturnStepMax,ReturnMax,ReturnMin,Regret/t,DenMISELogFirst,Regret,TimeElapsed,IWMax,ReturnAbsMax,MountainCar_std0_higher,IWMean,AvgEpLen,DenMISEMeanLog,ActionIn1,IWLastEpisode,IWFirstEpisode,IWMin,MountainCar_std1_higher,NumTrajectories,NumTrainableParams,MountainCar_mu1_higher,ReturnLastEpisode,MountainCar_mu0_higher,TimestepsSoFar,Iteration,ReturnMean,GridSize,Bound,DenMISELogLast,MinEpLen
5.647098e-07,111.92327,7.163643,-11.286609,6.4669642,-1.775045,588.4938,46.266775369644165,69.839424,11.286609,0.14999999,1.1802619,904.0769230769231,-2.331703,9.588201,,,,0.14999999,91,,10.0,-4.890213,-0.5,82271,91,-1.4669642,25,69.53242,-3.0195084,253
5.5250035e-07,111.92327,7.163643,-11.286609,6.4307556,-1.7859741,591.6295,46.62203788757324,91.997986,11.286609,0.14999999,1.0012553,898.2282608695652,-2.3254724,5.676778,,,,0.14999999,92,,5.0,1.864217,1.0,82637,92,-1.4307556,25,67.486015,-1.7225825,253
5.4068244e-07,111.92327,7.163643,-11.286609,6.452797,-1.796785,600.1101,47.18278217315674,37.602577,11.286609,0.14999999,0.8254835,899.3118279569892,-2.3370903,10.700016,,,,0.14999999,93,,10.0,-3.4806159,0.5,83636,93,-1.4527972,25,54.614075,-3.1057339,253
5.292397e-07,111.92327,7.163643,-11.286609,6.4645033,-1.8074803,607.6633,47.81089758872986,48.450966,11.286609,0.14999999,0.71934843,900.3723404255319,-2.3369024,-9.216026,,,,0.14999999,94,,-10.0,-2.5531576,0.5,84635,94,-1.4645032,25,53.92025,-2.0479343,253
5.181564e-07,111.92327,7.163643,-11.286609,6.456491,-1.8180624,613.36664,48.448121786117554,48.29938,11.286609,0.14999999,1.2556854,901.4105263157895,-2.352007,-10.388622,1.8535122e-08,,,0.14999999,95,,-10.0,-0.7033402,-0.5,85634,95,-1.4564909,25,53.933746,-3.3898938,253
5.0741784e-07,111.92327,7.163643,-11.286609,6.4493856,-1.8285338,619.141,48.930336475372314,47.605858,11.286609,0.14999999,0.996238,902.4270833333334,-2.3564675,-4.9780507,,,,0.14999999,96,,-5.0,-0.7743693,,86633,96,-1.4493855,25,53.09123,-2.838404,253
4.9700947e-07,111.92327,7.163643,-11.286609,6.4347053,-1.8388965,624.1664,49.480454444885254,47.653053,11.286609,0.14999999,1.242112,903.4226804123712,-2.3551965,5.115607,,,,0.14999999,97,,5.0,-0.025406595,,87632,97,-1.4347053,25,53.035892,-2.048358,253
4.8691817e-07,111.92327,7.163643,-11.286609,6.420663,-1.849153,629.225,50.01231288909912,36.833145,11.286609,0.14999999,0.71636915,904.3979591836735,-2.3497634,-0.708169,,0.017774802,,0.14999999,98,,,-0.05857902,-0.5,88631,98,-1.4206631,25,52.971752,-1.869566,253
4.7713115e-07,111.92327,7.163643,-11.286609,6.418359,-1.8591241,635.4175,50.457215309143066,48.834743,11.286609,0.14999999,0.95449877,905.3535353535353,-2.3527424,4.44261,,,,0.14999999,99,,5.0,-1.1925087,-0.5,89630,99,-1.4183586,25,52.829803,-2.2868552,253
4.6763623e-07,111.92327,7.163643,-11.286609,6.4079576,-1.8691744,640.7958,50.86160469055176,49.440865,11.286609,0.14999999,0.7827903,905.15,-2.353147,5.391253,3.9648967e-07,,,0.14999999,100,,5.0,-0.3782424,0.5,90515,100,-1.4079574,25,52.70207,-2.1852508,253
4.584219e-07,111.92327,7.163643,-11.286609,6.4022737,-1.8791246,646.62964,51.301905393600464,50.014263,11.286609,0.14999999,0.80755705,906.0792079207921,-2.3504524,-5.44882,,,,0.14999999,101,,-5.0,-0.8338865,-0.5,91514,101,-1.4022737,25,52.62639,-1.7547784,253
4.4947728e-07,111.92327,7.163643,-11.286609,6.3977337,-1.8889769,652.56885,51.88613414764404,50.491615,11.286609,0.14999999,0.99609226,906.9901960784314,-2.359957,-4.447674,6.375572e-12,,,0.14999999,102,,-5.0,-0.9392103,0.5,92513,102,-1.3977338,25,52.44635,-3.0071692,253
4.40792e-07,111.92327,7.163643,-11.286609,6.3924656,-1.8987331,658.42395,52.509031534194946,44.724487,11.286609,0.14999999,1.1396924,907.8834951456311,-2.354643,9.293679,,,,0.14999999,103,,10.0,-0.8551393,-0.5,93512,103,-1.3924658,25,52.28925,-1.6278789,253
4.32356e-07,111.92327,7.163643,-11.286609,6.3748026,-1.908395,662.9795,52.8620023727417,47.50924,11.286609,0.14999999,1.019175,903.0576923076923,-2.3546863,0.5329177,,0.5618597,,0.14999999,104,,,0.44448516,0.5,93918,104,-1.3748028,25,52.233826,-2.3649154,253
4.2415985e-07,111.92327,7.163643,-11.286609,6.3679123,-1.9125766,668.6308,53.48239994049072,51.405697,11.286609,0.14999999,0.96841794,903.9714285714285,-2.3510773,3.8064194,,,,0.14999999,105,,5.0,-0.65131176,-1.0,94917,105,-1.3679124,25,51.84867,-1.8364545,253
4.161946e-07,111.92327,7.163643,-11.286609,6.3615465,-1.9220554,674.324,53.84385561943054,52.99315,11.286609,0.14999999,1.1821035,899.2452830188679,-2.3505573,-5.8012495,,,,0.14999999,106,,-5.0,-0.6931348,-1.0,95320,106,-1.3615466,25,51.281586,-2.0907195,253
4.084516e-07,111.92327,7.163643,-11.286609,6.3652463,-1.931445,681.08136,54.323121547698975,53.391666,11.286609,0.14999999,1.0016195,900.1775700934579,-2.348737,-3.514705,7.9097554e-36,,,0.14999999,107,,-5.0,-1.7574154,1.0,96319,107,-1.3652463,25,48.793877,-2.1504705,253
4.0092266e-07,111.92327,7.163643,-11.286609,6.426409,-1.9407475,694.0521,54.92631530761719,53.999104,11.286609,0.14999999,0.96886146,901.0925925925926,-2.3680327,6.164369,,,,0.14999999,108,,5.0,-7.9708133,1.0,97318,108,-1.4264089,25,47.216698,-4.250887,253
3.936001e-07,111.92327,7.163643,-11.286609,6.4821663,-1.949964,706.55615,55.40357422828674,54.484695,11.286609,0.14999999,1.0140259,901.9908256880734,-2.3694124,10.854456,,,,0.14999999,109,,10.0,-7.503976,1.0,98317,109,-1.4821664,25,46.688087,-2.313538,253
3.8647622e-07,111.92327,7.163643,-11.286609,6.5230713,-1.9590966,717.53784,55.95323443412781,37.413628,11.286609,0.14999999,0.7793174,902.8727272727273,-2.3669753,-9.831541,,,,0.14999999,110,,-10.0,-5.981734,0.5,99316,110,-1.5230715,25,43.95132,-1.9342834,253
3.7954405e-07,111.92327,7.163643,-11.286609,6.5113144,-1.9681464,722.75586,56.64416551589966,39.256615,11.286609,0.14999999,0.9913631,903.7387387387388,-2.3622282,10.251415,,,,0.14999999,111,,10.0,-0.2180132,0.5,100315,111,-1.5113143,25,43.866264,-1.544167,253
3.727967e-07,111.92327,7.163643,-11.286609,6.4855223,-1.977115,726.3785,57.00587487220764,39.096718,11.286609,0.14999999,1.2421808,899.2678571428571,-2.353457,-10.634081,,,,0.14999999,112,,-10.0,1.3773938,-0.5,100718,112,-1.4855222,25,43.877155,-1.2647473,253
3.6622777e-07,111.92327,7.163643,-11.286609,6.476876,-1.986004,731.88696,57.605693101882935,37.357376,11.286609,0.14999999,0.98712146,900.1504424778761,-2.3471916,-4.6381097,,,,0.14999999,113,,-5.0,-0.50849146,,101717,113,-1.4768759,25,43.825283,-1.7358688,253
3.598309e-07,111.92327,7.163643,-11.286609,6.465534,-1.9948146,737.0709,58.1475305557251,37.336407,11.286609,0.14999999,1.1503251,901.0175438596491,-2.3500414,4.890427,,,,0.14999999,114,,5.0,-0.18392806,,102716,114,-1.4655343,25,43.775173,-2.5309305,253
3.5360017e-07,111.92327,7.163643,-11.286609,6.4526615,-2.0035484,742.056,58.639341831207275,34.81695,11.286609,0.14999999,1.1575717,900.2086956521739,-2.3427072,9.35896,,,,0.14999999,115,,10.0,0.014868005,-0.5,103524,115,-1.4526613,25,43.741142,-1.5248537,253
3.4752992e-07,111.92327,7.163643,-11.286609,6.443309,-2.0122063,747.4238,59.1376268863678,31.688387,11.286609,0.14999999,0.7248454,896.7758620689655,-2.3402736,-0.40467328,,0.020922707,,0.14999999,116,,,-0.36777902,-0.5,104026,116,-1.4433088,25,43.579613,-2.1111255,253
3.416146e-07,111.92327,7.163643,-11.286609,6.436568,-2.0206099,753.0784,59.71849274635315,38.525303,11.286609,0.14999999,0.96551925,897.6495726495726,-2.3389466,4.506188,,,,0.14999999,117,,5.0,-0.65462494,-0.5,105025,117,-1.4365679,25,43.565163,-1.8552994,253
3.3584908e-07,111.92327,7.163643,-11.286609,6.429379,-2.0291204,758.66675,60.1803765296936,33.41485,11.286609,0.14999999,1.2473783,894.8983050847457,-2.3367646,-10.003997,,,,0.14999999,118,,-10.0,-0.5882727,,105598,118,-1.429379,25,43.579517,-1.9270724,253
3.3022823e-07,111.92327,7.163643,-11.286609,6.4174566,-2.0375593,763.6773,60.682140588760376,39.27696,11.286609,0.14999999,0.8661559,895.7731092436975,-2.327894,5.6353307,,,,0.14999999,119,,5.0,-0.010595462,0.5,106597,119,-1.4174564,25,43.35044,-1.4197384,253
3.2474742e-07,111.92327,7.163643,-11.286609,6.412061,-2.0459275,769.4474,61.17905831336975,39.63172,11.286609,0.14999999,0.83896214,896.6333333333333,-2.3328502,-5.452195,,,,0.14999999,120,,-5.0,-0.7700398,-0.5,107596,120,-1.4120613,25,43.293797,-2.692176,253
3.194018e-07,111.92327,7.163643,-11.286609,6.40337,-2.0542264,774.80774,61.64111566543579,40.245598,11.286609,0.14999999,1.1937776,897.4793388429752,-2.3304505,8.982624,,,,0.14999999,121,,10.0,-0.36040053,-1.0,108595,121,-1.4033699,25,43.26163,-1.7890399,253
3.141872e-07,111.92327,7.163643,-11.286609,6.3952885,-2.0624568,780.22516,61.95814490318298,40.30568,11.286609,0.14999999,1.1216048,893.6065573770492,-2.3239784,-4.379666,,,,0.14999999,122,,-5.0,-0.4173911,0.5,109020,122,-1.3952882,25,43.176804,-1.5964403,253
3.0909925e-07,111.92327,7.163643,-11.286609,6.3900056,-2.0706203,785.9707,62.52011585235596,40.38971,11.286609,0.14999999,1.0560881,894.4634146341464,-2.320903,0.42720473,,0.6608174,,0.14999999,123,,,-0.7455563,0.5,110019,123,-1.3900057,25,43.01804,-1.929383,253
3.0413386e-07,111.92327,7.163643,-11.286609,6.382726,-2.0733593,791.45807,63.112828731536865,41.274677,11.286609,0.14999999,0.990755,895.3064516129032,-2.3168862,4.0105925,,,,0.14999999,124,,5.0,-0.48734513,-1.0,111018,124,-1.3827262,25,42.82166,-1.7535399,253
2.992872e-07,111.92327,7.163643,-11.286609,6.386098,-2.0813916,798.26227,63.71690821647644,41.66188,11.286609,0.14999999,1.1310483,896.136,-2.3114831,-6.3925385,,,,0.14999999,125,,-5.0,-1.8042214,-1.0,112017,125,-1.3860981,25,42.090755,-1.5041715,253
2.0698488e-07,111.92327,7.163643,-11.286609,6.3996367,-2.0893598,806.35425,64.32282638549805,3.4273298e-14,11.286609,0.14999999,3.4634317e-16,896.952380952381,-2.3263443,-3.0123086,,1.1327819e-36,,0.14999999,126,,-2.0,-3.0919693,-0.6,113016,126,-1.3996369,36,3.086922e+19,-4.180763,253
2.0373817e-07,111.92327,7.163643,-11.286609,6.397255,-2.0972648,812.4514,69.74708104133606,4.879748e-13,11.286609,0.14999999,5.404776e-15,897.7559055118111,-2.3558185,1.425971,,,,0.14999999,127,,2.0,-1.0971601,-0.6,114015,127,-1.3972552,36,3.0885068e+19,-5.073502,253
2.0056716e-07,111.92327,7.163643,-11.286609,6.3914433,-2.105108,818.10474,70.40255570411682,1.5736641e-16,11.286609,0.14999999,1.237802e-18,898.546875,-2.368602,-0.98425275,,,,0.14999999,128,,-2.0,-0.6533203,1.0,115014,128,-1.3914431,36,6.4241584e+18,-2.996017,253
1.9746963e-07,111.92327,7.163643,-11.286609,6.4067283,-2.1128902,826.4679,71.06651782989502,4.2643562e-14,11.286609,0.14999999,3.3357094e-16,899.3255813953489,-2.3849924,3.227693,,,,0.14999999,129,,2.0,-3.3632019,1.0,116013,129,-1.4067281,36,6.4274e+18,-3.4868264,253
1.9444334e-07,111.92327,7.163643,-11.286609,6.4579525,-2.1206121,839.5338,71.58668518066406,0.0009426797,11.286609,0.14999999,7.252062e-06,900.0923076923077,-2.4017375,-6.039004,,,,0.14999999,130,,-6.0,-8.065879,-0.2,117012,130,-1.4579523,36,401012560000.0,-3.565745,253
1.9148608e-07,111.92327,7.163643,-11.286609,6.447283,-2.1282752,844.59406,72.13330936431885,3.5933742e-06,11.286609,0.14999999,3.0579837e-08,900.8473282442748,-2.415855,5.679782,,,,0.14999999,131,,6.0,-0.06026924,-0.2,118011,131,-1.4472829,36,401211400000.0,-3.2549374,253
1.8859575e-07,111.92327,7.163643,-11.286609,6.434479,-2.1358798,849.35126,72.50992679595947,1.0498294e-06,11.286609,0.14999999,7.95791e-09,898.1590909090909,-2.4286108,-4.8121552,,,,0.14999999,132,,-6.0,0.24281605,1.0,118557,132,-1.4344792,36,200610630000.0,-3.1034477,253
1.8577038e-07,111.92327,7.163643,-11.286609,6.466763,-2.143427,860.07947,73.01822352409363,8.007963e-08,11.286609,0.14999999,6.605322e-10,898.9172932330827,-2.44287,7.3190928,,,,0.14999999,133,,6.0,-5.7282467,1.0,119556,133,-1.4667631,36,200708390000.0,-3.3288028,253
1.8300804e-07,111.92327,7.163643,-11.286609,6.522003,-2.1509175,873.9484,73.62748289108276,5.5111435e-05,11.286609,0.14999999,5.3509086e-07,899.6641791044776,-2.4624715,-7.07219,,,,0.14999999,134,,-6.0,-8.868922,-1.0,120555,134,-1.5220032,36,116676750.0,-4.073265,253
1.8030686e-07,111.92327,7.163643,-11.286609,6.522051,-2.1583526,880.4769,74.33349657058716,0.00038460945,11.286609,0.14999999,2.8498719e-06,900.4,-2.4817092,5.1101265,,,,0.14999999,135,,6.0,-1.5284773,-1.0,121554,135,-1.5220511,36,116732660.0,-4.0633063,253
1.7766503e-07,111.92327,7.163643,-11.286609,6.522056,-2.1657326,886.99963,74.78234553337097,0.0039834836,11.286609,0.14999999,2.9298299e-05,897.6911764705883,-2.4946392,-1.5867491,,2.2641483e-32,,0.14999999,136,,-2.0,-1.5227343,0.2,122086,136,-1.5220561,36,82581690.0,-3.243807,253
1.7508086e-07,111.92327,7.163643,-11.286609,6.5122004,-2.1730587,892.17145,75.30303001403809,0.000735211,11.286609,0.14999999,5.3691115e-06,898.4306569343066,-2.5104697,2.009788,,,,0.14999999,137,,2.0,-0.17179905,0.2,123085,137,-1.5122002,36,82620600.0,-3.6671367,253
1.7255263e-07,111.92327,7.163643,-11.286609,6.501614,-2.1803315,897.2228,75.98236393928528,1.9057207,11.286609,0.14999999,0.013810278,899.1594202898551,-2.542494,5.7656803,,,,0.14999999,138,,6.0,-0.05132855,0.2,124084,138,-1.5016142,36,2724.7798,-5.933445,253
1.7007879e-07,111.92327,7.163643,-11.286609,6.490855,-2.1875517,902.2289,76.62449145317078,9.254554,11.286609,0.14999999,0.066579945,899.8561151079136,-2.5674174,-5.9138794,,,,0.14999999,139,,-6.0,-0.0061480785,0.2,125080,139,-1.4908555,36,2726.0354,-5.024154,253
1.6765776e-07,111.92327,7.163643,-11.286609,6.4803276,-2.1947203,907.24585,77.2797520160675,1.4086571,11.286609,0.14999999,0.010062702,900.5642857142857,-2.5778177,0.9034853,,,,0.14999999,140,,2.0,-0.016937252,-1.0,126079,140,-1.4803275,36,2727.2844,-3.0914965,253
1.6528809e-07,111.92327,7.163643,-11.286609,6.4873285,-2.2018375,914.7134,77.92860007286072,36.79537,11.286609,0.14999999,0.26096007,901.2624113475177,-2.5923266,-2.8852959,,,,0.14999999,141,,-2.0,-2.4675224,-1.0,127078,141,-1.4873288,36,2728.2485,-3.637192,253
1.6296828e-07,111.92327,7.163643,-11.286609,6.4983387,-2.2089047,922.76416,78.53601956367493,1.9976977,11.286609,0.14999999,0.016548043,901.9507042253521,-2.6518924,-2.0281856,4.6975435e-10,6.081611e-33,,0.14999999,142,,-2.0,-3.0507767,-0.2,128077,142,-1.4983389,36,1930.2347,-10.286047,253
1.6069696e-07,111.92327,7.163643,-11.286609,6.4880834,-2.2159224,927.7959,79.13762211799622,0.25565517,11.286609,0.14999999,0.0018478476,902.6293706293707,-2.6625652,2.5349903,,,,0.14999999,143,,2.0,-0.031798042,0.6,129076,143,-1.4880834,36,1931.0914,-3.1980708,253
1.5847283e-07,111.92327,7.163643,-11.286609,6.5039797,-2.222891,936.5731,79.74433732032776,0.25531352,11.286609,0.14999999,0.0034746851,903.2986111111111,-2.6909554,6.6059813,,,,0.14999999,144,,6.0,-3.7771642,0.6,130075,144,-1.5039798,36,1931.9501,-5.756073,253
1.5629453e-07,111.92327,7.163643,-11.286609,6.500754,-2.2298114,942.6093,80.52319478988647,8.45107,11.286609,0.14999999,0.0851704,903.9586206896552,-2.700491,5.7266,2.9171533e-11,,,0.14999999,145,,6.0,-1.0362345,-0.6,131074,145,-1.500754,36,1932.793,-3.0805523,253
1.5416083e-07,111.92327,7.163643,-11.286609,6.4931903,-2.2366843,948.0058,81.12199854850769,0.682747,11.286609,0.14999999,0.007369245,903.2876712328767,-2.713899,-5.841347,,,,0.14999999,146,,-6.0,-0.39645508,0.6,131880,146,-1.4931903,36,1933.6403,-3.7446568,253
1.5207053e-07,111.92327,7.163643,-11.286609,6.4892855,-2.2435102,953.925,81.71619081497192,34.266125,11.286609,0.14999999,0.24469303,903.9387755102041,-2.7427502,-6.3933005,1.1539876e-10,,,0.14999999,147,,-6.0,-0.91919637,-0.6,132879,147,-1.4892856,36,1934.1511,-5.965792,253
1.5002249e-07,111.92327,7.163643,-11.286609,6.4840717,-2.25029,959.6426,82.29983806610107,1602.8774,11.286609,0.14999999,10.910542,904.581081081081,-2.7546449,1.4952896,,,,0.14999999,148,,2.0,-0.71760267,-0.2,133878,148,-1.4840715,36,1934.7357,-3.7275956,253
1.4801552e-07,111.92327,7.163643,-11.286609,6.4766946,-2.257024,965.02747,82.79587030410767,28.228909,11.286609,0.14999999,0.24666677,905.2147651006711,-2.7489653,-1.0888642,,7.8682e-35,,0.14999999,149,,-2.0,-0.38492012,0.6,134877,149,-1.4766946,36,1935.5259,-3.4596426,253
1.4604855e-07,111.92327,7.163643,-11.286609,6.478283,-2.2637131,971.7425,83.47931694984436,139.80792,11.286609,0.14999999,1.5673052,905.84,-2.7640414,5.8675027,,,,0.14999999,150,,6.0,-1.714976,-0.2,135876,150,-1.4782832,36,78.22765,-4.2428117,253
1.4412053e-07,111.92327,7.163643,-11.286609,6.46922,-2.2703576,976.85223,83.96426773071289,11.3946705,11.286609,0.14999999,0.07585457,905.4039735099337,-2.7612555,2.3176894,,,,0.14999999,151,,2.0,-0.1097456,0.2,136716,151,-1.46922,36,78.21526,-2.5551476,253
1.4223045e-07,111.92327,7.163643,-11.286609,6.461101,-2.2769582,982.08734,84.63797998428345,132.52246,11.286609,0.14999999,0.8874545,906.0197368421053,-2.7655098,-2.126197,,6.509849e-33,,0.14999999,152,,-2.0,-0.23510394,-0.2,137715,152,-1.4611009,36,78.22217,-2.4843206,253
1.403773e-07,111.92327,7.163643,-11.286609,6.4521084,-2.2835157,987.1726,85.28256130218506,141.81908,11.286609,0.14999999,1.1645194,906.6274509803922,-2.7656012,-6.0054903,,,,0.14999999,153,,-6.0,-0.08526983,-0.2,138714,153,-1.4521085,36,78.20381,-2.4251924,253
1.3856015e-07,111.92327,7.163643,-11.286609,6.4437456,-2.2900302,992.33685,85.97300338745117,89.993225,11.286609,0.14999999,0.66762376,907.2272727272727,-2.7736616,6.312896,,,,0.14999999,154,,6.0,-0.16424608,0.2,139713,154,-1.4437459,36,78.21172,-3.8859024,253
1.3677804e-07,111.92327,7.163643,-11.286609,6.435357,-2.2965028,997.48035,86.68367648124695,103.92179,11.286609,0.14999999,0.8115784,907.8193548387097,-2.7752721,-6.071028,,,,0.14999999,155,,-6.0,-0.14351834,0.2,140712,155,-1.4353572,36,78.20711,-2.5676641,253
1.3503009e-07,111.92327,7.163643,-11.286609,6.4262657,-2.3029337,1002.49744,87.31696391105652,143.62778,11.286609,0.14999999,1.0118574,908.4038461538462,-2.7758446,-1.5260491,,2.597107e-32,,0.14999999,156,,-2.0,-0.017075373,0.2,141711,156,-1.4262656,36,78.20004,-2.5163765,253
1.3331542e-07,111.92327,7.163643,-11.286609,6.4174724,-2.3093235,1007.5432,88.04150891304016,71.35081,11.286609,0.14999999,0.5314229,908.9808917197453,-2.7922733,5.643006,,,,0.14999999,157,,6.0,-0.04574471,-0.6,142710,157,-1.4174725,36,78.165215,-5.0999546,253
1.3163326e-07,111.92327,7.163643,-11.286609,6.407337,-2.3156729,1012.3593,88.53080368041992,134.49518,11.286609,0.14999999,1.4030263,906.3164556962025,-2.795625,2.0476906,,,,0.14999999,158,,2.0,0.18386708,-0.2,143198,158,-1.4073374,36,78.139946,-2.7756224,253
1.299827e-07,111.92327,7.163643,-11.286609,6.3984876,-2.321982,1017.3595,89.23739242553711,135.63474,11.286609,0.14999999,1.2155601,906.8993710691824,-2.7942834,1.5420307,0.032100666,,,0.14999999,159,,2.0,-0.00017126932,-0.6,144197,159,-1.3984874,36,77.787575,-2.6644788,253
1.2836298e-07,111.92327,7.163643,-11.286609,6.3946095,-2.3282516,1023.1375,89.87415528297424,128.81552,11.286609,0.14999999,0.8111213,907.475,-2.7948093,-5.104988,,,,0.14999999,160,,-6.0,-0.7779984,0.6,145196,160,-1.3946093,36,77.724045,-2.8093953,253
1.2677337e-07,111.92327,7.163643,-11.286609,6.40096,-2.3344822,1030.5546,90.61511421203613,31.496841,11.286609,0.14999999,0.24975131,908.0434782608696,-2.7993503,2.6423316,,,,0.14999999,161,,2.0,-2.4171007,0.6,146195,161,-1.4009602,36,77.739624,-3.1256216,253
1.2521309e-07,111.92327,7.163643,-11.286609,6.4024334,-2.3406742,1037.1942,91.25204157829285,139.81932,11.286609,0.14999999,0.88402927,908.604938271605,-2.8018005,6.650282,,,,0.14999999,162,,6.0,-1.6395878,0.6,147194,162,-1.4024333,36,77.70167,-2.4308386,253
1.2368146e-07,111.92327,7.163643,-11.286609,6.4016995,-2.346828,1043.477,91.76543593406677,147.19228,11.286609,0.14999999,1.1397423,909.1595092024539,-2.801869,-6.2182846,,,,0.14999999,163,,-6.0,-1.2828379,-0.6,148193,163,-1.4016995,36,77.70524,-2.4590569,253
1.2217775e-07,111.92327,7.163643,-11.286609,6.3953123,-2.3529441,1048.8312,92.56497192382812,129.41777,11.286609,0.14999999,0.80135334,909.7073170731708,-2.8058248,-2.7805886,,1.4744084e-36,,0.14999999,164,,-2.0,-0.3541914,-0.6,149192,164,-1.3953122,36,77.731544,-3.317119,253
1.2070127e-07,111.92327,7.163643,-11.286609,6.395071,-2.3590233,1055.1868,93.20666980743408,112.527,11.286609,0.14999999,0.6908453,910.2484848484848,-2.809588,-7.278673,,,,0.14999999,165,,-6.0,-1.35552,-1.0,150191,165,-1.395071,36,77.609764,-3.023753,253
1.1925142e-07,111.92327,7.163643,-11.286609,6.4037004,-2.3650656,1063.0143,93.78100514411926,157.55136,11.286609,0.14999999,0.9503328,910.7831325301205,-2.820033,5.2147374,,,,0.14999999,166,,6.0,-2.8275554,-1.0,151190,166,-1.4037005,36,77.48895,-4.0752163,253
1.1782755e-07,111.92327,7.163643,-11.286609,6.4065,-2.3710716,1069.8855,94.19939017295837,146.82286,11.286609,0.14999999,1.0697734,908.5868263473054,-2.8318594,-1.1500508,,8.818692e-35,,0.14999999,167,,-2.0,-1.8712043,0.6,151734,167,-1.4064999,36,76.79509,-4.4666333,253
1.16429e-07,111.92327,7.163643,-11.286609,6.416113,-2.3770418,1077.907,94.7651674747467,167.43152,11.286609,0.14999999,1.0143389,909.125,-2.834465,1.0425955,,,,0.14999999,168,,2.0,-3.0215101,-1.0,152733,168,-1.4161131,36,76.790825,-3.0821815,253
1.1505522e-07,111.92327,7.163643,-11.286609,6.419156,-2.3829765,1084.8374,95.44733881950378,168.97853,11.286609,0.14999999,1.5271639,909.6568047337278,-2.8343437,-3.1348553,,,,0.14999999,169,,-2.0,-1.9303429,-1.0,153732,169,-1.4191558,36,75.68882,-2.525999,253
1.13705624e-07,111.92327,7.163643,-11.286609,6.423258,-2.3888762,1091.9539,96.14349555969238,123.27937,11.286609,0.14999999,1.3773701,910.1823529411764,-2.832584,-0.84854376,,,,0.14999999,170,,-2.0,-2.1164944,1.0,154731,170,-1.4232578,36,74.47218,-2.6852727,253
1.1237963e-07,111.92327,7.163643,-11.286609,6.457174,-2.3947413,1104.1768,96.72350478172302,169.4155,11.286609,0.14999999,1.2970998,910.7017543859649,-2.8345594,-4.975601,,,,0.14999999,171,,-6.0,-7.222913,1.0,155730,171,-1.457174,36,73.587135,-3.2414865,253
1.1107668e-07,111.92327,7.163643,-11.286609,6.4724727,-2.4005723,1113.2653,97.31998777389526,171.39224,11.286609,0.14999999,1.0152135,911.2151162790698,-2.8328943,6.8173327,,,,0.14999999,172,,6.0,-4.0885625,1.0,156729,172,-1.4724727,36,71.855354,-2.5075285,253
