DenMISELogFirst,ReturnMax,IWMean,DenMISEMeanLog,AvgEpLen,Delta,ReturnLastEpisode,GridSize,MountainCar_std0_higher,IWLastEpisode,MountainCar_mu0_higher,Regret,ReturnMean,MountainCar_std1_higher,TimestepsSoFar,ReturnAbsMax,Iteration,DenMISELogLast,ActionIn1,ReturnStepMax,Bound,NumTrajectories,TimeElapsed,BoundMISE,NumTrainableParams,MinEpLen,BoundBonus,ReturnMin,IWMin,IWMax,MountainCar_mu1_higher,IWFirstEpisode,Regret/t
-4.637337,99.354225,1.008789,-3.9939933,495.275786163522,5.3200885e-11,90.460945,225,0.14999999,0.005553325,-0.14285715,-195213.58,66.38792,1.5,1574977,145.17336,3180,-3.5728033,10.735587,145.17336,246.79102,3180,6473.908399105072,97.66244,,99,149.12857,-145.17336,,23.229326,12.857142,1.5420793e-16,-61.387917
-4.637652,99.354225,1.0864537,-3.9938428,495.2187991197737,5.316744e-11,97.45417,225,0.14999999,5.28318e-05,0.71428573,-195306.03,66.39768,1.5,1575291,145.17336,3181,-3.527189,13.387067,145.17336,246.72086,3181,6476.917928934097,-7.1972833,,99,253.91814,-145.17336,,62.68508,12.857142,1.8063842e-31,-61.397682
-4.637966,99.354225,0.9989209,-3.9939337,495.3771213073539,5.313403e-11,-33.105747,225,0.14999999,1.02382235e-10,-0.14285715,-195267.92,66.36641,1.5,1576290,145.17336,3182,-4.3623924,21.522629,145.17336,246.67654,3182,6480.216861963272,94.44037,,99,152.23618,-145.17336,,37.913467,20.0,,-61.36641
-4.6382804,99.354225,0.9532515,-3.9941843,495.27866792334277,5.3100645e-11,90.47773,225,0.14999999,11.21418,-0.5714286,-195353.4,66.373985,1.5,1576472,145.17336,3183,-4.785323,19.725483,145.17336,246.72543,3183,6483.076686859131,88.016846,,99,158.70859,-145.17336,,41.74872,20.0,8.619986e-37,-61.373985
-4.6385946,99.354225,1.0619705,-3.994167,495.16048994974875,5.3067294e-11,96.29776,225,0.14999999,5.4188956e-07,-0.5714286,-195444.7,66.383385,1.5,1576591,145.17336,3184,-3.8916535,12.720951,145.17336,246.66586,3184,6485.850213289261,99.56475,,99,147.10112,-145.17336,,22.350426,11.428572,4.31407e-11,-61.383385
-4.6389084,99.354225,0.99392873,-3.993991,495.0860282574568,5.3033977e-11,94.638596,225,0.14999999,3.973954e-06,0.2857143,-195534.34,66.39226,1.5,1576849,145.17336,3185,-3.4926562,14.662872,145.17336,246.66232,3185,6488.726643562317,94.16804,,99,152.49428,-145.17336,,24.507843,14.285714,6.358804e-26,-61.392258
-4.6392226,99.354225,0.89895725,-3.9938476,495.0160075329567,5.300069e-11,96.645706,225,0.14999999,2.9140918e-13,-1.0,-195625.98,66.40176,1.5,1577121,145.17336,3186,-3.5297084,15.237239,145.17336,246.62268,3186,6491.613259553909,79.726585,,99,166.89609,-145.17336,,43.430443,12.857142,8.695843e-16,-61.401756
-4.6395364,99.354225,1.0266166,-3.9937572,494.9413241292752,5.2967436e-11,89.41225,225,0.14999999,2.522679e-19,0.5714286,-195710.4,66.40897,1.5,1577378,145.17336,3187,-3.603886,21.898043,145.17336,246.56612,3187,6494.508885145187,93.21295,,99,153.35316,-145.17336,,38.251514,20.0,,-61.408974
-4.63985,99.354225,1.0286644,-3.9938653,494.8215181932246,5.2934213e-11,94.27266,225,0.14999999,35.923214,0.85714287,-195799.67,66.41772,1.5,1577491,145.17336,3188,-4.3602066,23.059305,145.17336,246.89442,3188,6497.322504520416,63.563923,,99,183.3305,-145.17336,,56.299515,20.0,,-61.417717
-4.6401634,99.354225,0.96084714,-3.9943929,494.7278143618689,5.2901017e-11,82.28616,225,0.14999999,8.058344e-30,-0.71428573,-195876.95,66.42269,1.5,1577687,145.17336,3189,-5.7012577,13.369025,145.17336,246.54109,3189,6500.182755231857,88.70892,,99,157.83217,-145.17336,,25.68299,15.714286,3.0668047e-22,-61.42269
-4.640477,99.354225,1.0170268,-3.994257,494.6680250783699,5.2867856e-11,92.504845,225,0.14999999,23.142685,-0.5714286,-195964.45,66.43086,1.5,1577991,145.17336,3190,-3.5182354,14.429305,145.17336,246.61868,3190,6503.116583347321,95.39242,,99,151.22627,-145.17336,,23.858131,14.285714,4.4153487e-18,-61.430862
-4.6407905,99.354225,0.9492648,-3.9941118,494.60482607333125,5.2834726e-11,93.13599,225,0.14999999,0.00013381017,0.14285715,-196052.6,66.43923,1.5,1578284,145.17336,3191,-3.5483074,19.006832,145.17336,246.41043,3191,6505.978563308716,90.194176,,99,156.21626,-145.17336,,24.984997,18.571428,4.521737e-37,-61.43923
-4.6411037,99.354225,0.971354,-3.993984,494.53038847117796,5.280163e-11,93.89401,225,0.14999999,16.80117,-0.2857143,-196141.48,66.44783,1.5,1578541,145.17336,3192,-3.5312839,19.410059,145.17336,246.47906,3192,6508.84404873848,91.24499,,99,155.23409,-145.17336,,40.642834,20.0,7.920799e-38,-61.44783
-4.641417,99.354225,1.0249532,-3.9938922,494.45599749451924,5.2768557e-11,95.01816,225,0.14999999,18.633408,-0.42857143,-196231.5,66.45678,1.5,1578798,145.17336,3193,-3.6708827,18.20021,145.17336,246.38919,3193,6511.745512723923,95.92595,,99,150.46324,-145.17336,,24.329735,18.571428,7.63571e-32,-61.45678
-4.6417303,99.354225,0.956317,-3.9937506,494.3606762680025,5.273552e-11,96.48066,225,0.14999999,5.1575085e-22,1.0,-196322.98,66.46618,1.5,1578988,145.17336,3194,-3.565727,22.023708,145.17336,246.3459,3194,6514.569430112839,1.5273645,,99,244.81854,-145.17336,,185.464,20.0,,-61.46618
-4.642043,99.354225,0.9707684,-3.9940715,494.26729264475745,5.2702516e-11,83.64346,225,0.14999999,1.6751261e-22,-0.42857143,-196401.62,66.47156,1.5,1579184,145.17336,3195,-4.9664183,12.834368,145.17336,246.34213,3195,6517.531868934631,92.11723,,99,154.2249,-145.17336,,24.18669,14.285714,2.1067976e-18,-61.471558
-4.6423564,99.354225,1.0304826,-3.9939363,494.2243429286608,5.266954e-11,91.91973,225,0.14999999,21.370506,-0.71428573,-196488.55,66.47952,1.5,1579541,145.17336,3196,-3.5294402,13.4511795,145.17336,246.44113,3196,6520.466896533966,94.98101,,99,151.46013,-145.17336,,24.427708,12.857142,1.8459389e-14,-61.479523
-4.642669,99.354225,0.9826326,-3.9938016,494.1814200813262,5.2636596e-11,90.185165,225,0.14999999,6.859932e-07,-0.5714286,-196573.73,66.48694,1.5,1579898,145.17336,3197,-3.59174,7.010645,145.17336,246.33649,3197,6523.411027908325,78.37507,,99,167.96143,-145.17336,,30.613829,5.714286,0.07782632,-61.48694
-4.6429577,99.354225,0.9587766,-3.993663,494.3042526579112,5.2603682e-11,87.51885,225,0.14999999,6.898615e-14,-0.71428573,-196656.25,66.493515,1.5,1580785,145.17336,3198,-3.5306017,19.305433,145.17336,246.29202,3198,6526.590921640396,87.56267,,99,158.72935,-145.17336,,41.823753,20.0,7.339111e-37,-61.493515
-4.64327,99.354225,0.9886892,-3.9935796,494.2285089090341,5.25708e-11,90.92067,225,0.14999999,9.697078e-06,0.14285715,-196742.17,66.501144,1.5,1581037,145.17336,3199,-3.6810172,14.8536,145.17336,246.27765,3199,6529.526583194733,95.272125,,99,151.00552,-145.17336,,23.86461,14.285714,1.2499151e-23,-61.501144
-4.643583,99.354225,0.93604857,-3.9934409,494.241875,5.253795e-11,95.52692,225,0.14999999,0.0004523059,0.5714286,-196832.7,66.51022,1.5,1581574,145.17336,3200,-3.5381458,9.667681,145.17336,246.25258,3200,6532.495144844055,-12.239185,,99,258.49176,-145.17336,,66.015396,8.571428,2.7940558e-19,-61.510223
-4.643895,99.354225,1.0701817,-3.9936292,494.399562636676,5.2505125e-11,-23.864443,225,0.14999999,2.0999122e-19,-0.85714287,-196803.84,66.48199,1.5,1582573,145.17336,3201,-4.526109,7.9947896,145.17336,246.2403,3201,6535.7538051605225,93.85577,,99,152.38454,-145.17336,,25.01548,8.571428,3.2700482e-06,-61.481987
-4.6442075,99.354225,0.8778674,-3.9934723,494.4041224234853,5.247234e-11,87.954994,225,0.14999999,1.9046438e-22,0.42857143,-196886.8,66.48869,1.5,1583082,145.17336,3202,-3.5608077,19.740984,145.17336,246.21146,3202,6538.747468709946,81.426796,,99,164.78467,-145.17336,,27.836452,17.142857,3.5787351e-37,-61.488693
-4.64452,99.354225,0.9736727,-3.9934087,494.3502965969404,5.243958e-11,90.978645,225,0.14999999,3.011622e-06,-0.42857143,-196972.77,66.49634,1.5,1583404,145.17336,3203,-3.6688943,21.449703,145.17336,246.21161,3203,6541.714052915573,90.690605,,99,155.521,-145.17336,,40.833458,20.0,4.132319e-37,-61.496338
-4.6448317,99.354225,0.9945504,-3.993658,494.2425093632959,5.2406846e-11,95.73008,225,0.14999999,8.539261e-11,,-197063.5,66.50546,1.5,1583553,145.17336,3204,-4.762248,10.713067,145.17336,246.1446,3204,6544.5443687438965,96.550476,,99,149.59413,-145.17336,,23.684072,11.428572,9.6826555e-15,-61.505463
-4.645144,99.354225,0.9503989,-3.9935155,494.18751950078,5.2374154e-11,97.311356,225,0.14999999,3.6659335e-07,-0.85714287,-197155.81,66.515076,1.5,1583871,145.17336,3205,-3.5282736,14.375753,145.17336,246.13754,3205,6547.395175218582,86.3125,,99,159.82504,-145.17336,,26.361452,14.285714,1.2861314e-18,-61.515076
-4.645456,99.354225,1.0400375,-3.9934683,494.14660012476605,5.2341485e-11,85.13525,225,0.14999999,30.453615,-1.0,-197235.94,66.52088,1.5,1584234,145.17336,3206,-3.7880282,17.890652,145.17336,246.29999,3206,6550.42059135437,92.35438,,99,153.94562,-145.17336,,40.17588,15.714286,1.4569349e-23,-61.52088
-4.6457677,99.354225,1.0406938,-3.9933512,494.0704708450265,5.2308845e-11,88.212234,225,0.14999999,25.2379,-1.0,-197319.16,66.52764,1.5,1584484,145.17336,3207,-3.6596186,18.65688,145.17336,246.55972,3207,6553.366907596588,92.30864,,99,154.25108,-145.17336,,38.78063,18.571428,6.446536e-33,-61.52764
-4.6460795,99.354225,1.0376897,-3.9932528,493.95105985037407,5.2276235e-11,94.61102,225,0.14999999,25.086674,-1.0,-197408.77,66.5364,1.5,1584595,145.17336,3208,-3.7124758,23.64045,145.17336,246.2032,3208,6556.14022731781,91.98825,,99,154.21495,-145.17336,,61.88445,20.0,3.4790295e-38,-61.5364
-4.6463914,99.354225,1.044865,-3.9946558,493.85384855095043,5.2243664e-11,93.172005,225,0.14999999,6.79802e-27,0.85714287,-197496.94,66.5447,1.5,1584777,145.17336,3209,-8.530417,20.992323,145.17336,246.12296,3209,6558.993455886841,65.51777,,99,180.6052,-145.17336,,58.427002,20.0,,-61.5447
-4.646703,99.354225,0.9389039,-3.9948912,494.011214953271,5.2211117e-11,-86.85079,225,0.14999999,,-0.85714287,-197405.1,66.49692,1.5,1585776,145.17336,3210,-4.788484,5.127727,145.17336,246.1243,3210,6562.196805000305,47.99199,,99,198.13231,-145.17336,,42.231915,4.285714,0.48305285,-61.496918
-4.646864,99.354225,1.04327,-3.99483,494.1684833385238,5.21786e-11,-9.532764,225,0.14999999,0.23590706,-0.42857143,-197390.56,66.473236,1.5,1586775,145.17336,3211,-3.733325,10.533318,145.17336,246.12106,3211,6565.487171173096,99.34759,,99,146.77348,-145.17336,,22.652317,10.0,1.6632216e-08,-61.473236
-4.6471753,99.354225,1.0713912,-3.9946501,494.1634495641345,5.214612e-11,95.00734,225,0.14999999,4.131866e-20,0.5714286,-197480.56,66.48212,1.5,1587253,145.17336,3212,-3.4606726,1.5136492,145.17336,246.11005,3212,6568.476254224777,-15.002748,,99,261.1128,-145.17336,,113.56346,,1.7337106e-12,-61.482117
-4.647486,99.354225,1.0156794,-3.9948688,494.3205726735138,5.2113664e-11,-23.242353,225,0.14999999,5.1101975e-28,-0.14285715,-197452.31,66.45419,1.5,1588252,145.17336,3213,-4.7588325,16.421413,145.17336,246.01134,3213,6571.668128252029,97.46666,,99,148.54468,-145.17336,,23.092546,15.714286,2.5938007e-24,-61.454193
-4.6477976,99.354225,0.9108636,-3.9947016,494.25948973242066,5.208124e-11,94.45386,225,0.14999999,1.2484169e-26,-0.42857143,-197541.78,66.462906,1.5,1588550,145.17336,3214,-3.4721143,2.7097077,145.17336,246.00769,3214,6574.557488203049,-3.0727575,,99,249.08044,-145.17336,,96.53589,,33.35143,-61.462906
-4.6377854,99.354225,1.0096147,-3.9948125,494.401866251944,5.2048844e-11,97.060684,225,0.14999999,34.506615,-0.2857143,-197633.84,66.47243,1.5,1589502,145.17336,3215,-4.253926,4.5759225,145.17336,246.23935,3215,6577.715442657471,49.78448,,99,196.45486,-145.17336,,41.892414,4.285714,0.15130873,-61.472427
-4.638049,99.354225,1.0729008,-3.994782,494.42692786069654,5.201648e-11,97.336685,225,0.14999999,1.5336307e-17,-0.14285715,-197726.17,66.48202,1.5,1590077,145.17336,3216,-3.906759,16.729696,145.17336,245.92233,3216,6580.758907556534,101.94627,,99,143.97606,-145.17336,,22.546227,18.571428,1.1365451e-33,-61.482018
-4.63836,99.354225,1.0497891,-3.9946113,494.3521914827479,5.1984146e-11,94.044525,225,0.14999999,1.5840329e-06,0.14285715,-197815.22,66.490585,1.5,1590331,145.17336,3217,-3.5157154,11.131408,145.17336,245.90616,3217,6583.681331157684,93.73612,,99,152.17003,-145.17336,,26.662521,10.0,9.771975e-14,-61.490585
-4.638671,99.354225,1.0243993,-3.994472,494.27439403356124,5.1951846e-11,97.48111,225,0.14999999,4.1077147,0.42857143,-197907.69,66.50021,1.5,1590575,145.17336,3218,-3.5940597,12.849123,145.17336,245.87146,3218,6586.578421115875,80.1942,,99,165.67726,-145.17336,,31.469204,12.857142,6.457564e-25,-61.500214
-4.638982,99.354225,1.0274297,-3.9943745,494.34109972041006,5.191957e-11,93.84265,225,0.14999999,0.0010706984,-0.2857143,-197996.53,66.508705,1.5,1591284,145.17336,3219,-3.7017612,11.456743,145.17336,245.87204,3219,6589.631420850754,98.96398,,99,146.90807,-145.17336,,22.849628,11.428572,3.9544943e-12,-61.508705
-4.6392922,99.354225,1.0404181,-3.9942172,494.295652173913,5.1887324e-11,97.75838,225,0.14999999,23.015629,0.14285715,-198089.3,66.51842,1.5,1591632,145.17336,3220,-3.5137255,12.021146,145.17336,246.11807,3220,6592.56246137619,99.08558,,99,147.03249,-145.17336,,23.660498,11.428572,1.2186943e-16,-61.518417
-4.6396027,99.354225,1.2009366,-3.9940493,494.25023284694197,5.1855114e-11,97.08877,225,0.14999999,1.514466e-13,-0.14285715,-198181.38,66.5279,1.5,1591980,145.17336,3221,-3.4875987,3.3650818,145.17336,245.85896,3221,6595.536864995956,-0.6577403,,99,246.51671,-145.17336,,98.06836,,0.49403134,-61.5279
-4.6397595,99.354225,0.9978676,-3.9940243,494.4068901303538,5.182293e-11,-3.3392773,225,0.14999999,1.8520099e-16,-0.42857143,-198173.03,66.50622,1.5,1592979,145.17336,3222,-4.107771,14.499099,145.17336,245.85489,3222,6598.6977796554565,93.83404,,99,152.02086,-145.17336,,24.151505,17.142857,5.7044296e-27,-61.506218
-4.64007,99.354225,0.96848047,-3.993891,494.3431585479367,5.179078e-11,95.15836,225,0.14999999,1.273515e-12,0.42857143,-198263.2,66.515114,1.5,1593268,145.17336,3223,-3.5590122,20.886303,145.17336,245.8515,3223,6601.594844579697,89.964874,,99,155.88663,-145.17336,,39.24403,20.0,,-61.515114
-4.6403804,99.354225,1.013727,-3.9938595,494.29125310173697,5.1758653e-11,89.24084,225,0.14999999,,-0.85714287,-198347.44,66.522156,1.5,1593595,145.17336,3224,-3.8582597,-0.9591944,145.17336,245.73578,3224,6604.542518854141,-12.751985,,99,258.48776,-145.17336,,106.84529,,20.14697,-61.522156
-4.634461,99.354225,1.0655118,-3.994151,494.4477519379845,5.172656e-11,-20.1556,225,0.14999999,2.7991977e-08,-1.0,-198322.28,66.49528,1.5,1594594,145.17336,3225,-4.940574,10.7942095,145.17336,245.6456,3225,6607.787427186966,93.205734,,99,152.43987,-145.17336,,38.96347,10.0,1.3808612e-09,-61.495277
-4.634771,99.354225,1.0125936,-3.9940789,494.3942963422195,5.16945e-11,91.70093,225,0.14999999,4.9430945e-12,0.14285715,-198409.0,66.5031,1.5,1594916,145.17336,3226,-3.822687,12.400952,145.17336,245.62741,3226,6610.783074617386,97.690056,,99,147.93735,-145.17336,,23.315357,12.857142,6.10266e-20,-61.503098
-4.635081,99.354225,0.9631963,-3.9939194,494.3644251626898,5.1662463e-11,96.33196,225,0.14999999,0.046303757,,-198500.31,66.51234,1.5,1595314,145.17336,3227,-3.4907718,7.5897365,145.17336,245.5964,3227,6613.757169008255,72.6233,,99,172.97311,-145.17336,,33.444496,7.142857,3.2620449e-07,-61.512337
-4.6353908,99.354225,0.97822237,-3.9939306,494.3150557620818,5.163046e-11,98.751015,225,0.14999999,1.5180947e-18,-0.85714287,-198594.06,66.52232,1.5,1595649,145.17336,3228,-3.9927132,15.942906,145.17336,245.57332,3228,6616.759999752045,88.43555,,99,157.13777,-145.17336,,24.980976,17.142857,3.4564684e-27,-61.522324
-4.6357,99.354225,1.023941,-3.9938128,494.21895323629604,5.1598482e-11,95.64245,225,0.14999999,6.1889353,-0.5714286,-198684.72,66.53135,1.5,1595833,145.17336,3229,-3.588001,14.747853,145.17336,245.54303,3229,6619.651925325394,96.031006,,99,149.51202,-145.17336,,23.725069,14.285714,4.3943114e-18,-61.53135
-4.63601,99.354225,0.97414935,-3.9936666,494.13869969040246,5.156654e-11,97.65107,225,0.14999999,21.122387,-0.2857143,-198777.38,66.540985,1.5,1596068,145.17336,3230,-3.5467725,16.376837,145.17336,245.73972,3230,6622.537764787674,92.90922,,99,152.83049,-145.17336,,23.73869,15.714286,3.3022582e-23,-61.540985
-4.6363196,99.354225,0.984401,-3.993515,494.0541627978954,5.1534624e-11,95.17041,225,0.14999999,1.7822823e-14,-0.42857143,-198867.53,66.54984,1.5,1596289,145.17336,3231,-3.474996,4.916157,145.17336,245.4761,3231,6625.400835990906,52.476837,,99,192.99927,-145.17336,,39.82585,4.285714,0.78554064,-61.549843
-4.636386,99.354225,1.0763065,-3.9934523,494.20111386138615,5.1502743e-11,88.20661,225,0.14999999,17.17849,-0.71428573,-198950.75,66.55654,1.5,1597258,145.17336,3232,-3.7717676,7.526305,145.17336,245.72818,3232,6628.599406957626,93.91453,,99,151.81364,-145.17336,,25.449905,7.142857,0.0012409757,-61.55654
-4.636695,99.354225,1.0163366,-3.9933085,494.2016702752861,5.1470883e-11,88.684715,225,0.14999999,14.937521,-1.0,-199034.44,66.56339,1.5,1597754,145.17336,3233,-3.6025949,6.1741266,145.17336,245.53249,3233,6631.6297082901,81.04701,,99,164.48547,-145.17336,,44.70114,7.142857,5.8661735e-05,-61.563393
-4.637004,99.354225,0.87919486,-3.9938824,494.1273964131107,5.1439058e-11,89.15655,225,0.14999999,2.6726232e-27,0.2857143,-199118.6,66.57037,1.5,1598008,145.17336,3234,-5.862136,0.19774778,145.17336,245.47238,3234,6634.502747774124,-3.2695286,,99,248.74191,-145.17336,,96.01227,,9.989437e-07,-61.570374
-4.6373134,99.354225,1.0058826,-3.994161,494.28346213292116,5.1407264e-11,-5.7678556,225,0.14999999,1.3065228e-13,,-199107.81,66.54801,1.5,1599007,145.17336,3235,-4.7695684,12.127469,145.17336,245.40903,3235,6637.709934234619,97.64845,,99,147.76057,-145.17336,,23.453154,11.428572,9.610127e-15,-61.54801
-4.6376224,99.354225,0.99928427,-3.9940028,494.2246600741656,5.1375494e-11,97.58943,225,0.14999999,1.3091075e-05,-0.5714286,-199200.4,66.5576,1.5,1599311,145.17336,3236,-3.48506,19.447378,145.17336,245.40906,3236,6640.651623725891,92.76707,,99,152.642,-145.17336,,25.241907,18.571428,1.5966968e-31,-61.557602
-4.6379313,99.354225,0.98161554,-3.9939249,494.1278962001854,5.1343756e-11,92.06005,225,0.14999999,23.802288,-0.42857143,-199287.47,66.56548,1.5,1599492,145.17336,3237,-3.7390122,19.343056,145.17336,245.58386,3237,6643.585828781128,91.455185,,99,154.12868,-145.17336,,40.706993,20.0,4.105169e-37,-61.565483
-4.6382403,99.354225,0.95968384,-3.9938166,494.0982087708462,5.131205e-11,91.90437,225,0.14999999,0.0067240302,0.14285715,-199374.38,66.57331,1.5,1599890,145.17336,3238,-3.6238978,14.871004,145.17336,245.35707,3238,6646.535535097122,92.096146,,99,153.26093,-145.17336,,24.619125,15.714286,1.0196392e-27,-61.57331
-4.638549,99.354225,1.0592225,-3.9936862,494.03149120098794,5.1280365e-11,96.98972,225,0.14999999,3.6521426e-09,-0.71428573,-199466.36,66.582695,1.5,1600168,145.17336,3239,-3.527807,10.50431,145.17336,245.32887,3239,6649.416789293289,96.32469,,99,149.00418,-145.17336,,23.21911,10.0,2.9340544e-08,-61.582695
-4.638858,99.354225,1.0165747,-3.993506,493.97067901234567,5.124872e-11,96.35118,225,0.14999999,1.3730812e-10,0.5714286,-199557.72,66.59189,1.5,1600465,145.17336,3240,-3.4654665,16.168476,145.17336,245.243,3240,6652.351295471191,76.25539,,99,168.98761,-145.17336,,32.74595,15.714286,8.9561606e-36,-61.59189
-4.6391664,99.354225,1.0010446,-3.993403,493.91916075285405,5.1217097e-11,94.57798,225,0.14999999,9.002571,0.2857143,-199647.3,66.600525,1.5,1600792,145.17336,3241,-3.6752546,15.5595455,145.17336,245.26767,3241,6655.3600199222565,94.857666,,99,150.41,-145.17336,,24.348507,14.285714,6.3604536e-26,-61.600525
-4.639475,99.354225,1.0704715,-3.9932628,493.838371375694,5.1185504e-11,95.74208,225,0.14999999,0.0003203456,-0.42857143,-199738.03,66.60951,1.5,1601024,145.17336,3242,-3.53652,9.095091,145.17336,245.24306,3242,6658.269113063812,102.04845,,99,143.19461,-145.17336,,22.457035,11.428572,2.0570552e-11,-61.609512
-4.6397834,99.354225,1.0361077,-3.9930875,493.8122109158187,5.1153942e-11,96.14384,225,0.14999999,18.650826,-0.42857143,-199829.17,66.618614,1.5,1601433,145.17336,3243,-3.495207,5.540836,145.17336,245.45856,3243,6661.284056186676,97.62081,,99,147.83774,-145.17336,,23.571976,8.571428,5.351212e-06,-61.618614
-4.6400914,99.354225,0.9837978,-3.9930525,493.8045622688039,5.1122412e-11,99.05069,225,0.14999999,35.17963,-0.14285715,-199923.23,66.62862,1.5,1601902,145.17336,3244,-3.912189,5.5934877,145.17336,245.28525,3244,6664.330381393433,66.59516,,99,178.69008,-145.17336,,35.81264,5.714286,0.0005523098,-61.628616
-4.6403995,99.354225,1.0994707,-3.9931228,493.9602465331279,5.109091e-11,-2.506265,225,0.14999999,4.571431e-05,0.85714287,-199915.72,66.60731,1.5,1602901,145.17336,3245,-4.205956,2.9202673,145.17336,245.23552,3245,6667.553856372833,-47.953167,,99,293.1887,-145.17336,,89.92901,2.857143,1.6118584e-20,-61.607307
-4.6407075,99.354225,1.0721474,-3.99335,494.1158348736907,5.105943e-11,-40.103756,225,0.14999999,1.790831e-30,-0.14285715,-199870.62,66.57444,1.5,1603900,145.17336,3246,-4.8181453,17.517994,145.17336,245.20844,3246,6670.776766777039,102.365776,,99,142.84267,-145.17336,,22.531937,17.142857,8.527594e-29,-61.57444
-4.6410155,99.354225,0.9614936,-3.9931746,494.020942408377,5.1027987e-11,96.069115,225,0.14999999,2.9195858e-11,0.42857143,-199961.69,66.58352,1.5,1604086,145.17336,3247,-3.4974496,10.002799,145.17336,245.13806,3247,6673.670442819595,40.4874,,99,204.65067,-145.17336,,45.540035,10.0,1.032742e-18,-61.58352
