Iteration,ReturnMax,ReturnStepMax,DenMISEMeanLog,Regret,LQGmu1_higher,TimeElapsed,IWMin,ReturnLastEpisode,ReturnMean,IWMean,TimestepsSoFar,Regret/t,IWMax,DenMISELogLast,ReturnMin,ReturnAbsMax,Bound,Delta,LQGsigma_higher,LQGmu1_actor,IWLastEpisode,DenMISELogFirst,IWFirstEpisode
2186,17.432528,19.220543,-0.59575427,3967.7266,-0.43434343,4783.9323387146,,17.3749,15.584937,1.0030506,43720,1.8150625,3.250372,-0.19807982,,17.432528,23.77927,1.2721875e-10,0.14999999,-0.55210257,3.2399316,-0.7214549,1.0504298
2187,17.432528,19.220543,-0.5955476,3967.7344,-0.47474748,4787.3672823905945,,17.395077,15.585764,1.0021902,43740,1.8142357,3.1598506,-0.14633858,,17.432528,23.774422,1.2710247e-10,0.14999999,-0.49893263,2.6953998,-0.72143185,0.62096304
2188,17.432528,19.220543,-0.59534705,3967.7695,-0.4949495,4790.513523578644,,17.364157,15.586576,1.0019819,43760,1.8134232,3.127113,-0.15882802,,17.432528,23.774588,1.269863e-10,0.14999999,-0.29200947,3.116333,-0.7216051,0.46470705
2189,17.432528,19.220543,-0.5952462,3968.1133,0.2929293,4793.676588773727,,17.052458,15.587247,0.98440737,43780,1.8127527,17.78649,-0.3761265,,17.432528,23.774645,1.268703e-10,0.14999999,0.19694567,0.00193219,-0.7218497,0.055275075
2190,17.432528,19.220543,-0.59580314,3976.7656,-0.41414142,4796.863780260086,,8.751506,15.5841255,1.0036516,43800,1.8158741,3.3047085,-1.7968642,,17.432528,23.766695,1.2675448e-10,0.14999999,-0.23946096,0.003992482,-0.72228116,1.3306228
2191,17.432528,19.220543,-0.5957556,3977.211,-0.33333334,4800.051825284958,,16.95055,15.58475,1.0038884,43820,1.8152494,3.7297535,-0.4949833,,17.432528,23.762949,1.266388e-10,0.14999999,-0.22719339,3.5870924,-0.72213024,2.847939
2192,17.432528,19.220543,-0.5957221,3977.9258,-0.3131313,4803.196271896362,,16.690504,15.585253,1.003894,43840,1.8147469,3.8928213,-0.52585846,,17.432528,23.761835,1.2652328e-10,0.14999999,-0.18491785,3.8187437,-0.72128755,3.2893205
2193,17.432528,19.220543,-0.5957439,3978.7305,-0.25252524,4806.310518741608,,16.596357,15.585713,1.0015552,43860,1.8142862,4.587616,-0.64665586,,17.432528,23.762325,1.2640791e-10,0.14999999,-0.044158593,4.5871773,-0.72024417,4.552101
2194,17.432528,19.220543,-0.59599113,3983.2383,0.07070707,4809.478285551071,,12.889887,15.584485,0.9481892,43880,1.8155146,13.205635,-1.1393259,,17.432528,23.785547,1.262927e-10,0.14999999,-0.035129145,6.1984835,-0.7186265,1.6409745
2195,17.432528,19.220543,-0.5962768,3988.0938,-0.11111111,4812.623771190643,,12.542806,15.583101,0.9863069,43900,1.8168983,7.5418053,-1.169875,,17.432528,23.775028,1.2617767e-10,0.14999999,-0.15010473,7.5365295,-0.7183345,5.151957
2196,17.432528,19.220543,-0.59635586,3989.0938,-0.17171717,4815.739030122757,,16.397663,15.583472,0.9954516,43920,1.8165274,6.0255013,-0.7551237,,17.432528,23.770256,1.2606277e-10,0.14999999,-0.015236139,5.6008883,-0.7164456,5.4327736
2197,17.432528,19.220543,-0.5966495,3995.8242,-1.0,4818.865043401718,,10.674558,15.581237,1.0111953,43940,1.8187628,4.7725716,-1.2365907,,17.432528,23.758549,1.2594803e-10,0.14999999,-1.0121894,4.0061012e-09,-0.71443,9.0118124e-07
2198,17.432528,19.220543,-0.5965124,3996.0195,-1.0,4821.966876506805,,17.201735,15.581974,1.0113635,43960,1.8180256,4.764395,-0.30551094,,17.432528,23.755577,1.2583345e-10,0.14999999,-1.2918906,3.5980449,-0.71488506,9.0159125e-07
2199,17.432528,19.220543,-0.5973505,3996.2305,-1.0,4825.058762311935,,17.186552,15.582705,1.012009,43980,1.8172951,4.756253,-2.4507604,,17.432528,23.760796,1.2571905e-10,0.14999999,-0.9799445,4.6441355,-0.7153399,9.020015e-07
2200,17.432528,19.220543,-0.59717685,3996.418,-0.13131313,4828.236871480942,,17.217243,15.5834465,0.99098355,44000,1.8165531,6.9803114,-0.22665875,,17.432528,23.755627,1.2560478e-10,0.14999999,-0.5119054,3.739835e-07,-0.71579456,5.329706
2201,17.432528,19.220543,-0.5969809,3996.4023,-1.0,4831.408740997314,,17.415087,15.584278,1.0120527,44020,1.8157215,4.7503033,-0.15620562,,17.432528,23.755865,1.2549066e-10,0.14999999,-0.7407334,0.0156113785,-0.71382934,9.006399e-07
2202,17.432528,19.220543,-0.5967647,3996.4258,-0.53535354,4835.134145736694,,17.379025,15.5850935,0.9989902,44040,1.8149061,3.095355,-0.13209042,,17.432528,23.736057,1.2537671e-10,0.14999999,-0.62767214,1.1887697,-0.7142836,0.24459255
2203,17.432528,19.220543,-0.5965586,3996.4336,-0.57575756,4838.381603240967,,17.391882,15.585913,0.99759316,44060,1.8140869,3.0741649,-0.14135379,,17.432528,23.7343,1.2526291e-10,0.14999999,-0.6466132,2.8853426,-0.71462655,0.12064951
2204,17.432528,19.220543,-0.59635234,3996.4414,-0.61616164,4842.733553409576,,17.38919,15.586732,0.99639904,44080,1.8132677,3.0625646,-0.13963845,,17.432528,23.733831,1.2514928e-10,0.14999999,-0.42001188,2.9958062,-0.7150256,0.055350535
2205,17.432528,19.220543,-0.5961748,3996.4922,-0.53535354,4846.202366352081,,17.350582,15.587532,0.9993629,44100,1.8124676,3.0873895,-0.20117858,,17.432528,23.726185,1.2503579e-10,0.14999999,-0.4399928,2.4198904,-0.7154541,0.24487902
2206,17.432528,19.220543,-0.5959894,3996.5195,-0.37373737,4850.101765632629,,17.371347,15.588341,1.0035213,44120,1.8116589,3.4667187,-0.1860042,,17.432528,23.727585,1.2492245e-10,0.14999999,-0.06115803,2.9055853,-0.7157965,2.0056932
2207,17.432528,19.220543,-0.59620285,3998.9648,-0.09090909,4853.201601743698,,14.954806,15.588055,0.9853721,44140,1.811945,8.078429,-1.0704232,,17.432528,23.740671,1.2480927e-10,0.14999999,0.09579161,7.6059833,-0.7153409,4.8636284
2208,17.432528,19.220543,-0.5966595,4007.3438,0.09090909,4856.66265296936,,9.021109,15.585079,0.94740784,44160,1.8149204,13.730772,-1.5889705,,17.432528,23.737024,1.2469624e-10,0.14999999,0.15319495,13.021766,-0.7135926,1.3131247
2209,17.432528,19.220543,-0.5971911,4015.8516,-1.0,4860.166004180908,,8.890979,15.582049,1.010538,44180,1.8179502,4.757303,-1.7163208,,17.432528,23.724869,1.2458337e-10,0.14999999,-1.00634,2.1664916e-12,-0.71345085,9.00299e-07
2210,17.432528,19.220543,-0.5970468,4016.0508,-1.0,4863.333550930023,,17.200975,15.582783,1.0106841,44200,1.8172169,4.7492275,-0.28848708,,17.432528,23.721577,1.2447066e-10,0.14999999,-0.7188945,3.5458407,-0.7139034,9.0070694e-07
2211,17.432528,19.220543,-0.5968333,4016.0742,-0.5959596,4866.532239675522,,17.37439,15.583593,0.996783,44220,1.8164062,3.0660613,-0.13522786,,17.432528,23.716595,1.2435808e-10,0.14999999,-0.5367983,2.1761672,-0.7143558,0.08242486
2212,17.432528,19.220543,-0.59663194,4016.129,-0.5555556,4869.959098100662,,17.350107,15.584391,0.9987751,44240,1.815609,3.0753818,-0.1480619,,17.432528,23.716934,1.2424567e-10,0.14999999,-0.42304176,3.0600302,-0.71477073,0.17340444
2213,17.432528,19.220543,-0.59645265,4016.168,-0.4949495,4873.089359045029,,17.361511,15.585193,1.0010647,44260,1.8148069,3.1208382,-0.1980497,,17.432528,23.714315,1.2413341e-10,0.14999999,-0.7063878,2.890201,-0.71514434,0.46171436
2214,17.432528,19.220543,-0.596244,4016.1836,-0.7777778,4876.211538553238,,17.381165,15.586004,0.9965728,44280,1.8139954,3.0217218,-0.13539788,,17.432528,23.71434,1.240213e-10,0.14999999,-0.8816232,2.7191606,-0.71538746,0.0011854123
2215,17.432528,19.220543,-0.5960339,4016.289,0.7979798,4879.067184925079,,17.295732,15.586777,0.9158386,44300,1.8132229,30.785158,-0.12701371,,17.432528,23.712543,1.2390934e-10,0.14999999,0.80433017,1.7943144e-27,-0.7158385,6.9997896e-09
2216,17.432528,19.220543,-0.59689903,4030.4727,-0.7979798,4882.656368494034,,3.2144248,15.581194,0.9978644,44320,1.8188057,3.012363,-2.4252944,,17.432528,23.7103,1.2379753e-10,0.14999999,-0.6490054,5.0140445e-24,-0.7162899,0.0006762951
2217,17.432528,19.220543,-0.596693,4030.496,-0.61616164,4887.342254638672,,17.379,15.582005,0.9964794,44340,1.8179951,3.0556183,-0.13753222,,17.432528,23.707256,1.2368587e-10,0.14999999,-0.44167915,2.9794607,-0.7167407,0.05544554
2218,17.432528,19.220543,-0.59650874,4030.5469,-0.47474748,4890.815049171448,,17.3475,15.582801,1.0016781,44360,1.8171988,3.149035,-0.18468791,,17.432528,23.707335,1.2357437e-10,0.14999999,-0.5613034,3.1222975,-0.71716666,0.61832017
2219,17.432528,19.220543,-0.59630316,4030.5742,-0.53535354,4893.855288267136,,17.37228,15.583607,1.0001794,44380,1.8163929,3.078023,-0.1414508,,17.432528,23.706429,1.2346302e-10,0.14999999,-0.52243394,3.0182219,-0.7173387,0.24534094
2220,17.432528,19.220543,-0.596101,4030.6094,-0.53535354,4896.897471904755,,17.36465,15.584411,1.0005583,44400,1.815589,3.0751443,-0.14756191,,17.432528,23.70701,1.2335181e-10,0.14999999,-0.55942667,3.0710948,-0.71767867,0.24542437
2221,17.432528,19.220543,-0.5958955,4030.6484,-0.5555556,4899.894764661789,,17.359224,15.585209,1.000139,44420,1.8147907,3.0611222,-0.13986734,,17.432528,23.707333,1.2324076e-10,0.14999999,-0.52445567,3.0578616,-0.7180185,0.17396852
2222,17.432528,19.220543,-0.5956928,4030.6758,-0.53535354,4902.984176635742,,17.378578,15.586015,1.0012993,44440,1.8139849,3.0694685,-0.1452328,,17.432528,23.708063,1.2312987e-10,0.14999999,-0.13104981,3.0672307,-0.7183903,0.24559906
2223,17.432528,19.220543,-0.59579396,4031.707,-0.09090909,4906.0269384384155,,16.367754,15.586367,0.9870209,44460,1.813633,8.079478,-0.8217062,,17.432528,23.727066,1.2301911e-10,0.14999999,-0.29457188,5.8362093,-0.71872973,4.8801384
2224,17.432528,19.220543,-0.5956982,4032.0352,-0.23232323,4909.1474623680115,,17.070805,15.587033,0.9999574,44480,1.8129663,4.8784122,-0.368833,,17.432528,23.70699,1.229085e-10,0.14999999,-0.13546318,3.528616,-0.7169866,4.877849
2225,17.432528,19.220543,-0.5957914,4033.0938,-0.1919192,4912.295884609222,,16.343512,15.587374,0.99780375,44500,1.8126259,5.586855,-0.8027343,,17.432528,23.708584,1.2279804e-10,0.14999999,-0.1886291,5.529444,-0.71524525,5.3296876
2226,17.432528,19.220543,-0.5958081,4033.7422,-0.23232323,4915.399852514267,,16.747223,15.587896,1.0011363,44520,1.8121033,4.8604107,-0.6298399,,17.432528,23.708206,1.2268775e-10,0.14999999,-0.43042448,4.785522,-0.7133021,4.85991
2227,17.432528,19.220543,-0.59562504,4033.8398,-0.45454547,4918.495044231415,,17.306976,15.588667,1.0030391,44540,1.8113327,3.1765072,-0.18907517,,17.432528,23.699028,1.2257759e-10,0.14999999,-0.31021997,3.1718888,-0.7115704,0.8069884
2228,17.432528,19.220543,-0.59550744,4034.0977,-0.3131313,4921.613104104996,,17.14096,15.589363,1.0038658,44560,1.8106365,3.8724988,-0.33598974,,17.432528,23.702524,1.2246758e-10,0.14999999,-0.1412493,3.7209642,-0.711657,3.257794
2229,17.432528,19.220543,-0.5955879,4035.1445,-0.23232323,4924.759876966476,,16.351313,15.589705,1.0018319,44580,1.8102942,4.847625,-0.77864635,,17.432528,23.701897,1.2235771e-10,0.14999999,-0.22747956,4.818711,-0.7106446,4.8470116
2230,17.432528,19.220543,-0.59555185,4035.5625,-0.25252524,4928.534853219986,,16.982563,15.590331,1.0032475,44600,1.8096685,4.540917,-0.5157858,,17.432528,23.701138,1.22248e-10,0.14999999,-0.30934253,4.3930674,-0.70892096,4.5008473
2231,17.432528,19.220543,-0.5954333,4035.7656,-0.3131313,4931.500085115433,,17.1966,15.59105,1.0047045,44620,1.8089495,3.8569827,-0.33421832,,17.432528,23.697725,1.2213844e-10,0.14999999,-0.13238381,3.713894,-0.707353,3.2438028
2232,17.432528,19.220543,-0.59552515,4036.9102,-0.21212122,4935.223739624023,,16.259228,15.591349,1.0018836,44640,1.808651,5.1646147,-0.8048169,,17.432528,23.697386,1.2202901e-10,0.14999999,-0.2397422,5.163984,-0.70634824,5.0952063
2233,17.432528,19.220543,-0.59547293,4037.336,-0.25252524,4939.0090708732605,,16.969984,15.591968,1.0043833,44660,1.808032,4.5207267,-0.4801354,,17.432528,23.696123,1.2191975e-10,0.14999999,-0.26155996,4.283137,-0.70451593,4.481065
2234,17.432528,19.220543,-0.5953956,4037.6602,-0.2929293,4942.037580013275,,17.0719,15.592631,1.0056082,44680,1.8073683,4.0318084,-0.4268656,,17.432528,23.695541,1.2181062e-10,0.14999999,-0.30807367,3.9875605,-0.70295894,3.6661477
2235,17.432528,19.220543,-0.5952756,4037.9766,-0.3131313,4946.092359542847,,17.088625,15.593299,1.0059527,44700,1.8067007,3.8367548,-0.3320419,,17.432528,23.693771,1.2170163e-10,0.14999999,-0.2900436,3.704895,-0.7017667,3.2257326
2236,17.432528,19.220543,-0.5951697,4038.3281,-0.3131313,4950.260756492615,,17.048607,15.593949,1.0063796,44720,1.8060503,3.8318937,-0.36432394,,17.432528,23.693842,1.215928e-10,0.14999999,-0.3296411,3.7835395,-0.7007718,3.222525
2237,17.432528,19.220543,-0.5950326,4038.5898,-0.33333334,4954.62731552124,,17.138676,15.594641,1.0065005,44740,1.8053589,3.6679053,-0.29403213,,17.432528,23.69233,1.2148411e-10,0.14999999,-0.13471608,3.5676627,-0.6997788,2.7849894
2238,17.432528,19.220543,-0.59511685,4039.7617,0.53535354,4958.890563726425,,16.222416,15.594923,1.1331502,44760,1.8050766,21.151712,-0.7900498,,17.432528,23.691921,1.2137558e-10,0.14999999,0.45562986,0.00027208414,-0.6989815,0.00010902485
2239,17.432528,19.220543,-0.5956804,4049.9492,-0.27272728,4962.714883804321,,7.21454,15.591178,1.0066789,44780,1.8088217,4.2365656,-1.9861193,,17.432528,23.687637,1.2126718e-10,0.14999999,-0.31932595,0.0001470586,-0.6994282,4.0725164
2240,17.432528,19.220543,-0.59554946,4050.246,-0.3131313,4965.883562803268,,17.106031,15.591854,1.0070795,44800,1.8081455,3.8190951,-0.3086504,,17.432528,23.684359,1.2115894e-10,0.14999999,-0.3958908,3.618209,-0.6980575,3.21379
2241,17.432528,19.220543,-0.59537464,4050.3047,-1.0,4969.404629945755,,17.341,15.592634,1.0085211,44820,1.8073654,4.8054323,-0.21058634,,17.432528,23.680628,1.2105082e-10,0.14999999,-1.3357153,0.0009866591,-0.6970701,8.8567197e-07
2242,17.432528,19.220543,-0.5964793,4050.5195,-1.0,4973.005177259445,,17.186035,15.593346,1.0091813,44840,1.806654,4.7972884,-3.0797718,,17.432528,23.686182,1.209429e-10,0.14999999,-1.2797093,4.727529,-0.69751626,8.860673e-07
2243,17.432528,19.220543,-0.59723496,4050.7227,-1.0,4975.85004234314,,17.196407,15.59406,1.009812,44860,1.8059397,4.7891817,-2.3000257,,17.432528,23.691263,1.2083505e-10,0.14999999,-0.9825109,4.6627254,-0.69796216,8.8646203e-07
2244,17.432528,19.220543,-0.597072,4050.9023,-1.0,4978.834997653961,,17.217295,15.594784,1.0098621,44880,1.8052158,4.781109,-0.24084808,,17.432528,23.686409,1.2072739e-10,0.14999999,-0.8389702,3.3609796,-0.6984079,8.868578e-07
2245,17.432528,19.220543,-0.5968592,4050.9844,-0.35353535,4982.503577947617,,17.319538,15.595552,1.0063967,44900,1.8044472,3.5311615,-0.1287977,,17.432528,23.679066,1.2061986e-10,0.14999999,-0.48435006,0.016088976,-0.69885343,2.3637562
2246,17.432528,19.220543,-0.5966609,4051.0,0.2929293,4986.359053850174,,17.38294,15.596349,0.98440063,44920,1.8036509,17.94576,-0.15747362,,17.432528,23.673832,1.2051247e-10,0.14999999,0.27402514,4.596587e-06,-0.6982464,0.053985685
2247,17.432528,19.220543,-0.59724164,4059.9805,-0.3939394,4989.501953601837,,8.420987,15.593156,1.0051177,44940,1.8068438,3.3336043,-1.883719,,17.432528,23.670864,1.2040524e-10,0.14999999,-0.40208042,0.0008646911,-0.6986675,1.6152933
2248,17.432528,19.220543,-0.59706515,4060.1055,-0.41414142,4993.583842992783,,17.276684,15.593903,1.004837,44960,1.806097,3.260163,-0.20529538,,17.432528,23.67093,1.2029813e-10,0.14999999,-0.12861899,3.255169,-0.6983939,1.2992145
2249,17.432528,19.220543,-0.5971584,4061.5703,-1.0,4997.058121919632,,15.932691,15.594054,1.0091323,44980,1.8059454,4.781574,-0.81130457,,17.432528,23.668705,1.2019119e-10,0.14999999,-0.96412504,2.8126752e-07,-0.69826084,8.8672755e-07
2250,17.432528,19.220543,-0.59698135,4061.746,-1.0,5001.643355607986,,17.227114,15.59478,1.0091046,45000,1.8052197,4.77355,-0.20741956,,17.432528,23.662558,1.2008437e-10,0.14999999,-1.0737609,3.1803803,-0.6987054,8.871217e-07
2251,17.432528,19.220543,-0.59695107,4061.9453,-1.0,5004.758179187775,,17.200758,15.595492,1.0094583,45020,1.8045073,4.7655606,-0.5372952,,17.432528,23.662945,1.199777e-10,0.14999999,-0.8162837,4.033252,-0.6991497,8.87516e-07
2252,17.432528,19.220543,-0.59674007,4062.0117,-0.3131313,5007.826658010483,,17.33456,15.596265,1.0069021,45040,1.8037348,3.818465,-0.13094465,,17.432528,23.658287,1.1987117e-10,0.14999999,-0.18052748,0.010924977,-0.69959384,3.2187314
2253,17.432528,19.220543,-0.59675586,4062.8555,-0.21212122,5011.006970882416,,16.554066,15.59669,1.0041065,45060,1.8033094,5.1321135,-0.63870466,,17.432528,23.6612,1.1976478e-10,0.14999999,-0.15093526,4.9268737,-0.6986096,5.055928
2254,17.432528,19.220543,-0.5968147,4063.7148,-0.21212122,5014.172912120819,,16.538696,15.597109,1.0047741,45080,1.8028908,5.1227226,-0.733004,,17.432528,23.662483,1.1965853e-10,0.14999999,-0.06921615,5.0936346,-0.69681174,5.046847
2255,17.432528,19.220543,-0.5970032,4066.7578,0.01010101,5018.246146917343,,14.358174,15.59656,0.9671089,45100,1.8034401,11.215929,-1.0260798,,17.432528,23.666904,1.1955244e-10,0.14999999,0.09684965,6.4524283,-0.69501877,2.7632031
2256,17.432528,19.220543,-0.5974588,4075.1406,-0.7777778,5020.474090576172,,9.019253,15.593642,0.9937779,45120,1.8063574,3.05217,-1.5903313,,17.432528,23.649452,1.1944648e-10,0.14999999,-0.786865,5.404337e-07,-0.6942375,0.001160604
2257,17.432528,19.220543,-0.5972569,4075.1836,-0.7777778,5023.1444876194,,17.355844,15.594425,0.99416757,45140,1.8055744,3.0493975,-0.13533829,,17.432528,23.650108,1.1934065e-10,0.14999999,-0.7795758,3.0394745,-0.69468015,0.0011611182
2258,17.432528,19.220543,-0.597055,4075.2305,-0.7777778,5027.248339891434,,17.349897,15.595203,0.99455905,45160,1.8047962,3.0466323,-0.13541117,,17.432528,23.650806,1.1923496e-10,0.14999999,-0.80556005,3.0450606,-0.6951226,0.001161632
2259,17.432528,19.220543,-0.5968513,4075.2773,-0.7979798,5032.055236339569,,17.354254,15.595981,0.9961335,45180,1.804019,3.0357752,-0.13122165,,17.432528,23.651255,1.1912941e-10,0.14999999,-1.0100324,3.028678,-0.69556487,0.000662423
2260,17.432528,19.220543,-0.59672385,4075.4766,-1.0,5035.1215488910675,,17.201288,15.596692,1.0092899,45200,1.8033075,4.7743607,-0.30462557,,17.432528,23.652603,1.1902403e-10,0.14999999,-1.1557587,3.5986917,-0.69600713,8.847307e-07
2261,17.432528,19.220543,-0.59691554,4075.6797,-1.0,5038.218440055847,,17.198816,15.597399,1.0097986,45220,1.8026009,4.7664037,-1.039067,,17.432528,23.65569,1.1891878e-10,0.14999999,-0.7461015,4.384694,-0.6964495,8.851223e-07
2262,17.432528,19.220543,-0.5967086,4075.6992,-0.15151516,5041.298405885696,,17.38373,15.598188,0.99882734,45240,1.8018112,6.385241,-0.13819842,,17.432528,23.647812,1.1881364e-10,0.14999999,-0.21379875,0.0011827545,-0.69689167,5.326605
2263,17.432528,19.220543,-0.5966837,4076.3398,-0.23232323,5044.374624252319,,16.752277,15.598701,1.0061209,45260,1.8012991,4.7726417,-0.5382198,,17.432528,23.643326,1.1870865e-10,0.14999999,-0.3360572,4.5211916,-0.69498163,4.771684
2264,17.432528,19.220543,-0.5965419,4076.543,-0.7777778,5047.4599006175995,,17.195486,15.599406,0.99467725,45280,1.8005934,3.0439,-0.28147265,,17.432528,23.639984,1.1860382e-10,0.14999999,-0.72262484,0.04613045,-0.69331706,0.0011595363
2265,17.432528,19.220543,-0.5963433,4076.5703,-0.7777778,5050.584177494049,,17.379642,15.60019,0.99498653,45300,1.7998095,3.0411558,-0.14084682,,17.432528,23.639349,1.1849911e-10,0.14999999,-0.7154043,2.8617454,-0.6937582,0.0011600478
2266,17.432528,19.220543,-0.59614456,4076.5742,-0.75757575,5053.713027715683,,17.392302,15.600982,0.9943838,45320,1.7990179,3.0470746,-0.14071727,,17.432528,23.638779,1.1839454e-10,0.14999999,-0.85147685,2.9428487,-0.694199,0.0019994753
2267,17.432528,19.220543,-0.59593993,4076.6523,-0.7777778,5056.802216053009,,17.325695,15.601742,0.9955064,45340,1.7982578,3.0357144,-0.12651406,,17.432528,23.63647,1.1829011e-10,0.14999999,-0.8654881,2.6751204,-0.6946394,0.0011610705
2268,17.432528,19.220543,-0.5957355,4076.7344,-0.7979798,5059.9085829257965,,17.314934,15.602498,0.9968686,45360,1.7975016,3.0245466,-0.1274461,,17.432528,23.6334,1.1818582e-10,0.14999999,-0.753524,2.7301388,-0.69507986,0.0006621018
2269,17.432528,19.220543,-0.59553325,4076.7852,-0.7777778,5063.045571804047,,17.349018,15.603267,0.99604875,45380,1.7967329,3.030325,-0.13371758,,17.432528,23.633991,1.1808168e-10,0.14999999,-0.73133194,3.0006437,-0.6955204,0.0011620941
2270,17.432528,19.220543,-0.5953326,4076.8008,-0.7777778,5066.184883356094,,17.384342,15.604053,0.9963768,45400,1.7959471,3.027617,-0.1357556,,17.432528,23.633772,1.1797766e-10,0.14999999,-0.7583538,2.903738,-0.6959605,0.0011626057
2271,17.432528,19.220543,-0.59513,4076.836,-0.7777778,5069.230863571167,,17.365242,15.604827,0.9967502,45420,1.7951727,3.0249162,-0.13127093,,17.432528,23.634335,1.178738e-10,0.14999999,-0.7638915,3.0073767,-0.69640046,0.0011631175
2272,17.432528,19.220543,-0.5949268,4076.871,-0.7777778,5072.318909406662,,17.368593,15.605603,0.99712664,45440,1.7943964,3.0222228,-0.1295868,,17.432528,23.63497,1.1777004e-10,0.14999999,-0.8664049,3.0146484,-0.69684017,0.0011636289
2273,17.432528,19.220543,-0.59472096,4076.9648,-0.7777778,5075.432960510254,,17.301014,15.60635,0.99728924,45460,1.7936497,3.0195363,-0.124148466,,17.432528,23.63183,1.1766645e-10,0.14999999,-0.6905043,2.528888,-0.6972797,0.0011641401
2274,17.432528,19.220543,-0.59452105,4076.961,-0.75757575,5079.49471116066,,17.403925,15.607141,0.99652237,45480,1.7928591,3.0257473,-0.13700388,,17.432528,23.62918,1.1756297e-10,0.14999999,-0.84689,2.759962,-0.69771904,0.0020065259
