ReturnMin,InvPendulum_std0_higher,ReturnMax,InvPendulum_std3_higher,GridSize,InvPendulum_mu2_higher,ReturnAbsMax,ReturnLastEpisode,InvPendulum_mu3_higher,Bound,Delta,NumTrajectories,IWFirstEpisode,MinEpLen,TimeElapsed,AvgEpLen,Regret,BoundMISE,Iteration,IWMax,BoundBonus,ActionIn1,InvPendulum_mu0_higher,ReturnMean,InvPendulum_std2_higher,InvPendulum_std1_higher,InvPendulum_mu1_higher,TimestepsSoFar,DenMISEMeanLog,IWMean,IWLastEpisode,NumTrainableParams,DenMISELogFirst,DenMISELogLast,IWMin,Regret/t
-498.1272,0.03,-98.93473,0.03,81,-0.2,498.1272,-114.72712,0.2,5762273000000.0,2.2599437e-07,81,,12,37.15734386444092,61.19753086419753,11908.359,-0.023216413,81,0.015422447,5762273000000.0,0.109344244,0.2,-142.01678,0.03,0.03,,4957,4.2181816,0.00019042449,,,5.0539303,3.945104,,147.01678
-498.1272,0.03,-98.93473,0.03,81,,498.1272,-114.09762,,5766891700000.0,2.2051593e-07,82,,12,37.60815215110779,60.707317073170735,12027.457,-0.024681631,82,0.015172712,5766891700000.0,0.25375858,0.2,-141.6763,0.03,0.03,,4978,4.1944985,0.00020646802,1.7095292e-20,,5.0416603,3.2698283,,146.6763
-498.1272,0.03,-98.93473,0.03,81,0.2,498.1272,-129.91505,-0.2,5771450400000.0,2.1523427e-07,83,,12,38.07830286026001,60.397590361445786,12162.371,-2.840572e-06,83,2.188744e-06,5771450400000.0,0.3462825,0.2,-141.53459,0.03,0.03,,5013,4.1707807,2.6732975e-08,1.1560245e-19,,5.029539,3.2196774,,146.53459
-498.1272,0.03,-98.93473,0.03,81,0.2,498.1272,-109.03848,0.2,5775951400000.0,2.1014014e-07,84,,12,38.570178747177124,59.904761904761905,12276.41,-0.04143653,84,0.029287595,5775951400000.0,0.607905,0.2,-141.14774,0.03,0.03,,5032,4.139063,0.00034904812,1.0402346e-33,,5.017563,2.5004659,,146.14774
-498.1272,0.03,-98.93473,0.03,81,-0.2,498.1272,-109.474144,,5780395000000.0,2.052248e-07,85,,12,39.07682418823242,59.37647058823529,12390.884,-1.098222e-05,85,8.33185e-06,5780395000000.0,-0.14331926,-0.2,-140.7751,0.03,0.03,0.2,5047,4.128927,1.0000114e-07,,,5.0057282,4.2712946,,145.7751
-498.1272,0.03,-98.93473,0.03,81,,498.1272,-109.02992,-0.2,5784784000000.0,2.0047987e-07,86,,12,39.60734534263611,58.98837209302326,12504.913,-0.003529992,86,0.0027290103,5784784000000.0,-0.2408669,-0.2,-140.40596,0.03,0.03,0.2,5073,4.131032,3.1812848e-05,1.5122223e-18,,4.9940324,5.304113,,145.40596
-498.1272,0.03,-98.93473,0.03,81,,498.1272,-123.04361,0.2,5789119000000.0,1.9589761e-07,87,,12,40.15907001495361,58.758620689655174,12632.957,-0.14804316,87,0.10833727,5789119000000.0,0.16374114,-0.2,-140.2064,0.03,0.03,0.2,5112,4.093239,0.0012817987,2.0184446e-31,,4.9824715,1.8372201,,145.2064
-498.1272,0.03,-98.93473,0.03,81,0.2,498.1272,-120.95005,,5793401000000.0,1.9147068e-07,88,,12,40.700968742370605,58.36363636363637,12758.907,-3.2964593e-08,88,1.9756067e-08,5793401000000.0,0.10821235,-0.2,-139.98758,0.03,0.03,0.2,5136,4.076468,2.9333158e-10,1.3157948e-11,,4.9710426,3.6104333,,144.98758
-498.1272,0.03,-98.93473,0.03,81,-0.2,498.1272,-104.59916,-0.2,5797631000000.0,1.8719217e-07,89,,12,41.21327996253967,57.853932584269664,12868.506,-0.007281578,89,0.005978629,5797631000000.0,-0.3684281,,-139.58995,0.03,0.03,0.2,5149,4.0705156,6.731569e-05,,,4.959743,4.5410905,,144.58995
-498.1272,0.03,-98.93473,0.03,81,-0.2,498.1272,-106.89514,0.2,5801811000000.0,1.8305543e-07,90,,12,41.736297845840454,57.388888888888886,12980.4,-0.00025464938,90,0.00018731125,5801811000000.0,0.15813522,,-139.22667,0.03,0.03,0.2,5165,4.01278,2.1798244e-06,,,4.94857,-0.13133036,,144.22667
-498.1272,0.03,-98.93473,0.03,81,,498.1272,-112.740135,,5805942000000.0,1.7905434e-07,91,,12,42.299102783203125,56.94505494505494,13098.141,-0.01741753,91,0.013733343,5805942000000.0,0.16786136,,-138.93561,0.03,0.03,0.2,5182,4.0152187,0.00015124604,3.8835978e-15,,4.93752,5.2291727,,143.93561
-498.1272,0.03,-98.93473,0.03,81,0.2,498.1272,-155.10619,-0.2,5810025400000.0,1.7518303e-07,92,,12,42.906413316726685,56.97826086956522,13258.248,-2.7702674e-07,92,2.0582996e-07,5810025400000.0,0.19676083,,-139.11139,0.03,0.03,0.2,5242,4.010644,2.6467675e-09,1.9766237e-20,,4.926591,4.58872,,144.11139
-498.1272,0.03,-98.93473,0.03,81,0.2,498.1272,-117.20318,0.2,5814061400000.0,1.7143589e-07,93,,12,43.452194929122925,56.623655913978496,13380.451,-3.8529006e-06,93,1.9666645e-06,5814061400000.0,0.73260707,,-138.87582,0.03,0.03,0.2,5266,4.003936,3.4806877e-08,,,4.91578,4.3813725,,143.87582
-498.1272,0.03,-98.93473,0.03,81,-0.2,498.1272,-116.86854,,5818051000000.0,1.6780771e-07,94,,12,44.045257329940796,56.255319148936174,13502.319,-0.0005538382,94,0.0002069968,5818051000000.0,0.16974798,0.2,-138.6417,0.03,0.03,0.2,5288,3.9517326,4.8208794e-06,,,4.9050846,0.091507114,,143.6417
-498.1272,0.03,-98.93473,0.03,81,,498.1272,-105.12285,-0.2,5821996500000.0,1.642935e-07,95,,12,44.55441069602966,55.83157894736842,13612.442,-3.4925708e-06,95,2.336285e-06,5821996500000.0,0.15540373,0.2,-138.28886,0.03,0.03,0.2,5304,3.953727,3.2428634e-08,1.2456226e-14,,4.8945026,5.1358976,,143.28886
-498.1272,0.03,-98.93473,0.03,81,,498.1272,-109.81267,0.2,5825897000000.0,1.6088858e-07,96,,12,45.086509466171265,55.447916666666664,13727.255,-0.0001420458,96,0.00010601178,5825897000000.0,0.5943806,0.2,-137.99223,0.03,0.03,0.2,5323,3.9446766,1.1188582e-06,,,4.8840313,4.079688,,142.99223
-498.1272,0.03,-98.93473,0.03,81,0.2,498.1272,-110.84291,,5829756000000.0,1.5758837e-07,97,,12,45.550896883010864,55.03092783505155,13843.098,-2.031063e-05,97,1.8440049e-05,5829756000000.0,0.4974416,0.2,-137.71234,0.03,0.03,0.2,5338,3.933695,1.9059041e-07,1.1731198e-10,,4.8736687,3.8742917,,142.71234
-498.1272,0.03,-98.93473,0.03,81,,498.1272,-102.15755,-0.2,3369.411,1.5438867e-07,98,,11,46.07923221588135,54.58163265306123,13950.255,-78.012596,98,97.84998,3447.4236,-0.36136842,,-137.34953,0.03,0.03,-0.2,5349,3.9043846,0.9986779,,,4.863412,2.0561204,,142.34953
-498.1272,0.03,-98.93473,0.03,81,,498.1272,-105.56322,-0.2,3370.2412,1.5128549e-07,99,,11,46.7962601184845,55.37373737373738,14060.818,-79.41336,99,98.99986,3449.6545,-0.4295494,-0.2,-137.02847,0.03,0.03,,5482,3.907962,1.000067,2.6017007e-15,,4.8532596,4.5609317,,142.02847
-498.1272,0.03,-98.93473,0.03,81,0.2,498.1272,-126.17586,,3371.336,1.482749e-07,100,,11,47.629257678985596,57.05,14191.994,-80.5255,100,99.99838,3451.8613,0.6252752,0.2,-136.91994,0.03,0.03,0.2,5705,3.9216874,0.99998397,,,4.8432093,5.582234,,141.91994
-498.1272,0.03,-98.93473,0.03,81,,498.1272,-111.04481,,3371.7236,1.453533e-07,101,,11,48.17506289482117,56.68316831683168,14308.039,-82.321465,101,100.99994,3454.0452,0.40936136,0.2,-136.66376,0.03,0.03,0.2,5725,3.9309154,1.0000043,6.013541e-06,,4.833259,5.155611,,141.66376
-498.1272,0.03,-98.93473,0.03,81,0.2,498.1272,-116.85136,,3373.7559,1.425172e-07,102,,11,48.7231547832489,56.34313725490196,14429.891,-82.45007,102,101.999954,3456.206,0.18928842,-0.2,-136.46951,0.03,0.03,0.2,5747,3.9240766,0.9999995,,,4.8234067,3.5352829,,141.46951
-498.1272,0.03,-98.93473,0.03,81,-0.2,498.1272,-118.074524,,3375.481,1.3976332e-07,103,,11,49.28462195396423,56.00970873786408,14552.965,-82.86343,103,102.99989,3458.3445,0.2217234,0.2,-136.29092,0.03,0.03,0.2,5769,3.9391422,1.0000038,,,4.8136506,5.777832,,141.29092
-498.1272,0.03,-98.93473,0.03,81,-0.2,498.1272,-114.13836,,3377.2935,1.3708848e-07,104,,11,49.84146213531494,55.70192307692308,14672.104,-83.16724,104,103.999176,3460.4607,-0.33222908,-0.2,-136.07791,0.03,0.03,,5793,3.9458683,0.99999225,,,4.8039885,4.9406466,,141.07791
-498.1272,0.03,-98.93473,0.03,81,0.2,498.1272,-104.563286,-0.2,3378.926,1.344897e-07,105,,11,50.39137363433838,55.371428571428574,14781.667,-83.629745,105,104.999985,3462.5557,0.00427486,,-135.77779,0.03,0.03,,5814,3.9340663,1.0,,,4.7944193,3.008788,,140.77779
-498.1272,0.03,-98.93473,0.03,81,,498.1272,-119.88069,-0.2,3380.6826,1.3196414e-07,106,,11,50.967156171798706,55.094339622641506,14906.547,-83.94687,106,105.99997,3464.6294,-0.56489813,-0.2,-135.6278,0.03,0.03,-0.2,5840,3.9355938,1.0007671,7.589932e-27,,4.7849402,4.398097,,140.6278
-498.1272,0.03,-98.93473,0.03,81,0.2,498.1272,-109.91678,,3382.6777,1.2950903e-07,107,,11,51.57915472984314,55.2803738317757,15021.464,-84.004524,107,106.999985,3466.6824,0.3791724,,-135.38751,0.03,0.03,0.2,5915,3.9432425,1.0,,,4.775551,5.055386,,140.38751
-498.1272,0.03,-98.93473,0.03,81,0.2,498.1272,-105.50464,,3384.6423,1.2712182e-07,108,,11,52.1291389465332,54.898148148148145,15131.969,-84.07308,108,108.00001,3468.7153,-0.027689654,-0.2,-135.11082,0.03,0.03,,5929,3.9495788,1.0000001,2.1825782e-21,,4.766248,4.929755,,140.11082
-498.1272,0.03,-98.93473,0.03,81,-0.2,498.1272,-115.92608,-0.2,3386.461,1.2480002e-07,109,,11,52.71295404434204,54.57798165137615,15252.895,-84.26716,109,108.999916,3470.728,-0.25582415,,-134.93481,0.03,0.03,0.2,5949,3.9604123,1.0000665,,,4.7570314,5.4327116,,139.93481
-498.1272,0.03,-98.93473,0.03,81,-0.2,498.1272,-110.305214,-0.2,3386.9434,1.2254124e-07,110,,11,53.298240423202515,54.236363636363635,15368.2,-85.778015,110,110.000015,3472.7214,-0.6570341,-0.2,-134.7109,0.03,0.03,,5966,3.9672837,1.0000054,3.4953856e-19,,4.747899,5.0185065,,139.7109
-498.1272,0.03,-98.93473,0.03,81,-0.2,498.1272,-104.63392,,3388.7532,1.2034323e-07,111,,11,53.83962416648865,53.909909909909906,15477.834,-85.9427,111,111.000015,3474.6958,-0.15769503,-0.2,-134.43994,0.03,0.03,0.2,5984,3.9747589,1.0000008,5.7291423e-18,,4.738849,5.099327,,139.43994
-498.1272,0.03,-98.93473,0.03,81,0.2,498.1272,-112.038284,-0.2,3390.7014,1.1820383e-07,112,,11,54.455256938934326,53.63392857142857,15594.872,-85.94936,112,111.99992,3476.651,0.2596826,0.2,-134.23993,0.03,0.03,,6007,3.9519017,0.99999934,,,4.729881,1.7170975,,139.23993
-498.1272,0.03,-98.93473,0.03,81,0.2,498.1272,-110.517624,0.2,3392.2534,1.1612101e-07,113,,11,55.051003217697144,53.52212389380531,15710.39,-86.33418,113,112.9992,3478.5876,0.51084983,0.2,-134.03,0.03,0.03,,6048,3.9602845,1.0003418,2.3984391e-35,,4.7209916,5.201614,,139.03
-498.1272,0.03,-98.93473,0.03,81,,498.1272,-122.93423,-0.2,3393.9468,1.1409273e-07,114,,11,55.60882258415222,53.28947368421053,15838.324,-86.55975,114,113.9975,3480.5066,0.16392311,0.2,-133.93266,0.03,0.03,0.2,6075,3.9522567,0.9999792,,,4.712181,3.3472128,,138.93266
-498.1272,0.03,-98.93473,0.03,81,0.2,498.1272,-108.02063,,3395.7842,1.1211712e-07,115,,11,56.15728306770325,52.982608695652175,15951.346,-86.62341,115,114.99989,3482.4075,0.24244112,,-133.70735,0.03,0.03,,6093,3.948034,0.99999905,3.3015444e-28,,4.7034473,3.7691634,,138.70735
-498.1272,0.03,-98.93473,0.03,81,0.2,498.1272,-121.9981,,3397.6274,1.1019242e-07,116,,11,56.73788118362427,52.758620689655174,16078.344,-86.66354,116,115.99927,3484.291,0.14681737,0.2,-133.60641,0.03,0.03,-0.2,6120,3.9430718,1.0000247,1.296208e-19,,4.6947894,3.6749468,,138.60641
-498.1272,0.03,-98.93473,0.03,81,,498.1272,-127.788864,-0.2,3399.4126,1.0831683e-07,117,,11,57.287447452545166,52.63247863247863,16211.132,-86.74501,117,116.9998,3486.1577,-0.108999714,,-133.55669,0.03,0.03,,6158,3.947617,0.99999946,,,4.6862054,4.777379,,138.55669
-498.1272,0.03,-98.93473,0.03,81,-0.2,498.1272,-110.713524,-0.2,3400.8423,1.0648873e-07,118,,11,57.93670153617859,52.71186440677966,16326.845,-87.16465,118,117.99939,3488.0068,-0.37388176,,-133.3631,0.03,0.03,,6220,3.9461365,0.9999951,5.3727938e-09,,4.677695,4.0755234,,138.3631
-498.1272,0.03,-98.93473,0.03,81,,498.1272,-108.537636,0.2,3402.468,1.0470651e-07,119,,11,58.513702392578125,52.436974789915965,16440.383,-87.37184,119,118.99941,3489.8398,0.56479585,0.2,-133.15448,0.03,0.03,0.2,6240,3.9541957,0.9999961,,,4.669256,5.207815,,138.15448
-498.1272,0.03,-98.93473,0.03,81,,498.1272,-115.85167,,3403.864,1.0296869e-07,120,,11,59.05879998207092,52.166666666666664,16561.234,-87.79235,120,119.99995,3491.6562,-0.040476497,-0.2,-133.01028,0.03,0.03,0.2,6260,3.966655,1.0001848,,,4.6608877,5.7519784,,138.01028
-498.1272,0.03,-98.93473,0.03,81,-0.2,498.1272,-122.23755,0.2,3405.2983,1.0127375e-07,121,,11,59.70647978782654,52.02479338842975,16688.473,-88.1588,121,120.99956,3493.457,-0.12673452,-0.2,-132.92126,0.03,0.03,,6295,3.9736247,1.0000201,6.316677e-22,,4.652589,5.1125636,,137.92126
-498.1272,0.03,-98.93473,0.03,81,0.2,498.1272,-119.80126,-0.2,3406.73,9.962032e-08,122,,11,60.30457925796509,51.78688524590164,16813.273,-88.51157,122,121.99998,3495.2415,-0.19305867,,-132.81372,0.03,0.03,-0.2,6318,3.9589503,1.0000176,,,4.6443586,2.4860508,,137.81372
-498.1272,0.03,-98.93473,0.03,81,-0.2,498.1272,-109.373856,0.2,3408.1436,9.800708e-08,123,,11,60.88721179962158,51.50406504065041,16927.646,-88.86744,123,123.0,3497.011,0.20211141,,-132.62314,0.03,0.03,0.2,6335,3.968634,1.0000021,,,4.636195,5.452782,,137.62314
-498.1272,0.03,-98.93473,0.03,81,0.2,498.1272,-110.01281,,3408.9282,9.6432686e-08,124,,11,61.45959210395813,51.225806451612904,17042.66,-89.83683,124,123.991776,3498.7651,0.34426916,0.2,-132.44081,0.03,0.03,,6352,3.9832003,0.9999355,,,4.628098,6.077688,,137.44081
-498.1272,0.03,-98.93473,0.03,81,-0.2,498.1272,-123.910225,0.2,3410.544,9.489594e-08,125,,11,62.064363956451416,51.048,17171.57,-89.960434,125,124.999954,3500.5044,0.29476964,0.2,-132.37256,0.03,0.03,,6381,3.9854944,1.00019,,,4.6200657,4.572825,,137.37256
-498.1272,0.03,-98.93473,0.03,81,,498.1272,-116.30241,0.2,3411.8792,9.339563e-08,126,,11,62.68349242210388,50.801587301587304,17292.871,-90.34935,126,125.84327,3502.2285,0.37771064,,-132.24501,0.03,0.03,0.2,6401,3.987631,0.9987561,3.287198e-25,,4.6120977,4.5574183,,137.24501
-498.1272,0.03,-98.93473,0.03,81,-0.2,498.1272,-116.835075,,3413.513,9.193063e-08,127,,11,63.288328886032104,50.55905511811024,17414.707,-90.42623,127,126.99996,3503.9392,-0.104496226,0.2,-132.12367,0.03,0.03,-0.2,6421,3.9964614,0.9999997,,,4.6041923,5.412619,,137.12367
-498.1272,0.03,-98.93473,0.03,81,-0.2,498.1272,-114.388725,-0.2,3415.0554,9.049982e-08,128,,11,63.91442942619324,50.328125,17534.096,-90.5793,128,128.0,3505.6348,-0.059240006,0.2,-131.98512,0.03,0.03,,6442,3.9884815,1.0012134,4.236508e-18,,4.5963492,3.2779405,,136.98512
-498.1272,0.03,-98.93473,0.03,81,,498.1272,-113.0351,-0.2,3416.5366,8.910215e-08,129,,11,64.48964405059814,50.093023255813954,17652.129,-90.779785,129,128.98055,3507.3164,-0.003273636,,-131.83821,0.03,0.03,0.2,6462,3.9648416,0.9999262,1.6762806e-25,,4.5885673,1.2407064,,136.83821
-498.1272,0.03,-98.93473,0.03,81,0.2,498.1272,-106.76942,0.2,3416.8633,8.773663e-08,130,,11,65.13217735290527,49.83846153846154,17763.898,-92.12138,130,129.9999,3508.9846,0.6259101,,-131.64537,0.03,0.03,0.2,6479,3.9745426,0.99999917,,,4.580845,5.5289774,,136.64537
-498.1272,0.03,-98.93473,0.03,81,-0.2,498.1272,-110.55632,,3418.4768,8.640225e-08,131,,11,65.74773383140564,49.58015267175573,17879.457,-92.161896,131,130.99963,3510.6387,-0.17316037,,-131.4844,0.03,0.03,,6495,3.98309,0.9999972,,,4.573182,5.397265,,136.4844
-498.1272,0.03,-98.93473,0.03,81,-0.2,498.1272,-107.60354,0.2,3420.078,8.509808e-08,132,,11,66.37067413330078,49.40909090909091,17992.059,-92.20215,132,132.00002,3512.28,0.011596099,,-131.30347,0.03,0.03,,6522,3.9870763,1.0000001,1.8120914e-09,,4.5655775,4.8123026,,136.30347
-498.1272,0.03,-98.93473,0.03,81,-0.2,498.1272,-122.34427,,3421.6687,8.382322e-08,133,,11,67.0055639743805,49.278195488721806,18119.404,-92.23918,133,132.99997,3513.908,-0.4413027,,-131.23613,0.03,0.03,-0.2,6554,3.995381,1.0000011,1.7892918e-18,,4.5580306,5.394738,,136.23613
-498.1272,0.03,-98.93473,0.03,81,-0.2,498.1272,-125.02533,,3423.173,8.2576804e-08,134,,11,67.65088701248169,49.12686567164179,18249.43,-92.34978,134,133.99881,3515.523,0.057640743,,-131.18977,0.03,0.03,0.2,6583,3.9973354,1.000125,1.4855514e-38,,4.55054,4.560314,,136.18977
-498.1272,0.03,-98.93473,0.03,81,0.2,498.1272,-113.66982,-0.2,3424.74,8.135797e-08,135,,11,68.24024653434753,48.8962962962963,18368.1,-92.38534,135,135.00002,3517.1252,0.2671006,,-131.06,0.03,0.03,0.2,6601,3.9868884,1.0000014,,,4.5431046,2.8900564,,136.06
-498.1272,0.03,-98.93473,0.03,81,,498.1272,-109.86158,,3426.2776,8.0165925e-08,136,,11,68.87655806541443,48.654411764705884,18482.96,-92.4371,136,135.99844,3518.7146,-0.07406429,,-130.90413,0.03,0.03,,6617,3.9882526,0.99999374,1.5262044e-28,,4.5357246,4.4756074,,135.90413
-498.1272,0.03,-98.93473,0.03,81,,498.1272,-346.26572,0.2,3426.6147,7.8999896e-08,137,,11,70.21931958198547,51.948905109489054,18834.227,-93.67728,137,136.99994,3520.292,0.23421586,,-132.4761,0.03,0.03,,7117,3.992861,0.9999996,7.713167e-11,,4.5283985,4.9228187,,137.4761
-498.1272,0.03,-98.93473,0.03,81,,498.1272,-151.4446,-0.2,3427.0725,7.785911e-08,138,,11,70.87166237831116,51.95652173913044,18990.672,-94.78466,138,137.6664,3521.8572,0.010110334,0.2,-132.61357,0.03,0.03,,7170,4.0025024,0.9975834,,,4.521126,5.626613,,137.61357
-498.1272,0.03,-98.93473,0.03,81,,498.1272,-124.63357,-0.2,3428.6091,7.6742865e-08,139,,11,71.55157852172852,51.827338129496404,19120.305,-94.80163,139,139.00002,3523.4106,-0.21006688,0.2,-132.55615,0.03,0.03,-0.2,7204,3.9983196,1.0000001,4.9983566e-07,,4.5139055,3.725477,,137.55615
-498.1272,0.03,-98.93473,0.03,81,0.2,498.1272,-113.98124,-0.2,3429.5464,7.5650455e-08,140,,11,72.28363537788391,52.135714285714286,19239.285,-95.40515,140,139.99998,3524.9517,-0.16032198,-0.2,-132.42346,0.03,0.03,,7299,3.9850926,1.0000001,,,4.506737,2.4498208,,137.42346
-498.1272,0.03,-98.93473,0.03,81,,498.1272,-105.79001,0.2,3431.0664,7.458121e-08,141,,11,72.93746566772461,51.92198581560284,19350.078,-95.41524,141,140.94786,3526.4817,0.12536043,-0.2,-132.2346,0.03,0.03,0.2,7321,3.9750834,1.0002888,,,4.4996195,2.877082,,137.2346
-498.1272,0.03,-98.93473,0.03,81,,498.1272,-157.92574,-0.2,3431.0078,7.3534466e-08,142,,11,73.61770391464233,52.0,19513.004,-96.99241,142,141.98045,3528.0002,-0.1784617,-0.2,-132.41553,0.03,0.03,0.2,7384,3.9784777,0.99989414,1.4039356e-37,,4.4925523,4.759961,,137.41553
-498.1272,0.03,-98.93473,0.03,81,0.2,498.1272,-106.413124,0.2,3431.6614,7.250961e-08,143,,11,74.26439952850342,51.77622377622377,19624.416,-97.84556,143,110.98821,3529.5068,0.19459507,-0.2,-132.23367,0.03,0.03,,7404,3.986107,0.7761483,,,4.485535,5.372902,,137.23367
-498.1272,0.03,-98.93473,0.03,81,0.2,498.1272,-112.69268,0.2,3432.8206,7.150603e-08,144,,11,74.92688250541687,51.541666666666664,19742.11,-98.181984,144,144.0,3531.0024,0.40550634,,-132.09798,0.03,0.03,,7422,3.9965067,1.0000014,1.4181308e-09,,4.478566,5.9056315,,137.09798
-498.1272,0.03,-98.93473,0.03,81,-0.2,498.1272,-129.11432,,3433.6213,7.052314e-08,145,,11,75.58614206314087,51.43448275862069,19876.223,-98.866264,145,144.97296,3532.4875,-0.01667863,0.2,-132.0774,0.03,0.03,,7458,3.999116,1.0374209,,,4.471646,4.6783266,,137.0774
-498.1272,0.03,-98.93473,0.03,81,,498.1272,-114.17281,0.2,3433.733,6.956038e-08,146,,11,76.19917225837708,51.21917808219178,19995.396,-100.22864,146,145.99954,3533.9617,0.33165637,0.2,-131.95477,0.03,0.03,,7478,4.0054345,1.0000236,3.3735052e-18,,4.4647727,5.188133,,136.95477
-498.1272,0.03,-98.93473,0.03,81,,498.1272,-128.72597,,3433.007,6.861719e-08,147,,11,76.89373540878296,51.08163265306123,20129.121,-102.41763,147,146.99744,3535.4248,0.30685848,0.2,-131.9328,0.03,0.03,,7509,4.0098667,1.0000857,6.1680424e-08,,4.457947,4.960497,,136.9328
-498.1272,0.03,-98.93473,0.03,81,0.2,498.1272,-171.60756,,3434.305,6.769307e-08,148,,11,77.6478168964386,51.25,20305.73,-102.57287,148,148.00002,3536.8777,0.10306411,,-132.20088,0.03,0.03,-0.2,7585,4.0059643,1.0000005,1.3443965e-28,,4.451167,3.7355435,,137.20088
-498.1272,0.03,-98.93473,0.03,81,0.2,498.1272,-119.535645,,3434.877,6.6787486e-08,149,,11,78.23143196105957,51.07382550335571,20430.266,-103.44313,149,149.0,3538.32,-0.21176736,-0.2,-132.11588,0.03,0.03,-0.2,7610,3.9929683,1.0,1.3584327e-15,,4.444433,2.3731072,,137.11588
-498.1272,0.03,-98.93473,0.03,81,-0.2,498.1272,-485.469,-0.2,3435.9043,6.5899954e-08,150,,11,79.52277946472168,54.06666666666667,20920.734,-103.8481,150,149.93736,3539.7524,-0.66224825,,-134.47156,0.03,0.03,-0.2,8110,4.001379,0.9999056,,,4.437744,5.5581193,,139.47156
-498.1272,0.03,-98.93473,0.03,81,,498.1272,-107.46105,0.2,3435.8374,6.503e-08,151,,11,80.11695718765259,53.82781456953642,21033.195,-105.33719,151,150.99997,3541.1746,0.21434861,0.2,-134.29268,0.03,0.03,-0.2,8128,3.9916544,1.0000002,,,4.4311,2.8363895,,139.29268
-498.1272,0.03,-98.93473,0.03,81,-0.2,498.1272,-126.45101,0.2,3435.9229,6.417716e-08,152,,11,80.69768619537354,53.67763157894737,21164.645,-106.663826,152,152.0,3542.5867,-0.18505515,,-134.24109,0.03,0.03,-0.2,8159,3.9958584,1.0000001,8.1496036e-22,,4.424499,4.934205,,139.24109
-498.1272,0.03,-98.93473,0.03,81,,498.1272,-128.40332,,3424.0747,6.334098e-08,153,,11,81.33585906028748,53.54248366013072,21298.049,-119.9146,153,152.99664,3543.9893,0.0064482987,0.2,-134.20293,0.03,0.03,-0.2,8192,3.9912543,1.0004003,7.6011664e-29,,4.4179416,3.5949643,,139.20293
-498.1272,0.03,-98.93473,0.03,81,0.2,498.1272,-173.29207,0.2,3423.827,6.2521046e-08,154,,11,81.99457383155823,53.6948051948052,21476.34,-121.5549,154,139.34422,3545.3818,0.2864558,,-134.45676,0.03,0.03,-0.2,8269,3.9968119,0.90486836,1.1938702e-30,,4.411427,5.150339,,139.45676
-498.1272,0.03,-98.93473,0.03,81,,498.1272,-121.14955,,3424.4934,6.1716925e-08,155,,11,82.63516569137573,53.50322580645161,21602.492,-122.27156,155,154.99896,3546.765,0.17938125,,-134.37091,0.03,0.03,0.2,8293,3.9742787,1.0000751,,,4.4049544,0.8565159,,139.37091
-498.1272,0.03,-98.93473,0.03,81,,498.1272,-106.60858,0.2,3413.8994,6.0928215e-08,156,,11,83.26637077331543,53.26282051282051,21714.1,-134.23901,156,155.98344,3548.1384,0.030146226,-0.2,-134.19295,0.03,0.03,,8309,3.9803832,1.1258997,4.2655372e-32,,4.3985233,5.23014,,139.19295
-498.1272,0.03,-98.93473,0.03,81,,498.1272,-169.02138,0.2,3404.92,6.015453e-08,157,,11,83.96083402633667,53.394904458598724,21888.121,-144.58301,157,156.98885,3549.503,-0.008672029,,-134.41478,0.03,0.03,-0.2,8383,3.9819872,1.0498912,1.971168e-24,,4.3921337,4.417187,,139.41478
-498.1272,0.03,-98.93473,0.03,81,,498.1272,-238.44655,,3363.2256,5.9395493e-08,158,,11,84.82728457450867,53.95569620253165,22131.566,-187.63268,158,157.9013,3550.8582,-0.17620382,,-135.07321,0.03,0.03,-0.2,8525,3.9850855,0.9993831,4.556925e-06,,4.3857846,4.7265058,,140.07321
-498.1272,0.03,-98.93473,0.03,81,,498.1272,-327.3882,,3194.1162,5.8650723e-08,159,,11,85.8031394481659,55.106918238993714,22463.955,-358.08832,159,158.99995,3552.2046,-0.4339586,-0.2,-136.28273,0.03,0.03,-0.2,8762,3.9920876,0.9999999,6.618984e-08,,4.379475,5.4024425,,141.28273
-498.1272,0.03,-98.93473,0.03,81,-0.2,498.1272,-381.23865,,3181.502,5.791988e-08,160,,11,87.13890719413757,57.8875,22850.193,-372.03973,160,159.99948,3553.5417,-0.5729463,-0.2,-137.8137,0.03,0.03,-0.2,9262,3.9978287,1.0006534,2.8656757e-09,,4.3732057,5.2143807,,142.8137
-498.1272,0.03,-98.93473,0.03,81,,498.1272,-121.4364,0.2,3163.4487,5.7202616e-08,161,,11,87.797443151474,57.72049689440994,22976.629,-391.4211,161,160.99997,3554.8699,-0.1541247,-0.2,-137.71198,0.03,0.03,-0.2,9293,3.9861534,1.0000145,4.495316e-16,,4.3669753,2.4211812,,142.71198
-499.72104,0.03,-98.93473,0.03,81,,499.72104,-499.72104,,3174.92,5.6498592e-08,162,,11,89.10665392875671,60.45061728395062,23481.352,-392.64838,162,161.99994,3567.5684,-0.24159794,-0.2,-139.94661,0.03,0.03,,9793,3.991094,1.0000044,1.5078315e-20,,4.360783,5.0902767,,144.94661
