TimestepsSoFar,NumTrajectories,DenMISELogLast,InvPendulum_std3_higher,DenMISEMeanLog,AvgEpLen,ReturnLastEpisode,IWMax,ReturnMin,GridSize,Regret/t,IWFirstEpisode,IWLastEpisode,InvPendulum_std2_higher,ActionIn1,InvPendulum_std0_higher,DenMISELogFirst,InvPendulum_mu2_higher,Bound,Regret,IWMin,Iteration,ReturnAbsMax,InvPendulum_mu3_higher,BoundBonus,ReturnMean,TimeElapsed,NumTrainableParams,ReturnMax,IWMean,InvPendulum_mu1_higher,InvPendulum_mu0_higher,InvPendulum_std1_higher,BoundMISE,Delta,MinEpLen
256117,4167,15.366365,0.0009999999,14.5971155,61.463162946964246,-116.95095,,-541.1523,1296,142.50264,,,0.0009999999,-0.0012568682,0.0009999999,14.656359,-0.12,inf,593808.5,,4167,541.1523,-0.2,inf,-137.50264,36506.6007232666,,81.84102,,0.12,0.2,0.0009999999,,5.3987665e-12,11
256128,4168,13.416071,0.0009999999,14.596592,61.4510556621881,-105.90746,,-541.1523,1296,142.49507,,,0.0009999999,0.07554117,0.0009999999,14.656118,-0.12,inf,593919.44,,4168,541.1523,-0.12,inf,-137.49507,36517.387813568115,,81.84102,,0.12,0.2,0.0009999999,,5.396176e-12,11
256161,4169,11.123324,0.0009999999,14.59552,61.444231230510916,-125.2134,,-541.1523,1296,142.49213,,,0.0009999999,0.15832402,0.0009999999,14.655879,-0.12,inf,594049.7,,4169,541.1523,-0.04,inf,-137.49213,36530.74993467331,,81.84102,,0.12,0.2,0.0009999999,,5.3935875e-12,11
256191,4170,13.31803,0.0009999999,14.594972,61.43669064748202,-116.18512,,-541.1523,1296,142.48701,,,0.0009999999,0.23925182,0.0009999999,14.655639,-0.12,inf,594170.9,,4170,541.1523,0.04,inf,-137.48701,36545.868542432785,,81.84102,,0.12,0.2,0.0009999999,,5.391001e-12,11
256220,4171,14.401869,0.0009999999,14.594687,61.42891392951331,-119.832565,,-541.1523,1296,142.48279,,,0.0009999999,0.31874865,0.0009999999,14.655399,-0.12,inf,594295.7,,4171,541.1523,0.12,inf,-137.48279,36561.05082440376,,81.84102,,0.12,0.2,0.0009999999,,5.3884163e-12,11
256251,4172,14.6386795,0.0009999999,14.594456,61.421620325982744,-119.68384,,-541.1523,1296,142.47852,,,0.0009999999,0.39901736,0.0009999999,14.655159,-0.12,inf,594420.4,,4172,541.1523,0.2,inf,-137.47852,36574.61801457405,,81.84102,,0.12,0.2,0.0009999999,,5.3858337e-12,11
256266,4173,14.281114,0.0009999999,14.594143,61.41049604601007,-110.23564,,-541.1523,1296,142.472,,,0.0009999999,0.08029863,0.0009999999,14.65492,-0.04,inf,594535.6,,4173,541.1523,-0.2,inf,-137.472,36588.93037557602,,81.84102,,0.12,0.2,0.0009999999,,5.383253e-12,11
256277,4174,14.974686,0.0009999999,14.593993,61.398418782942024,-106.82077,,-541.1523,1296,142.46465,,,0.0009999999,0.15975486,0.0009999999,14.65468,-0.04,inf,594647.44,,4174,541.1523,-0.12,inf,-137.46465,36601.44672226906,,81.84102,,0.12,0.2,0.0009999999,,5.3806733e-12,11
256303,4175,13.275727,0.0009999999,14.593439,61.38994011976048,-117.3157,,-541.1523,1296,142.45982,,,0.0009999999,0.23855832,0.0009999999,14.654441,-0.04,inf,594769.75,,4175,541.1523,-0.04,inf,-137.45982,36613.488679885864,,81.84102,,0.12,0.2,0.0009999999,,5.3780964e-12,11
256321,4176,14.235372,0.0009999999,14.593112,61.37954980842912,-109.82597,,-541.1523,1296,142.45322,,,0.0009999999,0.31887695,0.0009999999,14.654201,-0.04,inf,594884.6,,4176,541.1523,0.04,inf,-137.45322,36625.49902868271,,81.84102,,0.12,0.2,0.0009999999,,5.375521e-12,11
256350,4177,12.090757,0.0009999999,14.592278,61.37179794110606,-124.38197,,-541.1523,1296,142.45009,,,0.0009999999,0.3975692,0.0009999999,14.653961,-0.04,inf,595014.0,,4177,541.1523,0.12,inf,-137.45009,36637.143612623215,,81.84102,,0.12,0.2,0.0009999999,,5.3729473e-12,11
256376,4178,13.722661,0.0009999999,14.5918255,61.363331737673526,-122.79598,,-541.1523,1296,142.44656,,,0.0009999999,0.4787926,0.0009999999,14.653722,-0.04,inf,595141.75,,4178,541.1523,0.2,inf,-137.44656,36648.681938409805,,81.84102,,0.12,0.2,0.0009999999,,5.3703756e-12,11
256405,4179,14.248091,0.0009999999,14.591508,61.3555874611151,-125.58224,,-541.1523,1296,142.44374,,,0.0009999999,0.15892573,0.0009999999,14.653482,0.04,inf,595272.4,,4179,541.1523,-0.2,inf,-137.44374,36660.484338998795,,81.84102,,0.12,0.2,0.0009999999,,5.3678056e-12,11
256423,4180,14.0012665,0.0009999999,14.591123,61.345215311004786,-104.813034,,-541.1523,1296,142.43593,,,0.0009999999,0.24166659,0.0009999999,14.653244,0.04,inf,595382.2,,4180,541.1523,-0.12,inf,-137.43593,36672.32982468605,,81.84102,,0.12,0.2,0.0009999999,,5.3652378e-12,11
256440,4181,14.560819,0.0009999999,14.5908785,61.33460894522842,-106.172775,,-541.1523,1296,142.42845,,,0.0009999999,0.31808466,0.0009999999,14.653005,0.04,inf,595493.4,,4181,541.1523,-0.04,inf,-137.42845,36684.484151124954,,81.84102,,0.12,0.2,0.0009999999,,5.3626717e-12,11
256466,4182,12.736811,0.0009999999,14.590193,61.32615973218556,-118.09768,,-541.1523,1296,142.42383,,,0.0009999999,0.40281343,0.0009999999,14.652765,0.04,inf,595616.44,,4182,541.1523,0.04,inf,-137.42383,36696.05860900879,,81.84102,,0.12,0.2,0.0009999999,,5.3601073e-12,11
256495,4183,13.987779,0.0009999999,14.589813,61.3184317475496,-123.87131,,-541.1523,1296,142.4206,,,0.0009999999,0.48042643,0.0009999999,14.652526,0.04,inf,595745.3,,4183,541.1523,0.12,inf,-137.4206,36707.55987620354,,81.84102,,0.12,0.2,0.0009999999,,5.3575447e-12,11
256522,4184,15.444877,0.0009999999,14.589777,61.31022944550669,-120.44761,,-541.1523,1296,142.41653,,,0.0009999999,0.56132734,0.0009999999,14.6522875,0.04,inf,595870.75,,4184,541.1523,0.2,inf,-137.41653,36718.907727479935,,81.84102,,0.12,0.2,0.0009999999,,5.3549843e-12,11
256539,4185,13.876692,0.0009999999,14.58937,61.29964157706093,-111.47223,,-541.1523,1296,142.41034,,,0.0009999999,0.23915534,0.0009999999,14.652048,0.12,inf,595987.25,,4185,541.1523,-0.2,inf,-137.41034,36732.21253323555,,81.84102,,0.12,0.2,0.0009999999,,5.352425e-12,11
256554,4186,14.57585,0.0009999999,14.589124,61.28858098423316,-106.303116,,-541.1523,1296,142.4029,,,0.0009999999,0.3202549,0.0009999999,14.651809,0.12,inf,596098.5,,4186,541.1523,-0.12,inf,-137.4029,36746.9372344017,,81.84102,,0.12,0.2,0.0009999999,,5.349868e-12,11
256589,4187,14.767327,0.0009999999,14.588931,61.28230236446143,-121.28346,,-541.1523,1296,142.39905,,,0.0009999999,0.40033993,0.0009999999,14.65157,0.12,inf,596224.8,,4187,541.1523,-0.04,inf,-137.39905,36762.17700457573,,81.84102,,0.12,0.2,0.0009999999,,5.3473133e-12,11
256626,4188,15.025931,0.0009999999,14.588795,61.27650429799427,-129.18437,,-541.1523,1296,142.39708,,,0.0009999999,0.47778085,0.0009999999,14.651332,0.12,inf,596359.0,,4188,541.1523,0.04,inf,-137.39708,36775.81174349785,,81.84102,,0.12,0.2,0.0009999999,,5.3447594e-12,11
256645,4189,14.998409,0.0009999999,14.588655,61.2664120315111,-113.74691,,-541.1523,1296,142.39145,,,0.0009999999,0.5609347,0.0009999999,14.651093,0.12,inf,596477.75,,4189,541.1523,0.12,inf,-137.39145,36789.43916225433,,81.84102,,0.12,0.2,0.0009999999,,5.342208e-12,11
256663,4190,14.690184,0.0009999999,14.588438,61.25608591885442,-111.60088,,-541.1523,1296,142.3853,,,0.0009999999,0.6412449,0.0009999999,14.650854,0.12,inf,596594.4,,4190,541.1523,0.2,inf,-137.3853,36802.35710978508,,81.84102,,0.12,0.2,0.0009999999,,5.3396584e-12,11
256680,4191,14.252491,0.0009999999,14.58812,61.24552612741589,-113.46908,,-541.1523,1296,142.37958,,,0.0009999999,0.32324672,0.0009999999,14.650616,0.2,inf,596712.8,,4191,541.1523,-0.2,inf,-137.37958,36815.367770433426,,81.84102,,0.12,0.2,0.0009999999,,5.337111e-12,11
256704,4192,13.682146,0.0009999999,14.587666,61.23664122137404,-106.209076,,-541.1523,1296,142.37213,,,0.0009999999,0.4015447,0.0009999999,14.650377,0.2,inf,596824.0,,4192,541.1523,-0.12,inf,-137.37213,36827.58919620514,,81.84102,,0.12,0.2,0.0009999999,,5.334565e-12,11
256723,4193,13.4718895,0.0009999999,14.587163,61.226568089673265,-112.39237,,-541.1523,1296,142.3662,,,0.0009999999,0.47820795,0.0009999999,14.650138,0.2,inf,596941.44,,4193,541.1523,-0.04,inf,-137.3662,36839.37651538849,,81.84102,,0.12,0.2,0.0009999999,,5.33202e-12,11
256746,4194,14.396012,0.0009999999,14.586878,61.21745350500715,-117.94842,,-541.1523,1296,142.36156,,,0.0009999999,0.5588322,0.0009999999,14.6498995,0.2,inf,597064.4,,4194,541.1523,0.04,inf,-137.36156,36850.82902646065,,81.84102,,0.12,0.2,0.0009999999,,5.329478e-12,11
256767,4195,13.604789,0.0009999999,14.586405,61.20786650774732,-116.299164,,-541.1523,1296,142.35654,,,0.0009999999,0.64257866,0.0009999999,14.649661,0.2,inf,597185.7,,4195,541.1523,0.12,inf,-137.35654,36862.68555498123,,81.84102,,0.12,0.2,0.0009999999,,5.3269377e-12,11
256789,4196,10.769618,0.0009999999,14.585259,61.19852240228789,-108.923904,,-541.1523,1296,142.34976,,,0.0009999999,0.7221762,0.0009999999,14.649423,0.2,inf,597299.6,,4196,541.1523,0.2,inf,-137.34976,36874.448404073715,,81.84102,,0.12,0.2,0.0009999999,,5.324399e-12,11
256808,4197,14.379854,0.0009999999,14.5849695,61.18846795329998,-113.66922,,-541.1523,1296,142.34412,,,0.0009999999,-0.31604475,0.0009999999,14.649185,-0.2,inf,597418.25,,4197,541.1523,-0.12,inf,-137.34412,36886.1418197155,,81.84102,,0.2,-0.2,0.0009999999,,5.321862e-12,11
256833,4198,13.108759,0.0009999999,14.584382,61.17984754645069,-104.27581,,-541.1523,1296,142.33623,,,0.0009999999,-0.23947139,0.0009999999,14.648947,-0.2,inf,597527.5,,4198,541.1523,-0.04,inf,-137.33623,36897.6816277504,,81.84102,,0.2,-0.2,0.0009999999,,5.3193266e-12,11
256849,4199,13.011627,0.0009999999,14.583769,61.16908787806621,-109.202515,,-541.1523,1296,142.32954,,,0.0009999999,-0.15611884,0.0009999999,14.648708,-0.2,inf,597641.75,,4199,541.1523,0.04,inf,-137.32954,36909.51111936569,,81.84102,,0.2,-0.2,0.0009999999,,5.3167934e-12,11
256867,4200,11.574776,0.0009999999,14.582814,61.15880952380952,-106.02223,,-541.1523,1296,142.32208,,,0.0009999999,-0.08001895,0.0009999999,14.64847,-0.2,inf,597752.75,,4200,541.1523,0.12,inf,-137.32208,36921.17358660698,,81.84102,,0.2,-0.2,0.0009999999,,5.314262e-12,11
256887,4201,15.312102,0.0009999999,14.58275,61.14901213996667,-116.38311,,-541.1523,1296,142.3171,,,0.0009999999,-0.3227334,0.0009999999,14.648232,-0.12,inf,597874.1,,4201,541.1523,-0.2,inf,-137.3171,36932.00927448273,,81.84102,,0.2,-0.2,0.0009999999,,5.311732e-12,11
256905,4202,13.479232,0.0009999999,14.582248,61.138743455497384,-105.079254,,-541.1523,1296,142.30943,,,0.0009999999,-0.23879144,0.0009999999,14.647994,-0.12,inf,597984.25,,4202,541.1523,-0.12,inf,-137.30943,36946.509645462036,,81.84102,,0.2,-0.2,0.0009999999,,5.309204e-12,11
256928,4203,14.277552,0.0009999999,14.58194,61.12966928384487,-104.09924,,-541.1523,1296,142.30153,,,0.0009999999,-0.16059685,0.0009999999,14.647757,-0.12,inf,598093.3,,4203,541.1523,-0.04,inf,-137.30153,36959.848962545395,,81.84102,,0.2,-0.2,0.0009999999,,5.306678e-12,11
256975,4204,13.744038,0.0009999999,14.581502,61.12630827783064,-125.402855,,-541.1523,1296,142.29869,,,0.0009999999,-0.07934728,0.0009999999,14.647518,-0.12,inf,598223.7,,4204,541.1523,0.04,inf,-137.29869,36973.80033516884,,81.84102,,0.2,-0.2,0.0009999999,,5.304154e-12,11
257008,4205,13.763625,0.0009999999,14.58107,61.11961950059453,-120.056625,,-541.1523,1296,142.29459,,,0.0009999999,0.00037754327,0.0009999999,14.647281,-0.12,inf,598348.75,,4205,541.1523,0.12,inf,-137.29459,36987.6946721077,,81.84102,,0.2,-0.2,0.0009999999,,5.301631e-12,11
257027,4206,14.899775,0.0009999999,14.580908,61.109605325725155,-115.13979,,-541.1523,1296,142.28932,,,0.0009999999,0.08121746,0.0009999999,14.647042,-0.12,inf,598468.9,,4206,541.1523,0.2,inf,-137.28932,37001.69949579239,,81.84102,,0.2,-0.2,0.0009999999,,5.2991105e-12,11
257057,4207,15.116774,0.0009999999,14.580795,61.10221060137865,-121.38837,,-541.1523,1296,142.28555,,,0.0009999999,-0.24202374,0.0009999999,14.646805,-0.04,inf,598595.3,,4207,541.1523,-0.2,inf,-137.28555,37015.39292597771,,81.84102,,0.2,-0.2,0.0009999999,,5.296592e-12,11
257075,4208,13.006658,0.0009999999,14.580189,61.09196768060836,-104.2832,,-541.1523,1296,142.27771,,,0.0009999999,-0.1627825,0.0009999999,14.646567,-0.04,inf,598704.6,,4208,541.1523,-0.12,inf,-137.27771,37027.37106847763,,81.84102,,0.2,-0.2,0.0009999999,,5.2940746e-12,11
257095,4209,11.98217,0.0009999999,14.5793295,61.082204799239726,-110.63783,,-541.1523,1296,142.27138,,,0.0009999999,-0.0812829,0.0009999999,14.64633,-0.04,inf,598820.25,,4209,541.1523,-0.04,inf,-137.27138,37039.566188812256,,81.84102,,0.2,-0.2,0.0009999999,,5.2915597e-12,11
257120,4210,15.193645,0.0009999999,14.579242,61.073634204275535,-113.666214,,-541.1523,1296,142.26576,,,0.0009999999,0.0005916245,0.0009999999,14.646092,-0.04,inf,598938.9,,4210,541.1523,0.04,inf,-137.26576,37051.39872598648,,81.84102,,0.2,-0.2,0.0009999999,,5.2890457e-12,11
257170,4211,13.0240135,0.0009999999,14.578631,61.0710045119924,-134.65863,,-541.1523,1296,142.26515,,,0.0009999999,0.0774501,0.0009999999,14.645855,-0.04,inf,599078.56,,4211,541.1523,0.12,inf,-137.26515,37063.055668115616,,81.84102,,0.2,-0.2,0.0009999999,,5.2865342e-12,11
257192,4212,13.044448,0.0009999999,14.578034,61.06172839506173,-117.44016,,-541.1523,1296,142.26045,,,0.0009999999,0.1586757,0.0009999999,14.6456175,-0.04,inf,599201.0,,4212,541.1523,0.2,inf,-137.26045,37074.5340013504,,81.84102,,0.2,-0.2,0.0009999999,,5.284024e-12,11
257227,4213,11.489557,0.0009999999,14.577061,61.0555423688583,-133.20647,,-541.1523,1296,142.25948,,,0.0009999999,-0.16216367,0.0009999999,14.64538,0.04,inf,599339.2,,4213,541.1523,-0.2,inf,-137.25948,37086.20098018646,,81.84102,,0.2,-0.2,0.0009999999,,5.2815157e-12,11
257246,4214,13.099578,0.0009999999,14.576475,61.04556241101091,-107.45227,,-541.1523,1296,142.2524,,,0.0009999999,-0.0796074,0.0009999999,14.645143,0.04,inf,599451.6,,4214,541.1523,-0.12,inf,-137.2524,37098.15433931351,,81.84102,,0.2,-0.2,0.0009999999,,5.27901e-12,11
257262,4215,14.84774,0.0009999999,14.5763,61.034875444839855,-105.40046,,-541.1523,1296,142.24486,,,0.0009999999,0.0025986657,0.0009999999,14.644905,0.04,inf,599562.06,,4215,541.1523,-0.04,inf,-137.24486,37109.98219680786,,81.84102,,0.2,-0.2,0.0009999999,,5.2765045e-12,11
257298,4216,11.350446,0.0009999999,14.575298,61.02893738140418,-115.40972,,-541.1523,1296,142.23969,,,0.0009999999,0.079817474,0.0009999999,14.644668,0.04,inf,599682.5,,4216,541.1523,0.04,inf,-137.23969,37121.669075250626,,81.84102,,0.2,-0.2,0.0009999999,,5.274002e-12,11
257349,4217,13.912084,0.0009999999,14.574903,61.02655916528337,-148.08705,,-541.1523,1296,142.24223,,,0.0009999999,0.160033,0.0009999999,14.644431,0.04,inf,599835.5,,4217,541.1523,0.12,inf,-137.24223,37133.37296438217,,81.84102,,0.2,-0.2,0.0009999999,,5.271501e-12,11
257401,4218,12.577337,0.0009999999,14.574196,61.0244191559981,-145.09637,,-541.1523,1296,142.24411,,,0.0009999999,0.23709454,0.0009999999,14.644194,0.04,inf,599985.6,,4218,541.1523,0.2,inf,-137.24411,37145.120391607285,,81.84102,,0.2,-0.2,0.0009999999,,5.2690022e-12,11
257437,4219,13.176675,0.0009999999,14.573624,61.01848779331595,-132.66557,,-541.1523,1296,142.24303,,,0.0009999999,-0.07890752,0.0009999999,14.643957,0.12,inf,600123.3,,4219,541.1523,-0.2,inf,-137.24303,37160.73557114601,,81.84102,,0.2,-0.2,0.0009999999,,5.2665042e-12,11
257466,4220,13.45131,0.0009999999,14.573123,61.01090047393365,-116.05383,,-541.1523,1296,142.238,,,0.0009999999,-0.0014888644,0.0009999999,14.64372,0.12,inf,600244.4,,4220,541.1523,-0.12,inf,-137.238,37174.849021196365,,81.84102,,0.2,-0.2,0.0009999999,,5.2640093e-12,11
257483,4221,13.4206,0.0009999999,14.572609,61.00047382136935,-106.363045,,-541.1523,1296,142.2307,,,0.0009999999,0.07874561,0.0009999999,14.643483,0.12,inf,600355.75,,4221,541.1523,-0.04,inf,-137.2307,37188.964817762375,,81.84102,,0.2,-0.2,0.0009999999,,5.2615147e-12,11
257498,4222,14.884447,0.0009999999,14.572448,60.989578398863095,-108.38671,,-541.1523,1296,142.22386,,,0.0009999999,0.16211037,0.0009999999,14.643246,0.12,inf,600469.1,,4222,541.1523,0.04,inf,-137.22386,37203.08979487419,,81.84102,,0.2,-0.2,0.0009999999,,5.259023e-12,11
257520,4223,11.681467,0.0009999999,14.571525,60.98034572578735,-119.04111,,-541.1523,1296,142.21954,,,0.0009999999,0.24010247,0.0009999999,14.643009,0.12,inf,600593.1,,4223,541.1523,0.12,inf,-137.21954,37217.19027066231,,81.84102,,0.2,-0.2,0.0009999999,,5.2565326e-12,11
257542,4224,14.487303,0.0009999999,14.571271,60.97111742424242,-119.082756,,-541.1523,1296,142.21524,,,0.0009999999,0.32282162,0.0009999999,14.642773,0.12,inf,600717.2,,4224,541.1523,0.2,inf,-137.21524,37230.3570625782,,81.84102,,0.2,-0.2,0.0009999999,,5.2540437e-12,11
257566,4225,13.09048,0.0009999999,14.570681,60.962366863905324,-117.235146,,-541.1523,1296,142.21051,,,0.0009999999,0.0821836,0.0009999999,14.642535,0.2,inf,600839.44,,4225,541.1523,-0.12,inf,-137.21051,37242.824654102325,,81.84102,,0.2,-0.2,0.0009999999,,5.2515566e-12,11
257604,4226,12.899419,0.0009999999,14.570052,60.9569332702319,-113.65662,,-541.1523,1296,142.20496,,,0.0009999999,0.16019332,0.0009999999,14.642299,0.2,inf,600958.1,,4226,541.1523,-0.04,inf,-137.20496,37254.449578523636,,81.84102,,0.2,-0.2,0.0009999999,,5.249072e-12,11
257619,4227,15.155562,0.0009999999,14.56995,60.946061036195886,-108.880974,,-541.1523,1296,142.19824,,,0.0009999999,0.2397924,0.0009999999,14.642062,0.2,inf,601072.0,,4227,541.1523,0.04,inf,-137.19824,37265.91349720955,,81.84102,,0.2,-0.2,0.0009999999,,5.2465888e-12,11
257632,4228,14.410781,0.0009999999,14.569677,60.934720908230844,-105.18525,,-541.1523,1296,142.19067,,,0.0009999999,0.32187164,0.0009999999,14.641826,0.2,inf,601182.2,,4228,541.1523,0.12,inf,-137.19067,37277.496624708176,,81.84102,,0.2,-0.2,0.0009999999,,5.244107e-12,11
257655,4229,13.22042,0.0009999999,14.569122,60.92575076850319,-108.376495,,-541.1523,1296,142.18387,,,0.0009999999,-0.3206029,0.0009999999,14.641589,-0.2,inf,601295.56,,4229,541.1523,-0.2,inf,-137.18387,37288.967271089554,,81.84102,,0.2,-0.12,0.0009999999,,5.2416274e-12,11
257675,4230,12.632394,0.0009999999,14.568429,60.9160756501182,-105.62858,,-541.1523,1296,142.1764,,,0.0009999999,-0.2396727,0.0009999999,14.641353,-0.2,inf,601406.2,,4230,541.1523,-0.12,inf,-137.1764,37300.656643390656,,81.84102,,0.2,-0.12,0.0009999999,,5.2391494e-12,11
257699,4231,11.977374,0.0009999999,14.56758,60.9073505081541,-113.49179,,-541.1523,1296,142.1708,,,0.0009999999,-0.15772589,0.0009999999,14.641116,-0.2,inf,601524.7,,4231,541.1523,-0.04,inf,-137.1708,37312.74805569649,,81.84102,,0.2,-0.12,0.0009999999,,5.236673e-12,11
257731,4232,14.632273,0.0009999999,14.567358,60.90051984877127,-119.29338,,-541.1523,1296,142.1666,,,0.0009999999,-0.079251006,0.0009999999,14.64088,-0.2,inf,601649.0,,4232,541.1523,0.04,inf,-137.1666,37324.62587141991,,81.84102,,0.2,-0.12,0.0009999999,,5.2341985e-12,11
257750,4233,14.415384,0.0009999999,14.567087,60.89062130876447,-113.76204,,-541.1523,1296,142.16106,,,0.0009999999,0.0028762892,0.0009999999,14.640644,-0.2,inf,601767.75,,4233,541.1523,0.12,inf,-137.16106,37336.16633105278,,81.84102,,0.2,-0.12,0.0009999999,,5.231726e-12,11
257771,4234,11.416561,0.0009999999,14.566108,60.88119981105338,-109.82782,,-541.1523,1296,142.1546,,,0.0009999999,0.0825207,0.0009999999,14.640408,-0.2,inf,601882.56,,4234,541.1523,0.2,inf,-137.1546,37347.28179311752,,81.84102,,0.2,-0.12,0.0009999999,,5.229255e-12,11
257791,4235,14.119807,0.0009999999,14.565765,60.871546635183,-111.55168,,-541.1523,1296,142.14856,,,0.0009999999,-0.23994601,0.0009999999,14.640171,-0.12,inf,601999.1,,4235,541.1523,-0.2,inf,-137.14856,37361.69296050072,,81.84102,,0.2,-0.12,0.0009999999,,5.226785e-12,11
257807,4236,14.663438,0.0009999999,14.565553,60.8609537299339,-107.907326,,-541.1523,1296,142.14165,,,0.0009999999,-0.15933248,0.0009999999,14.6399355,-0.12,inf,602112.0,,4236,541.1523,-0.12,inf,-137.14165,37376.864439725876,,81.84102,,0.2,-0.12,0.0009999999,,5.224318e-12,11
257829,4237,15.486169,0.0009999999,14.565534,60.85178192117064,-109.00741,,-541.1523,1296,142.135,,,0.0009999999,-0.08193993,0.0009999999,14.639699,-0.12,inf,602226.0,,4237,541.1523,-0.04,inf,-137.135,37391.17495179176,,81.84102,,0.2,-0.12,0.0009999999,,5.221852e-12,11
257859,4238,14.088827,0.0009999999,14.565185,60.84450212364323,-121.17035,,-541.1523,1296,142.13126,,,0.0009999999,-0.0012841858,0.0009999999,14.639463,-0.12,inf,602352.25,,4238,541.1523,0.04,inf,-137.13126,37404.981090545654,,81.84102,,0.2,-0.12,0.0009999999,,5.2193883e-12,11
257886,4239,12.0393,0.0009999999,14.564354,60.83651804670913,-108.2705,,-541.1523,1296,142.12444,,,0.0009999999,0.07763134,0.0009999999,14.639228,-0.12,inf,602465.5,,4239,541.1523,0.12,inf,-137.12444,37420.17392015457,,81.84102,,0.2,-0.12,0.0009999999,,5.216926e-12,11
257916,4240,14.733708,0.0009999999,14.564157,60.82924528301887,-114.66571,,-541.1523,1296,142.11914,,,0.0009999999,0.15913793,0.0009999999,14.638991,-0.12,inf,602585.1,,4240,541.1523,0.2,inf,-137.11914,37433.66385889053,,81.84102,,0.2,-0.12,0.0009999999,,5.214465e-12,11
257953,4241,14.871971,0.0009999999,14.563998,60.82362650318321,-131.01447,,-541.1523,1296,142.11769,,,0.0009999999,-0.16042179,0.0009999999,14.638756,-0.04,inf,602721.1,,4241,541.1523,-0.2,inf,-137.11769,37445.888308525085,,81.84102,,0.2,-0.12,0.0009999999,,5.2120066e-12,11
257971,4242,14.684503,0.0009999999,14.563786,60.81353135313531,-106.652985,,-541.1523,1296,142.11052,,,0.0009999999,-0.08291516,0.0009999999,14.63852,-0.04,inf,602832.8,,4242,541.1523,-0.12,inf,-137.11052,37457.47016596794,,81.84102,,0.2,-0.12,0.0009999999,,5.2095494e-12,11
257985,4243,13.993956,0.0009999999,14.56342,60.802498232382746,-108.313835,,-541.1523,1296,142.10373,,,0.0009999999,0.0019447319,0.0009999999,14.638285,-0.04,inf,602946.1,,4243,541.1523,-0.04,inf,-137.10373,37468.885707855225,,81.84102,,0.2,-0.12,0.0009999999,,5.2070943e-12,11
258014,4244,13.550222,0.0009999999,14.5629425,60.795004712535345,-122.6196,,-541.1523,1296,142.10031,,,0.0009999999,0.08168591,0.0009999999,14.638048,-0.04,inf,603073.75,,4244,541.1523,0.04,inf,-137.10031,37480.405099630356,,81.84102,,0.2,-0.12,0.0009999999,,5.2046405e-12,11
258053,4245,14.889495,0.0009999999,14.562787,60.78987043580683,-135.82773,,-541.1523,1296,142.10002,,,0.0009999999,0.1611287,0.0009999999,14.637813,-0.04,inf,603214.56,,4245,541.1523,0.12,inf,-137.10002,37492.0683465004,,81.84102,,0.2,-0.12,0.0009999999,,5.2021885e-12,11
