IWMax,GridSize,MountainCar_std1_higher,Regret,DenMISEMeanLog,MountainCar_mu1_higher,IWLastEpisode,ReturnStepMax,NumTrajectories,DenMISELogFirst,Regret/t,ActionIn1,TimeElapsed,Iteration,MountainCar_std0_higher,IWMin,DenMISELogLast,ReturnMin,IWFirstEpisode,AvgEpLen,MinEpLen,MountainCar_mu0_higher,NumTrainableParams,Bound,ReturnLastEpisode,ReturnAbsMax,ReturnMax,TimestepsSoFar,Delta,IWMean,ReturnMean
178.95625,400,0.14999999,9614.761,-3.4098246,7.894737,,119.345276,1593,-5.832443,6.035631,6.893696,3103.207848072052,1593,0.14999999,,-2.98153,-10.826445,,909.978028876334,254,-1.0,,27.683826,-1.786618,10.826445,6.591516,1449595,1.1978156e-09,1.1087435,-1.0356312
202.49557,400,0.14999999,9620.516,-3.410216,-2.631579,,119.345276,1594,-5.833071,6.035455,-3.7152028,3105.5779950618744,1594,0.14999999,,-4.096885,-10.826445,,909.7434127979925,254,-1.0,,27.681118,-0.7554363,10.826445,6.591516,1450131,1.1963132e-09,1.053773,-1.0354553
113.03967,400,0.14999999,9627.311,-3.410108,4.736842,,119.345276,1595,-5.8336983,6.0359316,4.635508,3108.0996940135956,1595,0.14999999,,-3.2461357,-10.826445,,909.7993730407524,254,-0.15789473,,27.681032,-1.7947459,10.826445,6.591516,1451130,1.1948136e-09,1.1698422,-1.0359313
163.66876,400,0.14999999,9632.456,-3.4098632,2.631579,,119.345276,1596,-5.834325,6.0353737,3.3583972,3110.589755296707,1596,0.14999999,,-3.1612127,-10.826445,,909.8552631578947,254,0.8947368,,27.67343,-0.14559093,10.826445,6.591516,1452129,1.1933168e-09,1.026083,-1.0353736
215.33548,400,0.14999999,9641.648,-3.4102473,2.631579,1.382852e-34,119.345276,1597,-5.8349514,6.03735,1.7779992,3113.1152596473694,1597,0.14999999,,-4.0158544,-10.826445,,909.9110832811522,254,-1.0,,27.673939,-4.1923013,10.826445,6.591516,1453128,1.1918229e-09,0.95915973,-1.0373503
115.77039,400,0.14999999,9648.5,-3.4102314,1.5789474,5.1931087e-20,119.345276,1598,-5.8355775,6.03786,1.4957359,3115.590557575226,1598,0.14999999,,-3.2995644,-10.826445,7.592148e-23,909.9668335419274,254,-0.05263158,,27.643663,-1.8513576,10.826445,6.591516,1454127,1.1903316e-09,1.3540993,-1.0378598
278.31317,400,0.14999999,9653.505,-3.4096308,5.7894735,,119.345276,1599,-5.836203,6.037214,6.9615235,3118.107750892639,1599,0.14999999,,-2.7671657,-10.826445,,910.0225140712946,254,1.0,,27.622105,-0.004787868,10.826445,6.591516,1455126,1.1888431e-09,1.0662006,-1.0372137
167.5606,400,0.14999999,9669.095,-3.4112449,8.947369,,119.345276,1600,-5.836828,6.0431843,7.8021183,3120.7683210372925,1600,0.14999999,,-5.9978933,-10.826445,,910.078125,254,-1.0,,27.617668,-10.590414,10.826445,6.591516,1456125,1.1873575e-09,0.93415403,-1.0431844
211.07608,400,0.14999999,9675.326,-3.4117103,-0.5263158,,119.345276,1601,-5.837453,6.0433016,-1.5614123,3123.1993403434753,1601,0.14999999,,-4.058596,-10.826445,3.3666153e-10,909.8607120549657,254,-1.0,,27.60991,-1.2308491,10.826445,6.591516,1456687,1.1858748e-09,1.0396997,-1.0433016
116.83606,400,0.14999999,9682.012,-3.4115455,-4.736842,,119.345276,1602,-5.838077,6.043703,-4.8162713,3125.75066614151,1602,0.14999999,,-3.140205,-10.826445,,909.916354556804,254,-0.15789473,,27.609964,-1.6860642,10.826445,6.591516,1457686,1.1843948e-09,1.0705096,-1.0437028
125.41465,400,0.14999999,9687.041,-3.4111085,6.8421054,,119.345276,1603,-5.8387012,6.0430703,6.978092,3128.275226354599,1603,0.14999999,,-2.7566965,-10.826445,,909.9719276356831,254,0.47368422,,27.60005,-0.029517874,10.826445,6.591516,1458685,1.1829175e-09,0.962712,-1.0430702
116.96248,400,0.14999999,9692.544,-3.4113815,0.5263158,,119.345276,1604,-5.839325,6.042733,0.38487867,3130.764321565628,1604,0.14999999,,-3.7876277,-10.826445,0.69362044,910.0274314214464,254,-0.15789473,,27.597776,-0.5024303,10.826445,6.591516,1459684,1.1814429e-09,1.0988638,-1.0427332
115.48413,400,0.14999999,9697.911,-3.4118302,-0.5263158,5.3502286e-15,119.345276,1605,-5.8395157,6.0423126,-0.8127221,3133.347992658615,1605,0.14999999,,-4.200694,-10.826445,5.3129106,910.0828660436138,254,-0.15789473,,27.595596,-0.36762032,10.826445,6.591516,1460683,1.1799712e-09,0.9557367,-1.0423125
116.30139,400,0.14999999,9702.991,-3.411621,-1.5789474,2.7339541e-07,119.345276,1606,-5.836834,6.0417128,-1.7122428,3136.04571557045,1606,0.14999999,,-3.007721,-10.826445,3.414205e-20,910.1382316313823,254,-0.05263158,,27.58857,-0.07944032,10.826445,6.591516,1461682,1.1785023e-09,0.9475975,-1.0417129
136.0685,400,0.14999999,9708.0205,-3.4112632,-1.5789474,2.2360548e-06,119.345276,1607,-5.837456,6.0410833,-0.86399776,3138.892704486847,1607,0.14999999,,-2.7612278,-10.826445,2.147802e-25,910.1935283136279,254,0.7894737,,27.55651,-0.029555015,10.826445,6.591516,1462681,1.177036e-09,0.8609298,-1.0410831
122.16822,400,0.14999999,9714.263,-3.4111965,5.7894735,,119.345276,1608,-5.8380785,6.0412083,4.760294,3142.1836121082306,1608,0.14999999,,-3.143301,-10.826445,,910.2487562189054,254,-0.7894737,,27.55,-1.242244,10.826445,6.591516,1463680,1.1755725e-09,1.0566832,-1.0412081
136.78793,400,0.14999999,9720.784,-3.4109683,-2.631579,,119.345276,1609,-5.8387003,6.041507,-2.0701745,3145.88840007782,1609,0.14999999,,-3.0731223,-10.826445,,910.0590428837787,254,0.7894737,,27.5462,-1.5213332,10.826445,6.591516,1464285,1.1741117e-09,1.1496693,-1.0415065
124.07404,400,0.14999999,9727.171,-3.410582,8.947369,,119.345276,1610,-5.8393216,6.041721,9.604432,3150.7703239917755,1610,0.14999999,,-2.8982193,-10.826445,,910.1142857142858,254,0.47368422,,27.543612,-1.3866144,10.826445,6.591516,1465284,1.1726535e-09,1.1601111,-1.0417209
106.61058,400,0.14999999,9734.827,-3.4102623,7.894737,2.4152077e-17,119.345276,1611,-5.8399425,6.042723,7.940869,3156.384643793106,1611,0.14999999,,-3.0279756,-10.826445,,910.169459962756,254,-0.2631579,,27.518719,-2.6566179,10.826445,6.591516,1466283,1.1711982e-09,0.90399265,-1.0427233
137.29738,400,0.14999999,9738.526,-3.4104557,-10.0,,119.345276,1612,-5.840563,6.0412693,-9.334236,3161.2197337150574,1612,0.14999999,,-3.6054804,-10.826445,,909.8678660049628,254,0.7894737,,27.500338,1.3011407,10.826445,6.591516,1466707,1.1697455e-09,0.8404949,-1.0412693
127.531136,400,0.14999999,9745.114,-3.4102125,-4.736842,,119.345276,1613,-5.841183,6.0416083,-3.7590308,3167.155921936035,1613,0.14999999,,-2.8356807,-10.826445,,909.9231246125232,254,0.68421054,,27.500786,-1.5878723,10.826445,6.591516,1467706,1.1682957e-09,0.77060276,-1.0416082
205.05328,400,0.14999999,9753.406,-3.4102185,-0.5263158,,119.345276,1614,-5.841803,6.0430026,0.2606358,3173.46963262558,1614,0.14999999,,-3.1723475,-10.826445,2.499631e-08,909.9783147459727,254,1.0,,27.490688,-3.2920713,10.826445,6.591516,1468705,1.1668484e-09,0.97438097,-1.0430025
223.83383,400,0.14999999,9760.755,-3.409935,-1.5789474,,119.345276,1615,-5.8424225,6.043811,-2.5545168,3179.947744369507,1615,0.14999999,,-2.8822544,-10.826445,1.0622958e-30,910.0334365325077,254,-1.0,,27.487911,-2.348613,10.826445,6.591516,1469704,1.1654038e-09,1.0902171,-1.043811
140.92575,400,0.14999999,9767.782,-3.409808,4.736842,,119.345276,1616,-5.8430414,6.04442,5.4564953,3186.314309835434,1616,0.14999999,,-3.2477431,-10.826445,,910.0884900990098,254,0.7894737,,27.477001,-2.0278888,10.826445,6.591516,1470703,1.1639619e-09,1.0036819,-1.0444199
119.2465,400,0.14999999,9774.91,-3.4095018,4.736842,1.4656679e-11,119.345276,1617,-5.84366,6.04509,4.21269,3192.39084815979,1617,0.14999999,,-2.8894725,-10.826445,,910.143475572047,254,-0.47368422,,27.464872,-2.127987,10.826445,6.591516,1471702,1.1625227e-09,0.86747515,-1.0450901
114.85133,400,0.14999999,9780.294,-3.409353,6.8421054,,119.345276,1618,-5.8442783,6.044681,7.1111174,3198.253854751587,1618,0.14999999,,-3.0161967,-10.826445,,910.0642768850432,254,0.15789473,,27.464762,-0.38357013,10.826445,6.591516,1472484,1.1610862e-09,0.8197705,-1.0446812
118.32337,400,0.14999999,9785.3545,-3.4092126,7.894737,1.3356492e-07,119.345276,1619,-5.844896,6.044073,7.9823694,3204.3933238983154,1619,0.14999999,,-2.9830644,-10.826445,,910.0321185917232,254,0.36842105,,27.425861,-0.060632046,10.826445,6.591516,1473342,1.1596523e-09,1.1262877,-1.0440733
117.26941,400,0.14999999,9790.158,-3.4087791,-0.5263158,,119.345276,1620,-5.8455133,6.0433073,-0.98771393,3210.6255729198456,1620,0.14999999,,-2.8040729,-10.826445,0.03221166,909.8487654320987,254,-0.47368422,,27.38246,0.19696432,10.826445,6.591516,1473955,1.1582211e-09,0.84913754,-1.0433073
120.0261,400,0.14999999,9795.69,-3.4084845,-1.5789474,1.0459693e-09,119.345276,1621,-5.846111,6.0429926,-1.4310131,3217.9270207881927,1621,0.14999999,,-2.762542,-10.826445,1.0119655e-22,909.9037631091918,254,-0.47368422,,27.3797,-0.5327811,10.826445,6.591516,1474954,1.1567926e-09,1.0241296,-1.0429924
102.25435,400,0.14999999,9800.775,-3.4095519,10.0,,119.345276,1622,-5.8467274,6.0424013,9.157358,3225.0434527397156,1622,0.14999999,,-5.137991,-10.826445,,909.95869297164,254,-0.7894737,,27.374884,-0.084634446,10.826445,6.591516,1475953,1.1553665e-09,1.1272578,-1.0424016
100.21185,400,0.14999999,9803.526,-3.4090226,8.947369,3.631173e-09,119.345276,1623,-5.847344,6.040374,8.253337,3230.8938488960266,1623,0.14999999,,-2.652753,-10.826445,,909.5982747997535,254,-0.57894737,,27.364124,2.24847,10.826445,6.591516,1476278,1.1539432e-09,1.033743,-1.0403738
119.0262,400,0.14999999,9805.938,-3.4085333,-4.736842,,119.345276,1624,-5.8479595,6.0381393,-5.004862,3237.3481619358063,1624,0.14999999,,-2.6257389,-10.826445,,909.240763546798,254,-0.47368422,,27.361082,2.5879374,10.826445,6.591516,1476607,1.1525226e-09,0.8514408,-1.0381396
104.15808,400,0.14999999,9811.742,-3.4098446,8.947369,,119.345276,1625,-5.848575,6.0379953,8.986793,3243.8519484996796,1625,0.14999999,,-5.3721786,-10.826445,,909.296,254,-0.15789473,,27.348394,-0.80354965,10.826445,6.591516,1477606,1.1511044e-09,1.0971833,-1.0379953
119.70899,400,0.14999999,9816.008,-3.409465,0.5263158,,119.345276,1626,-5.84919,6.0369053,-0.053925455,3250.5428817272186,1626,0.14999999,,-2.8638246,-10.826445,0.0042216517,909.0289052890529,254,-0.47368422,,27.342411,0.7340317,10.826445,6.591516,1478081,1.149689e-09,0.8967373,-1.0369055
123.887054,400,0.14999999,9821.615,-3.409197,6.8421054,,119.345276,1627,-5.8498025,6.036641,6.148543,3257.463747024536,1627,0.14999999,,-2.8512552,-10.826445,,909.0842040565458,254,-0.7894737,,27.34242,-0.607166,10.826445,6.591516,1479080,1.1482761e-09,1.1627239,-1.0366414
211.00504,400,0.14999999,9824.86,-3.4089656,1.5789474,,119.345276,1628,-5.850417,6.0349264,0.43514526,3263.6394395828247,1628,0.14999999,,-3.162521,-10.826445,2.3841746e-33,908.7315724815725,254,-1.0,,27.339035,1.7550684,10.826445,6.591516,1479415,1.1468659e-09,1.1120211,-1.0349265
128.74097,400,0.14999999,9832.283,-3.4090939,10.0,,119.345276,1629,-5.8510313,6.035778,10.285916,3269.6664338111877,1629,0.14999999,,-3.6843355,-10.826445,,908.7869858809086,254,0.57894737,,27.339603,-2.4222057,10.826445,6.591516,1480414,1.1454584e-09,0.8345077,-1.0357782
149.69077,400,0.14999999,9838.158,-3.4092915,-6.8421054,,119.345276,1630,-5.851645,6.03568,-5.634738,3276.4897649288177,1630,0.14999999,,-3.5457842,-10.826445,,908.8423312883435,254,0.8947368,,27.285257,-0.8755803,10.826445,6.591516,1481413,1.1440533e-09,1.0006846,-1.0356799
135.30762,400,0.14999999,9847.348,-3.409758,5.7894735,,119.345276,1631,-5.852258,6.0376134,6.5187993,3283.172765016556,1631,0.14999999,,-4.14107,-10.826445,,908.8976088289393,254,0.68421054,,27.282646,-4.189251,10.826445,6.591516,1482412,1.1426509e-09,1.1226195,-1.0376134
122.78669,400,0.14999999,9854.429,-3.4093866,4.736842,2.222874e-31,119.345276,1632,-5.852871,6.038253,3.7020469,3290.7481858730316,1632,0.14999999,,-2.8914766,-10.826445,,908.9528186274509,254,-0.7894737,,27.281637,-2.0813017,10.826445,6.591516,1483411,1.141251e-09,0.84162796,-1.0382528
127.5028,400,0.14999999,9861.254,-3.4093432,-8.947369,,119.345276,1633,-5.8534837,6.0387344,-9.664127,3296.361559152603,1633,0.14999999,,-3.160141,-10.826445,,908.7299448867116,254,-0.7894737,,27.277363,-1.8248008,10.826445,6.591516,1483956,1.1398539e-09,0.9436773,-1.0387346
185.11008,400,0.14999999,9867.505,-3.40907,10.0,,119.345276,1634,-5.854096,6.0388646,10.662233,3302.739053249359,1634,0.14999999,,-2.8847573,-10.826445,,908.7851897184822,254,1.0,,27.260426,-1.2511384,10.826445,6.591516,1484955,1.1384591e-09,0.7957804,-1.0388645
116.65892,400,0.14999999,9875.61,-3.409098,5.7894735,,119.345276,1635,-5.8547077,6.0401287,4.8954034,3309.0197434425354,1635,0.14999999,,-3.2234147,-10.826445,,908.8403669724771,254,-0.57894737,,27.25502,-3.1055298,10.826445,6.591516,1485954,1.1370669e-09,1.1490406,-1.0401286
109.31211,400,0.14999999,9881.874,-3.408769,7.894737,,119.345276,1636,-5.855319,6.0402656,8.083855,3316.2046706676483,1636,0.14999999,,-2.9912388,-10.826445,,908.8050122249389,254,0.15789473,,27.25365,-1.2641284,10.826445,6.591516,1486805,1.1356773e-09,1.1956674,-1.0402656
170.4965,400,0.14999999,9886.255,-3.4082196,10.0,,119.345276,1637,-5.8559303,6.0392513,8.982311,3322.6415288448334,1637,0.14999999,,-2.6777384,-10.826445,,908.5448992058643,254,-1.0,,27.234682,0.61951816,10.826445,6.591516,1487288,1.1342902e-09,0.90833324,-1.0392516
123.198044,400,0.14999999,9892.738,-3.4080455,-3.6842105,,119.345276,1638,-5.8565407,6.039523,-4.206841,3329.1057624816895,1638,0.14999999,,-3.0036366,-10.826445,,908.4218559218559,254,-0.68421054,,27.228634,-1.4836818,10.826445,6.591516,1487995,1.1329057e-09,0.88818216,-1.0395229
121.009186,400,0.14999999,9898.222,-3.4078076,-2.631579,3.036184e-11,119.345276,1639,-5.857151,6.039183,-3.3890853,3336.374030351639,1639,0.14999999,,-2.8845294,-10.826445,,908.477120195241,254,-0.68421054,,27.225983,-0.48275506,10.826445,6.591516,1488994,1.1315235e-09,0.84136224,-1.0391833
134.67242,400,0.14999999,9904.546,-3.4075925,-5.7894735,,119.345276,1640,-5.857761,6.039357,-4.93063,3343.2506453990936,1640,0.14999999,,-2.8766272,-10.826445,,908.5323170731707,254,0.68421054,,27.215256,-1.3244448,10.826445,6.591516,1489993,1.1301441e-09,1.3934525,-1.0393572
139.42332,400,0.14999999,9911.615,-3.4072394,3.6842105,,119.345276,1641,-5.858371,6.0399847,4.100151,3349.743091106415,1641,0.14999999,,-3.1782072,-10.826445,,908.5874466788543,254,0.7894737,,27.202158,-2.0689795,10.826445,6.591516,1490992,1.1287672e-09,1.02974,-1.0399846
113.953964,400,0.14999999,9917.389,-3.406921,6.8421054,,119.345276,1642,-5.8589797,6.039822,6.5049915,3357.218344926834,1642,0.14999999,,-2.8871214,-10.826445,,908.642509135201,254,-0.2631579,,27.193129,-0.77344406,10.826445,6.591516,1491991,1.1273927e-09,1.0215882,-1.0398222
99.22038,400,0.14999999,9921.63,-3.4065108,8.947369,,119.345276,1643,-5.8595886,6.0387278,8.06967,3363.9882848262787,1643,0.14999999,,-2.7292764,-10.826445,,908.3657942787584,254,-0.7894737,,27.187384,0.7582299,10.826445,6.591516,1492445,1.1260207e-09,0.97422576,-1.0387279
100.520775,400,0.14999999,9924.416,-3.406064,10.0,4.451749e-16,119.345276,1644,-5.860197,6.0367494,10.045983,3370.642575263977,1644,0.14999999,,-2.6261868,-10.826445,,908.0097323600974,254,-0.05263158,,27.18641,2.2141063,10.826445,6.591516,1492768,1.1246513e-09,1.0811111,-1.0367492
116.14273,400,0.14999999,9927.603,-3.405575,6.8421054,,119.345276,1645,-5.860805,6.035017,6.3130417,3377.9927082061768,1645,0.14999999,,-2.6583416,-10.826445,,907.6960486322189,254,-0.57894737,,27.183018,1.8130771,10.826445,6.591516,1493160,1.1232845e-09,0.9233777,-1.0350169
133.44809,400,0.14999999,9932.88,-3.4053483,2.631579,,119.345276,1646,-5.861413,6.0345564,3.233409,3384.043139696121,1646,0.14999999,,-2.935886,-10.826445,,907.5255164034022,254,0.68421054,,27.178112,-0.2771223,10.826445,6.591516,1493787,1.1219199e-09,1.1263429,-1.0345564
124.352715,400,0.14999999,9939.612,-3.4050457,3.6842105,7.7313186e-32,119.345276,1647,-5.8620205,6.0349803,3.354781,3391.6043176651,1647,0.14999999,,-3.000205,-10.826445,,907.5810564663024,254,-0.7894737,,27.167463,-1.7325829,10.826445,6.591516,1494786,1.120558e-09,0.97076124,-1.0349802
115.10029,400,0.14999999,9945.276,-3.4053552,5.7894735,6.0481503e-35,119.345276,1648,-5.8626275,6.034755,6.093052,3398.4443697929382,1648,0.14999999,,-3.8644247,-10.826445,,907.6365291262136,254,-0.05263158,,27.153805,-0.6640701,10.826445,6.591516,1495785,1.1191985e-09,0.8323038,-1.0347551
105.709335,400,0.14999999,9950.83,-3.405125,10.0,,119.345276,1649,-5.863234,6.0344634,10.427417,3405.549300670624,1649,0.14999999,,-2.8393416,-10.826445,,907.6919345057611,254,0.2631579,,27.149414,-0.5538254,10.826445,6.591516,1496784,1.1178415e-09,1.0710776,-1.0344635
121.864914,400,0.14999999,9955.79,-3.4051952,-1.5789474,,119.345276,1650,-5.86384,6.0338125,-2.526319,3412.2374472618103,1650,0.14999999,,-3.5706367,-10.826445,7.380532e-27,907.5175757575757,254,-0.7894737,,27.144672,0.04007369,10.826445,6.591516,1497404,1.116487e-09,0.8725693,-1.0338123
242.78877,400,0.14999999,9962.168,-3.4051213,-3.6842105,,119.345276,1651,-5.864446,6.034021,-2.9862225,3418.8546981811523,1651,0.14999999,,-3.1322641,-10.826445,,907.5729860690491,254,1.0,,27.141665,-1.3781493,10.826445,6.591516,1498403,1.1151348e-09,0.9898052,-1.0340209
242.52275,400,0.14999999,9971.27,-3.4058912,-8.947369,,119.345276,1652,-5.8650517,6.0358777,-8.167073,3425.0961015224457,1652,0.14999999,,-4.619038,-10.826445,,907.6283292978209,254,1.0,,27.136208,-4.101349,10.826445,6.591516,1499402,1.1137852e-09,1.0783056,-1.0358776
290.67212,400,0.14999999,9980.42,-3.4063044,-10.0,6.418801e-05,119.345276,1653,-5.865657,6.0377617,-8.991762,3431.471339702606,1653,0.14999999,,-4.1166887,-10.826445,,907.6836055656382,254,1.0,,27.131092,-4.1507235,10.826445,6.591516,1500401,1.112438e-09,1.0457555,-1.0377619
125.07466,400,0.14999999,9989.376,-3.4061399,-5.7894735,,119.345276,1654,-5.8662615,6.039526,-6.914507,3437.3919594287872,1654,0.14999999,,-3.1222944,-10.826445,,907.7388149939541,254,-0.7894737,,27.131325,-3.9554708,10.826445,6.591516,1501400,1.1110932e-09,0.9851156,-1.039526
209.1638,400,0.14999999,9995.939,-3.40655,-2.631579,,119.345276,1655,-5.8668656,6.0398426,-1.901145,3444.5013194084167,1655,0.14999999,,-4.0446525,-10.826445,,907.7939577039275,254,1.0,,27.131294,-1.56374,10.826445,6.591516,1502399,1.109751e-09,0.62398285,-1.0398427
126.11233,400,0.14999999,10003.52,-3.4065514,2.631579,,119.345276,1656,-5.86747,6.0407724,1.6009488,3451.0411953926086,1656,0.14999999,,-3.013184,-10.826445,,907.8490338164252,254,-0.7894737,,27.111595,-2.5796185,10.826445,6.591516,1503398,1.108411e-09,1.0097146,-1.0407726
125.28322,400,0.14999999,10010.119,-3.4065351,-0.5263158,,119.345276,1657,-5.8680735,6.04111,-1.5651063,3457.164794445038,1657,0.14999999,,-3.3643396,-10.826445,2.3606704e-06,907.896197948099,254,-0.7894737,,27.08853,-1.5999249,10.826445,6.591516,1504384,1.1070737e-09,0.96180356,-1.0411099
124.504845,400,0.14999999,10016.912,-3.406366,-6.8421054,,119.345276,1658,-5.868677,6.041563,-7.724455,3463.893814563751,1658,0.14999999,,-3.0618114,-10.826445,,907.9511459589868,254,-0.68421054,,27.083456,-1.7925451,10.826445,6.591516,1505383,1.1057386e-09,0.97302175,-1.0415632
124.68641,400,0.14999999,10023.128,-3.406231,-7.894737,5.5064993e-07,119.345276,1659,-5.86928,6.041669,-8.941197,3471.0268750190735,1659,0.14999999,,-3.132006,-10.826445,,908.0060277275467,254,-0.68421054,,27.0527,-1.2164983,10.826445,6.591516,1506382,1.1044059e-09,1.06903,-1.0416687
125.28751,400,0.14999999,10029.647,-3.4062865,-4.736842,,119.345276,1660,-5.8698826,6.0419564,-5.4864893,3477.472781896591,1660,0.14999999,,-3.540528,-10.826445,,908.060843373494,254,-0.7894737,,27.05065,-1.5191019,10.826445,6.591516,1507381,1.1030756e-09,1.0581106,-1.0419563
115.806946,400,0.14999999,10036.307,-3.4063318,1.5789474,,119.345276,1661,-5.870485,6.042328,1.1963549,3484.7368342876434,1661,0.14999999,,-3.5106647,-10.826445,1.5691004e-26,908.1155930162553,254,-0.57894737,,27.042328,-1.6587143,10.826445,6.591516,1508380,1.1017479e-09,0.7671381,-1.0423276
228.39194,400,0.14999999,10041.849,-3.4062452,-8.947369,,119.345276,1662,-5.8710866,6.042027,-9.786857,3491.7656786441803,1662,0.14999999,,-3.011047,-10.826445,,908.1702767749699,254,-1.0,,26.991817,-0.54263526,10.826445,6.591516,1509379,1.1004224e-09,1.278145,-1.0420269
116.366905,400,0.14999999,10048.3,-3.4057627,-8.947369,9.140826e-05,119.345276,1663,-5.871688,6.042273,-9.064131,3498.1791410446167,1663,0.14999999,,-2.826084,-10.826445,,908.2248947684907,254,-0.05263158,,26.9861,-1.4512866,10.826445,6.591516,1510378,1.0990994e-09,0.82325333,-1.042273
116.039825,400,0.14999999,10053.431,-3.4056666,3.6842105,,119.345276,1664,-5.872289,6.041725,3.7737634,3504.31351685524,1664,0.14999999,,-3.0501168,-10.826445,,908.2794471153846,254,-0.05263158,,26.98113,-0.13077247,10.826445,6.591516,1511377,1.0977789e-09,1.0294074,-1.0417253
114.90781,400,0.14999999,10058.471,-3.4062042,4.736842,0.00016673031,119.345276,1665,-5.87289,6.041124,4.672877,3511.634583711624,1665,0.14999999,,-4.304799,-10.826445,,908.1981981981982,254,0.05263158,,26.980894,-0.04046611,10.826445,6.591516,1512150,1.0964606e-09,1.1454372,-1.0411239
116.58385,400,0.14999999,10063.51,-3.4064605,-7.894737,,119.345276,1666,-5.8734903,6.040522,-7.9436016,3518.5796744823456,1666,0.14999999,,-3.9510393,-10.826445,,908.0270108043218,254,-0.05263158,,26.980825,-0.038714986,10.826445,6.591516,1512773,1.0951446e-09,0.95095485,-1.0405222
