ReturnAbsMax,AvgEpLen,MinEpLen,TimeElapsed,IWMean,NumTrajectories,ReturnMin,ReturnLastEpisode,IWFirstEpisode,ReturnStepMax,MountainCar_std0_higher,Bound,DenMISEMeanLog,DenMISELogFirst,NumTrainableParams,GridSize,Regret,IWMin,IWLastEpisode,TimestepsSoFar,Delta,IWMax,ReturnMax,MountainCar_mu1_higher,Regret/t,ActionIn1,ReturnMean,DenMISELogLast,Iteration,MountainCar_mu0_higher,MountainCar_std1_higher
12.77841,903.5411140583554,186,7730.110584259033,0.9638143,2262,-12.544488,-0.6579623,,126.05372,0.14999999,27.649317,-3.4176269,-5.5645423,,400,13625.607,,,2043810,5.940682e-10,118.7905,12.77841,-7.894737,6.0236993,-7.011328,-1.0236993,-2.763918,2262,0.36842105,0.14999999
12.77841,903.5832965090588,186,7736.512126922607,0.99550664,2263,-12.544488,-0.8422681,,126.05372,0.14999999,27.646809,-3.4187808,-5.5649843,,400,13631.45,,,2044809,5.9354327e-10,118.35418,12.77841,4.736842,6.023619,4.86523,-1.0236192,-5.9763346,2263,0.36842105,0.14999999
12.77841,903.6254416961131,186,7743.663755655289,1.1870933,2264,-12.544488,-0.20649874,,126.05372,0.14999999,27.639624,-3.4186606,-5.5654263,,400,13636.656,,,2045808,5.930191e-10,97.6003,12.77841,10.0,6.023258,9.87161,-1.0232583,-3.1231399,2264,0.05263158,0.14999999
12.77841,903.4286975717439,186,7749.728704690933,1.0490571,2265,-12.544488,0.953239,,126.05372,0.14999999,27.613659,-3.418249,-5.565868,,400,13640.703,,,2046266,5.9249555e-10,251.35371,12.77841,2.631579,6.0223856,3.2468731,-1.0223856,-2.6547754,2265,1.0,0.14999999
12.77841,903.4708737864078,186,7756.801014661789,0.85747755,2266,-12.544488,-2.9671156,,126.05372,0.14999999,27.604582,-3.4186046,-5.5663095,,400,13648.67,,,2047265,5.9197275e-10,122.83442,12.77841,10.0,6.023244,10.578168,-1.0232438,-4.2354703,2266,0.57894737,0.14999999
12.77841,903.5130127922364,186,7763.036454200745,0.9866999,2267,-12.544488,-1.4796898,,126.05372,0.14999999,27.592829,-3.4184072,-5.5667505,,400,13655.15,,,2048264,5.9145056e-10,111.15118,12.77841,6.8421054,6.023445,6.1997614,-1.0234451,-2.8137007,2267,-0.36842105,0.14999999
12.77841,903.5370370370371,186,7770.20007109642,1.0668316,2268,-12.544488,-0.2266439,26.663088,126.05372,0.14999999,27.573652,-3.4191875,-5.5671916,,400,13660.377,,,2049222,5.909291e-10,115.25396,12.77841,-0.5263158,6.0230937,-0.6467966,-1.0230938,-5.1586857,2268,-0.05263158,0.14999999
12.77841,903.5791097399735,186,7777.606965065002,1.1978017,2269,-12.544488,-0.00010443629,,126.05372,0.14999999,27.573505,-3.419023,-5.555945,,400,13665.377,,,2050221,5.904084e-10,214.92432,12.77841,2.631579,6.022643,1.6260816,-1.022643,-3.0944276,2269,-1.0,0.14999999
12.77841,903.6101321585903,186,7784.852852106094,1.0018632,2270,-12.544488,-2.3486764,,126.05372,0.14999999,27.57145,-3.4190898,-5.5563855,,400,13672.726,,,2051195,5.898883e-10,115.428856,12.77841,-4.736842,6.023227,-4.7575803,-1.0232271,-3.7301373,2270,0.05263158,0.14999999
12.77841,903.6521356230735,186,7791.941582918167,0.9537781,2271,-12.544488,-0.0020153027,6.547348e-35,126.05372,0.14999999,27.566437,-3.4188194,-5.5568256,,400,13677.728,,,2052194,5.8936894e-10,222.50958,12.77841,1.5789474,6.0227776,2.4936762,-1.0227774,-2.7903237,2271,1.0,0.14999999
12.77841,903.6941021126761,186,7799.2060697078705,0.9388534,2272,-12.544488,-5.007245,,126.05372,0.14999999,27.56602,-3.4188435,-5.5572658,,400,13687.734,,,2053193,5.888502e-10,115.54709,12.77841,-6.8421054,6.0245314,-6.4150577,-1.0245312,-3.4008946,2272,0.05263158,0.14999999
12.77841,903.7360316761989,186,7806.613359451294,1.0488638,2273,-12.544488,-0.30162635,,126.05372,0.14999999,27.563328,-3.4187217,-5.557706,,400,13693.036,,,2054192,5.883322e-10,115.44141,12.77841,2.631579,6.024213,2.6659238,-1.0242131,-3.0639777,2273,0.05263158,0.14999999
12.77841,903.7779243623571,186,7814.371644496918,1.0311611,2274,-12.544488,-0.046652917,,126.05372,0.14999999,27.562223,-3.4184825,-5.558146,,400,13698.083,,4.098589e-11,2055191,5.878149e-10,115.73043,12.77841,3.6842105,6.023783,3.6341267,-1.0237832,-2.9045305,2274,0.05263158,0.14999999
12.77841,903.8197802197802,186,7822.165513515472,1.0155997,2275,-12.544488,-0.042268705,,126.05372,0.14999999,27.559452,-3.4182472,-5.5585856,,400,13703.125,,,2056190,5.872982e-10,134.32553,12.77841,-10.0,6.0233517,-9.525411,-1.0233518,-2.8955944,2275,0.7894737,0.14999999
12.77841,903.8615992970123,186,7829.56573677063,1.0886992,2276,-12.544488,-1.407154,,126.05372,0.14999999,27.558313,-3.4182632,-5.559025,,400,13709.532,,5.193971e-16,2057189,5.867823e-10,115.65011,12.77841,-8.947369,6.0235205,-8.85497,-1.0235205,-3.4492767,2276,0.05263158,0.14999999
12.77841,903.903381642512,186,7837.6356999874115,1.0500174,2277,-12.544488,-0.0017091001,,126.05372,0.14999999,27.55484,-3.417989,-5.5594645,,400,13714.534,,,2058188,5.86267e-10,192.41492,12.77841,6.8421054,6.023072,6.049363,-1.0230716,-2.865362,2277,-1.0,0.14999999
12.77841,903.850307287094,186,7843.564058303833,0.9742315,2278,-12.544488,-1.3455397,,126.05372,0.14999999,27.55054,-3.4177232,-5.559903,,400,13720.88,,,2058971,5.8575234e-10,130.29767,12.77841,8.947369,6.0232134,9.69833,-1.0232133,-2.8326774,2278,0.68421054,0.14999999
12.77841,903.8920579201404,186,7850.130261421204,1.1796528,2279,-12.544488,-2.972636,,126.05372,0.14999999,27.542362,-3.417541,-5.5603423,,400,13728.853,,,2059970,5.8523847e-10,132.15065,12.77841,-5.7894735,6.024069,-5.235081,-1.0240687,-2.9574437,2279,0.68421054,0.14999999
12.77841,903.9337719298246,186,7856.166624307632,0.72322017,2280,-12.544488,-1.4489735,,126.05372,0.14999999,27.535007,-3.417296,-5.560781,,400,13735.301,,,2060969,5.8472516e-10,133.97192,12.77841,6.8421054,6.024255,7.526202,-1.0242549,-3.0124164,2280,0.7894737,0.14999999
12.77841,903.9754493643139,186,7861.973389625549,0.9006629,2281,-12.544488,-3.3435152,,126.05372,0.14999999,27.480068,-3.417339,-5.561219,,400,13743.645,,,2061968,5.842126e-10,113.31961,12.77841,-3.6842105,6.025272,-3.7417548,-1.0252718,-3.2268672,2281,-0.15789473,0.14999999
12.77841,904.0170902716915,186,7868.095022201538,0.9094424,2282,-12.544488,-0.003539285,,126.05372,0.14999999,27.478823,-3.4171317,-5.561658,,400,13748.648,,,2062967,5.837007e-10,114.47986,12.77841,-10.0,6.024824,-9.399802,-1.024824,-2.8317883,2282,0.15789473,0.14999999
12.77841,904.0586946999562,186,7875.342689990997,1.043167,2283,-12.544488,-0.134275,,126.05372,0.14999999,27.47887,-3.4183059,-5.5620956,,400,13753.783,,,2063966,5.8318944e-10,130.4149,12.77841,4.736842,6.024434,4.2500186,-1.024434,-5.9923368,2283,-0.8947368,0.14999999
12.77841,904.1002626970228,186,7881.953727960587,0.94596344,2284,-12.544488,-1.2659061,9.85108e-25,126.05372,0.14999999,27.473326,-3.4189162,-5.562534,,400,13760.049,,,2064965,5.826789e-10,115.65557,12.77841,1.5789474,6.02454,2.0033345,-1.0245397,-4.8329573,2284,0.15789473,0.14999999
12.77841,904.141794310722,186,7889.109106302261,1.1212418,2285,-12.544488,-0.45585364,5.465365e-19,126.05372,0.14999999,27.464952,-3.4187055,-5.5629716,,400,13765.504,,,2065964,5.82169e-10,115.68867,12.77841,-1.5789474,6.024291,-1.8436493,-1.0242908,-2.8658228,2285,-0.15789473,0.14999999
12.77841,904.1832895888014,186,7895.997377157211,0.9484661,2286,-12.544488,-0.06961202,,126.05372,0.14999999,27.461662,-3.418472,-5.563409,,400,13770.574,,,2066963,5.816598e-10,115.91965,12.77841,4.736842,6.0238733,4.4230213,-1.0238732,-2.986541,2286,-0.2631579,0.14999999
12.77841,904.2247485789244,186,7903.140511751175,1.0070264,2287,-12.544488,-0.3548075,,126.05372,0.14999999,27.461105,-3.4182692,-5.5638466,,400,13775.929,,,2067962,5.811512e-10,115.87942,12.77841,-2.631579,6.0235806,-2.7088184,-1.0235807,-2.8868709,2287,0.15789473,0.14999999
12.77841,904.2661713286714,186,7911.309969425201,0.88014394,2288,-12.544488,-0.0024426375,,126.05372,0.14999999,27.442144,-3.4180272,-5.5642834,,400,13780.932,,,2068961,5.806433e-10,111.23172,12.77841,5.7894735,6.023134,5.2965846,-1.0231344,-2.855867,2288,-0.36842105,0.14999999
12.77841,904.1201397990388,186,7918.994432687759,0.99854094,2289,-12.544488,-0.44708616,,126.05372,0.14999999,27.43659,-3.4178445,-5.5647206,,400,13786.379,,,2069531,5.801361e-10,120.115364,12.77841,-2.631579,6.0228825,-3.6642754,-1.0228827,-2.8668647,2289,-0.68421054,0.14999999
12.77841,904.1615720524018,186,7926.064435243607,0.97779566,2290,-12.544488,-1.66908,,126.05372,0.14999999,27.427942,-3.4177513,-5.5651574,,400,13793.047,,,2070530,5.7962957e-10,101.367836,12.77841,8.947369,6.0231647,8.972386,-1.0231647,-3.1828928,2290,0.05263158,0.14999999
12.77841,903.9524225229158,186,7932.680168867111,0.8144097,2291,-12.544488,1.3500394,7.131116e-08,126.05372,0.14999999,27.42583,-3.4174192,-5.5655937,,400,13796.697,,,2070955,5.7912364e-10,135.30652,12.77841,0.5263158,6.022129,1.1587232,-1.0221289,-2.6198592,2291,0.7894737,0.14999999
12.77841,903.9938917975567,186,7940.783702850342,1.0937513,2292,-12.544488,-1.350641,,126.05372,0.14999999,27.425245,-3.4172642,-5.5660305,,400,13803.048,,,2071954,5.786184e-10,119.57516,12.77841,3.6842105,6.022272,4.464846,-1.0222723,-2.8607345,2292,0.36842105,0.14999999
12.77841,904.0353249018752,186,7948.652708768845,1.0732944,2293,-12.544488,-1.5793438,,126.05372,0.14999999,27.424625,-3.4172244,-5.5664663,,400,13809.627,,,2072953,5.7811383e-10,136.10114,12.77841,-7.894737,6.0225153,-7.2885137,-1.0225153,-3.3993814,2293,0.7894737,0.14999999
12.77841,904.0767218831735,186,7954.286060094833,0.99314696,2294,-12.544488,-3.3985717,,126.05372,0.14999999,27.416014,-3.4179537,-5.5669026,,400,13818.025,,,2073952,5.776099e-10,116.202225,12.77841,-5.7894735,6.023551,-5.945311,-1.023551,-5.141408,2294,-0.2631579,0.14999999
12.77841,904.118082788671,186,7961.40092587471,1.037353,2295,-12.544488,-0.36035404,0.14335653,126.05372,0.14999999,27.39801,-3.41819,-5.5673385,,400,13823.387,,,2074951,5.771067e-10,116.15525,12.77841,0.5263158,6.023262,0.4003327,-1.023262,-3.9364169,2295,-0.2631579,0.14999999
12.77841,904.1594076655052,186,7969.063787937164,0.8254971,2296,-12.544488,-0.17858312,,126.05372,0.14999999,27.395657,-3.4180899,-5.5677114,,400,13828.564,,,2075950,5.7660404e-10,190.60316,12.77841,-10.0,6.022894,-10.863724,-1.0228941,-3.2075043,2296,-1.0,0.14999999
12.77841,904.2006965607314,186,7976.2914361953735,0.79705995,2297,-12.544488,-2.417015,,126.05372,0.14999999,27.389725,-3.419221,-5.5681467,,400,13835.982,,,2076949,5.7610217e-10,118.868805,12.77841,-5.7894735,6.023501,-6.5385504,-1.023501,-5.821039,2297,-0.57894737,0.14999999
12.77841,904.2419495213229,186,7983.767820119858,1.0410756,2298,-12.544488,-1.2701818,,126.05372,0.14999999,27.367363,-3.4190857,-5.568582,,400,13842.252,,4.127452e-14,2077948,5.7560096e-10,114.68086,12.77841,-6.8421054,6.023608,-7.0678353,-1.0236083,-2.893197,2298,-0.15789473,0.14999999
12.77841,904.2831665941713,186,7990.781315088272,0.9934874,2299,-12.544488,-0.13321409,,126.05372,0.14999999,27.36018,-3.4187849,-5.5690174,,400,13847.385,,,2078947,5.751003e-10,106.168976,12.77841,8.947369,6.023221,9.316892,-1.0232211,-2.751174,2299,0.36842105,0.14999999
12.77841,904.324347826087,186,7996.913485527039,0.8901413,2300,-12.544488,-0.62985736,9.4713955,126.05372,0.14999999,27.324553,-3.4184978,-5.5694523,,400,13853.016,,,2079946,5.746003e-10,114.435974,12.77841,-0.5263158,6.0230503,-0.73943406,-1.0230501,-2.7356539,2300,-0.2631579,0.14999999
12.77841,904.3654932637984,186,8004.4521362781525,0.9579202,2301,-12.544488,-0.0147087425,,126.05372,0.14999999,27.321505,-3.418442,-5.5657773,,400,13858.029,,3.7908595e-36,2080945,5.74101e-10,114.51785,12.77841,-2.631579,6.0226116,-2.8021333,-1.0226119,-3.1668773,2301,-0.2631579,0.14999999
12.77841,904.4066029539531,186,8012.196141719818,0.80743116,2302,-12.544488,-0.055221427,,126.05372,0.14999999,27.318848,-3.4181793,-5.5662117,,400,13863.085,,2.1418864e-10,2081944,5.736023e-10,114.00668,12.77841,-3.6842105,6.0221915,-4.0472264,-1.0221915,-2.7572165,2302,0.2631579,0.14999999
12.77841,904.4476769431177,186,8018.55224609375,0.8956683,2303,-12.544488,-0.013642964,,126.05372,0.14999999,27.318344,-3.419732,-5.566646,,400,13868.099,,,2082943,5.731043e-10,118.993,12.77841,2.631579,6.021754,2.079032,-1.0217537,-6.791185,2303,-0.57894737,0.14999999
12.77841,904.4887152777778,186,8026.087189435959,1.0160707,2304,-12.544488,-0.87820256,8.912314e-25,126.05372,0.14999999,27.317802,-3.4195607,-5.56708,,400,13873.977,,3.6658927e-12,2083942,5.7260685e-10,115.29552,12.77841,1.5789474,6.0216913,1.2496488,-1.0216914,-2.9045002,2304,-0.2631579,0.14999999
12.77841,904.5297180043384,186,8032.778342723846,1.0735837,2305,-12.544488,-0.48424572,,126.05372,0.14999999,27.315168,-3.419417,-5.567514,,400,13879.461,,,2084941,5.7211014e-10,216.09026,12.77841,-2.631579,6.021458,-3.5981069,-1.0214583,-3.08606,2305,-1.0,0.14999999
12.77841,904.570685169124,186,8039.41718006134,0.8662802,2306,-12.544488,-1.930094,,126.05372,0.14999999,27.315624,-3.4192274,-5.567948,,400,13886.391,,,2085940,5.716141e-10,184.49103,12.77841,-7.894737,6.021852,-9.360548,-1.0218521,-3.023906,2306,-1.0,0.14999999
12.77841,904.6116168183788,186,8046.723970413208,0.91874105,2307,-12.544488,-2.5243049,,126.05372,0.14999999,27.315125,-3.4202888,-5.5683813,,400,13893.916,,3.1384646e-38,2086939,5.7111865e-10,115.456375,12.77841,-10.0,6.0225034,-10.227317,-1.0225035,-5.71183,2307,-0.2631579,0.14999999
12.77841,904.6525129982668,186,8054.27014040947,0.96816313,2308,-12.544488,-0.06988313,,126.05372,0.14999999,27.315325,-3.4200692,-5.5688148,,400,13898.985,,,2087938,5.706238e-10,102.76936,12.77841,8.947369,6.022091,8.006344,-1.0220907,-2.8194542,2308,-0.7894737,0.14999999
12.77841,904.5262018189693,186,8060.743075847626,1.0775268,2309,-12.544488,-1.0522935,,126.05372,0.14999999,27.309067,-3.42002,-5.569248,,400,13905.037,,,2088551,5.7012967e-10,119.10443,12.77841,4.736842,6.022104,4.0096188,-1.0221038,-3.2591395,2309,-0.57894737,0.14999999
12.77841,904.5670995670996,186,8068.276824951172,0.8362689,2310,-12.544488,-0.8879923,,126.05372,0.14999999,27.29951,-3.4197867,-5.569681,,400,13910.926,,,2089550,5.6963617e-10,107.871544,12.77841,7.894737,6.022046,6.873169,-1.0220459,-2.9402585,2310,-0.7894737,0.14999999
12.77841,904.3963652098658,186,8074.73233795166,0.88880306,2311,-12.544488,-0.4061189,,126.05372,0.14999999,27.297932,-3.4207075,-5.5701137,,400,13916.332,,,2090060,5.691433e-10,119.42586,12.77841,-8.947369,6.021779,-9.422991,-1.0217793,-5.3705125,2311,-0.57894737,0.14999999
12.77841,904.4372837370242,186,8082.052803039551,0.952442,2312,-12.544488,-0.6145353,,126.05372,0.14999999,27.2975,-3.4205124,-5.5705466,,400,13921.946,,,2091059,5.6865107e-10,113.34485,12.77841,3.6842105,6.021603,3.23771,-1.0216031,-2.8441162,2312,-0.15789473,0.14999999
12.77841,904.4781668828361,186,8090.415496826172,0.901128,2313,-12.544488,-0.15249336,8.532481e-20,126.05372,0.14999999,27.297667,-3.4206262,-5.5709786,,400,13927.099,,,2092058,5.6815946e-10,116.10165,12.77841,-1.5789474,6.0212274,-1.2046696,-1.0212274,-3.6217036,2313,0.2631579,0.14999999
12.77841,904.519014693172,186,8098.631138801575,1.0712272,2314,-12.544488,-0.3980417,1.9038669e-29,126.05372,0.14999999,27.296902,-3.4203982,-5.571411,,400,13932.497,,0.010933285,2093057,5.676685e-10,315.998,12.77841,-1.5789474,6.020958,-0.40197313,-1.0209581,-2.7784622,2314,1.0,0.14999999
12.77841,904.5598272138229,186,8105.581194400787,0.9792197,2315,-12.544488,-5.000691,,126.05372,0.14999999,27.296572,-3.420532,-5.571843,,400,13942.498,,,2094056,5.671782e-10,114.03974,12.77841,-4.736842,6.0226774,-4.9416637,-1.0226772,-3.7619054,2315,-0.15789473,0.14999999
12.77841,904.6006044905008,186,8111.993222475052,0.9087961,2316,-12.544488,-0.050389502,,126.05372,0.14999999,27.29405,-3.4203105,-5.572275,,400,13947.548,,,2095055,5.666885e-10,113.50039,12.77841,2.631579,6.0222573,2.3719487,-1.0222573,-2.8705258,2316,-0.15789473,0.14999999
12.77841,904.641346568839,186,8118.746792078018,0.8544126,2317,-12.544488,-0.04514752,,126.05372,0.14999999,27.29157,-3.4202325,-5.5727067,,400,13952.594,,,2096054,5.661995e-10,115.782646,12.77841,-4.736842,6.021836,-4.255675,-1.0218357,-3.1354928,2317,0.2631579,0.14999999
12.77841,904.6820534943918,186,8126.350768566132,1.1961644,2318,-12.544488,-0.09688119,,126.05372,0.14999999,27.286549,-3.4208496,-5.573138,,400,13957.689,,,2097053,5.6571103e-10,113.8137,12.77841,-8.947369,6.0214367,-8.927239,-1.0214366,-4.689053,2318,-0.15789473,0.14999999
12.77841,904.7227253126348,186,8134.105334997177,1.070467,2319,-12.544488,-0.05055598,10.560129,126.05372,0.14999999,27.283014,-3.4206707,-5.5735693,,400,13962.74,,,2098052,5.652232e-10,114.13402,12.77841,-0.5263158,6.021018,-0.46064365,-1.021018,-3.1805935,2319,0.15789473,0.14999999
12.77841,904.7633620689655,186,8140.679669380188,0.9113816,2320,-12.544488,-0.00020943594,,126.05372,0.14999999,27.28056,-3.4204018,-5.569457,,400,13967.74,,,2099051,5.647361e-10,114.76609,12.77841,-7.894737,6.020578,-7.7693315,-1.0205779,-2.8486528,2320,-0.15789473,0.14999999
12.77841,904.8039638087032,186,8147.884131193161,1.2810127,2321,-12.544488,-0.0007185211,,126.05372,0.14999999,27.279472,-3.420291,-5.569888,,400,13972.742,,,2100050,5.6424954e-10,139.31453,12.77841,-3.6842105,6.0201387,-3.0207505,-1.0201386,-3.0600672,2321,0.7894737,0.14999999
12.77841,904.8445305770887,186,8154.793793916702,1.0012374,2322,-12.544488,-1.3248674,,126.05372,0.14999999,27.27761,-3.419966,-5.570319,,400,13979.066,,,2101049,5.6376365e-10,118.06412,12.77841,-7.894737,6.02027,-8.373539,-1.0202698,-2.9194252,2322,-0.57894737,0.14999999
12.77841,904.8850624192854,186,8161.725546836853,0.9061014,2323,-12.544488,-1.1777813,,126.05372,0.14999999,27.2763,-3.4204748,-5.5707493,,400,13985.244,,,2102048,5.6327837e-10,107.35548,12.77841,7.894737,6.0203376,7.1157775,-1.0203376,-4.588461,2323,0.05263158,0.14999999
12.77841,904.7078313253012,186,8168.743844032288,1.0599219,2324,-12.544488,0.5544499,1.9459148e-06,126.05372,0.14999999,27.2709,-3.4223557,-5.57118,,400,13989.689,,,2102541,5.627937e-10,124.425316,12.77841,0.5263158,6.01966,-0.24811369,-1.01966,-7.684479,2324,-0.7894737,0.14999999
12.77841,904.7483870967742,186,8175.7390723228455,1.0253246,2325,-12.544488,-0.9290197,,126.05372,0.14999999,27.269985,-3.4222038,-5.57161,,400,13995.619,,,2103540,5.623097e-10,248.2004,12.77841,8.947369,6.019621,9.809775,-1.019621,-3.1092227,2325,1.0,0.14999999
12.77841,904.7889079965606,186,8182.699986934662,1.0956557,2326,-12.544488,-3.3389726,,126.05372,0.14999999,27.267883,-3.4220262,-5.57204,,400,14003.958,,,2104539,5.618263e-10,289.27795,12.77841,4.736842,6.0206184,5.764792,-1.0206182,-2.9979608,2326,1.0,0.14999999
12.77841,904.8293940696175,186,8189.292099237442,0.94954586,2327,-12.544488,-2.3030567,,126.05372,0.14999999,27.26487,-3.422582,-5.5724697,,400,14011.261,,,2105538,5.613435e-10,114.53479,12.77841,-7.894737,6.021169,-7.7371316,-1.0211692,-4.7654376,2327,0.15789473,0.14999999
12.77841,904.8698453608248,186,8196.114671707153,1.0146937,2328,-12.544488,-0.03109627,,126.05372,0.14999999,27.262316,-3.4223413,-5.5729,,400,14016.292,,,2106537,5.608614e-10,120.17231,12.77841,-3.6842105,6.020744,-4.1644306,-1.020744,-2.7952423,2328,-0.57894737,0.14999999
12.77841,904.910261914985,186,8203.367757081985,1.1043224,2329,-12.544488,-0.5573865,4.7379963e-06,126.05372,0.14999999,27.259752,-3.4220705,-5.573329,,400,14021.85,,,2107536,5.6037985e-10,140.93845,12.77841,-0.5263158,6.020545,0.19821322,-1.020545,-2.7886386,2329,0.7894737,0.14999999
12.77841,904.950643776824,186,8210.946016550064,1.1407002,2330,-12.544488,-2.1299627,4.4708437e-31,126.05372,0.14999999,27.257706,-3.4218142,-5.573758,,400,14028.9795,,,2108535,5.5989896e-10,140.89813,12.77841,1.5789474,6.021021,2.4474854,-1.0210211,-2.9038591,2330,0.7894737,0.14999999
12.77841,904.990990990991,186,8217.99524974823,0.936912,2331,-12.544488,-2.6599007,,126.05372,0.14999999,27.25409,-3.4215987,-5.5741873,,400,14036.639,,,2109534,5.594187e-10,116.46505,12.77841,-6.8421054,6.021724,-6.7171125,-1.0217242,-3.0361693,2331,0.2631579,0.14999999
12.77841,905.0313036020583,186,8225.723048448563,0.9420005,2332,-12.544488,-0.08243611,,126.05372,0.14999999,27.248348,-3.4222014,-5.5746164,,400,14041.722,,3.8878232e-05,2110533,5.58939e-10,116.02184,12.77841,-5.7894735,6.0213213,-5.793325,-1.0213214,-4.7485456,2332,0.2631579,0.14999999
12.77841,905.0715816545221,186,8232.913902044296,1.2541012,2333,-12.544488,-0.27644286,,126.05372,0.14999999,27.241581,-3.4228578,-5.575045,,400,14046.998,,,2111532,5.5845994e-10,107.91275,12.77841,7.894737,6.0210023,7.7522593,-1.0210022,-4.879542,2333,-0.2631579,0.14999999
12.77841,904.8320479862896,186,8239.258227586746,0.87197113,2334,-12.544488,2.816353,1.2508903e-27,126.05372,0.14999999,27.24009,-3.4226067,-5.575474,,400,14049.182,,,2111878,5.5798144e-10,193.24557,12.77841,-1.5789474,6.019358,-2.4789896,-1.019358,-3.0698638,2334,-1.0,0.14999999
12.77841,904.8723768736617,186,8247.341538906097,1.0761808,2335,-12.544488,-1.9374684,,126.05372,0.14999999,27.240576,-3.422625,-5.575902,,400,14056.119,,,2112877,5.5750365e-10,100.90405,12.77841,10.0,6.019751,10.141003,-1.0197512,-3.3147676,2335,0.2631579,0.14999999
12.77841,904.6472602739726,186,8254.525881290436,1.1651307,2336,-12.544488,1.5980867,,126.05372,0.14999999,27.240149,-3.4225204,-5.57633,,400,14059.521,,,2113256,5.570265e-10,115.46767,12.77841,4.736842,6.0186305,5.118381,-1.0186305,-3.237738,2336,0.15789473,0.14999999
