ReturnMin,Delta,MinEpLen,MountainCar_mu1_higher,MountainCar_std1_higher,DenMISELogLast,ReturnAbsMax,DenMISEMeanLog,Regret/t,MountainCar_std0_higher,ReturnStepMax,TimestepsSoFar,DenMISELogFirst,ActionIn1,NumTrainableParams,IWMean,IWLastEpisode,Bound,TimeElapsed,IWMax,Regret,GridSize,ReturnMax,Iteration,NumTrajectories,ReturnMean,AvgEpLen,IWMin,ReturnLastEpisode,MountainCar_mu0_higher,IWFirstEpisode
-3.2591913,2.1108564e-09,999,-10.0,1.5,0.77815354,3.2591913,-30.69705,6.868389,0.14999999,32.750347,378621,-30.819862,-12.400302,,1.6654667e+25,0.23121248,inf,736.9506721496582,1.3300636e+26,2603.1194,400,,379,379,-1.8683889,999.0,,-2.2603273,-1.0,9.157404e-05
-3.2591913,2.099761e-09,999,-10.0,1.5,-35.630486,3.2591913,-30.710892,6.869227,0.14999999,32.750347,379620,-30.822498,-9.6195965,,1.6653389e+25,1140921200000000.0,inf,738.4516177177429,1.33355885e+26,2610.3062,400,,380,380,-1.869227,999.0,,-2.1868687,-1.0,9.1815746e-05
-3.2591913,2.0887534e-09,999,-10.0,1.5,-39.399597,3.2591913,-30.734545,6.8690996,0.14999999,32.750347,380619,-30.825125,-10.3789835,,1.6652102e+25,6.005018e+16,inf,739.892251253128,1.3370583e+26,2617.127,400,,381,381,-1.8690996,999.0,,-1.8207188,-1.0,9.2057206e-05
-3.2591913,2.077832e-09,999,-10.0,1.5,-8.972365,3.2591913,-30.678427,6.869741,0.14999999,32.750347,381618,-30.827747,-10.769352,,1.6650814e+25,4401.3457,inf,741.3030903339386,1.3405567e+26,2624.2412,400,,382,382,-1.8697411,999.0,,-2.1141524,-1.0,9.229896e-05
-3.2591913,2.066996e-09,999,-10.0,1.5,-1.5453808,3.2591913,-30.603199,6.8710265,0.14999999,32.750347,382617,-30.83036,-11.259607,,1.664952e+25,2.0752199,inf,742.7160315513611,1.3440539e+26,2631.603,400,,383,383,-1.8710265,999.0,,-2.3620336,-1.0,9.254045e-05
-3.2591913,2.0562443e-09,999,-10.0,1.5,1.1788112,3.2591913,-30.52127,6.8724318,0.14999999,32.750347,383616,-30.832968,-12.995206,,1.6648264e+25,0.1281195,inf,744.1399326324463,1.3475553e+26,2639.014,400,,384,384,-1.8724319,999.0,,-2.4106991,-1.0,9.278205e-05
-3.2591913,2.0455764e-09,999,-10.0,1.5,-61.215286,3.2591913,-30.601833,6.872292,0.14999999,32.750347,384615,-30.83557,-12.077184,,1.6930771e+25,1.0925164e+26,inf,745.6211066246033,1.3510502e+26,2645.8325,400,,385,385,-1.8722919,999.0,,-1.8185571,-1.0,9.302375e-05
-3.2591913,2.034991e-09,999,-10.0,1.5,-32.03322,3.2591913,-30.60638,6.871266,0.14999999,32.750347,385614,-30.838163,-9.933009,,1.6929503e+25,24999677000000.0,inf,747.0835132598877,1.354549e+26,2652.3086,400,,386,386,-1.8712658,999.0,,-1.4761916,-1.0,9.3265364e-05
-3.2591913,2.024488e-09,999,-10.0,1.5,-22.755402,3.2591913,-30.586916,6.8711815,0.14999999,32.750347,386613,-30.840752,-10.277929,,1.6928225e+25,4201040000.0,inf,748.5542895793915,1.3580465e+26,2659.1472,400,,387,387,-1.8711816,999.0,,-1.838652,-1.0,9.350707e-05
-3.2591913,2.0140658e-09,999,-10.0,1.5,-10.207186,3.2591913,-30.535217,6.8714247,0.14999999,32.750347,387612,-30.843332,-11.868432,,1.6926988e+25,16858.828,inf,750.0323915481567,1.3615479e+26,2666.1128,400,,388,388,-1.8714246,999.0,,-1.9654547,-1.0,9.374869e-05
-3.2591913,2.003724e-09,999,-10.0,1.5,-17.454773,3.2591913,-30.50242,6.8708925,0.14999999,32.750347,388611,-30.845905,-12.699844,,1.6925695e+25,20267934.0,inf,751.5020282268524,1.3650427e+26,2672.7773,400,,389,389,-1.8708926,999.0,,-1.6645174,-1.0,9.3990224e-05
-3.2591913,1.9934618e-09,999,-10.0,1.5,-59.237732,3.2591913,-30.576918,6.8711905,0.14999999,32.750347,389610,-30.848473,-8.852019,,1.6975059e+25,1.9742649e+25,inf,752.9686737060547,1.36854125e+26,2679.7642,400,,390,390,-1.8711904,999.0,,-1.9870739,-1.0,9.423183e-05
-3.2591913,1.983278e-09,999,-10.0,1.5,-61.23075,3.2591913,-30.656132,6.8709197,0.14999999,32.750347,390609,-30.851034,-8.162654,,1.7227223e+25,9.911529e+25,inf,754.4464209079742,1.3720382e+26,2686.5295,400,,391,391,-1.8709196,999.0,,-1.7652394,-1.0,9.447352e-05
-3.2591913,1.973172e-09,999,-10.0,1.5,-61.233303,3.2591913,-30.734947,6.8700905,0.14999999,32.750347,391608,-30.853588,-13.713475,,1.7329791e+25,4.075045e+25,inf,755.933497428894,1.3755389e+26,2693.0757,400,,392,392,-1.8700907,999.0,,-1.5459985,-1.0,9.471511e-05
-3.2591913,1.9631432e-09,999,-10.0,1.5,-61.23585,3.2591913,-30.813385,6.8703885,0.14999999,32.750347,392607,-30.856136,-8.835037,,1.7468406e+25,5.5006683e+25,inf,757.396744966507,1.3790328e+26,2700.0625,400,,393,393,-1.8703884,999.0,,-1.9870323,-1.0,9.495678e-05
-3.2591913,1.9531905e-09,999,-10.0,1.5,-61.23839,3.2591913,-30.891434,6.8705363,0.14999999,32.750347,393606,-30.858677,-11.650867,,1.7711912e+25,9.647751e+25,inf,758.8558328151703,1.38253025e+26,2706.9912,400,,394,394,-1.8705362,999.0,,-1.9286532,-1.0,9.5198324e-05
-3.2591913,1.943314e-09,999,-10.0,1.5,-6.357959,3.2591913,-30.830147,6.8709598,0.14999999,32.750347,394605,-30.861212,-13.903874,,1.771059e+25,362.2325,inf,760.2979507446289,1.38603135e+26,2714.029,400,,395,395,-1.8709596,999.0,,-2.0377972,-1.0,9.5439944e-05
-3.2591913,1.9335116e-09,999,-10.0,1.5,-61.243458,3.2591913,-30.907764,6.8712606,0.14999999,32.750347,395604,-30.86374,-10.978686,,1.7819712e+25,4.373937e+25,inf,761.7278020381927,1.38952535e+26,2721.019,400,,396,396,-1.8712605,999.0,,-1.9900972,-1.0,9.568164e-05
-3.2591913,1.9237831e-09,999,-10.0,1.5,1.9231802,3.2591913,-30.825891,6.8710747,0.14999999,32.750347,396603,-30.866262,-8.084183,,1.7818363e+25,0.100646354,inf,763.1127305030823,1.39302285e+26,2727.8167,400,,397,397,-1.8710747,999.0,,-1.7975286,-1.0,9.59232e-05
-3.2591913,1.9141282e-09,999,-10.0,1.5,-61.248493,3.2591913,-30.903154,6.8720465,0.14999999,32.750347,397602,-30.868778,-13.024589,,1.788597e+25,2.744804e+25,inf,764.5102276802063,1.3965239e+26,2735.0745,400,,398,398,-1.8720464,999.0,,-2.2578192,-1.0,9.616483e-05
-3.2591913,1.9045454e-09,999,-10.0,1.5,-61.251003,3.2591913,-30.980022,6.871804,0.14999999,32.750347,398601,-30.871288,-9.481232,,1.8155985e+25,1.08263415e+26,inf,765.9692628383636,1.4000176e+26,2741.85,400,,399,399,-1.8718045,999.0,,-1.775482,-1.0,9.640651e-05
-3.2591913,1.8950346e-09,999,-10.0,1.5,-49.54134,3.2591913,-31.027256,6.8718324,0.14999999,32.750347,399600,-30.87379,-9.591751,,1.8154648e+25,1.3848756e+21,inf,767.4545607566833,1.4035147e+26,2748.733,400,,400,400,-1.8718323,999.0,,-1.8829465,-1.0,9.6648066e-05
-3.2591913,1.7106867e-09,999,-10.0,1.5,-55.484615,3.2591913,-31.089062,6.8734403,0.14999999,32.750347,400599,-30.876287,-10.574479,,1.815392e+25,2.2783084e+23,inf,768.8513565063477,1.4070153e+26,2756.2495,441,,401,401,-1.8734404,999.0,,-2.5166526,-1.0,9.688967e-05
-3.2591913,1.7021864e-09,999,-10.0,1.5,-0.17794383,3.2591913,-31.012989,6.872219,0.14999999,32.750347,401598,-30.878778,-8.646505,,1.81526e+25,0.46836472,inf,888.8291337490082,1.4105083e+26,2762.6318,441,,402,402,-1.8722188,999.0,,-1.3823773,-1.0,9.713133e-05
-3.2591913,1.6937493e-09,999,-10.0,1.5,-61.26098,3.2591913,-31.088858,6.873278,0.14999999,32.750347,402597,-30.881262,-8.386851,,1.8276322e+25,5.0396735e+25,inf,890.783105134964,1.4140101e+26,2769.9312,441,,403,403,-1.8732781,999.0,,-2.2991521,-1.0,9.737284e-05
-3.2591913,1.6853747e-09,999,-10.0,1.5,-61.26346,3.2591913,-31.164354,6.874533,0.14999999,32.750347,403596,-30.883741,-11.571156,,1.8355308e+25,3.2434606e+25,inf,892.7250275611877,1.4175044e+26,2777.3115,441,,404,404,-1.8745332,999.0,,-2.3803072,-1.0,9.7614575e-05
-3.2591913,1.6770622e-09,999,-10.0,1.5,-3.5245557,3.2591913,-31.096924,6.8751745,0.14999999,32.750347,404595,-30.886213,-7.9973893,,1.8353996e+25,19.647913,inf,894.7013568878174,1.4210018e+26,2784.4458,441,,405,405,-1.8751746,999.0,,-2.1342988,-1.0,9.785617e-05
-3.2591913,1.668811e-09,999,-10.0,1.5,-61.268394,3.2591913,-31.172052,6.8759375,0.14999999,32.750347,405594,-30.88868,-10.639714,,1.8424407e+25,2.9126922e+25,inf,896.6531572341919,1.424497e+26,2791.6304,441,,406,406,-1.8759372,999.0,,-2.1847541,-1.0,9.80978e-05
-3.2591913,1.6606203e-09,999,-10.0,1.5,-0.58918613,3.2591913,-31.097723,6.875735,0.14999999,32.750347,406593,-30.89114,-8.530405,,1.8423109e+25,1.2289162,inf,898.5781276226044,1.4279954e+26,2798.424,441,,407,407,-1.8757348,999.0,,-1.7935652,-1.0,9.833947e-05
-3.2591913,1.65249e-09,999,-10.0,1.5,-61.273308,3.2591913,-31.172493,6.8782115,0.14999999,32.750347,407592,-30.893593,-11.410475,,1.8442072e+25,8.2746306e+24,inf,900.5306117534637,1.4314914e+26,2806.3103,441,,408,408,-1.8782115,999.0,,-2.886236,-1.0,9.8580975e-05
-3.2591913,1.6444196e-09,999,-10.0,1.5,-1.7291629,3.2591913,-31.101309,6.878191,0.14999999,32.750347,408591,-30.896042,-10.369959,,1.8440795e+25,3.8414848,inf,902.5064654350281,1.4349905e+26,2813.1802,441,,409,409,-1.8781911,999.0,,-1.8699524,-1.0,9.88227e-05
-3.2591913,1.6364078e-09,999,-10.0,1.5,-4.213942,3.2591913,-31.036537,6.8773994,0.14999999,32.750347,409590,-30.898483,-10.116095,,1.8439492e+25,33.418377,inf,904.4541640281677,1.43848725e+26,2819.734,441,,410,410,-1.8773997,999.0,,-1.5536959,-1.0,9.906426e-05
-3.2591913,1.6284544e-09,999,-10.0,1.5,-18.527824,3.2591913,-31.006907,6.877969,0.14999999,32.750347,410589,-30.900919,-10.110703,,1.843823e+25,56995360.0,inf,906.393935918808,1.4419814e+26,2826.8452,441,,411,411,-1.8779689,999.0,,-2.1112976,-1.0,9.930584e-05
-3.2591913,1.6205589e-09,999,-10.0,1.5,-15.768094,3.2591913,-30.970722,6.8779745,0.14999999,32.750347,411588,-30.903349,-10.219963,,1.8436938e+25,4173842.2,inf,908.3524031639099,1.4454787e+26,2833.7253,441,,412,412,-1.8779743,999.0,,-1.8802043,-1.0,9.954745e-05
-3.2591913,1.6127206e-09,999,-10.0,1.5,-13.3656845,3.2591913,-30.928888,6.878353,0.14999999,32.750347,412587,-30.905773,-11.362323,,1.843563e+25,367264.3,inf,910.2847349643707,1.4489733e+26,2840.7598,441,,413,413,-1.878353,999.0,,-2.0343218,-1.0,9.978907e-05
-3.2591913,1.6049391e-09,999,-10.0,1.5,-1.1424614,3.2591913,-30.857735,6.8782325,0.14999999,32.750347,413586,-30.908192,-9.656008,,1.8434356e+25,2.1440759,inf,912.1895794868469,1.4524708e+26,2847.5884,441,,414,414,-1.8782325,999.0,,-1.8285645,-1.0,0.0001000307
-3.2591913,1.5972136e-09,999,-10.0,1.5,-32.854458,3.2591913,-30.863329,6.877553,0.14999999,32.750347,414585,-30.910604,-10.194999,,1.8433112e+25,75625150000000.0,inf,914.3600826263428,1.4559656e+26,2854.1846,441,,415,415,-1.8775529,999.0,,-1.5961227,-1.0,0.000100272344
-3.2591913,1.589544e-09,999,-10.0,1.5,-18.634558,3.2591913,-30.834717,6.878685,0.14999999,32.750347,415584,-30.913012,-10.5925665,,1.8431847e+25,44511644.0,inf,916.7014195919037,1.4594633e+26,2861.533,441,,416,416,-1.8786851,999.0,,-2.3485963,-1.0,0.000100514
-3.2591913,1.5819295e-09,999,-10.0,1.5,-0.018634994,3.2591913,-30.761597,6.8769264,0.14999999,32.750347,416583,-30.915413,-12.414353,,1.8430562e+25,0.1644707,inf,919.2784421443939,1.4629583e+26,2867.6782,441,,417,417,-1.8769265,999.0,,-1.1453502,-1.0,0.00010075566
-3.2591913,1.5743695e-09,999,-10.0,1.5,-42.57589,3.2591913,-30.790634,6.8769617,0.14999999,32.750347,417582,-30.917809,-13.094002,,1.8429304e+25,1.4018663e+18,inf,921.7449145317078,1.466456e+26,2874.5698,441,,418,418,-1.8769616,999.0,,-1.8915265,-1.0,0.00010099732
-3.2591913,1.5668635e-09,999,-10.0,1.5,-61.29991,3.2591913,-30.864227,6.8758,0.14999999,32.750347,418581,-30.920197,-7.784704,,1.8559076e+25,5.491234e+25,inf,924.1494572162628,1.4699508e+26,2880.9602,441,,419,419,-1.8757999,999.0,,-1.3902357,-1.0,0.000101238795
-3.2591913,1.5594112e-09,999,-10.0,1.5,-61.302296,3.2591913,-30.937468,6.8747845,0.14999999,32.750347,419580,-30.92258,-12.106557,,1.8609713e+25,2.17921e+25,inf,926.5573093891144,1.4734484e+26,2887.4094,441,,420,420,-1.8747844,999.0,,-1.4492389,-1.0,0.00010148045
-3.2591913,1.5520119e-09,999,-10.0,1.5,-19.006464,3.2591913,-30.909908,6.8759146,0.14999999,32.750347,420579,-30.92496,-10.790116,,1.8608493e+25,64273668.0,inf,929.0312132835388,1.4769431e+26,2894.76,441,,421,421,-1.8759145,999.0,,-2.3506212,-1.0,0.00010172211
-3.2591913,1.544665e-09,999,-10.0,1.5,0.63850456,3.2591913,-30.835915,6.8761253,0.14999999,32.750347,421578,-30.927332,-12.827326,,1.8607246e+25,0.36075544,inf,931.4867930412292,1.4804403e+26,2901.7249,441,,422,422,-1.8761251,999.0,,-1.9647812,-1.0,0.00010196376
-3.2591913,1.5373705e-09,999,-10.0,1.5,-61.14342,3.2591913,-30.908337,6.877058,0.14999999,32.750347,422577,-30.929699,-9.015491,,1.8831808e+25,9.552755e+25,inf,933.9967279434204,1.4839346e+26,2908.9956,441,,423,423,-1.8770579,999.0,,-2.2707148,-1.0,0.00010220539
-3.2591913,1.5301271e-09,999,-10.0,1.5,-61.31164,3.2591913,-30.98081,6.8757887,0.14999999,32.750347,423576,-30.93206,-12.855494,,1.8982296e+25,6.436676e+25,inf,936.4555792808533,1.48743135e+26,2915.3345,441,,424,424,-1.8757888,999.0,,-1.3389843,-1.0,0.00010244701
-3.2591913,1.5229351e-09,999,-10.0,1.5,-61.314133,3.2591913,-31.052952,6.8743114,0.14999999,32.750347,424575,-30.934416,-13.072867,,1.908825e+25,4.5581794e+25,inf,938.8549239635468,1.4909308e+26,2921.5825,441,,425,425,-1.8743116,999.0,,-1.2479064,-1.0,0.00010268862
-3.2591913,1.5157935e-09,999,-10.0,1.5,-61.316483,3.2591913,-31.124775,6.875376,0.14999999,32.750347,425574,-30.936766,-13.039677,,1.9279527e+25,8.204731e+25,inf,941.3238482475281,1.4944269e+26,2928.9102,441,,426,426,-1.8753762,999.0,,-2.3278964,-1.0,0.00010293021
-3.2591913,1.5087022e-09,999,-10.0,1.5,-61.318825,3.2591913,-31.196262,6.876688,0.14999999,32.750347,426573,-30.93911,-9.9157505,,1.943932e+25,6.8807485e+25,inf,943.8735241889954,1.4979199e+26,2936.3457,441,,427,427,-1.8766881,999.0,,-2.4355145,-1.0,0.00010317177
-3.2591913,1.5016601e-09,999,-10.0,1.5,-22.85849,3.2591913,-31.177553,6.8765397,0.14999999,32.750347,427572,-30.94145,-8.375412,,1.943805e+25,4589163000.0,inf,946.3701248168945,1.5014153e+26,2943.1592,441,,428,428,-1.8765398,999.0,,-1.8132854,-1.0,0.000103413506
-3.2591913,1.4946677e-09,999,-10.0,1.5,-61.323498,3.2591913,-31.248596,6.8755074,0.14999999,32.750347,428571,-30.943783,-13.792439,,1.9539654e+25,4.41649e+25,inf,948.8722190856934,1.50491305e+26,2949.5928,441,,429,429,-1.8755074,999.0,,-1.4335623,-1.0,0.00010365502
-3.2591913,1.4877237e-09,999,-10.0,1.5,-61.32583,3.2591913,-31.319315,6.876431,0.14999999,32.750347,429570,-30.946112,-12.950903,,1.9640663e+25,4.3979293e+25,inf,951.3244042396545,1.5084075e+26,2956.8652,441,,430,430,-1.8764311,999.0,,-2.272769,-1.0,0.0001038967
-3.2591913,1.4808282e-09,999,-10.0,1.5,-61.32815,3.2591913,-31.389719,6.8760333,0.14999999,32.750347,430569,-30.948435,-10.647009,,1.9913655e+25,1.18218e+26,inf,953.8312463760376,1.5119044e+26,2963.5703,441,,431,431,-1.8760332,999.0,,-1.7048762,-1.0,0.00010413835
-3.2591913,1.4739804e-09,999,-10.0,1.5,-1.6616327,3.2591913,-31.321682,6.876371,0.14999999,32.750347,431568,-30.950752,-12.62813,,1.9912326e+25,3.4194674,inf,956.1925115585327,1.5153977e+26,2970.5923,441,,432,432,-1.8763709,999.0,,-2.0219264,-1.0,0.00010437996
-3.2591913,1.4671799e-09,999,-10.0,1.5,-61.33278,3.2591913,-31.391771,6.8747606,0.14999999,32.750347,432567,-30.953064,-8.457462,,2.0008533e+25,4.2220318e+25,inf,958.7005281448364,1.5188933e+26,2976.7715,441,,433,433,-1.8747606,999.0,,-1.1791313,-1.0,0.00010462153
-3.2591913,1.4604267e-09,999,-10.0,1.5,-61.335087,3.2591913,-31.461546,6.8745627,0.14999999,32.750347,433566,-30.95537,-7.5290194,,2.0177109e+25,7.371526e+25,inf,961.1888494491577,1.5223912e+26,2983.5603,441,,434,434,-1.8745629,999.0,,-1.7889574,-1.0,0.000104863066
-3.2591913,1.4537197e-09,999,-10.0,1.5,-61.337387,3.2591913,-31.531008,6.875622,0.14999999,32.750347,434565,-30.957672,-12.319779,,2.0201797e+25,1.1306413e+25,inf,963.7101888656616,1.5258854e+26,2990.8955,441,,435,435,-1.8756216,999.0,,-2.3350644,-1.0,0.00010510476
-3.2591913,1.4470591e-09,999,-10.0,1.5,-55.87127,3.2591913,-31.587612,6.873786,0.14999999,32.750347,435564,-30.959969,-11.117456,,2.020085e+25,1.4579031e+23,inf,966.1795423030853,1.5293761e+26,2996.9707,441,,436,436,-1.873786,999.0,,-1.075367,-1.0,0.00010534641
-3.2591913,1.4404439e-09,999,-10.0,1.5,0.49202752,3.2591913,-31.514973,6.8730993,0.14999999,32.750347,436563,-30.96226,-9.974354,,2.0199595e+25,0.3220151,inf,968.6503036022186,1.5328747e+26,3003.5444,441,,437,437,-1.8730994,999.0,,-1.5736758,-1.0,0.000105588
-3.2591913,1.4338741e-09,999,-10.0,1.5,-37.428787,3.2591913,-31.529247,6.8751955,0.14999999,32.750347,437562,-30.964544,-11.076742,,2.0198306e+25,1595638000000000.0,inf,971.123927116394,1.5363696e+26,3011.3357,441,,438,438,-1.8751956,999.0,,-2.7912576,-1.0,0.000105829546
-3.2591913,1.4273491e-09,999,-10.0,1.5,0.7279693,3.2591913,-31.456547,6.8744316,0.14999999,32.750347,438561,-30.966825,-12.731519,,2.0197043e+25,0.24158321,inf,973.6182813644409,1.5398667e+26,3017.8755,441,,439,439,-1.8744316,999.0,,-1.5398238,-1.0,0.00010607124
-3.2591913,1.4208685e-09,999,-10.0,1.5,-59.523174,3.2591913,-31.521101,6.874871,0.14999999,32.750347,439560,-30.9691,-12.833946,,2.0251437e+25,2.4506753e+25,inf,976.0253341197968,1.54335985e+26,3024.943,441,,440,440,-1.8748707,999.0,,-2.0676136,-1.0,0.00010631287
-3.2591913,1.4144319e-09,999,-10.0,1.5,-61.351086,3.2591913,-31.589499,6.8735867,0.14999999,32.750347,440559,-30.97137,-12.4815855,,2.0385896e+25,5.9904026e+25,inf,978.4338212013245,1.546855e+26,3031.2517,441,,441,441,-1.8735867,999.0,,-1.3085474,-1.0,0.00010655445
-3.2591913,1.2832025e-09,999,-10.0,1.5,-39.154396,3.2591913,-31.607386,6.8744698,0.14999999,32.750347,441558,-30.973637,-10.457584,,2.0384538e+25,3.3143636e+16,inf,980.9158847332001,1.5503463e+26,3038.5156,484,,442,442,-1.87447,999.0,,-2.2640436,-1.0,0.00010679617
-3.2591913,1.2774158e-09,999,-10.0,1.5,-1.3705279,3.2591913,-31.539885,6.872942,0.14999999,32.750347,442557,-30.975897,-8.666526,,2.0383205e+25,0.79245096,inf,1226.571605205536,1.5538454e+26,3044.7134,484,,443,443,-1.8729419,999.0,,-1.1975839,-1.0,0.00010703783
-3.2591913,1.2716682e-09,999,-10.0,1.5,-61.35787,3.2591913,-31.60781,6.873564,0.14999999,32.750347,443556,-30.978151,-12.198299,,2.0548847e+25,7.415298e+25,inf,1230.339021205902,1.5573407e+26,3051.8623,484,,444,444,-1.8735638,999.0,,-2.1490266,-1.0,0.00010727941
-3.2591913,1.2659592e-09,999,-10.0,1.5,-19.864235,3.2591913,-31.582172,6.875276,0.14999999,32.750347,444555,-30.9804,-9.245208,,2.0547443e+25,70794824.0,inf,1234.7081236839294,1.5608318e+26,3059.4978,484,,445,445,-1.875276,999.0,,-2.6354947,-1.0,0.00010752093
-3.2591913,1.2602887e-09,999,-10.0,1.5,-61.362362,3.2591913,-31.649696,6.876886,0.14999999,32.750347,445554,-30.982645,-11.10019,,2.065422e+25,4.821215e+25,inf,1238.2075901031494,1.5643248e+26,3067.0913,484,,446,446,-1.876886,999.0,,-2.5933406,-1.0,0.00010776258
-3.2591913,1.254656e-09,999,-10.0,1.5,-0.016519511,3.2591913,-31.579699,6.875812,0.14999999,32.750347,446553,-30.984884,-12.31134,,2.065286e+25,0.4172496,inf,1241.1522107124329,1.5678198e+26,3073.4878,484,,447,447,-1.8758119,999.0,,-1.3967677,-1.0,0.000108004155
-3.2591913,1.2490611e-09,999,-10.0,1.5,-31.07355,3.2591913,-31.579317,6.8764687,0.14999999,32.750347,447552,-30.98712,-11.161588,,2.0651522e+25,12977728000000.0,inf,1244.1195855140686,1.5713163e+26,3080.658,484,,448,448,-1.8764685,999.0,,-2.169985,-1.0,0.00010824586
-3.2591913,1.2435035e-09,999,-10.0,1.5,-6.9306245,3.2591913,-31.52517,6.874308,0.14999999,32.750347,448551,-30.98935,-11.748405,,2.0650148e+25,38.895477,inf,1247.6854934692383,1.5748089e+26,3086.5645,484,,449,449,-1.8743081,999.0,,-0.90642226,-1.0,0.00010848748
-3.2591913,1.2379832e-09,999,-10.0,1.5,-9.253545,3.2591913,-31.476435,6.874568,0.14999999,32.750347,449550,-30.991573,-9.954441,,2.0648794e+25,6381.9473,inf,1251.7039394378662,1.578303e+26,3093.5557,484,,450,450,-1.8745681,999.0,,-1.9913609,-1.0,0.00010872903
-3.2591913,1.2324993e-09,999,-10.0,1.5,-19.426802,3.2591913,-31.450462,6.8741007,0.14999999,32.750347,450549,-30.993793,-11.464455,,2.0647461e+25,141545700.0,inf,1255.181221485138,1.5817989e+26,3100.2195,484,,451,451,-1.8741008,999.0,,-1.663844,-1.0,0.00010897069
-3.2591913,1.2270519e-09,999,-10.0,1.5,-0.46407235,3.2591913,-31.382645,6.875963,0.14999999,32.750347,451548,-30.996008,-11.111684,,2.0646147e+25,0.2651936,inf,1259.424323797226,1.5852964e+26,3107.9353,484,,452,452,-1.8759631,999.0,,-2.7157745,-1.0,0.00010921227
-3.2591913,1.2216405e-09,999,-10.0,1.5,-1.088677,3.2591913,-31.316505,6.8783197,0.14999999,32.750347,452547,-30.998219,-11.881254,,2.0644798e+25,0.2411674,inf,1263.168629169464,1.5887897e+26,3115.8787,484,,453,453,-1.8783195,999.0,,-2.9434388,-1.0,0.00010945396
-3.2591913,1.2162646e-09,999,-10.0,1.5,-15.233666,3.2591913,-31.281813,6.878286,0.14999999,32.750347,453546,-31.000423,-10.907118,,2.0643465e+25,2459565.0,inf,1267.5159211158752,1.5922846e+26,3122.7417,484,,454,454,-1.878286,999.0,,-1.8630804,-1.0,0.00010969556
-3.2591913,1.2109242e-09,999,-10.0,1.5,1.7583717,3.2591913,-31.209929,6.8783245,0.14999999,32.750347,454545,-31.002625,-11.84774,,2.0642153e+25,0.121654205,inf,1271.7358982563019,1.5957749e+26,3129.6377,484,,455,455,-1.8783246,999.0,,-1.8959005,-1.0,0.000109937275
-3.2591913,1.2056189e-09,999,-10.0,1.5,-13.001285,3.2591913,-31.170727,6.8784714,0.14999999,32.750347,455544,-31.00482,-9.3066225,,2.0640857e+25,265254.3,inf,1275.4031403064728,1.5992728e+26,3136.583,484,,456,456,-1.8784716,999.0,,-1.9453402,-1.0,0.000110178895
-3.2591913,1.2003485e-09,999,-10.0,1.5,-61.385384,3.2591913,-31.237568,6.8790903,0.14999999,32.750347,456543,-31.00701,-12.296035,,2.0945342e+25,1.3975683e+26,inf,1279.525294303894,1.6027662e+26,3143.7441,484,,457,457,-1.8790901,999.0,,-2.161106,-1.0,0.000110420406
-3.2591913,1.1951126e-09,999,-10.0,1.5,-39.766186,3.2591913,-31.256916,6.8785634,0.14999999,32.750347,457542,-31.009195,-9.384465,,2.0944023e+25,7.7412465e+16,inf,1283.228922367096,1.606255e+26,3150.3818,484,,458,458,-1.8785633,999.0,,-1.6377717,-1.0,0.00011066203
-3.2591913,1.1899107e-09,999,-10.0,1.5,-60.602146,3.2591913,-31.321577,6.8790407,0.14999999,32.750347,458541,-31.011375,-12.476167,,2.1096628e+25,7.0642374e+25,inf,1286.4658660888672,1.6097514e+26,3157.4797,484,,459,459,-1.8790407,999.0,,-2.0977616,-1.0,0.00011090355
-3.2591913,1.1847427e-09,999,-10.0,1.5,-61.388855,3.2591913,-31.387661,6.877324,0.14999999,32.750347,459540,-31.013552,-10.42348,,2.117226e+25,3.548871e+25,inf,1290.5550994873047,1.6132432e+26,3163.569,484,,460,460,-1.8773242,999.0,,-1.0894825,-1.0,0.00011114517
-3.2591913,1.1796084e-09,999,-10.0,1.5,-5.3527665,3.2591913,-31.331902,6.877343,0.14999999,32.750347,460539,-31.015724,-11.025949,,2.1170754e+25,138.8317,inf,1294.3657412528992,1.6167363e+26,3170.4553,484,,461,461,-1.8773434,999.0,,-1.8861659,-1.0,0.00011138689
-3.2591913,1.1745075e-09,999,-10.0,1.5,1.9323249,3.2591913,-31.260624,6.8776197,0.14999999,32.750347,461538,-31.01789,-8.465931,,2.1169262e+25,0.10027248,inf,1297.8395547866821,1.6202308e+26,3177.4604,484,,462,462,-1.8776199,999.0,,-2.0050616,-1.0,0.0001116285
-3.2591913,1.1694394e-09,999,-10.0,1.5,-61.39977,3.2591913,-31.326447,6.8770537,0.14999999,32.750347,462537,-31.020054,-10.842619,,2.132303e+25,7.187345e+25,inf,1301.4785242080688,1.6237267e+26,3184.076,484,,463,463,-1.8770539,999.0,,-1.6155427,-1.0,0.000111870206
