,Iteration,LQGmu01,TimestepsSoFar,Bound,ReturnLastEpisode,TimeElapsed,DenMISELogLast,LQGsigma,IWMax,IWFirstEpisode,SqrtESSClassic,LQGmu1,ReturnMax,IWNorm2,MISE,IWMin,DenMISELogFirst,ReturnMean,IWMean,URet,ReturnMin,IWNorm1,DenMISEMeanLog,ReturnStepMax,IWLastEpisode,target_sum_log_mean,ReturnAbsMax
363,364,1.0,7280,8.587548,8.47457,1081.7325081825256,12.440227,0.11,1.0027599,,19.026297,1.0,15.807039999999999,19.078714,8.504049,,7.614347500000001,8.547761,0.9972453000000001,9.307517604837221,,362.99728,15.624056,0.99233466,1.0027561,12.530076,15.807039999999999
364,365,1.0,7300,8.587427,8.502083,1089.7676258087158,20.633356,0.11,1.0027523,,19.052563,1.0,15.807039999999999,19.1049,8.504044,,7.6116037,8.547636,0.99725294,9.338187530294958,,363.9973,15.637773000000001,0.99233466,1.0027504,12.552285000000001,15.807039999999999
365,366,1.0,7320,8.587375999999999,8.527031,1097.8861775398254,15.988595000000002,0.11,1.0027447,,19.078781,1.0,15.807039999999999,19.131056,8.5041065,,7.608867999999999,8.54758,0.99726015,9.363910130597947,,364.99722,15.638722,0.99233466,1.0027379,12.561681,15.807039999999999
366,367,1.0,7340,8.587284,8.512217999999999,1104.2089235782623,20.730822,0.11,1.0027369000000002,,19.104969,1.0,15.807039999999999,19.157175,8.504128999999999,,7.6061397,8.547483,0.9972677,9.349423302652076,,365.99725,15.652591000000001,0.99233466,1.002735,12.583947,15.807039999999999
367,368,1.0,7360,8.587242999999999,8.530717,1112.606325149536,17.520523,0.11,1.0027303,,19.131123000000002,1.0,15.807039999999999,19.183258,8.504202000000001,,7.603418400000001,8.547438,0.9972752,9.369757416890623,,366.99725,15.65766,0.99233466,1.0027236,12.597369,15.807039999999999
368,369,1.0,7380,8.587223,8.538608,1120.3359749317171,18.722179999999998,0.11,1.0027236,,19.157238,1.0,15.807039999999999,19.209307,8.504294999999999,,7.6007047000000005,8.547414,0.9972825000000001,9.378433724543811,,367.99725,15.665957,0.99233466,1.0027139999999999,12.613975,15.807039999999999
369,370,1.0,7400,8.58721,8.541286999999999,1128.1554131507876,13.903868,0.11,1.002716,,19.183321,1.0,15.807039999999999,19.235317000000002,8.504395,,7.597998,8.547398,0.9972899,9.381027573066303,,368.99725,15.661185000000001,0.99233466,1.0027139999999999,12.617469,15.807039999999999
370,371,1.0,7420,8.587257000000001,8.563384,1135.6250112056732,14.26762,0.11,1.0027083,,19.209367999999998,1.0,15.807039999999999,19.261293,8.504555,,7.5952991999999995,8.547441000000001,0.9972972999999999,9.40336194332446,,369.99728,15.657423000000001,0.99233466,1.0027025999999999,12.6219225,15.807039999999999
371,372,1.0,7440,8.587133,8.500161,1143.1916530132296,15.546479000000001,0.11,1.0027007,,19.235378,1.0,15.807039999999999,19.287235,8.504542,,7.5926075,8.547314,0.99730444,9.335699105109141,,370.99725,15.657116,0.99233466,1.0026977,12.629792,15.807039999999999
372,373,1.0,7460,8.587161,8.556091,1152.3288700580595,19.207726,0.11,1.0026929,,19.261356,1.0,15.807039999999999,19.313143,8.504682,,7.589923,8.547338,0.99731183,9.397272901310373,,371.9973,15.666631,0.99233466,1.0026891,12.647435,15.807039999999999
373,374,1.0,7480,8.587168,8.548655,1159.886331319809,16.807894,0.11,1.0026872,,19.287298,1.0,15.807039999999999,19.339014000000002,8.504799,,7.5872455,8.54734,0.99731904,9.389508763200949,,372.9973,15.669675,0.99233466,1.0026853,12.658566,15.807039999999999
374,375,1.0,7500,8.587122,8.528564999999999,1167.9159343242645,21.434706,0.11,1.0026796,,19.313204000000002,1.0,15.807039999999999,19.364853,8.504864,,7.584575,8.547291,0.99732625,9.3648049079738,,373.99734,15.685041,0.99233466,1.0026777,12.681975999999999,15.807039999999999
375,376,1.0,7520,8.586945,8.480215,1176.6180386543276,13.316923000000001,0.11,1.002672,,19.339073000000003,1.0,15.807039999999999,19.390656,8.504797,,7.581911999999999,8.547112,0.9973333000000001,9.311421108454764,,374.9973,15.678735999999999,0.99233466,1.0026643,12.683672,15.807039999999999
376,377,1.0,7540,8.586948,8.546875,1183.6196055412292,15.690145000000001,0.11,1.0026653,,19.364916,1.0,15.807039999999999,19.416422,8.5049095,,7.579256,8.5471115,0.9973405000000001,9.38839993079607,,375.99737999999996,15.678757999999998,0.99233466,1.0026595999999999,12.691653,15.807039999999999
377,378,1.0,7560,8.586922999999999,8.536907000000001,1192.2505950927734,14.010814000000002,0.11,1.0026586,,19.39072,1.0,15.807039999999999,19.442154000000002,8.504992999999999,,7.576607000000001,8.547084,0.99734753,9.380503781540645,,376.99737999999996,15.674337,0.99233466,1.0026499,12.695149,15.807039999999999
378,379,1.0,7580,8.586844000000001,8.5165825,1199.355107545853,14.496651000000002,0.11,1.0026509,,19.416485,1.0,15.807039999999999,19.467857000000002,8.505024,,7.573964999999999,8.547004,0.99735457,9.352356514795746,,377.99737999999996,15.671225,0.99233466,1.0026431999999998,12.699910000000001,15.807039999999999
379,380,1.0,7600,8.586625999999999,8.463131,1208.4464664459226,8.115016,0.11,1.0026442,,19.442219,1.0,15.807039999999999,19.493525,8.504914,,7.571330000000001,8.546783,0.99736154,9.293924375957019,,378.99737999999996,15.651330999999999,0.99233466,1.0026413,12.687852000000001,15.807039999999999
380,381,1.0,7620,8.586496,8.496858999999999,1215.9801502227785,14.735916,0.11,1.0026375,,19.46792,1.0,15.807039999999999,19.519156,8.504892,,7.568701700000001,8.546652,0.99736845,9.332878922528462,,379.99737999999996,15.648923000000002,0.99233466,1.002628,12.6932335,15.807039999999999
381,382,1.0,7640,8.586408,8.511632,1224.8370859622955,18.027441,0.11,1.0026299,,19.493586999999998,1.0,15.807039999999999,19.544756,8.50491,,7.566080599999999,8.546560000000001,0.9973754000000001,9.346401366504567,,380.9974,15.655142999999999,0.99233466,1.0026261,12.707205,15.807039999999999
382,383,1.0,7660,8.586435,8.556652,1232.6977262496948,14.393866000000001,0.11,1.0026242,,19.51922,1.0,15.807039999999999,19.570322,8.505046,,7.5634665,8.546586999999999,0.99738234,9.396321083553174,,381.99744,15.651844,0.99233466,1.0026127,12.711616000000001,15.807039999999999
383,384,1.0,7680,8.586464999999999,8.556245,1241.6046514511106,16.944279,0.11,1.0026165,,19.544819,1.0,15.807039999999999,19.595856,8.505181,,7.5608587,8.546612,0.99738914,9.398878929095416,,382.99744,15.655202,0.99233466,1.0026165,12.722646000000001,15.807039999999999
384,385,1.0,7700,8.586458,8.544014,1250.0433547496796,13.65035,0.11,1.0026108,,19.57038,1.0,15.807039999999999,19.621357,8.505281,,7.558258,8.546605,0.9973959000000001,9.381529644374416,,383.9974,15.649987,0.99233466,1.0026059,12.725062,15.807039999999999
385,386,1.0,7720,8.58653,8.573419,1257.3918461799624,16.812946,0.11,1.0026030000000001,,19.595917,1.0,15.807039999999999,19.64682,8.505459,,7.555664,8.546675,0.9974028,9.413894219291606,,384.99747,15.652991,0.99233466,1.0025935,12.735659,15.807039999999999
386,387,1.0,7740,8.586481,8.527593,1264.472686290741,18.328054,0.11,1.0025964,,19.621416,1.0,15.807039999999999,19.672253,8.505514999999999,,7.553076700000001,8.546625,0.9974094000000001,9.367383744232725,,385.99744,15.659899,0.99233466,1.0025878000000001,12.750116,15.807039999999999
387,388,1.0,7760,8.586431,8.526577,1271.4937875270846,14.649278,0.11,1.0025897,,19.646883,1.0,15.807039999999999,19.697653,8.505569,,7.550496000000001,8.546573,0.99741626,9.364189763943182,,386.9975,15.657287,0.99233466,1.0025868,12.755019,15.807039999999999
388,389,1.0,7780,8.586472,8.561829,1280.2334790229795,17.341910000000002,0.11,1.002583,,19.672316,1.0,15.807039999999999,19.72302,8.505714999999999,,7.547922,8.546613,0.9974228,9.404300674675767,,387.99747,15.661610999999999,0.99233466,1.0025764000000001,12.766816,15.807039999999999
389,390,1.0,7800,8.586350999999999,8.499574,1288.0349855422976,15.581983,0.11,1.0025764000000001,,19.697718,1.0,15.807039999999999,19.748354,8.505699,,7.545354400000001,8.546492,0.9974295,9.336650243057429,,388.9975,15.661401000000001,0.99233466,1.0025725,12.774041,15.807039999999999
390,391,1.0,7820,8.586435,8.578816999999999,1295.0742566585538,16.2954,0.11,1.0025706,,19.723087,1.0,15.807039999999999,19.773653,8.505887,,7.542793799999999,8.546575,0.99743605,9.423133219879293,,389.9975,15.663016,0.99233466,1.002561,12.783053,15.807039999999999
391,392,1.0,7840,8.586469000000001,8.559275999999999,1304.3655633926394,12.557095,0.11,1.0025629999999999,,19.748419000000002,1.0,15.807039999999999,19.798923000000002,8.506022999999999,,7.5402393,8.546607,0.9974424000000001,9.404541851914834,,390.99744,15.6550865,0.99233466,1.0025553,12.782483000000001,15.807039999999999
392,393,1.0,7860,8.586416999999999,8.526487,1312.3862898349762,15.858779,0.11,1.0025572,,19.773722,1.0,15.807039999999999,19.824163000000002,8.506075,,7.5376916,8.546555499999998,0.9974491,9.366597057659089,,391.9975,15.655598999999999,0.99233466,1.0025486,12.790318,15.807039999999999
393,394,1.0,7880,8.586369,8.527316,1321.6263554096222,18.834673000000002,0.11,1.0025495,,19.798992000000002,1.0,15.807039999999999,19.84937,8.506128,,7.5351505,8.546507,0.9974556,9.366441224006012,,392.9975,15.663661,0.99233466,1.00254,12.805665,15.807039999999999
394,395,1.0,7900,8.586313,8.524787,1330.6280584335327,13.389263,0.11,1.0025438,,19.824228,1.0,15.807039999999999,19.874542,8.506176,,7.532615700000001,8.5464525,0.9974619,9.36103715703333,,393.99747,15.657894,0.99233466,1.0025429,12.80715,15.807039999999999
395,396,1.0,7920,8.586333999999999,8.554024,1338.2589428424835,16.655931,0.11,1.0025381,,19.849432,1.0,15.807039999999999,19.899687,8.506298,,7.530087,8.546472,0.9974684000000001,9.395576482096617,,394.9975,15.660409,0.99233466,1.0025324,12.816874499999999,15.807039999999999
396,397,1.0,7940,8.586314999999999,8.539363,1346.0659649372099,21.523153,0.11,1.0025305,,19.874609,1.0,15.807039999999999,19.924795,8.506381,,7.527564999999999,8.546453,0.9974748,9.378535903324217,,395.9975,15.675170999999999,0.99233466,1.0025228000000002,12.838811,15.807039999999999
397,398,1.0,7960,8.586327,8.550627,1352.7948381900787,18.21304,0.11,1.0025247,,19.899752,1.0,15.807039999999999,19.949875,8.506492999999999,,7.525049,8.546464,0.9974813,9.389313878759943,,396.99756,15.681541000000001,0.99233466,1.0025150999999999,12.852321,15.807039999999999
398,399,1.0,7980,8.586302,8.537647999999999,1359.0876967906952,13.699667000000002,0.11,1.0025190000000002,,19.924858,1.0,15.807039999999999,19.974922,8.506569,,7.522539999999999,8.546441999999999,0.9974875,9.37840878800122,,397.9975,15.676567000000002,0.99233466,1.0025103000000002,12.85445,15.807039999999999
399,400,1.0,8000,8.586363,8.569939,1368.143158197403,13.130711999999999,0.11,1.0025122,,19.949938,1.0,15.807039999999999,19.999939,8.506730000000001,,7.5200366999999995,8.5465,0.9974938,9.413418680311818,,398.99753,15.6701975,0.99233466,1.0025036,12.855147,15.807039999999999
400,401,1.0,8020,8.586210000000001,8.486168,1375.3543183803558,16.76295,0.11,1.0025055,,19.974989,1.0,15.807039999999999,20.02492,8.506677999999999,,7.5175399999999994,8.5463505,0.9975001,9.32084745421628,,399.99756,15.672916,0.99233466,1.0024978999999998,12.8649,15.807039999999999
401,402,1.0,8040,8.58624,8.558553999999999,1383.7406039237976,12.306319,0.11,1.0024998,,20.000004,1.0,15.807039999999999,20.049873,8.506806,,7.5150495,8.546381,0.9975064,9.398795278249594,,400.99756,15.664534,0.99233466,1.0024931000000001,12.863516,15.807039999999999
402,403,1.0,8060,8.586142,8.506739999999999,1391.1796329021454,11.951118,0.11,1.0024940999999998,,20.02499,1.0,15.807039999999999,20.074797,8.506807,,7.5125646999999995,8.546282000000001,0.99751264,9.345535635823618,,401.9976,15.655314,0.99233466,1.0024865,12.861258,15.807039999999999
403,404,1.0,8080,8.586027,8.500624,1398.7770903110504,14.006966,0.11,1.0024874,,20.049942,1.0,15.807039999999999,20.099688,8.506791999999999,,7.510086500000001,8.546169,0.9975187,9.337983184083187,,402.99756,15.651226999999999,0.99233466,1.0024788,12.8640995,15.807039999999999
404,405,1.0,8100,8.585987,8.530142999999999,1406.8494310379028,18.640623,0.11,1.0024806999999998,,20.074865,1.0,15.807039999999999,20.124548,8.50685,,7.507614,8.54613,0.9975248999999999,9.370631286260508,,403.9976,15.658601,0.99233466,1.0024769,12.878368,15.807039999999999
405,406,1.0,8120,8.585944,8.529163,1415.4933388233185,15.739876999999998,0.11,1.002475,,20.099756,1.0,15.807039999999999,20.149378,8.506905,,7.505147999999999,8.546087,0.997531,9.365914129047127,,404.9976,15.658795999999999,0.99233466,1.0024722,12.885423,15.807039999999999
406,407,1.0,8140,8.585958,8.552284,1423.5230515003204,11.610818,0.11,1.0024693,,20.124617,1.0,15.807039999999999,20.17418,8.507016,,7.5026884,8.546103,0.99753714,9.393682313924147,,405.99762000000004,15.648845999999999,0.99233466,1.0024625,12.882297,15.807039999999999
407,408,1.0,8160,8.585964,8.54911,1432.3777849674225,11.9301815,0.11,1.0024635,,20.149448,1.0,15.807039999999999,20.198948,8.50712,,7.500234,8.54611,0.9975433000000001,9.391921119371592,,406.99765,15.639725,0.99233466,1.0024558000000001,12.879969000000001,15.807039999999999
408,409,1.0,8180,8.585819,8.487409,1440.8084337711334,18.772339000000002,0.11,1.0024577,,20.174246,1.0,15.807039999999999,20.223688,8.5070715,,7.497786,8.545966,0.9975493000000001,9.32271986576673,,407.99765,15.647376999999999,0.99233466,1.0024482,12.894383,15.807039999999999
409,410,1.0,8200,8.585811999999999,8.543594,1449.0657079219818,17.959660999999997,0.11,1.0024511,,20.199018,1.0,15.807039999999999,20.248394,8.507161,,7.495344,8.545961,0.9975553,9.38394690727427,,408.99768,15.653013,0.99233466,1.0024463,12.906742999999999,15.807039999999999
410,411,1.0,8220,8.585764,8.5272455,1457.612503528595,17.236609,0.11,1.0024444,,20.223755,1.0,15.807039999999999,20.273073,8.50721,,7.492908,8.545914999999999,0.9975611999999999,9.362310184333769,,409.99765,15.65686,0.99233466,1.0024348,12.917284,15.807039999999999
411,412,1.0,8240,8.585687,8.514346000000002,1466.16033411026,13.719701999999998,0.11,1.0024387,,20.24846,1.0,15.807039999999999,20.297724,8.507228,,7.4904779999999995,8.545838999999999,0.9975671999999999,9.352536733928963,,410.99768,15.652152,0.99233466,1.0024368000000001,12.919236999999999,15.807039999999999
412,413,1.0,8260,8.585664999999999,8.537564,1475.1747024059296,18.956543,0.11,1.002433,,20.273139999999998,1.0,15.807039999999999,20.322342000000003,8.507301,,7.488053999999999,8.545817999999999,0.9975731,9.377161128600124,,411.99768,15.660147,0.99233466,1.0024253,12.933861,15.807039999999999
413,414,1.0,8280,8.585598,8.519204,1483.6030251979828,19.191154,0.11,1.0024271999999999,,20.297785,1.0,15.807039999999999,20.346931,8.50733,,7.4856353,8.545753999999999,0.9975788000000001,9.355986388060444,,412.99762000000004,15.66867,0.99233466,1.0024215,12.94898,15.807039999999999
414,415,1.0,8300,8.585361500000001,8.448986,1492.5681529045105,11.329852,0.11,1.0024215,,20.322401,1.0,15.807039999999999,20.371489999999998,8.507188000000001,,7.483223,8.545521,0.9975845999999999,9.279307551813503,,413.9976,15.658207,0.99233466,1.0024118,12.945086,15.807039999999999
415,416,1.0,8320,8.585296000000001,8.519323,1500.5431597232819,17.448677,0.11,1.0024157,,20.346989,1.0,15.807039999999999,20.39602,8.507217,,7.480816,8.545458,0.99759036,9.357655525681134,,414.9976,15.662506,0.99233466,1.0024042,12.955917,15.807039999999999
416,417,1.0,8340,8.585228,8.517482000000001,1508.8548047542572,11.067981,0.11,1.0024099,,20.37155,1.0,15.807039999999999,20.420519,8.507242999999999,,7.478414999999999,8.545391,0.9975961999999999,9.35493816121344,,415.99762000000004,15.651482000000001,0.99233466,1.0024070999999999,12.951396,15.807039999999999
417,418,1.0,8360,8.585084,8.487138999999999,1516.7382590770721,13.668447500000001,0.11,1.0024042,,20.396078,1.0,15.807039999999999,20.44499,8.507194,,7.47602,8.545252,0.997602,9.319343259781062,,416.99762000000004,15.646732,0.99233466,1.0023947,12.953116,15.807039999999999
418,419,1.0,8380,8.5850935,8.549735,1524.0415694713593,18.908405,0.11,1.0023985,,20.420576,1.0,15.807039999999999,20.469433,8.507297,,7.4736304,8.545262,0.9976077,9.390267939140754,,417.99762000000004,15.654511,0.99233466,1.002389,12.967336,15.807039999999999
419,420,1.0,8400,8.584964999999999,8.492174,1532.2000918388367,14.775511999999999,0.11,1.0023928,,20.445047,1.0,15.807039999999999,20.493845,8.50726,,7.4712467,8.545136,0.9976134,9.327067388012258,,418.99762000000004,15.652413000000001,0.99233466,1.0023909,12.971647,15.807039999999999
420,421,1.0,8420,8.584782,8.469128,1540.53826379776,14.160452,0.11,1.0023870000000001,,20.46949,1.0,15.807039999999999,20.518227,8.50717,,7.4688683000000005,8.544955,0.99761903,9.304453415007131,,419.99762000000004,15.648864999999999,0.99233466,1.0023832000000001,12.974476,15.807039999999999
421,422,1.0,8440,8.584636999999999,8.484451,1549.0336163043976,14.250275,0.11,1.0023813,,20.493904,1.0,15.807039999999999,20.542582,8.507117,,7.466496,8.544812,0.9976248,9.320229749009473,,420.99768,15.645545000000002,0.99233466,1.0023775,12.977505,15.807039999999999
422,423,1.0,8460,8.584636,8.546573,1557.2391908168793,13.60624,0.11,1.0023756,,20.518284,1.0,15.807039999999999,20.566906,8.507209,,7.464129,8.544816,0.9976303,9.384963268279902,,421.99762000000004,15.640718,0.99233466,1.0023718000000001,12.978996,15.807039999999999
423,424,1.0,8480,8.584559,8.513645,1565.110748052597,10.360132,0.11,1.0023699000000001,,20.542633,1.0,15.807039999999999,20.591204,8.507224,,7.461767699999999,8.544742999999999,0.99763566,9.351872701897774,,422.99753,15.628257000000001,0.99233466,1.002366,12.972826,15.807039999999999
424,425,1.0,8500,8.584412,8.483476,1573.7469108104706,15.346515,0.11,1.002364,,20.566957000000002,1.0,15.807039999999999,20.615473,8.507168,,7.4594119999999995,8.544599,0.9976413000000001,9.3209738325115,,423.99755999999996,15.627588000000001,0.99233466,1.0023535,12.978416000000001,15.807039999999999
425,426,1.0,8520,8.584396,8.539572,1582.8174257278442,17.161924,0.11,1.0023593000000002,,20.591253,1.0,15.807039999999999,20.639713,8.507244,,7.457062,8.544586,0.99764687,9.380754256141792,,424.99755999999996,15.631185,0.99233466,1.0023564,12.988242,15.807039999999999
426,427,1.0,8540,8.5842085,8.466217,1591.2549741268158,16.492844,0.11,1.0023545,,20.615522,1.0,15.807039999999999,20.663923,8.507147,,7.454717,8.544402999999999,0.9976524,9.3005250921333,,425.9976,15.633197000000001,0.99233466,1.0023507,12.996455000000001,15.807039999999999
427,428,1.0,8560,8.584177,8.531696,1600.494311094284,18.770441,0.11,1.0023488,,20.639761,1.0,15.807039999999999,20.688107000000002,8.507206,,7.4523782999999995,8.5443735,0.9976579,9.36825019978473,,426.9976,15.640521,0.99233466,1.0023392,13.009952,15.807039999999999
428,429,1.0,8580,8.584003,8.471642999999998,1608.546365737915,11.959626,0.11,1.002343,,20.663973000000002,1.0,15.807039999999999,20.712260999999998,8.507122,,7.4500446,8.544205,0.9976634,9.30536060832969,,427.9976,15.631935999999998,0.99233466,1.0023335,13.007508,15.807039999999999
