,LQGmu01,IWLastEpisode,TimestepsSoFar,IWMean,SqrtESSClassic,IWNorm2,Bound,ReturnAbsMax,MISE,LQGmu1,ReturnMax,Iteration,target_sum_log_mean,ReturnStepMax,ReturnMean,IWNorm1,TimeElapsed,DenMISELogFirst,IWMin,DenMISELogLast,IWMax,ReturnMin,DenMISEMeanLog,LQGsigma,ReturnLastEpisode,IWFirstEpisode,URet
607,0.206,1.0116526,12160,1.0002744000000001,24.531204000000002,24.791560999999998,8.596556,16.311075,8.52973,0.97,16.311075,608,7.168885700000001,0.9999735999999999,8.587903,608.1669,9462.371282339096,13.798229999999998,,15.070657999999998,1.0116565,,15.864177999999999,0.11,8.503347999999999,,9.340042059863984
608,0.206,1.0116227,12180,1.000276,24.551594,24.811754,8.59643,16.311075,8.529658999999999,0.97,16.311075,609,7.182497,0.9999735999999999,8.587724,609.1681,9494.4000749588,13.796586999999999,,15.446492999999998,1.0116372,,15.863493,0.11,8.479011,,9.313798169896762
609,0.206,1.0115793,12200,1.0002768,24.571953,24.831924,8.596396,16.311075,8.529681,0.97,16.311075,610,7.198861,0.9999735999999999,8.587636,610.1689,9520.041807174684,13.794947,,17.153015,1.0116179,,15.865604999999999,0.11,8.534322,,9.375217770823834
610,0.206,1.011587,12220,1.0002779,24.592295,24.852085,8.596267,16.311075,8.529607,0.97,16.311075,611,7.2027396999999995,0.9999735999999999,8.587454,611.1698,9552.69217157364,13.793307999999998,,9.557293,1.0115986,,15.855282,0.11,8.476496000000001,,9.309639190651085
611,0.206,1.0115503000000001,12240,1.0002791,24.612627,24.872225,8.596226,16.311075,8.529621,0.97,16.311075,612,7.2176313,0.9999735999999999,8.587359,612.1708,9584.77654147148,13.791673999999999,,16.305232999999998,1.0115793,,15.856017999999999,0.11,8.529005,,9.367475346519491
612,0.206,1.0115465,12260,1.0002805000000001,24.632944000000002,24.892353,8.596156,16.311075,8.529606,0.97,16.311075,613,7.237758599999999,0.9999735999999999,8.587235,613.1719400000001,9618.346559286118,13.790041,,19.544176,1.01156,,15.862035999999998,0.11,8.511763,,9.348249985946092
613,0.206,1.002148,12280,1.0002664,24.653244,24.912079000000002,8.596072,16.311075,8.529577,0.97,16.311075,614,7.247002,0.9999735999999999,8.587228999999999,614.1636,9653.948150873184,13.78841,,12.911035,1.0115406999999998,,15.857228,0.11,8.5833845,,9.425120436716416
614,0.206,0.99154824,12300,1.0002351,24.673515,24.931372,8.595852,16.311075,8.529411,0.97,16.311075,615,7.256646000000001,0.9999735999999999,8.587234,615.1446,9686.509998321531,13.786782999999998,,13.18649,1.0115224,,15.852888,0.11,8.589635000000001,,9.432573490993619
615,0.206,1.0002947,12320,1.0002184,24.69378,24.951,8.59575,16.311075,8.529364,0.97,16.311075,616,7.2667394,0.9999735999999999,8.587231,616.1345,9723.378854036331,13.785158,,13.473799,1.0115030999999999,,15.849028,0.11,8.585878,,9.427262221671512
616,0.206,1.0114694,12340,1.00022,24.714029999999998,24.971067,8.595691,16.311075,8.529359,0.97,16.311075,617,7.276352,0.9999735999999999,8.587117999999998,617.1357,9760.490828990936,13.783536999999999,,13.1864805,1.0114847,,15.844709,0.11,8.517333,,9.358329641632622
617,0.206,1.0114558,12360,1.0002213,24.73426,24.991114000000003,8.595604,16.311075,8.529326,0.97,16.311075,618,7.293972,0.9999735999999999,8.586977000000001,618.1367,9795.077613830566,13.781917000000002,,18.154154000000002,1.0114654,,15.848448000000001,0.11,8.500664,,9.336517739177227
618,0.206,1.0111626,12380,1.0002221,24.754473,25.011135,8.5956,16.311075,8.529377,0.97,16.311075,619,7.3136444,0.9999735999999999,8.586925500000001,619.13745,9835.87327170372,13.7803,,19.460035,1.0114471,,15.854282000000001,0.11,8.554101,,9.396609755773737
619,0.206,1.0114056999999999,12400,1.0002232,24.774664,25.03115,8.595559,16.311075,8.529389,0.97,16.311075,620,7.3187656,0.9999735999999999,8.586829,620.13837,9865.191631793976,13.778685999999999,,10.477453,1.0114288,,15.845610999999998,0.11,8.527752,,9.363592593662789
620,0.206,1.0113999,12420,1.0002245,24.794847,25.05115,8.595483999999999,16.311075,8.529368,0.97,16.311075,621,7.334857,0.9999735999999999,8.586701,621.1394,9897.362081766129,13.777075,,17.300106,1.0114094999999999,,15.847954000000001,0.11,8.507023,,9.342583207152463
621,0.206,1.0113237,12440,1.0002259,24.815014,25.071133,8.595454,16.311075,8.529392,0.97,16.311075,622,7.3449097000000005,0.9999735999999999,8.586618,622.1405,9927.560536146164,13.775464999999999,,13.576097500000001,1.0113912,,15.844301000000002,0.11,8.535491,,9.377927258730518
622,0.206,1.0113120999999998,12460,1.0002271999999999,24.835169,25.091093,8.595425,16.311075,8.529416000000001,0.97,16.311075,623,7.350668400000001,0.9999735999999999,8.586536,623.1415400000001,9961.52079820633,13.773859,,10.9211,1.0113728000000002,,15.836398,0.11,8.535391,,9.373333856256183
623,0.206,1.0113169,12480,1.0002285,24.855297,25.11105,8.595385,16.311075,8.529428999999999,0.97,16.311075,624,7.366151299999999,0.9999735999999999,8.586445,624.1426,9988.815297365189,13.772255,,17.001125,1.0113546,,15.838264,0.11,8.529162,,9.371568221984116
624,0.206,1.0113343000000001,12500,1.0002298,24.875412,25.130985,8.595288,16.311075,8.529386500000001,0.97,16.311075,625,7.3684983,0.9999735999999999,8.586297,625.1436,10020.366277217863,13.770654,,8.821772,1.0113362,,15.827041,0.11,8.494480000000001,,9.332120748595417
625,0.206,1.0006802,12520,1.0002142,24.89551,25.150482,8.595191999999999,16.311075,8.529344,0.97,16.311075,626,7.381940400000001,0.9999735999999999,8.586292,626.1341,10048.469153404236,13.769054999999998,,15.782577999999999,1.0113178,,15.826969,0.11,8.583341,,9.428666466515942
626,0.206,1.0112851,12540,1.0002155000000001,24.915598000000003,25.170382999999998,8.595086,16.311075,8.529291,0.97,16.311075,627,7.3841410000000005,0.9999735999999999,8.586136,627.13513,10086.633031368256,13.767458999999999,,8.7507515,1.0112995999999999,,15.8156805,0.11,8.488380000000001,,9.323671336129204
627,0.206,1.0112667,12560,1.0002168,24.935665,25.190271,8.594983000000001,16.311075,8.529241,0.97,16.311075,628,7.4008517000000005,0.9999735999999999,8.585981,628.13617,10117.455259799955,13.765865,,17.866774,1.0112813,,15.818951,0.11,8.488477,,9.324060095126576
628,0.206,1.0112455,12580,1.000218,24.95571,25.210148,8.594897999999999,16.311075,8.529209,0.97,16.311075,629,7.408060000000001,0.9999735999999999,8.585846,629.13715,10146.720648765564,13.764275,,11.924223,1.0112629000000002,,15.812757500000002,0.11,8.500963,,9.333232018880683
629,0.206,1.011236,12600,1.0002193000000001,24.975746,25.230005,8.594854,16.311075,8.529218,0.97,16.311075,630,7.425594,0.9999735999999999,8.58575,630.1382,10182.294568777084,13.762685999999999,,18.442520000000002,1.0112444999999999,,15.816934,0.11,8.525522,,9.3644363069448
630,0.206,1.0075884,12620,1.0002149,24.995762,25.249704,8.594841,16.311075,8.529257000000001,0.97,16.311075,631,7.435158,0.9999735999999999,8.585734,631.1356,10215.901490688324,13.7611,,13.453064999999999,1.0112263000000001,,15.813189000000001,0.11,8.575605,,9.416760519918883
631,0.206,1.0111867,12640,1.0002164,25.015772,25.26953,8.594804,16.311075,8.529272,0.97,16.311075,632,7.448245,0.9999735999999999,8.585646,632.1368,10246.910692453384,13.759516,,15.695599,1.0112089,,15.813001000000002,0.11,8.530025,,9.367640096088174
632,0.206,1.0102218,12660,1.0002161,25.035759,25.2893,8.594811,16.311075,8.529332,0.97,16.311075,633,7.462594500000001,0.9999735999999999,8.585614,633.13684,10276.421892881392,13.757935999999999,,16.521101,1.0111905,,15.814120999999998,0.11,8.565886,,9.406439913658105
633,0.206,1.0110748999999999,12680,1.0002173,25.055726999999997,25.309097,8.594797999999999,16.311075,8.529371000000001,0.97,16.311075,634,7.475269,0.9999735999999999,8.585550999999999,634.1378,10311.565552473068,13.756356,,15.486563,1.0111732,,15.8136015,0.11,8.544989,,9.382503666051084
634,0.206,1.0111451999999999,12700,1.0002187,25.075684,25.328876,8.594746,16.311075,8.52937,0.97,16.311075,635,7.489586999999999,0.9999735999999999,8.585448,635.1389,10348.095939636229,13.754781,,16.556204,1.0111549000000002,,15.814773,0.11,8.5208435,,9.36009732870715
635,0.206,1.0081902,12720,1.0002154,25.095625,25.348522,8.594733999999999,16.311075,8.529411,0.97,16.311075,636,7.495318400000001,0.9999735999999999,8.585424,636.137,10382.086069583891,13.753207000000002,,11.126918,1.0111375,,15.807403,0.11,8.570433,,9.413063352773923
636,0.206,1.0111105,12740,1.0002166,25.115547,25.368270000000003,8.594674000000001,16.311075,8.529403,0.97,16.311075,637,7.509276400000001,0.9999735999999999,8.585315,637.138,10411.721493959427,13.751635999999998,,16.375483,1.0111192,,15.808295000000001,0.11,8.5155525,,9.352464424963324
637,0.206,1.0108415000000002,12760,1.0002176,25.135454,25.387995,8.594669,16.311075,8.529449000000001,0.97,16.311075,638,7.5214753,0.9999735999999999,8.585262,638.1388,10442.952030181883,13.750067000000001,,15.281729,1.0111018,,15.80747,0.11,8.551689,,9.392825256703317
638,0.206,1.0110796999999998,12780,1.0002186,25.15534,25.407715,8.5946,16.311075,8.529431,0.97,16.311075,639,7.5334034,0.9999735999999999,8.585142999999999,639.1397,10480.750200986862,13.748501000000001,,15.132326,1.0110846,,15.806415,0.11,8.509481,,9.348014896631856
639,0.206,1.0109929,12800,1.00022,25.175217,25.427418,8.594583,16.311075,8.529466000000001,0.97,16.311075,640,7.545669599999999,0.9999735999999999,8.585077,640.14075,10514.603404760359,13.746938,,15.372715,1.0110671999999998,,15.8057375,0.11,8.542306,,9.380515660578807
640,0.206,1.0110363000000002,12820,1.0002210999999999,25.195073999999998,25.447105,8.594484,16.311075,8.529419,0.97,16.311075,641,7.551529400000001,0.9999735999999999,8.58493,641.1417,10549.998429775238,13.745376,,11.290668,1.0110496999999998,,15.798691,0.11,8.491105000000001,,9.325880619194232
641,0.206,1.0104002,12840,1.0002215,25.214926000000002,25.46675,8.594484,16.311075,8.52947,0.97,16.311075,642,7.5619273,0.9999735999999999,8.584889,642.1422,10585.4846367836,13.743817000000002,,14.216834,1.0110325,,15.796228,0.11,8.558502,,9.400877862408398
642,0.206,1.0051718,12860,1.0002137,25.234755,25.486176999999998,8.594447,16.311075,8.529484,0.97,16.311075,643,7.5693984,0.9999735999999999,8.584878999999999,643.13745,10617.700485467909,13.742261,,12.360822,1.011015,,15.790888,0.11,8.578444500000002,,9.420612351030185
643,0.206,1.0102931,12880,1.0002139,25.254566,25.505795000000003,8.594453999999999,16.311075,8.529542,0.97,16.311075,644,7.585148299999999,0.9999735999999999,8.584847,644.13776,10641.279775619509,13.740706,,17.702242000000002,1.0109978000000002,,15.793854999999999,0.11,8.564255000000001,,9.404589216189867
644,0.206,1.0109273,12900,1.0002152,25.274366,25.52542,8.594428,16.311075,8.529567,0.97,16.311075,645,7.598496400000001,0.9999735999999999,8.584773,645.1388,10668.875201225279,13.739154999999998,,16.183815,1.0109804,,15.794460999999998,0.11,8.536939,,9.376759028166443
645,0.206,1.0105899999999999,12920,1.0002159,25.294147,25.54502,8.594428,16.311075,8.529617,0.97,16.311075,646,7.614082300000001,0.9999735999999999,8.584729,646.1394700000001,10699.484104633333,13.737606,,17.65669,1.0109629999999998,,15.797345000000002,0.11,8.55631,,9.398513588777734
646,0.206,1.0016397,12940,1.0002028,25.313914999999998,25.564249,8.594355,16.311075,8.529594,0.97,16.311075,647,7.628849499999999,0.9999735999999999,8.584728,647.1312,10739.009573936462,13.736059,,17.166716,1.0109466,,15.799462,0.11,8.584315,,9.428747897047524
647,0.206,1.0109206,12960,1.0002041,25.333664000000002,25.583834,8.5942745,16.311075,8.529565,0.97,16.311075,648,7.6312265,0.9999735999999999,8.584601,648.13226,10768.88912653923,13.734515,,9.158047,1.0109291999999999,,15.78921,0.11,8.502483999999999,,9.340426761672274
648,0.206,1.0108994,12980,1.0002052,25.353392000000003,25.603403,8.594218,16.311075,8.529558999999999,0.97,16.311075,649,7.643155,0.9999735999999999,8.584496000000001,649.1331,10797.724821805954,13.732973000000001,,15.362238,1.010912,,15.788554000000001,0.11,8.516129,,9.35369315075472
649,0.206,1.0106333,13000,1.000206,25.373116,25.622944,8.594211999999999,16.311075,8.529603,0.97,16.311075,650,7.648577,0.9999735999999999,8.584446,650.1339,10827.104960918428,13.731432999999999,,11.156817,1.0108955,,15.781428,0.11,8.551502000000001,,9.390279462503273
650,0.206,1.0108252,13020,1.0002074,25.392822,25.642483,8.594184,16.311075,8.529625,0.97,16.311075,651,7.662363,0.9999735999999999,8.584371,651.135,10861.664312839508,13.729895999999998,,16.612345,1.0108781999999998,,15.782704999999998,0.11,8.535971,,9.375786890833606
651,0.206,1.0101255,13040,1.0002077,25.412518,25.661974,8.594191,16.311075,8.529682000000001,0.97,16.311075,652,7.6809473,0.9999735999999999,8.584339,652.1354,10904.72908449173,13.728360999999998,,19.769152,1.0108618,,15.788820000000001,0.11,8.563709,,9.406571807601377
652,0.206,1.0108193,13060,1.0002089,25.432194,25.681482,8.594164,16.311075,8.529705,0.97,16.311075,653,7.700227000000001,0.9999735999999999,8.584264,653.1364,10945.352771282196,13.726829,,20.259373,1.0108445,,15.795667000000002,0.11,8.535363,,9.372042509661773
653,0.206,1.0107789,13080,1.0002098,25.451845000000002,25.700974,8.594145,16.311075,8.529736,0.97,16.311075,654,7.7213364,0.9999735999999999,8.584196,654.1372,10980.080298662186,13.725298,,21.495365,1.010828,,15.804382999999998,0.11,8.540312,,9.380915157885923
654,0.206,1.0106245999999999,13100,1.0002110999999998,25.471495,25.720448,8.594139,16.311075,8.52978,0.97,16.311075,655,7.737304700000001,0.9999735999999999,8.5841465,655.13824,11018.887834072111,13.723770000000002,,18.170328,1.0108117,,15.807993,0.11,8.551799,,9.39197118343504
655,0.206,1.0106131,13120,1.000212,25.491121,25.739904,8.594132,16.311075,8.529822,0.97,16.311075,656,7.7482104000000005,0.9999735999999999,8.584096,656.13904,11055.329456567764,13.722244,,14.880431,1.0107943000000001,,15.806578,0.11,8.550535,,9.388863537468088
656,0.206,1.0107654000000001,13140,1.0002130999999999,25.510735999999998,25.759354000000002,8.594047,16.311075,8.529786,0.97,16.311075,657,7.748129400000001,0.9999735999999999,8.583963,657.1401,11090.981781959534,13.720721,,7.684402,1.0107780000000002,,15.794220000000001,0.11,8.497309,,9.329656185942154
657,0.206,1.0107379,13160,1.0002145,25.530338,25.778786,8.593998,16.311075,8.529786999999999,0.97,16.311075,658,7.748282000000001,0.9999735999999999,8.583869,658.1411,11119.941546916963,13.7192,,7.838203,1.0107614999999999,,15.782128,0.11,8.521939,,9.359970715822357
658,0.206,1.0107306999999999,13180,1.0002154,25.549917,25.798204000000002,8.593962,16.311075,8.5298,0.97,16.311075,659,7.766506,0.9999735999999999,8.583787,659.14197,11158.900583744047,13.717682,,19.747034,1.0107452,,15.788144,0.11,8.529614,,9.367166501138962
659,0.206,1.0106449,13200,1.0002164,25.56948,25.817608,8.593941000000001,16.311075,8.529828,0.97,16.311075,660,7.777603999999999,0.9999735999999999,8.583721,660.1428,11192.479276657104,13.716166000000001,,15.080389000000002,1.0107287,,15.787073999999999,0.11,8.540057000000001,,9.380919924419617
660,0.206,1.0106747999999999,13220,1.0002176999999999,25.58904,25.836994,8.593908,16.311075,8.529845,0.97,16.311075,661,7.790241,0.9999735999999999,8.583644,661.1439,11229.397116422651,13.714652,,16.120178,1.0107124,,15.787578,0.11,8.532917,,9.372140282412582
661,0.206,1.0106555,13240,1.0002189000000001,25.608576,25.856373,8.5938835,16.311075,8.529869,0.97,16.311075,662,7.8064365,0.9999735999999999,8.583572,662.1449,11268.872978448868,13.71314,,18.500785999999998,1.0106959,,15.791676500000001,0.11,8.536871000000001,,9.376645281899648
662,0.206,1.0106652,13260,1.0002202,25.628107,25.875729999999997,8.5938,16.311075,8.529834,0.97,16.311075,663,7.813727,0.9999735999999999,8.583444,663.1460000000001,11299.792694091797,13.711631,,12.629938000000001,1.0106796,,15.786904000000002,0.11,8.498051,,9.333637861500508
663,0.206,1.0106593000000001,13280,1.0002215,25.647615,25.895079,8.593733,16.311075,8.529816,0.97,16.311075,664,7.8263397,0.9999735999999999,8.583332,664.14703,11323.690109729769,13.710123000000001,,16.177685,1.0106633,,15.787495000000002,0.11,8.508973,,9.344763537668085
664,0.206,1.0102334000000002,13300,1.000222,25.667109,25.914394,8.593721,16.311075,8.529853,0.97,16.311075,665,7.8278337,0.9999735999999999,8.5832815,665.1476,11364.009119987488,13.708618,,8.809965,1.0106468000000002,,15.777004000000002,0.11,8.549761,,9.392942357310591
665,0.206,1.0106169,13320,1.0002232,25.68659,25.933712,8.593675,16.311075,8.529855,0.97,16.311075,666,7.842075,0.9999735999999999,8.583191000000001,666.1486,11410.7779173851,13.707116000000001,,17.301652999999998,1.0106314,,15.779294,0.11,8.522772,,9.363208492860107
666,0.206,1.0105648999999999,13340,1.0002242000000001,25.70605,25.953016,8.593648,16.311075,8.529876,0.97,16.311075,667,7.8566284,0.9999735999999999,8.583119,667.14954,11456.501918077469,13.705615,,17.538803,1.010615,,15.781931,0.11,8.535741999999999,,9.376860568402682
667,0.206,1.0105899999999999,13360,1.0002252,25.7255,25.972301,8.593582000000001,16.311075,8.529859,0.97,16.311075,668,7.870825,0.9999735999999999,8.58301,668.15045,11495.340235710144,13.704118,,17.329678,1.0105986999999998,,15.78425,0.11,8.509456,,9.345401309229876
668,0.206,1.0105667999999999,13380,1.0002265,25.74494,25.991573000000002,8.593548,16.311075,8.529872,0.97,16.311075,669,7.889722999999999,0.9999735999999999,8.582931,669.1515,11522.196338653564,13.702620999999999,,20.503214,1.0105832000000001,,15.791301999999998,0.11,8.530342,,9.370140640818247
669,0.206,1.0104502,13400,1.0002275,25.764359,26.010832,8.593532000000002,16.311075,8.529904,0.97,16.311075,670,7.900782,0.9999735999999999,8.582872,670.1524,11557.01567196846,13.701128,,15.288687,1.0105667999999999,,15.790551999999998,0.11,8.54389,,9.385687257965648
670,0.206,1.0105293,13420,1.0002284,25.78376,26.030077,8.593486,16.311075,8.529906,0.97,16.311075,671,7.911979,0.9999735999999999,8.582784,671.1532599999999,11595.284943580627,13.699635999999998,,15.403371,1.0105515,,15.789975,0.11,8.5229845,,9.36073116351598
671,0.206,1.0105070999999999,13440,1.0002295,25.803151999999997,26.049307000000002,8.593448,16.311075,8.529916,0.97,16.311075,672,7.9292197,0.9999735999999999,8.582701,672.1542400000001,11626.149868249893,13.698147,,19.487476,1.010535,,15.79548,0.11,8.528047,,9.366696252489305
672,0.206,1.010375,13460,1.0002304,25.822529,26.06852,8.593428999999999,16.311075,8.529944,0.97,16.311075,673,7.936589,0.9999735999999999,8.582641,673.1551,11662.059041738508,13.696660000000001,,12.878428,1.0105196,,15.791146,0.11,8.541911,,9.385389298521478
673,0.206,1.0104780999999998,13480,1.0002316,25.841894,26.08772,8.593392,16.311075,8.529956,0.97,16.311075,674,7.9512568,0.9999735999999999,8.582563,674.1561,11700.663182020187,13.695175,,17.81201,1.0105042,,15.794144000000001,0.11,8.530016999999999,,9.373826216436573
674,0.206,1.0103934,13500,1.0002327,25.861245999999998,26.106904999999998,8.593385000000001,16.311075,8.529996,0.97,16.311075,675,7.9718675999999995,0.9999735999999999,8.582513,675.1571,11731.476046800613,13.693693,,21.853302,1.0104878000000002,,15.803120000000002,0.11,8.548314,,9.388775418498296
