,Iteration,LQGsigma,IWLastEpisode,DenMISELogFirst,TimestepsSoFar,LQGmu01,IWMax,ReturnMin,DenMISEMeanLog,Bound,SqrtESSClassic,LQGmu1,IWNorm1,target_sum_log_mean,MISE,ReturnMean,ReturnLastEpisode,IWMean,ReturnAbsMax,DenMISELogLast,TimeElapsed,ReturnMax,ReturnStepMax,IWNorm2,IWFirstEpisode,URet,IWMin
555,556,0.11,1.1097832,9.501323,11120,1.0,1.1097888999999999,,15.152525,10.810885,22.36068,1.0,554.8902,-101.14491,8.509685000000001,9.268489,8.497264999999999,0.99800396,17.15214,7.1706786,6193.550002574921,17.15214,0.999999,24.815445,,9.328193112377829,
556,557,0.11,1.1095604,9.499525,11140,1.0,1.1095709999999999,,15.155391,10.808596000000001,22.383029999999998,1.0,555.89044,-100.93307,8.509692,9.267133,8.513512,0.99800795,17.15214,16.750582,6213.806299209595,17.15214,0.999999,24.835352,,9.351265916013515,
557,558,0.11,1.1093488,9.497732000000001,11160,1.0,1.109353,,15.164155,10.806319,22.405354,1.0,556.8906,-100.716064,8.5097065,9.265788,8.516264,0.9980119000000001,17.15214,20.047535,6245.54909682274,17.15214,0.999999,24.855247,,9.354461616319963,
558,559,0.11,1.1091202,9.495941,11180,1.0,1.109135,,15.165207,10.804086,22.42766,1.0,557.8908700000001,-100.50752,8.509757,9.264482000000001,8.535652,0.9980159,17.15214,15.753283999999999,6274.852045774461,17.15214,0.999999,24.875126,,9.375829493182618,
559,560,0.11,1.1089096999999999,9.494154,11200,1.0,1.1089193000000002,,15.159051000000002,10.801706,22.449944,1.0,558.89105,-100.30693000000001,8.509655,9.2630415,8.457888,0.99801975,17.15214,11.719499,6301.538459062575,17.15214,0.999999,24.894987,,9.291127256604927,
560,561,0.11,1.1086972,9.49237,11220,1.0,1.1087036,,15.161166,10.799487,22.472204,1.0,559.89124,-100.09881,8.5097065,9.2617445,8.535414,0.99802357,17.15214,16.350267000000002,6331.657915830611,17.15214,0.999999,24.914832999999998,,9.377071599873473,
561,562,0.11,1.1084836999999998,9.490589,11240,1.0,1.10849,,15.157649,10.797195,22.494442000000003,1.0,560.8915,-99.89705,8.509679,9.260382,8.496039999999999,0.99802756,17.15214,13.185620000000002,6364.006052255631,17.15214,0.999999,24.93467,,9.333971344607619,
562,563,0.11,1.1082743,9.4888115,11260,1.0,1.1082764999999999,,15.1576605,10.795015,22.51666,1.0,561.8917,-99.6925,8.509755,9.259117,8.54829,0.9980315000000001,17.15214,15.165581,6389.854950428009,17.15214,0.999999,24.954487,,9.387906245848153,
563,564,0.11,1.1080608,9.487036999999999,11280,1.0,1.108063,,15.165147,10.792731,22.538857,1.0,562.89197,-99.481186,8.509722,9.257759,8.49287,0.99803543,17.15214,19.38221,6416.268203973771,17.15214,0.999999,24.97429,,9.325662211444495,
564,565,0.11,1.107839,9.485265,11300,1.0,1.1078516,,15.173907,10.790517999999999,22.56103,1.0,563.8922,-99.26933000000001,8.509752,9.256461,8.524889,0.9980393,17.15214,20.115871,6447.450628757477,17.15214,0.999999,24.994081,,9.364141091600096,
565,566,0.11,1.1076351,9.483497,11320,1.0,1.1076404,,15.172476000000001,10.788302999999999,22.583181,1.0,564.8924,-99.06838,8.509775,9.255162,8.521707000000001,0.9980431000000001,17.15214,14.365679,6477.8604633808145,17.15214,0.999999,25.013853,,9.356882119499595,
566,567,0.11,1.1074228000000002,9.481731,11340,1.0,1.1074313,,15.175332000000001,10.78615,22.605309,1.0,565.8926,-98.86386,8.509851,9.253919,8.549261,0.9980469000000001,17.15214,16.794456,6505.349718570709,17.15214,0.999999,25.033615,,9.388970035278984,
567,568,0.11,1.1072127,9.479969,11360,1.0,1.10722,,15.173959,10.784044,22.627419,1.0,566.8928,-98.664276,8.509971,9.252715,8.570739999999999,0.99805075,17.15214,14.398845000000001,6531.78728032112,17.15214,0.999999,25.053358,,9.41337221005902,
568,569,0.11,1.1070068000000002,9.47821,11380,1.0,1.1070131,,15.180164000000001,10.781842999999999,22.649506,1.0,567.89307,-98.45782,8.509986999999999,9.251425,8.517989,0.9980546,17.15214,18.707218,6561.4845259189615,17.15214,0.999999,25.07309,,9.353914131370884,
569,570,0.11,1.1067978,9.476455,11400,1.0,1.1068041000000002,,15.183009,10.779721,22.671566000000002,1.0,568.8932,-98.255424,8.510076,9.250204,8.556187,0.9980582,17.15214,16.803915,6592.091481208801,17.15214,0.999999,25.092806,,9.395971624047824,
570,571,0.11,1.1065844999999999,9.474702,11420,1.0,1.1065972,,15.186204,10.777557,22.693610999999997,1.0,569.89343,-98.05339000000001,8.510117,9.248944999999999,8.53099,0.9980621,17.15214,17.009031,6622.618052482605,17.15214,0.999999,25.112505,,9.369922424980864,
571,572,0.11,1.1063756999999999,9.472952000000001,11440,1.0,1.1063903999999998,,15.183645,10.77549,22.715629999999997,1.0,570.89355,-97.85779000000001,8.510246,9.24777,8.577106,0.99806565,17.15214,13.724182,6655.266040802002,17.15214,0.999999,25.132193,,9.417404196648699,
572,573,0.11,1.1061826000000001,9.471205,11460,1.0,1.1061857,,15.180648999999999,10.773304,22.73763,1.0,571.8938,-97.66332,8.510253,9.24649,8.513626,0.99806947,17.15214,13.467994000000001,6682.247980594635,17.15214,0.999999,25.151863,,9.347708606187318,
573,574,0.11,1.1059705,9.469461,11480,1.0,1.1059811000000002,,15.186373999999999,10.771092999999999,22.759617000000002,1.0,572.8941,-97.46084,8.510228,9.245185000000001,8.497631,0.99807334,17.15214,18.46921,6715.392534732819,17.15214,0.999999,25.171518,,9.334060470088557,
574,575,0.11,1.1057765,9.467721000000001,11500,1.0,1.1057765,,15.189195000000002,10.768921,22.781570000000002,1.0,573.8942,-97.26193,8.510235,9.243912,8.513208,0.9980769,17.15214,16.811197,6742.8259670734415,17.15214,0.999999,25.191162,,9.350335721565184,
575,576,0.11,1.1055591999999999,9.465983,11520,1.0,1.105574,,15.197682,10.766755999999999,22.803509,1.0,574.8944,-97.05804,8.510243,9.242647,8.515307,0.99808055,17.15214,20.079462,6770.326296329498,17.15214,0.999999,25.210787,,9.353864526187618,
576,577,0.11,1.105359,9.464249,11540,1.0,1.1053716,,15.202939,10.764714999999999,22.82542,1.0,575.8946,-96.85805,8.510368,9.241492,8.575961,0.9980841999999999,17.15214,18.23275,6803.0176532268515,17.15214,0.999999,25.230404,,9.419558706907882,
577,578,0.11,1.1051565,9.462517,11560,1.0,1.1051713,,15.208212,10.762667,22.847315,1.0,576.8947,-96.65872,8.510480000000001,9.240326,8.567905,0.99808776,17.15214,18.252405,6838.618646860124,17.15214,0.999999,25.25,,9.411113041256607,
578,579,0.11,1.1049669,9.460789,11580,1.0,1.1049701,,15.205485999999999,10.760576,22.869194,1.0,577.895,-96.46806,8.510545,9.239123,8.544235,0.9980916,17.15214,13.6332655,6884.466403961182,17.15214,0.999999,25.269585,,9.387032533634779,
579,580,0.11,1.1047561000000001,9.459063,11600,1.0,1.1047709,,15.210922,10.758463,22.891047,1.0,578.89526,-96.26991,8.510579,9.237899,8.529143,0.9980953000000001,17.15214,18.359219,6910.948313713074,17.15214,0.999999,25.289156,,9.368655691526335,
580,581,0.11,1.1045644,9.45734,11620,1.0,1.1045707,,15.218269,10.756402,22.912879999999998,1.0,579.89545,-96.07051,8.510660000000001,9.236721000000001,8.552988000000001,0.99809885,17.15214,19.482338000000002,6941.726379871368,17.15214,0.999999,25.30871,,9.394943020770066,
581,582,0.11,1.1043621000000001,9.455621,11640,1.0,1.1043726999999999,,15.221452,10.7543,22.93469,1.0,580.8956,-95.87594,8.510694,9.235503,8.528397,0.9981025,17.15214,17.072912,6987.092073202132,17.15214,0.999999,25.328253,,9.365185278037107,
582,583,0.11,1.1041632,9.453903,11660,1.0,1.1041747,,15.213826999999998,10.752228,22.956478,1.0,581.89575,-95.692825,8.510750999999999,9.234311,8.5408,0.99810594,17.15214,10.777814999999999,7018.464637756348,17.15214,0.999999,25.34778,,9.384900083504693,
583,584,0.11,1.1039726,9.452189,11680,1.0,1.1039778,,15.2142315,10.750171,22.978248999999998,1.0,582.896,-95.50234,8.510817999999999,9.233132000000001,8.5458,0.9981095999999999,17.15214,15.452264000000001,7054.300252914429,17.15214,0.999999,25.367294,,9.384902091782747,
584,585,0.11,1.1037747,9.450479,11700,1.0,1.103781,,15.216798999999998,10.748014999999999,22.999996,1.0,583.8961,-95.31034,8.510779,9.231863,8.490589,0.99811304,17.15214,16.717312,7089.199917316437,17.15214,0.999999,25.386791,,9.323800858846115,
585,586,0.11,1.1035788999999998,9.4487705,11720,1.0,1.1035861999999999,,15.221148999999999,10.745974,23.021727,1.0,584.89636,-95.11721,8.510849,9.230697,8.5478,0.9981167,17.15214,17.768446,7112.253608465196,17.15214,0.999999,25.406277,,9.386449143506061,
586,587,0.11,1.1033883999999998,9.447066,11740,1.0,1.1033915,,15.219246,10.743832000000001,23.043434,1.0,585.89655,-94.93097,8.510813,9.229436999999999,8.491622999999999,0.9981201999999999,17.15214,14.104797,7145.190557718278,17.15214,0.999999,25.425747,,9.324919411863359,
587,588,0.11,1.1031841999999998,9.445364,11760,1.0,1.1031978999999998,,15.216454500000001,10.741787,23.065126,1.0,586.89685,-94.74625999999999,8.510867999999999,9.228264999999999,8.540066,0.9981239,17.15214,13.580043,7184.593206405641,17.15214,0.999999,25.445204,,9.380755836774467,
588,589,0.11,1.1029991000000001,9.443665,11780,1.0,1.1030043,,15.206717499999998,10.739696499999999,23.086792000000003,1.0,587.8969999999999,-94.56913,8.510872,9.227051,8.513321000000001,0.9981273,17.15214,9.484295,7222.959533214569,17.15214,0.999999,25.464645,,9.353398184926057,
589,590,0.11,1.1027982,9.441968,11800,1.0,1.1028118999999998,,15.208510999999998,10.737602,23.108442,1.0,588.8972,-94.38110999999999,8.510864999999999,9.225832,8.507518,0.99813086,17.15214,16.266376,7249.994041204451,17.15214,0.999999,25.484072,,9.341006923487749,
590,591,0.11,1.1026194,9.440275,11820,1.0,1.1026194,,15.207137,10.735476,23.130072,1.0,589.8974599999999,-94.196884,8.510819999999999,9.224582,8.48674,0.99813443,17.15214,14.399721,7278.020297288896,17.15214,0.999999,25.503487,,9.321407127582935,
591,592,0.11,1.1024260000000001,9.438584,11840,1.0,1.1024292,,15.209766,10.73344,23.151676000000002,1.0,590.8976,-94.00928499999999,8.510861,9.223412,8.532618,0.99813783,17.15214,16.765508999999998,7312.5362536907205,17.15214,0.999999,25.522886,,9.369126414810454,
592,593,0.11,1.1022263,9.436896,11860,1.0,1.1022389,,15.214323,10.731392,23.173262,1.0,591.8978,-93.82038,8.510883999999999,9.222230999999999,8.522938,0.99814135,17.15214,17.912237,7339.299256324768,17.15214,0.999999,25.542274,,9.362176818233737,
593,594,0.11,1.1020348999999998,9.435211,11880,1.0,1.1020497,,15.2182665,10.729335,23.194828,1.0,592.89795,-93.632706,8.510891,9.221039999999999,8.514919,0.9981447,17.15214,17.558453,7369.518466234206,17.15214,0.999999,25.561644,,9.349782267655195,
594,595,0.11,1.1018478999999999,9.433529,11900,1.0,1.1018605,,15.222484,10.727307000000001,23.216372,1.0,593.8981,-93.44538,8.510922,9.219876,8.528444,0.9981479999999999,17.15214,17.729773,7403.5403950214395,17.15214,0.999999,25.581003,,9.366196318321453,
595,596,0.11,1.1016671999999998,9.43185,11920,1.0,1.1016713,,15.224701000000001,10.725298,23.237902,1.0,594.8983,-93.26066999999999,8.510966,9.218726,8.534614999999999,0.99815154,17.15214,16.546955,7436.411800146104,17.15214,0.999999,25.600346,,9.372327369490076,
596,597,0.11,1.1014792,9.430174000000001,11940,1.0,1.1014844,,15.222826000000001,10.723235,23.259404999999997,1.0,595.8985,-93.08066600000001,8.510950999999999,9.217525,8.501599,0.99815494,17.15214,14.107003,7465.897162675858,17.15214,0.999999,25.619678,,9.337770453190727,
597,598,0.11,1.1012848999999998,9.4285,11960,1.0,1.1012973999999998,,15.225945000000001,10.721272,23.280893,1.0,596.8987,-92.89627,8.51103,9.216416,8.554494,0.99815834,17.15214,17.08955,7487.7782385349265,17.15214,0.999999,25.638994,,9.393373451249651,
598,599,0.11,1.1011031,9.426829,11980,1.0,1.1011115,,15.226337,10.719178,23.302355,1.0,597.8987400000001,-92.71521,8.510971000000001,9.215186,8.479519,0.9981614999999999,17.15214,15.462742,7520.460710525513,17.15214,0.999999,25.658297,,9.3113375916218,
599,600,0.11,1.1009215,9.425161,12000,1.0,1.1009257,,15.226633999999999,10.717188,23.323807000000002,1.0,598.8991,-92.53484,8.511012,9.214048,8.533066,0.9981652,17.15214,15.406113000000001,7554.724451541901,17.15214,0.999999,25.677588,,9.37171098107108,
600,601,0.11,1.1007283,9.423496,12020,1.0,1.1007409,,15.229261,10.715164,23.345236,1.0,599.8993,-92.35275,8.511013,9.212879,8.5108795,0.9981684999999999,17.15214,16.808042999999998,7593.132186651229,17.15214,0.999999,25.696861,,9.347779351366027,
601,602,0.11,1.1005415,9.421833,12040,1.0,1.1005561000000001,,15.23129,10.713291,23.366642000000002,1.0,600.8994,-92.17185,8.51116,9.211846000000001,8.591553,0.9981718,17.15214,16.450861,7624.725238084792,17.15214,0.999999,25.716122,,9.43478546279724,
602,603,0.11,1.1003673,9.420174000000001,12060,1.0,1.1003735000000001,,15.238221,10.71133,23.388033,1.0,601.8996599999999,-91.98665,8.511213,9.210733,8.540201,0.9981752,17.15214,19.413301,7663.337462425232,17.15214,0.999999,25.735369,,9.380507126381206,
603,604,0.11,1.1001753,9.418516,12080,1.0,1.100191,,15.236623000000002,10.709358,23.409397,1.0,602.8998,-91.81056,8.511249000000001,9.209608,8.531206,0.9981783999999999,17.15214,14.274920999999999,7697.254435777663,17.15214,0.999999,25.754604,,9.370247972735234,
604,605,0.11,1.099999,9.4168625,12100,1.0,1.1000085,,15.234872,10.707313000000001,23.430748,1.0,603.89996,-91.635216,8.511206,9.208414999999999,8.487164,0.99818176,17.15214,14.180113,7736.97173523903,17.15214,0.999999,25.773823,,9.321639214488316,
605,606,0.11,1.0998132999999999,9.415211,12120,1.0,1.0998268999999998,,15.242602999999999,10.705369000000001,23.452078,1.0,604.90015,-91.45097,8.51126,9.207314,8.541573,0.99818504,17.15214,19.92132,7770.506706237793,17.15214,0.999999,25.793029999999998,,9.381300214233722,
606,607,0.11,1.0996371999999999,9.413561999999999,12140,1.0,1.0996455,,15.252932999999999,10.703445,23.473385,1.0,605.90027,-91.2647,8.511328,9.206228,8.548645,0.99818826,17.15214,21.515203,7811.4421298503885,17.15214,0.999999,25.812223,,9.388067155599057,
607,608,0.11,1.0994579,9.411916,12160,1.0,1.0994662,,15.24169,10.701544,23.494677,1.0,606.90045,-91.1006,8.511413000000001,9.205162,8.558011,0.99819154,17.15214,8.41887,7847.888162612915,17.15214,0.999999,25.831402,,9.402011541538554,
608,609,0.11,1.0992701,9.410273,12180,1.0,1.0992868999999998,,15.247205,10.699659,23.515953,1.0,607.9007,-90.9203,8.511510000000001,9.204113000000001,8.565992999999999,0.9981949000000001,17.15214,18.602268,7888.255773782729,17.15214,0.999999,25.850567,,9.408261599305126,
609,610,0.11,1.0991014,9.408632,12200,1.0,1.0991076000000002,,15.242813,10.697764999999999,23.537205,1.0,608.9009,-90.75049,8.511592,9.203052,8.556583,0.99819815,17.15214,12.570291000000001,7928.054246425629,17.15214,0.999999,25.869719,,9.398246190461382,
610,611,0.11,1.098918,9.406994000000001,12220,1.0,1.0989295000000001,,15.238045000000001,10.69581,23.558435,1.0,609.90094,-90.58163,8.511607000000001,9.201933,8.520105000000001,0.9982011999999999,17.15214,12.331875,7964.884613990784,17.15214,0.999999,25.888857,,9.360692275315657,
611,612,0.11,1.0987482,9.405358,12240,1.0,1.0987524,,15.244619,10.693869,23.579653,1.0,610.90125,-90.401985,8.511631,9.200828,8.52472,0.99820465,17.15214,19.262587,7999.8638072013855,17.15214,0.999999,25.907984,,9.363371375423153,
612,613,0.11,1.0985721000000002,9.403725999999999,12260,1.0,1.0985743000000001,,15.246393,10.691895,23.60085,1.0,611.9014,-90.227715,8.511617,9.199689,8.503404,0.99820787,17.15214,16.334078,8032.523295402527,17.15214,0.999999,25.927094,,9.340090256225883,
613,614,0.11,1.098394,9.402096,12280,1.0,1.0983982,,15.247073,10.690010000000001,23.622023000000002,1.0,612.9016,-90.05509,8.511685,9.19863,8.549953,0.9982110999999999,17.15214,15.666641,8065.86706519127,17.15214,0.999999,25.946196,,9.392789611919506,
614,615,0.11,1.0982181,9.400469000000001,12300,1.0,1.0982223,,15.253439000000002,10.688148,23.643179999999997,1.0,613.9018,-89.87735,8.511773,9.197593,8.560574,0.9982143,17.15214,19.163101,8100.455314397813,17.15214,0.999999,25.965279000000002,,9.401453629006662,
615,616,0.11,1.0980338,9.398844,12320,1.0,1.0980484,,15.255447,10.686311,23.664316,1.0,614.9019,-89.70452,8.51188,9.196576,8.571259,0.9982174000000001,17.15214,16.492296,8128.869770526886,17.15214,0.999999,25.984351999999998,,9.413534107788564,
616,617,0.11,1.0978578,9.397222,12340,1.0,1.0978736,,15.25666,10.684461,23.685438,1.0,615.9021,-89.53304,8.511969,9.195549,8.562656,0.99822056,17.15214,16.006248,8167.489116907121,17.15214,0.999999,26.003408,,9.407806143104931,
617,618,0.11,1.0976945,9.395602,12360,1.0,1.0976998,,15.262215,10.682575,23.706543,1.0,616.90234,-89.35777,8.512018,9.194488,8.539508,0.99822384,17.15214,18.691392999999998,8202.102640151978,17.15214,0.999999,26.022451,,9.377864416362662,
618,619,0.11,1.0975208,9.393986,12380,1.0,1.0975261,,15.268815,10.680696000000001,23.727621,1.0,617.90247,-89.18200999999999,8.512066,9.193427999999999,8.538617,0.99822694,17.15214,19.348894,8239.606202125551,17.15214,0.999999,26.041485,,9.374634497566555,
619,620,0.11,1.0973469999999999,9.392371,12400,1.0,1.0973533000000002,,15.2718935,10.67874,23.748682000000002,1.0,618.9026,-89.01031,8.512033,9.192300999999999,8.494788,0.99823,17.15214,17.179287,8273.996878623962,17.15214,0.999999,26.060503,,9.327613565044187,
620,621,0.11,1.0971796999999999,9.390759,12420,1.0,1.0971817,,15.277624,10.676825,23.76973,1.0,619.90283,-88.83649399999999,8.512036,9.191207,8.512909,0.9982332,17.15214,18.832607,8311.104147911072,17.15214,0.999999,26.079507999999997,,9.347773144903623,
621,622,0.11,1.0969934,9.389151,12440,1.0,1.0970101,,15.279539000000002,10.674932499999999,23.790751999999998,1.0,620.90295,-88.66704,8.512057,9.190134,8.523975,0.99823624,17.15214,16.469347,8346.44191789627,17.15214,0.999999,26.0985,,9.363080220528351,
622,623,0.11,1.0968261000000001,9.387545,12460,1.0,1.0968396999999999,,15.286902,10.673067,23.811761999999998,1.0,621.90314,-88.492676,8.5121,9.189086,8.537222,0.9982394,17.15214,19.869888,8379.160468816757,17.15214,0.999999,26.117476999999997,,9.376971058622022,
623,624,0.11,1.0966576000000001,9.385941,12480,1.0,1.0966692,,15.284432999999998,10.671185000000001,23.83275,1.0,622.9033,-88.32868,8.512121,9.18802,8.523283000000001,0.9982424999999999,17.15214,13.747332,8411.903985023499,17.15214,0.999999,26.136442000000002,,9.362150331345068,
624,625,0.11,1.0964976999999998,9.384339,12500,1.0,1.0964996999999999,,15.287497,10.669241,23.853725,1.0,623.90356,-88.15969,8.512075999999999,9.186898,8.487307000000001,0.9982457,17.15214,17.20072,8440.709514141083,17.15214,0.999999,26.155394,,9.323911806361409,
625,626,0.11,1.0963136,9.38274,12520,1.0,1.0963314,,15.291712,10.667404,23.874670000000002,1.0,624.9036,-87.99007399999999,8.512132000000001,9.18587,8.543467999999999,0.9982485999999999,17.15214,17.928392000000002,8474.822881937027,17.15214,0.999999,26.174335,,9.382220648355746,
626,627,0.11,1.0961463,9.381145,12540,1.0,1.096163,,15.297915,10.665502,23.895605,1.0,625.90375,-87.819,8.512117,9.184782,8.503986,0.9982516,17.15214,19.183123000000002,8504.614792346954,17.15214,0.999999,26.193258,,9.338010472730266,
627,628,0.11,1.0959874,9.379551,12560,1.0,1.0959947,,15.296712,10.663588,23.916520000000002,1.0,626.90393,-87.65585,8.512087,9.183682000000001,8.493752,0.99825466,17.15214,14.544273,8541.206147909164,17.15214,0.999999,26.212173,,9.327087665814288,
628,629,0.11,1.0958202,9.377958999999999,12580,1.0,1.0958276000000002,,15.296667000000001,10.661759,23.93742,1.0,627.9042400000001,-87.49207,8.512136,9.18266,8.5407715,0.99825794,17.15214,15.269718,8572.538541555405,17.15214,0.999999,26.231073,,9.379045182807364,
629,630,0.11,1.0956489,9.376371,12600,1.0,1.0956614,,15.295233999999999,10.659874,23.958296,1.0,628.9043,-87.3302,8.512125,9.181586,8.506131,0.9982608000000001,17.15214,14.395825,8604.870562076569,17.15214,0.999999,26.249959999999998,,9.344494326818731,
