,Iteration,SqrtESSClassic,MISE,IWMin,Bound,TimestepsSoFar,IWFirstEpisode,IWNorm1,ReturnMin,DenMISELogLast,IWLastEpisode,DenMISELogFirst,target_sum_log_mean,ReturnLastEpisode,LQGsigma,ReturnStepMax,ReturnAbsMax,TimeElapsed,LQGmu1,IWMax,IWNorm2,URet,LQGmu01,DenMISEMeanLog,IWMean,ReturnMax,ReturnMean
656,657,5.091352,16.1726,,16.513189999999998,13140,,625.70374,,5.2946715,0.020380673999999998,15.677921,-899.8929,16.782064000000002,0.11,0.9999998999999999,17.253666,11991.945449829102,-0.979,44.994209999999995,122.8954,18.52403320384598,-0.224,10.067471000000001,0.9523649,17.253666,13.666652
657,658,6.3552102999999995,18.054008,,18.326864,13160,,705.6974,,6.9446282,0.00013716274,15.6764,-908.2709,16.984749,0.11,0.9999998999999999,17.253666,12024.866118431091,-0.994,26.176102,111.042336,18.753949720850887,-0.282,10.062627,1.0724884,17.253666,13.671694
658,659,6.750398599999999,17.651,,17.90788,13180,,691.7969,,16.937732999999998,17.091366,15.674882,-909.6815,17.026016000000002,0.11,0.9999998999999999,17.253666,12051.807426452637,-0.996,21.680229999999998,102.482376,18.79362487785218,-0.299,10.07315,1.0497676,17.253666,13.6767845
659,660,6.4396889999999996,17.658028,,17.927305,13200,,692.0309,,13.6085,0.90265393,15.673366,-905.2237,16.72041,0.11,0.9999998999999999,17.253666,12084.998591184616,-0.994,25.128265,107.4634,18.451103258622783,-0.281,10.078564,1.0485316999999998,17.253666,13.6813965
660,661,6.5123935,17.350817000000003,,17.617085999999997,13220,,681.06995,,14.603369,4.7328486,15.671852,-903.8915,16.74667,0.11,0.9999998999999999,17.253666,12112.934099912643,-0.994,24.15147,104.58059,18.479760642460352,-0.281,10.085464,1.030363,17.253666,13.686034
661,662,7.246957000000001,16.654428,,16.893710000000002,13240,,646.0078,,15.392157999999998,1.0791196e-05,15.67034,-888.4866,16.844421,0.11,0.9999998999999999,17.253666,12144.019810914993,-0.963,23.861265,89.14194499999999,18.58850857133011,-0.196,10.09351,0.9758425999999999,17.253666,13.6908045
662,663,7.7454295,17.222635,,17.446516,13260,,668.9556,,9.831535,11.831609,15.668830999999999,-886.5241,16.930439,0.11,0.9999998999999999,17.253666,12172.03425645828,-0.96,20.441841,86.36779,18.69569741524813,-0.192,10.093066,1.0089829,17.253666,13.695689000000002
663,664,5.469423,16.00678,,16.323826,13280,,628.3288,,13.434000000000001,1.1942391,15.667323000000001,-893.6102,17.007896,0.11,0.9999998999999999,17.253666,12202.93929553032,-0.987,33.709583,114.88027,18.777898292805887,-0.245,10.098099000000001,0.94627833,17.253666,13.700678
664,665,6.8479133,17.469452,,17.722676999999997,13300,,690.53687,,6.337543,0.13116089,15.665818,-900.1467,16.977303,0.11,0.9999998999999999,17.253666,12232.209624528885,-0.995,20.284504000000002,100.83901999999999,18.74933058663921,-0.291,10.092341000000001,1.0384011999999998,17.253666,13.705606
665,666,6.493139,16.919071,,17.18613,13320,,668.72546,,14.497672,7.5740204,15.664316,-895.9481,16.844738,0.11,0.9999998999999999,17.253666,12263.886984586716,-0.993,24.878016,102.98955500000001,18.585501976637378,-0.275,10.098999000000001,1.0040923000000002,17.253666,13.710319
666,667,6.806526,17.450125,,17.70489,13340,,691.35474,,14.524693,19.71242,15.662815,-895.8735,16.766987,0.11,0.9999998999999999,17.253666,12297.229837894442,-0.994,21.610271,101.572334,18.502687445331247,-0.282,10.105624,1.0365138,17.253666,13.714901999999999
667,668,7.145795,16.776089000000002,,17.018757,13360,,667.47,,14.524729999999998,2.5044303,15.661318,-899.61584,16.749332,0.11,0.9999998999999999,17.253666,12325.05493211746,-0.997,18.205902,93.40738,18.490804294927333,-0.312,10.112278,0.99920654,17.253666,13.719446
668,669,7.2758894,17.045417999999998,,17.283747,13380,,678.81995,,17.717344,14.303897000000001,15.6598215,-897.3326,16.828424,0.11,0.9999998999999999,17.253666,12359.855846881865,-0.996,18.24567,93.29718000000001,18.566272567352367,-0.307,10.123631,1.0146786,17.253666,13.7240925
669,670,7.347539,17.364735,,17.60074,13400,,692.1362,,12.722491,16.229088,15.658328,-894.6451,16.76569,0.11,0.9999998999999999,17.253666,12394.231302022934,-0.996,18.263079,94.19974,18.50522323146685,-0.299,10.12752,1.0330390999999999,17.253666,13.728632000000001
670,671,8.139969,17.768632999999998,,17.981663,13420,,698.4308,,13.348654999999999,5.911353e-11,15.656836499999999,-875.5007300000001,16.816670000000002,0.11,0.9999998999999999,17.253666,12431.814878225327,-0.957,17.231807999999997,85.802635,18.548388375048727,-0.189,10.132355,1.0408804,17.253666,13.733234
671,672,7.275875,17.333647,,17.571978,13440,,681.5331,,17.00668,1.383744,15.655347,-868.9718,17.082962,0.11,0.9999998999999999,17.253666,12467.052730560305,-0.91,24.067822,93.67026,18.856711892856623,-0.151,10.142634,1.0141860999999999,17.253666,13.738218
672,673,5.33114,16.153745999999998,,16.479015,13460,,640.53296,,9.913063000000001,0.00039768466,15.65386,-878.6022,17.145198999999998,0.11,0.9999998999999999,17.253666,12504.957470417025,-0.98,40.777515,120.149345,18.92391975738642,-0.227,10.142302,0.9517576999999999,17.253666,13.743281
673,674,6.1121483,17.48214,,17.765846,13480,,689.09766,,14.704591,1.339612e-10,15.652375,-862.373,16.994179000000003,0.11,0.9999998999999999,17.253666,12546.214573860168,-0.841,28.516476,112.7423,18.75409865274127,-0.122,10.148976,1.0224001,17.253666,13.748104999999999
674,675,8.689275,18.365028,,18.564592,13500,,725.7835,,18.952673,2.0186806,15.650893,-868.6345,17.165945,0.11,0.9999998999999999,17.253666,12584.788732290268,-0.946,12.580541,83.52636,18.947774347623234,-0.178,10.162034,1.0752348,17.253666,13.753167999999999
675,676,3.7078773999999997,6.952216,,7.419885000000001,13520,,532.93604,,17.055275,,15.649412,-307.2353,17.050886,0.11,0.9999998999999999,17.253666,12622.466135025024,0.214,57.08296,143.73076,18.824445546689848,0.022,10.172332,0.7883669,17.253666,13.758045999999998
676,677,5.527538,9.233608,,9.547321,13540,,716.6996,,-15.728012,,15.647934,-365.52243,9.195972,0.11,0.9999998999999999,17.253666,12660.15998339653,0.278,28.039690000000004,129.65982,10.069402883535183,0.028,10.13373,1.0586405,17.253666,13.751307
677,678,5.5215440000000005,8.897035,,9.211088,13560,,691.7782599999999,,16.132839999999998,10.957016000000001,15.646459,-367.78647,8.750525,0.11,0.9999998999999999,17.253666,12703.323477506638,0.281,28.465801000000003,125.2871,9.61129307415405,0.029,10.14264,1.020322,17.253666,13.743932000000001
678,679,5.849739,8.349511,,8.645945,13580,,656.95746,,11.060561,0.08944561,15.644984,-431.09418,8.712063,0.11,0.9999998999999999,17.253666,12735.541903495789,0.357,30.05355,112.30543,9.570457002103351,0.037,10.143998,0.96753675,17.253666,13.736521
679,680,4.969588,6.735877,,7.084811,13600,,526.66345,,12.9678755,0.015162955,15.643513,-384.1603,8.598475,0.11,0.9999998999999999,17.253666,12758.76610159874,0.3,43.403797,105.97729,9.444414019263355,0.031,10.148086,0.7745051,17.253666,13.728964999999999
680,681,5.5561213,8.602129,,8.914227499999999,13620,,672.23956,,10.206542,29.555464,15.642043,-370.8328,8.697811,0.11,0.9999998999999999,17.253666,12790.00765156746,0.286,29.564936,120.9908,9.552277314340117,0.029,10.147822999999999,0.98713595,17.253666,13.721578
681,682,7.5744915,8.769409,,8.998342999999998,13640,,694.90607,,9.772517,1.2328384,15.640575,-454.67815999999993,8.669201,0.11,0.9999998999999999,17.253666,12824.918339729309,0.391,15.613152,91.742935,9.52527913491845,0.041,10.147233,1.0189238999999999,17.253666,13.7141695
682,683,4.44149,11.3083935,,11.698816,13660,6.286802999999999e-20,738.83545,,16.38009,,15.639110999999998,-253.29356,8.67698,0.11,0.9999998999999999,17.253666,12865.716548204422,-0.0,47.129204,166.34853999999999,9.530569478810435,-3.464e-05,10.156374000000001,1.0817503000000002,17.253666,13.706794
683,684,6.985533,16.004255,,16.252491,13680,,640.803,,-15.738298,,15.637648,-852.8442,10.757483500000001,0.11,0.9999998999999999,17.253666,12901.863618373869,-0.544,19.58076,91.732864,11.84748705946082,-0.061,10.118595,0.93684644,17.253666,13.702482
684,685,7.2405,15.970668,,16.210163,13700,,640.7267,,-15.720848000000002,0.1942875,15.636187,-845.02484,16.629675,0.11,0.9999998999999999,17.253666,12932.54345178604,-0.516,16.594519000000002,88.49205,18.398127813970195,-0.057,10.08077,0.9353674000000001,17.253666,13.706755
685,686,8.524583999999999,18.088175,,18.291594,13720,,726.2625,,8.702469,1.6261267e-10,15.634727499999999,-882.3471,17.20433,0.11,0.9999998999999999,17.253666,12970.32491850853,-0.931,14.945048000000002,85.19624,18.986297416707075,-0.165,10.078656,1.0586917,17.253666,13.711854
686,687,4.549046499999999,16.466215,,16.847406,13740,9.589281e-13,677.7561,,8.864372,,15.633270999999999,-583.6761,17.076838000000002,0.11,0.9999998999999999,17.253666,13006.840466499329,-0.208,43.700623,148.9886,18.852532870304998,-0.021,10.076963000000001,0.98654455,17.253666,13.716751
687,688,6.310957,17.510826,,17.785595,13760,,704.55945,,6.124249,,15.631817000000002,-875.8268,16.79702,0.11,0.9999998999999999,17.253666,13035.962829113008,-0.871,28.729006,111.64067,18.55270980407715,-0.133,10.071166,1.0240690000000001,17.253666,13.721229000000001
688,689,5.568149,16.448399,,16.759823,13780,,663.04285,,7.8664303,26.287024,15.630364000000002,-867.5022,17.035213,0.11,0.9999998999999999,17.253666,13074.384371042252,-0.729,33.67951,119.07778,18.812085809010707,-0.092,10.067984,0.96232635,17.253666,13.726038
689,690,8.655907000000001,18.05189,,18.252499,13800,,729.07776,,9.313696,0.042318482000000004,15.628914000000002,-877.8263,17.277576,0.11,0.9999998999999999,17.277576,13109.610031366348,-0.934,14.360729000000001,84.22893,19.06077071870704,-0.167,10.066815,1.0566343999999999,17.277576,13.731185
690,691,8.865096000000001,18.375639000000003,,18.571516,13820,,743.4115,,11.622466000000001,9.534075999999999,15.627466,-877.5905,17.023634,0.11,0.9999998999999999,17.277576,13138.405339717863,-0.943,12.52196,83.85825,18.79758781827307,-0.175,10.069139999999999,1.0758488000000002,17.277576,13.73595
691,692,8.873057000000001,18.331644,,18.527344,13840,,742.5981400000001,,8.647099,11.7924185,15.6260195,-875.7080699999999,17.122770000000003,0.11,0.9999998999999999,17.277576,13176.419010162354,-0.938,12.88984,83.69135,18.900198782421253,-0.17,10.0671835,1.0731187,17.277576,13.740846
692,693,5.7053385,16.479914,,16.784271,13860,,667.94214,,10.284897,8.038501e-06,15.624576000000001,-862.7054,17.070545000000003,0.11,0.9999998999999999,17.277576,13214.48368859291,-0.733,31.897990999999998,117.07318000000001,18.844154121090018,-0.093,10.0675955,0.9638415000000001,17.277576,13.74565
693,694,8.0905695,17.3089,,17.523529999999997,13880,,702.88257,,13.117641,1.2990471000000001,15.623134,-871.1141,17.190306,0.11,0.9999998999999999,17.277576,13244.179807186129,-0.917,18.88932,86.87677,18.970713255436735,-0.155,10.071918499999999,1.0127991,17.277576,13.750613000000001
694,695,8.53519,17.750937,,17.954384,13900,,722.70935,,14.056225,1.0661200000000002,15.621694,-874.3633,16.968388,0.11,0.9999998999999999,17.277576,13283.571489572525,-0.957,16.42697,84.67408,18.742730836919538,-0.188,10.077658999999999,1.0398695,17.277576,13.755244
695,696,6.609564,16.385385999999997,,16.648106,13920,,669.4259,,8.825757000000001,2.9868412,15.620254999999998,-875.7353,16.986952,0.11,0.9999998999999999,17.277576,13322.274013996122,-0.97,31.835765999999996,101.2814,18.755437849447144,-0.206,10.07591,0.9618188,17.277576,13.759886999999999
696,697,4.2262135,15.295815,,15.706695000000002,13940,2.3447009e-22,633.3925,,17.459154,,15.618820000000001,-631.51495,16.959132999999998,0.11,0.9999998999999999,17.277576,13355.22083377838,-0.245,60.746414,149.87233999999998,18.721105855319678,-0.025,10.086432,0.90874106,17.277576,13.764476
697,698,4.1382129999999995,14.683539999999999,,15.103157000000001,13960,2.1005306999999997e-25,607.55396,,6.6352463,15.552074,15.617386999999999,-645.0958,16.968657,0.11,0.9999998999999999,17.277576,13389.119699954988,-0.255,72.76199,146.81552,18.74253303944096,-0.026,10.081327,0.8704211,17.277576,13.769067000000001
698,699,7.1658669999999995,15.9274845,,16.169810000000002,13980,,651.7195,,16.180487,3.365814e-13,15.615954,-832.6194,16.796227,0.11,0.9999998999999999,17.277576,13421.92768406868,-0.534,18.449797,90.947754,18.56073174173847,-0.059,10.089838,0.93235976,17.277576,13.773397000000001
699,700,2.7551627,10.542822,,11.1730795,14000,3.225615e-11,583.6406,,9.771364,,15.614525,-275.90692,17.019447,0.11,0.9999998999999999,17.277576,13456.857612848282,-0.025,121.582306,211.83527,18.795539207365533,-0.003,10.089276,0.8337723,17.277576,13.778034
700,701,4.6532264,16.1735,,16.546673000000002,14020,3.495563e-13,678.82227,,-15.709381,,15.613098,-576.0718,14.423656,0.11,0.9999998999999999,17.277576,13479.935073137285,-0.21,41.508957,145.88206,15.931232334128945,-0.021,10.052177,0.9683627,17.277576,13.778954999999998
701,702,5.274483,14.728619,,15.0578375,14040,2.796759e-08,624.59656,,-0.12573074,18.81846,15.611672,-539.2900400000001,16.108448000000003,0.11,0.9999998999999999,17.277576,13508.935072898865,-0.188,36.644591999999996,118.41853,17.8450606864968,-0.019,10.037603,0.8897386999999999,17.277576,13.782274
702,703,4.253965,17.579437,,17.987637,14060,1.4556656999999998e-34,730.05273,,8.204991,0.10089769,15.610249,-678.1881,16.601532000000002,0.11,0.9999998999999999,17.277576,13534.482010602951,-0.285,55.726475,171.61700000000002,18.35347728029653,-0.029,10.034822,1.0384818,17.277576,13.786284
703,704,4.758511,17.35523,,17.720148000000002,14080,,720.0413,,4.911416,7.048390400000001,15.608827999999999,-707.13745,16.728075,0.11,0.9999998999999999,17.277576,13567.785081148148,-0.312,47.3694,151.31651000000002,18.494017443786284,-0.032,10.027560000000001,1.022786,17.277576,13.790463
704,705,4.737444,8.501339999999999,,8.86788,14100,,654.2966299999999,,7.751819,,15.607408,-224.37627999999998,16.877067999999998,0.11,0.9999998999999999,17.277576,13594.753291368484,0.045,39.147533,138.11174,18.646686116652504,0.004,10.024334,0.9280803,17.277576,13.794842000000001
705,706,3.1715338,10.227625999999999,,10.775141,14120,3.6250655e-30,772.4863,,-15.763360999999998,0.060781002,15.60599,-232.96552000000003,9.321375999999999,0.11,0.9999998999999999,17.277576,13621.671005725859,0.023,100.05438000000001,243.5687,10.218649804593028,0.002,9.9876795,1.0941733,17.277576,13.788504999999999
706,707,4.840459,7.722183,,8.080922,14140,,597.8988,,15.514378,0.16288814,15.604575,-222.62137,9.107418,0.11,0.9999998999999999,17.277576,13659.291617631912,0.049,36.83817,123.52109499999999,10.002008716502807,0.005,9.995553999999998,0.8456843,17.277576,13.781884
707,708,3.779554,10.511182000000002,,10.970616999999999,14160,3.618994e-33,805.0248,,10.378767,0.0025442657000000002,15.603162,-229.16817999999998,9.082697999999999,0.11,0.9999998999999999,17.277576,13692.264111757278,0.029,84.478226,212.99466,9.974570209142094,0.003,9.995856,1.1370406000000002,17.277576,13.775248000000001
708,709,3.4905962999999995,10.210242,,10.707711,14180,1.2534158999999999e-29,775.6015,,11.567174000000001,76.238174,15.60175,-232.55167999999998,9.157149,0.11,0.9999998999999999,17.277576,13725.642022132874,0.022,80.8156,222.19742000000002,10.058814881994644,0.002,9.998208,1.0939373,17.277576,13.768732
709,710,4.3222337,9.419974,,9.821725,14200,3.3769376e-36,727.5415,,12.690467,12.357771000000001,15.600341,-225.92166,9.219549,0.11,0.9999998999999999,17.277576,13763.750411748886,0.035,60.369377,168.32535,10.124646527884053,0.004,10.002066000000001,1.0247064000000001,17.277576,13.762325
710,711,3.8369637,10.6746435,,11.127205,14220,1.9067723e-31,818.79407,,14.7663,7.2591696,15.598932999999999,-229.83266,9.098761999999999,0.11,0.9999998999999999,17.277576,13797.994104385376,0.026,71.30985,213.39636000000002,9.99460538945593,0.003,10.008766,1.1516091,17.277576,13.755766
711,712,5.042957299999999,9.669775999999999,,10.01411,14240,,765.35333,,11.980447,,15.5975275,-231.06099999999998,9.154022,0.11,0.9999998999999999,17.277576,13841.317279338835,0.116,36.67608,151.76677,10.055368995937073,0.012,10.011688000000001,1.0749345,17.277576,13.749303
712,713,3.5038629,7.1847414999999994,,7.6803265,14260,7.399969000000001e-16,456.93384000000003,,2.0559106,,15.596124,-256.8058,8.979028,0.11,0.9999998999999999,17.277576,13887.192192554476,-0.011,72.987206,130.4086,9.861655866798104,-0.001,10.000606,0.6408609000000001,17.277576,13.742612
713,714,3.9159602999999996,10.566519,,11.009951,14280,7.008875999999999e-31,813.3412,,-0.10270775,0.00021964328,15.594723000000002,-229.58504,9.665731,0.11,0.9999998999999999,17.277576,13915.996332883835,0.025,66.28945,207.69904,10.642407661179597,0.002,9.98593,1.1391333000000001,17.277576,13.736901999999999
714,715,5.137064499999999,9.682989,,10.021015,14300,,769.79065,,8.291405000000001,,15.593323000000002,-231.13406,9.524091,0.11,0.9999998999999999,17.277576,13948.712399721146,0.117,36.72422,149.8503,10.444157386359107,0.012,9.983702000000001,1.0766301999999999,17.277576,13.731010999999999
715,716,5.7544584,8.772860000000001,,9.074619,14320,,720.9035,,5.7009625,,15.591926,-370.95599999999996,8.994883999999999,0.11,0.9999998999999999,17.277576,13983.48208451271,0.285,29.266090000000002,125.27738000000001,9.879835483466662,0.029,9.977798,1.0068485,17.277576,13.724397
716,717,4.2080145,8.555606,,8.968262,14340,,675.3587,,13.354863,,15.590529,-218.21461000000002,8.754453,0.11,0.9999998999999999,17.277576,14024.13228201866,0.06,51.448159999999994,160.49344,9.614739801475693,0.006,9.982498,0.9419228999999999,17.277576,13.717464000000001
717,718,4.1111555,8.271918,,8.694296000000001,14360,,654.37854,,2.4459237999999996,53.122826,15.589135999999998,-217.66814,9.049617,0.11,0.9999998999999999,17.277576,14045.075315237043,0.064,55.000007999999994,159.17143000000002,9.941896862059599,0.006,9.971886999999999,0.9113906999999999,17.277576,13.710962
718,719,4.9979815,7.437864,,7.785296400000001,14380,,585.371,,14.492123999999999,1.722677,15.587744,-219.56264,9.077174000000001,0.11,0.9999998999999999,17.277576,14072.900378465652,0.048,34.769627,117.121475,9.969152771894912,0.005,9.978019,0.814146,17.277576,13.704517999999998
719,720,4.499414,8.910445,,9.296375999999999,14400,,706.6424599999999,,4.029466,27.981937,15.586354,-217.1454,9.076079,0.11,0.9999998999999999,17.277576,14116.645082235336,0.062,46.8155,157.05211,9.96759331798006,0.006,9.969481,0.9814478999999999,17.277576,13.698091
