,LQGmu1,DenMISELogFirst,ReturnMean,ReturnMin,Bound,target_sum_log_mean,IWLastEpisode,TimestepsSoFar,ReturnLastEpisode,ReturnMax,DenMISELogLast,IWNorm1,MISE,TimeElapsed,IWMin,DenMISEMeanLog,URet,LQGmu01,IWNorm2,IWMax,LQGsigma,SqrtESSClassic,ReturnAbsMax,IWFirstEpisode,IWMean,ReturnStepMax,Iteration
95,-1.0,14.041828,16.349120000000003,,23.269835,-304.37057000000004,1.7454536,1920,16.607751999999998,17.212702,19.224905,94.25455,16.242779000000002,216.9024109840393,,13.298119,18.324644922860433,-1.0,12.826419999999999,1.7454569,0.11,7.348469000000001,17.212702,,0.9818181999999999,0.9999909,96
96,-1.0,14.031466,16.35023,,23.20948,-301.10992000000005,1.7321429,1940,16.456749,17.212702,11.363302000000001,95.26785,16.2466,220.5620622634888,,13.277947,18.158282452962162,-1.0,12.845915,1.7321446,0.11,7.4161983,17.212702,,0.9821428,0.9999909,97
97,-1.0,14.021208999999999,16.352304,,23.152420000000003,-297.8856,1.7192976000000002,1960,16.553639999999998,17.212702,14.33477,96.2807,16.251987,224.8551857471466,,13.288513,18.266339783519346,-1.0,12.866050999999999,1.7193009999999997,0.11,7.483314,17.212702,,0.98245615,0.9999909,98
98,-1.0,14.011057000000001,16.354715,,23.097466,-294.73367,1.7068976999999999,1980,16.590971,17.212702,13.619549,97.29310600000001,16.257832,229.32200622558597,,13.291644,18.295171564000803,-1.0,12.886786,1.7068976999999999,0.11,7.549834700000001,17.212702,,0.98275864,0.9999909,99
99,-1.0,14.001006,16.355520000000002,,23.041252,-291.64206,1.6949136000000002,2000,16.435253,17.212702,13.897712,98.305084,16.260838,233.02817153930664,,13.2975,18.140360957323125,-1.0,12.90809,1.6949168000000001,0.11,7.615773,17.212702,,0.9830508,0.9999909,100
100,-1.0,13.991056,16.357826,,22.989002,-288.5933,1.6833330000000002,2020,16.588238,17.212702,15.76155,99.316666,16.266293,236.86876249313354,,13.321696,18.30256421652889,-1.0,12.929929,1.6833346999999999,0.11,7.681145699999999,17.212702,,0.98333335,0.9999909,101
101,-1.0,13.981204,16.359697,,22.937376,-285.6858,1.6721298999999998,2040,16.548786,17.212702,7.4592714,100.327866,16.270926,240.0399739742279,,13.264026000000001,18.247255476729226,-1.0,12.952272,1.672133,0.11,7.7459664,17.212702,,0.9836065,0.9999909,102
102,-1.0,13.971448,16.36072,,22.88564,-282.81445,1.6612911,2060,16.465014,17.212702,9.555406,101.33873,16.274057,242.265522480011,,13.227831,18.168056278047732,-1.0,12.975094,1.6612911,0.11,7.8102503,17.212702,,0.98387116,0.9999909,103
103,-1.0,13.961785,16.362871,,22.837027,-279.9224,1.6507918000000001,2080,16.58448,17.212702,17.457552,102.3492,16.278979999999997,246.16958832740784,,13.268317000000001,18.289646015445946,-1.0,12.998362,1.650795,0.11,7.874007700000001,17.212702,,0.9841269,0.9999909,104
104,-1.0,13.952216,16.364445,,22.788666,-277.15155,1.6406232,2100,16.52802,17.212702,10.519366,103.359375,16.282875,248.95568537712097,,13.241959,18.22950129769621,-1.0,13.022058,1.6406279,0.11,7.937253999999999,17.212702,,0.984375,0.9999909,105
105,-1.0,13.942738,16.366564,,22.742348,-274.34238,1.6307693,2120,16.589159,17.212702,20.13379,104.36923,16.287585999999997,252.03166890144348,,13.3068,18.301400046901566,-1.0,13.046153,1.6307708,0.11,8.000001,17.212702,,0.9846154,0.9999909,106
106,-1.0,13.933348,16.368702,,22.697166,-271.5789,1.6212109,2140,16.595323999999998,17.212702,20.866615,105.37878400000001,16.292248,255.74692559242249,,13.377282999999998,18.3093044500227,-1.0,13.070628999999998,1.621214,0.11,8.062258,17.212702,,0.98484844,0.9999909,107
107,-1.0,13.924045999999999,16.370522,,22.652534,-268.91568,1.6119409,2160,16.56512,17.212702,15.570664,106.38806000000001,16.296322,260.00707769393915,,13.397426999999999,18.268206871064987,-1.0,13.095466,1.6119423000000002,0.11,8.124038,17.212702,,0.98507464,0.9999909,108
108,-1.0,13.914828,16.37194,,22.608288,-266.29742000000005,1.6029408,2180,16.525272,17.212702,16.005995000000002,107.39706000000001,16.299688,261.84202480316156,,13.421195999999998,18.237250827008136,-1.0,13.12064,1.6029438,0.11,8.185352,17.212702,,0.9852940999999998,0.9999909,109
109,-1.0,13.905695999999999,16.373068,,22.564575,-263.80352999999997,1.5942037,2200,16.49596,17.212702,7.5634203,108.4058,16.302534,265.25788474082947,,13.367785999999999,18.197858102239906,-1.0,13.146135000000001,1.5942053,0.11,8.246210000000001,17.212702,,0.98550725,0.9999909,110
110,-1.0,13.8966465,16.374157,,22.521769,-261.31247,1.5857139999999998,2220,16.494062,17.212702,12.242911,109.41429,16.305270999999998,267.4029860496521,,13.357498999999999,18.193516463002247,-1.0,13.171933,1.585717,0.11,8.306623,17.212702,,0.9857143,0.9999909,111
111,-1.0,13.887678,16.377133999999998,,22.482868,-258.80975,1.5774665,2240,16.707563,17.212702,18.533545,110.42251999999999,16.310934,269.7021381855011,,13.403564000000001,18.428101137899862,-1.0,13.198016,1.5774665,0.11,8.3666,17.212702,,0.98591536,0.9999909,112
112,-1.0,13.878789000000001,16.377432000000002,,22.44064,-256.3477,1.5694445,2260,16.41092,17.212702,18.952122,111.43056000000001,16.312325,273.9885759353637,,13.452520000000002,18.10315526753033,-1.0,13.224374,1.5694475,0.11,8.42615,17.212702,,0.9861110999999999,0.9999909,113
113,-1.0,13.869978,16.378956,,22.401203,-253.94629,1.5616450000000002,2280,16.551104000000002,17.212702,16.967798000000002,112.438354,16.315594,277.4787871837616,,13.483213000000001,18.266043054359017,-1.0,13.250987,1.5616450000000002,0.11,8.485281,17.212702,,0.98630136,0.9999909,114
114,-1.0,13.861244000000001,16.38036,,22.362417,-251.61511000000002,1.5540546,2300,16.540453,17.212702,13.696848999999998,113.44595,16.318634,281.78156208992004,,13.484931,18.250319110307146,-1.0,13.277844,1.5540562,0.11,8.5440035,17.212702,,0.98648655,0.9999909,115
115,-1.0,13.852587,16.382141,,22.325020000000002,-249.3346,1.5466663999999999,2320,16.586899,17.212702,12.490534,114.45333000000001,16.322210000000002,285.4350686073303,,13.476223000000001,18.29953322180713,-1.0,13.304931,1.5466693999999999,0.11,8.6023245,17.212702,,0.9866666,0.9999909,116
116,-1.0,13.844003,16.382885,,22.286798,-247.04007000000001,1.5394733,2340,16.469048,17.212702,18.693624,115.46054,16.324144,288.39148020744324,,13.520682999999998,18.165973177008947,-1.0,13.332232999999999,1.5394763,0.11,8.660255000000001,17.212702,,0.9868421999999999,0.9999909,117
117,-1.0,13.835492000000002,16.385254,,22.251831,-244.79051,1.5324686,2360,16.66246,17.212702,17.979515,116.46753000000001,16.328535000000002,290.7566933631897,,13.558339000000002,18.378077575723413,-1.0,13.359741,1.5324686,0.11,8.717798,17.212702,,0.9870129999999999,0.9999909,118
118,-1.0,13.827053,16.386657999999997,,22.216112,-242.57452,1.5256412,2380,16.552301,17.212702,18.487997,117.47436,16.331404,294.0883402824402,,13.599638,18.26309361839935,-1.0,13.387445000000001,1.5256426,0.11,8.774964,17.212702,,0.98717946,0.9999909,119
119,-1.0,13.818685,16.387196,,22.179785,-240.4654,1.5189861999999998,2400,16.451126000000002,17.212702,10.104425,118.48100000000001,16.33292,297.26853990554815,,13.570388000000001,18.15183954736708,-1.0,13.415332000000001,1.5189891000000002,0.11,8.831760000000001,17.212702,,0.9873417,0.9999909,120
120,-1.0,13.810386,16.387688,,22.144083,-238.34927000000002,1.5124986,2420,16.446776999999997,17.212702,15.172731,119.4875,16.334343,299.66443490982056,,13.583508499999999,18.152524058548988,-1.0,13.443394,1.5125016000000002,0.11,8.888195,17.212702,,0.9875,0.9999909,121
121,-1.0,13.8021555,16.388720000000003,,22.109873,-236.28447999999997,1.5061723999999999,2440,16.513773,17.212702,13.143347,120.49383,16.336557,303.8331108093262,,13.579781,18.22104488005999,-1.0,13.471619,1.5061738000000002,0.11,8.944272,17.212702,,0.9876543,0.9999909,122
122,-1.0,13.793992000000001,16.390017,,22.076704,-234.23605,1.5,2460,16.548008,17.212702,15.268216,121.5,16.339138000000002,306.6681802272797,,13.593391,18.254189066085093,-1.0,13.499998999999999,1.5000014,0.11,9.000001,17.212702,,0.9878049000000001,0.9999909,123
123,-1.0,13.785895000000002,16.392836,,22.046436,-232.20983999999999,1.4939768,2480,16.739597,17.212702,16.61339,122.50601,16.343962,309.51716852188116,,13.617633999999999,18.459655217397344,-1.0,13.528526000000001,1.4939783000000002,0.11,9.055385000000001,17.212702,,0.9879517,0.9999909,124
124,-1.0,13.777863,16.394297,,22.014734,-230.24852,1.4880955,2500,16.575432,17.212702,12.557296000000001,123.51189,16.346716,312.50296807289124,,13.609038,18.29497399051952,-1.0,13.557191,1.4880984,0.11,9.110434,17.212702,,0.9880950999999999,0.9999909,125
125,-1.0,13.769895000000002,16.39564,,21.983448000000003,-228.27652,1.4823534,2520,16.563461,17.212702,17.82948,124.517624,16.349268,315.83686614036566,,13.642425,18.28007949994963,-1.0,13.585987,1.4823548999999998,0.11,9.165151,17.212702,,0.9882351,0.9999909,126
126,-1.0,13.761989999999999,16.396221,,21.951604999999997,-226.36542999999998,1.4767447,2540,16.469611999999998,17.212702,14.042454999999999,125.52325,16.350666,317.80690217018133,,13.645468,18.16683219383412,-1.0,13.614907999999998,1.4767461000000002,0.11,9.219544,17.212702,,0.9883719999999999,0.9999909,127
127,-1.0,13.754147,16.396284,,21.919563,-224.48882999999998,1.4712652,2560,16.404429999999998,17.212702,13.453170000000002,126.52873000000001,16.351284,321.34627866744995,,13.643861,18.103252785341283,-1.0,13.643944,1.4712665,0.11,9.273619,17.212702,,0.9885056999999999,0.9999909,128
128,-1.0,13.746364999999999,16.396926999999998,,21.888926,-222.64007999999998,1.4659066,2580,16.479359,17.212702,13.616887,127.53408999999999,16.35274,326.4045701026916,,13.643548999999998,18.185195654847288,-1.0,13.673089000000001,1.4659109,0.11,9.327378999999999,17.212702,,0.9886363000000001,0.9999909,129
129,-1.0,13.738642,16.397984,,21.859415,-220.78357000000003,1.460675,2600,16.533873,17.212702,18.329134,128.53932,16.354774,330.16727018356323,,13.67949,18.236530776613048,-1.0,13.702337,1.4606763,0.11,9.380832,17.212702,,0.988764,0.9999909,130
130,-1.0,13.730979000000001,16.398733,,21.829975,-218.96993999999998,1.4555548,2620,16.49643,17.212702,16.42366,129.54443,16.356348,333.3697655200958,,13.700339999999999,18.19905575855049,-1.0,13.731682999999999,1.4555576000000001,0.11,9.433981,17.212702,,0.9888888000000001,0.9999909,131
131,-1.0,13.723374,16.399147,,21.800547,-217.1902,1.4505482,2640,16.453413,17.212702,15.584254000000001,130.54944,16.357412,337.050386428833,,13.714517,18.155153404668496,-1.0,13.761118,1.4505523,0.11,9.486834,17.212702,,0.9890109,0.9999909,132
132,-1.0,13.715826999999999,16.399925,,21.772135000000002,-215.41082999999998,1.4456525,2660,16.502304000000002,17.212702,19.098366,131.55432,16.35899,341.43646836280817,,13.754901,18.20876819475348,-1.0,13.790641,1.4456553,0.11,9.539391499999999,17.212702,,0.98913026,0.9999909,133
133,-1.0,13.708337,16.401365,,21.745151999999997,-213.67092999999997,1.4408598999999997,2680,16.593216,17.212702,17.370428,132.55913,16.361507,343.83704662323,,13.781789000000002,18.30144409550717,-1.0,13.820244,1.4408627,0.11,9.591663,17.212702,,0.9892472,0.9999909,134
134,-1.0,13.700902,16.40277,,21.718569,-211.97531,1.4361694999999999,2700,16.590770000000003,17.212702,14.873018,133.56381000000002,16.363947,347.3226773738861,,13.789782,18.30226432497817,-1.0,13.849920999999998,1.4361722,0.11,9.643651,17.212702,,0.9893616,0.9999909,135
135,-1.0,13.6935215,16.404339999999998,,21.692664999999998,-210.29772999999997,1.4315803,2720,16.616336999999998,17.212702,15.817613,134.56839,16.366602,349.9365072250366,,13.804604000000001,18.32322289498395,-1.0,13.87967,1.4315817,0.11,9.695359,17.212702,,0.98947346,0.9999909,136
136,-1.0,13.686195000000001,16.4043,,21.664898,-208.63832,1.4270806,2740,16.398903,17.212702,16.687782000000002,135.57288,16.36694,352.2440345287323,,13.825560999999999,18.09900089165557,-1.0,13.909486,1.4270861000000001,0.11,9.746792999999998,17.212702,,0.989583,0.9999909,137
137,-1.0,13.678923000000001,16.405718,,21.639633,-207.01436,1.422682,2760,16.599989,17.212702,15.117523,136.5773,16.36934,357.2667443752289,,13.834835,18.31103748716585,-1.0,13.939363,1.4226834,0.11,9.797959,17.212702,,0.9896905999999999,0.9999909,138
138,-1.0,13.671702,16.406197,,21.61345,-205.38515,1.4183673,2780,16.472284,17.212702,19.095951,137.5816,16.370392000000002,360.7866039276123,,13.872601000000001,18.17235528179049,-1.0,13.969297000000001,1.4183700000000001,0.11,9.848856,17.212702,,0.9897957000000001,0.9999909,139
139,-1.0,13.664535,16.407526,,21.58887,-203.79408,1.4141397,2800,16.592306,17.212702,17.016083,138.58585,16.372633,365.19024085998535,,13.894971,18.306560314468623,-1.0,13.999284,1.4141438,0.11,9.899495,17.212702,,0.9898988999999999,0.9999909,140
140,-1.0,13.657416,16.408545999999998,,21.564247,-202.28603999999999,1.4100001,2820,16.551388,17.212702,8.495942999999999,139.58997,16.374422,367.5940761566162,,13.856598000000002,18.256435563894172,-1.0,14.029321,1.4100028,0.11,9.949874000000001,17.212702,,0.9899998,0.9999909,141
141,-1.0,13.65035,16.409304000000002,,21.539637,-200.7318,1.4059423,2840,16.516144,17.212702,18.078178,140.59406,16.375826,370.232143163681,,13.886248000000002,18.230405558854667,-1.0,14.059404999999998,1.4059423,0.11,10.0,17.212702,,0.99009895,0.9999909,142
142,-1.0,13.643332000000001,16.409739000000002,,21.514948,-199.2158,1.4019631000000001,2860,16.471512,17.212702,15.714994,141.59804,16.376764,374.0295796394348,,13.898957999999999,18.175137719594325,-1.0,14.089531,1.4019631000000001,0.11,10.049876,17.212702,,0.99019605,0.9999909,143
143,-1.0,13.636363000000001,16.411161,,21.492006,-197.70605,1.3980563999999998,2880,16.614786,17.212702,17.854607,142.6019,16.379072,377.919929265976,,13.92635,18.32313103028336,-1.0,14.119693,1.3980603999999999,0.11,10.099504,17.212702,,0.99029094,0.9999909,144
144,-1.0,13.629442999999998,16.411607999999998,,21.46806,-196.20457,1.3942298,2900,16.475904,17.212702,19.675138,143.60577,16.380007,381.23493242263794,,13.9659195,18.18252828234192,-1.0,14.149896,1.3942325,0.11,10.148892,17.212702,,0.99038464,0.9999909,145
145,-1.0,13.622570000000001,16.411858,,21.444185,-194.78484,1.390476,2920,16.447987,17.212702,10.748185000000001,144.60951,16.380651,384.8048248291016,,13.943806,18.150180834801198,-1.0,14.180129999999998,1.3904786,0.11,10.198038,17.212702,,0.99047613,0.9999909,146
146,-1.0,13.615744,16.41348,,21.422562,-193.32686999999999,1.3867931,2940,16.65064,17.212702,19.208092,145.61319,16.3832,388.44220304489136,,13.979546,18.36286660572821,-1.0,14.210391,1.3867958,0.11,10.246952,17.212702,,0.9905659,0.9999909,147
147,-1.0,13.608964000000002,16.414108,,21.399885,-191.90251,1.3831793,2960,16.506172,17.212702,17.154127,146.61684,16.38435,390.879322052002,,14.00092,18.212831593041106,-1.0,14.240685000000001,1.3831793,0.11,10.295630000000001,17.212702,,0.9906543,0.9999909,148
148,-1.0,13.602229999999999,16.414904,,21.377764000000003,-190.52225,1.3796302,2980,16.532455,17.212702,13.435336999999999,147.62035,16.385720000000003,392.97643852233887,,13.997054,18.24852251668701,-1.0,14.270997,1.3796315000000001,0.11,10.344081,17.212702,,0.9907405999999999,0.9999909,149
149,-1.0,13.595541,16.416206,,21.356663,-189.15958,1.376148,3000,16.610472,17.212702,13.558935,148.62384,16.387783,396.74882173538214,,13.994064000000002,18.317200934998787,-1.0,14.301336,1.3761493,0.11,10.392304,17.212702,,0.9908256,0.9999909,150
150,-1.0,13.588897,16.417261,,21.335524,-187.79315,1.3727268999999998,3020,16.575459,17.212702,16.855007,149.62726,16.38949,400.86309218406683,,14.012942,18.287289126126023,-1.0,14.331692000000002,1.3727295,0.11,10.440307,17.212702,,0.990909,0.9999909,151
151,-1.0,13.582296,16.41723,,21.313195999999998,-186.47333999999998,1.369369,3040,16.41251,17.212702,12.5000305,150.63062,16.389696,404.1200022697449,,14.002920000000001,18.10863682985521,-1.0,14.362066,1.3693716999999999,0.11,10.488088000000001,17.212702,,0.9909909,0.9999909,152
152,-1.0,13.575739000000002,16.41779,,21.291977,-185.1584,1.3660729999999999,3060,16.502810999999998,17.212702,14.402694,151.63391000000001,16.390705,409.6797082424164,,14.005466,18.207726563079845,-1.0,14.392454,1.3660743,0.11,10.535653,17.212702,,0.99107134,0.9999909,153
153,-1.0,13.569223999999998,16.418026,,21.27061,-183.86362,1.3628303,3080,16.454245,17.212702,13.927954999999999,152.63715,16.391268,413.6414566040039,,14.004898999999998,18.167743693143226,-1.0,14.422854000000001,1.3628341999999998,0.11,10.583005,17.212702,,0.9911503,0.9999909,154
154,-1.0,13.562752,16.418863,,21.250345000000003,-182.55092,1.3596458,3100,16.547686,17.212702,19.298431,153.64035,16.392641,417.9990291595459,,14.038986999999999,18.258392969286426,-1.0,14.453269,1.3596511,0.11,10.630144999999999,17.212702,,0.99122804,0.9999909,155
155,-1.0,13.556320000000001,16.419615,,21.230238,-181.30309,1.3565207000000001,3120,16.536161,17.212702,11.80775,154.64345,16.393887,422.46830654144287,,14.024621,18.243645189258785,-1.0,14.483685999999999,1.3565245000000001,0.11,10.677078,17.212702,,0.99130416,0.9999909,156
156,-1.0,13.549930999999999,16.420658,,21.2108,-180.04393000000002,1.3534491000000002,3140,16.583609,17.212702,16.081049,155.64651,16.395521,426.7672348022461,,14.037657000000001,18.304383106642533,-1.0,14.514114000000001,1.3534503,0.11,10.7238035,17.212702,,0.9913791,0.9999909,157
157,-1.0,13.543582,16.421566000000002,,21.191442000000002,-178.78636,1.3504295,3160,16.564018,17.212702,18.349339999999998,156.64956999999998,16.396964999999998,430.8651306629181,,14.064882,18.27646460476528,-1.0,14.544545999999999,1.3504295,0.11,10.77033,17.212702,,0.99145293,0.9999909,158
158,-1.0,13.537272,16.421170999999998,,21.170586,-177.57137,1.3474565,3180,16.35896,17.212702,14.101522000000001,157.65253,16.396639999999998,434.613217830658,,14.065055,18.06149656031808,-1.0,14.574982,1.3474603,0.11,10.816653,17.212702,,0.99152535,0.9999909,159
159,-1.0,13.531003,16.421395999999998,,21.150818,-176.37201000000002,1.3445375,3200,16.456871,17.212702,14.028512,158.65543,16.397146,437.6800615787506,,14.064764000000002,18.162230791268122,-1.0,14.605416,1.34454,0.11,10.862781,17.212702,,0.9915964,0.9999909,160
160,-1.0,13.524773000000001,16.421942,,21.131737,-175.18437,1.3416656999999999,3220,16.509218,17.212702,14.543760999999998,159.6583,16.398079,441.71481490135193,,14.067682999999999,18.2197620713793,-1.0,14.635853,1.3416696000000001,0.11,10.908711,17.212702,,0.99166644,0.9999909,161
161,-1.0,13.518579999999998,16.423447,,21.114187,-174.01782,1.3388448,3240,16.665786999999998,17.212702,13.504032999999998,160.66116,16.400295,445.2166712284088,,14.064146,18.381430974544056,-1.0,14.666289,1.3388448,0.11,10.954452499999999,17.212702,,0.9917355999999999,0.9999909,162
162,-1.0,13.512426000000001,16.42364,,21.095110000000002,-172.86522,1.3360667,3260,16.45482,17.212702,13.566725,161.66391000000002,16.400738,450.2180209159851,,14.061036999999999,18.158837886098045,-1.0,14.696717999999999,1.336068,0.11,11.000001,17.212702,,0.9918030999999999,0.9999909,163
163,-1.0,13.506310000000001,16.42406,,21.076588,-171.7061,1.3333351999999998,3280,16.492835999999997,17.212702,16.94335,162.66666,16.401493,453.5525932312012,,14.078557,18.198879773973037,-1.0,14.727147,1.3333351999999998,0.11,11.045361,17.212702,,0.99186987,0.9999909,164
164,-1.0,13.500231,16.424364,,21.058125,-170.5705,1.3306434,3300,16.474003,17.212702,15.382063,163.66933999999998,16.402075,456.52288818359375,,14.086398999999998,18.166428635376555,-1.0,14.757567000000002,1.3306472,0.11,11.090537,17.212702,,0.99193543,0.9999909,165
