,TimestepsSoFar,DenMISELogLast,DenMISEMeanLog,Iteration,URet,IWMin,ReturnMax,LQGmu01,IWMax,ReturnStepMax,IWNorm2,DenMISELogFirst,SqrtESSClassic,target_sum_log_mean,Bound,IWLastEpisode,IWNorm1,IWMean,ReturnMean,TimeElapsed,IWFirstEpisode,ReturnMin,MISE,LQGmu1,ReturnLastEpisode,ReturnAbsMax,LQGsigma
549,11000,16.21706,15.611623000000002,550,9.3724023260362,,15.807039999999999,1.0,1.0073338,0.99233466,23.516264000000003,8.474779,23.345234,7.6200285,8.579156,1.0073261,548.9927,0.9981684999999999,8.576768,7440.851108074188,,,8.511105,1.0,8.5342455,15.807039999999999,0.11
550,11020,19.494173,15.618666000000001,551,9.370414765288768,,15.807039999999999,1.0,1.0073204,0.99233466,23.537514,8.472961999999999,23.36664,7.641592,8.579132000000001,1.0073069,549.9926,0.9981716999999999,8.576689,7465.588384389876,,,8.511144,1.0,8.533285000000001,15.807039999999999,0.11
551,11040,14.790794,15.617163,552,9.341961653624145,,15.807039999999999,1.0,1.0073069,0.99233466,23.558748,8.471149,23.388023,7.6545568,8.579063,1.0073031,550.99255,0.9981749,8.576563,7491.166920661926,,,8.511137,1.0,8.5073,15.807039999999999,0.11
552,11060,18.878736,15.623057000000001,553,9.391887884024582,,15.807039999999999,1.0,1.0072934999999998,0.99233466,23.579962,8.469339,23.409397,7.6748667,8.579077,1.00728,551.9927,0.9981783999999999,8.576518,7524.688061952592,,,8.511211999999999,1.0,8.551729,15.807039999999999,0.11
553,11080,10.435714,15.61369,554,9.345178319615766,,15.807039999999999,1.0,1.00728,0.99233466,23.601157999999998,8.467532,23.430742000000002,7.679863,8.57901,1.0072762,552.9927,0.9981817,8.576396,7554.230690002441,,,8.511208,1.0,8.508963,15.807039999999999,0.11
554,11100,19.849974,15.621319,555,9.368109901373415,,15.807039999999999,1.0,1.0072675,0.99233466,23.622334,8.465729,23.452074,7.7018046,8.578979499999999,1.007257,553.99274,0.9981851,8.576310000000001,7589.303389072418,,,8.511238,1.0,8.528839,15.807039999999999,0.11
555,11120,7.267619,15.606292999999999,556,9.328193112377829,,15.807039999999999,1.0,1.0072541,0.99233466,23.64348,8.463928999999998,23.473392,7.701036500000001,8.578894,1.0072502,554.9927,0.99818826,8.576168,7614.891136884688,,,8.511214,1.0,8.497264999999999,15.807039999999999,0.11
556,11140,16.847342,15.608516,557,9.351265916013515,,15.807039999999999,1.0,1.0072416,0.99233466,23.664621,8.462132,23.494684,7.71747,8.5788355,1.0072299999999998,555.9928,0.9981916999999999,8.5760565,7640.247524499892,,,8.511217,1.0,8.513512,15.807039999999999,0.11
557,11160,20.144112,15.616643,558,9.354461616319963,,15.807039999999999,1.0,1.0072280999999998,0.99233466,23.68574,8.460339,23.515959,7.739753200000001,8.578783999999999,1.0072224,556.99286,0.9981950999999999,8.575948,7672.060563087463,,,8.511227,1.0,8.516264,15.807039999999999,0.11
558,11180,15.849676,15.617057,559,9.375829493182618,,15.807039999999999,1.0,1.0072146999999998,0.99233466,23.70684,8.458548,23.537209,7.7542729999999995,8.578768,1.0072012,557.99286,0.99819833,8.575876,7702.173266649245,,,8.511271,1.0,8.535652,15.807039999999999,0.11
559,11200,11.815709,15.610265,560,9.291127256604927,,15.807039999999999,1.0,1.0072023,0.99233466,23.727923999999998,8.456760000000001,23.558436999999998,7.761539,8.578609,1.0071926,558.9928,0.99820143,8.575664999999999,7728.724579334259,,,8.511174,1.0,8.457888,15.807039999999999,0.11
560,11220,16.446295000000003,15.61175,561,9.377071599873473,,15.807039999999999,1.0,1.0071898000000001,0.99233466,23.748985,8.454976,23.579649,7.7770324,8.578593,1.0071839,559.99274,0.9982045,8.575594,7763.966899394989,,,8.511219,1.0,8.535414,15.807039999999999,0.11
561,11240,13.281467000000001,15.607601999999998,562,9.333971344607619,,15.807039999999999,1.0,1.0071763,0.99233466,23.77003,8.453196,23.600842999999998,7.78684,8.578505499999999,1.0071715,560.99274,0.9982076999999999,8.575453,7789.875557422638,,,8.511191,1.0,8.496039999999999,15.807039999999999,0.11
562,11260,15.261250500000001,15.606983,563,9.387906245848153,,15.807039999999999,1.0,1.0071638,0.99233466,23.791058,8.451417999999999,23.622019,7.800128999999999,8.578511,1.00716,561.9928,0.9982110000000001,8.575403,7829.346256494521,,,8.511257,1.0,8.54829,15.807039999999999,0.11
563,11280,19.4777,15.613842000000002,564,9.325662211444495,,15.807039999999999,1.0,1.0071511999999998,0.99233466,23.812065,8.449643,23.643179,7.820845599999999,8.578419,1.0071474,562.9929,0.9982144000000001,8.575257,7860.786998271942,,,8.511225999999999,1.0,8.49287,15.807039999999999,0.11
564,11300,20.211182,15.621975,565,9.364141091600096,,15.807039999999999,1.0,1.0071379,0.99233466,23.833054,8.447871000000001,23.664314,7.8427880000000005,8.5783825,1.0071263000000001,563.99286,0.99821746,8.575169,7889.049401760101,,,8.511249000000001,1.0,8.524889,15.807039999999999,0.11
565,11320,14.460810999999998,15.619923000000002,566,9.356882119499595,,15.807039999999999,1.0,1.0071254,0.99233466,23.854017000000002,8.446102999999999,23.685444,7.854494,8.578342,1.0071206,564.993,0.9982208,8.575074,7924.378589630127,,,8.511269,1.0,8.521707000000001,15.807039999999999,0.11
566,11340,16.88941,15.622157999999999,567,9.388970035278984,,15.807039999999999,1.0,1.0071129,0.99233466,23.874966,8.444338,23.706549,7.8704410000000005,8.578349000000001,1.0071071,565.9930400000001,0.9982241,8.575028,7949.946708440782,,,8.511335,1.0,8.549261,15.807039999999999,0.11
567,11360,14.493623000000001,15.620169,568,9.41337221005902,,15.807039999999999,1.0,1.0071003,0.99233466,23.8959,8.442575,23.727629,7.882113499999999,8.578396000000001,1.0070927,566.9930400000001,0.9982271999999999,8.575022,7975.360152244568,,,8.511441,1.0,8.570739999999999,15.807039999999999,0.11
568,11380,18.801820000000003,15.625757,569,9.353914131370884,,15.807039999999999,1.0,1.007088,0.99233466,23.916817,8.440817,23.748693,7.9013165999999995,8.578347,1.0070821,567.99316,0.9982305,8.574921,8002.4099938869485,,,8.511453,1.0,8.517989,15.807039999999999,0.11
569,11400,16.898342,15.627985999999998,570,9.395971624047824,,15.807039999999999,1.0,1.0070754000000002,0.99233466,23.937714,8.439061,23.769735,7.9171130000000005,8.578367,1.0070688,568.9931,0.9982334999999999,8.574888,8033.858946084975,,,8.511532,1.0,8.556187,15.807039999999999,0.11
570,11420,17.103282999999998,15.630566,571,9.369922424980864,,15.807039999999999,1.0,1.0070629,0.99233466,23.958593,8.437308,23.79075,7.933213,8.578342,1.0070515,569.9929,0.9982363000000001,8.574810000000001,8055.262818336487,,,8.511566,1.0,8.53099,15.807039999999999,0.11
571,11440,13.818259,15.627396,572,9.417404196648699,,15.807039999999999,1.0,1.0070504999999998,0.99233466,23.979448,8.435558,23.811756,7.943515,8.5784,1.0070370000000002,570.9928,0.99823916,8.574815,8093.465636968614,,,8.511682,1.0,8.577106,15.807039999999999,0.11
572,11460,13.561898000000001,15.623787,573,9.347708606187318,,15.807039999999999,1.0,1.0070379999999999,0.99233466,24.000292,8.433811,23.832748000000002,7.9533320000000005,8.578342999999998,1.0070351,571.9929,0.99824244,8.574708,8126.604073762895,,,8.511683999999999,1.0,8.513626,15.807039999999999,0.11
573,11480,18.562943,15.628901999999998,574,9.334060470088557,,15.807039999999999,1.0,1.0070255,0.99233466,24.021117999999998,8.432068,23.85371,7.9718275,8.578261,1.0070149,572.9928,0.9982453000000001,8.5745735,8162.147822618483,,,8.511661,1.0,8.497631,15.807039999999999,0.11
574,11500,16.904757999999998,15.631120999999998,575,9.350335721565184,,15.807039999999999,1.0,1.007013,0.99233466,24.041923999999998,8.430327,23.874666,7.987375999999999,8.578205,1.007011,573.9929,0.9982485999999999,8.574467,8192.354636669159,,,8.511663,1.0,8.513208,15.807039999999999,0.11
575,11520,20.172852,15.639001,576,9.353864526187618,,15.807039999999999,1.0,1.0070014999999999,0.99233466,24.062716,8.42859,23.895601,8.008543,8.578153,1.0069861,574.9930400000001,0.9982518,8.574365,8221.826015472412,,,8.511669,1.0,8.515307,15.807039999999999,0.11
576,11540,18.32597,15.643656,577,9.419558706907882,,15.807039999999999,1.0,1.006989,0.99233466,24.083479,8.426855,23.916521,8.026437,8.578207,1.0069746,575.9930400000001,0.99825484,8.574368,8253.48426270485,,,8.511782,1.0,8.575961,15.807039999999999,0.11
577,11560,18.345454999999998,15.64833,578,9.411113041256607,,15.807039999999999,1.0,1.0069765,0.99233466,24.104225,8.425123,23.937424,8.044302,8.578246,1.0069610999999998,576.9930400000001,0.9982578999999999,8.574356,8283.171436548233,,,8.511878999999999,1.0,8.567905,15.807039999999999,0.11
578,11580,13.726144,15.645005,579,9.387032533634779,,15.807039999999999,1.0,1.0069649999999999,0.99233466,24.124964000000002,8.423395,23.958298000000003,8.054127000000001,8.578244,1.0069610999999998,577.9930400000001,0.99826086,8.574304,8313.399574279785,,,8.511934,1.0,8.544235,15.807039999999999,0.11
579,11600,18.451929999999997,15.649841,580,9.368655691526335,,15.807039999999999,1.0,1.0069525,0.99233466,24.14568,8.421669,23.979162,8.072065,8.578217,1.0069381,578.99316,0.9982641,8.574225,8351.541340112686,,,8.511965,1.0,8.529143,15.807039999999999,0.11
580,11620,19.574879,15.656592999999999,581,9.394943020770066,,15.807039999999999,1.0,1.00694,0.99233466,24.166377999999998,8.419947,24.000002,8.091876,8.57823,1.0069343000000002,579.9931,0.99826694,8.57419,8385.374037504196,,,8.512035000000001,1.0,8.552988000000001,15.807039999999999,0.11
581,11640,17.165285,15.6591835,582,9.365185278037107,,15.807039999999999,1.0,1.0069284,0.99233466,24.187063000000002,8.418227,24.02082,8.107477000000001,8.578201,1.0069189,580.9931,0.9982699,8.574111,8414.100434303284,,,8.512064,1.0,8.528397,15.807039999999999,0.11
582,11660,10.870022,15.650967000000001,583,9.384900083504693,,15.807039999999999,1.0,1.006917,0.99233466,24.207722,8.41651,24.041628,8.112227,8.578194,1.0069045,581.9930400000001,0.9982728000000001,8.574053999999999,8445.488238811493,,,8.512114,1.0,8.5408,15.807039999999999,0.11
583,11680,15.544304,15.650779,584,9.384902091782747,,15.807039999999999,1.0,1.0069054,0.99233466,24.228367000000002,8.414796,24.062416,8.124967,8.578195,1.0068988,582.9930400000001,0.99827576,8.574005,8481.512162446976,,,8.512172,1.0,8.5458,15.807039999999999,0.11
584,11700,16.809185,15.652756,585,9.323800858846115,,15.807039999999999,1.0,1.0068929,0.99233466,24.248997,8.413086,24.083189,8.139823,8.5781,1.0068861999999998,583.99316,0.9982789000000001,8.573863000000001,8510.684582710266,,,8.512135,1.0,8.490589,15.807039999999999,0.11
585,11720,17.860155,15.65652,586,9.386449143506061,,15.807039999999999,1.0,1.0068815,0.99233466,24.269607999999998,8.411378,24.103939999999998,8.156423,8.578106,1.0068728,584.99316,0.99828184,8.573818,8540.470087051392,,,8.512197,1.0,8.5478,15.807039999999999,0.11
586,11740,14.196341,15.654031,587,9.324919411863359,,15.807039999999999,1.0,1.006869,0.99233466,24.290201,8.409673,24.124674,8.166723,8.578013,1.0068661,585.99316,0.99828476,8.573678,8571.022632837296,,,8.512161,1.0,8.491622999999999,15.807039999999999,0.11
587,11760,13.671423,15.650657,588,9.380755836774467,,15.807039999999999,1.0,1.0068574000000001,0.99233466,24.310779999999998,8.407969999999999,24.145384,8.176097,8.578004,1.006844,586.9931,0.9982876,8.573621000000001,8609.129294872284,,,8.512208,1.0,8.540066,15.807039999999999,0.11
588,11780,9.575510000000001,15.640338,589,9.353398184926057,,15.807039999999999,1.0,1.006846,0.99233466,24.331326,8.406271,24.1661,8.178484,8.5779505,1.0068411,587.9932,0.9982907,8.573518,8640.888885736465,,,8.512211,1.0,8.513321000000001,15.807039999999999,0.11
589,11800,16.357429999999997,15.641551999999999,590,9.341006923487749,,15.807039999999999,1.0,1.0068344,0.99233466,24.35187,8.404574,24.186779,8.192358,8.577888,1.0068209000000001,588.9933,0.9982937,8.573406,8674.061835289001,,,8.512203999999999,1.0,8.507518,15.807039999999999,0.11
590,11820,14.490611,15.639601,591,9.321407127582935,,15.807039999999999,1.0,1.0068228000000001,0.99233466,24.372393,8.402882,24.207447,8.203027,8.5777855,1.0068219,589.9934,0.9982968000000001,8.573260000000001,8707.067621946335,,,8.512158,1.0,8.48674,15.807039999999999,0.11
591,11840,16.856236,15.641651000000001,592,9.369126414810454,,15.807039999999999,1.0,1.0068114,0.99233466,24.3929,8.401191,24.228089999999998,8.217654,8.5777645,1.0068095,590.9934,0.99829966,8.573191,8734.81230711937,,,8.512194000000001,1.0,8.532618,15.807039999999999,0.11
592,11860,18.002802,15.645632999999998,593,9.362176818233737,,15.807039999999999,1.0,1.0067998,0.99233466,24.413391,8.399503,24.248716,8.234167,8.577728,1.0067903,591.9934,0.9983025,8.573107,8764.006472587585,,,8.512213000000001,1.0,8.522938,15.807039999999999,0.11
593,11880,17.648858999999998,15.649000000000001,594,9.349782267655195,,15.807039999999999,1.0,1.0067883,0.99233466,24.433865,8.397818,24.26932,8.250029,8.577677,1.0067749,592.9933,0.9983052,8.573008999999999,8798.882239341736,,,8.512217,1.0,8.514919,15.807039999999999,0.11
594,11900,17.820019,15.652645999999999,595,9.366196318321453,,15.807039999999999,1.0,1.0067768,0.99233466,24.454315,8.396136,24.28991,8.266124000000001,8.577648,1.0067652,593.9931,0.99830776,8.572933,8827.742436170578,,,8.512244,1.0,8.528444,15.807039999999999,0.11
595,11920,16.637045,15.654297,596,9.372327369490076,,15.807039999999999,1.0,1.0067652,0.99233466,24.47475,8.394457000000001,24.310488,8.28018,8.577630000000001,1.0067575999999998,594.9931,0.99831057,8.572868,8853.885148763657,,,8.512281,1.0,8.534614999999999,15.807039999999999,0.11
596,11940,14.196931,15.651853,597,9.337770453190727,,15.807039999999999,1.0,1.0067537,0.99233466,24.495174,8.39278,24.331041,8.290102000000001,8.577558999999999,1.0067489,595.9931,0.9983134,8.57275,8886.964271068573,,,8.512265,1.0,8.501599,15.807039999999999,0.11
597,11960,17.17932,15.654404999999999,598,9.393373451249651,,15.807039999999999,1.0,1.0067422,0.99233466,24.515577,8.391107,24.351587,8.304978,8.577574,1.0067306999999999,596.9932,0.9983164000000001,8.57272,8928.433897733688,,,8.512335,1.0,8.554494,15.807039999999999,0.11
598,11980,15.552353,15.654232,599,9.3113375916218,,15.807039999999999,1.0,1.0067306999999999,0.99233466,24.535965,8.389436,24.372111999999998,8.317088,8.577463999999999,1.006724,597.9933,0.9983193000000001,8.572564,8961.563879966736,,,8.51228,1.0,8.479519,15.807039999999999,0.11
599,12000,15.495567000000001,15.653963000000001,600,9.37171098107108,,15.807039999999999,1.0,1.0067202,0.99233466,24.556337,8.387768,24.392614000000002,8.329064,8.577444,1.0067153,598.9933,0.9983221,8.572498,8986.535703897476,,,8.512315,1.0,8.533066,15.807039999999999,0.11
600,12020,16.89734,15.656029,601,9.347779351366027,,15.807039999999999,1.0,1.0067096,0.99233466,24.576685,8.386103,24.413109,8.343332,8.577386,1.0066960999999999,599.9933,0.99832493,8.572395,9020.088611841202,,,8.512312,1.0,8.5108795,15.807039999999999,0.11
601,12040,16.540003,15.657492999999999,602,9.43478546279724,,15.807039999999999,1.0,1.0066979999999999,0.99233466,24.597015,8.384439,24.433586,8.356959,8.577465,1.0066826,600.9933,0.99832773,8.572428,9051.648570299149,,,8.512445,1.0,8.591553,15.807039999999999,0.11
602,12060,19.502287,15.663867999999999,603,9.380507126381206,,15.807039999999999,1.0,1.0066866,0.99233466,24.617338,8.38278,24.45404,8.375453,8.577456,1.0066807,601.9934,0.9983306999999999,8.572374,9079.98677420616,,,8.512491,1.0,8.540201,15.807039999999999,0.11
603,12080,14.363752999999999,15.661714000000002,604,9.370247972735234,,15.807039999999999,1.0,1.006675,0.99233466,24.63764,8.381124,24.47448,8.385378999999999,8.577434,1.0066595999999999,602.9934,0.99833345,8.572306,9110.525736331942,,,8.512523,1.0,8.531206,15.807039999999999,0.11
604,12100,14.26879,15.659407999999999,605,9.321639214488316,,15.807039999999999,1.0,1.0066634,0.99233466,24.657926999999997,8.379469,24.494904000000002,8.395114,8.577338000000001,1.0066539,603.9935,0.99833643,8.5721655,9142.037578105928,,,8.512481,1.0,8.487164,15.807039999999999,0.11
605,12120,20.009844,15.666583,606,9.381300214233722,,15.807039999999999,1.0,1.0066539,0.99233466,24.678198000000002,8.377817,24.515299,8.414291,8.577332499999999,1.0066385,604.9934,0.99833894,8.572115,9171.726280927658,,,8.512528999999999,1.0,8.541573,15.807039999999999,0.11
606,12140,21.60357,15.676362,607,9.388067155599057,,15.807039999999999,1.0,1.0066423,0.99233466,24.69845,8.376168,24.535686,8.436031,8.577339,1.0066347,605.9934,0.9983417,8.572076,9201.116953849792,,,8.512589,1.0,8.548645,15.807039999999999,0.11
607,12160,8.507087,15.664567000000002,608,9.402011541538554,,15.807039999999999,1.0,1.0066309000000002,0.99233466,24.718681,8.374522,24.556054999999997,8.436159,8.577358,1.0066222,606.9933,0.99834424,8.572053,9238.758921384811,,,8.512663,1.0,8.558011,15.807039999999999,0.11
608,12180,18.690332,15.669534,609,9.408261599305126,,15.807039999999999,1.0,1.0066203,0.99233466,24.738901000000002,8.372879,24.576407999999997,8.453007000000001,8.5773945,1.006604,607.99335,0.99834704,8.572042,9267.560661792757,,,8.512753,1.0,8.565992999999999,15.807039999999999,0.11
609,12200,12.6582,15.664594000000001,610,9.398246190461382,,15.807039999999999,1.0,1.0066097,0.99233466,24.759104,8.371239,24.596746,8.459911,8.577411999999999,1.0066049000000001,608.9934,0.99834985,8.572018,9297.360141038896,,,8.512823,1.0,8.556583,15.807039999999999,0.11
610,12220,12.419635000000001,15.659281,611,9.360692275315657,,15.807039999999999,1.0,1.0065982,0.99233466,24.779291,8.3696,24.617065,8.466403999999999,8.577371000000001,1.0065876,609.9934,0.9983525,8.571932,9329.436808824541,,,8.5128355,1.0,8.520105000000001,15.807039999999999,0.11
611,12240,19.350197,15.665308999999999,612,9.363371375423153,,15.807039999999999,1.0,1.0065886,0.99233466,24.799460999999997,8.367965,24.637370999999998,8.484198,8.577336,1.0065829,610.9935,0.99835545,8.571856,9356.57684469223,,,8.512855,1.0,8.52472,15.807039999999999,0.11
612,12260,16.421537,15.666541,613,9.340090256225883,,15.807039999999999,1.0,1.0065771000000001,0.99233466,24.819614,8.366332,24.657652,8.497156,8.57727,1.0065732,611.9934,0.99835795,8.571743,9390.556987285614,,,8.512839999999999,1.0,8.503404,15.807039999999999,0.11
613,12280,15.75395,15.666678,614,9.392789611919506,,15.807039999999999,1.0,1.0065655999999998,0.99233466,24.83975,8.364702000000001,24.677927,8.508986,8.577277,1.0065618,612.9935,0.9983608,8.571708000000001,9424.230920553207,,,8.512901,1.0,8.549953,15.807039999999999,0.11
614,12300,19.250261,15.672503,615,9.401453629006662,,15.807039999999999,1.0,1.0065559000000002,0.99233466,24.859865,8.363075,24.698189000000003,8.526463,8.577303,1.0065502,613.99365,0.9983636999999999,8.57169,9451.854789733889,,,8.5129795,1.0,8.560574,15.807039999999999,0.11
615,12320,16.579304,15.673972000000001,616,9.413534107788564,,15.807039999999999,1.0,1.0065445,0.99233466,24.879972,8.36145,24.718422,8.539546000000001,8.577346,1.0065348,614.99365,0.9983663,8.571689,9484.219702482224,,,8.513075,1.0,8.571259,15.807039999999999,0.11
