,TimestepsSoFar,TimeElapsed,target_sum_log_mean,IWLastEpisode,IWMin,URet,ReturnMin,LQGmu01,LQGsigma,IWNorm2,IWMean,Bound,IWFirstEpisode,ReturnMean,DenMISELogLast,ReturnMax,IWMax,MISE,ReturnAbsMax,SqrtESSClassic,DenMISELogFirst,ReturnStepMax,LQGmu1,ReturnLastEpisode,Iteration,DenMISEMeanLog,IWNorm1
568,11380,8970.353464365005,-1088.3348,3.3721528,,9.353914205568957,,0.197,0.11,43.617340000000006,0.99647915,12.473059,,13.198463,17.593325,17.24839,3.3929822,8.492458000000001,17.24839,12.99934,9.569119,0.9999985999999998,0.964,8.517989,569,13.127851500000002,566.9966400000001
569,11400,8992.482506990433,-1086.3958,3.3108456,,9.39597168972151,,0.197,0.11,43.563815999999996,0.99644595,12.461245,,13.190320000000002,15.708182,17.24839,3.378797,8.4923725,17.24839,13.037751,9.567364,0.9999985999999998,0.964,8.556188,570,13.132368,567.9742
570,11420,9020.016491174698,-1084.4633,3.3316362,,9.369922492443404,,0.197,0.11,43.513622,0.99647367,12.449905000000001,,13.182159,15.906846,17.24839,3.3647803999999994,8.492659,17.24839,13.076054,9.565611,0.9999985999999998,0.964,8.53099,571,13.137217000000001,568.98645
571,11440,9045.355683803558,-1082.5431,3.2253993,,9.41740427538457,,0.197,0.11,43.457096,0.99633867,12.43755,,13.174108499999999,12.654214999999999,17.24839,3.3509274,8.491817,17.24839,13.114215,9.563861,0.9999985999999998,0.964,8.577106,572,13.136364000000002,569.9057
572,11460,9075.341541290285,-1080.6302,3.3184671000000003,,9.347708710853592,,0.197,0.11,43.40933,0.9963912,12.426519,,13.165975,12.36941,17.24839,3.3372330000000003,8.492211,17.24839,13.152291,9.562114,0.9999985999999998,0.964,8.513626,573,13.135015,570.9321
573,11480,9102.191345691679,-1078.7152,3.312807,,9.334060551251346,,0.197,0.11,43.362747,0.99645627,12.415606,,13.157843,17.372137,17.24839,3.3236991999999996,8.492621,17.24839,13.190259,9.560369999999999,0.9999985999999998,0.964,8.497631,574,13.142387,571.9659
574,11500,9129.678394556046,-1076.8098,3.2918732000000004,,9.350335802720682,,0.197,0.11,43.31617,0.9965066999999999,12.404753999999999,,13.149764000000001,15.720289999999999,17.24839,3.3103216,8.492997,17.24839,13.228116,9.55863,0.9999985999999998,0.964,8.513208,575,13.14686,572.99133
575,11520,9158.036482810974,-1074.9052,3.2782546999999997,,9.35386457800117,,0.197,0.11,43.27013,0.9965553,12.393995,,13.141719,18.9925,17.24839,3.2970982,8.493371,17.24839,13.265869,9.556892,0.9999985999999998,0.964,8.515307,576,13.157,574.0158700000001
576,11540,9185.231836080551,-1073.0104,3.1683037,,9.419558784764304,,0.197,0.11,43.217453000000006,0.9964348,12.382232,,13.133806,17.179726000000002,17.24839,3.2840247000000002,8.492638000000001,17.24839,13.303488,9.555158,0.9999985999999998,0.964,8.575961,577,13.163962,574.9429
577,11560,9218.085379838943,-1071.1223,3.1795819,,9.411113116207034,,0.197,0.11,43.16721,0.9963572,12.370875999999999,,13.125906,17.195639,17.24839,3.2710967,8.492224,17.24839,13.341017,9.553426,0.9999985999999998,0.964,8.567905,578,13.170926999999999,575.8945
578,11580,9246.854367256165,-1069.2487,3.2060664,,9.387032605781014,,0.197,0.11,43.120502,0.9963479,12.360064,,13.117992999999998,12.568033999999999,17.24839,3.2583159999999998,8.492263000000001,17.24839,13.3784485,9.551697,0.9999985999999998,0.964,8.544235,579,13.169877,576.88544
579,11600,9277.01564002037,-1067.3733,3.2171540000000003,,9.368655754801352,,0.197,0.11,43.076138,0.99637896,12.349601,,13.110083,17.290344,17.24839,3.245678,8.492561,17.24839,13.415775,9.549972,0.9999985999999998,0.964,8.529143,580,13.1769705,577.8998
580,11620,9305.83501291275,-1065.5024,3.17686,,9.394943082328103,,0.197,0.11,43.03025,0.99636143,12.33894,,13.102238999999999,18.425895999999998,17.24839,3.2331817000000003,8.492574000000001,17.24839,13.453001,9.548249,0.9999985999999998,0.964,8.552988000000001,581,13.185997,578.886
581,11640,9333.299884080887,-1063.6422,3.194688,,9.365185364040084,,0.197,0.11,42.987164,0.99639535,12.328672000000001,,13.094379,16.010689000000003,17.24839,3.2208223,8.49289,17.24839,13.490123,9.546529,0.9999985999999998,0.964,8.528397,582,13.190841,579.9021
582,11660,9362.272094964981,-1061.7991,3.158228,,9.384900148920323,,0.197,0.11,42.942818,0.99638665,12.318197,,13.086569,9.726891499999999,17.24839,3.2086022,8.492911,17.24839,13.527139000000002,9.544812,0.9999985999999998,0.964,8.540801,583,13.18489,580.89343
583,11680,9389.06519126892,-1059.9543,3.1511278,,9.384902175599613,,0.197,0.11,42.899376000000004,0.9963863000000002,12.307903,,13.078793,14.403417999999999,17.24839,3.1965137,8.493029,17.24839,13.564057,9.543097999999999,0.9999985999999998,0.964,8.5458,584,13.186967000000001,581.8896
584,11700,9413.026301145554,-1058.1136,3.1773539,,9.323800923939931,,0.197,0.11,42.85928,0.99645066,12.297945,,13.07095,15.659997,17.24839,3.1845557999999996,8.493398,17.24839,13.600874,9.541388000000001,0.9999985999999998,0.964,8.490589,585,13.191184,582.92365
585,11720,9437.39604306221,-1056.2775,3.1284009999999998,,9.386449196417178,,0.197,0.11,42.81694,0.99645036,12.287831,,13.0632305,16.72648,17.24839,3.1727272999999996,8.493527,17.24839,13.637591,9.53968,0.9999985999999998,0.964,8.5478,586,13.197207,583.9199
586,11740,9469.41567492485,-1054.454,3.1531267000000005,,9.324919521675245,,0.197,0.11,42.777782,0.99651176,12.278022,,13.055442999999999,13.054791999999999,17.24839,3.1610272,8.493878,17.24839,13.674210999999998,9.537975,0.9999985999999998,0.964,8.491622999999999,587,13.196957000000001,584.9524
587,11760,9497.38544034958,-1052.6373,3.1087808999999997,,9.380755934303217,,0.197,0.11,42.736702,0.9965162000000001,12.268067,,13.047764,12.544017,17.24839,3.1494513,8.494003999999999,17.24839,13.710733,9.536273,0.9999985999999998,0.964,8.540066,588,13.195837,585.95154
588,11780,9521.590068101883,-1050.8339999999998,3.1172892999999995,,9.35339827291301,,0.197,0.11,42.69757,0.99655396,12.258335,,13.040066,8.445364999999999,17.24839,3.1380014,8.494272,17.24839,13.747159,9.534574000000001,0.9999985999999998,0.964,8.513321000000001,589,13.187763,586.9703
589,11800,9545.916876077652,-1049.0253,3.1143625,,9.341006974866447,,0.197,0.11,42.65953,0.9966050999999999,12.248766999999999,,13.032383,15.228198999999998,17.24839,3.126671,8.494624,17.24839,13.783485,9.532877000000001,0.9999985999999998,0.964,8.507518,590,13.191213000000001,587.997
590,11820,9574.812954425812,-1047.2257,3.1087897,,9.321407193922127,,0.197,0.11,42.622353000000004,0.99666464,12.239241,,13.024692,13.363176000000001,17.24839,3.1154585,8.49494,17.24839,13.819716,9.531183,0.9999985999999998,0.964,8.48674,591,13.191495000000002,589.0288
591,11840,9607.080043792725,-1045.4282,3.0775714,,9.369126485561273,,0.197,0.11,42.58416,0.99668914,12.229732,,13.017104,15.738881,17.24839,3.1043662999999997,8.495197000000001,17.24839,13.855856,9.529492999999999,0.9999985999999998,0.964,8.532618,592,13.195789000000001,590.04
592,11860,9641.388867139816,-1043.6349,3.0720085999999998,,9.362176885251051,,0.197,0.11,42.546820000000004,0.9967219999999999,12.220321,,13.009525,16.887235999999998,17.24839,3.0933874,8.495476,17.24839,13.891898999999999,9.527805,0.9999985999999998,0.964,8.522938,593,13.202005999999999,591.05615
593,11880,9667.314446687698,-1041.848,3.0675293999999997,,9.349782338794233,,0.197,0.11,42.510384,0.9967647,12.211029,,13.001958,16.534739000000002,17.24839,3.0825236,8.495797999999999,17.24839,13.92785,9.52612,0.9999985999999998,0.964,8.514919,594,13.207607000000001,592.07825
594,11900,9700.455264091492,-1040.0671,3.0481777,,9.366196387391556,,0.197,0.11,42.47377,0.9967921999999999,12.201749000000001,,12.994439999999999,16.712215,17.24839,3.0717742,8.496058999999999,17.24839,13.963709,9.524438,0.9999985999999998,0.964,8.528444,595,13.21349,593.0914
595,11920,9728.17702269554,-1038.2942,3.0327516,,9.372327454337503,,0.197,0.11,42.437259999999995,0.9968108,12.1925,,12.986958,15.534309,17.24839,3.0611324,8.496277000000001,17.24839,13.999473000000002,9.522758999999999,0.9999985999999998,0.964,8.534614999999999,596,13.217375,594.09924
596,11940,9760.648958444595,-1036.5312,3.0395822999999997,,9.337770533139784,,0.197,0.11,42.40242,0.99685806,12.183394999999999,,12.979444,13.091936,17.24839,3.0506,8.496568,17.24839,14.035148999999999,9.521083,0.9999985999999998,0.964,8.501599,597,13.217158,595.12427
597,11960,9784.869127035141,-1034.7692,2.9914165,,9.39337351287914,,0.197,0.11,42.365314,0.9968411,12.174083999999999,,12.972044,16.09028,17.24839,3.0401735,8.49658,17.24839,14.070731,9.519409,0.9999985999999998,0.964,8.554494,598,13.221954,596.11096
598,11980,9811.901327610016,-1033.0156,3.0258644,,9.311337675467172,,0.197,0.11,42.331837,0.99689883,12.165103,,12.964542999999999,14.451862,17.24839,3.029855,8.496852,17.24839,14.106225,9.517738,0.9999985999999998,0.964,8.479519,599,13.224,597.1424
599,12000,9846.269639492037,-1031.2681,2.9920212999999998,,9.371711056482832,,0.197,0.11,42.297073,0.996916,12.156115,,12.957158,14.406307,17.24839,3.0196407,8.497047,17.24839,14.141631,9.51607,0.9999985999999998,0.964,8.533066,600,13.225961999999999,598.1496
600,12020,9877.042823076248,-1029.5242,2.9959846000000003,,9.347779403568152,,0.197,0.11,42.263729999999995,0.99695617,12.14728,,12.9497595,15.80674,17.24839,3.0095267000000003,8.497328999999999,17.24839,14.176948000000001,9.514403999999999,0.9999985999999998,0.964,8.5108795,601,13.230248000000001,599.17065
601,12040,9910.594788551329,-1027.7864,2.855023,,9.43478553268188,,0.197,0.11,42.22172,0.996778,12.137052,,12.942521000000001,15.4975815,17.24839,2.9995122000000003,8.496135,17.24839,14.212125,9.512742,0.9999985999999998,0.964,8.591553,602,13.234007,600.06036
602,12060,9940.145628213882,-1026.0496,2.958077,,9.380507205843342,,0.197,0.11,42.18799,0.9967886,12.128244,,12.93522,18.424406,17.24839,2.9895997000000003,8.496307,17.24839,14.247267,9.511083,0.9999985999999998,0.964,8.540202,603,13.242607000000001,601.06354
603,12080,9964.68489074707,-1024.327,2.9535047999999997,,9.370248035730773,,0.197,0.11,42.155033,0.9968075999999999,12.119531,,12.927928,13.287398000000001,17.24839,2.9797852000000002,8.496509,17.24839,14.282323000000002,9.509425,0.9999985999999998,0.964,8.531206,604,13.242673000000002,602.0718
604,12100,9989.067899227142,-1022.61035,2.9640524,,9.321639282639405,,0.197,0.11,42.123886,0.9968594999999999,12.110945,,12.9205885,13.188862,17.24839,2.9700653999999997,8.496772,17.24839,14.317292000000002,9.5077715,0.9999985999999998,0.964,8.487164,605,13.242576000000001,603.1
605,12120,10019.112249612808,-1020.8898300000001,2.9293356,,9.38130028151493,,0.197,0.11,42.091353999999995,0.99686885,12.102329,,12.9133625,18.941685,17.24839,2.960442,8.496941,17.24839,14.352177,9.50612,0.9999985999999998,0.964,8.541573,606,13.251972,604.1025400000001
606,12140,10053.874870300291,-1019.1723599999999,2.9150338,,9.388067230077015,,0.197,0.11,42.058884,0.9968701999999999,12.0937395,,12.906172,20.540306,17.24839,2.9509117999999996,8.497072,17.24839,14.386976999999998,9.504471,0.9999985999999998,0.964,8.548645,607,13.263972,605.1002
607,12160,10081.882627010344,-1017.4821,2.8739228,,9.402011604464358,,0.197,0.11,42.02462,0.99681896,12.084809,,12.89902,7.458011999999999,17.24839,2.9414740000000004,8.4967985,17.24839,14.421687,9.502825,0.9999985999999998,0.964,8.558011,608,13.254414,606.0659
608,12180,10112.256483316422,-1015.7807,2.8676572,,9.408261670654387,,0.197,0.11,41.99098,0.99677306,12.076023,,12.891905,17.643420000000003,17.24839,2.932125,8.496607000000001,17.24839,14.456314,9.501182,0.9999985999999998,0.964,8.565992999999999,609,13.261614000000002,607.0348
609,12200,10140.605503082275,-1014.09467,2.8676,,9.398246273705505,,0.197,0.11,41.958366,0.99674255,12.067382,,12.884798,11.611307,17.24839,2.9228673,8.496499,17.24839,14.490863000000001,9.49954,0.9999985999999998,0.964,8.556583,610,13.258901999999999,608.0129400000001
610,12220,10167.933449745178,-1012.4147,2.8938193,,9.360692320670395,,0.197,0.11,41.92857,0.9967697,12.059122,,12.877654,11.363617999999999,17.24839,2.913697,8.496713,17.24839,14.525329999999999,9.497902999999999,0.9999985999999998,0.964,8.520105000000001,611,13.255791,609.0263
611,12240,10204.340362548828,-1010.72876,2.8862484,,9.36337145529802,,0.197,0.11,41.899229999999996,0.9967988999999999,12.0509615,,12.870542,18.296804,17.24839,2.9046164,8.496965,17.24839,14.559716,9.496267,0.9999985999999998,0.964,8.52472,612,13.26402,610.0409
612,12260,10240.789375543594,-1009.05304,2.8857584,,9.340090354573666,,0.197,0.11,41.870823,0.9968412,12.0428705,,12.863418,15.368301,17.24839,2.8956193999999997,8.497228999999999,17.24839,14.594021,9.494635,0.9999985999999998,0.964,8.503404,613,13.267445,611.0636599999999
613,12280,10269.423502922058,-1007.3839999999999,2.8432603,,9.392789682284238,,0.197,0.11,41.84046,0.99682814,12.034585,,12.856392,14.715539999999999,17.24839,2.886708,8.497238000000001,17.24839,14.628244,9.493005,0.9999985999999998,0.964,8.549953,614,13.269796,612.0525
614,12300,10296.520689487455,-1005.71466,2.8271966,,9.401453702478673,,0.197,0.11,41.809967,0.99680316,12.026302000000001,,12.849407000000001,18.217506,17.24839,2.8778791,8.497192,17.24839,14.662388,9.491378,0.9999985999999998,0.964,8.560574,615,13.277834,613.03394
615,12320,10325.628330945969,-1004.0551,2.795709,,9.413534179662363,,0.197,0.11,41.77831,0.9967412,12.017809,,12.842462,15.557734,17.24839,2.8691316000000002,8.496878,17.24839,14.696444,9.489753,0.9999985999999998,0.964,8.571259,616,13.281526000000001,613.99255
616,12340,10350.30482506752,-1002.40173,2.7973545,,9.407806215503689,,0.197,0.11,41.747715,0.9966961999999999,12.009478,,12.835525500000001,15.070935,17.24839,2.8604655,8.496668,17.24839,14.730424,9.488131,0.9999985999999998,0.964,8.562656,617,13.284419,614.96155
617,12360,10381.11917066574,-1000.7492699999999,2.8254232000000004,,9.377864491770547,,0.197,0.11,41.719955,0.9967109000000001,12.001602,,12.828574,17.745949,17.24839,2.85188,8.496861,17.24839,14.764334,9.486511,0.9999985999999998,0.964,8.539508,618,13.291631,615.96735
618,12380,10407.435516357422,-999.1012,2.8196466,,9.37463458780454,,0.197,0.11,41.692703,0.9967292999999999,11.993811,,12.821644000000001,18.405336,17.24839,2.8433743,8.497082,17.24839,14.798164000000002,9.484895,0.9999985999999998,0.964,8.538617,619,13.299885,616.97546
619,12400,10434.250539779665,-997.4619,2.828842,,9.327613640915256,,0.197,0.11,41.666973,0.996776,11.986114500000001,,12.814664,16.232313,17.24839,2.8349453999999996,8.497342999999999,17.24839,14.831917,9.48328,0.9999985999999998,0.964,8.494788,620,13.3046055,618.0011
620,12420,10461.488398313522,-995.8252,2.81553,,9.347773208512688,,0.197,0.11,41.641212,0.9968138000000001,11.978477999999999,,12.807737,17.890198,17.24839,2.826593,8.49761,17.24839,14.865594,9.481667999999999,0.9999985999999998,0.964,8.51291,621,13.311983999999999,619.02136
621,12440,10494.108702659609,-994.1976,2.800408,,9.363080298532449,,0.197,0.11,41.615295,0.9968398,11.970848,,12.80085,15.532155,17.24839,2.8183184,8.49783,17.24839,14.899194,9.48006,0.9999985999999998,0.964,8.523975,622,13.315546,620.03436
622,12460,10527.480558872225,-992.56964,2.7858400000000003,,9.376971096970276,,0.197,0.11,41.589256,0.9968551,11.963238,,12.794006,18.937757,17.24839,2.8101168,8.498016999999999,17.24839,14.932720000000002,9.478454,0.9999985999999998,0.964,8.537222,623,13.32456,621.0407
623,12480,10563.9242272377,-990.95685,2.7837658,,9.362150400440395,,0.197,0.11,41.563934,0.9968796999999998,11.955697,,12.787163,12.81579,17.24839,2.8019867,8.498221000000001,17.24839,14.966170000000002,9.47685,0.9999985999999998,0.964,8.523283000000001,624,13.323739999999999,622.0529
624,12500,10587.792585611343,-989.3436,2.7887802,,9.32391187176482,,0.197,0.11,41.53979,0.99692464,11.948221,,12.780283,16.267236999999998,17.24839,2.7939339,8.498438,17.24839,14.999543,9.475247999999999,0.9999985999999998,0.964,8.487307000000001,625,13.328444000000001,623.0779
625,12520,10624.108259916306,-987.7344400000001,2.757436,,9.382220730199002,,0.197,0.11,41.514374,0.99693155,11.940721,,12.773515,17.006045999999998,17.24839,2.785949,8.49858,17.24839,15.032845499999999,9.473649,0.9999985999999998,0.964,8.543467999999999,626,13.334309,624.07916
626,12540,10657.3071205616,-986.1284,2.7702565,,9.338010538692686,,0.197,0.11,41.490643,0.9969712,11.933375999999999,,12.766705499999999,18.255981,17.24839,2.7780347,8.498827,17.24839,15.066070999999999,9.472054,0.9999985999999998,0.964,8.503986,627,13.342151999999999,625.10095
627,12560,10692.737651109695,-984.53485,2.7641394,,9.327087745187649,,0.197,0.11,41.467308,0.9970129999999999,11.926057,,12.759902,13.619198,17.24839,2.770193,8.499048,17.24839,15.099223,9.470460000000001,0.9999985999999998,0.964,8.493752,628,13.3425865,626.12415
628,12580,10730.25725030899,-982.9451,2.7353697,,9.379045242927855,,0.197,0.11,41.442856,0.9970206,11.918703,,12.753194,14.354953,17.24839,2.7624187,8.4991865,17.24839,15.132306,9.468867999999999,0.9999985999999998,0.964,8.5407715,629,13.344188,627.126
629,12600,10754.092473745346,-981.3619,2.7443267999999996,,9.34449439625165,,0.197,0.11,41.4198,0.9970544,11.9114685,,12.746452,13.477639000000002,17.24839,2.754713,8.499394,17.24839,15.165315,9.467279,0.9999985999999998,0.964,8.506131,630,13.344394,628.1443
630,12620,10787.579045534134,-979.78485,2.7123182,,9.387624670809917,,0.197,0.11,41.395416,0.99704903,11.904139500000001,,12.739802000000001,12.74995,17.24839,2.7470737,8.499460000000001,17.24839,15.198251999999998,9.465693,0.9999985999999998,0.964,8.550206,631,13.343444,629.1379400000001
631,12640,10823.343731403349,-978.2148,2.6013656000000003,,9.438448567572015,,0.197,0.11,41.364693,0.9968799,11.895653999999999,,12.733244000000001,11.551728,17.24839,2.7394996,8.498308,17.24839,15.231059,9.46411,0.9999985999999998,0.964,8.594748,632,13.340603,630.0281
632,12660,10856.696063756945,-976.63776,2.690074,,9.399866498713164,,0.197,0.11,41.340477,0.99686414,11.888361,,12.726647,19.035362,17.24839,2.7319937000000003,8.498315,17.24839,15.263854,9.462529,0.9999985999999998,0.964,8.557929,633,13.349591,631.015
633,12680,10887.211176633835,-975.0699,2.7153902000000003,,9.343458001729742,,0.197,0.11,41.318690000000004,0.9969001000000001,11.881344,,12.719994999999999,16.37369,17.24839,2.7245494999999997,8.49855,17.24839,15.296579999999999,9.460951,0.9999985999999998,0.964,8.508466,634,13.354354999999998,632.03467
634,12700,10926.17545580864,-973.50165,2.6898894,,9.385032620966378,,0.197,0.11,41.29598,0.9969066999999999,11.874278,,12.713417999999999,19.792849,17.24839,2.71717,8.498691,17.24839,15.329235,9.459374,0.9999985999999998,0.964,8.544382,635,13.364486999999999,633.0357700000001
635,12720,10960.29637956619,-971.95215,2.7034397,,9.328531904575877,,0.197,0.11,41.274902000000004,0.99694616,11.867326,,12.706785,11.002417999999999,17.24839,2.7098541000000003,8.498899,17.24839,15.361823000000001,9.457801,0.9999985999999998,0.964,8.495091,636,13.360767000000001,634.0577400000001
636,12740,10993.33700489998,-970.4173,2.687884,,9.351676863050788,,0.197,0.11,41.253544,0.9969716999999999,11.860396000000001,,12.700209,4.7246656,17.24839,2.7025995,8.499084,17.24839,15.394338000000001,9.45623,0.9999985999999998,0.964,8.5170555,637,13.347199,635.071
