,Iteration,DenMISEMeanLog,IWMax,ReturnMax,URet,Bound,ReturnAbsMax,DenMISELogFirst,IWMean,target_sum_log_mean,TimestepsSoFar,ReturnMean,IWNorm2,LQGsigma,SqrtESSClassic,ReturnLastEpisode,MISE,ReturnStepMax,IWMin,IWFirstEpisode,TimeElapsed,ReturnMin,IWLastEpisode,IWNorm1,DenMISELogLast,LQGmu01,LQGmu1
620,621,15.510153,1.0016226000000001,15.644507999999998,9.31794805940154,8.578173,15.644507999999998,10.670686,0.9983871999999999,13.642401999999999,12420,8.540413000000001,24.919842000000003,0.11,24.879711,8.483561,8.514975999999999,0.99262077,,,3632.266577720642,,1.0016073,619.9985,13.497407999999998,0.28,0.994
621,622,15.5071125,1.0016197,15.644507999999998,9.295671012470669,8.57804,15.644507999999998,10.669075999999999,0.99838984,13.642367000000002,12440,8.540289999999999,24.939896,0.11,24.899803,8.464408,8.514894,0.99262077,,,3644.162151575089,,1.0016044,620.9985,13.620353,0.28,0.994
622,623,15.509829500000002,1.0016167999999999,15.644507999999998,9.4268354366342,8.578097,15.644507999999998,10.66747,0.99839234,13.648087,12460,8.540358,24.959936,0.11,24.919872,8.582232000000001,8.515002,0.99262077,,,3657.713083505631,,1.0016129999999999,621.9984,17.202087,0.28,0.994
623,624,15.515262,1.0016148999999999,15.644507999999998,9.384224104160428,8.578092,15.644507999999998,10.665866000000001,0.9983950999999999,13.656504,12480,8.540361,24.979963,0.11,24.93993,8.542669,8.515047000000001,0.99262077,,,3669.817895412445,,1.0016110999999999,622.99854,18.89988,0.28,0.994
624,625,15.513311999999999,1.0016121,15.644507999999998,9.368020017048783,8.578063,15.644507999999998,10.664264999999999,0.99839765,13.657535000000001,12500,8.540343,24.999968,0.11,24.959974,8.529013,8.515069,0.99262077,,,3682.829597711563,,1.0016044,623.99854,14.298960000000001,0.28,0.994
625,626,15.515759,1.0016091999999999,15.644507999999998,9.332329641553633,8.577982,15.644507999999998,10.662666,0.99840003,13.6629505,12520,8.540275,25.01996,0.11,24.979992000000003,8.49698,8.5150385,0.99262077,,,3696.4031159877777,,1.001594,624.9984,17.046606,0.28,0.994
626,627,15.519910000000001,1.0016073,15.644507999999998,9.389038422022276,8.577985,15.644507999999998,10.66107,0.9984028,13.670062,12540,8.540287,25.039938,0.11,25.000004,8.547695,8.515092,0.99262077,,,3709.120852708817,,1.0015978,625.99854,18.1205,0.28,0.994
627,628,15.516359,1.0016044,15.644507999999998,9.426968902741967,8.578042,15.644507999999998,10.659476,0.99840534,13.669463,12560,8.540353,25.059896,0.11,25.019997,8.5821905,8.515199,0.99262077,,,3721.272405385971,,1.001592,626.99854,13.292421,0.28,0.994
628,629,15.518545000000001,1.0016015999999999,15.644507999999998,9.38302610272116,8.578036,15.644507999999998,10.657886,0.9984076999999999,13.67459,12580,8.540358,25.079842000000003,0.11,25.03997,8.543339999999999,8.515244000000001,0.99262077,,,3733.371520519257,,1.0015959,627.9985,16.89264,0.28,0.994
629,630,15.509942,1.0015996999999999,15.644507999999998,9.364205269871842,8.578002,15.644507999999998,10.656297,0.99841034,13.668918,12600,8.540333,25.099771,0.11,25.059929999999998,8.524842999999999,8.515259,0.99262077,,,3745.684479475021,,1.001593,628.99854,10.099397999999999,0.28,0.994
630,631,15.506255,1.0015968000000002,15.644507999999998,9.363714229847911,8.57797,15.644507999999998,10.654711,0.9984129,13.668154999999999,12620,8.540312,25.119684,0.11,25.079874,8.526677000000001,8.515277000000001,0.99262077,,,3759.001977443695,,1.001593,629.99854,13.185098000000002,0.28,0.994
631,632,15.500626,1.001594,15.644507999999998,9.348824134326255,8.577916,15.644507999999998,10.653127,0.9984154000000001,13.665438,12640,8.540269,25.139582,0.11,25.099802,8.51346,8.515272999999999,0.99262077,,,3771.1715064048767,,1.0015892,630.99854,11.950219,0.28,0.994
632,633,15.495934,1.001592,15.644507999999998,9.338928149466737,8.57785,15.644507999999998,10.6515465,0.9984179,13.663649,12660,8.540212,25.159464,0.11,25.119715,8.50416,8.515257,0.99262077,,,3783.9432938098907,,1.0015795,631.99854,12.531317999999999,0.28,0.994
633,634,15.492022,1.0015892,15.644507999999998,9.415620770173717,8.577895,15.644507999999998,10.649967,0.9984204,13.662633,12680,8.540265,25.179327,0.11,25.139612,8.574212,8.515350999999999,0.99262077,,,3796.742045879364,,1.0015795,632.99854,13.017662,0.28,0.994
634,635,15.490673999999999,1.0015863,15.644507999999998,9.357173601255337,8.57785,15.644507999999998,10.648392,0.99842286,13.664173000000002,12700,8.540233,25.199179,0.11,25.159492,8.519469,8.515356,0.99262077,,,3809.463314294815,,1.0015767,633.99854,14.639051,0.28,0.994
635,636,15.496917000000002,1.0015844,15.644507999999998,9.352011093408496,8.577805,15.644507999999998,10.646818,0.99842536,13.67329,12720,8.540194999999999,25.219013,0.11,25.179357999999997,8.516699000000001,8.515359,0.99262077,,,3822.1992511749268,,1.0015709000000002,634.99854,19.462313,0.28,0.994
636,637,15.497501000000002,1.0015824,15.644507999999998,9.354150732712952,8.577753999999999,15.644507999999998,10.645246499999999,0.99842787,13.676744,12740,8.540157,25.23883,0.11,25.199207,8.515527,8.515358,0.99262077,,,3835.935720205307,,1.0015690000000002,635.99854,15.870485999999998,0.28,0.994
637,638,15.501211999999999,1.0015795,15.644507999999998,9.371214197397727,8.577735,15.644507999999998,10.643678999999999,0.9984303,13.683313,12760,8.540149000000001,25.258635,0.11,25.21904,8.534817,8.515388,0.99262077,,,3846.637447595596,,1.0015690000000002,636.99854,17.86703,0.28,0.994
638,639,15.502589000000002,1.0015767,15.644507999999998,9.362091316381187,8.577698,15.644507999999998,10.642112,0.99843276,13.68754,12780,8.540121000000001,25.27842,0.11,25.238861,8.522548,8.5154,0.99262077,,,3858.984365701675,,1.0015633,637.99854,16.381933,0.28,0.994
639,640,15.499891,1.0015748,15.644507999999998,9.366140642276235,8.577663000000001,15.644507999999998,10.640549,0.9984351999999999,13.687682999999998,12800,8.540097,25.298192999999998,0.11,25.258663000000002,8.524858,8.515414,0.99262077,,,3872.628881931305,,1.0015624,638.99854,13.778112,0.28,0.994
640,641,15.495117,1.0015728000000002,15.644507999999998,9.325595585983391,8.577577999999999,15.644507999999998,10.638987,0.99843764,13.685741,12820,8.54002,25.31795,0.11,25.27845,8.490623,8.515377,0.99262077,,,3883.6691081523895,,1.0015671,639.99854,12.440842,0.28,0.994
641,642,15.496373,1.0015690000000002,15.644507999999998,9.346216137123552,8.577517,15.644507999999998,10.637428,0.9984402,13.689820999999998,12840,8.53997,25.33769,0.11,25.298225,8.508241,8.515365,0.99262077,,,3895.884606838226,,1.0015557,640.9986,16.303978,0.28,0.994
642,643,15.499077,1.0015671,15.644507999999998,9.358750591917728,8.577475,15.644507999999998,10.635872,0.99844253,13.695338000000001,12860,8.539939,25.357416,0.11,25.31798,8.519471000000001,8.515371,0.99262077,,,3908.600452661514,,1.0015538,641.99854,17.235863000000002,0.28,0.994
643,644,15.501167,1.0015652,15.644507999999998,9.348533792157486,8.577423,15.644507999999998,10.634317,0.9984449000000001,13.700234,12880,8.539899,25.377125,0.11,25.337723,8.513966,8.515367999999999,0.99262077,,,3922.6397471427917,,1.0015538,642.99854,16.847555,0.28,0.994
644,645,15.502754999999999,1.0015624,15.644507999999998,9.376666833875632,8.577411,15.644507999999998,10.632766,0.99844736,13.704621,12900,8.539895,25.39682,0.11,25.357449,8.537901,8.515404,0.99262077,,,3934.354184627533,,1.0015519,643.99854,16.527319,0.28,0.994
645,646,15.504151,1.0015595,15.644507999999998,9.431552449162744,8.577472,15.644507999999998,10.631217,0.99844974,13.708804,12920,8.539966999999999,25.416501999999998,0.11,25.377155,8.585853,8.515513,0.99262077,,,3947.084645986557,,1.0015441999999999,644.99854,16.405735,0.28,0.994
646,647,15.50588,1.0015576,15.644507999999998,9.32937525365486,8.57739,15.644507999999998,10.629669999999999,0.9984521000000001,13.713312,12940,8.539894,25.436165,0.11,25.396852,8.493555,8.515479,0.99262077,,,3959.419311761856,,1.0015423,645.99854,16.623531,0.28,0.994
647,648,15.511698,1.0015557,15.644507999999998,9.395956493491008,8.577402000000001,15.644507999999998,10.628126,0.9984545,13.721901,12960,8.539916999999999,25.455814,0.11,25.416532999999998,8.554343,8.515539,0.99262077,,,3971.0005667209625,,1.0015423,646.99854,19.277845000000003,0.28,0.994
648,649,15.513354000000001,1.0015528,15.644507999999998,9.403736283031787,8.577425999999999,15.644507999999998,10.626584,0.9984569,13.726320000000001,12980,8.539951,25.47545,0.11,25.436195,8.562345500000001,8.515611999999999,0.99262077,,,3983.405632019043,,1.0015385,647.99854,16.58781,0.28,0.994
649,650,15.514231,1.00155,15.644507999999998,9.384167429272036,8.577425,15.644507999999998,10.625044,0.9984594000000001,13.72995,13000,8.53996,25.495070000000002,0.11,25.455847,8.545207000000001,8.515658,0.99262077,,,3997.375997066498,,1.0015460999999999,648.9986,16.084034,0.28,0.994
650,651,15.516207000000001,1.0015479999999999,15.644507999999998,9.332894583912381,8.577351,15.644507999999998,10.623507,0.9984617,13.734672,13020,8.539895,25.514673000000002,0.11,25.475481,8.4980545,8.515630999999999,0.99262077,,,4009.8997914791107,,1.0015328000000001,649.9986,16.802225,0.28,0.994
651,652,15.513615,1.0015460999999999,15.644507999999998,9.348311011971207,8.577294,15.644507999999998,10.621972,0.9984639999999999,13.734817999999999,13040,8.539849,25.534262,0.11,25.4951,8.510046,8.515622,0.99262077,,,4023.179699659348,,1.0015337,650.99854,13.828189000000002,0.28,0.994
652,653,15.515444,1.0015441999999999,15.644507999999998,9.386944833873537,8.577292,15.644507999999998,10.620439999999999,0.9984664000000001,13.739376000000002,13060,8.539859,25.553836999999998,0.11,25.514702,8.546247,8.515668,0.99262077,,,4034.1554832458496,,1.0015309000000001,651.99854,16.70945,0.28,0.994
653,654,15.512954,1.0015414,15.644507999999998,9.394168783121133,8.577304,15.644507999999998,10.618909,0.9984687,13.739604,13080,8.539881,25.573395,0.11,25.534292,8.554484,8.515727,0.99262077,,,4047.9668073654175,,1.0015290000000001,652.99854,13.888015,0.28,0.994
654,655,15.511594,1.0015385,15.644507999999998,9.388048132776762,8.577311,15.644507999999998,10.617381,0.9984709999999999,13.740957,13100,8.539897,25.59294,0.11,25.553865,8.549984,8.51578,0.99262077,,,4060.120911359787,,1.001528,653.99854,14.624011,0.28,0.994
655,656,15.511878,1.0015365999999999,15.644507999999998,9.425771736071221,8.577364,15.644507999999998,10.615855,0.99847347,13.743946,13120,8.539962,25.612469,0.11,25.573427,8.581967,8.515881,0.99262077,,,4073.141378164291,,1.0015299000000002,654.9986,15.699842000000002,0.28,0.994
656,657,15.521348999999999,1.0015346999999999,15.644507999999998,9.372242164564526,8.577345,15.644507999999998,10.614332000000001,0.9984758,13.756110000000001,13140,8.539951,25.631982999999998,0.11,25.592972,8.533733,8.515908999999999,0.99262077,,,4087.418840646744,,1.0015233000000001,655.9986,21.735245000000003,0.28,0.994
657,658,15.525735000000001,1.0015318000000002,15.644507999999998,9.341186895629683,8.577281,15.644507999999998,10.612812,0.9984781999999999,13.7631855,13160,8.539897,25.651485,0.11,25.6125,8.504208,8.515892,0.99262077,,,4099.895184278488,,1.0015271000000001,656.99866,18.409992000000003,0.28,0.994
658,659,15.526295999999999,1.0015290000000001,15.644507999999998,9.354895770751929,8.57724,15.644507999999998,10.611293,0.9984803,13.766425,13180,8.539867999999998,25.670967,0.11,25.632011,8.52045,8.515898,0.99262077,,,4112.74942779541,,1.0015204,657.99854,15.895715,0.28,0.994
659,660,15.530142000000001,1.0015271000000001,15.644507999999998,9.427746066885492,8.577295,15.644507999999998,10.6097765,0.9984828000000001,13.772942,13200,8.539931,25.690437,0.11,25.651516,8.581684,8.516,0.99262077,,,4122.6388635635385,,1.0015136999999998,658.99866,18.066391,0.28,0.994
660,661,15.529341,1.0015252000000001,15.644507999999998,9.382811309967652,8.577288000000001,15.644507999999998,10.608263,0.9984851,13.774806,13220,8.539933999999999,25.709892,0.11,25.671001,8.542141,8.516038,0.99262077,,,4135.529270410538,,1.0015185,659.99866,15.003283499999998,0.28,0.994
661,662,15.526066,1.0015233000000001,15.644507999999998,9.375797792436591,8.577271000000001,15.644507999999998,10.6067505,0.9984873,13.774184,13240,8.53993,25.729332,0.11,25.690468,8.536698,8.516067999999999,0.99262077,,,4150.0233850479135,,1.0015049999999999,660.9986,13.361791,0.28,0.994
662,663,15.529635,1.0015204,15.644507999999998,9.39237333503851,8.577276,15.644507999999998,10.605242,0.9984896999999999,13.7804,13260,8.539945,25.74876,0.11,25.709923,8.550086,8.516119999999999,0.99262077,,,4164.4387929439545,,1.0015155999999998,661.99866,17.894505,0.28,0.994
663,664,15.529944,1.0015185,15.644507999999998,9.328279243050467,8.577199,15.644507999999998,10.603734,0.99849176,13.783349,13280,8.539876,25.76817,0.11,25.72936,8.494323,8.516088499999999,0.99262077,,,4178.361263751985,,1.0015041,662.99854,15.735898,0.28,0.994
664,665,15.529441,1.0015155999999998,15.644507999999998,9.401833747888675,8.577214,15.644507999999998,10.602229,0.9984941999999999,13.785476999999998,13300,8.539904,25.787567000000003,0.11,25.74879,8.558041000000001,8.5161495,0.99262077,,,4191.1925995349875,,1.001509,663.99866,15.197377,0.28,0.994
665,666,15.528630999999999,1.0015136999999998,15.644507999999998,9.34677839053414,8.577161,15.644507999999998,10.600727000000001,0.9984965,13.787289000000001,13320,8.539860000000001,25.80695,0.11,25.7682,8.510821,8.516143,0.99262077,,,4204.6295902729025,,1.0015011999999999,664.99866,14.990035,0.28,0.994
666,667,15.520682999999998,1.0015109,15.644507999999998,9.386431758944964,8.577155,15.644507999999998,10.599226,0.9984985999999999,13.781956,13340,8.539864999999999,25.826315,0.11,25.787598000000003,8.543189,8.516183,0.99262077,,,4217.289492607117,,1.0015011999999999,665.9986,10.229747999999999,0.28,0.994
667,668,15.519107,1.001509,15.644507999999998,9.438019997988052,8.577223,15.644507999999998,10.597729,0.998501,13.782987,13360,8.539944,25.845670000000002,0.11,25.806978,8.593013000000001,8.516296,0.99262077,,,4230.902930021286,,1.0014974,666.99866,14.468357000000001,0.28,0.994
668,669,15.522602,1.001507,15.644507999999998,9.40543772322233,8.577249,15.644507999999998,10.596232,0.9985031999999999,13.789082999999998,13380,8.539978,25.86501,0.11,25.826345,8.562543,8.516368,0.99262077,,,4244.338345527649,,1.0014983,667.99866,17.860748,0.28,0.994
669,670,15.521948000000002,1.0015041,15.644507999999998,9.3725017095251,8.577228,15.644507999999998,10.594739,0.9985055,13.7910185,13400,8.53997,25.884332999999998,0.11,25.8457,8.534801,8.516392999999999,0.99262077,,,4256.247703075409,,1.0014945,668.99866,15.084447,0.28,0.994
670,671,15.5259695,1.0015022,15.644507999999998,9.384054493530444,8.577226,15.644507999999998,10.593247,0.9985076999999999,13.797626000000001,13420,8.539976,25.903643,0.11,25.865036,8.544353,8.516436,0.99262077,,,4270.120580434799,,1.0014964,669.99866,18.221664,0.28,0.994
671,672,15.527916000000001,1.0015002,15.644507999999998,9.404243283724762,8.577247,15.644507999999998,10.591758,0.9985099000000001,13.80215,13440,8.5400095,25.922937,0.11,25.884361,8.561562,8.516502000000001,0.99262077,,,4283.659981012343,,1.001485,670.99866,16.837,0.28,0.994
672,673,15.531542000000002,1.0014974,15.644507999999998,9.333951663883896,8.577175,15.644507999999998,10.590271000000001,0.99851215,13.808342999999999,13460,8.539945,25.942217000000003,0.11,25.903671,8.496531,8.516475999999999,0.99262077,,,4296.816994905472,,1.0014888000000002,671.99866,17.968674,0.28,0.994
673,674,15.535051999999999,1.0014955,15.644507999999998,9.360782221444524,8.577135,15.644507999999998,10.588786,0.99851435,13.814411999999999,13480,8.539919,25.961485,0.11,25.922964,8.522609,8.516481,0.99262077,,,4309.8861520290375,,1.0014793,672.99866,17.898663,0.28,0.994
674,675,15.529062,1.0014935999999999,15.644507999999998,9.357528441625727,8.577100999999999,15.644507999999998,10.587304,0.9985166,13.810978,13500,8.539893,25.980738,0.11,25.942247000000002,8.522471000000001,8.516492,0.99262077,,,4322.492703676224,,1.0014935999999999,673.9987,11.493574,0.28,0.994
675,676,15.533237,1.0014916999999999,15.644507999999998,9.352364783536826,8.577050999999999,15.644507999999998,10.585823,0.9985187,13.817699,13520,8.539856,25.999973,0.11,25.961514,8.514202000000001,8.516487,0.99262077,,,4335.0933322906485,,1.0014755,674.99866,18.353374,0.28,0.994
676,677,15.534281,1.0014888000000002,15.644507999999998,9.405400134238967,8.577084,15.644507999999998,10.584344999999999,0.99852103,13.821280499999999,13540,8.539896,26.019197,0.11,25.980767999999998,8.567703,8.516564,0.99262077,,,4348.251921892166,,1.0014697,675.9987,16.2408,0.28,0.994
677,678,15.538136499999998,1.0014869,15.644507999999998,9.400469135241892,8.577102,15.644507999999998,10.58287,0.9985231,13.827667000000002,13560,8.539926,26.038408,0.11,26.000002,8.559948,8.516627,0.99262077,,,4361.636686325073,,1.0014697,676.99866,18.150263,0.28,0.994
678,679,15.5390005,1.001485,15.644507999999998,9.340351018449132,8.577036,15.644507999999998,10.581395,0.99852526,13.831057000000001,13580,8.539871,26.057602,0.11,26.019226,8.502535,8.516606,0.99262077,,,4375.20334982872,,1.0014774,677.99866,16.126607999999997,0.28,0.994
679,680,15.543017,1.0014831,15.644507999999998,9.350183794139108,8.576988,15.644507999999998,10.579924,0.9985275,13.837587,13600,8.539831,26.076784,0.11,26.038437,8.513017,8.516603,0.99262077,,,4388.958097219467,,1.0014793,678.9987,18.271666,0.28,0.994
680,681,15.5477,1.0014802,15.644507999999998,9.329343105256818,8.576908999999999,15.644507999999998,10.578453999999999,0.9985296,13.844778,13620,8.539763,26.095951,0.11,26.05763,8.494448,8.516568,0.99262077,,,4402.2249863147745,,1.0014716000000001,679.99866,18.73295,0.28,0.994
681,682,15.551926000000002,1.0014783,15.644507999999998,9.37909239245986,8.5769005,15.644507999999998,10.576986999999999,0.9985318000000001,13.851506,13640,8.539764,26.115107000000002,0.11,26.076810000000002,8.540009,8.516604,0.99262077,,,4415.564691305161,,1.0014716000000001,680.9987,18.431877,0.28,0.994
682,683,15.551306,1.0014764,15.644507999999998,9.428869094882431,8.576956,15.644507999999998,10.575521,0.9985339,13.853381,13660,8.53983,26.134242999999998,0.11,26.095979999999997,8.5844345,8.516703999999999,0.99262077,,,4428.658701896668,,1.0014573,681.99866,15.129532000000001,0.28,0.994
683,684,15.558245999999999,1.0014745,15.644507999999998,9.365163726244498,8.576922999999999,15.644507999999998,10.574059,0.9985361999999999,13.862807,13680,8.539809,26.153370000000002,0.11,26.115135000000002,8.52535,8.516716,0.99262077,,,4440.583112478256,,1.0014545,682.9988,20.299417000000002,0.28,0.994
