Iteration,InvPendulum_std1_higher,InvPendulum_std2_higher,ReturnAbsMax,MinEpLen,IWMax,InvPendulum_mu0_higher,InvPendulum_mu1_higher,NumTrainableParams,Regret/t,TimeElapsed,NumTrajectories,ReturnStepMax,Bound,GridSize,DenMISEMeanLog,BoundMISE,IWMean,DenMISELogLast,InvPendulum_mu3_higher,TimestepsSoFar,InvPendulum_mu2_higher,InvPendulum_std3_higher,Regret,ReturnMean,DenMISELogFirst,Delta,IWLastEpisode,ReturnMin,InvPendulum_std0_higher,IWMin,BoundBonus,AvgEpLen,ReturnLastEpisode,IWFirstEpisode,ActionIn1,ReturnMax
4134,0.0009999999,0.0009999999,544.11426,11,,0.12,0.12,,141.93832,31503.92397236824,4134,544.11426,inf,1296,14.56495,,,13.517531,0.04,254673,-0.12,0.0009999999,586773.0,-136.93832,14.777812,5.4853023e-12,,-544.11426,0.0009999999,,inf,61.6044992743106,-106.85355,,0.15973681,94.500824
4135,0.0009999999,0.0009999999,544.11426,11,,0.12,0.12,,141.9313,31514.54957127571,4135,544.11426,inf,1296,14.564847,,,15.14264,0.12,254688,-0.12,0.0009999999,586885.94,-136.9313,14.77757,5.482649e-12,,-544.11426,0.0009999999,,inf,61.59322853688029,-107.91522,,0.24099222,94.500824
4136,0.0009999999,0.0009999999,544.11426,11,,0.12,0.12,,141.92587,31525.131365776062,4136,544.11426,inf,1296,14.564287,,,13.243893,0.2,254707,-0.12,0.0009999999,587005.44,-136.92587,14.7773285,5.4799984e-12,,-544.11426,0.0009999999,,inf,61.58293036750484,-114.50056,,0.31765673,94.500824
4137,0.0009999999,0.0009999999,544.11426,11,,0.12,0.12,,141.92265,31535.391676187515,4137,544.11426,inf,1296,14.563754,,,13.362577,-0.2,254737,-0.04,0.0009999999,587134.0,-136.92265,14.777086,5.4773495e-12,,-544.11426,0.0009999999,,inf,61.575296108291035,-123.56558,,0.0013499707,94.500824
4138,0.0009999999,0.0009999999,544.11426,11,,0.12,0.12,,141.91551,31545.756198883057,4138,544.11426,inf,1296,14.563457,,,14.331681,-0.12,254770,-0.04,0.0009999999,587246.4,-136.91551,14.776845,5.4747023e-12,,-544.11426,0.0009999999,,inf,61.56839052682455,-107.41273,,0.08346632,94.500824
4139,0.0009999999,0.0009999999,544.11426,11,,0.12,0.12,,141.90822,31556.006279706955,4139,544.11426,inf,1296,14.563043,,,13.852048,-0.04,254784,-0.04,0.0009999999,587358.1,-136.90822,14.776603,5.4720573e-12,,-544.11426,0.0009999999,,inf,61.556897801401306,-106.76237,,0.15950915,94.500824
4140,0.0009999999,0.0009999999,544.11426,11,,0.12,0.12,,141.90457,31566.646856546402,4140,544.11426,inf,1296,14.562936,,,15.124615,0.04,254811,-0.04,0.0009999999,587484.94,-136.90457,14.776361,5.4694144e-12,,-544.11426,0.0009999999,,inf,61.54855072463768,-121.78767,,0.23878303,94.500824
4141,0.0009999999,0.0009999999,544.11426,11,,0.12,0.12,,141.89973,31577.430412054062,4141,544.11426,inf,1296,14.562293,,,12.897925,0.12,254832,-0.04,0.0009999999,587606.8,-136.89973,14.77612,5.466773e-12,,-544.11426,0.0009999999,,inf,61.53875875392417,-116.84106,,0.315509,94.500824
4142,0.0009999999,0.0009999999,544.11426,11,,0.12,0.12,,141.8959,31587.48153448105,4142,544.11426,inf,1296,14.561525,,,12.386745,0.2,254857,-0.04,0.0009999999,587732.8,-136.8959,14.775879,5.4641335e-12,,-544.11426,0.0009999999,,inf,61.52993722839208,-121.00298,,0.40050346,94.500824
4143,0.0009999999,0.0009999999,544.11426,11,,0.12,0.12,,141.89122,31599.237776994705,4143,544.11426,inf,1296,14.561497,,,15.431018,-0.2,254878,0.04,0.0009999999,587855.3,-136.89122,14.775638,5.4614963e-12,,-544.11426,0.0009999999,,inf,61.52015447743181,-117.51519,,0.07684986,94.500824
4144,0.0009999999,0.0009999999,544.11426,11,,0.12,0.12,,141.8834,31611.62601327896,4144,544.11426,inf,1296,14.561064,,,13.777635,-0.12,254893,0.04,0.0009999999,587964.8,-136.8834,14.775395,5.458861e-12,,-544.11426,0.0009999999,,inf,61.50892857142857,-104.495,,0.15618554,94.500824
4145,0.0009999999,0.0009999999,544.11426,11,,0.12,0.12,,141.87575,31623.73678970337,4145,544.11426,inf,1296,14.560157,,,11.804886,-0.04,254907,0.04,0.0009999999,588075.0,-136.87575,14.775154,5.456227e-12,,-544.11426,0.0009999999,,inf,61.49746682750302,-105.22842,,0.24050501,94.500824
4146,0.0009999999,0.0009999999,544.11426,11,,0.12,0.12,,141.87166,31635.520820617676,4146,544.11426,inf,1296,14.559796,,,14.056769,0.04,254930,0.04,0.0009999999,588199.9,-136.87166,14.774914,5.453595e-12,,-544.11426,0.0009999999,,inf,61.48818137964303,-119.82114,,0.31965256,94.500824
4147,0.0009999999,0.0009999999,544.11426,11,,0.12,0.12,,141.86984,31647.84407567978,4147,544.11426,inf,1296,14.559422,,,14.006003,0.12,254971,0.04,0.0009999999,588334.25,-136.86984,14.7746725,5.450965e-12,,-544.11426,0.0009999999,,inf,61.483240897034,-129.40987,,0.40038133,94.500824
4148,0.0009999999,0.0009999999,544.11426,11,,0.12,0.12,,141.86693,31660.127438545227,4148,544.11426,inf,1296,14.558845,,,13.168816,0.2,255000,0.04,0.0009999999,588464.0,-136.86693,14.774431,5.4483375e-12,,-544.11426,0.0009999999,,inf,61.47540983606557,-124.768326,,0.47956392,94.500824
4149,0.0009999999,0.0009999999,544.11426,11,,0.12,0.12,,141.86302,31671.787824869156,4149,544.11426,inf,1296,14.558732,,,15.088281,-0.2,255024,0.12,0.0009999999,588589.7,-136.86302,14.77419,5.445711e-12,,-544.11426,0.0009999999,,inf,61.466377440347074,-120.70321,,0.1615567,94.500824
4150,0.0009999999,0.0009999999,544.11426,11,,0.12,0.12,,141.85571,31683.077908992767,4150,544.11426,inf,1296,14.558336,,,13.921963,-0.12,255043,0.12,0.0009999999,588701.2,-136.85571,14.773949,5.4430874e-12,,-544.11426,0.0009999999,,inf,61.45614457831325,-106.4719,,0.23619255,94.500824
4151,0.0009999999,0.0009999999,544.11426,11,,0.12,0.12,,141.84854,31694.03324842453,4151,544.11426,inf,1296,14.557628,,,12.607866,-0.04,255055,0.12,0.0009999999,588813.3,-136.84854,14.773708,5.4404645e-12,,-544.11426,0.0009999999,,inf,61.44423030595037,-107.13385,,0.3231137,94.500824
4152,0.0009999999,0.0009999999,544.11426,11,,0.12,0.12,,141.84137,31704.812106847763,4152,544.11426,inf,1296,14.557062,,,13.211337,0.04,255072,0.12,0.0009999999,588925.4,-136.84137,14.773467,5.437845e-12,,-544.11426,0.0009999999,,inf,61.433526011560694,-107.11993,,0.40019232,94.500824
4153,0.0009999999,0.0009999999,544.11426,11,,0.12,0.12,,141.83722,31715.49995493889,4153,544.11426,inf,1296,14.556917,,,14.950679,0.12,255097,0.12,0.0009999999,589050.0,-136.83722,14.773227,5.435227e-12,,-544.11426,0.0009999999,,inf,61.42475319046473,-119.615616,,0.48192102,94.500824
4154,0.0009999999,0.0009999999,544.11426,11,,0.12,0.12,,141.83682,31725.793395996094,4154,544.11426,inf,1296,14.556174,,,12.478918,0.2,255137,0.12,0.0009999999,589190.2,-136.83682,14.772985,5.4326105e-12,,-544.11426,0.0009999999,,inf,61.419595570534426,-135.13582,,0.56043994,94.500824
4155,0.0009999999,0.0009999999,544.11426,11,,0.12,0.12,,141.83104,31736.068838119507,4155,544.11426,inf,1296,14.5561,,,15.240795,-0.2,255154,0.2,0.0009999999,589308.0,-136.83104,14.772745,5.429996e-12,,-544.11426,0.0009999999,,inf,61.40890493381468,-112.78396,,0.24082491,94.500824
4156,0.0009999999,0.0009999999,544.11426,11,,0.12,0.12,,141.82442,31746.94908618927,4156,544.11426,inf,1296,14.556077,,,15.464822,-0.12,255171,0.2,0.0009999999,589422.25,-136.82442,14.772504,5.427383e-12,,-544.11426,0.0009999999,,inf,61.398219441770934,-109.24793,,0.31709015,94.500824
4157,0.0009999999,0.0009999999,544.11426,11,,0.12,0.12,,141.81729,31757.61252951622,4157,544.11426,inf,1296,14.555439,,,12.904244,-0.04,255183,0.2,0.0009999999,589534.5,-136.81729,14.772264,5.424772e-12,,-544.11426,0.0009999999,,inf,61.3863363002165,-107.28,,0.3990369,94.500824
4158,0.0009999999,0.0009999999,544.11426,11,,0.12,0.12,,141.81148,31768.471484184265,4158,544.11426,inf,1296,14.5549135,,,13.378739,0.04,255200,0.2,0.0009999999,589652.1,-136.81148,14.772023,5.422163e-12,,-544.11426,0.0009999999,,inf,61.37566137566137,-112.64512,,0.4791083,94.500824
4159,0.0009999999,0.0009999999,544.11426,11,,0.12,0.12,,141.80533,31778.77160692215,4159,544.11426,inf,1296,14.554426,,,13.521638,0.12,255217,0.2,0.0009999999,589768.4,-136.80533,14.771783,5.4195563e-12,,-544.11426,0.0009999999,,inf,61.36499158451551,-111.247734,,0.559232,94.500824
4160,0.0009999999,0.0009999999,544.11426,11,,0.12,0.12,,141.79823,31790.81200695038,4160,544.11426,inf,1296,14.55418,,,14.537158,0.2,255230,0.2,0.0009999999,589880.6,-136.79823,14.771543,5.4169507e-12,,-544.11426,0.0009999999,,inf,61.35336538461539,-107.20737,,0.6450039,94.500824
4161,0.0009999999,0.0009999999,544.11426,11,,0.2,0.12,,141.79047,31802.758616685867,4161,544.11426,inf,1296,14.5525055,,,8.576957,-0.2,255242,-0.2,0.0009999999,589990.1,-136.79047,14.771302,5.414347e-12,,-544.11426,0.0009999999,,inf,61.34150444604662,-104.515945,,-0.07864496,94.500824
4162,0.0009999999,0.0009999999,544.11426,11,,0.2,0.12,,141.78409,31814.77127313614,4162,544.11426,inf,1296,14.551917,,,13.107907,-0.12,255260,-0.2,0.0009999999,590105.4,-136.78409,14.771062,5.4117457e-12,,-544.11426,0.0009999999,,inf,61.33109082172032,-110.26271,,0.000999324,94.500824
4163,0.0009999999,0.0009999999,544.11426,11,,0.2,0.12,,141.77718,31826.245475292206,4163,544.11426,inf,1296,14.551804,,,15.079801,-0.04,255274,-0.2,0.0009999999,590218.4,-136.77718,14.770822,5.4091467e-12,,-544.11426,0.0009999999,,inf,61.319721354792215,-108.003845,,0.07868241,94.500824
4164,0.0009999999,0.0009999999,544.11426,11,,0.2,0.12,,141.7706,31838.927260160446,4164,544.11426,inf,1296,14.551623,,,14.804395,0.04,255290,-0.2,0.0009999999,590332.75,-136.7706,14.770581,5.4065485e-12,,-544.11426,0.0009999999,,inf,61.308837656099904,-109.344215,,0.16308016,94.500824
4165,0.0009999999,0.0009999999,544.11426,11,,0.2,0.12,,141.76465,31850.884118556976,4165,544.11426,inf,1296,14.551094,,,13.341208,0.12,255306,-0.2,0.0009999999,590449.75,-136.76465,14.770341,5.403952e-12,,-544.11426,0.0009999999,,inf,61.29795918367347,-111.9514,,0.23903799,94.500824
4166,0.0009999999,0.0009999999,544.11426,11,,0.2,0.12,,141.75769,31862.83155488968,4166,544.11426,inf,1296,14.549658,,,9.57264,0.2,255321,-0.2,0.0009999999,590562.56,-136.75769,14.770101,5.401358e-12,,-544.11426,0.0009999999,,inf,61.286845895343255,-107.83352,,0.31969225,94.500824
4167,0.0009999999,0.0009999999,544.11426,11,,0.2,0.12,,141.75557,31873.855860710144,4167,544.11426,inf,1296,14.549633,,,15.441778,-0.2,255356,-0.12,0.0009999999,590695.44,-136.75557,14.769861,5.3987665e-12,,-544.11426,0.0009999999,,inf,61.28053755699544,-127.87303,,0.0026215464,94.500824
4168,0.0009999999,0.0009999999,544.11426,11,,0.2,0.12,,141.75021,31884.522975683212,4168,544.11426,inf,1296,14.548877,,,12.403151,-0.12,255377,-0.12,0.0009999999,590814.9,-136.75021,14.769621,5.396176e-12,,-544.11426,0.0009999999,,inf,61.270873320537426,-114.45423,,0.08169619,94.500824
4169,0.0009999999,0.0009999999,544.11426,11,,0.2,0.12,,141.74301,31895.017136096954,4169,544.11426,inf,1296,14.548427,,,13.663203,-0.04,255398,-0.12,0.0009999999,590926.6,-136.74301,14.7693815,5.3935875e-12,,-544.11426,0.0009999999,,inf,61.261213720316626,-106.78911,,0.1626261,94.500824
4170,0.0009999999,0.0009999999,544.11426,11,,0.2,0.12,,141.73613,31905.43301320076,4170,544.11426,inf,1296,14.54803,,,13.906184,0.04,255411,-0.12,0.0009999999,591039.7,-136.73613,14.769141,5.391001e-12,,-544.11426,0.0009999999,,inf,61.249640287769786,-108.065956,,0.24023725,94.500824
4171,0.0009999999,0.0009999999,544.11426,11,,0.2,0.12,,141.72908,31915.659013986588,4171,544.11426,inf,1296,14.547929,,,15.113905,0.12,255425,-0.12,0.0009999999,591152.0,-136.72908,14.768902,5.3884163e-12,,-544.11426,0.0009999999,,inf,61.23831215535843,-107.33952,,0.31896606,94.500824
4172,0.0009999999,0.0009999999,544.11426,11,,0.2,0.12,,141.72289,31926.27664899826,4172,544.11426,inf,1296,14.547792,,,14.991671,0.2,255441,-0.12,0.0009999999,591267.9,-136.72289,14.7686615,5.3858337e-12,,-544.11426,0.0009999999,,inf,61.22746883988495,-110.80674,,0.39765137,94.500824
4173,0.0009999999,0.0009999999,544.11426,11,,0.2,0.12,,141.71526,31937.059067487717,4173,544.11426,inf,1296,14.547386,,,13.846742,-0.2,255453,-0.04,0.0009999999,591377.75,-136.71526,14.768422,5.383253e-12,,-544.11426,0.0009999999,,inf,61.215672178289,-104.93676,,0.08353576,94.500824
4174,0.0009999999,0.0009999999,544.11426,11,,0.2,0.12,,141.70775,31947.49393415451,4174,544.11426,inf,1296,14.546964,,,13.783419,-0.12,255469,-0.04,0.0009999999,591488.1,-136.70775,14.768183,5.3806733e-12,,-544.11426,0.0009999999,,inf,61.20483948251078,-105.4031,,0.15782493,94.500824
4175,0.0009999999,0.0009999999,544.11426,11,,0.2,0.12,,141.70367,31957.972955703735,4175,544.11426,inf,1296,14.546593,,,13.989577,-0.04,255501,-0.04,0.0009999999,591612.8,-136.70367,14.767943,5.3780964e-12,,-544.11426,0.0009999999,,inf,61.197844311377246,-119.63752,,0.23993179,94.500824
4176,0.0009999999,0.0009999999,544.11426,11,,0.2,0.12,,141.70178,31967.97144293785,4176,544.11426,inf,1296,14.546319,,,14.411014,0.04,255534,-0.04,0.0009999999,591746.6,-136.70178,14.767703,5.375521e-12,,-544.11426,0.0009999999,,inf,61.19109195402299,-128.81969,,0.31841075,94.500824
4177,0.0009999999,0.0009999999,544.11426,11,,0.2,0.12,,141.69629,31980.29064965248,4177,544.11426,inf,1296,14.546215,,,15.109642,0.12,255552,-0.04,0.0009999999,591865.4,-136.69629,14.767464,5.3729473e-12,,-544.11426,0.0009999999,,inf,61.18075173569547,-113.66358,,0.40184188,94.500824
4178,0.0009999999,0.0009999999,544.11426,11,,0.2,0.12,,141.69185,31992.162272453308,4178,544.11426,inf,1296,14.5459795,,,14.56577,0.2,255573,-0.04,0.0009999999,591988.56,-136.69185,14.767224,5.3703756e-12,,-544.11426,0.0009999999,,inf,61.17113451412159,-118.19686,,0.48054498,94.500824
4179,0.0009999999,0.0009999999,544.11426,11,,0.2,0.12,,141.68799,32004.601251602173,4179,544.11426,inf,1296,14.544398,,,8.925051,-0.2,255596,0.04,0.0009999999,592114.1,-136.68799,14.766985,5.3678056e-12,,-544.11426,0.0009999999,,inf,61.162000478583394,-120.60943,,0.15748322,94.500824
4180,0.0009999999,0.0009999999,544.11426,11,,0.2,0.12,,141.68562,32016.977966547012,4180,544.11426,inf,1296,14.544146,,,14.49622,-0.12,255627,0.04,0.0009999999,592245.9,-136.68562,14.7667465,5.3652378e-12,,-544.11426,0.0009999999,,inf,61.154784688995214,-126.78137,,0.24074623,94.500824
4181,0.0009999999,0.0009999999,544.11426,11,,0.2,0.12,,141.6814,32029.28383588791,4181,544.11426,inf,1296,14.544051,,,15.141135,-0.04,255659,0.04,0.0009999999,592369.94,-136.6814,14.766507,5.3626717e-12,,-544.11426,0.0009999999,,inf,61.1478115283425,-119.05167,,0.32439917,94.500824
4182,0.0009999999,0.0009999999,544.11426,11,,0.2,0.12,,141.67665,32040.92019367218,4182,544.11426,inf,1296,14.543462,,,13.094898,0.04,255682,0.04,0.0009999999,592491.75,-136.67665,14.766268,5.3601073e-12,,-544.11426,0.0009999999,,inf,61.13868962219034,-116.81571,,0.40140674,94.500824
4183,0.0009999999,0.0009999999,544.11426,11,,0.2,0.12,,141.6743,32052.58016848564,4183,544.11426,inf,1296,14.542854,,,12.990966,0.12,255713,0.04,0.0009999999,592623.6,-136.6743,14.766028,5.3575447e-12,,-544.11426,0.0009999999,,inf,61.131484580444656,-126.856064,,0.4824986,94.500824
4184,0.0009999999,0.0009999999,544.11426,11,,0.2,0.12,,141.66983,32063.48149704933,4184,544.11426,inf,1296,14.542493,,,14.040761,0.2,255735,0.04,0.0009999999,592746.56,-136.66983,14.76579,5.3549843e-12,,-544.11426,0.0009999999,,inf,61.12213193116635,-117.93298,,0.55951095,94.500824
4185,0.0009999999,0.0009999999,544.11426,11,,0.2,0.12,,141.66478,32074.168340206146,4185,544.11426,inf,1296,14.54192,,,13.133892,-0.2,255754,0.12,0.0009999999,592867.1,-136.66478,14.765551,5.352425e-12,,-544.11426,0.0009999999,,inf,61.11206690561529,-115.58039,,0.24064986,94.500824
4186,0.0009999999,0.0009999999,544.11426,11,,0.2,0.12,,141.66066,32084.728630304337,4186,544.11426,inf,1296,14.541249,,,12.745571,-0.12,255779,0.12,0.0009999999,592991.5,-136.66066,14.765312,5.349868e-12,,-544.11426,0.0009999999,,inf,61.103440038222644,-119.36286,,0.31748965,94.500824
4187,0.0009999999,0.0009999999,544.11426,11,,0.2,0.12,,141.6563,32095.60832095146,4187,544.11426,inf,1296,14.540883,,,13.996869,-0.04,255816,0.12,0.0009999999,593114.94,-136.6563,14.765073,5.3473133e-12,,-544.11426,0.0009999999,,inf,61.09768330546931,-118.44836,,0.4010576,94.500824
4188,0.0009999999,0.0009999999,544.11426,11,,0.2,0.12,,141.64903,32106.43902516365,4188,544.11426,inf,1296,14.539898,,,11.4226675,0.04,255828,0.12,0.0009999999,593226.1,-136.64903,14.764834,5.3447594e-12,,-544.11426,0.0009999999,,inf,61.08595988538682,-106.145424,,0.4820897,94.500824
4189,0.0009999999,0.0009999999,544.11426,11,,0.2,0.12,,141.64175,32116.901468276978,4189,544.11426,inf,1296,14.539562,,,14.12397,0.12,255841,0.12,0.0009999999,593337.3,-136.64175,14.764595,5.342208e-12,,-544.11426,0.0009999999,,inf,61.074480783003104,-106.21651,,0.5606287,94.500824
4190,0.0009999999,0.0009999999,544.11426,11,,0.2,0.12,,141.63687,32127.512142896652,4190,544.11426,inf,1296,14.539439,,,15.028864,0.2,255865,0.12,0.0009999999,593458.5,-136.63687,14.764357,5.3396584e-12,,-544.11426,0.0009999999,,inf,61.06563245823389,-116.214325,,0.6355524,94.500824
4191,0.0009999999,0.0009999999,544.11426,11,,0.2,0.12,,141.63171,32138.15635037422,4191,544.11426,inf,1296,14.5384,,,11.182022,-0.2,255885,0.2,0.0009999999,593578.5,-136.63171,14.764118,5.337111e-12,,-544.11426,0.0009999999,,inf,61.055833929849676,-114.996796,,0.31839538,94.500824
4192,0.0009999999,0.0009999999,544.11426,11,,0.2,0.12,,141.62433,32148.441326379776,4192,544.11426,inf,1296,14.53734,,,11.095732,-0.12,255899,0.2,0.0009999999,593689.2,-136.62433,14.76388,5.334565e-12,,-544.11426,0.0009999999,,inf,61.04460877862596,-105.66895,,0.39770496,94.500824
4193,0.0009999999,0.0009999999,544.11426,11,,0.2,0.12,,141.6183,32158.804022550583,4193,544.11426,inf,1296,14.536838,,,13.427096,-0.04,255916,0.2,0.0009999999,593805.56,-136.6183,14.763641,5.33202e-12,,-544.11426,0.0009999999,,inf,61.034104459813975,-111.393616,,0.4807092,94.500824
4194,0.0009999999,0.0009999999,544.11426,11,,0.2,0.12,,141.61137,32171.856119394302,4194,544.11426,inf,1296,14.536489,,,14.0811205,0.04,255933,0.2,0.0009999999,593918.1,-136.61137,14.763402,5.329478e-12,,-544.11426,0.0009999999,,inf,61.02360515021459,-107.52484,,0.56163687,94.500824
4195,0.0009999999,0.0009999999,544.11426,11,,0.2,0.12,,141.6055,32184.491135835648,4195,544.11426,inf,1296,14.536364,,,15.005206,0.12,255951,0.2,0.0009999999,594035.06,-136.6055,14.763164,5.3269377e-12,,-544.11426,0.0009999999,,inf,61.01334922526818,-111.93326,,0.6420367,94.500824
4196,0.0009999999,0.0009999999,544.11426,11,,0.2,0.12,,141.59988,32196.60541343689,4196,544.11426,inf,1296,14.536085,,,14.36783,0.2,255968,0.2,0.0009999999,594153.1,-136.59988,14.762926,5.324399e-12,,-544.11426,0.0009999999,,inf,61.00285986653956,-113.097534,,0.7174182,94.500824
4197,0.0009999999,0.0009999999,544.11426,11,,-0.2,0.2,,141.59279,32208.43784427643,4197,544.11426,inf,1296,14.535449,,,12.871912,-0.12,255980,-0.2,0.0009999999,594264.94,-136.59279,14.762688,5.321862e-12,,-544.11426,0.0009999999,,inf,60.991184179175605,-106.79477,,-0.3183846,94.500824
4198,0.0009999999,0.0009999999,544.11426,11,,-0.2,0.2,,141.58566,32220.647421360016,4198,544.11426,inf,1296,14.534916,,,13.298723,-0.04,255992,-0.2,0.0009999999,594376.6,-136.58566,14.762449,5.3193266e-12,,-544.11426,0.0009999999,,inf,60.97951405431158,-106.686386,,-0.23940375,94.500824
4199,0.0009999999,0.0009999999,544.11426,11,,-0.2,0.2,,141.57841,32232.4502055645,4199,544.11426,inf,1296,14.534869,,,15.334841,0.04,256009,-0.2,0.0009999999,594487.75,-136.57841,14.762211,5.3167934e-12,,-544.11426,0.0009999999,,inf,60.969040247678016,-106.097275,,-0.1581818,94.500824
4200,0.0009999999,0.0009999999,544.11426,11,,-0.2,0.2,,141.57152,32243.6184527874,4200,544.11426,inf,1296,14.534655,,,14.637306,0.12,256032,-0.2,0.0009999999,594600.4,-136.57152,14.761972,5.314262e-12,,-544.11426,0.0009999999,,inf,60.96,-107.60572,,-0.08413567,94.500824
4201,0.0009999999,0.0009999999,544.11426,11,,-0.2,0.2,,141.56535,32254.507923603058,4201,544.11426,inf,1296,14.534112,,,13.251531,-0.2,256060,-0.12,0.0009999999,594716.06,-136.56535,14.761735,5.311732e-12,,-544.11426,0.0009999999,,inf,60.952154248988336,-110.70997,,-0.31871578,94.500824
4202,0.0009999999,0.0009999999,544.11426,11,,-0.2,0.2,,141.55902,32264.92072868347,4202,544.11426,inf,1296,14.533584,,,13.315713,-0.12,256077,-0.12,0.0009999999,594831.0,-136.55902,14.761497,5.309204e-12,,-544.11426,0.0009999999,,inf,60.941694431223226,-109.9251,,-0.23875496,94.500824
4203,0.0009999999,0.0009999999,544.11426,11,,-0.2,0.2,,141.55142,32275.60613179207,4203,544.11426,inf,1296,14.533256,,,14.148748,-0.04,256097,-0.12,0.0009999999,594940.6,-136.55142,14.761259,5.306678e-12,,-544.11426,0.0009999999,,inf,60.93195336664287,-104.71551,,-0.16235325,94.500824
4204,0.0009999999,0.0009999999,544.11426,11,,-0.2,0.2,,141.5507,32286.34264421463,4204,544.11426,inf,1296,14.532933,,,14.177582,0.04,256143,-0.12,0.0009999999,595079.2,-136.5507,14.761021,5.304154e-12,,-544.11426,0.0009999999,,inf,60.92840152235966,-133.53975,,-0.079579115,94.500824
4205,0.0009999999,0.0009999999,544.11426,11,,-0.2,0.2,,141.54436,32296.69125032425,4205,544.11426,inf,1296,14.5327215,,,14.649674,0.12,256157,-0.12,0.0009999999,595194.0,-136.54436,14.760783,5.301631e-12,,-544.11426,0.0009999999,,inf,60.91724137931035,-109.81939,,-0.0018693656,94.500824
4206,0.0009999999,0.0009999999,544.11426,11,,-0.2,0.2,,141.54178,32307.095238685608,4206,544.11426,inf,1296,14.532363,,,14.016833,0.2,256188,-0.12,0.0009999999,595324.75,-136.54178,14.760546,5.2991105e-12,,-544.11426,0.0009999999,,inf,60.91012838801712,-125.71016,,0.08066524,94.500824
4207,0.0009999999,0.0009999999,544.11426,11,,-0.2,0.2,,141.53949,32317.623396396637,4207,544.11426,inf,1296,14.532093,,,14.401123,-0.2,256223,-0.04,0.0009999999,595456.6,-136.53949,14.760307,5.296592e-12,,-544.11426,0.0009999999,,inf,60.90396957451866,-126.8471,,-0.24027401,94.500824
