IWMin,ReturnMean,IWMax,ReturnAbsMax,Regret/t,LQGmu1_higher,Iteration,ReturnMin,DenMISELogFirst,ReturnMax,TimestepsSoFar,ReturnLastEpisode,ReturnStepMax,LQGmu1_actor,Delta,IWFirstEpisode,Bound,LQGsigma_higher,Regret,DenMISEMeanLog,IWLastEpisode,DenMISELogLast,IWMean,TimeElapsed
,0.8136474,64.06968,0.9565609,0.15147263,0.5102041,1299,,-0.46306187,0.9565609,25980,0.6633316,0.99955285,0.5001853,7.2054845e-10,,2.1792278,0.01831564,196.76294,-0.8429913,1.642011e-12,-1.0390067,1.1365464,20582.711109638214
,0.81341815,77.68125,0.9565609,0.15170187,0.67346936,1300,,-0.4638314,0.9565609,26000,0.51562613,0.99955285,0.67802,7.194404e-10,,2.1785934,0.01831564,197.2124,-0.8430726,2.3105479e-18,-1.0650487,1.041467,20594.725301742554
,0.8131054,68.77932,0.9565609,0.15201461,0.46938777,1301,,-0.46460035,0.9565609,26020,0.40656838,0.99955285,0.49188736,7.183348e-10,,2.178414,0.01831564,197.771,-0.84334993,4.934193e-27,-1.2220166,0.9858023,20606.708257436752
,0.8128901,3.3438768,0.9565609,0.1522299,0.14285715,1302,,-0.4653687,0.9565609,26040,0.5328413,0.99955285,-0.4967444,7.172318e-10,0.8268922,2.1781764,0.31890655,198.20337,-0.8435625,2.0446787,-1.0902424,0.9876915,20618.982780456543
,0.81300026,36.42006,0.9565609,0.15211976,-0.46938777,1303,,-0.46550155,0.9565609,26060,0.95636445,0.99955285,-0.47136265,7.161313e-10,2.1856516e-22,2.1860673,0.01831564,198.21204,-0.8434354,13.8881645,-0.6654274,1.0302843,20631.45591902733
,0.81311005,23.955723,0.9565609,0.15200996,-0.46938777,1304,,-0.46626872,0.9565609,26080,0.9562314,0.99955285,-0.50074744,7.150335e-10,1.2805856e-09,2.182968,0.027547687,198.22095,-0.84316033,23.955723,-0.50587875,1.0423405,20643.42471432686
,0.8132197,13.949739,0.9565609,0.15190029,-0.5102041,1305,,-0.4670353,0.9565609,26100,0.95609874,0.99955285,-0.51250136,7.139381e-10,0.011161152,2.1833525,0.062317666,198.22986,-0.8429936,12.262666,-0.66150135,0.9324333,20655.3871614933
,0.81332886,43.92419,0.9565609,0.15179116,-0.5102041,1306,,-0.46779272,0.9565609,26120,0.9558784,0.99955285,-0.49805394,7.128451e-10,1.8125531e-33,2.1982656,0.01831564,198.23926,-0.84294504,43.92419,-0.7092697,0.92547095,20667.61722755432
,0.8134382,28.500666,0.9565609,0.15168184,-0.5102041,1307,,-0.46855813,0.9565609,26140,0.95618993,0.99955285,-0.5232152,7.117547e-10,1.6197498e-14,2.1844954,0.027547687,198.24817,-0.8428372,24.347218,-0.6167857,0.89589626,20679.717312574387
,0.813547,10.259897,0.9565609,0.151573,-0.59183675,1308,,-0.46932295,0.9565609,26160,0.9558357,0.99955285,-0.6261945,7.1066686e-10,0.0010430847,2.1821215,0.07336965,198.25745,-0.8428381,7.312186,-0.73361534,0.91092724,20691.698796510696
,0.813656,46.859104,0.9565609,0.15146405,-0.63265306,1309,,-0.4700864,0.9565609,26180,0.95625514,0.99955285,-0.61865455,7.095814e-10,,2.182476,0.01831564,198.26648,-0.84280866,41.755577,-0.7129444,0.8511988,20704.113709688187
,0.81376487,7.520813,0.9565609,0.15135515,-0.46938777,1310,,-0.47085005,0.9565609,26200,0.95628566,0.99955285,-0.37626225,7.0849854e-10,0.88633907,2.1780858,0.09372906,198.27527,-0.8427476,2.1913176,-0.6041782,0.9569092,20716.33469223976
,0.8138735,39.830322,0.9565609,0.15124649,-1.0,1311,,-0.47093675,0.9565609,26220,0.9561397,0.99955285,-1.1087052,7.0741807e-10,0.51095176,2.1776528,0.9216105,198.28418,-0.84263897,0.6631905,-0.655636,0.98888946,20728.450907230377
,0.8139817,28.493341,0.9565609,0.1511383,-1.0,1312,,-0.47130957,0.9565609,26240,0.9558101,0.99955285,-1.0470711,7.063401e-10,9.845897e-06,2.1762133,0.14097345,198.29346,-0.8439545,27.016035,-2.5534859,0.9685413,20740.671419382095
,0.8140899,29.152397,0.9565609,0.15103012,-1.0,1313,,-0.47207147,0.9565609,26260,0.956009,0.99955285,-0.9774179,7.0526457e-10,,2.176428,0.027547687,198.30261,-0.8446012,17.654593,-1.6579483,0.99002427,20752.697545528412
,0.81419784,40.13823,0.9565609,0.15092218,-0.2244898,1314,,-0.47283277,0.9565609,26280,0.95596236,0.99955285,-0.23948537,7.041915e-10,0.34988266,2.1758623,0.01831564,198.31177,-0.84434235,,-0.4869194,0.9548669,20764.783733844757
,0.8143059,25.9815,0.9565609,0.15081412,-0.2244898,1315,,-0.47332728,0.9565609,26300,0.95638525,0.99955285,-0.16302806,7.0312095e-10,3.0373724,2.1755614,0.027547687,198.32056,-0.8441948,22.664402,-0.5960558,0.9903849,20777.122215747833
,0.8144134,22.001654,0.9565609,0.15070659,-0.14285715,1316,,-0.47178033,0.9565609,26320,0.9556142,0.99955285,-0.13476573,7.0205275e-10,9.517364e-05,2.1762428,0.027547687,198.32983,-0.84381366,15.360772,-0.32699046,1.0930712,20789.194561719894
,0.81451976,54.252445,0.9565609,0.15060025,0.26530612,1317,,-0.47253984,0.9565609,26340,0.9545489,0.99955285,0.25338227,7.00987e-10,,2.1747994,0.01831564,198.34058,-0.84343857,,-0.4371309,1.0733498,20801.356942415237
,0.81444556,26.364286,0.9565609,0.15067446,-1.0,1318,,-0.47329888,0.9565609,26360,0.71664494,0.99955285,-0.9896201,6.9992373e-10,,2.1739097,0.041433174,198.58899,-0.8434512,,-0.9161881,0.98142993,20813.14118695259
,0.8145531,14.67985,0.9565609,0.15056694,-0.14285715,1319,,-0.47405732,0.9565609,26380,0.9562501,0.99955285,-0.12400261,6.9886275e-10,0.064271286,2.1731906,0.041433174,198.59778,-0.8432264,,-0.52270496,1.0713128,20824.905400276184
,0.8146594,17.326534,0.9565609,0.1504606,0.79591835,1320,,-0.47476643,0.9565609,26400,0.9550351,0.99955285,0.6944772,6.9780426e-10,1.5095078e-33,2.171863,0.08638168,198.60791,-0.84291226,1.7900782e-24,-0.49600974,1.0076368,20836.665006399155
,0.8143598,5.708452,0.9565609,0.15076023,-0.42857143,1321,,-0.47552374,0.9565609,26420,0.41884694,0.99955285,-0.65154964,6.9674827e-10,2.5706615,2.171396,0.12992261,199.1543,-0.8432696,6.83592e-16,-1.3181611,0.97062653,20848.660888910294
,0.81446695,45.52323,0.9565609,0.15065306,-0.63265306,1322,,-0.47433633,0.9565609,26440,0.95597935,0.99955285,-0.6254863,6.9569456e-10,,2.1802273,0.01831564,199.16333,-0.84331685,30.700178,-0.87542826,0.8736191,20860.42511820793
,0.814574,30.23234,0.9565609,0.15054601,-0.63265306,1323,,-0.47509247,0.9565609,26460,0.95616597,0.99955285,-0.62004775,6.946432e-10,6.23638e-35,2.1814678,0.027547687,199.17236,-0.84327537,26.871704,-0.65201664,0.892587,20872.098227977753
,0.81468123,9.602026,0.9565609,0.15043879,-0.71428573,1324,,-0.47584805,0.9565609,26480,0.95649177,0.99955285,-0.6810737,6.9359435e-10,2.4225166e-05,2.1742964,0.08638168,199.18091,-0.8431661,4.571237,-0.5848273,0.97029227,20883.94765853882
,0.8147881,9.011161,0.9565609,0.15033191,-0.8367347,1325,,-0.47660303,0.9565609,26500,0.9562469,0.99955285,-0.76991624,6.925478e-10,0.030040523,2.1734443,0.1800923,199.18982,-0.84315336,3.376192,-0.7949431,0.9791482,20896.105540275574
,0.8148946,41.352146,0.9565609,0.1502254,0.5102041,1326,,-0.4773348,0.9565609,26520,0.9561952,0.99955285,0.5151746,6.915036e-10,,2.1711817,0.027547687,199.19885,-0.8428578,,-0.42947882,1.086012,20908.26441860199
,0.8146631,4.0826387,0.9565609,0.1504569,-0.67346936,1327,,-0.47808865,0.9565609,26540,0.50759584,0.99955285,-0.10490626,6.904618e-10,0.6482879,2.171144,0.2300663,199.65625,-0.84294766,7.8062585e-06,-1.0354704,0.9702072,20920.29078745842
,0.8147693,13.284072,0.9565609,0.15035069,-0.10204082,1328,,-0.47835353,0.9565609,26560,0.95573205,0.99955285,-0.01929959,6.894223e-10,0.042506117,2.1756003,0.0529305,199.66577,-0.84275764,13.179249,-0.560272,1.024799,20932.143856287003
,0.81487197,42.936394,0.9565609,0.15024805,-0.020408163,1329,,-0.47907427,0.9565609,26580,0.9510668,0.99955285,-0.03173128,6.8838524e-10,,2.1914663,0.01831564,199.67969,-0.84261894,42.936394,-0.68049014,0.95119345,20944.142014980316
,0.8149781,41.623955,0.9565609,0.1501419,-0.020408163,1330,,-0.47982642,0.9565609,26600,0.9561416,0.99955285,-0.018212985,6.8735045e-10,,2.17645,0.01831564,199.68872,-0.8424911,33.20567,-0.6127579,0.9538295,20955.89569592476
,0.8150832,44.892574,0.9565609,0.15003681,0.10204082,1331,,-0.48057804,0.9565609,26620,0.9547934,0.99955285,0.11752633,6.8631795e-10,,2.1698995,0.01831564,199.69897,-0.84236914,1.771044e-08,-0.623605,0.95703894,20967.858215093613
,0.8151189,49.666996,0.9565609,0.15000111,0.67346936,1332,,-0.48132905,0.9565609,26640,0.86263645,0.99955285,0.66493577,6.852879e-10,,2.168506,0.027547687,199.80151,-0.8423229,,-0.7276189,0.9752969,20979.516812562943
,0.8148134,28.958328,0.9565609,0.15030664,0.10204082,1333,,-0.48207954,0.9565609,26660,0.40786955,0.99955285,0.06991008,6.842601e-10,,2.1680684,0.027547687,200.35876,-0.8426314,,-1.214803,0.99094814,20991.753075361252
,0.8148997,35.411068,0.9565609,0.15022033,0.06122449,1334,,-0.48282942,0.9565609,26680,0.9299548,0.99955285,0.047529932,6.832345e-10,,2.1737614,0.01831564,200.39392,-0.8423908,32.279842,-0.5058223,1.0780972,21003.55464720726
,0.8149937,22.977352,0.9565609,0.15012634,0.06122449,1335,,-0.48357877,0.9565609,26700,0.9404171,0.99955285,0.061605755,6.822113e-10,1.0980075e-32,2.1709177,0.027547687,200.41858,-0.8421153,22.00541,-0.5419553,1.002227,21015.477988243103
,0.8150906,4.590509,0.9565609,0.15002942,-0.42857143,1336,,-0.48432755,0.9565609,26720,0.94440293,0.99955285,-0.17706075,6.8119055e-10,1.384429,2.1680014,0.44205254,200.43933,-0.8418207,0.761037,-0.44433087,0.9802992,21027.162129878998
,0.8151946,9.540575,0.9565609,0.14992541,-0.18367347,1337,,-0.48404008,0.9565609,26740,0.95409536,0.99955285,-0.31297275,6.801719e-10,3.1401465,2.1700454,0.062317666,200.45032,-0.84140074,8.259914,-0.26047236,1.0546917,21039.049105405807
,0.81530005,35.192333,0.9565609,0.14981997,0.26530612,1338,,-0.48244184,0.9565609,26760,0.9562905,0.99955285,0.24547479,6.791555e-10,,2.1654537,0.027547687,200.4591,-0.8410834,,-0.46933278,0.9724196,21050.86465716362
,0.81520635,40.318417,0.9565609,0.14991367,0.2244898,1339,,-0.48318893,0.9565609,26780,0.6898381,0.99955285,0.26481995,6.7814154e-10,,2.1680827,0.027547687,200.73438,-0.8412023,28.379948,-0.9629312,0.9277666,21062.777261018753
,0.8150864,67.49087,0.9565609,0.1500336,1.0,1340,,-0.48393548,0.9565609,26800,0.6545987,0.99955285,0.99340487,6.7712974e-10,,2.1655934,0.041433174,201.04504,-0.84127235,,-0.85461295,1.1009895,21073.56680417061
,0.8146051,40.638485,0.9565609,0.1505149,-0.020408163,1341,,-0.4846815,0.9565609,26820,0.16952243,0.99955285,-0.012504486,6.761202e-10,,2.1654613,0.01831564,201.84045,-0.8416687,,-1.4564276,0.96042156,21084.928244113922
,0.8147038,31.721867,0.9565609,0.1504162,-0.79591835,1342,,-0.4854269,0.9565609,26840,0.94705933,0.99955285,-0.7672024,6.7511297e-10,,2.1654644,0.01831564,201.85852,-0.841548,,-0.6296151,1.106479,21096.612072706223
,0.8148089,34.66045,0.9565609,0.15031111,-0.30612245,1343,,-0.48617178,0.9565609,26860,0.955945,0.99955285,-0.2854976,6.7410794e-10,12.877363,2.165217,0.01831564,201.8678,-0.84117246,,-0.43378916,1.0592695,21108.654843091965
,0.81491417,20.470427,0.9565609,0.15020585,0.2244898,1344,,-0.47737327,0.9565609,26880,0.9562307,0.99955285,0.27330372,6.731051e-10,2.2532723e-19,2.164331,0.0529305,201.87671,-0.8408621,8.401415e-20,-0.47384366,0.94934744,21120.85003042221
,0.8148155,21.952322,0.9565609,0.1503045,0.3877551,1345,,-0.47811705,0.9565609,26900,0.6822442,0.99955285,0.37618795,6.721046e-10,,2.1639047,0.048781306,202.15955,-0.8409307,1.2553427,-0.8782985,1.0731033,21132.96804523468
,0.8146405,26.418589,0.9565609,0.1504795,-0.020408163,1346,,-0.4788603,0.9565609,26920,0.57917887,0.99955285,-0.027632367,6.711064e-10,1.1912799e-18,2.1621892,0.027547687,202.54541,-0.84099823,,-0.99914634,0.93629336,21145.334884643555
,0.8147399,14.045637,0.9565609,0.15038013,-0.020408163,1347,,-0.47960293,0.9565609,26940,0.948569,0.99955285,-0.008183231,6.7011025e-10,7.239186e-05,2.1627662,0.0529305,202.56213,-0.8408433,13.099863,-0.5620791,0.9487979,21157.688004016876
,0.81484145,22.576908,0.9565609,0.15027857,-0.75510204,1348,,-0.480345,0.9565609,26960,0.95165515,0.99955285,-0.7444308,6.691164e-10,,2.1612587,0.027547687,202.57556,-0.8407289,,-0.63246053,1.0605878,21170.029763936996
,0.81494594,77.17356,0.9565609,0.15017408,0.59183675,1349,,-0.48108658,0.9565609,26980,0.9558111,0.99955285,0.5950797,6.681248e-10,,2.1612728,0.01831564,202.58484,-0.84039503,,-0.4452394,0.9357966,21182.15534234047
,0.81467575,48.618103,0.9565609,0.15044427,0.59183675,1350,,-0.4818276,0.9565609,27000,0.45019546,0.99955285,0.60100347,6.671353e-10,,2.1609347,0.027547687,203.09973,-0.84073585,48.618103,-1.2180271,0.92652106,21194.320126771927
,0.81443006,11.178818,0.9565609,0.15068996,0.020408163,1351,,-0.48256806,0.9565609,27020,0.482787,0.99955285,-0.004822038,6.661481e-10,0.002008861,2.1606755,0.07336965,203.58215,-0.84106994,4.5892256e-13,-1.2068748,0.95729935,21206.39624619484
,0.8145231,38.38025,0.9565609,0.15059692,-0.020408163,1352,,-0.48330647,0.9565609,27040,0.9402803,0.99955285,-0.04809586,6.65163e-10,,2.168919,0.01831564,203.60706,-0.8409624,29.071085,-0.6507605,1.0072049,21218.334404468536
,0.8146267,6.487649,0.9565609,0.15049332,-0.14285715,1353,,-0.48404586,0.9565609,27060,0.9546779,0.99955285,-0.22286814,6.641801e-10,2.5617962,2.1603827,0.10170138,203.61743,-0.8407141,4.1985273,-0.50204647,1.0222505,21230.30386018753
,0.8147312,23.442644,0.9565609,0.15038884,-0.9591837,1354,,-0.48289305,0.9565609,27080,0.9560279,0.99955285,-0.898254,6.6319944e-10,,2.1596208,0.027547687,203.62646,-0.8404974,,-0.56795734,1.0086176,21242.477910995483
,0.8148355,33.76303,0.9565609,0.15028453,-0.877551,1355,,-0.48363134,0.9565609,27100,0.956003,0.99955285,-0.8851976,6.6222083e-10,,2.1661477,0.01831564,203.63562,-0.84032625,21.185759,-0.61110574,1.0847795,21254.64913868904
,0.8149396,22.104692,0.9565609,0.1501804,-0.877551,1356,,-0.48436907,0.9565609,27120,0.9560202,0.99955285,-0.86236703,6.612445e-10,,2.1618495,0.027547687,203.64465,-0.83999014,22.067385,-0.45972663,1.0481565,21266.91346168518
,0.81504357,18.253006,0.9565609,0.15007645,-0.020408163,1357,,-0.48510626,0.9565609,27140,0.9561071,0.99955285,0.2128381,6.6027045e-10,0.6265392,2.1589804,1.0,203.65369,-0.8396512,0.42679152,-0.4219263,1.0097104,21279.215557336807
,0.8149644,13.266401,0.9565609,0.1501556,0.18367347,1358,,-0.4853813,0.9565609,27160,0.70759654,0.99955285,0.26349717,6.592984e-10,1.8668313e-08,2.1606863,0.07336965,203.91125,-0.83973986,13.234393,-0.96851695,0.96242124,21291.678621292114
,0.8148447,51.109856,0.9565609,0.15027529,0.26530612,1359,,-0.4861174,0.9565609,27180,0.65217084,0.99955285,0.2830485,6.5832845e-10,,2.1665652,0.01831564,204.22412,-0.83977854,50.832054,-0.8523429,1.1520083,21304.00717163086
,0.8147344,13.205664,0.9565609,0.15038562,0.3469388,1360,,-0.48685297,0.9565609,27200,0.66491747,0.99955285,0.2527272,6.5736067e-10,1.3275738e-09,2.1585715,0.09372906,204.52441,-0.83974916,8.590494,-0.9345702,1.0151228,21315.853544712067
,0.8146273,19.68691,0.9565609,0.15049273,-0.9183673,1361,,-0.487588,0.9565609,27220,0.6689788,0.99955285,-0.8985968,6.5639505e-10,,2.157843,0.041433174,204.82056,-0.8397531,,-0.8576427,0.97059673,21327.84657216072
,0.8147311,14.919952,0.9565609,0.1503889,-0.75510204,1362,,-0.48832247,0.9565609,27240,0.95593846,0.99955285,-0.7554119,6.554315e-10,4.489188e-28,2.1574993,0.041433174,204.82959,-0.8395854,0.042676877,-0.5783297,1.0416021,21339.64781165123
,0.81483465,33.38636,0.9565609,0.15028536,-0.75510204,1363,,-0.48905644,0.9565609,27260,0.9559503,0.99955285,-0.73995066,6.544701e-10,,2.159121,0.01831564,204.83899,-0.8392548,33.36875,-0.4267015,1.0789516,21351.428776025772
,0.81493837,24.626394,0.9565609,0.15018165,-0.3469388,1364,,-0.48978984,0.9565609,27280,0.956279,0.99955285,-0.34424648,6.535108e-10,1.2416579,2.156353,0.027547687,204.84778,-0.838908,,-0.43615365,1.0012453,21363.248636960983
,0.8150421,9.649455,0.9565609,0.15007794,0.2244898,1365,,-0.48961282,0.9565609,27300,0.95651364,0.99955285,0.28933957,6.525536e-10,0.00017028084,2.154372,0.11035183,204.85632,-0.8386647,1.01906735e-05,-0.50188035,0.97355396,21375.127183914185
,0.81488776,36.33024,0.9565609,0.15023226,-0.3469388,1366,,-0.490345,0.9565609,27320,0.6042169,0.99955285,-0.31587318,6.5159855e-10,0.045342773,2.154107,0.01831564,205.21729,-0.8387927,,-0.9851073,1.0308247,21386.75029039383
,0.81499094,22.652046,0.9565609,0.15012908,-0.30612245,1367,,-0.49104363,0.9565609,27340,0.9559706,0.99955285,-0.2947216,6.506456e-10,15.130152,2.1592507,0.027547687,205.22644,-0.83849865,21.507215,-0.45813358,1.0539842,21398.553369760513
,0.81509364,16.005054,0.9565609,0.15002638,-0.26530612,1368,,-0.48076755,0.9565609,27360,0.9553435,0.99955285,-0.22248194,6.496947e-10,14.614748,2.1555672,0.041433174,205.23608,-0.83818126,11.765507,-0.4524519,1.0259131,21410.351543188095
,0.81519556,17.261705,0.9565609,0.14992446,-0.2244898,1369,,-0.47087163,0.9565609,27380,0.9546273,0.99955285,-0.20500806,6.487459e-10,6.270943,2.1538177,0.041433174,205.24658,-0.8379689,16.994797,-0.5693463,1.0315917,21422.087070465088
,0.8152977,54.16084,0.9565609,0.1498223,0.63265306,1370,,-0.46703163,0.9565609,27400,0.95527565,0.99955285,0.66049755,6.477992e-10,,2.1538405,0.027547687,205.25659,-0.8376559,,-0.4371957,0.8577776,21433.836492061615
,0.8150088,15.212616,0.9565609,0.1501112,-0.877551,1371,,-0.46776128,0.9565609,27420,0.4191434,0.99955285,-0.8835128,6.4685446e-10,,2.153204,0.041433174,205.80249,-0.83805996,,-1.2391115,1.0218792,21445.682557344437
,0.8151117,32.261223,0.9565609,0.15000832,-0.877551,1372,,-0.4684904,0.9565609,27440,0.95612067,0.99955285,-0.8601929,6.459119e-10,,2.1575422,0.01831564,205.8114,-0.8377447,31.550144,-0.4234924,1.1091665,21457.395941257477
,0.8152145,10.29023,0.9565609,0.1499055,-0.8367347,1373,,-0.469219,0.9565609,27460,0.95631826,0.99955285,-0.87383,6.4497135e-10,4.820965e-17,2.1527555,0.062317666,205.82019,-0.8373619,9.007118,-0.41229293,1.0303892,21469.289701223373
,0.8153171,31.394213,0.9565609,0.14980292,-0.877551,1374,,-0.46994707,0.9565609,27480,0.9562208,0.99955285,-0.8569308,6.440329e-10,,2.1547303,0.01831564,205.82922,-0.83699554,30.63604,-0.36175242,1.1213083,21481.096303224564
,0.8154195,9.723677,0.9565609,0.14970052,-0.2244898,1375,,-0.4706746,0.9565609,27500,0.9560362,0.99955285,-0.39409572,6.430964e-10,6.534313,2.1524885,0.07336965,205.83826,-0.83660316,6.0065695e-16,-0.40975013,1.0419263,21492.709188222885
,0.8155218,49.35582,0.9565609,0.14959824,0.26530612,1376,,-0.46666065,0.9565609,27520,0.95616996,0.99955285,0.28568378,6.4216205e-10,,2.152515,0.01831564,205.84717,-0.83646035,,-0.6800978,1.1781511,21504.521000146866
,0.81542784,3.9973984,0.9565609,0.14969218,-0.3469388,1377,,-0.4673871,0.9565609,27540,0.68613356,0.99955285,-0.24217251,6.412297e-10,3.072678,2.152294,0.19541045,206.1261,-0.83641684,0.027637584,-0.9380995,0.9868189,21516.396614074707
,0.8155294,12.748249,0.9565609,0.14959061,0.67346936,1378,,-0.46588412,0.9565609,27560,0.9554358,0.99955285,0.59859264,6.4029937e-10,8.9949336e-14,2.1515236,0.11973804,206.13586,-0.83623624,1.1847055e-12,-0.5735944,0.967724,21528.14931488037
,0.8152754,32.36841,0.9565609,0.14984465,-0.59183675,1379,,-0.46660957,0.9565609,27580,0.46525794,0.99955285,-0.6208846,6.3937106e-10,,2.1500359,0.01831564,206.63574,-0.83651924,,-1.1921098,1.0995114,21540.06352543831
,0.8153775,44.286976,0.9565609,0.14974254,-0.63265306,1380,,-0.46733445,0.9565609,27600,0.95621336,0.99955285,-0.65046155,6.3844474e-10,,2.161623,0.01831564,206.64465,-0.83629435,32.798347,-0.61574286,0.89925987,21551.7311668396
,0.8154795,29.47716,0.9565609,0.1496405,-0.63265306,1381,,-0.46805882,0.9565609,27620,0.9562843,0.99955285,-0.6288036,6.375205e-10,6.192665e-35,2.1641552,0.027547687,206.65344,-0.83637065,26.989466,-0.8315041,0.90645754,21563.822744607925
,0.8155809,16.067614,0.9565609,0.14953911,-0.63265306,1382,,-0.4687827,0.9565609,27640,0.9555563,0.99955285,-0.57201046,6.3659816e-10,2.7887195e-09,2.1560493,0.0529305,206.66309,-0.8362986,14.21477,-0.6370893,0.91879463,21575.612675189972
,0.8156823,4.8159113,0.9565609,0.14943773,0.10204082,1383,,-0.46950603,0.9565609,27660,0.9558412,0.99955285,-0.035317935,6.3567795e-10,0.37305176,2.1492634,0.1800923,206.67236,-0.8361622,0.0035336823,-0.56355137,0.9775949,21587.390429496765
,0.8157834,37.95908,0.9565609,0.14933664,-0.020408163,1384,,-0.4699591,0.9565609,27680,0.9555768,0.99955285,-0.033294693,6.347597e-10,,2.150725,0.01831564,206.68188,-0.8359652,26.840597,-0.54018956,1.0070134,21599.262274503708
,0.81588376,24.67295,0.9565609,0.14923626,-0.020408163,1385,,-0.4706814,0.9565609,27700,0.9548683,0.99955285,-0.007022338,6.338433e-10,1.1815764e-18,2.149488,0.027547687,206.69226,-0.83573955,21.8464,-0.52055174,0.96640414,21611.26203560829
,0.81598365,7.0477595,0.9565609,0.14913636,-0.79591835,1386,,-0.47140315,0.9565609,27720,0.9542296,0.99955285,-0.6320374,6.3292904e-10,1.3345975e-07,2.1488361,0.08638168,206.703,-0.83559227,6.4597553e-18,-0.59191537,1.0126557,21623.04538345337
,0.8160847,41.83256,0.9565609,0.14903533,-0.63265306,1387,,-0.4721244,0.9565609,27740,0.95615894,0.99955285,-0.6428231,6.320167e-10,,2.1555376,0.01831564,206.71204,-0.83545274,41.83256,-0.6531785,0.93626326,21635.12773656845
,0.8161855,27.815971,0.9565609,0.14893454,-0.63265306,1388,,-0.4728451,0.9565609,27760,0.9560337,0.99955285,-0.7072164,6.3110633e-10,6.222407e-35,2.1556456,0.027547687,206.72107,-0.83541757,27.61464,-0.7135948,0.9298492,21646.930306196213
,0.8162864,13.687817,0.9565609,0.14883363,-0.67346936,1389,,-0.4735653,0.9565609,27780,0.95633376,0.99955285,-0.6526085,6.30198e-10,4.2300076e-07,2.1499178,0.06761824,206.72998,-0.83526504,9.002035,-0.5470528,0.9460553,21659.035304784775
