IWMin,Delta,ReturnLastEpisode,TimestepsSoFar,LQGsigma_higher,DenMISELogFirst,ReturnMax,IWMax,IWMean,Iteration,DenMISEMeanLog,ReturnStepMax,ReturnAbsMax,LQGmu1_actor,ReturnMin,TimeElapsed,Regret/t,IWFirstEpisode,Bound,IWLastEpisode,Regret,DenMISELogLast,LQGmu1_higher,ReturnMean
,1.2816814e-10,0.95624113,61600,0.027547687,-3.6298113,0.9565242,60.54901,0.8617143,3080,-0.79418445,0.99952173,0.9565242,0.37516958,,43424.26554918289,0.122885406,,1.749217,,378.48706,-0.4312424,0.42857143,0.8422346
,1.2808495e-10,0.5865917,61620,0.041433174,-3.6301358,0.9565242,32.187782,0.9693485,3081,-0.7943592,0.99952173,0.9565242,0.3668804,,43438.024089336395,0.122968435,,1.7494617,30.165466,378.86572,-1.1880964,0.3877551,0.8421516
,1.2800186e-10,0.57409537,61640,0.062317666,-3.6304603,0.9565242,16.630896,1.0165942,3082,-0.79449743,0.99952173,0.9565242,0.26968324,,43451.952597141266,0.12305546,,1.7493213,1.5410063,379.25708,-1.1862832,0.2244898,0.84206456
,1.2791881e-10,0.95412743,61660,0.01831564,-3.6307847,0.9565242,54.58076,1.1202067,3083,-0.7945366,0.99952173,0.9565242,0.29361713,,43466.00428271294,0.12301916,,1.7497807,53.687836,379.26807,-0.9306815,0.26530612,0.84210086
,1.278359e-10,0.6166302,61680,0.041433174,-3.631109,0.9565242,28.385044,1.039558,3084,-0.7945764,0.99952173,0.9565242,0.29669982,,43479.91216421127,0.123092234,,1.750202,25.778414,379.61646,-1.0303499,0.30612245,0.8420278
,1.2775303e-10,0.6400571,61700,0.027547687,-3.6314332,0.9565242,21.644852,1.0208968,3085,-0.79464144,0.99952173,0.9565242,-0.06630394,,43493.764129161835,0.12315774,,1.7489934,8.929483e-36,379.94165,-1.0311161,-0.06122449,0.8419623
,1.2767024e-10,0.9562756,61720,0.08638168,-3.6317573,0.9565242,7.34622,0.9856665,3086,-0.79450965,0.99952173,0.9565242,-0.53223825,,43508.137702703476,0.123120606,,1.748637,0.006825035,379.9502,-0.40679547,-0.3877551,0.8419994
,1.2758754e-10,0.956065,61740,0.01831564,-3.6320813,0.9565242,108.37407,0.9067193,3087,-0.7943448,0.99952173,0.9565242,0.7533789,,43522.05105161667,0.12308365,,1.7484797,,379.95923,-0.27064896,0.71428573,0.84203637
,1.2750491e-10,0.34879902,61760,0.08638168,-3.6324053,0.9565242,7.2526045,1.0165752,3088,-0.7946114,0.99952173,0.9565242,-0.65356237,,43536.084465026855,0.12324345,,1.7480552,,380.57568,-1.5139275,-0.71428573,0.84187657
,1.2742236e-10,0.9559562,61780,0.027547687,-3.632729,0.9565242,17.751709,1.0661267,3089,-0.7944511,0.99952173,0.9565242,-0.64409566,,43550.625831604004,0.123206496,,1.7488031,15.285343,380.58472,-0.31509867,-0.67346936,0.8419135
,1.273399e-10,0.9563575,61800,0.041433174,-3.6330526,0.9565242,14.372564,1.0134461,3090,-0.794295,0.99952173,0.9565242,-0.11539574,,43564.35469293594,0.12316948,,1.7480601,,380.59375,-0.37523854,-0.06122449,0.84195054
,1.2725754e-10,0.955968,61820,0.062317666,-3.6333764,0.9565242,10.148434,0.9988988,3091,-0.794184,0.99952173,0.9565242,-0.06473287,,43578.18907785416,0.12313253,,1.7487268,9.949156,380.60278,-0.46387902,-0.10204082,0.8419875
,1.2717524e-10,0.95201087,61840,0.01831564,-3.6336997,0.9565242,32.133236,1.0339928,3092,-0.79405636,0.99952173,0.9565242,-0.08308433,,43592.02894330025,0.123097,,1.7476901,31.799065,380.61597,-0.3967214,-0.06122449,0.842023
,1.27093e-10,0.9495393,61860,0.08638168,-3.6340232,0.9565242,7.1247697,0.987249,3093,-0.79393554,0.99952173,0.9565242,-0.11943042,,43605.550857543945,0.12306219,,1.7475127,5.7061815,380.63135,-0.45091447,-0.14285715,0.8420578
,1.2701087e-10,0.95518327,61880,0.11973804,-3.6343465,0.9565242,5.5799685,1.0052879,3094,-0.79383075,0.99952173,0.9565242,-0.71398944,,43619.37099146843,0.123025656,,1.7474775,0.0021922642,380.64136,-0.4564921,-0.59183675,0.84209436
,1.2692881e-10,0.95622987,61900,0.041433174,-3.6346695,0.9565242,11.884794,1.0392799,3095,-0.79371345,0.99952173,0.9565242,-0.688583,,43633.19254112244,0.12298876,,1.7468268,9.227472,380.65015,-0.43565506,-0.67346936,0.84213126
,1.2684682e-10,0.9561372,61920,0.0529305,-3.6349926,0.9565242,30.042059,0.96117026,3096,-0.7935332,0.99952173,0.9565242,0.4741775,,43647.16695070267,0.122951984,1.1633448e-21,1.7467763,,380.65918,-0.27350247,0.5510204,0.84216803
,1.2676492e-10,0.51633406,61940,0.11973804,-3.6353154,0.9565242,5.1222205,1.004272,3097,-0.7937676,0.99952173,0.9565242,-0.96113783,,43660.90522193909,0.12305719,,1.7465973,1.8928231e-22,381.10815,-1.4772466,-0.75510204,0.84206283
,1.266831e-10,0.956164,61960,0.01831564,-3.6356385,0.9565242,38.531403,0.9721462,3098,-0.79369056,0.99952173,0.9565242,-0.9594045,,43675.03936958313,0.12302035,,1.7557977,37.869003,381.1172,-0.5587629,-0.9591837,0.84209967
,1.2660135e-10,0.9558778,61980,0.01831564,-3.635961,0.9565242,38.070343,0.9758727,3099,-0.7936234,0.99952173,0.9565242,-0.945016,,43688.654326200485,0.122983575,,1.7549734,37.895935,381.12622,-0.55385506,-0.9591837,0.84213644
,1.2651968e-10,0.9561591,62000,0.01831564,-3.6362836,0.9565242,37.62047,0.97721845,3100,-0.7935813,0.99952173,0.9565242,-0.9644681,,43702.09710741043,0.12294686,,1.7519455,30.46097,381.13525,-0.63455766,-0.9591837,0.84217316
,1.264381e-10,0.9559919,62020,0.01831564,-3.6366062,0.9565242,37.181385,0.98007476,3101,-0.7934997,0.99952173,0.9565242,-0.9618023,,43716.26181745529,0.12291014,,1.7504275,34.93232,381.1443,-0.51397264,-0.9591837,0.8422099
,1.2635659e-10,0.9555072,62040,0.01831564,-3.6369288,0.9565242,36.752705,0.983281,3102,-0.7934161,0.99952173,0.9565242,-0.9496228,,43729.89642357826,0.122873604,,1.7493045,35.909256,381.1538,-0.5101541,-0.9591837,0.8422464
,1.2627516e-10,0.95602924,62060,0.01831564,-3.637251,0.9565242,36.33407,0.9857487,3103,-0.79335016,0.99952173,0.9565242,-0.974516,,43743.20788502693,0.12283689,,1.7475452,33.537838,381.16284,-0.56785816,-0.9591837,0.8422831
,1.261938e-10,0.95592713,62080,0.09372906,-3.6375732,0.9565242,23.21042,1.0047095,3104,-0.7932532,0.99952173,0.9565242,-1.0239409,,43756.74517464638,0.12280035,,1.7468083,6.5897284,381.17212,-0.47406572,-1.0,0.84231967
,1.2611254e-10,0.9559705,62100,0.041433174,-3.6378953,0.9565242,22.993607,1.0062712,3105,-0.7932919,0.99952173,0.9565242,-0.98372585,,43770.529551267624,0.12276375,,1.7471008,20.384155,381.18164,-0.9169609,-1.0,0.84235626
,1.2603135e-10,0.9559721,62120,0.062317666,-3.6382174,0.9565242,20.578949,1.0017041,3106,-0.7931835,0.99952173,0.9565242,0.40960786,,43784.23336338997,0.122727156,4.4241394e-30,1.7458824,,381.19067,-0.46069735,0.3469388,0.84239286
,1.2595024e-10,0.5789426,62140,0.11973804,-3.6385393,0.9565242,5.279174,0.9918744,3107,-0.79335,0.99952173,0.9565242,-0.08495083,,43798.10771226883,0.12281191,1.6049926e-20,1.7457919,0.0013387534,381.57666,-1.3100243,-0.10204082,0.8423081
,1.2586919e-10,0.95428425,62160,0.11973804,-3.638861,0.9565242,15.7592535,0.9867834,3108,-0.79324406,0.99952173,0.9565242,0.57769614,,43812.016342163086,0.12277597,0.22021763,1.7454911,1.02026e-08,381.58765,-0.45561162,0.67346936,0.84234405
,1.2578824e-10,0.4815162,62180,0.11973804,-3.639112,0.9565242,14.552052,0.9599358,3109,-0.79345703,0.99952173,0.9565242,0.32042035,,43825.86375308037,0.12289202,1.8524548e-05,1.7452524,6.4776034,382.0713,-1.4403814,0.42857143,0.842228
,1.2570736e-10,0.62003464,62200,0.01831564,-3.6394334,0.9565242,32.899612,1.0260831,3110,-0.7935752,0.99952173,0.9565242,-0.35258213,,43840.37264299393,0.12296343,,1.7448862,,382.41626,-1.1197425,-0.3877551,0.8421566
,1.2562655e-10,0.95545393,62220,0.10170138,-3.639755,0.9565242,10.5007515,0.9989759,3111,-0.79342896,0.99952173,0.9565242,0.1651317,,43853.97211647034,0.12292701,8.439102e-18,1.7444324,3.95584e-05,382.42578,-0.36129677,0.14285715,0.842193
,1.2554584e-10,0.7741057,62240,0.15296425,-3.6400764,0.9565242,7.1335974,0.99997413,3112,-0.7934955,0.99952173,0.9565242,0.05252719,,43868.117285490036,0.122948945,3.080021e-07,1.744705,7.000389,382.6172,-0.9979556,0.14285715,0.8421711
,1.2546518e-10,0.9447281,62260,0.01831564,-3.6403975,0.9565242,34.921394,1.0310091,3113,-0.7934037,0.99952173,0.9565242,0.013973646,,43882.26873636246,0.12291598,,1.7479453,32.334213,382.63745,-0.50780886,0.06122449,0.84220403
,1.2538462e-10,0.9503601,62280,0.14097345,-3.640719,0.9565242,5.411062,0.98481905,3114,-0.7933341,0.99952173,0.9565242,-0.26366907,,43896.45650792122,0.12288129,4.512439e-19,1.7442286,0.72699404,382.65234,-0.603258,-0.26530612,0.8422387
,1.2530413e-10,0.95531833,62300,0.01831564,-3.6410398,0.9565242,33.360336,1.0240439,3115,-0.7932221,0.99952173,0.9565242,-0.25419787,,43910.2252471447,0.122844875,,1.746938,33.347008,382.66187,-0.42990088,-0.26530612,0.84227514
,1.252237e-10,0.9536568,62320,0.027547687,-3.641361,0.9565242,22.02024,1.0001768,3116,-0.79311544,0.99952173,0.9565242,-0.2856234,,43924.06178474426,0.12280917,,1.7447572,21.575691,382.67334,-0.4799693,-0.26530612,0.84231085
,1.2514338e-10,0.9563409,62340,0.027547687,-3.6416817,0.9565242,24.029654,0.966718,3117,-0.79300684,0.99952173,0.9565242,-0.920179,,43938.106682777405,0.122772515,,1.7438147,,382.6819,-0.45292872,-0.9591837,0.8423475
,1.2506311e-10,0.95607024,62360,0.1800923,-3.6420026,0.9565242,4.057586,0.9905549,3118,-0.792991,0.99952173,0.9565242,-0.13179615,,43952.11610841751,0.12273604,3.793009e-09,1.7436461,0.00040468492,382.69092,-0.70721984,-0.14285715,0.842384
,1.2498294e-10,0.9561135,62380,0.27086833,-3.6423233,0.9565242,2.6770167,0.99185485,3119,-0.79287755,0.99952173,0.9565242,-0.13600275,,43966.110986471176,0.12269962,0.0029580924,1.743659,2.250496,382.69995,-0.43000036,-0.10204082,0.8424204
,1.2490282e-10,0.9558043,62400,0.041433174,-3.6426427,0.9565242,15.237423,1.0133226,3120,-0.79276013,0.99952173,0.9565242,-0.15878677,,43980.208807468414,0.12266326,,1.74503,10.454645,382.70947,-0.4182489,-0.10204082,0.84245676
,1.248228e-10,0.95543844,62420,0.01831564,-3.6429632,0.9565242,32.74564,1.0295784,3121,-0.7926458,0.99952173,0.9565242,-0.1194874,,43993.87136507034,0.12262708,,1.7456732,23.360489,382.71924,-0.44819808,-0.14285715,0.84249294
,1.2474285e-10,0.95638555,62440,1.0,-3.6432836,0.9565242,59.701317,0.9820509,3122,-0.79252833,0.99952173,0.9565242,-0.14015365,,44007.98032593727,0.12259066,1.6796364,1.7434292,0.4251762,382.72803,-0.4513381,-1.0,0.84252936
,1.2466299e-10,0.95424193,62460,0.01831564,-3.643066,0.9565242,32.422134,1.0369073,3123,-0.7924089,0.99952173,0.9565242,-0.14358576,,44021.38014817238,0.12255484,,1.7491769,32.108376,382.73877,-0.39894938,-0.14285715,0.8425652
,1.2458319e-10,0.9543469,62480,0.01831564,-3.6433861,0.9565242,32.099266,1.0395148,3124,-0.7922688,0.99952173,0.9565242,-0.1280908,,44035.619898080826,0.122519076,,1.7482637,32.089962,382.7495,-0.388273,-0.14285715,0.84260094
,1.2450346e-10,0.9553205,62500,0.027547687,-3.6437063,0.9565242,21.135338,1.0238869,3125,-0.79213667,0.99952173,0.9565242,-0.18069112,,44049.859343767166,0.122483015,,1.7467706,19.001486,382.75928,-0.41528222,-0.14285715,0.842637
,1.2442382e-10,0.9561624,62520,0.041433174,-3.6440263,0.9565242,13.96604,1.0056695,3126,-0.792033,0.99952173,0.9565242,-0.17995043,,44064.006979227066,0.1224466,,1.7446511,10.349102,382.76807,-0.48907042,-0.14285715,0.8426734
,1.2434424e-10,0.9552752,62540,0.062317666,-3.644346,0.9565242,22.983528,1.0050489,3127,-0.7919332,0.99952173,0.9565242,-1.0566468,,44078.07403588295,0.122410595,,1.7423215,2.5954462e-37,382.77783,-0.4835864,-1.0,0.8427094
,1.2426475e-10,0.9559232,62560,0.09372906,-3.6446657,0.9565242,23.001974,1.0052613,3128,-0.79221445,0.99952173,0.9565242,-1.2145411,,44091.979278087616,0.122374535,,1.7433084,18.936369,382.7876,-1.675306,-1.0,0.8427455
,1.2418534e-10,0.95510006,62580,0.14097345,-3.6449854,0.9565242,23.321783,1.0069747,3129,-0.7929382,0.99952173,0.9565242,-0.83188385,,44106.13265538216,0.12233859,,1.7446043,18.967503,382.7976,-3.0605025,-1.0,0.8427814
,1.24106e-10,0.9559246,62600,0.027547687,-3.645305,0.9565242,25.330915,0.9910025,3130,-0.79286337,0.99952173,0.9565242,-0.8254122,,44120.06948685646,0.12230241,,1.7429321,25.081566,382.80664,-0.56473863,-0.8367347,0.8428176
,1.2402675e-10,0.9563386,62620,0.041433174,-3.6456244,0.9565242,15.404224,1.0021816,3131,-0.7927922,0.99952173,0.9565242,-0.7772018,,44134.11049365997,0.122266114,,1.7432559,13.068381,382.8152,-0.55882037,-0.79591835,0.8428539
,1.2394756e-10,0.95627046,62640,0.062317666,-3.6459436,0.9565242,10.04229,1.006712,3132,-0.79267937,0.99952173,0.9565242,0.033416487,,44148.02658510208,0.12222999,,1.7422805,3.226558e-25,382.82422,-0.4399631,-0.10204082,0.84289
,1.2386844e-10,0.9445983,62660,0.01831564,-3.646263,0.9565242,40.873215,0.938506,3133,-0.7926232,0.99952173,0.9565242,0.02044349,,44162.27510094643,0.12219745,,1.744984,31.546577,382.84448,-0.6226173,0.020408163,0.84292257
,1.2378941e-10,0.9124852,62680,0.01831564,-3.6465821,0.9565242,40.359726,0.94312775,3134,-0.792588,0.99952173,0.9565242,0.054538384,,44176.209377765656,0.12217528,,1.7440276,40.334232,382.89722,-0.6161408,0.020408163,0.84294474
,1.2371044e-10,0.92059267,62700,0.027547687,-3.6469011,0.9565242,23.074081,1.0074189,3135,-0.7925099,0.99952173,0.9565242,0.07588194,,44190.30846953392,0.12215048,,1.7447662,22.883305,382.9419,-0.48696348,0.06122449,0.84296954
,1.2363155e-10,0.8786614,62720,0.01831564,-3.6472201,0.9565242,34.410393,1.0336275,3136,-0.79240805,0.99952173,0.9565242,0.066252835,,44204.030170440674,0.122139156,,1.7423415,25.497768,383.02856,-0.47774532,0.06122449,0.84298086
,1.2355274e-10,0.9543017,62740,0.027547687,-3.647539,0.9565242,22.826933,0.9896974,3137,-0.79228777,0.99952173,0.9565242,-0.46421775,,44218.270273685455,0.12210363,,1.7421849,,383.03906,-0.44501162,-0.5102041,0.8430164
,1.2347402e-10,0.9562548,62760,0.027547687,-3.6478577,0.9565242,17.818766,1.0661713,3138,-0.79230404,0.99952173,0.9565242,-0.6625981,,44231.964718818665,0.12206757,,1.7420888,9.8243505e-12,383.0481,-0.83037966,-0.67346936,0.84305245
,1.2339536e-10,0.9559519,62780,0.11973804,-3.6481762,0.9565242,5.1685658,1.003919,3139,-0.79210883,0.99952173,0.9565242,-0.7719679,,44245.535593509674,0.12203157,,1.741884,3.1536798,383.05713,-0.24347839,-0.75510204,0.84308845
,1.2331677e-10,0.9561444,62800,0.027547687,-3.6484947,0.9565242,22.968786,1.0062951,3140,-0.79199165,0.99952173,0.9565242,-0.8056981,,44259.106915950775,0.12199563,,1.7433324,15.2230215,383.06616,-0.42785463,-0.79591835,0.8431244
,1.2323827e-10,0.95603895,62820,0.01831564,-3.6488132,0.9565242,34.182716,1.0111969,3141,-0.79189295,0.99952173,0.9565242,-0.775565,,44272.674735069275,0.12195963,,1.743671,30.692583,383.0752,-0.48551413,-0.79591835,0.8431604
,1.2315983e-10,0.95601016,62840,0.041433174,-3.6491315,0.9565242,14.172815,1.0166546,3142,-0.79177433,0.99952173,0.9565242,-0.6907599,,44285.81133508682,0.121923745,,1.7419329,13.0622635,383.08423,-0.42695102,-0.75510204,0.8431963
,1.2308148e-10,0.95622635,62860,0.01831564,-3.6494498,0.9565242,26.649563,1.1048299,3143,-0.79161257,0.99952173,0.9565242,-0.6706563,,44299.20904493332,0.12188774,,1.742631,18.794458,383.09326,-0.29809794,-0.67346936,0.8432323
,1.2300319e-10,0.95609546,62880,0.027547687,-3.6497679,0.9565242,22.72255,1.0088867,3144,-0.79139084,0.99952173,0.9565242,0.1027374,,44312.92836213112,0.12185186,,1.7418942,,383.1023,-0.1966218,0.06122449,0.84326816
,1.2292498e-10,0.85651034,62900,0.027547687,-3.650086,0.9565242,17.580727,1.0698245,3145,-0.791309,0.99952173,0.9565242,-0.65124327,,44326.845863342285,0.12184769,,1.74177,,383.21094,-0.5400879,-0.67346936,0.8432723
,1.2284684e-10,0.95632184,62920,0.041433174,-3.6504037,0.9565242,11.78386,1.039361,3146,-0.7911392,0.99952173,0.9565242,-0.7658876,,44340.55166721344,0.12181175,,1.7412279,11.538246,383.21973,-0.32481217,-0.67346936,0.84330827
,1.2276878e-10,0.956048,62940,0.01831564,-3.6507215,0.9565242,121.36209,1.0596253,3147,-0.79100245,0.99952173,0.9565242,0.8838524,,44354.43011665344,0.121775925,6.1256493e-30,1.7409528,,383.22876,-0.39886233,0.877551,0.8433441
,1.226908e-10,0.26789063,62960,0.16597496,-3.6510394,0.9565242,4.051755,1.0008013,3148,-0.7912752,0.99952173,0.9565242,-0.525318,,44368.24773359299,0.12195867,1.9600876e-22,1.7405756,9.744372e-18,383.92578,-1.6951375,-0.63265306,0.84316134
,1.2261289e-10,0.9559663,62980,0.041433174,-3.651357,0.9565242,16.626717,0.9806708,3149,-0.7911252,0.99952173,0.9565242,-0.5004804,,44382.61919808388,0.12192279,,1.7419343,12.3988285,383.9348,-0.31939894,-0.5102041,0.8431972
,1.2253505e-10,0.9557842,63000,0.01831564,-3.6516745,0.9565242,137.89575,0.931205,3150,-0.79104185,0.99952173,0.9565242,0.9735671,,44396.844225883484,0.12188715,1.0511146e-10,1.7405331,,383.94458,-0.5080756,0.9591837,0.84323287
,1.224573e-10,0.18847632,63020,0.01831564,-3.6519918,0.9565242,145.12042,1.1075201,3151,-0.79139596,0.99952173,0.9565242,0.99422586,,44411.07075190544,0.12209493,0.00025330114,1.7414448,47.61345,384.7212,-1.8234465,1.0,0.8430251
,1.223796e-10,0.15456349,63040,0.01831564,-3.652309,0.9565242,31.648823,1.0378422,3152,-0.7916919,0.99952173,0.9565242,-0.38111427,,44425.02024936676,0.12231326,,1.7401774,,385.5315,-1.8133934,-0.3469388,0.84280676
,1.2230197e-10,0.95552254,63060,0.027547687,-3.6526263,0.9565242,21.88625,1.0403856,3153,-0.7915588,0.99952173,0.9565242,-0.35776076,,44438.782630205154,0.12227762,,1.7415764,21.126577,385.54126,-0.4066902,-0.3877551,0.8428424
,1.2222444e-10,0.95601696,63080,0.027547687,-3.6529434,0.9565242,25.131435,1.0467365,3154,-0.7914128,0.99952173,0.9565242,0.064631715,,44452.7210893631,0.122241676,,1.7399964,,385.5503,-0.36873576,0.10204082,0.84287834
,1.2214697e-10,0.9441158,63100,0.041433174,-3.6532605,0.9565242,15.222702,1.0045059,3155,-0.79128736,0.99952173,0.9565242,0.0666261,,44466.84524846077,0.12220961,,1.740603,14.896245,385.5713,-0.43975574,0.06122449,0.8429104
,1.2206962e-10,0.9074751,63120,0.01831564,-3.6535773,0.9565242,33.76866,1.0430362,3156,-0.79117405,0.99952173,0.9565242,0.099442616,,44480.447628974915,0.122189164,,1.7417591,32.27117,385.6289,-0.43660107,0.06122449,0.84293085
,1.2199228e-10,0.8492463,63140,0.15296425,-3.6538942,0.9565242,5.831066,0.9879979,3157,-0.79107535,0.99952173,0.9565242,-0.49367487,,44494.01340651512,0.12218714,2.0346205e-20,1.739567,0.011319085,385.74463,-0.51785594,-0.42857143,0.8429329
,1.2191505e-10,0.95556945,63160,0.01831564,-3.6542108,0.9565242,33.09517,1.0276793,3158,-0.7910202,0.99952173,0.9565242,-0.5182281,,44507.83746099472,0.122151434,,1.7441679,26.550262,385.7544,-0.6051986,-0.5102041,0.8429686
,1.2183786e-10,0.9559917,63180,0.027547687,-3.6545274,0.9565242,22.432281,1.0007868,3159,-0.7908711,0.99952173,0.9565242,-0.51110893,,44521.59804940224,0.12211567,,1.7442203,19.573067,385.76343,-0.34367788,-0.5102041,0.84300435
,1.2176077e-10,0.9560372,63200,0.01831564,-3.6548438,0.9565242,32.545803,1.0328479,3160,-0.790742,0.99952173,0.9565242,-0.50051445,,44535.164531469345,0.12207991,,1.7428701,31.846523,385.77246,-0.38108698,-0.5102041,0.8430401
,1.2168375e-10,0.95608735,63220,0.027547687,-3.6551602,0.9565242,22.073967,1.0034212,3161,-0.7906354,0.99952173,0.9565242,-0.48326,,44548.86104488373,0.122044146,,1.7429616,22.068674,385.7815,-0.48312134,-0.5102041,0.8430759
,1.2160678e-10,0.9561762,63240,0.041433174,-3.6554766,0.9565242,16.17146,0.9880456,3162,-0.79061395,0.99952173,0.9565242,-0.4330937,,44562.50273633003,0.12200838,,1.7437758,16.078106,385.79053,-0.72416997,-0.5102041,0.84311163
,1.215299e-10,0.9559857,63260,0.0529305,-3.6557927,0.9565242,17.15042,0.9509196,3163,-0.79053825,0.99952173,0.9565242,-0.45127708,,44576.397356271744,0.12197268,,1.7424006,10.196793,385.79956,-0.53732365,-0.46938777,0.84314734
,1.2145308e-10,0.95583767,63280,0.37546432,-3.6561089,0.9565242,2.1372378,0.9926878,3164,-0.7905362,0.99952173,0.9565242,-0.0604569,,44590.21172118187,0.121937096,0.081376255,1.739907,1.8437266,385.80884,-0.7335545,-0.2244898,0.8431829
,1.2137635e-10,0.9525748,63300,1.0,-3.6563993,0.9565242,121.2275,0.96095663,3165,-0.790411,0.99952173,0.9565242,1.0138606,,44604.10787439346,0.121902585,15.370099,1.7397332,0.33496323,385.82153,-0.38748842,1.0,0.84321743
,1.2129969e-10,0.15731087,63320,0.01831564,-3.6518705,0.9565242,32.158413,1.0332153,3166,-0.7908184,0.99952173,0.9565242,-0.045512162,,44618.22151184082,0.12211919,,1.7387224,,386.6294,-2.035577,-0.06122449,0.8430008
,1.212231e-10,0.95054466,63340,0.041433174,-3.6521864,0.9565242,15.158764,1.0050515,3167,-0.790676,0.99952173,0.9565242,-0.84690374,,44632.214962005615,0.12208527,,1.7384813,,386.64404,-0.36966902,-0.79591835,0.84303474
,1.2114659e-10,0.9559477,63360,0.0529305,-3.652502,0.9565242,17.072697,0.952335,3168,-0.79059124,0.99952173,0.9565242,-0.5204596,,44646.31957530975,0.12204957,,1.7384863,1.1453589e-10,386.65308,-0.52484936,-0.46938777,0.84307045
,1.2107014e-10,0.95588356,63380,0.7214223,-3.6528177,0.9565242,31.888227,0.96351594,3169,-0.7904541,0.99952173,0.9565242,-0.24687326,,44660.37531423569,0.122013986,0.30796072,1.7383951,0.60312426,386.66235,-0.3076991,-1.0,0.84310603
,1.2099377e-10,0.9544571,63400,0.01831564,-3.653036,0.9565242,33.24327,1.0285387,3170,-0.79039234,0.99952173,0.9565242,-0.29127407,,44674.508392095566,0.12197888,,1.7438433,22.915848,386.6731,-0.5571875,-0.26530612,0.84314114
,1.2091747e-10,0.9562005,63420,0.027547687,-3.6533515,0.9565242,21.948088,1.0012342,3171,-0.79028577,0.99952173,0.9565242,-0.28748846,,44688.51792263985,0.121943116,,1.7400856,14.962411,386.68164,-0.4769418,-0.26530612,0.8431769
,1.2084124e-10,0.955182,63440,0.041433174,-3.6536667,0.9565242,15.63103,0.99984354,3172,-0.7901828,0.99952173,0.9565242,-0.36756766,,44702.3653113842,0.12190789,,1.7402482,13.814267,386.69165,-0.46209815,-0.30612245,0.8432121
